Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","Mounting Type","Package / Case","Operating Temperature","Features","Size / Dimension","Height - Seated (Max)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-2732-2-ND,02013J2R4BBWTR,AVX Corporation,CAP THIN FILM 2.4PF 25V 0201,0,0,"0.15000","0","5000","Tape & Reel (TR)","Accu-P®","Active","2.4pF","±0.1pF","25V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-2732-1-ND,02013J2R4BBWTR,AVX Corporation,CAP THIN FILM 2.4PF 25V 0201,3356,0,"0.67000","0","1","Cut Tape (CT)","Accu-P®","Discontinued at Digi-Key","2.4pF","±0.1pF","25V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-7411-2-ND,0402YJ0R3ABWTR,AVX Corporation,CAP THIN FILM 0.3PF 16V 0402,0,0,"0.18480","0","5000","Tape & Reel (TR)","Accu-P®","Active","0.3pF","±0.05pF","16V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.016"" (0.40mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-7411-1-ND,0402YJ0R3ABWTR,AVX Corporation,CAP THIN FILM 0.3PF 16V 0402,1193,0,"0.67000","0","1","Cut Tape (CT)","Accu-P®","Active","0.3pF","±0.05pF","16V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.016"" (0.40mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-7411-6-ND,0402YJ0R3ABWTR,AVX Corporation,CAP THIN FILM 0.3PF 16V 0402,1193,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","0.3pF","±0.05pF","16V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.016"" (0.40mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-7406-2-ND,04023J1R5BBSTR,AVX Corporation,CAP THIN FILM 1.5PF 25V 0402,1000,0,"0.20400","0","500","Tape & Reel (TR)","Accu-P®","Active","1.5pF","±0.1pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.016"" (0.40mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-7406-1-ND,04023J1R5BBSTR,AVX Corporation,CAP THIN FILM 1.5PF 25V 0402,1688,0,"0.68000","0","1","Cut Tape (CT)","Accu-P®","Active","1.5pF","±0.1pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.016"" (0.40mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-7406-6-ND,04023J1R5BBSTR,AVX Corporation,CAP THIN FILM 1.5PF 25V 0402,1688,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","1.5pF","±0.1pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.016"" (0.40mm)"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/7789112020.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200603.jpg,478-7086-2-ND,C005YJ0R2PBSTR,AVX Corporation,CAP THIN FILM 0.2PF 16V 01005,0,0,"0.16005","0","5000","Tape & Reel (TR)","Accu-P® C005","Active","0.2pF","±0.02pF","16V","Surface Mount","01005 (0402 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.007"" (0.17mm)"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/7789112020.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200603.jpg,478-7086-1-ND,C005YJ0R2PBSTR,AVX Corporation,CAP THIN FILM 0.2PF 16V 01005,1173,0,"0.71000","0","1","Cut Tape (CT)","Accu-P® C005","Active","0.2pF","±0.02pF","16V","Surface Mount","01005 (0402 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.007"" (0.17mm)"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/7789112020.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200603.jpg,478-7086-6-ND,C005YJ0R2PBSTR,AVX Corporation,CAP THIN FILM 0.2PF 16V 01005,1173,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P® C005","Active","0.2pF","±0.02pF","16V","Surface Mount","01005 (0402 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.016"" L x 0.008"" W (0.40mm x 0.20mm)","0.007"" (0.17mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-4422-2-ND,04023J3R3BBSTR,AVX Corporation,CAP THIN FILM 3.3PF 25V 0402,0,10000,"0.19800","0","5000","Tape & Reel (TR)","Accu-P®","Active","3.3pF","±0.1pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-4422-1-ND,04023J3R3BBSTR,AVX Corporation,CAP THIN FILM 3.3PF 25V 0402,5274,10000,"0.72000","0","1","Cut Tape (CT)","Accu-P®","Active","3.3pF","±0.1pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-4422-6-ND,04023J3R3BBSTR,AVX Corporation,CAP THIN FILM 3.3PF 25V 0402,5274,10000,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","3.3pF","±0.1pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-4374-2-ND,02013J1R5ABSTR,AVX Corporation,CAP THIN FILM 1.5PF 25V 0201,0,0,"0.19800","0","5000","Tape & Reel (TR)","Accu-P®","Active","1.5pF","±0.05pF","25V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-4374-1-ND,02013J1R5ABSTR,AVX Corporation,CAP THIN FILM 1.5PF 25V 0201,4902,0,"0.72000","0","1","Cut Tape (CT)","Accu-P®","Active","1.5pF","±0.05pF","25V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-4374-6-ND,02013J1R5ABSTR,AVX Corporation,CAP THIN FILM 1.5PF 25V 0201,4902,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","1.5pF","±0.05pF","25V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-12628-2-ND,04023J7R5BBSTR,AVX Corporation,CAP THIN FILM 7.5PF 25V 0402,0,0,"0.19800","0","5000","Tape & Reel (TR)","Accu-P®","Active","7.5pF","±0.1pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-12628-1-ND,04023J7R5BBSTR,AVX Corporation,CAP THIN FILM 7.5PF 25V 0402,4900,0,"0.72000","0","1","Cut Tape (CT)","Accu-P®","Active","7.5pF","±0.1pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-12628-6-ND,04023J7R5BBSTR,AVX Corporation,CAP THIN FILM 7.5PF 25V 0402,4900,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","7.5pF","±0.1pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-4375-2-ND,02013J1R8ABSTR,AVX Corporation,CAP THIN FILM 1.8PF 25V 0201,0,0,"0.19800","0","5000","Tape & Reel (TR)","Accu-P®","Active","1.8pF","±0.05pF","25V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-4375-1-ND,02013J1R8ABSTR,AVX Corporation,CAP THIN FILM 1.8PF 25V 0201,4746,0,"0.72000","0","1","Cut Tape (CT)","Accu-P®","Active","1.8pF","±0.05pF","25V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-4375-6-ND,02013J1R8ABSTR,AVX Corporation,CAP THIN FILM 1.8PF 25V 0201,4746,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","1.8pF","±0.05pF","25V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-4428-2-ND,04023J4R7BBSTR,AVX Corporation,CAP THIN FILM 4.7PF 25V 0402,0,0,"0.19800","0","5000","Tape & Reel (TR)","Accu-P®","Active","4.7pF","±0.1pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-4428-1-ND,04023J4R7BBSTR,AVX Corporation,CAP THIN FILM 4.7PF 25V 0402,3887,0,"0.72000","0","1","Cut Tape (CT)","Accu-P®","Active","4.7pF","±0.1pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-4428-6-ND,04023J4R7BBSTR,AVX Corporation,CAP THIN FILM 4.7PF 25V 0402,3887,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","4.7pF","±0.1pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-11755-2-ND,04023J2R0BBSTR,AVX Corporation,CAP THIN FILM 2PF 25V 0402,0,0,"0.19800","0","5000","Tape & Reel (TR)","Accu-P®","Active","2pF","±0.1pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-11755-1-ND,04023J2R0BBSTR,AVX Corporation,CAP THIN FILM 2PF 25V 0402,3752,0,"0.72000","0","1","Cut Tape (CT)","Accu-P®","Active","2pF","±0.1pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-11755-6-ND,04023J2R0BBSTR,AVX Corporation,CAP THIN FILM 2PF 25V 0402,3752,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","2pF","±0.1pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-11753-2-ND,04023J0R3BBWTR,AVX Corporation,CAP THIN FILM 0.3PF 25V 0402,0,0,"0.19800","0","5000","Tape & Reel (TR)","Accu-P®","Active","0.3pF","±0.1pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-11753-1-ND,04023J0R3BBWTR,AVX Corporation,CAP THIN FILM 0.3PF 25V 0402,3240,0,"0.72000","0","1","Cut Tape (CT)","Accu-P®","Active","0.3pF","±0.1pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-11753-6-ND,04023J0R3BBWTR,AVX Corporation,CAP THIN FILM 0.3PF 25V 0402,3240,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","0.3pF","±0.1pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-10781-2-ND,04023J1R5BBSTR,AVX Corporation,CAP THIN FILM 1.5PF 25V 0402,0,0,"0.18000","0","5000","Tape & Reel (TR)","Accu-P®","Active","1.5pF","±0.1pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-10781-1-ND,04023J1R5BBSTR,AVX Corporation,CAP THIN FILM 1.5PF 25V 0402,2986,0,"0.72000","0","1","Cut Tape (CT)","Accu-P®","Discontinued at Digi-Key","1.5pF","±0.1pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-10781-6-ND,04023J1R5BBSTR,AVX Corporation,CAP THIN FILM 1.5PF 25V 0402,0,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Discontinued at Digi-Key","1.5pF","±0.1pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-10782-2-ND,04023J3R3BBSTR\500,AVX Corporation,CAP THIN FILM 3.3PF 25V 0402,0,0,"0.26400","0","500","Tape & Reel (TR)","Accu-P®","Active","3.3pF","±0.1pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-10782-1-ND,04023J3R3BBSTR\500,AVX Corporation,CAP THIN FILM 3.3PF 25V 0402,2780,0,"0.72000","0","1","Cut Tape (CT)","Accu-P®","Active","3.3pF","±0.1pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-10782-6-ND,04023J3R3BBSTR\500,AVX Corporation,CAP THIN FILM 3.3PF 25V 0402,2780,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","3.3pF","±0.1pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-4371-2-ND,02013J1R2ABSTR,AVX Corporation,CAP THIN FILM 1.2PF 25V 0201,0,0,"0.19800","0","5000","Tape & Reel (TR)","Accu-P®","Active","1.2pF","±0.05pF","25V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-4371-1-ND,02013J1R2ABSTR,AVX Corporation,CAP THIN FILM 1.2PF 25V 0201,2505,0,"0.72000","0","1","Cut Tape (CT)","Accu-P®","Active","1.2pF","±0.05pF","25V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-4371-6-ND,02013J1R2ABSTR,AVX Corporation,CAP THIN FILM 1.2PF 25V 0201,2505,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","1.2pF","±0.05pF","25V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-4420-2-ND,04023J3R0BBSTR,AVX Corporation,CAP THIN FILM 3PF 25V 0402,0,0,"0.19800","0","5000","Tape & Reel (TR)","Accu-P®","Active","3pF","±0.1pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-4420-1-ND,04023J3R0BBSTR,AVX Corporation,CAP THIN FILM 3PF 25V 0402,2318,0,"0.72000","0","1","Cut Tape (CT)","Accu-P®","Active","3pF","±0.1pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-4420-6-ND,04023J3R0BBSTR,AVX Corporation,CAP THIN FILM 3PF 25V 0402,2318,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","3pF","±0.1pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-4386-2-ND,0201ZK4R7BBSTR,AVX Corporation,CAP THIN FILM 4.7PF 10V 0201,0,0,"0.16500","0","5000","Tape & Reel (TR)","Accu-P®","Active","4.7pF","±0.1pF","10V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-4386-1-ND,0201ZK4R7BBSTR,AVX Corporation,CAP THIN FILM 4.7PF 10V 0201,6175,0,"0.73000","0","1","Cut Tape (CT)","Accu-P®","Active","4.7pF","±0.1pF","10V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-4386-6-ND,0201ZK4R7BBSTR,AVX Corporation,CAP THIN FILM 4.7PF 10V 0201,6175,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","4.7pF","±0.1pF","10V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-7402-2-ND,04023J0R7ABSTR,AVX Corporation,CAP THIN FILM 0.7PF 25V 0402,0,0,"0.20328","0","5000","Tape & Reel (TR)","Accu-P®","Active","0.7pF","±0.05pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.016"" (0.40mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-7402-1-ND,04023J0R7ABSTR,AVX Corporation,CAP THIN FILM 0.7PF 25V 0402,5830,0,"0.74000","0","1","Cut Tape (CT)","Accu-P®","Active","0.7pF","±0.05pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.016"" (0.40mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-7402-6-ND,04023J0R7ABSTR,AVX Corporation,CAP THIN FILM 0.7PF 25V 0402,5830,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","0.7pF","±0.05pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.016"" (0.40mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-9756-2-ND,04021J0R7PBSTR,AVX Corporation,CAP THIN FILM 0.7PF 100V 0402,1000,0,"0.30400","0","500","Tape & Reel (TR)","Accu-P®","Active","0.7pF","±0.02pF","100V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-9756-1-ND,04021J0R7PBSTR,AVX Corporation,CAP THIN FILM 0.7PF 100V 0402,1962,0,"0.79000","0","1","Cut Tape (CT)","Accu-P®","Active","0.7pF","±0.02pF","100V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-9756-6-ND,04021J0R7PBSTR,AVX Corporation,CAP THIN FILM 0.7PF 100V 0402,1962,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","0.7pF","±0.02pF","100V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
