Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Capacitance","Tolerance","Voltage - Rated","ESR (Equivalent Series Resistance)","Lifetime @ Temp.","Operating Temperature","Ratings","Applications","Ripple Current @ Low Frequency","Ripple Current @ High Frequency","Impedance","Lead Spacing","Size / Dimension","Height - Seated (Max)","Surface Mount Land Size","Mounting Type","Package / Case"
http://nichicon-us.com/english/products/pdfs/e-pcg.pdf,//media.digikey.com/photos/Nichicon%20Photos/MFG_PCG%20SERIES.jpg,493-4589-2-ND,PCG1A101MCL1GS,Nichicon,CAP ALUM POLY 100UF 20% 10V SMD,21000,0,"0.50160","0","1000","Tape & Reel (TR)","PCG","Active","Polymer","100µF","±20%","10V","35mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","1.8A @ 100kHz","-","-","0.197"" Dia (5.00mm)","0.236"" (6.00mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-pcg.pdf,//media.digikey.com/photos/Nichicon%20Photos/MFG_PCG%20SERIES.jpg,493-4589-1-ND,PCG1A101MCL1GS,Nichicon,CAP ALUM POLY 100UF 20% 10V SMD,21335,0,"1.46000","0","1","Cut Tape (CT)","PCG","Active","Polymer","100µF","±20%","10V","35mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","1.8A @ 100kHz","-","-","0.197"" Dia (5.00mm)","0.236"" (6.00mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-pcg.pdf,//media.digikey.com/photos/Nichicon%20Photos/MFG_PCG%20SERIES.jpg,493-4589-6-ND,PCG1A101MCL1GS,Nichicon,CAP ALUM POLY 100UF 20% 10V SMD,21335,0,"Digi-Reel","0","1","Digi-Reel®","PCG","Active","Polymer","100µF","±20%","10V","35mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","1.8A @ 100kHz","-","-","0.197"" Dia (5.00mm)","0.236"" (6.00mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1221.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEH-ZA1E331P.jpg,P15438TR-ND,EEH-ZA1E330R,Panasonic Electronic Components,CAP ALUM POLY HYB 33UF 25V SMD,10000,0,"0.50175","0","1000","Tape & Reel (TR)","ZA","Active","Hybrid","33µF","±20%","25V","80mOhm","10000 Hrs @ 105°C","-55°C ~ 105°C","AEC-Q200","Automotive","90mA @ 100Hz","900mA @ 100kHz","-","-","0.197"" Dia (5.00mm)","0.240"" (6.10mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1221.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEH-ZA1E331P.jpg,P15438CT-ND,EEH-ZA1E330R,Panasonic Electronic Components,CAP ALUM POLY HYB 33UF 25V SMD,10996,0,"1.46000","0","1","Cut Tape (CT)","ZA","Active","Hybrid","33µF","±20%","25V","80mOhm","10000 Hrs @ 105°C","-55°C ~ 105°C","AEC-Q200","Automotive","90mA @ 100Hz","900mA @ 100kHz","-","-","0.197"" Dia (5.00mm)","0.240"" (6.10mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1221.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEH-ZA1E331P.jpg,P15438DKR-ND,EEH-ZA1E330R,Panasonic Electronic Components,CAP ALUM POLY HYB 33UF 25V SMD,10996,0,"Digi-Reel","0","1","Digi-Reel®","ZA","Active","Hybrid","33µF","±20%","25V","80mOhm","10000 Hrs @ 105°C","-55°C ~ 105°C","AEC-Q200","Automotive","90mA @ 100Hz","900mA @ 100kHz","-","-","0.197"" Dia (5.00mm)","0.240"" (6.10mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1221.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEH-ZA1E331P.jpg,P15441TR-ND,EEH-ZA1H100R,Panasonic Electronic Components,CAP ALUM POLY HYB 10UF 50V SMD,3000,0,"0.50175","0","1000","Tape & Reel (TR)","ZA","Active","Hybrid","10µF","±20%","50V","120mOhm","10000 Hrs @ 105°C","-55°C ~ 105°C","AEC-Q200","Automotive","75mA @ 100Hz","750mA @ 100kHz","-","-","0.197"" Dia (5.00mm)","0.240"" (6.10mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1221.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEH-ZA1E331P.jpg,P15441CT-ND,EEH-ZA1H100R,Panasonic Electronic Components,CAP ALUM POLY HYB 10UF 50V SMD,4827,0,"1.46000","0","1","Cut Tape (CT)","ZA","Active","Hybrid","10µF","±20%","50V","120mOhm","10000 Hrs @ 105°C","-55°C ~ 105°C","AEC-Q200","Automotive","75mA @ 100Hz","750mA @ 100kHz","-","-","0.197"" Dia (5.00mm)","0.240"" (6.10mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1221.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEH-ZA1E331P.jpg,P15441DKR-ND,EEH-ZA1H100R,Panasonic Electronic Components,CAP ALUM POLY HYB 10UF 50V SMD,4827,0,"Digi-Reel","0","1","Digi-Reel®","ZA","Active","Hybrid","10µF","±20%","50V","120mOhm","10000 Hrs @ 105°C","-55°C ~ 105°C","AEC-Q200","Automotive","75mA @ 100Hz","750mA @ 100kHz","-","-","0.197"" Dia (5.00mm)","0.240"" (6.10mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAB8008+16SVP82M+8+WW,"//media.digikey.com/photos/Panasonic%20Photos/OS-CON,%20SVP%208mm.jpg",P16467TR-ND,16SVP82M,Panasonic Electronic Components,CAP ALUM POLY 82UF 20% 16V SMD,9000,0,"0.50670","0","1000","Tape & Reel (TR)","OS-CON™, SVP","Active","Polymer","82µF","±20%","16V","40mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","106mA @ 120Hz","2.12A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.276"" (7.00mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAB8008+16SVP82M+8+WW,"//media.digikey.com/photos/Panasonic%20Photos/OS-CON,%20SVP%208mm.jpg",P16467CT-ND,16SVP82M,Panasonic Electronic Components,CAP ALUM POLY 82UF 20% 16V SMD,9354,0,"1.55000","0","1","Cut Tape (CT)","OS-CON™, SVP","Active","Polymer","82µF","±20%","16V","40mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","106mA @ 120Hz","2.12A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.276"" (7.00mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAB8008+16SVP82M+8+WW,"//media.digikey.com/photos/Panasonic%20Photos/OS-CON,%20SVP%208mm.jpg",P16467DKR-ND,16SVP82M,Panasonic Electronic Components,CAP ALUM POLY 82UF 20% 16V SMD,9354,0,"Digi-Reel","0","1","Digi-Reel®","OS-CON™, SVP","Active","Polymer","82µF","±20%","16V","40mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","106mA @ 120Hz","2.12A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.276"" (7.00mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/AAB8000/AAB8000C193.pdf,"//media.digikey.com/photos/Panasonic%20Photos/OS-CON,%20SVP%208mm.jpg",P16428TR-ND,10SVP120M,Panasonic Electronic Components,CAP ALUM POLY 120UF 20% 10V SMD,7000,0,"0.50670","0","1000","Tape & Reel (TR)","OS-CON™, SVP","Active","Polymer","120µF","±20%","10V","35mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","128mA @ 120Hz","2.56A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.276"" (7.00mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/AAB8000/AAB8000C193.pdf,"//media.digikey.com/photos/Panasonic%20Photos/OS-CON,%20SVP%208mm.jpg",P16428CT-ND,10SVP120M,Panasonic Electronic Components,CAP ALUM POLY 120UF 20% 10V SMD,8134,0,"1.48000","0","1","Cut Tape (CT)","OS-CON™, SVP","Active","Polymer","120µF","±20%","10V","35mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","128mA @ 120Hz","2.56A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.276"" (7.00mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/AAB8000/AAB8000C193.pdf,"//media.digikey.com/photos/Panasonic%20Photos/OS-CON,%20SVP%208mm.jpg",P16428DKR-ND,10SVP120M,Panasonic Electronic Components,CAP ALUM POLY 120UF 20% 10V SMD,8134,0,"Digi-Reel","0","1","Digi-Reel®","OS-CON™, SVP","Active","Polymer","120µF","±20%","10V","35mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","128mA @ 120Hz","2.56A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.276"" (7.00mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAB8001+16SVPF270M+8+WW,"//media.digikey.com/photos/Panasonic%20Photos/OS-CON,%20SVPF%208mm.jpg",P16480TR-ND,16SVPF270M,Panasonic Electronic Components,CAP ALUM POLY 270UF 20% 16V SMD,11000,0,"0.51795","0","1000","Tape & Reel (TR)","OS-CON™, SVPF","Active","Polymer","270µF","±20%","16V","22mOhm","5000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","165mA @ 120Hz","3.3A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.276"" (7.00mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAB8001+16SVPF270M+8+WW,"//media.digikey.com/photos/Panasonic%20Photos/OS-CON,%20SVPF%208mm.jpg",P16480CT-ND,16SVPF270M,Panasonic Electronic Components,CAP ALUM POLY 270UF 20% 16V SMD,11563,0,"1.58000","0","1","Cut Tape (CT)","OS-CON™, SVPF","Active","Polymer","270µF","±20%","16V","22mOhm","5000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","165mA @ 120Hz","3.3A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.276"" (7.00mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAB8001+16SVPF270M+8+WW,"//media.digikey.com/photos/Panasonic%20Photos/OS-CON,%20SVPF%208mm.jpg",P16480DKR-ND,16SVPF270M,Panasonic Electronic Components,CAP ALUM POLY 270UF 20% 16V SMD,11563,0,"Digi-Reel","0","1","Digi-Reel®","OS-CON™, SVPF","Active","Polymer","270µF","±20%","16V","22mOhm","5000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","165mA @ 120Hz","3.3A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.276"" (7.00mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAB8001+20SVPF180M+8+WW,"//media.digikey.com/photos/Panasonic%20Photos/OS-CON,%20SVPF%208mm.jpg",P16499TR-ND,20SVPF180M,Panasonic Electronic Components,CAP ALUM POLY 180UF 20% 20V SMD,6000,0,"0.51795","0","1000","Tape & Reel (TR)","OS-CON™, SVPF","Active","Polymer","180µF","±20%","20V","25mOhm","5000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","160mA @ 120Hz","3.2A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.276"" (7.00mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAB8001+20SVPF180M+8+WW,"//media.digikey.com/photos/Panasonic%20Photos/OS-CON,%20SVPF%208mm.jpg",P16499CT-ND,20SVPF180M,Panasonic Electronic Components,CAP ALUM POLY 180UF 20% 20V SMD,6436,0,"1.51000","0","1","Cut Tape (CT)","OS-CON™, SVPF","Active","Polymer","180µF","±20%","20V","25mOhm","5000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","160mA @ 120Hz","3.2A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.276"" (7.00mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAB8001+20SVPF180M+8+WW,"//media.digikey.com/photos/Panasonic%20Photos/OS-CON,%20SVPF%208mm.jpg",P16499DKR-ND,20SVPF180M,Panasonic Electronic Components,CAP ALUM POLY 180UF 20% 20V SMD,6436,0,"Digi-Reel","0","1","Digi-Reel®","OS-CON™, SVPF","Active","Polymer","180µF","±20%","20V","25mOhm","5000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","160mA @ 120Hz","3.2A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.276"" (7.00mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAB8001+35SVPF39M+8+WW,"//media.digikey.com/photos/Panasonic%20Photos/OS-CON,%20SEP%208mm.jpg",P16561TR-ND,35SVPF39M,Panasonic Electronic Components,CAP ALUM POLY 39UF 20% 35V SMD,2000,0,"0.51795","0","1000","Tape & Reel (TR)","OS-CON™, SVPF","Active","Polymer","39µF","±20%","35V","30mOhm","5000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","140mA @ 120Hz","2.8A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.276"" (7.00mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAB8001+35SVPF39M+8+WW,"//media.digikey.com/photos/Panasonic%20Photos/OS-CON,%20SVPF%208mm.jpg",P16561CT-ND,35SVPF39M,Panasonic Electronic Components,CAP ALUM POLY 39UF 20% 35V SMD,2155,0,"1.51000","0","1","Cut Tape (CT)","OS-CON™, SVPF","Active","Polymer","39µF","±20%","35V","30mOhm","5000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","140mA @ 120Hz","2.8A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.276"" (7.00mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAB8001+35SVPF39M+8+WW,"//media.digikey.com/photos/Panasonic%20Photos/OS-CON,%20SVPF%208mm.jpg",P16561DKR-ND,35SVPF39M,Panasonic Electronic Components,CAP ALUM POLY 39UF 20% 35V SMD,2155,0,"Digi-Reel","0","1","Digi-Reel®","OS-CON™, SVPF","Active","Polymer","39µF","±20%","35V","30mOhm","5000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","140mA @ 120Hz","2.8A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.276"" (7.00mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-pcv.pdf,//media.digikey.com/Photos/Nichicon%20Photos/CV%20Series%206.30mm.jpg,493-4545-2-ND,PCV1V220MCL2GS,Nichicon,CAP ALUM POLY 22UF 20% 35V SMD,27000,0,"0.52020","0","1000","Tape & Reel (TR)","PCV","Active","Polymer","22µF","±20%","35V","50mOhm","3000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","1.3A @ 100kHz","-","-","0.248"" Dia (6.30mm)","0.236"" (6.00mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-pcv.pdf,//media.digikey.com/Photos/Nichicon%20Photos/CV%20Series%206.30mm.jpg,493-4545-1-ND,PCV1V220MCL2GS,Nichicon,CAP ALUM POLY 22UF 20% 35V SMD,27297,0,"1.52000","0","1","Cut Tape (CT)","PCV","Active","Polymer","22µF","±20%","35V","50mOhm","3000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","1.3A @ 100kHz","-","-","0.248"" Dia (6.30mm)","0.236"" (6.00mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-pcv.pdf,//media.digikey.com/Photos/Nichicon%20Photos/CV%20Series%206.30mm.jpg,493-4545-6-ND,PCV1V220MCL2GS,Nichicon,CAP ALUM POLY 22UF 20% 35V SMD,27297,0,"Digi-Reel","0","1","Digi-Reel®","PCV","Active","Polymer","22µF","±20%","35V","50mOhm","3000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","1.3A @ 100kHz","-","-","0.248"" Dia (6.30mm)","0.236"" (6.00mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABE0006+EEFSX0D331XR+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/S%20SERIES%201.9H,7.3L.jpg",PCE4818TR-ND,EEF-SX0D331XR,Panasonic Electronic Components,CAP ALUM POLY 330UF 20% 2V SMD,10500,0,"0.52598","0","3500","Tape & Reel (TR)","SP-Cap SX","Not For New Designs","Polymer","330µF","±20%","2V","6mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","-","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","Surface Mount","2917 (7343 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABE0006+EEFSX0D331XR+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/S%20SERIES%201.9H,7.3L.jpg",PCE4818CT-ND,EEF-SX0D331XR,Panasonic Electronic Components,CAP ALUM POLY 330UF 20% 2V SMD,13545,0,"1.64000","0","1","Cut Tape (CT)","SP-Cap SX","Not For New Designs","Polymer","330µF","±20%","2V","6mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","-","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","Surface Mount","2917 (7343 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABE0006+EEFSX0D331XR+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/S%20SERIES%201.9H,7.3L.jpg",PCE4818DKR-ND,EEF-SX0D331XR,Panasonic Electronic Components,CAP ALUM POLY 330UF 20% 2V SMD,13545,0,"Digi-Reel","0","1","Digi-Reel®","SP-Cap SX","Not For New Designs","Polymer","330µF","±20%","2V","6mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","-","-","-","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","Surface Mount","2917 (7343 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAB8008+16SVP330M+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/16SVP180MX.JPG,P16463TR-ND,16SVP330M,Panasonic Electronic Components,CAP ALUM POLY 330UF 20% 16V SMD,42000,0,"0.53100","0","400","Tape & Reel (TR)","OS-CON™, SVP","Active","Polymer","330µF","±20%","16V","16mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","236mA @ 120Hz","4.72A @ 100kHz","-","-","0.394"" Dia (10.00mm)","0.500"" (12.70mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAB8008+16SVP330M+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/16SVP180MX.JPG,P16463CT-ND,16SVP330M,Panasonic Electronic Components,CAP ALUM POLY 330UF 20% 16V SMD,42055,0,"1.16000","0","1","Cut Tape (CT)","OS-CON™, SVP","Active","Polymer","330µF","±20%","16V","16mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","236mA @ 120Hz","4.72A @ 100kHz","-","-","0.394"" Dia (10.00mm)","0.500"" (12.70mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAB8008+16SVP330M+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/16SVP180MX.JPG,P16463DKR-ND,16SVP330M,Panasonic Electronic Components,CAP ALUM POLY 330UF 20% 16V SMD,42055,0,"Digi-Reel","0","1","Digi-Reel®","OS-CON™, SVP","Active","Polymer","330µF","±20%","16V","16mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","236mA @ 120Hz","4.72A @ 100kHz","-","-","0.394"" Dia (10.00mm)","0.500"" (12.70mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1221.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEH-ZA1V270P.jpg,P15443TR-ND,EEH-ZA1H220P,Panasonic Electronic Components,CAP ALUM POLY HYB 22UF 50V SMD,16000,0,"0.53625","0","1000","Tape & Reel (TR)","ZA","Active","Hybrid","22µF","±20%","50V","80mOhm","10000 Hrs @ 105°C","-55°C ~ 105°C","AEC-Q200","Automotive","110mA @ 100Hz","1.1A @ 100kHz","-","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1221.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEH-ZA1V270P.jpg,P15443CT-ND,EEH-ZA1H220P,Panasonic Electronic Components,CAP ALUM POLY HYB 22UF 50V SMD,16957,0,"1.56000","0","1","Cut Tape (CT)","ZA","Active","Hybrid","22µF","±20%","50V","80mOhm","10000 Hrs @ 105°C","-55°C ~ 105°C","AEC-Q200","Automotive","110mA @ 100Hz","1.1A @ 100kHz","-","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1221.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEH-ZA1V270P.jpg,P15443DKR-ND,EEH-ZA1H220P,Panasonic Electronic Components,CAP ALUM POLY HYB 22UF 50V SMD,16957,0,"Digi-Reel","0","1","Digi-Reel®","ZA","Active","Hybrid","22µF","±20%","50V","80mOhm","10000 Hrs @ 105°C","-55°C ~ 105°C","AEC-Q200","Automotive","110mA @ 100Hz","1.1A @ 100kHz","-","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1221.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEH-ZA1V270P.jpg,P15440TR-ND,EEH-ZA1E560P,Panasonic Electronic Components,CAP ALUM POLY HYB 56UF 25V SMD,8000,0,"0.53625","0","1000","Tape & Reel (TR)","ZA","Active","Hybrid","56µF","±20%","25V","50mOhm","10000 Hrs @ 105°C","-55°C ~ 105°C","AEC-Q200","Automotive","195mA @ 100Hz","1.3A @ 100kHz","-","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1221.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEH-ZA1V270P.jpg,P15440CT-ND,EEH-ZA1E560P,Panasonic Electronic Components,CAP ALUM POLY HYB 56UF 25V SMD,8622,0,"1.56000","0","1","Cut Tape (CT)","ZA","Active","Hybrid","56µF","±20%","25V","50mOhm","10000 Hrs @ 105°C","-55°C ~ 105°C","AEC-Q200","Automotive","195mA @ 100Hz","1.3A @ 100kHz","-","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1221.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEH-ZA1V270P.jpg,P15440DKR-ND,EEH-ZA1E560P,Panasonic Electronic Components,CAP ALUM POLY HYB 56UF 25V SMD,8622,0,"Digi-Reel","0","1","Digi-Reel®","ZA","Active","Hybrid","56µF","±20%","25V","50mOhm","10000 Hrs @ 105°C","-55°C ~ 105°C","AEC-Q200","Automotive","195mA @ 100Hz","1.3A @ 100kHz","-","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDD0000/ABA0000C1221.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EEH-ZA1V270P.jpg,P15446TR-ND,EEH-ZA1J100P,Panasonic Electronic Components,CAP ALUM POLY HYB 10UF 63V SMD,8000,0,"0.53625","0","1000","Tape & Reel (TR)","ZA","Active","Hybrid","10µF","±20%","63V","120mOhm","10000 Hrs @ 105°C","-55°C ~ 105°C","AEC-Q200","Automotive","100mA @ 100Hz","1A @ 100kHz","-","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
