Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","Temperature Coefficient","Operating Temperature","Features","Ratings","Applications","Failure Rate","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Lead Style"
https://psearch.en.murata.com/capacitor/product/GCM155R71H102KA37%23.pdf,"//media.digikey.com/Renders/Murata%20Renders/0402-(1005-Metric)-0,55mm.jpg",490-4761-2-ND,GCM155R71H102KA37D,Murata Electronics North America,CAP CER 1000PF 50V X7R 0402,18800000,0,"0.00693","0","10000","Tape & Reel (TR)","GCM","Active","1000pF","±10%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://psearch.en.murata.com/capacitor/product/GCM155R71H102KA37%23.pdf,"//media.digikey.com/Renders/Murata%20Renders/0402-(1005-Metric)-0,55mm.jpg",490-4761-1-ND,GCM155R71H102KA37D,Murata Electronics North America,CAP CER 1000PF 50V X7R 0402,18803684,0,"0.10000","0","1","Cut Tape (CT)","GCM","Active","1000pF","±10%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://psearch.en.murata.com/capacitor/product/GCM155R71H102KA37%23.pdf,"//media.digikey.com/Renders/Murata%20Renders/0402-(1005-Metric)-0,55mm.jpg",490-4761-6-ND,GCM155R71H102KA37D,Murata Electronics North America,CAP CER 1000PF 50V X7R 0402,18803684,0,"Digi-Reel","0","1","Digi-Reel®","GCM","Active","1000pF","±10%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.samsungsem.com/kr/support/product-search/mlcc/CL05A105KP5NNNC.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/0805-(1.40)-CL-Series.jpg,1276-1076-2-ND,CL05A105KP5NNNC,Samsung Electro-Mechanics,CAP CER 1UF 10V X5R 0402,13080000,0,"0.00699","0","10000","Tape & Reel (TR)","CL","Active","1µF","±10%","10V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.samsungsem.com/kr/support/product-search/mlcc/CL05A105KP5NNNC.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/0805-(1.40)-CL-Series.jpg,1276-1076-1-ND,CL05A105KP5NNNC,Samsung Electro-Mechanics,CAP CER 1UF 10V X5R 0402,13087393,0,"0.10000","0","1","Cut Tape (CT)","CL","Active","1µF","±10%","10V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.samsungsem.com/kr/support/product-search/mlcc/CL05A105KP5NNNC.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/0805-(1.40)-CL-Series.jpg,1276-1076-6-ND,CL05A105KP5NNNC,Samsung Electro-Mechanics,CAP CER 1UF 10V X5R 0402,13087393,0,"Digi-Reel","0","1","Digi-Reel®","CL","Active","1µF","±10%","10V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=EMK063BJ103KP-F  &u=M,"//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/0201-(0603-Metric)-0,33mm.jpg",587-1180-2-ND,EMK063BJ103KP-F,Taiyo Yuden,CAP CER 10000PF 16V X5R 0201,915000,0,"0.00700","0","15000","Tape & Reel (TR)","M","Active","10000pF","±10%","16V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","-","0.013"" (0.33mm)","-","-"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=EMK063BJ103KP-F  &u=M,"//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/0201-(0603-Metric)-0,33mm.jpg",587-1180-1-ND,EMK063BJ103KP-F,Taiyo Yuden,CAP CER 10000PF 16V X5R 0201,926583,0,"0.10000","0","1","Cut Tape (CT)","M","Active","10000pF","±10%","16V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","-","0.013"" (0.33mm)","-","-"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=EMK063BJ103KP-F  &u=M,"//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/0201-(0603-Metric)-0,33mm.jpg",587-1180-6-ND,EMK063BJ103KP-F,Taiyo Yuden,CAP CER 10000PF 16V X5R 0201,926583,0,"Digi-Reel","0","1","Digi-Reel®","M","Active","10000pF","±10%","16V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","-","0.013"" (0.33mm)","-","-"
http://www.samsungsem.com/kr/support/product-search/mlcc/CL10B103KB8NNNC.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/0805-(1.40)-CL-Series.jpg,1276-1009-2-ND,CL10B103KB8NNNC,Samsung Electro-Mechanics,CAP CER 10000PF 50V X7R 0603,5496000,0,"0.00702","0","4000","Tape & Reel (TR)","CL","Active","10000pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
http://www.samsungsem.com/kr/support/product-search/mlcc/CL10B103KB8NNNC.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/0805-(1.40)-CL-Series.jpg,1276-1009-1-ND,CL10B103KB8NNNC,Samsung Electro-Mechanics,CAP CER 10000PF 50V X7R 0603,5497771,0,"0.10000","0","1","Cut Tape (CT)","CL","Active","10000pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
http://www.samsungsem.com/kr/support/product-search/mlcc/CL10B103KB8NNNC.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/0805-(1.40)-CL-Series.jpg,1276-1009-6-ND,CL10B103KB8NNNC,Samsung Electro-Mechanics,CAP CER 10000PF 50V X7R 0603,5497771,0,"Digi-Reel","0","1","Digi-Reel®","CL","Active","10000pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/C0402C470J5GACTU.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-0.70mm-C-Series.jpg,399-1019-2-ND,C0402C470J5GACTU,KEMET,CAP CER 47PF 50V C0G/NP0 0402,1420000,0,"0.00706","0","10000","Tape & Reel (TR)","SMD Comm C0G","Active","47pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/C0402C470J5GACTU.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-0.70mm-C-Series.jpg,399-1019-1-ND,C0402C470J5GACTU,KEMET,CAP CER 47PF 50V C0G/NP0 0402,1429913,0,"0.10000","0","1","Cut Tape (CT)","SMD Comm C0G","Active","47pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/C0402C470J5GACTU.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-0.70mm-C-Series.jpg,399-1019-6-ND,C0402C470J5GACTU,KEMET,CAP CER 47PF 50V C0G/NP0 0402,1429913,0,"Digi-Reel","0","1","Digi-Reel®","SMD Comm C0G","Active","47pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/C0402C101J3GACTU.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-0.70mm-C-Series.jpg,399-1022-2-ND,C0402C101J3GACTU,KEMET,CAP CER 100PF 25V C0G/NP0 0402,1000000,0,"0.00706","0","10000","Tape & Reel (TR)","SMD Comm C0G","Active","100pF","±5%","25V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/C0402C101J3GACTU.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-0.70mm-C-Series.jpg,399-1022-1-ND,C0402C101J3GACTU,KEMET,CAP CER 100PF 25V C0G/NP0 0402,1013822,0,"0.10000","0","1","Cut Tape (CT)","SMD Comm C0G","Active","100pF","±5%","25V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/C0402C101J3GACTU.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-0.70mm-C-Series.jpg,399-1022-6-ND,C0402C101J3GACTU,KEMET,CAP CER 100PF 25V C0G/NP0 0402,1013822,0,"Digi-Reel","0","1","Digi-Reel®","SMD Comm C0G","Active","100pF","±5%","25V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/C0402C220J5GACTU.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-0.70mm-C-Series.jpg,399-1015-2-ND,C0402C220J5GACTU,KEMET,CAP CER 22PF 50V C0G/NP0 0402,880000,0,"0.00706","0","10000","Tape & Reel (TR)","SMD Comm C0G","Active","22pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/C0402C220J5GACTU.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-0.70mm-C-Series.jpg,399-1015-1-ND,C0402C220J5GACTU,KEMET,CAP CER 22PF 50V C0G/NP0 0402,889432,0,"0.10000","0","1","Cut Tape (CT)","SMD Comm C0G","Active","22pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/C0402C220J5GACTU.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-0.70mm-C-Series.jpg,399-1015-6-ND,C0402C220J5GACTU,KEMET,CAP CER 22PF 50V C0G/NP0 0402,889432,0,"Digi-Reel","0","1","Digi-Reel®","SMD Comm C0G","Active","22pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/C0402C101J5GACTU.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-0.70mm-C-Series.jpg,399-3194-2-ND,C0402C101J5GACTU,KEMET,CAP CER 100PF 50V C0G/NP0 0402,880000,0,"0.00706","0","10000","Tape & Reel (TR)","SMD Comm C0G","Active","100pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/C0402C101J5GACTU.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-0.70mm-C-Series.jpg,399-3194-1-ND,C0402C101J5GACTU,KEMET,CAP CER 100PF 50V C0G/NP0 0402,888830,0,"0.10000","0","1","Cut Tape (CT)","SMD Comm C0G","Active","100pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/C0402C101J5GACTU.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-0.70mm-C-Series.jpg,399-3194-6-ND,C0402C101J5GACTU,KEMET,CAP CER 100PF 50V C0G/NP0 0402,888830,0,"Digi-Reel","0","1","Digi-Reel®","SMD Comm C0G","Active","100pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/C0402C103K5RACTU.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-0.70mm-C-Series.jpg,399-3066-2-ND,C0402C103K5RACTU,KEMET,CAP CER 10000PF 50V X7R 0402,590000,0,"0.00706","0","10000","Tape & Reel (TR)","SMD Comm X7R","Active","10000pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","Bypass, Decoupling","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/C0402C103K5RACTU.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-0.70mm-C-Series.jpg,399-3066-1-ND,C0402C103K5RACTU,KEMET,CAP CER 10000PF 50V X7R 0402,596525,0,"0.10000","0","1","Cut Tape (CT)","SMD Comm X7R","Active","10000pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","Bypass, Decoupling","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/C0402C103K5RACTU.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-0.70mm-C-Series.jpg,399-3066-6-ND,C0402C103K5RACTU,KEMET,CAP CER 10000PF 50V X7R 0402,596525,0,"Digi-Reel","0","1","Digi-Reel®","SMD Comm X7R","Active","10000pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","Bypass, Decoupling","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/C0402C330J5GACTU.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-0.70mm-C-Series.jpg,399-1017-2-ND,C0402C330J5GACTU,KEMET,CAP CER 33PF 50V C0G/NP0 0402,350000,0,"0.00706","0","10000","Tape & Reel (TR)","SMD Comm C0G","Active","33pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/C0402C330J5GACTU.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-0.70mm-C-Series.jpg,399-1017-1-ND,C0402C330J5GACTU,KEMET,CAP CER 33PF 50V C0G/NP0 0402,353758,0,"0.10000","0","1","Cut Tape (CT)","SMD Comm C0G","Active","33pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/C0402C330J5GACTU.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-0.70mm-C-Series.jpg,399-1017-6-ND,C0402C330J5GACTU,KEMET,CAP CER 33PF 50V C0G/NP0 0402,353758,0,"Digi-Reel","0","1","Digi-Reel®","SMD Comm C0G","Active","33pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.samsungsem.com/kr/support/product-search/mlcc/CL05A105JQ5NNNC.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/0805-(1.40)-CL-Series.jpg,1276-1444-2-ND,CL05A105JQ5NNNC,Samsung Electro-Mechanics,CAP CER 1UF 6.3V X5R 0402,2680000,0,"0.00710","0","10000","Tape & Reel (TR)","CL","Active","1µF","±5%","6.3V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.samsungsem.com/kr/support/product-search/mlcc/CL05A105JQ5NNNC.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/0805-(1.40)-CL-Series.jpg,1276-1444-1-ND,CL05A105JQ5NNNC,Samsung Electro-Mechanics,CAP CER 1UF 6.3V X5R 0402,2684846,0,"0.10000","0","1","Cut Tape (CT)","CL","Active","1µF","±5%","6.3V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.samsungsem.com/kr/support/product-search/mlcc/CL05A105JQ5NNNC.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/0805-(1.40)-CL-Series.jpg,1276-1444-6-ND,CL05A105JQ5NNNC,Samsung Electro-Mechanics,CAP CER 1UF 6.3V X5R 0402,2684846,0,"Digi-Reel","0","1","Digi-Reel®","CL","Active","1µF","±5%","6.3V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.samsungsem.com/kr/support/product-search/mlcc/CL05B154KO5NNNC.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/0805-(1.40)-CL-Series.jpg,1276-6651-2-ND,CL05B154KO5NNNC,Samsung Electro-Mechanics,CAP CER 0.15UF 16V X7R 0402,530000,0,"0.00713","0","10000","Tape & Reel (TR)","CL","Active","0.15µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.samsungsem.com/kr/support/product-search/mlcc/CL05B154KO5NNNC.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/0805-(1.40)-CL-Series.jpg,1276-6651-1-ND,CL05B154KO5NNNC,Samsung Electro-Mechanics,CAP CER 0.15UF 16V X7R 0402,537320,0,"0.10000","0","1","Cut Tape (CT)","CL","Active","0.15µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.samsungsem.com/kr/support/product-search/mlcc/CL05B154KO5NNNC.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/0805-(1.40)-CL-Series.jpg,1276-6651-6-ND,CL05B154KO5NNNC,Samsung Electro-Mechanics,CAP CER 0.15UF 16V X7R 0402,537320,0,"Digi-Reel","0","1","Digi-Reel®","CL","Active","0.15µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H472KA37-01.pdf,"//media.digikey.com/Renders/Murata%20Renders/0402-(1005-Metric)-0,55mm.jpg",490-4915-2-ND,GCM155R71H472KA37D,Murata Electronics North America,CAP CER 4700PF 50V X7R 0402,1430000,0,"0.00716","0","10000","Tape & Reel (TR)","GCM","Active","4700pF","±10%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H472KA37-01.pdf,"//media.digikey.com/Renders/Murata%20Renders/0402-(1005-Metric)-0,55mm.jpg",490-4915-1-ND,GCM155R71H472KA37D,Murata Electronics North America,CAP CER 4700PF 50V X7R 0402,1445496,0,"0.10000","0","1","Cut Tape (CT)","GCM","Active","4700pF","±10%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM155R71H472KA37-01.pdf,"//media.digikey.com/Renders/Murata%20Renders/0402-(1005-Metric)-0,55mm.jpg",490-4915-6-ND,GCM155R71H472KA37D,Murata Electronics North America,CAP CER 4700PF 50V X7R 0402,1445496,0,"Digi-Reel","0","1","Digi-Reel®","GCM","Active","4700pF","±10%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://datasheets.avx.com/cx5r.pdf,"//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0,33mm.jpg",478-5266-2-ND,02016D104KAT2A,AVX Corporation,CAP CER 0.1UF 6.3V X5R 0201,10935000,0,"0.00720","0","15000","Tape & Reel (TR)","-","Active","0.1µF","±10%","6.3V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","-","0.013"" (0.33mm)","-","-"
http://datasheets.avx.com/cx5r.pdf,"//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0,33mm.jpg",478-5266-1-ND,02016D104KAT2A,AVX Corporation,CAP CER 0.1UF 6.3V X5R 0201,10957420,0,"0.10000","0","1","Cut Tape (CT)","-","Active","0.1µF","±10%","6.3V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","-","0.013"" (0.33mm)","-","-"
http://datasheets.avx.com/cx5r.pdf,"//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0,33mm.jpg",478-5266-6-ND,02016D104KAT2A,AVX Corporation,CAP CER 0.1UF 6.3V X5R 0201,10957420,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","0.1µF","±10%","6.3V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","-","0.013"" (0.33mm)","-","-"
https://psearch.en.murata.com/capacitor/product/GCM155R71H103KA55%23.pdf,"//media.digikey.com/Renders/Murata%20Renders/0402-(1005-Metric)-0,55mm.jpg",490-4762-2-ND,GCM155R71H103KA55D,Murata Electronics North America,CAP CER 10000PF 50V X7R 0402,24480000,0,"0.00739","0","10000","Tape & Reel (TR)","GCM","Active","10000pF","±10%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://psearch.en.murata.com/capacitor/product/GCM155R71H103KA55%23.pdf,"//media.digikey.com/Renders/Murata%20Renders/0402-(1005-Metric)-0,55mm.jpg",490-4762-1-ND,GCM155R71H103KA55D,Murata Electronics North America,CAP CER 10000PF 50V X7R 0402,24491685,0,"0.10000","0","1","Cut Tape (CT)","GCM","Active","10000pF","±10%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://psearch.en.murata.com/capacitor/product/GCM155R71H103KA55%23.pdf,"//media.digikey.com/Renders/Murata%20Renders/0402-(1005-Metric)-0,55mm.jpg",490-4762-6-ND,GCM155R71H103KA55D,Murata Electronics North America,CAP CER 10000PF 50V X7R 0402,24491685,0,"Digi-Reel","0","1","Digi-Reel®","GCM","Active","10000pF","±10%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c03e.ashx?la=en-us,"//media.digikey.com/Renders/Murata%20Renders/0402-(1005-Metric)-0,55mm.jpg",490-6043-2-ND,GCM155R71E103KA37D,Murata Electronics North America,CAP CER 10000PF 25V X7R 0402,5700000,0,"0.00739","0","10000","Tape & Reel (TR)","GCM","Active","10000pF","±10%","25V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
