Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","ESR (Equivalent Series Resistance)","Lifetime @ Temp.","Termination","Mounting Type","Package / Case","Lead Spacing","Size / Dimension","Height - Seated (Max)","Operating Temperature"
https://www.tecategroup.com/products/data_sheet.php?i=TPLH-2R7/30WR12X35,//media.digikey.com/Photos/TecateGroup/MFG_TPLH-2R7-Series.jpg,2085-TPLH-2R7/30WR12X35-ND,TPLH-2R7/30WR12X35,Tecate Group,CAP 30F 2.7V THROUGH HOLE,1485,0,"2.96000","0","1","Bulk","TPLH-2R7","Active","30F","-","2.7V","18mOhm @ 1kHz","1500 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.209"" (5.30mm)","0.492"" Dia (12.50mm)","1.476"" (37.50mm)","-40°C ~ 85°C"
http://www.maxwell.com/images/documents/3V_3F_datasheet.pdf,//media.digikey.com/Photos/Maxwell%20Technologies%20Photos/MFG_BCAP000X.jpg,1182-1055-ND,BCAP0003 P300 X11,Maxwell Technologies Inc.,CAP 3F 3V THROUGH HOLE,5958,0,"3.01000","0","1","-","-","Active","3F","-","3V","95mOhm","-","PC Pins","Through Hole","Radial, Can","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.807"" (20.50mm)","-40°C ~ 65°C"
-,//media.digikey.com/Photos/Maxwell%20Technologies%20Photos/MFG_BCAP000X.jpg,1182-1057-ND,BCAP0005 P300 X11,Maxwell Technologies Inc.,CAP 5F 3V WIRE LEAD,3997,0,"3.11000","0","1","-","-","Active","5F","-","3V","-","-","-","-","-","-","-","-","-"
http://www.illinoiscapacitor.com/pdf/seriesDocuments/DGH%20series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/MFG_DGH.JPG,1572-1762-ND,DGH156Q2R7,Illinois Capacitor,CAPACITOR 15F -10% +30% 2.7V TH,4679,1200,"3.16000","0","1","Bulk","DGH","Active","15F","-10%, +30%","2.7V","30mOhm","1000 Hrs @ 65°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.492"" Dia (12.50mm)","1.260"" (32.00mm)","-40°C ~ 65°C"
http://www.maxwell.com/images/documents/3V_10F_datasheet.pdf,//media.digikey.com/Photos/Maxwell%20Technologies%20Photos/MFG_BCAP000X.jpg,1182-1058-ND,BCAP0010 P300 X11,Maxwell Technologies Inc.,CAP 10F 3V THROUGH HOLE,2842,0,"3.16000","0","1","-","-","Active","10F","-","3V","25mOhm","-","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","1.240"" (31.50mm)","-40°C ~ 65°C"
https://katalog.we-online.de/pbs/datasheet/850617021001.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/850617021002.JPG,732-13314-ND,850617021001,Wurth Electronics Inc.,CAP 5F -10% +30% 2.7V T/H,248,0,"3.27000","0","1","Bulk","WCAP-STSC","Active","5F","-10%, +30%","2.7V","50mOhm","1000 Hrs @ 65°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.846"" (21.50mm)","-40°C ~ 65°C"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=LP10202R7505 &u=M,//media.digikey.com/Photos/Taiyo%20Yuden%20Photos/MFG_LP10202R7505.jpg,587-6212-ND,LP10202R7505,Taiyo Yuden,CAP 5F 20% 2.7V T/H,183,0,"3.29000","0","1","Bulk","LP","Active","5F","±20%","2.7V","60mOhm @ 1kHz","-","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.866"" (22.00mm)","-40°C ~ 70°C"
https://api.kemet.com/component-edge/download/datasheet/FYD0H224ZF.pdf,//media.digikey.com/Photos/Kemet%20Photos/FYD0H225ZF.jpg,399-17219-ND,FYD0H224ZF,KEMET,CAP 220MF -20% +80% 5.5V T/H,377,0,"3.32000","0","1","Bulk","FYD","Active","220mF","-20%, +80%","5.5V","120Ohm @ 1kHz","-","PC Pins","Through Hole","Radial, Can","0.200"" (5.08mm)","0.571"" Dia (14.50mm)","0.591"" (15.00mm)","-25°C ~ 70°C"
https://api.kemet.com/component-edge/download/datasheet/HVZ0E475NF.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_HVZ0E.jpg,399-17802-ND,HVZ0E475NF,KEMET,CAP 4.7F 30% 2.7V T/H,1967,0,"3.33000","0","1","Bulk","HVZ","Active","4.7F","±30%","2.7V","100mOhm @ 1kHz","-","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.866"" (22.00mm)","-25°C ~ 70°C"
https://katalog.we-online.de/pbs/datasheet/850617021002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/850617021002.JPG,732-13315-ND,850617021002,Wurth Electronics Inc.,CAP 7F -10% +30% 2.7V T/H,249,0,"3.38000","0","1","Bulk","WCAP-STSC","Active","7F","-10%, +30%","2.7V","45mOhm","1000 Hrs @ 65°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.846"" (21.50mm)","-40°C ~ 65°C"
http://datasheets.avx.com/AVX-SCC-3.0V.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_SCC.jpg,478-11288-ND,SCCT20E106SRB,AVX Corporation,CAPACITOR 10F -10% +30% 3V T/H,555,0,"3.44000","0","1","Bulk","SCC","Active","10F","-10%, +30%","3V","50mOhm @ 1kHz","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can","0.217"" (5.50mm)","0.492"" Dia (12.50mm)","0.866"" (22.00mm)","-40°C ~ 65°C"
https://katalog.we-online.de/pbs/datasheet/850617021004.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/850617021004.jpg,732-13316-ND,850617021004,Wurth Electronics Inc.,CAP 10F -10% +30% 2.7V T/H,206,0,"3.51000","0","1","Bulk","WCAP-STSC","Active","10F","-10%, +30%","2.7V","35mOhm","1000 Hrs @ 65°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","1.043"" (26.50mm)","-40°C ~ 65°C"
//media.digikey.com/pdf/Data%20Sheets/Elna%20America%20Inc/DZN_Seres_Rev_2013_2014E.PDF,//media.digikey.com/Photos/Elna%20America%20Photos/DZN-2R5D105T.jpg,604-1257-ND,DZN-2R7D105G5T,Elna America,CAP 1F -20% +80% 2.7V T/H,353,0,"3.57000","0","1","Bulk","DZN","Active","1F","-20%, +80%","2.7V","300mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.945"" (24.00mm)","-25°C ~ 70°C"
http://www.maxwell.com/images/documents/3V_3F_datasheet.pdf,//media.digikey.com/Photos/Maxwell%20Technologies%20Photos/MFG_BCAP000X.jpg,1182-1056-ND,BCAP0003 P300 X12,Maxwell Technologies Inc.,CAP 3F 3V THROUGH HOLE,5039,0,"3.58000","0","1","-","-","Active","3F","-","3V","95mOhm","-","PC Pins","Through Hole","Radial, Can","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.807"" (20.50mm)","-40°C ~ 65°C"
https://api.kemet.com/component-edge/download/datasheet/FYH0H104ZF.pdf,//media.digikey.com/Photos/Kemet%20Photos/FYH_Series.jpg,399-17220-ND,FYH0H104ZF,KEMET,CAP 100MF -20% +80% 5.5V T/H,597,0,"3.72000","0","1","Bulk","FYH","Active","100mF","-20%, +80%","5.5V","50Ohm @ 1kHz","-","PC Pins","Through Hole","Radial, Can","0.200"" (5.08mm)","0.650"" Dia (16.50mm)","0.295"" (7.50mm)","-25°C ~ 70°C"
https://www.tecategroup.com/products/data_sheet.php?i=TPLH-2R7/35WR16X31,//media.digikey.com/Photos/TecateGroup/MFG_TPLH-2R7-Series.jpg,2085-TPLH-2R7/35WR16X31-ND,TPLH-2R7/35WR16X31,Tecate Group,CAP 35F 2.7V THROUGH HOLE,1490,0,"3.75000","0","1","Bulk","TPLH-2R7","Active","35F","-","2.7V","19mOhm @ 1kHz","1500 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.319"" (33.50mm)","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Tecate/TPL-38_12X46F.pdf,-,2085-TPL-38/12X46F-ND,TPL-38/12X46F,Tecate Group,CAP 38F -10% +20% 2.7V T/H,1500,0,"3.80000","0","1","Bulk","TPL","Active","38F","-10%, +20%","2.7V","19mOhm @ 1kHz","1000 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.209"" (5.30mm)","0.492"" Dia (12.50mm)","1.870"" (47.50mm)","-40°C ~ 85°C"
https://www.tecategroup.com/products/data_sheet.php?i=TPL-15/12X31F,-,2085-TPL-15/12X31F-ND,TPL-15/12X31F,Tecate Group,CAP 15F -10% +20% 2.7V T/H,1500,0,"3.81000","0","1","Bulk","TPL","Active","15F","-10%, +20%","2.7V","35mOhm @ 1kHz","1000 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.209"" (5.30mm)","0.492"" Dia (12.50mm)","1.299"" (33.00mm)","-40°C ~ 85°C"
https://www.tecategroup.com/products/data_sheet.php?i=TPL-40/12X46F,-,2085-TPL-40/12X46F-ND,TPL-40/12X46F,Tecate Group,CAP 40F -10% +20% 2.7V T/H,1494,0,"3.88000","0","1","Bulk","TPL","Active","40F","-10%, +20%","2.7V","19mOhm @ 1kHz","1000 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.209"" (5.30mm)","0.492"" Dia (12.50mm)","1.870"" (47.50mm)","-40°C ~ 85°C"
http://datasheets.avx.com/AVX-SCM.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_SCM.jpg,478-11298-ND,SCMR14F474PRBA0,AVX Corporation,CAP 470MF 0% +100% 5.5V T/H,935,0,"3.94000","0","1","Bulk","SCM","Active","470mF","0%, +100%","5.5V","380mOhm @ 1kHz","2000 Hrs @ 65°C","PC Pins","Through Hole","Radial, Can","0.453"" (11.50mm)","0.630"" L x 0.315"" W (16.00mm x 8.00mm)","0.610"" (15.50mm)","-40°C ~ 65°C"
https://www.tecategroup.com/products/data_sheet.php?i=TPLH-2R7/44WR12X46,//media.digikey.com/Photos/TecateGroup/MFG_TPLH-2R7-Series.jpg,2085-TPLH-2R7/44WR12X46-ND,TPLH-2R7/44WR12X46,Tecate Group,CAP 44F 2.7V THROUGH HOLE,1490,0,"4.00000","0","1","Bulk","TPLH-2R7","Active","44F","-","2.7V","13mOhm @ 1kHz","1500 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.209"" (5.30mm)","0.492"" Dia (12.50mm)","1.890"" (48.00mm)","-40°C ~ 85°C"
https://www.tecategroup.com/products/data_sheet.php?i=TPLH-2R7/22WR12X31,//media.digikey.com/Photos/TecateGroup/MFG_TPLH-2R7-Series.jpg,2085-TPLH-2R7/22WR12X31-ND,TPLH-2R7/22WR12X31,Tecate Group,CAP 22F 2.7V THROUGH HOLE,1500,0,"4.03000","0","1","Bulk","TPLH-2R7","Active","22F","-","2.7V","32mOhm @ 1kHz","1500 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.209"" (5.30mm)","0.492"" Dia (12.50mm)","1.319"" (33.50mm)","-40°C ~ 85°C"
http://www.vishay.com/docs/28421/220edlcenycap.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/MFG_ENYCAP-220-EDLC.jpg,4866PHBK-ND,MAL222090006E3,Vishay BC Components,CAPACITOR 20F -20% +50% 2.7V T/H,476,0,"4.03000","0","1","Tray","ENYCAP™ 220 EDLC","Active","20F","-20%, +50%","2.7V","28mOhm @ 1kHz","1000 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.063"" (27.00mm)","-40°C ~ 85°C"
http://datasheets.avx.com/AVX-SCC-3.0V.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_SCC.jpg,478-11289-ND,SCCT30E156SRB,AVX Corporation,CAPACITOR 15F -10% +30% 3V T/H,528,0,"4.06000","0","1","Bulk","SCC","Active","15F","-10%, +30%","3V","40mOhm @ 1kHz","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can","0.217"" (5.50mm)","0.492"" Dia (12.50mm)","1.260"" (32.00mm)","-40°C ~ 65°C"
https://www.tecategroup.com/products/data_sheet.php?i=TPLH-2R7/25WR12X35,//media.digikey.com/Photos/TecateGroup/MFG_TPLH-2R7-Series.jpg,2085-TPLH-2R7/25WR12X35-ND,TPLH-2R7/25WR12X35,Tecate Group,CAP 25F 2.7V THROUGH HOLE,1490,0,"4.12000","0","1","Bulk","TPLH-2R7","Active","25F","-","2.7V","20mOhm @ 1kHz","1500 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.209"" (5.30mm)","0.492"" Dia (12.50mm)","1.476"" (37.50mm)","-40°C ~ 85°C"
http://datasheets.avx.com/AVX-SCM.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_SCM-Series.jpg,478-12583-ND,SCMR14D474PRBB0,AVX Corporation,CAP 470MF 0% +100% 5.4V T/H,1796,0,"4.15000","0","1","Bulk","SCM","Active","470mF","0%, +100%","5.4V","300mOhm @ 1kHz","2000 Hrs @ 65°C","PC Pins","Through Hole","Radial, Can","0.453"" (11.50mm)","0.630"" L x 0.315"" W (16.00mm x 8.00mm)","0.610"" (15.50mm)","-40°C ~ 85°C"
https://www.tecategroup.com/products/data_sheet.php?i=TPLH-2R7/28WR12X35,//media.digikey.com/Photos/TecateGroup/MFG_TPLH-2R7-Series.jpg,2085-TPLH-2R7/28WR12X35-ND,TPLH-2R7/28WR12X35,Tecate Group,CAP 28F 2.7V THROUGH HOLE,1500,0,"4.19000","0","1","Bulk","TPLH-2R7","Active","28F","-","2.7V","18mOhm @ 1kHz","1500 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.209"" (5.30mm)","0.492"" Dia (12.50mm)","1.476"" (37.50mm)","-40°C ~ 85°C"
http://datasheets.avx.com/AVX-SCM.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_SCM.jpg,478-11305-ND,SCMQ14H474PRBB0,AVX Corporation,CAP 470MF 0% +100% 6V T/H,811,0,"4.19000","0","1","Bulk","SCM","Active","470mF","0%, +100%","6V","500mOhm @ 1kHz","2000 Hrs @ 65°C","PC Pins","Through Hole","Radial, Can","0.354"" (9.00mm)","0.535"" L x 0.248"" W (13.60mm x 6.30mm)","0.610"" (15.50mm)","-40°C ~ 65°C"
https://api.kemet.com/component-edge/download/datasheet/FYH0H224ZF.pdf,//media.digikey.com/Photos/Kemet%20Photos/FYH_Series.jpg,399-17222-ND,FYH0H224ZF,KEMET,CAP 220MF -20% +80% 5.5V T/H,441,0,"4.19000","0","1","Bulk","FYH","Active","220mF","-20%, +80%","5.5V","60Ohm @ 1kHz","-","PC Pins","Through Hole","Radial, Can","0.200"" (5.08mm)","0.650"" Dia (16.50mm)","0.374"" (9.50mm)","-25°C ~ 70°C"
https://www.tecategroup.com/products/data_sheet.php?i=TPL-28/12X40F,-,2085-TPL-28/12X40F-ND,TPL-28/12X40F,Tecate Group,CAP 28F -10% +20% 2.7V T/H,1500,0,"4.23000","0","1","Bulk","TPL","Active","28F","-10%, +20%","2.7V","25mOhm @ 1kHz","1000 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.209"" (5.30mm)","0.492"" Dia (12.50mm)","1.634"" (41.50mm)","-40°C ~ 85°C"
https://www.tecategroup.com/products/data_sheet.php?i=TPL-22/12X35F,-,2085-TPL-22/12X35F-ND,TPL-22/12X35F,Tecate Group,CAP 22F -10% +20% 2.7V T/H,1400,0,"4.31000","0","1","Bulk","TPL","Active","22F","-10%, +20%","2.7V","30mOhm @ 1kHz","1000 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.209"" (5.30mm)","0.492"" Dia (12.50mm)","1.457"" (37.00mm)","-40°C ~ 85°C"
https://api.kemet.com/component-edge/download/datasheet/HVZ0E106NF.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_HVZ0E.jpg,399-17803-ND,HVZ0E106NF,KEMET,CAP 10F 30% 2.7V T/H,1997,0,"4.38000","0","1","Bulk","HVZ","Active","10F","±30%","2.7V","100mOhm @ 1kHz","-","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","1.457"" (37.00mm)","-25°C ~ 70°C"
http://www.vishay.com/docs/28450/230edlc-hvenycap.pdf,-,BC5286-ND,MAL223091003E3,Vishay BC Components,CAP 20F -20% +50% 3V T/H,385,0,"4.40000","0","1","Tray","ENYCAP™ 230 EDLC-HV","Active","20F","-20%, +50%","3V","28mOhm @ 1kHz","2000 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.630"" Dia (16.00mm)","0.866"" (22.00mm)","-40°C ~ 85°C"
http://www.maxwell.com/images/documents/3V_10F_datasheet.pdf,//media.digikey.com/Photos/Maxwell%20Technologies%20Photos/MFG_BCAP000X.jpg,1182-1059-ND,BCAP0010 P300 X12,Maxwell Technologies Inc.,CAP 10F 3V THROUGH HOLE,2480,0,"4.42000","0","1","-","-","Active","10F","-","3V","25mOhm","-","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","1.240"" (31.50mm)","-40°C ~ 65°C"
https://www.tecategroup.com/products/data_sheet.php?i=TPLH-2R7/34WR12X40,//media.digikey.com/Photos/TecateGroup/MFG_TPLH-2R7-Series.jpg,2085-TPLH-2R7/34WR12X40-ND,TPLH-2R7/34WR12X40,Tecate Group,CAP 34F 2.7V THROUGH HOLE,1498,0,"4.50000","0","1","Bulk","TPLH-2R7","Active","34F","-","2.7V","20mOhm @ 1kHz","1500 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.209"" (5.30mm)","0.492"" Dia (12.50mm)","1.890"" (48.00mm)","-40°C ~ 85°C"
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dz_e_p230-231.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DZ12%20SERIES.JPG,604-1249-ND,DZ-2R5D106H8T,Elna America,CAPACITOR 10F -20% +80% 2.5V T/H,194,0,"4.58000","0","1","-","DZ","Active","10F","-20%, +80%","2.5V","200mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","1.378"" (35.00mm)","-25°C ~ 70°C"
https://www.tecategroup.com/products/data_sheet.php?i=PBL-1.65/5.4,-,2085-SCAPPBL-1.65/5.4-ND,"SCAP,PBL-1.65/5.4",Tecate Group,CAP 1.65F 5.4V T/H UCAP PACK,500,0,"4.63000","0","1","Bulk","PBL","Active","1.65F","-","5.4V","300mOhm @ 1kHz","1000 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.472"" (12.00mm)","0.866"" L x 0.472"" W (22.00mm x 12.00mm)","0.984"" (25.00mm)","-40°C ~ 85°C"
http://www.vishay.com/docs/28421/220edlcenycap.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/MFG_ENYCAP-220-EDLC.jpg,4867PHBK-ND,MAL222090007E3,Vishay BC Components,CAPACITOR 25F -20% +50% 2.7V T/H,369,0,"4.68000","0","1","Tray","ENYCAP™ 220 EDLC","Active","25F","-20%, +50%","2.7V","26mOhm @ 1kHz","1000 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.709"" Dia (18.00mm)","1.063"" (27.00mm)","-40°C ~ 85°C"
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dzn_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DZN-2R5D605H7T.JPG,604-1250-ND,DZN-2R5D605H7T,Elna America,CAP 6F -20% +80% 2.5V T/H,998,0,"4.69000","0","1","Bulk","DZN","Active","6F","-20%, +80%","2.5V","-","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","1.260"" (32.00mm)","-25°C ~ 70°C"
http://datasheets.avx.com/AVX-SCM.pdf,//media.digikey.com/photos/AVX%20Photos/SCMR14F474MSBA0.JPG,478-12169-ND,SCMR14F474PSBA0,AVX Corporation,CAP 470MF 0% +100% 5.5V T/H,265,0,"4.73000","0","1","Bulk","SCM","Active","470mF","0%, +100%","5.5V","380mOhm @ 1kHz","2000 Hrs @ 65°C","PC Pins","Through Hole","Radial, Can","0.453"" (11.50mm)","0.728"" L x 0.374"" W (18.50mm x 9.50mm)","0.689"" (17.50mm)","-40°C ~ 65°C"
https://api.kemet.com/component-edge/download/datasheet/FE0H473ZF.pdf,-,399-18539-ND,FE0H473ZF,KEMET,CAP 47MF -20% +80% 5.5V T/H,397,0,"4.90000","0","1","Bulk","FE","Active","47mF","-20%, +80%","5.5V","14Ohm @ 1kHz","-","PC Pins","Through Hole","Radial, Can","0.201"" (5.10mm)","0.571"" Dia (14.50mm)","0.551"" (14.00mm)","-40°C ~ 70°C"
http://datasheets.avx.com/AVX-SCM.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_SCM-Series.jpg,478-12170-ND,SCMR14H474PSBB0,AVX Corporation,CAP 470MF 0% +100% 6V T/H,264,0,"4.93000","0","1","Bulk","SCM","Active","470mF","0%, +100%","6V","380mOhm @ 1kHz","2000 Hrs @ 65°C","PC Pins","Through Hole","Radial, Can","0.453"" (11.50mm)","0.728"" L x 0.374"" W (18.50mm x 9.50mm)","0.689"" (17.50mm)","-40°C ~ 65°C"
http://www.vishay.com/docs/28450/230edlc-hvenycap.pdf,-,BC5288-ND,MAL223091004E3,Vishay BC Components,CAP 25F -20% +50% 3V T/H,133,0,"4.95000","0","1","Tray","ENYCAP™ 230 EDLC-HV","Active","25F","-20%, +50%","3V","24mOhm @ 1kHz","2000 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.709"" Dia (18.00mm)","0.866"" (22.00mm)","-40°C ~ 85°C"
https://www.tecategroup.com/products/data_sheet.php?i=TPL-50/18X40F,-,2085-TPL-50/18X40F-ND,TPL-50/18X40F,Tecate Group,CAP 50F -10% +20% 2.7V T/H,1496,0,"5.00000","0","1","Bulk","TPL","Active","50F","-10%, +20%","2.7V","15mOhm @ 1kHz","1000 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.709"" Dia (18.00mm)","1.634"" (41.50mm)","-40°C ~ 85°C"
https://www.tecategroup.com/products/data_sheet.php?i=TPLH-2R7/75WR18X40,//media.digikey.com/Photos/TecateGroup/MFG_TPLH-2R7-Series.jpg,2085-TPLH-2R7/75WR18X40-ND,TPLH-2R7/75WR18X40,Tecate Group,CAP 75F 2.7V THROUGH HOLE,1445,0,"5.00000","0","1","Bulk","TPLH-2R7","Active","75F","-","2.7V","11mOhm @ 1kHz","1500 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.709"" Dia (18.00mm)","1.654"" (42.00mm)","-40°C ~ 85°C"
http://datasheets.avx.com/AVX-SCM.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_SCM-Series.jpg,478-12173-ND,SCMR18F105PSBA0,AVX Corporation,CAP 1F 0% +100% 5.5V T/H,263,0,"5.03000","0","1","Bulk","SCM","Active","1F","0%, +100%","5.5V","250mOhm @ 1kHz","2000 Hrs @ 65°C","PC Pins","Through Hole","Radial, Can","0.453"" (11.50mm)","0.728"" L x 0.374"" W (18.50mm x 9.50mm)","0.846"" (21.50mm)","-40°C ~ 65°C"
http://www.vishay.com/docs/28450/230edlc-hvenycap.pdf,-,BC5287-ND,MAL223091006E3,Vishay BC Components,CAP 25F -20% +50% 3V T/H,105,0,"5.05000","0","1","Tray","ENYCAP™ 230 EDLC-HV","Active","25F","-20%, +50%","3V","26mOhm @ 1kHz","2000 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.063"" (27.00mm)","-40°C ~ 85°C"
https://www.tecategroup.com/products/data_sheet.php?i=TPL-60/18X40F,-,2085-TPL-60/18X40F-ND,TPL-60/18X40F,Tecate Group,CAP 60F -10% +20% 2.7V T/H,1000,0,"5.13000","0","1","Bulk","TPL","Active","60F","-10%, +20%","2.7V","14mOhm @ 1kHz","1000 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.709"" Dia (18.00mm)","1.634"" (41.50mm)","-40°C ~ 85°C"
https://api.kemet.com/component-edge/download/datasheet/FR0H224ZF.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_FR_Series.jpg,399-17206-ND,FR0H224ZF,KEMET,CAP 220MF -20% +80% 5.5V T/H,261,0,"5.13000","0","1","Bulk","FR","Active","220mF","-20%, +80%","5.5V","180Ohm @ 1kHz","-","PC Pins","Through Hole","Radial, Can","0.200"" (5.08mm)","0.571"" Dia (14.50mm)","0.827"" (21.00mm)","-40°C ~ 85°C"
http://datasheets.avx.com/AVX-SCM.pdf,//media.digikey.com/photos/AVX%20Photos/SCMR14F474MSBA0.JPG,478-12174-ND,SCMR18H105PSBB0,AVX Corporation,CAP 1F 0% +100% 6V T/H,261,0,"5.20000","0","1","Bulk","SCM","Active","1F","0%, +100%","6V","250mOhm @ 1kHz","2000 Hrs @ 65°C","PC Pins","Through Hole","Radial, Can","0.453"" (11.50mm)","0.728"" L x 0.374"" W (18.50mm x 9.50mm)","0.846"" (21.50mm)","-40°C ~ 65°C"
http://www.maxwell.com/images/documents/3V_25F_datasheet.pdf,//media.digikey.com/Photos/Maxwell%20Technologies%20Photos/MFG_BCAP000X.jpg,1182-1060-ND,BCAP0025 P300 X11,Maxwell Technologies Inc.,CAP 25F 3V THROUGH HOLE,1494,0,"5.25000","0","1","-","-","Active","25F","-","3V","22mOhm","-","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.043"" (26.50mm)","-40°C ~ 65°C"
http://www.vishay.com/docs/28449/225edlc-renycap.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/MAL222591006E3.jpg,BC5273-ND,MAL222591006E3,Vishay BC Components,CAP 25F -20% +50% 2.7V T/H,188,0,"5.30000","0","1","Tray","ENYCAP™ 225 EDLC-R","Active","25F","-20%, +50%","2.7V","16mOhm @ 1kHz","2000 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.063"" (27.00mm)","-40°C ~ 85°C"
http://datasheets.avx.com/AVX-SCM.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_SCM-Series.jpg,478-12181-ND,SCMR14G334SRBB0,AVX Corporation,CAP 330MF -10% +30% 7.5V T/H,663,0,"5.33000","0","1","Bulk","SCM","Active","330mF","-10%, +30%","7.5V","450mOhm @ 1kHz","2000 Hrs @ 65°C","PC Pins","Through Hole","Radial, Can","0.531"" (13.50mm)","0.945"" L x 0.315"" W (24.00mm x 8.00mm)","0.610"" (15.50mm)","-40°C ~ 85°C"
