Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Rivet Diameter","Rivet Length","Head Diameter","Head Height","Hole Diameter","Grip Range","Features","Color","Material"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1270783.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/468855.JPG,RPC2846-ND,468850,Essentra Components,"NATURAL NYLON 6 FIR TREE RIVETS,",2005,0,"0.54000","0","1","SR1965","Active","Barbed Fastener","-","1.370"" (34.80mm)","1.181"" (30.00mm)","0.087"" (2.21mm)","0.276"" (7.01mm)","0.079"" ~ 0.984"" (2.01mm ~ 25.00mm)","-","Natural","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/PPR-CATALOG.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20168.jpg,RPC4690-ND,PPR-9,Essentra Components,RIVET PUSH 0.366"" NYLON NATURAL,2000,0,"0.54000","0","1","PPR","Active","Push Rivet","-","0.366"" (9.30mm)","0.438"" (11.13mm) 7/16""","0.185"" (4.70mm)","0.252"" (6.40mm)","0.059"" ~ 0.252"" (1.50mm ~ 6.40mm)","Requires Installation Tool","Natural","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20161.jpg,RPC5206-ND,SRVO-2672B,Essentra Components,RIVET SNAP 0.280"" NYLON BLACK,2000,0,"0.54000","0","1","SR","Active","Snap Rivet","0.102"" (2.59mm)","0.280"" (7.11mm)","0.197"" (5.00mm)","0.055"" (1.40mm)","0.107"" (2.72mm)","0.201"" ~ 0.236"" (5.11mm ~ 5.99mm)","Flame Retardant","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/TRM-2.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20176.jpg,RPC3266-ND,TRM-2,Essentra Components,RIVET SNAP 0.300"" NYLON BLACK,1965,0,"0.54000","0","1","-","Active","Snap Rivet","-","0.300"" (7.62mm)","0.218"" (5.54mm)","0.060"" (1.52mm)","0.109"" (2.77mm)","0.080"" ~ 0.105"" (2.03mm ~ 2.67mm)","-","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/TRM-4.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20176.jpg,RPC5320-ND,TRM-4,Essentra Components,RIVET SNAP 0.345"" NYLON BLACK,1869,0,"0.54000","0","1","-","Active","Snap Rivet","-","0.346"" (8.80mm)","0.218"" (5.54mm)","0.060"" (1.52mm)","0.125"" (3.18mm) 1/8""","0.130"" ~ 0.155"" (3.30mm ~ 3.94mm)","-","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/TRM-3.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20176.jpg,RPC3267-ND,TRM-3,Essentra Components,RIVET SNAP 0.320"" NYLON BLACK,1794,0,"0.54000","0","1","-","Active","Snap Rivet","-","0.320"" (8.13mm)","0.218"" (5.54mm)","0.060"" (1.52mm)","0.125"" (3.18mm) 1/8""","0.105"" ~ 0.130"" (2.67mm ~ 3.30mm)","-","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20162.jpg,RPC5145-ND,SR-3580W,Essentra Components,RIVET SNAP 0.315"" NYLON WHITE,1442,0,"0.54000","0","1","SR","Active","Snap Rivet","0.138"" (3.51mm)","0.315"" (8.00mm)","0.252"" (6.40mm)","0.063"" (1.60mm) 1/16""","0.144"" (3.66mm)","0.217"" ~ 0.256"" (5.51mm ~ 6.50mm)","-","White","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/TRM-1.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20176.jpg,RPC5319-ND,TRM-1,Essentra Components,RIVET SNAP 0.345"" NYLON BLACK,1139,0,"0.54000","0","1","-","Active","Snap Rivet","-","0.346"" (8.80mm)","0.190"" (4.83mm)","0.060"" (1.52mm)","0.100"" (2.54mm)","0.160"" ~ 0.180"" (4.06mm ~ 4.57mm)","-","Black","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27KY2500xxx.JPG,RPC7097-ND,27KY2500250,Essentra Components,NATURAL NYLON 6/6 KEY-HOLE RIVET,10000,0,"0.55000","0","1","MicroPlastics, KY","Active","Mounting Button","-","-","0.500"" (12.70mm) 1/2""","-","0.250"" (6.35mm) 1/4""","0.250"" (6.35mm) 1/4""","-","Natural","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27KY2500xxx.JPG,RPC7094-ND,27KY2500343,Essentra Components,NATURAL NYLON 6/6 KEY-HOLE RIVET,5000,0,"0.55000","0","1","MicroPlastics, KY","Active","Mounting Button","-","-","0.500"" (12.70mm) 1/2""","-","0.250"" (6.35mm) 1/4""","-","-","Natural","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27KY2500xxx.JPG,RPC7095-ND,27KY2500312,Essentra Components,NATURAL NYLON 6/6 KEY-HOLE RIVET,5000,0,"0.55000","0","1","MicroPlastics, KY","Active","Mounting Button","-","-","0.500"" (12.70mm) 1/2""","-","0.250"" (6.35mm) 1/4""","-","-","Natural","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27KY2500xxx.JPG,RPC7096-ND,27KY2500281,Essentra Components,NATURAL NYLON 6/6 KEY-HOLE RIVET,5000,0,"0.55000","0","1","MicroPlastics, KY","Active","Mounting Button","-","-","0.500"" (12.70mm) 1/2""","-","0.250"" (6.35mm) 1/4""","-","-","Natural","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27163.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20191.jpg,RPC2888-ND,PL-250-20-01,Essentra Components,BARBED FASTENER 0.984 NYLON NRTL,4965,0,"0.55000","0","1","PL","Active","Barbed Fastener","-","0.984"" (24.99mm)","0.354"" (8.99mm)","0.070"" (1.78mm)","0.216"" (5.49mm)","-","-","Natural","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20162.jpg,RPC5127-ND,SR-2642W,Essentra Components,RIVET SNAP 0.165"" NYLON WHITE,11480,0,"0.56000","0","1","SR","Active","Snap Rivet","0.102"" (2.59mm)","0.165"" (4.20mm)","0.197"" (5.00mm)","0.055"" (1.40mm)","0.108"" (2.74mm)","0.079"" ~ 0.118"" (2.01mm ~ 3.00mm)","-","White","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20161.jpg,RPC5218-ND,SRVO-4080B,Essentra Components,RIVET SNAP 0.310"" NYLON BLACK,7290,0,"0.56000","0","1","SR","Active","Snap Rivet","0.158"" (4.01mm)","0.310"" (7.87mm)","0.315"" (8.00mm)","0.071"" (1.80mm)","0.163"" (4.14mm)","0.217"" ~ 0.256"" (5.51mm ~ 6.50mm)","Flame Retardant","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/26796.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_41307.jpg,RPC3540-ND,BR2-488-01,Essentra Components,BARBED FASTENR 0.488 1000 PCS,2500,0,"0.56000","0","1","BR","Active","Barbed Fastener (2 Piece)","-","0.488"" (12.40mm)","0.406"" (10.31mm)","0.063"" (1.60mm) 1/16""","0.281"" (7.14mm)","0.500"" ~ 0.812"" (12.70mm ~ 20.62mm)","-","Natural","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SRCS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_SRCS-xxxxB.jpg,RPC5166-ND,SRCS-4070B,Essentra Components,RIVET SNAP 0.280"" NYLON BLACK,2175,0,"0.56000","0","1","SRCS","Active","Snap Rivet","0.157"" (3.99mm)","0.280"" (7.11mm)","0.350"" (8.89mm)","0.110"" (2.79mm)","0.163"" (4.14mm)","0.177"" ~ 0.217"" (4.50mm ~ 5.51mm)","-","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SRCS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_SRCS-xxxxB.jpg,RPC5164-ND,SRCS-4060B,Essentra Components,RIVET SNAP 0.240"" NYLON BLACK,2000,0,"0.56000","0","1","SRCS","Active","Snap Rivet","0.157"" (3.99mm)","0.240"" (6.10mm)","0.350"" (8.89mm)","0.110"" (2.79mm)","0.163"" (4.14mm)","0.138"" ~ 0.177"" (3.51mm ~ 4.50mm)","-","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SRCS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20173.jpg,RPC5165-ND,SRCS-4060W,Essentra Components,RIVET SNAP 0.240"" NYLON WHITE,2000,0,"0.56000","0","1","SRCS","Active","Snap Rivet","0.157"" (3.99mm)","0.240"" (6.10mm)","0.350"" (8.89mm)","0.110"" (2.79mm)","0.163"" (4.14mm)","0.138"" ~ 0.177"" (3.51mm ~ 4.50mm)","-","White","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SRCS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20173.jpg,RPC5167-ND,SRCS-4070W,Essentra Components,RIVET SNAP 0.280"" NYLON WHITE,2000,0,"0.56000","0","1","SRCS","Active","Snap Rivet","0.157"" (3.99mm)","0.280"" (7.11mm)","0.350"" (8.89mm)","0.110"" (2.79mm)","0.163"" (4.14mm)","0.177"" ~ 0.217"" (4.50mm ~ 5.51mm)","-","White","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/26796.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_BR2-488-01BK.jpg,RPC5638-ND,BR2-488-01BK,Essentra Components,"SNAP TOGETHER RATCHET RIVET, BLA",1900,0,"0.56000","0","1","BR","Active","Barbed Fastener (2 Piece)","-","0.488"" (12.40mm)","0.406"" (10.31mm)","-","-","-","-","Black","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27KY2500xxx.JPG,RPC7093-ND,27KY2500375,Essentra Components,NATURAL NYLON 6/6 KEY-HOLE RIVET,19990,0,"0.57000","0","1","MicroPlastics, KY","Active","Mounting Button","-","-","0.500"" (12.70mm) 1/2""","-","0.250"" (6.35mm) 1/4""","0.375"" (9.53mm) 3/8""","-","Natural","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/26796.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_41307.jpg,RPC3533-ND,BR1-488-01,Essentra Components,BARBED FASTENR 0.488 1000 PCS,5000,0,"0.57000","0","1","BR","Active","Barbed Fastener (2 Piece)","-","0.488"" (12.40mm)","0.750"" (19.05mm) 3/4""","0.093"" (2.36mm)","0.281"" (7.14mm)","0.500"" ~ 0.812"" (12.70mm ~ 20.62mm)","-","Natural","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20162.jpg,RPC5149-ND,SR-5045W,Essentra Components,RIVET SNAP 0.177"" NYLON WHITE,5000,0,"0.57000","0","1","SR","Active","Snap Rivet","0.197"" (5.00mm)","0.177"" (4.50mm)","0.354"" (8.99mm)","0.087"" (2.21mm)","0.203"" (5.16mm)","0.059"" ~ 0.098"" (1.50mm ~ 2.49mm)","-","White","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27KY2500xxx.JPG,RPC7098-ND,27KY2500219,Essentra Components,NATURAL NYLON 6/6 KEY-HOLE RIVET,5000,0,"0.57000","0","1","MicroPlastics, KY","Active","Mounting Button","-","-","0.500"" (12.70mm) 1/2""","-","0.250"" (6.35mm) 1/4""","-","-","Natural","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20162.jpg,RPC5147-ND,SR-4090W,Essentra Components,RIVET SNAP 0.354"" NYLON WHITE,4500,0,"0.57000","0","1","SR","Active","Snap Rivet","0.158"" (4.01mm)","0.354"" (9.00mm)","0.315"" (8.00mm)","0.071"" (1.80mm)","0.163"" (4.14mm)","0.256"" ~ 0.295"" (6.50mm ~ 7.49mm)","-","White","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MB.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MB-1-156.JPG,RPC1542-ND,MB-1-156,Essentra Components,MOUNTING BUTTON 0.031"" - 0.094"",4152,0,"0.57000","0","1","MB","Active","Mounting Button","-","-","0.390"" (9.91mm)","0.188"" (4.78mm) 3/16""","0.156"" (3.96mm) 5/32""","0.031"" ~ 0.094"" (0.79mm ~ 2.39mm) 1/32 ~ 3/32""","-","Natural","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SRCS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20173.jpg,RPC5169-ND,SRCS-4100W,Essentra Components,RIVET SNAP 0.390"" NYLON WHITE,2000,0,"0.57000","0","1","SRCS","Active","Snap Rivet","0.157"" (3.99mm)","0.390"" (9.91mm)","0.350"" (8.89mm)","0.110"" (2.79mm)","0.163"" (4.14mm)","0.295"" ~ 0.335"" (7.49mm ~ 8.51mm)","-","White","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SRCS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_SRCS-xxxxB.jpg,RPC5168-ND,SRCS-4100B,Essentra Components,RIVET SNAP 0.390"" NYLON BLACK,1996,0,"0.57000","0","1","SRCS","Active","Snap Rivet","0.157"" (3.99mm)","0.390"" (9.91mm)","0.350"" (8.89mm)","0.110"" (2.79mm)","0.163"" (4.14mm)","0.295"" ~ 0.335"" (7.49mm ~ 8.51mm)","-","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SRH.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_SRH-3xxx.jpg,RPC3238-ND,SRH-3035,Essentra Components,SNAP RIVET H-TYPE BLK.039-.079"",1740,0,"0.57000","0","1","SRH","Active","Snap Rivet","0.118"" (3.00mm)","0.260"" (6.60mm)","0.252"" (6.40mm)","0.039"" (0.99mm)","0.124"" (3.15mm)","0.039"" ~ 0.079"" (0.99mm ~ 2.01mm)","-","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20161.jpg,RPC5213-ND,SRVO-3535B,Essentra Components,RIVET SNAP 0.140"" NYLON BLACK,1500,0,"0.57000","0","1","SR","Active","Snap Rivet","0.138"" (3.51mm)","0.140"" (3.56mm)","0.252"" (6.40mm)","0.063"" (1.60mm) 1/16""","0.144"" (3.66mm)","0.047"" ~ 0.083"" (1.19mm ~ 2.11mm)","Flame Retardant","Black","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27KY2500xxx.JPG,RPC7090-ND,27KY2500468,Essentra Components,NATURAL NYLON 6/6 KEY-HOLE RIVET,5000,0,"0.58000","0","1","MicroPlastics, KY","Active","Mounting Button","-","-","0.500"" (12.70mm) 1/2""","-","0.250"" (6.35mm) 1/4""","-","-","Natural","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MB.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_MB-Series.jpg,RPC4317-ND,MB-3-187,Essentra Components,MOUNTING BUTTON 0.094"" - 0.156"",2975,0,"0.58000","0","1","MB","Active","Mounting Button","-","-","0.484"" (12.29mm) 31/64""","0.188"" (4.78mm) 3/16""","0.187"" (4.75mm) 3/16""","0.094"" ~ 0.156"" (2.39mm ~ 3.96mm) 3/32 ~ 5/32""","-","Natural","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MB.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_MB-3-156.JPG,RPC1543-ND,MB-3-156,Essentra Components,MOUNTING BUTTON 0.094"" - 0.156"",2920,0,"0.58000","0","1","MB","Active","Mounting Button","-","-","0.390"" (9.91mm)","0.188"" (4.78mm) 3/16""","0.156"" (3.96mm) 5/32""","0.094"" ~ 0.156"" (2.39mm ~ 3.96mm) 3/32 ~ 5/32""","-","Natural","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/26796.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_41308.jpg,RPC3542-ND,BR2-768-01BK,Essentra Components,BARBED FASTENR 0.768 1000 PCS,5000,0,"0.59000","0","1","BR","Active","Barbed Fastener (2 Piece)","-","0.768"" (19.51mm)","0.406"" (10.31mm)","0.063"" (1.60mm) 1/16""","0.281"" (7.14mm)","0.781"" ~ 1.375"" (19.84mm ~ 34.93mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/26796.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_41307.jpg,RPC3541-ND,BR2-768-01,Essentra Components,BARBED FASTENR 0.768 1000 PCS,3000,0,"0.59000","0","1","BR","Active","Barbed Fastener (2 Piece)","-","0.768"" (19.51mm)","0.406"" (10.31mm)","0.063"" (1.60mm) 1/16""","0.281"" (7.14mm)","0.781"" ~ 1.375"" (19.84mm ~ 34.93mm)","-","Natural","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1238864.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20205.jpg,RPC2940-ND,XT2810375A,Essentra Components,BARBED FASTENER 0.515"" NYLON BLK,3000,0,"0.59000","0","1","XT","Active","Barbed Fastener","-","0.515"" (13.08mm)","0.787"" (19.99mm)","0.100"" (2.54mm)","0.281"" (7.14mm)","0.062"" ~ 0.374"" (1.57mm ~ 9.50mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27068.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_42762.jpg,RPC6140-ND,MMB-132-01BK,Essentra Components,"MINI MOUNTING BUTTONS, BLACK, .2",3000,0,"0.59000","0","1","MMB","Active","Mounting Button","-","-","0.370"" (9.40mm)","0.059"" (1.50mm)","-","-","-","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/photos/Richco%20Photos/SR-2655W.JPG,RPC5129-ND,SR-2655W,Essentra Components,RIVET SNAP 0.220"" NYLON WHITE,2975,0,"0.59000","0","1","SR","Active","Snap Rivet","0.102"" (2.59mm)","0.220"" (5.59mm)","0.197"" (5.00mm)","0.055"" (1.40mm)","0.108"" (2.74mm)","0.134"" ~ 0.169"" (3.40mm ~ 4.29mm)","-","White","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MB.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_MB-5-xxx.jpg,RPC1544-ND,MB-5-156,Essentra Components,MOUNTING BUTTON 0.156"" - 0.219"",2000,0,"0.59000","0","1","MB","Active","Mounting Button","-","-","0.390"" (9.91mm)","0.188"" (4.78mm) 3/16""","0.156"" (3.96mm) 5/32""","0.156"" ~ 0.219"" (3.96mm ~ 5.56mm) 5/32 ~ 7/32""","-","Natural","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MB.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_MB-Series.jpg,RPC4318-ND,MB-7-156,Essentra Components,MOUNTING BUTTON 0.219"" - 0.281"",6682,0,"0.60000","0","1","MB","Active","Mounting Button","-","-","0.390"" (9.91mm)","0.188"" (4.78mm) 3/16""","0.156"" (3.96mm) 5/32""","0.219"" ~ 0.281"" (5.56mm ~ 7.14mm) 7/32 ~ 9/32""","-","Natural","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/26796.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_41307.jpg,RPC3535-ND,BR1-768-01,Essentra Components,BARBED FASTENR 0.768 1000 PCS,5000,0,"0.60000","0","1","BR","Active","Barbed Fastener (2 Piece)","-","0.768"" (19.51mm)","0.750"" (19.05mm) 3/4""","0.093"" (2.36mm)","0.281"" (7.14mm)","0.781"" ~ 1.375"" (19.84mm ~ 34.93mm)","-","Natural","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20162.jpg,RPC5150-ND,SR-5055W,Essentra Components,RIVET SNAP 0.217"" NYLON WHITE,5000,0,"0.60000","0","1","SR","Active","Snap Rivet","0.197"" (5.00mm)","0.217"" (5.50mm)","0.354"" (8.99mm)","0.087"" (2.21mm)","0.203"" (5.16mm)","0.098"" ~ 0.138"" (2.50mm ~ 3.51mm)","-","White","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/26796.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_41308.jpg,RPC3536-ND,BR1-768-01BK,Essentra Components,BARBED FASTENR 0.768 1000 PCS,5000,0,"0.60000","0","1","BR","Active","Barbed Fastener (2 Piece)","-","0.768"" (19.51mm)","0.750"" (19.05mm) 3/4""","0.093"" (2.36mm)","0.281"" (7.14mm)","0.781"" ~ 1.375"" (19.84mm ~ 34.93mm)","-","Black","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27KY2500xxx.JPG,RPC7089-ND,27KY2500500,Essentra Components,NATURAL NYLON 6/6 KEY-HOLE RIVET,4840,0,"0.60000","0","1","MicroPlastics, KY","Active","Mounting Button","-","-","0.500"" (12.70mm) 1/2""","-","0.250"" (6.35mm) 1/4""","-","-","Natural","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1238864.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20205.jpg,RPC2942-ND,XT2810625A,Essentra Components,BARBED FASTENER 0.767"" NYLON BLK,3880,0,"0.60000","0","1","XT","Active","Barbed Fastener","-","0.767"" (19.48mm)","0.787"" (19.99mm)","0.100"" (2.54mm)","0.281"" (7.14mm)","0.062"" ~ 0.626"" (1.57mm ~ 15.90mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1238864.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20205.jpg,RPC2941-ND,XT2810500A,Essentra Components,BARBED FASTENER 0.642"" NYLON BLK,3000,0,"0.60000","0","1","XT","Active","Barbed Fastener","-","0.642"" (16.30mm)","0.787"" (19.99mm)","0.100"" (2.54mm)","0.281"" (7.14mm)","0.062"" ~ 0.500"" (1.57mm ~ 12.70mm) 1/16"" ~ 1/2""","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1270834.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/495233.JPG,RPC2851-ND,495222,Essentra Components,CLEAR POLYPROPYLENE FIR TREE RIV,1998,0,"0.60000","0","1","SR1965","Active","Barbed Fastener","-","0.681"" (17.30mm)","0.433"" (11.00mm)","0.067"" (1.70mm)","0.189"" (4.80mm)","0.028"" ~ 0.512"" (0.70mm ~ 13.00mm)","-","Clear","Polypropylene"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20161.jpg,RPC5220-ND,SRVO-5045B,Essentra Components,RIVET SNAP 0.180"" NYLON BLACK,1990,0,"0.60000","0","1","SR","Active","Snap Rivet","0.197"" (5.00mm)","0.180"" (4.57mm)","0.354"" (8.99mm)","0.087"" (2.21mm)","0.203"" (5.16mm)","0.059"" ~ 0.098"" (1.50mm ~ 2.49mm)","Flame Retardant","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_SR-4100W.jpg,RP993-ND,SR-4100W,Essentra Components,RIVET SNAP 0.394"" NYLON WHITE,4819,0,"0.61000","0","1","SR","Active","Snap Rivet","0.158"" (4.01mm)","0.394"" (10.01mm)","0.315"" (8.00mm)","0.071"" (1.80mm)","0.163"" (4.14mm)","0.295"" ~ 0.335"" (7.49mm ~ 8.51mm)","-","White","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1238864.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20205.jpg,RPC2943-ND,XT2810750A,Essentra Components,BARBED FASTENER 0.894"" NYLON BLK,3000,0,"0.61000","0","1","XT","Active","Barbed Fastener","-","0.894"" (22.71mm)","0.787"" (19.99mm)","0.100"" (2.54mm)","0.281"" (7.14mm)","0.062"" ~ 0.752"" (1.57mm ~ 19.10mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1238864.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20205.jpg,RPC2944-ND,XT2810875A,Essentra Components,BARBED FASTENER 1.020"" NYLON BLK,3000,0,"0.61000","0","1","XT","Active","Barbed Fastener","-","1.020"" (25.91mm)","0.787"" (19.99mm)","0.100"" (2.54mm)","0.281"" (7.14mm)","0.062"" ~ 0.874"" (1.57mm ~ 22.20mm)","-","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20161.jpg,RPC5203-ND,SRVO-2648B,Essentra Components,RIVET SNAP 0.190"" NYLON BLACK,1970,0,"0.61000","0","1","SR","Active","Snap Rivet","0.102"" (2.59mm)","0.190"" (4.83mm)","0.197"" (5.00mm)","0.055"" (1.40mm)","0.107"" (2.72mm)","0.106"" ~ 0.142"" (2.69mm ~ 3.61mm)","Flame Retardant","Black","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20162.jpg,RPC5151-ND,SR-5065W,Essentra Components,RIVET SNAP 0.256"" NYLON WHITE,17000,0,"0.62000","0","1","SR","Active","Snap Rivet","0.197"" (5.00mm)","0.256"" (6.50mm)","0.354"" (8.99mm)","0.087"" (2.21mm)","0.203"" (5.16mm)","0.138"" ~ 0.177"" (3.51mm ~ 4.50mm)","-","White","Nylon"
