Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Holding Type","Mounting Type","Between Board Height","Length - Overall","Support Hole Diameter","Support Panel Thickness","Mounting Hole Diameter","Mounting Panel Thickness","Features","Material"
http://www.essentracomponents.com.sg/images-line/pdfs/MSPM.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23284.jpg,RPC1569-ND,MSPM-8-01,Essentra Components,BRD SPT SNAP FIT/LOCK NYLON 1/2"",6922,0,"0.44000","0","1","MSPM","Active","Snap Fit","Snap Lock","0.500"" (12.70mm) 1/2""","0.791"" (20.10mm)","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SP1-14-01.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23409.jpg,RPC1402-ND,SP1-3-01,Essentra Components,BRD SPT SNAP LOCK NYLON 3/16"",6497,0,"0.44000","0","1","SP1","Active","Snap Lock","Snap Lock","0.188"" (4.78mm) 3/16""","0.502"" (12.75mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","0.157"" (4.00mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/BHC.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_BHC-xx-01.jpg,RPC2169-ND,BHC-3-01,Essentra Components,BRD SPT SNAP FIT BARBED 3/16"",4505,0,"0.44000","0","1","BHC","Active","Snap Fit","Barbed Fastener","0.188"" (4.78mm) 3/16""","0.933"" (23.71mm)","0.156"" (3.96mm) 5/32""","0.062"" (1.57mm) 1/16""","0.312"" (7.92mm) 5/16""","0.250"" (6.35mm) 1/4""","Blind Hole Mating","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/PS.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_PS-xx-01.jpg,RPC2047-ND,PS-3-01,Essentra Components,BRD SPT REST MNT SNAP LOCK 3/16"",3849,0,"0.44000","0","1","PS","Active","Resting Mount","Snap Lock","0.188"" (4.78mm) 3/16""","0.520"" (13.20mm)","-","-","0.187"" (4.75mm) 3/16""","0.031"" ~ 0.078"" (0.79mm ~ 1.98mm)","Winged","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/HMSP-TM.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_HMSP-TM-x-01.jpg,RPC1331-ND,HMSP-TM-3-01,Essentra Components,BRD SPT SNAP FIT THR STUD 3/16"",3521,0,"0.44000","0","1","HMSP-TM","Active","Snap Fit","Threaded Stud","0.188"" (4.78mm) 3/16""","0.566"" (14.37mm)","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","-","-","6-32 Thread","Nylon"
http://www.keyelco.com/product-pdf.cfm?p=9688,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_904x.jpg,36-9045-ND,9045,Keystone Electronics,BRD SPT SNAP LOCK SCREW MNT 3/4"",1466,5300,"0.44000","0","1","-","Active","Snap Lock","Screw Mount","0.750"" (19.05mm) 3/4""","1.150"" (29.20mm)","0.156"" (3.96mm) 5/32""","0.062"" (1.57mm) 1/16""","-","-","-","Nylon"
http://www.keyelco.com/product-pdf.cfm?p=9695,//media.digikey.com/Photos/Keystone%20Elect%20Photos/9051.JPG,36-9051-ND,9051,Keystone Electronics,BRD SPT SNAP LOCK THR STUD 5/8"",1148,6000,"0.44000","0","1","-","Active","Snap Lock","Threaded Stud","0.625"" (15.88mm) 5/8""","1.275"" (32.38mm)","0.156"" (3.96mm) 5/32""","0.062"" (1.57mm) 1/16""","-","-","8-32 Thread","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_MSP-7-01.jpg,RPC1757-ND,MSP-7-01,Essentra Components,BRD SPT SNAP FIT/LOCK NYLN 7/16"",9901,0,"0.45000","0","1","MSP","Active","Snap Fit","Snap Lock","0.438"" (11.13mm) 7/16""","0.720"" (18.30mm)","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SP3.pdf,//media.digikey.com/Photos/Richco%20Photos/SP3-4-01.JPG,RP418-ND,SP3-4-01,Essentra Components,BRD SPT SNAP LOCK NYLON 1/4"",7052,0,"0.45000","0","1","SP3","Active","Snap Lock","Snap Lock","0.250"" (6.35mm) 1/4""","0.565"" (14.35mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","0.157"" (4.00mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MSPS.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_MSPS-xx-01.jpg,RPC2013-ND,MSPS-3-01,Essentra Components,SUPT POST MINI .27""DIA 3/16"",5900,0,"0.45000","0","1","MSPS","Active","Snap Fit","Snap Lock","0.188"" (4.78mm) 3/16""","0.471"" (11.96mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","0.157"" (4.00mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SP1-14-01.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23409.jpg,RP402-ND,SP1-4-01,Essentra Components,BRD SPT SNAP LOCK NYLON 1/4"",4240,0,"0.45000","0","1","SP1","Active","Snap Lock","Snap Lock","0.250"" (6.35mm) 1/4""","0.565"" (14.35mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","0.157"" (4.00mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/DLMSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23397.jpg,RPC1502-ND,DLMSP-7-01,Essentra Components,BRD SPT SNAP LOCK NYLON 7/16"",2089,0,"0.45000","0","1","DLMSP","Active","Snap Lock","Snap Lock","0.438"" (11.13mm) 7/16""","0.720"" (18.30mm)","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/HMSP-TM.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_HMSP-TM-x-01.jpg,RPC1332-ND,HMSP-TM-4-01,Essentra Components,BRD SPT SNAP FIT THR STUD 1/4"",1769,0,"0.45000","0","1","HMSP-TM","Active","Snap Fit","Threaded Stud","0.250"" (6.35mm) 1/4""","0.629"" (15.97mm)","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","-","-","6-32 Thread","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/KSLBN.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_KSLBN-x-01.jpg,RPC1971-ND,KSLBN-4-01,Essentra Components,BRD SPT SNAP LOCK KEY SLOT 1/4"",9315,0,"0.46000","0","1","KSLBN","Active","Snap Lock","Key Slot","0.250"" (6.35mm) 1/4""","0.810"" (20.57mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","0.245"" (6.25mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/LMSP.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/LMSP-4-01.JPG,RPC1991-ND,LMSP-4-01,Essentra Components,BRD SPT SNAP LOCK NYLON 1/4"",6779,0,"0.46000","0","1","LMSP","Active","Snap Lock","Snap Lock","0.250"" (6.35mm) 1/4""","0.783"" (19.87mm)","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SP1-14-01.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23409.jpg,RP403-ND,SP1-6-01,Essentra Components,BRD SPT SNAP LOCK NYLON 3/8"",5043,0,"0.46000","0","1","SP1","Active","Snap Lock","Snap Lock","0.375"" (9.53mm) 3/8""","0.688"" (17.48mm) 11/16""","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","0.157"" (4.00mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SRS8-2-10-19.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_16178.jpg,RPC1659-ND,SRS4-5-01,Essentra Components,BRD SPT SNAP LOCK SCREW MNT 5/16,3871,0,"0.46000","0","1","SRS4","Active","Snap Lock","Screw Mount","0.313"" (7.95mm) 5/16""","0.438"" (11.13mm) 7/16""","0.187"" (4.75mm) 3/16""","0.062"" (1.57mm) 1/16""","0.187"" (4.75mm) 3/16""","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/DLMSPM.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/DLMSPM-9-01.JPG,RPC1320-ND,DLMSPM-9-01,Essentra Components,BRD SPT SNAP LOCK NYLON 9/16"",2628,0,"0.46000","0","1","DLMSPM","Active","Snap Lock","Snap Lock","0.563"" (14.30mm) 9/16""","0.846"" (21.50mm)","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/LMSP.pdf,//media.digikey.com/Renders/Essentra%20Components/DLMSP-5-01-ND.jpg,RPC1538-ND,LMSP-5-01,Essentra Components,BRD SPT SNAP LOCK NYLON 5/16"",2214,0,"0.46000","0","1","LMSP","Active","Snap Lock","Snap Lock","0.313"" (7.95mm) 5/16""","0.841"" (21.37mm)","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MSPS.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_MSPS-xx-01.jpg,RPC2015-ND,MSPS-7-01,Essentra Components,SUPT POST MINI .27""DIA 7/16"",54658,0,"0.47000","0","1","MSPS","Active","Snap Fit","Snap Lock","0.438"" (11.13mm) 7/16""","0.720"" (18.30mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","0.157"" (4.00mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SRS8-2-10-19.pdf,//media.digikey.com/photos/Richco%20Photos/SRS4-6-01.JPG,RPC1783-ND,SRS4-6-01,Essentra Components,BRD SPT SNAP LOCK SCREW MNT 3/8"",23786,0,"0.47000","0","1","SRS4","Active","Snap Lock","Screw Mount","0.375"" (9.53mm) 3/8""","0.500"" (12.70mm) 1/2""","0.187"" (4.75mm) 3/16""","0.062"" (1.57mm) 1/16""","0.187"" (4.75mm) 3/16""","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MSPM.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23284.jpg,RPC2010-ND,MSPM-10-01,Essentra Components,BRD SPT SNAP FIT/LOCK NYLON 5/8"",16765,0,"0.47000","0","1","MSPM","Active","Snap Fit","Snap Lock","0.625"" (15.88mm) 5/8""","0.917"" (23.30mm)","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/PS.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_PS-xx-01.jpg,RPC1372-ND,PS-4-01,Essentra Components,BRD SPT REST MNT SNAP LOCK 1/4"",13002,0,"0.47000","0","1","PS","Active","Resting Mount","Snap Lock","0.250"" (6.35mm) 1/4""","0.583"" (14.80mm)","-","-","0.187"" (4.75mm) 3/16""","0.031"" ~ 0.078"" (0.79mm ~ 1.98mm)","Winged","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/LCBS-M.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_LCBS.jpg,RPC1531-ND,LCBS-6M-01,Essentra Components,BRD SPT SNAP LOCK NYLON 6MM,11944,0,"0.47000","0","1","LCBS-M","Active","Snap Lock","Snap Lock","0.236"" (6.00mm)","0.969"" (24.60mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","0.187"" (4.75mm) 3/16""","0.031"" ~ 0.078"" (0.79mm ~ 1.98mm)","Winged","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SRLCBS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_SRLCBS-x-01.jpg,RPC1428-ND,SRLCBS-6-01,Essentra Components,BRD SPT SNAP LOCK/RIVET NYL 3/8"",5048,0,"0.47000","0","1","SRLCBS","Active","Snap Lock","Snap Rivet","0.375"" (9.53mm) 3/8""","0.776"" (19.70mm)","0.157"" (3.99mm)","0.063"" (1.60mm)","0.157 ~ 0.161"" (4.00 ~ 4.10mm)","-","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/LMSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_LMSP-xx-01.jpg,RPC1539-ND,LMSP-6-01,Essentra Components,BRD SPT SNAP LOCK NYLON 3/8"",2648,0,"0.47000","0","1","LMSP","Active","Snap Lock","Snap Lock","0.375"" (9.53mm) 3/8""","0.904"" (22.97mm)","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/PSM.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23233.jpg,RPC2206-ND,PSM-2-01,Essentra Components,BRD SPT REST MNT SNAP LOCK 1/8"",7553,0,"0.48000","0","1","PSM","Active","Resting Mount","Snap Lock","0.125"" (3.18mm) 1/8""","0.382"" (9.70mm)","-","-","0.125"" (3.18mm) 1/8""","0.031"" ~ 0.078"" (0.79mm ~ 1.98mm)","Winged","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SRS8-2-10-19.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_16178.jpg,RPC1435-ND,SRS4-8-01,Essentra Components,BRD SPT SNAP LOCK SCREW MNT 1/2"",1913,0,"0.48000","0","1","SRS4","Active","Snap Lock","Screw Mount","0.500"" (12.70mm) 1/2""","0.626"" (15.90mm)","0.187"" (4.75mm) 3/16""","0.062"" (1.57mm) 1/16""","0.187"" (4.75mm) 3/16""","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27077.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_MSNE-x-01.jpg,RPC2008-ND,MSNE-2-01,Essentra Components,BRD SPT SCREW MNT SNAP LOCK 1/8"",29555,0,"0.49000","0","1","MSNE","Active","Screw Mount","Snap Lock","0.125"" (3.18mm) 1/8""","0.342"" (8.68mm)","-","-","0.169"" (4.30mm) Square","0.063"" (1.60mm)","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SRS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_16178.jpg,RPC1660-ND,SRS8-4-01,Essentra Components,BRD SPT SNAP LOCK SCREW MNT 1/4"",6501,0,"0.49000","0","1","SRS8","Active","Snap Lock","Screw Mount","0.250"" (6.35mm) 1/4""","0.378"" (9.60mm)","0.232"" (5.90mm)","0.062"" (1.57mm) 1/16""","0.232"" (5.90mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SRLCBS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_SRLCBS-x-01.jpg,RPC1429-ND,SRLCBS-7-01,Essentra Components,BRD SPT SNAP LOCK/RIVET 7/16"",6448,0,"0.49000","0","1","SRLCBS","Active","Snap Lock","Snap Rivet","0.438"" (11.13mm) 7/16""","0.839"" (21.30mm)","0.157"" (3.99mm)","0.063"" (1.60mm)","0.157 ~ 0.161"" (4.00 ~ 4.10mm)","-","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SRS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/SRS6-4-01.jpg,RPC1138-ND,SRS6-4-01,Essentra Components,BRD SPT SNAP LOCK SCREW MNT 1/4"",5479,0,"0.49000","0","1","SRS6","Active","Snap Lock","Screw Mount","0.250"" (6.35mm) 1/4""","0.378"" (9.60mm)","0.232"" (5.90mm)","0.062"" (1.57mm) 1/16""","0.232"" (5.90mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/KSLSP.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_KSLSPx-x-01.jpg,RPC1972-ND,KSLSP1-4-01,Essentra Components,BRD SPT SNAP LOCK KEY SLOT 1/4"",5109,0,"0.49000","0","1","KSLSP","Active","Snap Lock","Key Slot","0.250"" (6.35mm) 1/4""","0.565"" (14.35mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","0.245"" (6.25mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/PS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_PS-6-01.jpg,RPC1762-ND,PS-6-01,Essentra Components,BRD SPT REST MNT SNAP LOCK 3/8"",3555,0,"0.49000","0","1","PS","Active","Resting Mount","Snap Lock","0.375"" (9.53mm) 3/8""","0.705"" (17.90mm)","-","-","0.187"" (4.75mm) 3/16""","0.031"" ~ 0.078"" (0.79mm ~ 1.98mm)","Winged","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_MSP-xx-01.JPG,RPC1562-ND,MSP-9-01,Essentra Components,BRD SPT SNAP FIT/LOCK NYLN 9/16"",2783,0,"0.49000","0","1","MSP","Active","Snap Fit","Snap Lock","0.563"" (14.30mm) 9/16""","0.846"" (21.50mm)","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/DLMSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23397.jpg,RPC1503-ND,DLMSP-9-01,Essentra Components,BRD SPT SNAP LOCK NYLON 9/16"",2297,0,"0.49000","0","1","DLMSP","Active","Snap Lock","Snap Lock","0.563"" (14.30mm) 9/16""","0.846"" (21.50mm)","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SRS.pdf,//media.digikey.com/photos/Richco%20Photos/SRS8-5-01.JPG,RPC2115-ND,SRS8-5-01,Essentra Components,BRD SPT SNAP LOCK SCREW MNT 5/16,14811,0,"0.50000","0","1","SRS8","Active","Snap Lock","Screw Mount","0.313"" (7.95mm) 5/16""","0.438"" (11.13mm) 7/16""","0.232"" (5.90mm)","0.062"" (1.57mm) 1/16""","0.232"" (5.90mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MSPM.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23284.jpg,RPC1563-ND,MSPM-12-01,Essentra Components,BRD SPT SNAP FIT/LOCK NYLON 3/4"",3516,0,"0.50000","0","1","MSPM","Active","Snap Fit","Snap Lock","0.750"" (19.05mm) 3/4""","1.043"" (26.50mm)","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/KSLSP.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_KSLSPx-x-01.jpg,RPC1973-ND,KSLSP2-6-01,Essentra Components,BRD SPT SNAP LOCK KEY SLOT 3/8"",2999,0,"0.50000","0","1","KSLSP","Active","Snap Lock","Key Slot","0.375"" (9.53mm) 3/8""","0.688"" (17.48mm) 11/16""","0.187"" (4.75mm) 3/16""","0.062"" (1.57mm) 1/16""","0.245"" (6.25mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SSRS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_22848.jpg,RPC2123-ND,SSRS4-3-01,Essentra Components,BRD SPT SNAP LOCK SCREW MNT 3/16,88688,0,"0.51000","0","1","SSRS4","Active","Snap Lock","Screw Mount","0.188"" (4.78mm) 3/16""","0.315"" (8.00mm)","0.187"" (4.75mm) 3/16""","0.062"" (1.57mm) 1/16""","0.187"" (4.75mm) 3/16""","-","Stackable","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/BHC.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_BHC-xx-01.jpg,RPC2171-ND,BHC-8-01,Essentra Components,BRD SPT SNAP FIT BARBED 1/2"",1853,0,"0.51000","0","1","BHC","Active","Snap Fit","Barbed Fastener","0.500"" (12.70mm) 1/2""","1.244"" (31.60mm)","0.156"" (3.96mm) 5/32""","0.062"" (1.57mm) 1/16""","0.312"" (7.92mm) 5/16""","0.250"" (6.35mm) 1/4""","Blind Hole Mating","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/LCBSM.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23454.jpg,RPC1984-ND,LCBSM-2-01,Essentra Components,BRD SPT SNAP LOCK NYLON 1/8"",24356,0,"0.52000","0","1","LCBSM","Active","Snap Lock","Snap Lock","0.125"" (3.18mm) 1/8""","0.724"" (18.40mm)","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","0.125"" (3.18mm) 1/8""","0.031"" ~ 0.078"" (0.79mm ~ 1.98mm)","Winged","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27077.pdf,//media.digikey.com/360Images/Essentra-Components/RPC1108-ND/HTML5Viewer.html,RPC1108-ND,MSNE-4-01,Essentra Components,BRD SPT SCREW MNT SNAP LOCK 1/4"",16201,0,"0.52000","0","1","MSNE","Active","Screw Mount","Snap Lock","0.250"" (6.35mm) 1/4""","0.467"" (11.87mm)","-","-","0.169"" (4.30mm) Square","0.063"" (1.60mm)","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/DLMSPM.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/DLMSPM-13-01.jpg,RPC1504-ND,DLMSPM-13-01,Essentra Components,BRD SPT SNAP LOCK NYLON 13/16"",12035,0,"0.52000","0","1","DLMSPM","Active","Snap Lock","Snap Lock","0.813"" (20.65mm) 13/16""","1.094"" (27.80mm)","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/DLSP-1.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/DLSP-1-3M-01.jpg,RPC1509-ND,DLSP-1-3M-01,Essentra Components,BRD SPT SNAP LOCK NYLON 3MM,8955,0,"0.52000","0","1","DLSP-1","Active","Snap Lock","Snap Lock","0.118"" (3.00mm)","0.512"" (13.00mm)","0.156"" (3.96mm) 5/32""","0.063"" (1.60mm)","0.156"" (3.96mm) 5/32""","0.063"" (1.60mm)","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SRS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_16178.jpg,RPC1785-ND,SRS6-6-01,Essentra Components,BRD SPT SNAP LOCK SCREW MNT 3/8"",6593,0,"0.52000","0","1","SRS6","Active","Snap Lock","Screw Mount","0.375"" (9.53mm) 3/8""","0.500"" (12.70mm) 1/2""","0.232"" (5.90mm)","0.062"" (1.57mm) 1/16""","0.232"" (5.90mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
https://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1163110.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_DLCBSAT-x-01.jpg,RPC1944-ND,DLCBSAT-3-01,Essentra Components,CBS DUAL LOCK ARROW/TEARDR 3/16"",4967,0,"0.52000","0","1","DLCBSAT","Active","Snap Lock","Snap Lock","0.188"" (4.78mm) 3/16""","0.566"" (14.37mm)","0.100"" (2.54mm)","0.064"" (1.63mm)","0.125"" (3.18mm) 1/8""","0.031"" ~ 0.078"" (0.79mm ~ 1.98mm)","Winged","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/LMSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_LMSP-xx-01.jpg,RPC1540-ND,LMSP-8-01,Essentra Components,BRD SPT SNAP LOCK NYLON 1/2"",4060,0,"0.52000","0","1","LMSP","Active","Snap Lock","Snap Lock","0.500"" (12.70mm) 1/2""","1.030"" (26.17mm)","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SRS8-2-10-19.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_16178.jpg,RPC1431-ND,SRS4-10-01,Essentra Components,BRD SPT SNAP LOCK SCREW MNT 5/8"",3173,0,"0.52000","0","1","SRS4","Active","Snap Lock","Screw Mount","0.625"" (15.88mm) 5/8""","0.752"" (19.10mm)","0.187"" (4.75mm) 3/16""","0.062"" (1.57mm) 1/16""","0.187"" (4.75mm) 3/16""","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SRS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_16178.jpg,RPC1437-ND,SRS8-6-01,Essentra Components,BRD SPT SNAP LOCK SCREW MNT 3/8"",2932,0,"0.52000","0","1","SRS8","Active","Snap Lock","Screw Mount","0.375"" (9.53mm) 3/8""","0.500"" (12.70mm) 1/2""","0.232"" (5.90mm)","0.062"" (1.57mm) 1/16""","0.232"" (5.90mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/DLMSPM.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/DLMSPM-14-01.JPG,RPC1316-ND,DLMSPM-14-01,Essentra Components,BRD SPT SNAP LOCK NYLON 7/8"",3404,0,"0.53000","0","1","DLMSPM","Active","Snap Lock","Snap Lock","0.875"" (22.23mm) 7/8""","1.157"" (29.40mm)","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","-","Nylon"
