Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Screw Size","Head Diameter","Mounting Hole Diameter","Head Height","Material","Color"
http://www.keyelco.com/product-pdf.cfm?p=1947,//media.digikey.com/Photos/Keystone%20Elect%20Photos/770.jpg,36-770-ND,770,Keystone Electronics,ANTI-VIBRATE GROMMET,975,1600,"1.01000","0","1","-","Active","#6-32","0.378"" (9.60mm)","0.250"" (6.35mm) 1/4""","-","Rubber","Blue"
https://earglobal.com/media/2772/standard-bushing-b-434.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_B-434-V2590.jpg",EAR1276-ND,B-434-V2590,"3M - Aearo Technologies, LLC",SCREW GROMMET THERMOPLASTIC BLCK,942,0,"1.03000","0","1","VersaDamp™ V-2000","Active","-","0.813"" (20.65mm)","0.500"" (12.70mm) 1/2""","0.250"" (6.35mm) 1/4""","Thermoplastic","Black"
https://earglobal.com/media/2895/standard-grommet-r-444.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_R-444-V2590.jpg",EAR1277-ND,R-444-V2590,"3M - Aearo Technologies, LLC",SCREW GROMMET THERMOPLASTIC BLCK,937,0,"1.03000","0","1","VersaDamp™ V-2000","Active","-","0.813"" (20.65mm)","0.460"" (11.68mm)","0.250"" (6.35mm) 1/4""","Thermoplastic","Black"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27352.pdf,//media.digikey.com/photos/Richco%20Photos/TFR-2.JPG,RP1011-ND,TFR-2,Essentra Components,TOGGLE SCREW GROMMET NAT .125,466,0,"0.50000","0","1","-","Active","#8 Self Tapping Screw","0.490"" (12.45mm)","0.300"" (7.62mm) Square","0.125"" (3.18mm) 1/8""","Nylon","Natural"
http://multimedia.3m.com/mws/media/1255423O/e-a-r-isodamp-versadamp-material-summary-sheet.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/PG-100-3.JPG",EAR1346-ND,PG-100-3,"3M - Aearo Technologies, LLC",PG-100-C1128 PIN GROMMET,985,0,"0.21000","0","1","ISODAMP™ C-1000","Active","-","0.386"" (9.80mm)","0.255"" (6.50mm)","1.750"" (44.45mm)","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1252187O/e-a-r-g-402-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-402.jpg",EAR1455-ND,G-402-V2590,"3M - Aearo Technologies, LLC",G-402-2590 BLACK,990,0,"0.34000","0","1","VersaDamp™ V-2000","Active","-","0.563"" (14.30mm)","0.375"" (9.53mm) 3/8""","-","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1255423O/e-a-r-isodamp-versadamp-material-summary-sheet.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/UM-435-1.jpg",EAR1357-ND,UM-435-1,"3M - Aearo Technologies, LLC",UM-435-C1002 UMBRELLA MOUNT GROM,1000,0,"0.35000","0","1","ISODAMP™ C-1000","Active","-","-","-","-","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1255423O/e-a-r-isodamp-versadamp-material-summary-sheet.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/UM-445-1.jpg",EAR1359-ND,UM-445-1,"3M - Aearo Technologies, LLC",UM-445-C1002 UMBRELLA MOUNT GROM,1000,0,"0.35000","0","1","ISODAMP™ C-1000","Active","-","-","-","-","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1255423O/e-a-r-isodamp-versadamp-material-summary-sheet.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/SI-415-1.jpg",EAR1349-ND,SI-415-1,"3M - Aearo Technologies, LLC",SI-415-C1002 SLOT ISOLATOR GROMM,990,0,"0.35000","0","1","ISODAMP™ C-1000","Active","-","-","-","-","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1255423O/e-a-r-isodamp-versadamp-material-summary-sheet.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/PI-430-1.jpg",EAR1353-ND,PI-430-1,"3M - Aearo Technologies, LLC",PI-430-C1002 PLUG ISOLATOR GROMM,990,0,"0.35000","0","1","ISODAMP™ C-1000","Active","-","-","-","-","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1421101O/e-a-r-f-349-fan-mount-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/F-349-1.jpg",EAR1361-ND,F-349-1,"3M - Aearo Technologies, LLC",F-349-C1002 FAN MOUNT,795,0,"0.35000","0","1","ISODAMP™ C-1000","Active","-","0.256"" (6.50mm)","-","0.039"" (0.99mm)","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1421101O/e-a-r-f-349-fan-mount-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/F-349-C8002.jpg",EAR1362-ND,F-349-C8002,"3M - Aearo Technologies, LLC",F-349-C8002 FAN MOUNT,898,0,"0.36000","0","1","ISODAMP™ C-8000","Active","-","0.256"" (6.50mm)","-","0.039"" (0.99mm)","Thermoplastic","Blue"
http://multimedia.3m.com/mws/media/1421101O/e-a-r-f-349-fan-mount-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/F-349-C8012.jpg",EAR1363-ND,F-349-C8012,"3M - Aearo Technologies, LLC",F-349-C8012 FAN MOUNT,767,0,"0.36000","0","1","ISODAMP™ C-8000","Active","-","0.256"" (6.50mm)","-","0.039"" (0.99mm)","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1426847O/isodamp-c-8000-mss51.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/UM-435-C8002.jpg",EAR1358-ND,UM-435-C8002,"3M - Aearo Technologies, LLC",UM-435-C8002 UMBRELLA MOUNT GROM,996,0,"0.37000","0","1","ISODAMP™ C-8000","Active","-","-","-","-","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1426847O/isodamp-c-8000-mss51.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/UM-445-C8002.jpg",EAR1360-ND,UM-445-C8002,"3M - Aearo Technologies, LLC",UM-445-C8002 UMBRELLA MOUNT GROM,996,0,"0.37000","0","1","ISODAMP™ C-8000","Active","-","-","-","-","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1426847O/isodamp-c-8000-mss51.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/PI-430-C8012.jpg",EAR1355-ND,PI-430-C8012,"3M - Aearo Technologies, LLC",PI-430-C8012 PLUG ISOLATOR GROMM,990,0,"0.37000","0","1","ISODAMP™ C-8000","Active","-","0.512"" (13.00mm)","0.374"" (9.50mm)","-","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1426847O/isodamp-c-8000-mss51.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/SI-415-C8012.jpg",EAR1351-ND,SI-415-C8012,"3M - Aearo Technologies, LLC",SI-415-C8012 SLOT ISOLATOR GROMM,988,0,"0.37000","0","1","ISODAMP™ C-8000","Active","-","0.386"" (9.80mm)","0.307"" (7.80mm)","-","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1426847O/isodamp-c-8000-mss51.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/SI-415-C8002.jpg",EAR1350-ND,SI-415-C8002,"3M - Aearo Technologies, LLC",SI-415-C8002 SLOT ISOLATOR GROMM,986,0,"0.37000","0","1","ISODAMP™ C-8000","Active","-","0.386"" (9.80mm)","0.307"" (7.80mm)","-","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1426847O/isodamp-c-8000-mss51.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/PI-430-C8002.jpg",EAR1354-ND,PI-430-C8002,"3M - Aearo Technologies, LLC",PI-430-C8002 PLUG ISOLATOR GROMM,932,0,"0.37000","0","1","ISODAMP™ C-8000","Active","-","0.512"" (13.00mm)","0.374"" (9.50mm)","-","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1421101O/e-a-r-f-349-fan-mount-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/F-349-C6050.jpg",EAR1364-ND,F-349-C6050,"3M - Aearo Technologies, LLC",F-349-C6050 FAN MOUNT,793,0,"0.38000","0","1","ISODAMP™ C-6000","Active","-","0.256"" (6.50mm)","-","0.039"" (0.99mm)","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1278448O/e-a-r-isodamp-c-6000-materials-product-bulletin.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/PI-430-C6050.jpg",EAR1356-ND,PI-430-C6050,"3M - Aearo Technologies, LLC",PI-430-C6050 PLUG ISOLATOR GROMM,990,0,"0.39000","0","1","ISODAMP™ C-6000","Active","-","-","-","-","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1278448O/e-a-r-isodamp-c-6000-materials-product-bulletin.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/SI-415-C6050.jpg",EAR1352-ND,SI-415-C6050,"3M - Aearo Technologies, LLC",SI-415-C6050 SLOT ISOLATOR GROMM,986,0,"0.39000","0","1","ISODAMP™ C-6000","Active","-","-","-","-","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252181O/e-a-r-g-414-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-4xx-SL35300.jpg",EAR1434-ND,G-414-SL35300,"3M - Aearo Technologies, LLC",G-414-SL35300 GROMMET,985,0,"0.39000","0","1","ISOLOSS™ SL","Active","-","0.563"" (14.30mm)","0.375"" (9.53mm) 3/8""","0.313"" (7.95mm) 5/16""","Synthetic Rubber","Black"
http://multimedia.3m.com/mws/media/1252185O/e-a-r-g-412-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-4xx-SL35300.jpg",EAR1433-ND,G-412-SL35300,"3M - Aearo Technologies, LLC",G-412-SL35300 GROMMET,969,0,"0.39000","0","1","ISOLOSS™ SL","Active","-","0.379"" (9.63mm)","0.250"" (6.35mm) 1/4""","0.230"" (5.84mm)","Synthetic Rubber","Black"
http://multimedia.3m.com/mws/media/1252186O/e-a-r-g-403-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-4xx-SL35300.jpg",EAR1430-ND,G-403-SL35300,"3M - Aearo Technologies, LLC",G-403-SL35300 GROMMET,955,0,"0.39000","0","1","ISOLOSS™ SL","Active","-","0.625"" (15.88mm) 5/8""","0.375"" (9.53mm) 3/8""","0.313"" (7.95mm) 5/16""","Synthetic Rubber","Black"
http://multimedia.3m.com/mws/media/1252520O/e-a-r-g-601-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-601-SL35300.jpg",EAR1435-ND,G-601-SL35300,"3M - Aearo Technologies, LLC",G-601-SL35300 GROMMET,947,0,"0.39000","0","1","ISOLOSS™ SL","Active","-","0.750"" (19.05mm) 3/4""","0.560"" (14.22mm)","0.375"" (9.53mm) 3/8""","Synthetic Rubber","Black"
http://multimedia.3m.com/mws/media/1252184O/e-a-r-g-410-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-4xx-SL35300.jpg",EAR1431-ND,G-410-SL35300,"3M - Aearo Technologies, LLC",G-410-SL35300 GROMMET,839,0,"0.39000","0","1","ISOLOSS™ SL","Active","-","0.377"" (9.58mm)","0.250"" (6.35mm) 1/4""","0.230"" (5.84mm)","Synthetic Rubber","Black"
http://multimedia.3m.com/mws/media/1252173O/e-a-r-g-411-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-4xx-SL35300.jpg",EAR1432-ND,G-411-SL35300,"3M - Aearo Technologies, LLC",G-411-SL35300 GROMMET,832,0,"0.39000","0","1","ISOLOSS™ SL","Active","-","0.563"" (14.30mm)","0.375"" (9.53mm) 3/8""","0.323"" (8.20mm)","Synthetic Rubber","Black"
https://earglobal.com/media/2781/standard-bushing-b-532.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_B-532.JPG",EAR1448-ND,B-532-2,"3M - Aearo Technologies, LLC",B-532-C1105 BUSHING,1000,0,"0.71000","0","1","ISODAMP™ C-1000","Active","-","0.750"" (19.05mm) 3/4""","0.420"" (10.67mm)","0.120"" (3.05mm)","Thermoplastic","-"
https://earglobal.com/media/2781/standard-bushing-b-532.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_B-532.JPG",EAR1449-ND,B-532-3,"3M - Aearo Technologies, LLC",B-532-C1100 BUSHING,1000,0,"0.71000","0","1","ISODAMP™ C-1000","Active","-","0.750"" (19.05mm) 3/4""","0.420"" (10.67mm)","0.120"" (3.05mm)","Thermoplastic","-"
https://earglobal.com/media/2781/standard-bushing-b-532.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_B-532.JPG",EAR1450-ND,B-532-V2590,"3M - Aearo Technologies, LLC",B-532-V2590 BUSHING,1000,0,"0.71000","0","1","VersaDamp™ V-2000","Active","-","0.750"" (19.05mm) 3/4""","0.420"" (10.67mm)","0.120"" (3.05mm)","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1391559O/e-a-r-b-532-x-bushing-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/B-532-1.JPG",EAR1331-ND,B-532-1,"3M - Aearo Technologies, LLC",B-532-C1002 BUSHING,822,0,"0.71000","0","1","ISODAMP™ C-1000","Active","-","0.750"" (19.05mm) 3/4""","0.420"" (10.67mm)","0.120"" (3.05mm)","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1252173O/e-a-r-g-411-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/G-411-5.jpg",EAR1456-ND,G-411-5,"3M - Aearo Technologies, LLC",G-411-5 HD GROMMET,1000,0,"0.74000","0","1","ISOLOSS™ HD","Active","-","0.563"" (14.30mm)","0.375"" (9.53mm) 3/8""","-","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1252184O/e-a-r-g-410-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-410-5.jpg",EAR1486-ND,G-410-5,"3M - Aearo Technologies, LLC",G-410-5 SC ISOLOSS HD,1000,0,"0.74000","0","1","ISOLOSS™ HD","Active","-","0.377"" (9.58mm)","0.250"" (6.35mm) 1/4""","0.230"" (5.84mm)","-","-"
https://earglobal.com/media/2898/standard-grommet-r-445.pdf,-,EAR1463-ND,R-445-2,"3M - Aearo Technologies, LLC",R-445-C1105 RING,1000,0,"0.87000","0","1","ISODAMP™ C-1000","Active","-","1.000"" (25.40mm) 1""","-","0.520"" (13.21mm)","Thermoplastic","-"
https://earglobal.com/media/2898/standard-grommet-r-445.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/R-445-3.jpg",EAR1464-ND,R-445-3,"3M - Aearo Technologies, LLC",R-445-C1100 RING,1000,0,"0.87000","0","1","ISODAMP™ C-1000","Active","-","1.000"" (25.40mm) 1""","-","0.520"" (13.21mm)","Thermoplastic","-"
https://earglobal.com/media/2898/standard-grommet-r-445.pdf,"//media.digikey.com/photos/Aearo-Technologies,-LLC/R-445-V2590.JPG",EAR1465-ND,R-445-V2590,"3M - Aearo Technologies, LLC",R-445-V2590 RING,1000,0,"0.87000","0","1","VersaDamp™ V-2000","Active","-","1.000"" (25.40mm) 1""","-","0.520"" (13.21mm)","Thermoplastic","-"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/60SGN01025.jpg,RPC7211-ND,60SGN02200,Essentra Components,"SCREW GROMMET, NATURAL, NYLON 6/",1000,0,"0.99000","0","1","MicroPlastics","Active","-","0.740"" (18.80mm)","-","-","Nylon","Natural"
http://multimedia.3m.com/mws/media/1391557O/e-a-r-r-445-x-ring-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/R-445-1.jpg",EAR1334-ND,R-445-1,"3M - Aearo Technologies, LLC",RIBBED GROMMET,458,0,"1.44000","0","1","ISODAMP™ C-1000","Active","-","1.000"" (25.40mm) 1""","-","0.520"" (13.21mm)","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1391558O/e-a-r-b-435-x-bushing-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/B-435-1.JPG",EAR1329-ND,B-435-1,"3M - Aearo Technologies, LLC",RIBBED GROMMET W/SHOULDER,104,0,"1.44000","0","1","ISODAMP™ C-1000","Active","-","1.000"" (25.40mm) 1""","0.500"" (12.70mm) 1/2""","0.516"" (13.11mm)","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1252510O/e-a-r-g-506-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-506.jpg",EAR1189-ND,G-506-C8012,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,145,0,"0.35000","0","1","ISODAMP™ C-8000","Active","-","0.460"" (11.68mm)","0.315"" (8.00mm)","-","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252511O/e-a-r-g-505-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-505.jpg",EAR1182-ND,G-505-C6050,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,1000,0,"0.37000","0","1","ISODAMP™ C-6000","Active","-","0.500"" (12.70mm) 1/2""","0.375"" (9.53mm) 3/8""","-","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1385278O/e-a-r-b-434-x-bushing-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/B-434-1.jpg",EAR1328-ND,B-434-1,"3M - Aearo Technologies, LLC",B-434-C1002 BUSHING,0,0,"0.62000","0","1","ISODAMP™ C-1000","Active","-","0.813"" (20.65mm)","0.500"" (12.70mm) 1/2""","0.250"" (6.35mm) 1/4""","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1385280O/e-a-r-r-444-x-ring-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/R-444-1.jpg",EAR1333-ND,R-444-1,"3M - Aearo Technologies, LLC",R-444-C1002 RING,0,0,"0.62000","0","1","ISODAMP™ C-1000","Active","-","0.813"" (20.65mm)","0.460"" (11.68mm)","0.250"" (6.35mm) 1/4""","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1252169O/e-a-r-g-431-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-431.jpg",EAR1148-ND,G-431-1,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLUE,0,0,"0.34000","0","1","ISODAMP™ C-1000","Active","-","-","0.560"" (14.22mm)","-","Thermoplastic","Blue"
http://multimedia.3m.com/mws/media/1252514O/e-a-r-g-513-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-513-1.jpg",EAR1203-ND,G-513-1,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLUE,0,0,"0.34000","0","1","ISODAMP™ C-1000","Active","-","0.750"" (19.05mm) 3/4""","0.500"" (12.70mm) 1/2""","-","Thermoplastic","Blue"
http://multimedia.3m.com/mws/media/1252513O/e-a-r-g-521-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-521-1.jpg",EAR1207-ND,G-521-1,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLUE,0,0,"0.34000","0","1","ISODAMP™ C-1000","Active","-","0.625"" (15.88mm) 5/8""","0.375"" (9.53mm) 3/8""","-","Thermoplastic","Blue"
http://multimedia.3m.com/mws/media/1252520O/e-a-r-g-601-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-601.jpg",EAR1212-ND,G-601-3,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL YLW,0,0,"0.34000","0","1","ISODAMP™ C-1000","Active","-","0.750"" (19.05mm) 3/4""","0.560"" (14.22mm)","0.375"" (9.53mm) 3/8""","Thermoplastic","Yellow"
http://multimedia.3m.com/mws/media/1252184O/e-a-r-g-410-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-410-V2xxx.jpg",EAR1251-ND,G-410-V2775,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,0,0,"0.34000","0","1","VersaDamp™ V-2000","Active","-","0.377"" (9.58mm)","0.250"" (6.35mm) 1/4""","0.230"" (5.84mm)","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252179O/e-a-r-g-401-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-401.JPG",EAR1098-ND,G-401-C8012,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,0,0,"0.35000","0","1","ISODAMP™ C-8000","Active","-","0.563"" (14.30mm)","0.375"" (9.53mm) 3/8""","-","Thermoplastic","Black"
http://www.keyelco.com/product-pdf.cfm?p=1950,//media.digikey.com/Photos/Keystone%20Elect%20Photos/773.jpg,36-773-ND,773,Keystone Electronics,ANTI-VIBRATE GROMMET,0,500,"0.90000","0","1","-","Active","M3","0.551"" (14.00mm)","0.375"" (9.53mm) 3/8""","-","Rubber","Black"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/60SGN00915.JPG,RPC7201-ND,60SGN01170,Essentra Components,"SCREW GROMMET, NATURAL, NYLON 6/",0,0,"0.20000","0","1","MicroPlastics","Active","-","0.375"" (9.53mm)","-","-","Nylon","Natural"
-,-,BEL28662-ND,12-08210,Belden Inc.,PLS SC ANC #1 #6-8-10X7/8,0,0,"0.03240","0","1001","*","Active","-","-","-","-","-","-"
-,-,BEL28654-ND,12-08220,Belden Inc.,PLAS SCR ANCH #10-12X1"",0,0,"0.03348","0","1001","*","Active","-","-","-","-","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/EG-X.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_1153434.jpg,EG-0-01-ND,EG-0-01,Essentra Components,EXPANSION GROMMET NATURAL 1/32"",0,0,"0.11344","0","1000","EG-x","Active","#8 or #10 Self Tapping Screw","0.380"" (9.65mm) Square","0.260"" L x 0.305"" W (6.60mm x 7.75mm) Rectangular","0.031"" (0.79mm) 1/32""","Nylon","Natural"
-,-,BEL28655-ND,12-08230,Belden Inc.,PLAS SCR ANCH #14-16X1-1/2"",0,0,"0.14617","0","501","*","Active","-","-","-","-","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/SRSG.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23490.jpg,SRSG-10D-ND,SRSG-10D,Essentra Components,SELF RETAINING SCREW GRMT NAT,0,0,"0.15111","0","1000","SRSG","Active","#8 or #10 Self Tapping Screw","0.500"" (12.70mm) 1/2""","0.290"" (7.37mm)","0.130"" (3.30mm)","Nylon","Natural"
http://www.essentracomponents.com.sg/images-line/pdfs/SRSG.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23490.jpg,SRSG-9D-ND,SRSG-9D,Essentra Components,SELF RETAINING SCREW GRMT NAT,0,0,"0.15578","0","1000","SRSG","Active","#8 or #10 Self Tapping Screw","0.500"" (12.70mm) 1/2""","0.290"" (7.37mm)","0.098"" (2.49mm)","Nylon","Natural"
http://www.essentracomponents.com.sg/images-line/pdfs/EG-X.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_1153434.jpg,EG-5-01-ND,EG-5-01,Essentra Components,EXPANSION GROMMET NATURAL 5/16"",0,0,"0.15604","0","1000","EG-x","Active","#8 or #10 Self Tapping Screw","0.380"" (9.65mm) Square","0.260"" L x 0.305"" W (6.60mm x 7.75mm) Rectangular","0.313"" (7.95mm) 5/16""","Nylon","Natural"
http://www.essentracomponents.com.sg/images-line/pdfs/SRSG.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23490.jpg,SRSG-1D-ND,SRSG-1D,Essentra Components,SELF RETAINING SCREW GRMT NAT,0,0,"0.16468","0","1000","SRSG","Active","#8 or #10 Self Tapping Screw","0.490"" (12.45mm)","0.283"" (7.19mm)","0.250"" (6.35mm) 1/4""","Nylon","Natural"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/SG8-250-81.pdf,//media.digikey.com/photos/Richco%20Photos/SG8-250-81.JPG,SG8-250-81-ND,SG8-250-81,Essentra Components,SCREW GROMMET NATURAL .24X.47"",0,0,"0.16515","0","1000","SG8-250","Active","#8 or #10 Self Tapping Screw","0.370"" (9.40mm) Square","0.270"" (6.86mm) Square","0.250"" (6.35mm) 1/4""","Nylon","Natural"
http://www.essentracomponents.com.sg/images-line/pdfs/SRSG.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23490.jpg,SRSG-2D-ND,SRSG-2D,Essentra Components,SELF RETAINING SCREW GRMT NAT,0,0,"0.17042","0","1000","SRSG","Active","#8 or #10 Self Tapping Screw","0.490"" (12.45mm)","0.283"" (7.19mm)","0.315"" (8.00mm)","Nylon","Natural"
http://www.essentracomponents.com.sg/images-line/pdfs/SRSG.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23490.jpg,SRSG-3D-ND,SRSG-3D,Essentra Components,SELF RETAINING SCREW GRMT NAT,0,0,"0.17626","0","1000","SRSG","Active","#8 or #10 Self Tapping Screw","0.490"" (12.45mm)","0.283"" (7.19mm)","0.375"" (9.53mm) 3/8""","Nylon","Natural"
http://www.essentracomponents.com.sg/images-line/pdfs/SRSG.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23490.jpg,SRSG-11D-ND,SRSG-11D,Essentra Components,SELF RETAINING SCREW GRMT NAT,0,0,"0.17919","0","1000","SRSG","Active","#8 or #10 Self Tapping Screw","0.500"" (12.70mm) 1/2""","0.290"" (7.37mm)","0.375"" (9.53mm) 3/8""","Nylon","Natural"
http://multimedia.3m.com/mws/media/1252518O/e-a-r-p-411-plug-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_P-411-1.jpg",EAR1220-ND,P-411-1,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPLSTC,0,0,"0.18295","0","2000","ISODAMP™ C-1000","Active","-","0.563"" (14.30mm)","0.375"" (9.53mm) 3/8""","-","Thermoplastic","-"
http://www.essentracomponents.com.sg/images-line/pdfs/EG-X.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_1153434.jpg,EG-7-01-ND,EG-7-01,Essentra Components,EXPANSION GROMMET NATURAL 7/16"",0,0,"0.18550","0","1000","EG-x","Active","#8 or #10 Self Tapping Screw","0.380"" (9.65mm) Square","0.260"" L x 0.305"" W (6.60mm x 7.75mm) Rectangular","0.437"" (11.10mm) 7/16""","Nylon","Natural"
http://www.essentracomponents.com.sg/images-line/pdfs/EG-X.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_1153434.jpg,EG-8-01-ND,EG-8-01,Essentra Components,EXPANSION GROMMET NATURAL 1/2"",0,0,"0.19224","0","1000","EG-x","Active","#8 or #10 Self Tapping Screw","0.380"" (9.65mm) Square","0.260"" L x 0.305"" W (6.60mm x 7.75mm) Rectangular","0.500"" (12.70mm) 1/2""","Nylon","Natural"
http://www.essentracomponents.com.sg/images-line/pdfs/SRSG.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23490.jpg,SRSG-4D-ND,SRSG-4D,Essentra Components,SELF RETAINING SCREW GRMT NAT,0,0,"0.19371","0","1000","SRSG","Active","#8 or #10 Self Tapping Screw","0.490"" (12.45mm)","0.283"" (7.19mm)","0.500"" (12.70mm) 1/2""","Nylon","Natural"
