Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Thread Size","Thickness","Width","Material","Plating"
http://www.panduit.com/heiler/PartDrawings/C41701-00.pdf,-,BGNM5-C-ND,BGNM5-C,Panduit Corp,LOCK NUT 0.380"" M5,0,0,"1.71000","0","1","-","Active","Locknut","M5","-","0.380"" (9.65mm)","-","-"
http://www.panduit.com/heiler/PartDrawings/C41701-00.pdf,-,BGNM6-C-ND,BGNM6-C,Panduit Corp,LOCK NUT 0.380"" M6,0,0,"1.71000","0","1","-","Active","Locknut","M6","-","0.380"" (9.65mm)","-","-"
//media.digikey.com/PDF/Data%20Sheets/BUD%20Industries%20PDFs/Accessories%20Hardware.pdf,-,307B-ND,307,Bud Industries,CLIP NUT 12-24,0,800,"1.80000","0","100","-","Active","Clip","#12-24","-","-","-","Zinc"
-,//media.digikey.com/photos/APM%20Hexseal%20Photos/10-32%20AJ%206.JPG,335-1048-ND,10-32 AJ 6,APM Hexseal,HEX SEAL NUT 3/8"" STEEL 10-32,0,0,"1.84452","0","250","SEELNUT®","Active","Hex (Self Sealing)","#10-32","0.156"" (3.96mm) 5/32""","0.375"" (9.53mm) 3/8""","Steel","Zinc"
-,//media.digikey.com/photos/APM%20Hexseal%20Photos/10-24%20AJ%206.JPG,335-1049-ND,10-24 AJ 6,APM Hexseal,HEX SEAL NUT 3/8"" STEEL 10-24,0,0,"1.84452","0","250","SEELNUT®","Active","Hex (Self Sealing)","#10-24","0.156"" (3.96mm) 5/32""","0.375"" (9.53mm) 3/8""","Steel","Zinc"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1416011.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_14160xx.jpg,1416011-ND,1416011,Phoenix Contact,HEX NUT 32.0MM BRASS NPT-3/4"",0,0,"1.85800","0","5","-","Active","Hex Nut","NPT-3/4","0.217"" (5.50mm)","1.260"" (32.00mm)","Brass","Nickel"
http://www.essentracomponents.com.sg/images-line/pdfs/CGLN.pdf,-,CGLN-PG29-BK-ND,CGLN-PG29-BK,Essentra Components,LOCK NUT 1.811"" NYLON PG29,0,0,"1.95420","0","100","CGLN","Active","Locknut","PG29","0.276"" (7.00mm)","1.811"" (46.00mm)","Nylon","-"
-,//media.digikey.com/photos/APM%20Hexseal%20Photos/5^16-18%20AJ%206.JPG,335-1052-ND,5/16-18 AJ 6,APM Hexseal,HEX SEAL NUT 1/2"" STEEL 5/8-18,0,0,"2.04600","0","250","SEELNUT®","Active","Hex (Self Sealing)","5/8""-18","0.266"" (6.76mm) 17/64""","0.500"" (12.70mm) 1/2""","Steel","Zinc"
-,//media.digikey.com/photos/APM%20Hexseal%20Photos/1^4-28%20AJ%206.JPG,335-1051-ND,1/4-28 AJ 6,APM Hexseal,HEX SEAL NUT 7/16"" STEEL 1/4-28,0,0,"2.04600","0","250","SEELNUT®","Active","Hex (Self Sealing)","1/4""-28","0.219"" (5.56mm) 7/32""","0.437"" (11.10mm) 7/16""","Steel","Zinc"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1736950000.pdf,-,1736950000-ND,1736950000,Weidmüller,LOCK NUT 1.614"" POLYAMIDE M32,0,40,"2.07800","0","20","-","Active","Locknut","M32x1.5","0.276"" (7.00mm)","1.614"" (41.00mm)","Polyamide","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1697460000.pdf,-,1697460000-ND,1697460000,Weidmüller,LOCK NUT 0.945"" POLYAMIDE PG11,0,0,"2.12660","0","50","-","Active","Locknut","PG11","0.197"" (5.00mm)","0.945"" (24.00mm)","Polyamide","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1736920000.pdf,-,1736920000-ND,1736920000,Weidmüller,LOCK NUT 0.866"" POLYAMIDE M16,0,86,"2.14000","0","1","-","Active","Locknut","M16x1.5","0.197"" (5.00mm)","0.866"" (22.00mm)","Polyamide","-"
-,//media.digikey.com/photos/APM%20Hexseal%20Photos/1^2-13%20AJ%206.JPG,335-1057-ND,1/2-13 AJ 6,APM Hexseal,HEX SEAL NUT 3/4"" STEEL 1/2-13,0,0,"2.21652","0","250","SEELNUT®","Active","Hex (Self Sealing)","1/2""-13","0.422"" (10.72mm) 27/64""","0.750"" (19.05mm) 3/4""","Steel","Zinc"
-,//media.digikey.com/photos/APM%20Hexseal%20Photos/7^16-20%20AJ%206.JPG,335-1056-ND,7/16-20 AJ 6,APM Hexseal,HEX SEAL NUT 11/16"" STEEL 7/16,0,0,"2.21652","0","250","SEELNUT®","Active","Hex (Self Sealing)","7/16""-20","0.375"" (9.53mm) 3/8""","0.687"" (17.45mm) 11/16""","Steel","Zinc"
http://www.keyelco.com/product-pdf.cfm?p=1601,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_1700.jpg,36-1700-ND,1700,Keystone Electronics,SHAFT LOCK NUT 3/8"" BRASS 1/4-32,0,0,"2.34900","0","1000","-","Active","Shaft Lock","1/4""-32","0.500"" (12.70mm) 1/2""","0.375"" (9.53mm) 3/8""","Brass","Nickel"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1778550000.pdf,-,1778550000-ND,1778550000,Weidmüller,LOCK NUT 1/2"" BRASS,0,0,"2.53660","0","50","-","Active","Locknut","-","0.118"" (3.00mm)","-","Brass","Nickel"
-,-,A8236-ND,A8236,American Electrical Inc.,LOCK NUT NYLON PG36,0,0,"2.83600","0","25","-","Active","Locknut","PG36","-","-","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1736960000.pdf,-,1736960000-ND,1736960000,Weidmüller,LOCK NUT 1.969"" POLYAMIDE M40,0,0,"3.14900","0","10","-","Active","Locknut","M40x1.5","0.276"" (7.00mm)","1.969"" (50.00mm)","Polyamide","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1416012.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_14160xx.jpg,1416012-ND,1416012,Phoenix Contact,HEX NUT 41.0MM BRASS NPT-1/2"",0,0,"3.56000","0","5","-","Active","Hex Nut","NPT-1/2","-","1.615"" (41.00mm)","Brass","Nickel"
-,-,A8242-ND,A8242,American Electrical Inc.,LOCK NUT NYLON PG42,0,0,"3.76760","0","25","-","Active","Locknut","PG42","-","-","Nylon","-"
http://www.essentracomponents.com.sg/images-line/pdfs/CGLN.pdf,-,CGLN-PG36-BK-ND,CGLN-PG36-BK,Essentra Components,LOCK NUT 2.362"" NYLON PG36,0,0,"3.87950","0","100","CGLN","Active","Locknut","PG36","0.315"" (8.00mm)","2.362"" (60.00mm)","Nylon","-"
-,-,A8248-ND,A8248,American Electrical Inc.,LOCK NUT NYLON PG48,0,0,"3.91240","0","25","-","Active","Locknut","PG48","-","-","Nylon","-"
http://www.keyelco.com/product-pdf.cfm?p=1603,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_1702.jpg,36-1702-ND,1702,Keystone Electronics,SHAFT LOCK NUT 1"" BRASS 3/8-32,0,3442,"4.03000","0","100","-","Active","Shaft Lock","3/8""-32","0.500"" (12.70mm) 1/2""","1.000"" (25.40mm) 1""","Brass","Nickel"
http://www.makeblock.com.ph/catalogue.pdf,//media.digikey.com/Photos/Makeblock/MFG_71002.jpg,71002MB-ND,71002,"Makeblock Co., LTD.",NUT 4MM(50-PACK),0,0,"4.99000","0","8","-","Active","Hex","-","-","0.157"" (4.00mm)","-","-"
http://www.makeblock.com.ph/catalogue.pdf,//media.digikey.com/Photos/Makeblock/MFG_71004.jpg,71004MB-ND,71004,"Makeblock Co., LTD.",NYLON LOCK NUT 4MM (50-PACK),0,0,"4.99000","0","8","-","Active","Locknut","-","-","0.157"" (4.00mm)","-","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1736970000.pdf,-,1736970000-ND,1736970000,Weidmüller,LOCK NUT 2.362"" POLYAMIDE M50,0,0,"9.16600","0","5","-","Active","Locknut","M50x1.5","0.315"" (8.00mm)","2.362"" (60.00mm)","Polyamide","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=329631&DocType=Customer+Drawing&DocLang=English,-,1-329631-7-ND,1-329631-7,TE Connectivity AMP Connectors,JAM NUT COAX CONN,0,0,"10.36352","0","2500","-","Active","Jam","1/2""-28","0.094"" (2.39mm) 3/32""","0.555"" (14.10mm)","Brass","Silver"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=329631&DocType=Customer+Drawing&DocLang=English,-,9-329631-1-ND,9-329631-1,TE Connectivity AMP Connectors,JAM NUT,0,0,"10.37484","0","2500","-","Active","Jam","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1694090000.pdf,-,1694090000-ND,1694090000,Weidmüller,LOCK NUT 0.827"" BRASS PG11,0,100,"12.91560","0","50","-","Active","Locknut","PG11","0.118"" (3.00mm)","0.827"" (21.00mm)","Brass","Nickel"
-,-,UH-824-ND,UH-824,3M,JAM NUT UH-824 1 PER CASE,0,0,"15.90000","0","1","-","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1737040000.pdf,-,1737040000-ND,1737040000,Weidmüller,LOCK NUT 2.362"" BRASS M50,0,25,"17.68600","0","5","-","Active","Locknut","M50x1.5","0.197"" (5.00mm)","2.362"" (60.00mm)","Brass","Nickel"
https://www.hammfg.com/dci/products/accessories/cagnut.pdf,-,164-CAGNUT1224-50-ND,CAGNUT1224-50,Hammond Manufacturing,CAGE NUT STEEL 50/PK,0,45,"23.40000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1694080000.pdf,-,1694080000-ND,1694080000,Weidmüller,LOCK NUT 0.709"" BRASS PG9 PK/100,0,0,"36.70000","0","1","-","Active","Locknut","PG9","0.110"" (2.79mm)","0.709"" (18.00mm)","Brass","Nickel"
https://www.hammfg.com/dci/products/accessories/cagnut.pdf,-,164-CAGNUT1224-100-ND,CAGNUT1224-100,Hammond Manufacturing,CAGE NUT STEEL 12-24 100/PK,0,31,"44.63000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1737050000.pdf,-,1737050000-ND,1737050000,Weidmüller,LOCK NUT 2.756"" BRASS M63,0,5,"297.20000","0","1","-","Active","Locknut","M63x1.5","0.236"" (6.00mm)","2.756"" (70.00mm)","Brass","Nickel"
-,-,21124-4-ND,21124-4,TE Application Tooling,"NUT,HEX,MACHINE SCREW",0,0,"0.07500","0","1000","-","Active","Hex","-","-","-","-","-"
-,-,18030-1-ND,18030-1,TE Application Tooling,"NUT,HEX (M3)",0,0,"0.08000","0","15","-","Active","Hex","M3","-","-","-","-"
-,-,H230-ND,3/8-32X1/2 PANEL NUT,B&F Fastener Supply,HEX NUT 1/2"" 3/8-32,0,0,"0.13200","0","2000","-","Active","Hex","3/8""-32","-","0.500"" (12.70mm) 1/2""","-","-"
-,-,1-21124-7-ND,1-21124-7,TE Application Tooling,"NUT,HEX,MACHINE SCREW",0,0,"0.15000","0","1","-","Active","Hex","-","-","-","-","-"
-,-,0098.0094-ND,0098.0094,Schurter Inc.,HEX NUT,0,1500,"0.18500","0","100","-","Active","Hex","-","-","-","-","-"
-,-,18094-1-ND,18094-1,TE Application Tooling,"NUT,HEX",0,0,"0.23100","0","100","-","Active","Hex","-","-","-","-","-"
-,-,18030-8-ND,18030-8,TE Application Tooling,"NUT,HEX",0,0,"0.28000","0","5","-","Active","Hex","-","-","-","-","-"
-,-,18029-3-ND,18029-3,TE Application Tooling,"NUT, HEX, METRIC SERIES, DIN 934",0,0,"0.31350","0","100","-","Active","-","-","-","-","-","-"
-,-,21018-7-ND,21018-7,TE Application Tooling,"NUT,HEX,MACH SCREW",0,0,"0.36300","0","200","-","Active","Hex","-","-","-","-","-"
-,-,21018-6-ND,21018-6,TE Application Tooling,"NUT,HEX,MACH SCREW",0,0,"0.37950","0","200","-","Active","Hex","-","-","-","-","-"
-,-,18029-1-ND,18029-1,TE Application Tooling,"NUT, HEX, METRIC SERIES, DIN 934",0,0,"0.39600","0","200","-","Active","-","-","-","-","-","-"
-,-,18030-2-ND,18030-2,TE Application Tooling,"NUT,HEX",0,0,"0.41250","0","200","-","Active","Hex","-","-","-","-","-"
-,-,21019-2-ND,21019-2,TE Application Tooling,"NUT,HEX,HEAVY",0,0,"0.41250","0","200","-","Active","Hex","-","-","-","-","-"
-,-,21018-8-ND,21018-8,TE Application Tooling,"NUT,HEX,MACH SCREW",0,0,"0.44000","0","3","-","Active","Hex","-","-","-","-","-"
-,-,22202-2-ND,22202-2,TE Application Tooling,"NUT,HEX,JAM",0,0,"0.44000","0","3","-","Active","Jam","-","-","-","-","-"
-,-,18029-2-ND,18029-2,TE Application Tooling,"NUT, HEX, METRIC SERIES, DIN 934",0,0,"0.44550","0","200","-","Active","-","-","-","-","-","-"
-,-,22202-4-ND,22202-4,TE Application Tooling,"NUT,HEX,JAM",0,0,"0.44550","0","200","-","Active","Jam","-","-","-","-","-"
-,-,21019-3-ND,21019-3,TE Application Tooling,"NUT,HEX,HEAVY",0,0,"0.46200","0","200","-","Active","Hex","-","-","-","-","-"
-,-,21019-9-ND,21019-9,TE Application Tooling,"NUT,HEX,HEAVY",0,0,"0.46333","0","3","-","Active","Hex","-","-","-","-","-"
-,-,22202-3-ND,22202-3,TE Application Tooling,"NUT,HEX,JAM",0,0,"0.46333","0","3","-","Active","Jam","-","-","-","-","-"
-,-,21018-4-ND,21018-4,TE Application Tooling,"NUT,HEX,MACH SCREW",0,0,"0.56100","0","200","-","Active","Hex","-","-","-","-","-"
-,-,21019-1-ND,21019-1,TE Application Tooling,"NUT,HEX,HEAVY",0,0,"0.56100","0","200","-","Active","Hex","-","-","-","-","-"
-,-,21019-4-ND,21019-4,TE Application Tooling,"NUT,HEX,HEAVY",0,0,"0.57750","0","200","-","Active","Hex","-","-","-","-","-"
-,-,1-22202-7-ND,1-22202-7,TE Application Tooling,"NUT,HEX,JAM",0,0,"0.70950","0","100","-","Active","Jam","-","-","-","-","-"
-,-,1-21018-3-ND,1-21018-3,TE Application Tooling,"NUT,HEX,MACH SCREW",0,0,"0.77550","0","100","-","Active","Hex","-","-","-","-","-"
-,-,1-22202-5-ND,1-22202-5,TE Application Tooling,"NUT,HEX,JAM",0,0,"0.77550","0","100","-","Active","Jam","-","-","-","-","-"
-,-,21018-3-ND,21018-3,TE Application Tooling,"NUT,HEX,MACH SCREW",0,0,"0.77550","0","100","-","Active","Hex","-","-","-","-","-"
-,-,1-22202-4-ND,1-22202-4,TE Application Tooling,"NUT,HEX,JAM",0,0,"0.87450","0","100","-","Active","Jam","-","-","-","-","-"
-,-,21021-5-ND,21021-5,TE Application Tooling,"NUT,HEX,SELF-LOCKING",0,0,"0.94050","0","100","-","Active","Hex","-","-","-","-","-"
-,-,21021-3-ND,21021-3,TE Application Tooling,"NUT,HEX,SELF-LOCKING",0,0,"0.95700","0","100","-","Active","Hex","-","-","-","-","-"
-,-,1-21021-1-ND,1-21021-1,TE Application Tooling,"NUT,HEX,SELF-LOCKING",0,0,"1.07250","0","100","-","Active","Hex","-","-","-","-","-"
-,-,1-21018-2-ND,1-21018-2,TE Application Tooling,"NUT,HEX,MACH SCREW",0,0,"1.15500","0","100","-","Active","Hex","-","-","-","-","-"
-,-,18029-4-ND,18029-4,TE Application Tooling,"NUT, HEX, METRIC SERIES, DIN 934",0,0,"1.23750","0","100","-","Active","-","-","-","-","-","-"
-,-,18029-6-ND,18029-6,TE Application Tooling,"NUT, HEX, METRIC SERIES, DIN 934",0,0,"1.23750","0","100","-","Active","-","-","-","-","-","-"
-,-,1-21021-7-ND,1-21021-7,TE Application Tooling,"NUT,HEX,SELF-LOCKING",0,0,"1.30350","0","100","-","Active","Hex","-","-","-","-","-"
-,-,1-21018-7-ND,1-21018-7,TE Application Tooling,"NUT,HEX,MACH SCREW",0,0,"1.32000","0","100","-","Active","Hex","-","-","-","-","-"
-,-,1-21020-0-ND,1-21020-0,TE Application Tooling,"NUT,HEX,JAM,HEAVY",0,0,"1.32000","0","100","-","Active","Jam","-","-","-","-","-"
-,-,1-21020-3-ND,1-21020-3,TE Application Tooling,"NUT,HEX,JAM,HEAVY",0,0,"1.32000","0","100","-","Active","Jam","-","-","-","-","-"
-,-,1-21022-0-ND,1-21022-0,TE Application Tooling,"NUT,HEX,SELF-LKG,THIN",0,0,"1.32000","0","100","-","Active","Hex","-","-","-","-","-"
-,-,21019-5-ND,21019-5,TE Application Tooling,"NUT,HEX,HEAVY",0,0,"1.32000","0","100","-","Active","Hex","-","-","-","-","-"
-,-,21019-6-ND,21019-6,TE Application Tooling,"NUT,HEX,HEAVY",0,0,"1.32000","0","100","-","Active","Hex","-","-","-","-","-"
-,-,21021-1-ND,21021-1,TE Application Tooling,"NUT,HEX,SELF-LOCKING",0,0,"1.32000","0","100","-","Active","Hex","-","-","-","-","-"
-,-,21022-4-ND,21022-4,TE Application Tooling,"NUT,HEX,SELF-LKG,THIN",0,0,"1.41900","0","100","-","Active","Hex","-","-","-","-","-"
-,-,21021-7-ND,21021-7,TE Application Tooling,"NUT,HEX,SELF-LOCKING",0,0,"1.56750","0","100","-","Active","Hex","-","-","-","-","-"
-,-,1-18030-0-ND,1-18030-0,TE Application Tooling,"NUT, HEX",0,0,"1.60000","0","100","-","Active","Hex","-","-","-","-","-"
-,-,21021-4-ND,21021-4,TE Application Tooling,"NUT,HEX,SELF-LOCKING",0,0,"1.60000","0","100","-","Active","Hex","-","-","-","-","-"
-,-,21021-6-ND,21021-6,TE Application Tooling,"NUT,HEX,SELF-LOCKING",0,0,"2.26060","0","50","-","Active","Hex","-","-","-","-","-"
-,-,21022-6-ND,21022-6,TE Application Tooling,"NUT,HEX,SELF-LKG,THIN",0,0,"2.38400","0","100","-","Active","Hex","-","-","-","-","-"
-,-,21020-6-ND,21020-6,TE Application Tooling,"NUT,HEX,JAM,HEAVY",0,0,"3.93000","0","1","-","Active","Jam","-","-","-","-","-"
-,-,21022-5-ND,21022-5,TE Application Tooling,"NUT,HEX,SELF-LKG,THIN",0,0,"6.20000","0","100","-","Active","Hex","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/205821_Dwg.pdf,//media.digikey.com/photos/Tyco%20Photos/205821-3.JPG,205821-3-ND,205821-3,TE Connectivity AMP Connectors,HEX NUT 0.184"" STEEL 4-40,0,0,"Obsolete","0","100000","AMPLIMITE","Obsolete","Hex","#4-40","0.062"" (1.57mm) 1/16""","0.184"" (4.67mm)","Steel","Zinc, Clear Chromate"
http://www.essentracomponents.com.sg/images-line/pdfs/HN.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20157.jpg,HN-M4-01-ND,HN-M4-01,Essentra Components,HEX NUT 0.270"" NYLON M4,0,0,"Discontinued at Digi-Key","0","1000","HN","Discontinued at Digi-Key","Hex","M4","0.120"" (3.05mm)","0.270"" (6.86mm)","Nylon","-"
-,-,KNF-100-ND,KNF-100,Essentra Components,KWIK NUT 0.860"" M10,0,0,"Obsolete","0","1000","KNF","Obsolete","Kwik","M10","-","0.860"" (21.84mm)","-","-"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/42690.pdf,-,KNF-30-ND,KNF-30,Essentra Components,KWIK NUT 0.276"" NYLON M3,0,0,"Obsolete","0","1000","KNF","Obsolete","Kwik","M3","0.157"" (4.00mm)","0.276"" (7.01mm)","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/KNF.pdf,-,KNF-50-ND,KNF-50,Essentra Components,KWIK NUT 0.460"" NYLON M5,0,0,"Obsolete","0","1000","KNF","Obsolete","Kwik","M5","0.230"" (5.84mm)","0.460"" (11.68mm)","Nylon","-"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/KNF.pdf,-,KNF-60-ND,KNF-60,Essentra Components,KWIK NUT 0.600"" NYLON M6,0,0,"Obsolete","0","1000","KNF","Obsolete","Kwik","M6","0.280"" (7.11mm)","0.600"" (15.24mm)","Nylon","-"
-,-,KNF-80-ND,KNF-80,Essentra Components,KWIK NUT 0.780"" M8,0,0,"Obsolete","0","1000","KNF","Obsolete","Kwik","M8","-","0.780"" (19.81mm)","-","-"
-,-,6440-ND,6440,Pomona Electronics,HEX NUT 1/4"" BRASS 8-32 500/PK,0,0,"Obsolete","0","1","6440","Obsolete","Hex","#8-32","0.093"" (2.36mm)","0.250"" (6.35mm) 1/4""","Brass","Nickel"
-,//media.digikey.com/photos/Pomona%20Photos/MFG_6441.jpg,501-1610-ND,6441,Pomona Electronics,HEX NUT 3/8"" BRASS 1/4-32 500/PK,0,0,"Obsolete","0","1","6441","Obsolete","Hex","1/4""-32","0.093"" (2.36mm)","0.375"" (9.53mm) 3/8""","Brass","Nickel"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/205821_Dwg.pdf,-,205821-2-ND,205821-2,TE Connectivity AMP Connectors,HEX NUT 0.184"" STEEL 4-40,0,0,"Obsolete","0","100000","AMPLIMITE","Obsolete","Hex","#4-40","0.062"" (1.57mm) 1/16""","0.184"" (4.67mm)","Steel","Zinc, Yellow Chromate"
-,-,71226-001LF-ND,71226-001LF,Amphenol ICC (FCI),SQUARE NUT 3/16"" STN STEEL 2-56,0,0,"Obsolete","0","400","-","Obsolete","Square","#2-56","0.072"" (1.83mm)","0.187"" (4.75mm) 3/16""","Stainless Steel","-"
-,-,606075-ND,606075,Honeywell Sensing and Productivity Solutions,HEX NUT 5/8-18,0,0,"Obsolete","0","100","-","Obsolete","Hex","5/8""-18","-","-","-","-"
http://www.keyelco.com/product-pdf.cfm?p=2193,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_4341.jpg,36-4341-ND,4341,Keystone Electronics,BLIND CAPTIVE NUT 1/4"" NYL 4-40,0,0,"Obsolete","0","100","-","Obsolete","Blind Captive","#4-40","0.312"" (7.92mm) 5/16""","0.250"" (6.35mm) 1/4""","Nylon","-"
-,-,5607222-ND,5607222,Phoenix Contact,HEX NUT M16,0,0,"Obsolete","0","1","-","Obsolete","Hex","M16x1.5","-","-","-","-"
-,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1670882.jpg,1670882-ND,1670882,Phoenix Contact,HEX NUT PLASTIC PG9,0,0,"Obsolete","0","1","-","Obsolete","Hex","PG9","-","-","-","-"
-,-,0583.0027-ND,0583.0027,Schurter Inc.,NUT M8 X 0.75,0,0,"Obsolete","0","1000","-","Obsolete","-","M8x0.75","-","-","-","-"
