Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Accessory Type","For Use With/Related Products"
https://www.hammfg.com/files/literature/tric-overview.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1590XGASKET.jpg,HM3785-ND,1590XGASKET,Hammond Manufacturing,GASKET 2 PACK,255,92,"9.83000","0","1","1590","Active","Gasket, Seal","1590X Series"
https://www.hammfg.com/electrical/products/accessories/hp.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_HP100.jpg,HM5495-ND,HP22SS,Hammond Manufacturing,HOLE PLUG 22MM PB STAINLESS,182,555,"13.14000","0","1","HP","Active","Hole Plug","Knockouts"
https://www.hammfg.com/electrical/products/accessories/hp.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_HP100.jpg,HM5487-ND,HP100SS,Hammond Manufacturing,HOLE PLUG 1"" STAINLESS STEEL,102,423,"21.25000","0","1","HP","Active","Hole Plug","Knockouts"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/A2450.12.36_Ds.pdf,//media.digikey.com/Photos/American%20Elect%20Photos/MFG_2450.20.36.jpg,288-1604-ND,A2450.12.36,American Electrical Inc.,BREATHABLE VENT M12X1.5,103,0,"22.20000","0","1","A2450","Active","Vent","-"
https://www.hammfg.com/electrical/products/accessories/hp.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_HP125SS.jpg,HM5489-ND,HP125SS,Hammond Manufacturing,HOLE PLUG 1.25"" STAINLESS STEEL,108,110,"24.43000","0","1","HP","Active","Hole Plug","Knockouts"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/4019420000.pdf,//media.digikey.com/Photos/Weidmuller/4019420000.jpg,281-4917-ND,4019420000,Weidmüller,TERMINAL CROSSHEAD SCREW,1133,100,"28.28000","0","1","Omnimate","Active","Screws","RS Housing System"
http://web.schroff.de/style/catalogues/ep23/e/05_e_desktop_cases.pdf,//media.digikey.com/Photos/Schroff/MFG_21101101.jpg,1439-1159-ND,21101101,Schroff,POZ SCREW M2.5X12.3 100 PCS,100,0,"27.12000","0","1","-","Active","Screws","Plug-in Units"
-,//media.digikey.com/Photos/BUD%20Industries%20Photos/EXN-23371-FET.JPG,377-2622-ND,EXN-23371-FET,Bud Industries,"RUBBER FEET , FOR ALUG7XX USE",119,839,"0.60000","0","1","EXN","Active","Feet, Leveling","EXN Series"
http://www.keyelco.com/product-pdf.cfm?p=1719,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_7194.jpg,36-7194-ND,7194,Keystone Electronics,FERRULE RND HANDLE .312""THR ALUM,386,5500,"1.68000","0","1","-","Active","Ferrule","For use with Round Handles"
http://www.amphenolltw.com/2012download/2D%20PDF/18_Vent%20Connectors/VENT-PS1XXX-XXXXX.pdf,//media.digikey.com/Photos/Amphenol%20Photos/VENT-PS1NBK-N8001.jpg,1754-1228-ND,VENT-PS1NBK-N8001,Amphenol LTW,BREATHABLE VENT,130,0,"2.53000","0","1","-","Active","Vent","-"
http://www.amphenolltw.com/2012download/2D%20PDF/18_Vent%20Connectors/VENT-PS1XXX-XXXXX.pdf,//media.digikey.com/Photos/Amphenol%20Photos/VENT-PS1YGY-N8001.jpg,1754-1229-ND,VENT-PS1YGY-N8001,Amphenol LTW,BREATHABLE VENT WITH NUT,464,0,"2.56000","0","1","-","Active","Vent","-"
//media.digikey.com/pdf/Data%20Sheets/Flambeau%20PDFs/Dividers_and_Containers.pdf,//media.digikey.com/Photos/Flambeau%20Photos/MFG_4715ZP.jpg,510-1075-ND,4715ZP,Flambeau Inc.,DIVIDER TUFF TAINER 12/PK,35,0,"5.85000","0","1","ZERUST® Tuff Tainer™","Active","Drawer Divider","T4007 Tuff Tainer™"
http://www.hammondmfg.com/pdf/1554FTInstructions.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1554FT.jpg,HM3465-ND,1554FT,Hammond Manufacturing,MOUNTING FOOT KIT,90,2874,"7.49000","0","1","1554","Active","Feet, Leveling","-"
https://www.hammfg.com/electronics/small-case/plastic/1553w.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1553WTS100.jpg,HM3451-ND,1553WTS100,Hammond Manufacturing,#2X3/16 P.C.B. MOUNTING SCREWS,69,96,"8.25000","0","1","1553W","Active","Screws","Enclosures"
