Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Panel Cutout Dimensions","Mounting Type","Material"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Secure_Quarter_Lock_DS.pdf,"//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_4611111150000(1,2).jpg",RPC2653-ND,46111111500001,Essentra Access Solutions,CAM LATCH 22X20 CUT OUT ZAMAK CH,50,0,"8.74000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Secure_Quarter_Lock_DS.pdf,"//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_4611111150000(1,2).jpg",RPC2654-ND,46111111500002,Essentra Access Solutions,CAM LATCH 22X20 CUT OUT ZAMAK BL,50,0,"8.74000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Turn_Lock_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_060-1-1-13-00.jpg,RPC2334-ND,060111300,Essentra Access Solutions,CAM LATCH 22X20 CUT OUT ZAMAK CH,94,0,"9.18000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Turn_Lock_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_060-1-2-13-00.jpg,RPC2337-ND,060121300,Essentra Access Solutions,CAM LATCH 22X20 CUT OUT ZAMAK BL,50,0,"9.18000","0","1","-","Active","Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/CAM_LOCK_L_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_111200000.jpg,RPC2727-ND,111200000,Essentra Access Solutions,L-HANDLE CAM LATCH 20X22 CUTOUT,100,0,"9.25000","0","1","-","Active","L-Handle Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/CAM_LOCK_T-Handle_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_110200000.jpg,RPC2419-ND,110200000,Essentra Access Solutions,T HANDLE CAM LATCH 20X22 CUTOUT,96,0,"9.25000","0","1","-","Active","T-Handle Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/CAM_LOCK_T-Handle_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_110200100.jpg,RPC2420-ND,110200100,Essentra Access Solutions,T HANDLE CAM LATCH 20X22 CUTOUT,100,0,"11.47000","0","1","-","Active","T-Handle Cam Lock","Square (Rounded Corners) - 20.20mm","Panel Mount","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/CAM_LOCK_L_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_111200100.jpg,RPC2426-ND,111200100,Essentra Access Solutions,L-HANDLE CAM LATCH 20X22 CUTOUT,50,0,"11.47000","0","1","-","Active","L-Handle Cam Lock","Square (Rounded Corners) - 20.20mm","Panel Mount","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/CAM_LOCK_L_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_111110000.jpg,RPC2421-ND,111110000,Essentra Access Solutions,L-HANDLE CAM LATCH 20X22 CUTOUT,100,0,"11.50000","0","1","-","Active","L-Handle Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/CAM_LOCK_T-Handle_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_110110000.jpg,RPC2726-ND,110110000,Essentra Access Solutions,T HANDLE CAM LATCH 20X22 CUTOUT,100,0,"11.50000","0","1","-","Active","T-Handle Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/CAM_LOCK_T-Handle_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_110120000.jpg,RPC2417-ND,110120000,Essentra Access Solutions,T HANDLE CAM LATCH 20X22 CUTOUT,99,0,"11.50000","0","1","-","Active","T-Handle Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/CAM_LOCK_L_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_111120000.jpg,RPC2423-ND,111120000,Essentra Access Solutions,L-HANDLE CAM LATCH 20X22 CUTOUT,96,0,"11.50000","0","1","-","Active","L-Handle Cam Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Access_Solutions_Cat.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_0772203.jpg,RPC2370-ND,0772205,Essentra Access Solutions,ADJUSTABLE LEVER COMPRESSION LAT,80,0,"12.28000","0","1","-","Active","Compression Lock","Rectangular - 86.00mm x 25.00mm","Bracket Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Access_Solutions_Cat.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_077-2-1-00.jpg,RPC2367-ND,0772100,Essentra Access Solutions,ADJUSTABLE LEVER COMPRESSION LAT,80,0,"12.78000","0","1","-","Active","Compression Latch","Rectangular - 86.00mm x 25.00mm","Bracket Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Access_Solutions_Cat.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_077-2-2-00.jpg,RPC2369-ND,0772200,Essentra Access Solutions,ADJUSTABLE LEVER COMPRESSION LAT,80,0,"12.78000","0","1","-","Active","Compression Latch","Rectangular - 86.00mm x 25.00mm","Bracket Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Compression_Lock_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_1772100.jpg,RPC2474-ND,1772100,Essentra Access Solutions,ADJUSTABLE LEVER COMPRESSION LAT,80,0,"13.07000","0","1","-","Active","Compression Latch","Rectangular - 86.00mm x 25.00mm","Screw Holes, Back","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Compression_Lock_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_1772200.jpg,RPC2476-ND,1772200,Essentra Access Solutions,ADJUSTABLE LEVER COMPRESSION LAT,80,0,"13.07000","0","1","-","Active","Compression Latch","Rectangular - 86.00mm x 25.00mm","Screw Holes, Back","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/CAM_LOCK_T-Handle_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_110110100.jpg,RPC2416-ND,110110100,Essentra Access Solutions,T HANDLE CAM LATCH 20X22 CUTOUT,100,0,"13.27000","0","1","-","Active","T-Handle Cam Lock","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/CAM_LOCK_T-Handle_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_110120100.jpg,RPC2418-ND,110120100,Essentra Access Solutions,T HANDLE CAM LATCH 20X22 CUTOUT,100,0,"13.27000","0","1","-","Active","T-Handle Cam Lock","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/CAM_LOCK_L_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_111110100.jpg,RPC2422-ND,111110100,Essentra Access Solutions,L-HANDLE CAM LATCH 20X22 CUTOUT,100,0,"13.27000","0","1","-","Active","L-Handle Cam Lock","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/CAM_LOCK_L_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_111120100_sml.jpg,RPC2424-ND,111120100,Essentra Access Solutions,L-HANDLE CAM LATCH 20X22 CUTOUT,94,0,"13.27000","0","1","-","Active","L-Handle Cam Lock","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Compression_Lock_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_17011100.jpg,RPC2466-ND,17011100,Essentra Access Solutions,SHORT HANDLE LIFT AND TURN 16X13,50,0,"13.90000","0","1","-","Active","Lift and Turn Latch","Circular (Flatted) - 16.50mm Dia","Panel Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Compression_Lock_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_17011200.jpg,RPC2467-ND,17011200,Essentra Access Solutions,SHORT HANDLE LIFT AND TURN 16X13,50,0,"13.90000","0","1","-","Active","Lift and Turn Latch","Circular (Flatted) - 16.50mm Dia","Panel Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/771100_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_077-1-1-00.jpg,RPC2363-ND,0771100,Essentra Access Solutions,LEVER COMPRESSION LATCH 86X25 CU,80,0,"14.06000","0","1","-","Active","Compression Latch","Rectangular - 86.00mm x 25.00mm","Bracket Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/771100_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_077-1-2-00.jpg,RPC2365-ND,0771200,Essentra Access Solutions,ADJUSTABLE LEVER COMPRESSION LAT,76,0,"14.06000","0","1","-","Active","Compression Latch","Rectangular - 86.00mm x 25.00mm","Bracket Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Compression_Lock_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_1771100.jpg,RPC2470-ND,1771100,Essentra Access Solutions,ADJUSTABLE LEVER COMPRESSION LAT,80,0,"14.35000","0","1","-","Active","Compression Latch","Rectangular - 86.00mm x 25.00mm","Screw Holes, Back","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Compression_Lock_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_1771200.jpg,RPC2472-ND,1771200,Essentra Access Solutions,ADJUSTABLE LEVER COMPRESSION LAT,80,0,"14.35000","0","1","-","Active","Compression Latch","Rectangular - 86.00mm x 25.00mm","Screw Holes, Back","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Access_Solutions_Cat.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_0772103.jpg,RPC2368-ND,0772105,Essentra Access Solutions,ADJUSTABLE LEVER COMPRESSION LAT,80,0,"15.63000","0","1","-","Active","Compression Lock","Rectangular - 86.00mm x 25.00mm","Bracket Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Compression_Lock_DS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_1772103.jpg,RPC2475-ND,1772105,Essentra Access Solutions,ADJUSTABLE LEVER COMPRESSION LAT,80,0,"15.91000","0","1","-","Active","Compression Lock","Rectangular - 86.00mm x 25.00mm","Screw Holes, Back","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Compression_Lock_DS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_1772203.jpg,RPC2477-ND,1772205,Essentra Access Solutions,ADJUSTABLE LEVER COMPRESSION LAT,80,0,"15.91000","0","1","-","Active","Compression Lock","Rectangular - 86.00mm x 25.00mm","Screw Holes, Back","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Mini_Lock_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_140116400.jpg,RPC2437-ND,140116400,Essentra Access Solutions,MINI ADJUSTABLE COMPRESSION CAM,100,0,"16.13000","0","1","-","Active","Compression Lock","Circular (Flatted) - 16.20mm Dia","Panel Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Mini_Lock_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_140119300.jpg,RPC2438-ND,140119300,Essentra Access Solutions,MINI ADJUSTABLE COMPRESSION CAM,100,0,"16.13000","0","1","-","Active","Compression Lock","Circular (Flatted) - 16.20mm Dia","Panel Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Mini_Lock_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_140129300.jpg,RPC2441-ND,140129300,Essentra Access Solutions,MINI ADJUSTABLE COMPRESSION CAM,100,0,"16.13000","0","1","-","Active","Compression Lock","Circular (Flatted) - 16.20mm Dia","Panel Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Mini_Lock_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_140126400.jpg,RPC2728-ND,140126400,Essentra Access Solutions,MINI ADJUSTABLE COMPRESSION CAM,100,0,"16.15000","0","1","-","Active","Compression Lock","Circular (Flatted) - 16.20mm Dia","Panel Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Compression_Cam_Latch_DS.pdf,"//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_040-1-1-2-68-00-00(1,2).jpg",RPC2314-ND,0401126800001,Essentra Access Solutions,COMPRESSION CAM LATCH RH 22X20 C,50,0,"16.72000","0","1","-","Active","Compression Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Compression_Cam_Latch_DS.pdf,"//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_040-1-1-2-68-00-00(1,2).jpg",RPC2315-ND,0401126800002,Essentra Access Solutions,COMPRESSION CAM LATCH LH 22X20 C,45,0,"16.72000","0","1","-","Active","Compression Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/771100_DS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_0771103.jpg,RPC2364-ND,0771105,Essentra Access Solutions,ADJUSTABLE LEVER COMPRESSION LAT,80,0,"16.74000","0","1","-","Active","Compression Lock","Rectangular - 86.00mm x 25.00mm","Bracket Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/771100_DS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_0771203.jpg,RPC2366-ND,0771205,Essentra Access Solutions,ADJUSTABLE LEVER COMPRESSION LAT,80,0,"16.75000","0","1","-","Active","Compression Lock","Rectangular - 86.00mm x 25.00mm","Bracket Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Compression_Cam_Latch_DS.pdf,"//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_040-1-1-2-94-00-00(1,2).jpg",RPC2318-ND,0401129400001,Essentra Access Solutions,COMPRESSION CAM LATCH RH 22X20 C,100,0,"17.00000","0","1","-","Active","Compression Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Compression_Cam_Latch_DS.pdf,"//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_040-1-1-2-94-00-00(1,2).jpg",RPC2319-ND,0401129400002,Essentra Access Solutions,COMPRESSION CAM LATCH LH 22X20 C,100,0,"17.00000","0","1","-","Active","Compression Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Access_Solutions_Cat.pdf,"//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_040-2-1-2-94-00-00(1,2).jpg",RPC2332-ND,0402129400001,Essentra Access Solutions,ADJUSTABLE COMPRESSION RH 22X20,50,0,"17.00000","0","1","-","Active","Compression Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Access_Solutions_Cat.pdf,"//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_040-2-1-2-94-00-00(1,2).jpg",RPC2333-ND,0402129400002,Essentra Access Solutions,ADJUSTABLE COMPRESSION LH 22X20,50,0,"17.00000","0","1","-","Active","Compression Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Compression_Lock_DS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_1771103.jpg,RPC2471-ND,1771105,Essentra Access Solutions,ADJUSTABLE LEVER COMPRESSION LAT,40,0,"17.03000","0","1","-","Active","Compression Lock","Rectangular - 86.00mm x 25.00mm","Screw Holes, Back","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Mini_Lock_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_140119400.jpg,RPC2439-ND,140119400,Essentra Access Solutions,MINI ADJUSTABLE COMPRESSION CAM,100,0,"17.30000","0","1","-","Active","Compression Lock","Circular (Flatted) - 16.20mm Dia","Panel Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Mini_Lock_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_140129400.jpg,RPC2442-ND,140129400,Essentra Access Solutions,MINI ADJUSTABLE COMPRESSION CAM,100,0,"17.30000","0","1","-","Active","Compression Lock","Circular (Flatted) - 16.20mm Dia","Panel Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Compression_Lock_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_17021100.jpg,RPC2468-ND,17021100,Essentra Access Solutions,LONG HANDLE LIFT AND TURN 16X13,50,0,"17.87000","0","1","-","Active","Lift and Turn Latch","Circular (Flatted) - 16.50mm Dia","Panel Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Compression_Lock_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_17021200.jpg,RPC2469-ND,17021200,Essentra Access Solutions,LONG HANDLE LIFT AND TURN 16X13,50,0,"17.87000","0","1","-","Active","Lift and Turn Latch","Circular (Flatted) - 16.50mm Dia","Panel Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Swing_Handle_Small_Version_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_3082020300.jpg,RPC2606-ND,3082020300,Essentra Access Solutions,SMALL SWING HANDLE POLYMER SEALE,50,0,"17.91000","0","1","-","Active","Swinghandle","Rectangular - 100.00mm x 25.00mm","Screw Holes, Back","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Access_Solutions_Cat.pdf,"//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_040-2-1-2-68-00-00(1,2).jpg",RPC2328-ND,0402126800001,Essentra Access Solutions,ADJUSTABLE COMPRESSION RH 22X20,50,0,"17.95000","0","1","-","Active","Compression Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Access_Solutions_Cat.pdf,"//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_040-2-1-2-68-00-00(1,2).jpg",RPC2329-ND,0402126800002,Essentra Access Solutions,ADJUSTABLE COMPRESSION LH 22X20,50,0,"17.95000","0","1","-","Active","Compression Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Black Coating"
https://www.essentraaccesssolutions.com/YuklenenDosyalar/UrunKataloglari/0c91d157-c9d6-4840-be7f-e384b723295c.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_208200300.jpg,RPC2491-ND,208200300,Essentra Access Solutions,SWING HANDLE LATCH POLYMER SEALE,24,0,"18.85000","0","1","-","Active","Swinghandle","Rectangular - 50.00mm x 25.00mm (2)","Screw Holes, Back","Plastic"
https://www.essentraaccesssolutions.com/YuklenenDosyalar/UrunKataloglari/fe74eec7-dab6-4e9b-a100-0900e8bae268.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_708201200.jpg,RPC2686-ND,708201200,Essentra Access Solutions,MINI SWING HANDLE LATCH HYBRID P,98,0,"19.21000","0","1","-","Active","Swinghandle","Rectangular - 75.00mm x 25.00mm","Screw Holes, Back","Plastic"
https://www.essentraaccesssolutions.com/YuklenenDosyalar/UrunKataloglari/fe74eec7-dab6-4e9b-a100-0900e8bae268.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_708201100.jpg,RPC2685-ND,708201100,Essentra Access Solutions,MINI SWING HANDLE LATCH HYBRID P,50,0,"19.21000","0","1","-","Active","Swinghandle","Rectangular - 75.00mm x 25.00mm","Screw Holes, Back","Plastic"
https://www.essentraaccesssolutions.com/YuklenenDosyalar/UrunKataloglari/59e5700e-664a-4e2c-bcda-b62207ae6e29.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/7082020300.jpg,RPC2687-ND,7082020300,Essentra Access Solutions,MINI SWING HANDLE LATCH POLYMER,49,0,"19.21000","0","1","-","Active","Swinghandle","Rectangular - 75.00mm x 25.00mm","Screw Holes, Back","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Access_Solutions_Cat.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_2181100.jpg,RPC2493-ND,2181100,Essentra Access Solutions,SWING HANDLE LATCH METAL SEALED,25,0,"19.43000","0","1","-","Active","Swinghandle","Rectangular - 50.00mm x 25.00mm (2)","Screw Holes, Back","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Access_Solutions_Cat.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_2181200.jpg,RPC2494-ND,2181200,Essentra Access Solutions,SWING HANDLE LATCH METAL SEALED,25,0,"19.43000","0","1","-","Active","Swinghandle","Rectangular - 50.00mm x 25.00mm (2)","Screw Holes, Back","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Swing_Handle_Small_Version_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_3081120300.jpg,RPC2604-ND,3081120300,Essentra Access Solutions,SMALL SWING HANDLE HYBRID SEALED,50,0,"19.75000","0","1","-","Active","Swinghandle","Rectangular - 100.00mm x 25.00mm","Screw Holes, Back","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Swing_Handle_Small_Version_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_3081220300.jpg,RPC2605-ND,3081220300,Essentra Access Solutions,SMALL SWING HANDLE HYBRID SEALED,50,0,"19.75000","0","1","-","Active","Swinghandle","Rectangular - 100.00mm x 25.00mm","Screw Holes, Back","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Wing_Lock_Vers1_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_3401110000.jpg,RPC2612-ND,3401110000,Essentra Access Solutions,WING KNOB COMPRESSION CAM LATCH,50,0,"22.05000","0","1","-","Active","Compression Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Wing_Lock_Vers2_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_3402110000.jpg,RPC2616-ND,3402110000,Essentra Access Solutions,ADJUSTABLE WING KNOB COMPRESSION,50,0,"22.05000","0","1","-","Active","Compression Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Wing_Lock_Vers1_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_3401120000.jpg,RPC2614-ND,3401120000,Essentra Access Solutions,WING KNOB COMPRESSION CAM LATCH,47,0,"22.05000","0","1","-","Active","Compression Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/T_Handle_Vers1_DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_2401120000.jpg,RPC2500-ND,2401120000,Essentra Access Solutions,T-HANDLE COMPRESSION CAM LATCH 2,49,0,"22.49000","0","1","-","Active","T-Handle Compression Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Black Coating"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Compression_Cam_Latch_DS.pdf,"//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_040-1-1-1-93-00-00(1,2).jpg",RPC2308-ND,0401119300001,Essentra Access Solutions,COMPRESSION CAM LATCH RH 22X20 C,60,0,"22.56000","0","1","-","Active","Compression Lock","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Compression_Cam_Latch_DS.pdf,"//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_040-1-1-1-13-00-00(1,2).jpg",RPC2304-ND,0401111300001,Essentra Access Solutions,COMPRESSION CAM LATCH RH 22X20 C,50,0,"22.56000","0","1","-","Active","Compression Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Chrome Plated"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Compression_Cam_Latch_DS.pdf,"//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_040-1-1-1-68-00-00(1,2).jpg",RPC2306-ND,0401116800001,Essentra Access Solutions,COMPRESSION CAM LATCH RH 22X20 C,50,0,"22.56000","0","1","-","Active","Compression Latch","Square (Rounded Corners) - 20.20mm","Panel Mount","Zamak, Chrome Plated"
