Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Features","For Use With/Related Products","Size / Dimension","Color","Material"
https://www.hammfg.com/electrical/products/accessories/14p.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_14R0503.jpg,HM3307-ND,14R0705,Hammond Manufacturing,PANEL INNER STL 6.75X4.88"" WHT,30,1600,"5.96000","0","1","14R","Active","Panel, Inner","-","1414, EJ, PJ Series","6.750"" L x 4.880"" W (171.45mm x 123.95mm)","White","Metal, Steel"
-,-,281-8694-ND,8817790000,Weidmüller,END PLATE 21.5MM WIDE GRAY,100,0,"5.98000","0","1","Omnimate","Active","Panel, End","-","RS Housing System","4.260"" L x 0.846"" W x 0.862"" H (108.20mm x 21.50mm x 21.90mm)","Gray","Plastic, Polyamide"
https://www.hammfg.com/electronics/small-case/plastic/1591.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1591DC.jpg,HM3881-ND,1591DC,Hammond Manufacturing,LID CLEAR POLY USE W/1591D SERIE,48,46,"5.98000","0","1","1591","Active","Cover, Lid","-","1591D Series","5.906"" L x 3.150"" W x 0.150"" H (150.01mm x 80.01mm x 3.81mm)","Clear","Plastic, Polystyrene"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1455-Series-BLACK.jpg,HM2892-ND,1455JBBK,Hammond Manufacturing,BEZEL OPEN PLASTIC BLACK 2/PACK,100,6,"6.00000","0","1","1455","Active","Bezel","-","1455J Series","3.194"" L x 1.186"" W x 0.354"" H (81.13mm x 30.12mm x 8.99mm)","Black","Plastic, ABS"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1455-Series-BLACK.jpg,HM2924-ND,1455KBY,Hammond Manufacturing,BEZEL OPEN PLAS YELLOW 2/PACK,100,5,"6.00000","0","1","1455","Active","Bezel","-","1455K Series","3.194"" L x 1.816"" W x 0.354"" H (81.13mm x 46.13mm x 8.99mm)","Yellow","Plastic, ABS"
-,-,281-8888-ND,1185360000,Weidmüller,END PLATE 21.5MM WIDE ORANGE,90,0,"6.04000","0","1","Omnimate","Active","Panel, End","-","RS Housing System","4.260"" L x 0.846"" W x 2.823"" H (108.20mm x 21.50mm x 71.70mm)","Orange","Plastic, Polyamide"
-,-,281-8887-ND,1185260000,Weidmüller,END PLATE 27.2MM WIDE ORANGE,100,150,"6.22000","0","1","Omnimate","Active","Panel, End","-","RS Housing System","4.260"" L x 1.074"" W x 2.898"" H (108.20mm x 27.20mm x 73.60mm)","Orange","Plastic, Polyamide"
https://www.hammfg.com/electronics/small-case/plastic/1591.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1591VC.jpg,HM3973-ND,1591VC,Hammond Manufacturing,LID CLEAR POLY USE W/1591V SERIE,48,277,"6.36000","0","1","1591","Active","Cover, Lid","-","1591V Series","4.724"" L x 4.724"" W x 0.157"" H (120.00mm x 120.00mm x 3.99mm)","Clear","Plastic, Polystyrene"
https://www.hammfg.com/electrical/products/accessories/14p.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_14A0503.jpg,HM3295-ND,14A0505,Hammond Manufacturing,PANEL INNER ALUMINUM 4.88X4.88"",41,241,"6.36000","0","1","14A","Active","Panel, Inner","-","1414, EJ, PJ Series","4.880"" L x 4.880"" W x 0.080"" H (123.95mm x 123.95mm x 2.03mm)","Unpainted","Metal, Aluminum"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1481WDH1418.jpg,HM2990-ND,1455NPLY,Hammond Manufacturing,BEZEL SOLID PLAS YELLOW 2/PACK,100,4,"6.39000","0","1","1455","Active","Bezel","-","1455N Series","4.178"" L x 2.210"" W x 0.354"" H (106.12mm x 56.13mm x 8.99mm)","Yellow","Plastic, ABS"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1455CPLBK.jpg,HM2875-ND,1455CPLBK,Hammond Manufacturing,BEZEL SOLID PLASTIC BLACK 2/PACK,98,37,"6.39000","0","1","1455","Active","Bezel","-","1455C Series","2.249"" L x 1.029"" W x 0.354"" H (57.12mm x 26.14mm x 8.99mm)","Black","Plastic, ABS"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1455-Series-BLACK.jpg,HM2982-ND,1455NPLBK,Hammond Manufacturing,BEZEL SOLID PLASTIC BLACK 2/PACK,41,11,"6.39000","0","1","1455","Active","Bezel","-","1455N Series","4.178"" L x 2.210"" W x 0.354"" H (106.12mm x 56.13mm x 8.99mm)","Black","Plastic, ABS"
https://www.hammfg.com/electronics/small-case/plastic/1591.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1591EC.jpg,HM3887-ND,1591EC,Hammond Manufacturing,LID CLEAR POLY USE W/1591E SERIE,26,148,"6.52000","0","1","1591","Active","Cover, Lid","-","1591E Series","7.480"" L x 4.331"" W x 0.154"" H (190.00mm x 110.01mm x 3.91mm)","Clear","Plastic, Polystyrene"
https://www.molex.com/webdocs/datasheets/pdf/en-us/0936040052_INDUSTRIAL_CONN_EN.pdf,//media.digikey.com/Photos/Molex/0936040052.jpg,WM21742-ND,0936040052,Molex,METAL PLATE FOR S-2 BOX,30,0,"6.60000","0","1","S-8000","Active","-","-","-","-","-","-"
http://www.hammondmfg.com/pdf/1441-14.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1431-Gray.jpg,HM2667-ND,1431-14,Hammond Manufacturing,COVER FOR CHASSIS 9X5"" GRY,37,9,"6.68000","0","1","1431","Active","Cover, Lid","-","1441 Series","9.000"" L x 5.000"" W x 0.032"" H (228.60mm x 127.00mm x 0.81mm)","Gray","Metal, Steel"
http://www.hammondmfg.com/pdf/1441-14.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1431-Black.jpg,HM2666-ND,1431-14BK3,Hammond Manufacturing,COVER FOR CHASSIS 9X5"" BLK,33,10,"6.68000","0","1","1431","Active","Cover, Lid","-","1441 Series","9.000"" L x 5.000"" W x 0.032"" H (228.60mm x 127.00mm x 0.81mm)","Black","Metal, Steel"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1481WDH1418.jpg,HM3055-ND,1455RPLY,Hammond Manufacturing,BEZEL SOLID PLAS YELLOW 2/PACK,100,124,"6.70000","0","1","1455","Active","Bezel","-","1455R Series","6.673"" L x 1.363"" W x 0.453"" H (169.49mm x 34.62mm x 11.51mm)","Yellow","Plastic, ABS"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1481WDH1418.jpg,HM3051-ND,1455RPLRED,Hammond Manufacturing,BEZEL SOLID PLASTIC RED 2/PACK,100,6,"6.70000","0","1","1455","Active","Bezel","-","1455R Series","6.673"" L x 1.363"" W x 0.453"" H (169.49mm x 34.62mm x 11.51mm)","Red","Plastic, ABS"
http://www.hammondmfg.com/pdf/1554C.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1554CPL.jpg,HM3458-ND,1554CPL,Hammond Manufacturing,PANEL INNER STEEL 4.4X2.1"",35,0,"6.84000","0","1","1554","Active","Panel, Inner","-","1554, 1555 Series","4.350"" L x 2.080"" W (110.49mm x 52.83mm)","Unpainted","Metal, Steel"
https://www.budind.com/pdf/hbdmb4775.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/MFG_DMB-4775-CB.jpg,377-2667-ND,DMB-4775-CB,Bud Industries,PCB FOR DMB-4775 LOCATION A,57,353,"6.90000","0","1","DMB","Active","PCB","-","DMB-4775","-","Gray","Plastic, ABS/PC Blend"
https://www.hammfg.com/electrical/products/accessories/14p.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_14R0503.jpg,HM3308-ND,14R0707,Hammond Manufacturing,PANEL INNER STL 6.75X6.88"" WHT,42,165,"6.94000","0","1","14R","Active","Panel, Inner","-","1414, EJ, PJ Series","6.750"" L x 6.880"" W (171.45mm x 174.75mm)","White","Metal, Steel"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1481WDH1418.jpg,HM3006-ND,1455PPLRED,Hammond Manufacturing,BEZEL SOLID PLASTIC RED 2/PACK,100,4,"6.99000","0","1","1455","Active","Bezel","-","1455P Series","5.079"" L x 1.344"" W x 0.413"" H (129.01mm x 34.14mm x 10.49mm)","Red","Plastic, ABS"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1481WDH1418.jpg,HM3008-ND,1455PPLY,Hammond Manufacturing,BEZEL SOLID PLAS YELLOW 2/PACK,100,0,"6.99000","0","1","1455","Active","Bezel","-","1455P Series","5.079"" L x 1.344"" W x 0.413"" H (129.01mm x 34.14mm x 10.49mm)","Yellow","Plastic, ABS"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1481WDH1418.jpg,HM3031-ND,1455QPLY,Hammond Manufacturing,BEZEL SOLID PLAS YELLOW 2/PACK,100,2,"6.99000","0","1","1455","Active","Bezel","-","1455Q Series","5.079"" L x 2.170"" W x 0.413"" H (129.01mm x 55.12mm x 10.49mm)","Yellow","Plastic, ABS"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1481WDH1418.jpg,HM3071-ND,1455TBY,Hammond Manufacturing,BEZEL OPEN PLAS YELLOW 2/PACK,96,2,"6.99000","0","1","1455","Active","Bezel","-","1455T Series","6.673"" L x 2.190"" W x 0.453"" H (169.49mm x 55.63mm x 11.51mm)","Yellow","Plastic, ABS"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1455-Series-BLACK.jpg,HM3041-ND,1455RBBK,Hammond Manufacturing,BEZEL OPEN PLASTIC BLACK 2/PACK,94,3,"6.99000","0","1","1455","Active","Bezel","-","1455R Series","6.673"" L x 1.363"" W x 0.453"" H (169.49mm x 34.62mm x 11.51mm)","Black","Plastic, ABS"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1481WDH1418.jpg,HM3066-ND,1455TBRED,Hammond Manufacturing,BEZEL OPEN PLASTIC RED 2/PACK,69,4,"6.99000","0","1","1455","Active","Bezel","-","1455T Series","6.673"" L x 2.190"" W x 0.453"" H (169.49mm x 55.63mm x 11.51mm)","Red","Plastic, ABS"
https://www.hammfg.com/files/parts/pdf/1590ZGRP082.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1590ZGRP082PL.jpg,HM3849-ND,1590ZGRP082PL,Hammond Manufacturing,PANEL INNER STEEL 3.8X2.4,27,27,"7.14000","0","1","1590ZGRP","Active","Panel, Inner","-","1590ZGRP082","3.819"" L x 2.441"" W (97.00mm x 62.00mm)","Unpainted","Metal, Steel"
-,//media.digikey.com/photos/Weidmuller/1185160000.JPG,281-4381-ND,1185160000,Weidmüller,RS-100 AP;END SECTION P,96,1540,"7.24000","0","1","Omnimate","Active","Panel, End","-","RS Housing System","4.260"" L x 0.846"" W x 0.862"" H (108.20mm x 21.50mm x 21.90mm)","Orange","Plastic, Polyamide"
http://www.hammondmfg.com/pdf/1554F.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1554FPL.jpg,HM3464-ND,1554FPL,Hammond Manufacturing,PANEL INNER STEEL 4.3X3.1"",65,138,"7.26000","0","1","1554","Active","Panel, Inner","-","1554, 1555 Series","4.300"" L x 3.050"" W (109.22mm x 77.47mm)","Unpainted","Metal, Steel"
https://www.hammfg.com/electronics/small-case/plastic/1554.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1554EPL.jpg,HM3461-ND,1554EPL,Hammond Manufacturing,PANEL INNER STEEL 3.1X3.1"",31,69,"7.30000","0","1","1554","Active","Panel, Inner","-","1554, 1555 Series","3.087"" L x 3.050"" W (78.41mm x 77.47mm)","Unpainted","Metal, Steel"
https://www.hammfg.com/electrical/products/accessories/14p.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_14A0503.jpg,HM3296-ND,14A0705,Hammond Manufacturing,PANEL INNER ALUMINUM 6.75X4.88"",39,434,"7.34000","0","1","14A","Active","Panel, Inner","-","1414, EJ, PJ Series","6.750"" L x 4.880"" W x 0.080"" H (171.45mm x 123.95mm x 2.03mm)","Unpainted","Metal, Aluminum"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2203876,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2203876.jpg,277-18141-ND,2203876,Phoenix Contact,MOUNTING BASE HOUSING,45,0,"7.39000","0","1","ICS","Active","Housing","-","25mm Wide Housing","0.984"" W x 3.031"" H (25.00mm x 77.00mm)","Gray","Plastic, Polyamide"
"//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/1444,%201435%20Series_WEB.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1434-4535.JPG,HM2689-ND,1434-117,Hammond Manufacturing,BOTTOM PLATE FOR ALUM CHASSIS,37,25,"7.41000","0","1","1434","Active","Cover, Lid","-","1444 Series","7.000"" L x 11.000"" W x 0.040"" H (177.80mm x 279.40mm x 1.02mm)","Unpainted","Metal, Aluminum"
"//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/1444,%201435%20Series_WEB.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1434-4535.JPG,HM2709-ND,1434-845,Hammond Manufacturing,BOTTOM PLATE FOR ALUM CHASSIS,47,27,"7.62000","0","1","1434","Active","Cover, Lid","-","1444 Series","4.500"" L x 8.000"" W x 0.040"" H (114.30mm x 203.20mm x 1.02mm)","Unpainted","Metal, Aluminum"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2946159,//media.digikey.com/photos/Phoenix%20Photos/MFG_2946159.jpg,277-17382-ND,2946159,Phoenix Contact,COVER CONTACT AND DUST-PROTECT,29,8,"7.73000","0","1","EMG","Active","Cover, Lid","Positions - 8","22.5mm Wide Housing","1.496"" L x 0.886"" W x 0.265"" H (38.00mm x 22.50mm x 7.50mm)","Clear","Plastic, Polycarbonate"
"//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/1444,%201435%20Series_WEB.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1434-4535.JPG,HM2710-ND,1434-86,Hammond Manufacturing,BOTTOM PLATE FOR ALUM CHASSIS,39,130,"7.92000","0","1","1434","Active","Cover, Lid","-","1444 Series","6.000"" L x 8.000"" W x 0.040"" H (152.40mm x 203.20mm x 1.02mm)","Unpainted","Metal, Aluminum"
"//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/1444,%201435%20Series_WEB.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1434-4535.JPG,HM2692-ND,1434-127,Hammond Manufacturing,BOTTOM PLATE FOR ALUM CHASSIS,33,42,"7.92000","0","1","1434","Active","Cover, Lid","-","1444 Series","7.000"" L x 12.000"" W x 0.040"" H (177.80mm x 304.80mm x 1.02mm)","Unpainted","Metal, Aluminum"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2203881,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2203881.jpg,277-18143-ND,2203881,Phoenix Contact,MOUNTING BASE HOUSING,47,0,"7.96000","0","1","ICS","Active","Housing","-","25mm Wide Housing","0.984"" W x 3.937"" H (25.00mm x 100.00mm)","Gray","Plastic, Polyamide"
http://www.hammondmfg.com/pdf/1555JFPL.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1555JFPL.jpg,HM3504-ND,1555JFPL,Hammond Manufacturing,GALVANIZED STEEL INNER PANEL,46,0,"8.04000","0","1","1555","Active","Panel, Inner","-","1555JF, 1555J2F Series","5.827"" L x 2.992"" W x 0.064"" H (148.00mm x 76.00mm x 1.63mm)","Unpainted","Metal, Steel"
https://www.hammfg.com/electronics/small-case/plastic/1554.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1554JPL.jpg,HM3473-ND,1554JPL,Hammond Manufacturing,PANEL INNER STEEL 5.8X3.1"",38,522,"8.04000","0","1","1554","Active","Panel, Inner","-","1554, 1555 Series","5.800"" L x 3.050"" W (147.32mm x 77.47mm)","Unpainted","Metal, Steel"
-,//media.digikey.com/Photos/Weidmuller/MFG_2418630000.jpg,281-8685-ND,2418630000,Weidmüller,CH20M22 B BK/BK,80,40,"8.08000","0","1","Omnimate","Active","Base","-","CH20M Housing System","4.228"" L x 0.886"" W x 4.303"" H (107.40mm x 22.50mm x 109.30mm)","Black","Plastic, Polyamide"
-,-,281-8895-ND,1243030000,Weidmüller,CH20M22 B BUS BK/BK,80,0,"8.08000","0","1","Omnimate","Active","Base","-","CH20M Housing System","4.228"" L x 0.886"" W x 4.303"" H (107.40mm x 22.50mm x 109.30mm)","Black","Plastic, Polyamide"
-,//media.digikey.com/Photos/Weidmuller/1177000000.jpg,281-8885-ND,1177000000,Weidmüller,CH20M22 B BUS BK/OR,80,40,"8.08000","0","1","Omnimate","Active","Base","-","CH20M Housing System","4.228"" L x 0.886"" W x 4.303"" H (107.40mm x 22.50mm x 109.30mm)","Black, Orange","Plastic, Polyamide"
-,-,281-8886-ND,1177010000,Weidmüller,CH20M22 B FE BK/OR,80,0,"8.08000","0","1","Omnimate","Active","Base","-","CH20M Housing System","4.228"" L x 0.886"" W x 4.303"" H (107.40mm x 22.50mm x 109.30mm)","Black, Orange","Plastic, Polyamide"
-,-,281-8831-ND,1073350000,Weidmüller,CH20M22 B GGY/BK,80,0,"8.08000","0","1","Omnimate","Active","Base","-","CH20M Housing System","4.228"" L x 0.886"" W x 4.303"" H (107.40mm x 22.50mm x 109.30mm)","Gray","Plastic, Polyamide"
https://www.hammfg.com/files/parts/pdf/1590ZGRP121.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1590ZGRP121PL.jpg,HM3851-ND,1590ZGRP121PL,Hammond Manufacturing,PANEL INNER STEEL 4.3X4.2,48,17,"8.10000","0","1","1590ZGRP","Active","Panel, Inner","-","1590ZGRP121","4.252"" L x 4.213"" W (108.00mm x 107.01mm)","Unpainted","Metal, Steel"
https://www.hammfg.com/files/parts/pdf/1590ZGRP131.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1590ZGRP131PL.jpg,HM3853-ND,1590ZGRP131PL,Hammond Manufacturing,PANEL INNER STEEL 7.0X2.5,39,20,"8.20000","0","1","1590ZGRP","Active","Panel, Inner","-","1590ZGRP131","7.028"" L x 2.480"" W (178.51mm x 62.99mm)","Unpainted","Metal, Steel"
https://www.hammfg.com/files/parts/pdf/1590Z120.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1590Z120PL.jpg,HM3817-ND,1590Z120PL,Hammond Manufacturing,PANEL INNER STEEL 4.2X2.7,45,68,"8.38000","0","1","1590Z","Active","Panel, Inner","-","1590Z120","4.173"" L x 2.737"" W (105.99mm x 69.52mm)","Unpainted","Metal, Steel"
https://www.hammfg.com/files/parts/pdf/1590Z119.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1590Z119PL.jpg,HM3814-ND,1590Z119PL,Hammond Manufacturing,PANEL INNER STEEL 4.2X4.2,48,32,"8.60000","0","1","1590Z","Active","Panel, Inner","-","1590Z119","4.233"" L x 4.240"" W (107.52mm x 107.70mm)","Unpainted","Metal, Steel"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2203884,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2203884.jpg,277-18145-ND,2203884,Phoenix Contact,MOUNTING BASE HOUSING,48,0,"8.76000","0","1","ICS","Active","Housing","-","25mm Wide Housing","0.984"" W x 3.937"" H (25.00mm x 100.00mm)","Gray","Plastic, Polyamide"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2203885,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2203885.jpg,277-18146-ND,2203885,Phoenix Contact,MOUNTING BASE HOUSING,32,40,"8.84000","0","1","ICS","Active","Housing","-","25mm Wide Housing","0.984"" W x 4.803"" H (25.00mm x 122.00mm)","Gray","Plastic, Polyamide"
http://www.hammondmfg.com/pdf/531609.pdf,-,HM2341-ND,031623,Hammond Manufacturing,END PANELS ALUMINUM BLACK,30,31,"8.84000","0","1","Sink Box","Active","Panel, End","-","Sink Box Series","3.524"" L x 2.000"" W x 0.043"" H (89.51mm x 50.80mm x 1.09mm)","Black","Metal, Aluminum"
-,//media.digikey.com/Photos/Weidmuller/C455189.jpg,281-5294-ND,C455189,Weidmüller,DK6 HOUSING PA BG,100,2950,"8.85000","0","1","Omnimate","Active","Cover, Lid","-","Terminalbox Housing System","-","Beige","Plastic, Non Specified"
http://www.hammondmfg.com/pdf/1444-18.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1434-18.jpg,HM281-ND,1434-18,Hammond Manufacturing,COVER FOR PART #1444-18,49,86,"8.90000","0","1","1434","Active","Cover, Lid","-","1444 Series","5.000"" L x 13.500"" W x 0.040"" H (127.00mm x 342.90mm x 1.02mm)","Unpainted","Metal, Aluminum"
http://www.hammondmfg.com/pdf/1441-15.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1431-Gray.jpg,HM2669-ND,1431-16,Hammond Manufacturing,COVER FOR CHASSIS 10X6"" GRY,43,43,"8.90000","0","1","1431","Active","Cover, Lid","-","1441 Series","10.000"" L x 6.000"" W x 0.032"" H (254.00mm x 152.40mm x 0.81mm)","Gray","Metal, Steel"
http://www.hammondmfg.com/pdf2/9C-1441.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1431-Black.jpg,HM2668-ND,1431-16BK3,Hammond Manufacturing,COVER FOR CHASSIS 10X6"" BLK,36,193,"8.90000","0","1","1431","Active","Cover, Lid","-","1441 Series","10.000"" L x 6.000"" W x 0.032"" H (254.00mm x 152.40mm x 0.81mm)","Black","Metal, Steel"
http://www.hammondmfg.com/pdf/1441-18.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1431-Gray.jpg,HM2671-ND,1431-18,Hammond Manufacturing,COVER FOR CHASSIS 13.5X5"" GRY,50,29,"9.02000","0","1","1431","Active","Cover, Lid","-","1441 Series","13.500"" L x 5.000"" W x 0.032"" H (342.90mm x 127.00mm x 0.81mm)","Gray","Metal, Steel"
http://www.hammondmfg.com/pdf/1441-18.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1431-Black.jpg,HM2670-ND,1431-18BK3,Hammond Manufacturing,COVER FOR CHASSIS 13.5X5"" BLK,47,96,"9.02000","0","1","1431","Active","Cover, Lid","-","1441 Series","13.500"" L x 5.000"" W x 0.032"" H (342.90mm x 127.00mm x 0.81mm)","Black","Metal, Steel"
https://www.hammfg.com/files/parts/pdf/1590Z162.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1590Z162PL.jpg,HM3834-ND,1590Z162PL,Hammond Manufacturing,PANEL INNER STEEL 9.6X5.8,38,26,"9.06000","0","1","1590Z","Active","Panel, Inner","-","1590Z162","9.555"" L x 5.808"" W (242.70mm x 147.52mm)","Unpainted","Metal, Steel"
"//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/1444,%201435%20Series_WEB.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1434-146.jpg,HM2695-ND,1434-146,Hammond Manufacturing,BOTTOM PLATE FOR ALUM CHASSIS,43,57,"9.27000","0","1","1434","Active","Cover, Lid","-","1444 Series","6.000"" L x 14.000"" W x 0.051"" H (152.40mm x 355.60mm x 1.30mm)","Unpainted","Metal, Aluminum"
"//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/1444,%201435%20Series_WEB.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1434-4535.JPG,HM2688-ND,1434-108,Hammond Manufacturing,BOTTOM PLATE FOR ALUM CHASSIS,31,38,"9.27000","0","1","1434","Active","Cover, Lid","-","1444 Series","8.000"" L x 10.000"" W x 0.040"" H (203.20mm x 254.00mm x 1.02mm)","Unpainted","Metal, Aluminum"
http://www.budind.com/pdf/hb10980.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/NBX-10987.jpg,377-2817-ND,NBX-10985,Bud Industries,PANEL INTERNAL 6.3"" X 9.9"",39,133,"9.30000","0","1","NB","Active","Panel, Inner","-","NBB, NBD, NBE Series","9.900"" L x 6.300"" W x 0.062"" H (251.46mm x 160.02mm x 1.57mm)","Unpainted","Metal, Steel"
http://www.budind.com/pdf/hb10975.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/NBX-10979.jpg,377-2815-ND,NBX-10979,Bud Industries,PANEL INTERNAL 5.37 X 9.25"",35,5,"9.30000","0","1","NB","Active","Panel, Inner","-","NBB Series","9.250"" L x 5.370"" W x 0.062"" H (234.95mm x 136.40mm x 1.57mm)","Unpainted","Metal, Steel"
https://www.hammfg.com/files/parts/pdf/1590Z231.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1590Z231PL.jpg,HM3843-ND,1590Z231PL,Hammond Manufacturing,PANEL INNER STEEL 8.5X7.3,66,71,"9.32000","0","1","1590Z","Active","Panel, Inner","-","1590Z231","8.465"" L x 7.284"" W (215.01mm x 185.01mm)","Unpainted","Metal, Steel"
https://www.hammfg.com/files/parts/pdf/1590ZGRP123.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1590ZGRP123PL.jpg,HM3852-ND,1590ZGRP123PL,Hammond Manufacturing,PANEL INNER STEEL 8.1X4.1,31,235,"9.36000","0","1","1590ZGRP","Active","Panel, Inner","-","1590ZGRP123","8.071"" L x 4.118"" W (205.00mm x 104.60mm)","Unpainted","Metal, Steel"
https://www.hammfg.com/files/parts/pdf/1590ZGRP161.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1590ZGRP161PL.jpg,HM3854-ND,1590ZGRP161PL,Hammond Manufacturing,PANEL INNER STEEL 5.6X5.6,37,41,"9.44000","0","1","1590ZGRP","Active","Panel, Inner","-","1590ZGRP161","5.610"" L x 5.591"" W (142.49mm x 142.01mm)","Unpainted","Metal, Steel"
https://www.hammfg.com/electronics/small-case/diecast/1590z.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1590Z166PL.jpg,HM3841-ND,1590Z166PL,Hammond Manufacturing,PANEL INNER STEEL 13.6X5.8,43,100,"9.54000","0","1","1590Z","Active","Panel, Inner","-","1590Z166","13.627"" L x 5.737"" W x 0.075"" H (346.13mm x 145.72 x 1.91mm)","Unpainted","Metal, Steel"
"//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/1444,%201435%20Series_WEB.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1434-4535.JPG,HM2704-ND,1434-177,Hammond Manufacturing,BOTTOM PLATE FOR ALUM CHASSIS,37,35,"9.79000","0","1","1434","Active","Cover, Lid","-","1444 Series","7.000"" L x 17.000"" W x 0.051"" H (177.80mm x 431.80mm x 1.30mm)","Unpainted","Metal, Aluminum"
https://www.hammfg.com/electrical/products/accessories/14p.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_14A0503.jpg,HM3298-ND,14A0907,Hammond Manufacturing,PANEL INNER ALUMINUM 8.75X6.88"",53,967,"9.96000","0","1","14A","Active","Panel, Inner","-","1414, EJ, PJ Series","8.750"" L x 6.880"" W x 0.080"" H (222.25mm x 174.75mm x 2.03mm)","Unpainted","Metal, Aluminum"
