Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Height","Length - Center to Center","Thread/Screw/Hole Size","Material","Mounting Type"
"http://www.hammondmfg.com/pdf/1427W,BB,BC,GC.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1427WBC.jpg,HM1298-ND,1427WBC,Hammond Manufacturing,HANDLE 6""MOUNT/1.64""HIGH BLK/CLR,40,30,"12.55000","0","1","1427","Active","Drawer, Type","1.640"" (41.66mm)","6.000"" (152.40mm)","M4","Aluminum, Polyamide","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/m6144-4007-ss/,-,1772-3586-ND,M6144-4007-SS,RAF Electronic Hardware,6.3MM OD X 70MM LG X 38MM HT,50,25,"12.58000","0","1","-","Active","Instrumentation","1.496"" (38.00mm)","2.756"" (70.00mm)","M4x0.7","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8232-1032-ss/,-,1772-2728-ND,8232-1032-SS,RAF Electronic Hardware,3/8 OD X 4.00 LG X 1-3/4 HT,98,262,"12.64000","0","1","-","Active","Instrumentation","1.750"" (44.45mm)","4.000"" (101.60mm)","#10-32","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8090-440-a/,//media.digikey.com/photos/RAF%20Electronic%20Hardware/8090-440-A-24.JPG,1772-3617-ND,8090-440-A-24,RAF Electronic Hardware,3/16 OD X 2.00 LG X 1-1/4 HT,50,0,"12.73000","0","1","-","Active","Instrumentation","1.250"" (31.75mm)","2.000"" (50.80mm)","#4-40","Aluminum","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8327-832-a/,-,1772-3564-ND,8327-832-A-24,RAF Electronic Hardware,7/16 X 9/32 OV X 2.00 LG X 1-9/3,50,0,"13.05000","0","1","-","Active","Instrumentation","1.281"" (32.54mm)","2.000"" (50.80mm)","#8-32","Aluminum","Screw Holes, Back"
-,-,RPC7479-ND,1845740100,Essentra Access Solutions,HANDLE 100MM ALUM MATTE M5,100,0,"13.32000","0","1","*","Active","-","-","-","-","-","-"
https://cadlinks.rafhdwe.com/dk2d/8115-632-a/,-,1772-3530-ND,8115-632-A-34,RAF Electronic Hardware,1/4 OD X 2.00 LG X 1-1/4 HT,50,0,"13.37000","0","1","-","Active","Instrumentation","1.250"" (31.75mm)","2.000"" (50.80mm)","#6-32","Aluminum","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8178-1032-a/,//media.digikey.com/photos/RAF%20Electronic%20Hardware/8178-1032-A-24.JPG,1772-3514-ND,8178-1032-A-24,RAF Electronic Hardware,5/16 OD X 3.00 LG X 1-1/2 HT,50,0,"13.53000","0","1","-","Active","Instrumentation","1.500"" (38.10mm)","3.000"" (76.20mm)","#10-32","Aluminum","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8267-832-ss/,//media.digikey.com/photos/RAF%20Electronic%20Hardware/8267-832-SS-20.JPG,1772-3494-ND,8267-832-SS-20,RAF Electronic Hardware,1/4 OD X 3.00 LG X 1-1/2 HT,50,0,"13.68000","0","1","-","Active","Instrumentation","1.500"" (38.10mm)","3.000"" (76.20mm)","#8-32","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8358-1024-a/,//media.digikey.com/photos/RAF%20Electronic%20Hardware/8358-1024-A-24.JPG,1772-3492-ND,8358-1024-A-24,RAF Electronic Hardware,5/8 X 9/32 OV X 3.00 LG X 1-9/32,50,0,"13.70000","0","1","-","Active","Instrumentation","1.281"" (32.54mm)","3.000"" (76.20mm)","#10-24","Aluminum","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8318-832-a/,//media.digikey.com/photos/RAF%20Electronic%20Hardware/8318-832-A-24.JPG,1772-3486-ND,8318-832-A-24,RAF Electronic Hardware,7/16 X 9/32 OV X 2-1/2 LG X 1.00,50,0,"13.74000","0","1","-","Active","Instrumentation","1.000"" (25.40mm)","2.500"" (63.50mm)","#8-32","Aluminum","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8332-832-a/,//media.digikey.com/photos/RAF%20Electronic%20Hardware/8332-832-A-24.JPG,1772-3478-ND,8332-832-A-24,RAF Electronic Hardware,7/16 X 9/32 OV X 4.00 LG X 1-9/3,50,0,"13.78000","0","1","-","Active","Instrumentation","1.281"" (32.54mm)","4.000"" (101.60mm)","#8-32","Aluminum","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8342-832-a/,-,1772-3473-ND,8342-832-A-24,RAF Electronic Hardware,7/16 X 9/32 OV X 4.00 LG X 1-1/2,50,0,"13.82000","0","1","-","Active","Instrumentation","1.500"" (38.10mm)","4.000"" (101.60mm)","#8-32","Aluminum","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8157-832-a/,-,1772-3468-ND,8157-832-A-24,RAF Electronic Hardware,5/16 OD X 4.00 LG X 1-1/4 HT,50,0,"13.86000","0","1","-","Active","Instrumentation","1.250"" (31.75mm)","4.000"" (101.60mm)","#8-32","Aluminum","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/m6185-4007-ss/,//media.digikey.com/photos/RAF%20Electronic%20Hardware/M6185-4007-SS-20.JPG,1772-3422-ND,M6185-4007-SS-20,RAF Electronic Hardware,8MM OD X 102MM LG X 33MM HT,50,0,"13.94000","0","1","-","Active","Instrumentation","1.299"" (33.00mm)","4.016"" (102.00mm)","M4x0.7","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8187-1032-a/,-,1772-3421-ND,8187-1032-A-24,RAF Electronic Hardware,5/16 OD X 5.00 LG X 1-1/2 HT,50,0,"14.34000","0","1","-","Active","Instrumentation","1.500"" (38.10mm)","5.000"" (127.00mm)","#10-32","Aluminum","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8345-1032-ss/,//media.digikey.com/photos/RAF%20Electronic%20Hardware/8345-1032-SS.JPG,1772-3415-ND,8345-1032-SS,RAF Electronic Hardware,7/16 X 9/32 OV X 4-9/16 LG X 1-1,50,24,"14.36000","0","1","-","Active","Instrumentation","1.500"" (38.10mm)","4.563"" (115.89mm)","#10-32","Stainless Steel","Screw Holes, Back"
"http://www.hammondmfg.com/pdf/1427L,BB,BC,GC.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1427LBB.jpg,HM1302-ND,1427LBB,Hammond Manufacturing,HANDLE 7""MOUNTING/1.64""HIGH BLK,38,26,"14.47000","0","1","1427","Active","Drawer, Type","1.640"" (41.66mm)","7.000"" (177.80mm)","M4","Aluminum, Polyamide","Screw Holes, Back"
"http://www.hammondmfg.com/pdf/1427L,BB,BC,GC.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1427LBC.jpg,HM1301-ND,1427LBC,Hammond Manufacturing,HANDLE 7""MOUNT/1.64""HIGH BLK/CLR,36,30,"14.47000","0","1","1427","Active","Drawer, Type","1.640"" (41.66mm)","7.000"" (177.80mm)","M4","Aluminum, Polyamide","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8371-1032-a/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/8371-1032-A-24.jpg,1772-3879-ND,8371-1032-A-24,RAF Electronic Hardware,5/8 X 9/32 OV X 4-9/16 LG X 1-1/,35,0,"14.57000","0","1","-","Active","Instrumentation","1.500"" (38.10mm)","4.563"" (115.89mm)","#10-32","Aluminum","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8293-832-ss/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/8293-832-SS-20.jpg,1772-3386-ND,8293-832-SS-20,RAF Electronic Hardware,5/16 OD X 3.00 LG X 1-3/4 HT,50,0,"14.58000","0","1","-","Active","Instrumentation","1.750"" (44.45mm)","3.000"" (76.20mm)","#8-32","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8364-1032-a/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/8364-1032-A-24.jpg,1772-3344-ND,8364-1032-A-24,RAF Electronic Hardware,5/8 X 9/32 OV X 6.00 LG X 1-9/32,50,0,"15.06000","0","1","-","Active","Instrumentation","1.281"" (32.54mm)","6.000"" (152.40mm)","#10-32","Aluminum","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8157-1032-ss/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/8157-1032-SS.jpg,1772-2553-ND,8157-1032-SS,RAF Electronic Hardware,5/16 OD X 4.00 LG X 1-1/4 HT,100,0,"15.92000","0","1","-","Active","Instrumentation","1.250"" (31.75mm)","4.000"" (101.60mm)","#10-32","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8164-832-ss/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/8164-832-SS.jpg,1772-2549-ND,8164-832-SS,RAF Electronic Hardware,5/16 OD X 4.00 LG X 1-5/16 HT,100,92,"15.95000","0","1","-","Active","Instrumentation","1.313"" (33.34mm)","4.000"" (101.60mm)","#8-32","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8169-832-ss/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/8169-832-SS.jpg,1772-2547-ND,8169-832-SS,RAF Electronic Hardware,5/16 OD X 4.00 LG X 1-3/8 HT,100,126,"15.98000","0","1","-","Active","Instrumentation","1.375"" (34.93mm)","4.000"" (101.60mm)","#8-32","Stainless Steel","Screw Holes, Back"
http://dpk3n3gg92jwt.cloudfront.net/domains/raf/pdf/RAF_catalog_0209.pdf,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/8310-1024-SS.jpg,1772-3245-ND,8310-1024-SS,RAF Electronic Hardware,3/8 OD X 4.00 LG X 2.00 HT,50,0,"15.99000","0","1","-","Active","Instrumentation","2.000"" (50.80mm)","4.000"" (101.60mm)","#10-24","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8043-440-ss/,-,1772-3214-ND,8043-440-SS,RAF Electronic Hardware,5/32 OD X 1 1/2 LG X 1.00 HT,50,73,"16.30000","0","1","-","Active","Instrumentation","1.000"" (25.40mm)","1.500"" (38.10mm)","#4-40","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8103-832-ss/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/8103-832-SS-20.JPG,1772-3211-ND,8103-832-SS-20,RAF Electronic Hardware,1/4 OD X 1-1/4 LG X 1.00 HT,50,0,"16.35000","0","1","-","Active","Instrumentation","1.000"" (25.40mm)","1.250"" (31.75mm)","#8-32","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8216-1032-ss/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/8216-1032-SS.JPG,1772-1348-ND,8216-1032-SS,RAF Electronic Hardware,3/8 OD X 4.00 LG X 1-5/16 HT,40,420,"16.36000","0","1","-","Active","Instrumentation","1.313"" (33.35mm)","4.000"" (101.60mm)","#10-32","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8243-1032-ss/,-,1772-2883-ND,8243-1032-SS,RAF Electronic Hardware,3/8 OD X 4.00 LG X 1-7/8 HT,63,180,"16.72000","0","1","-","Active","Instrumentation","1.875"" (47.63mm)","4.000"" (101.60mm)","#10-32","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8128-832-ss/,-,1772-3481-ND,8128-832-SS-20,RAF Electronic Hardware,1/4 OD X 3.00 LG X 1-1/2 HT,40,0,"17.21000","0","1","-","Active","Instrumentation","1.500"" (38.10mm)","3.000"" (76.20mm)","#8-32","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8347-1032-a/,-,1772-3829-ND,8347-1032-A-24,RAF Electronic Hardware,7/16 X 9/32 OV X 6.00 LG X 1-1/2,28,0,"17.86000","0","1","-","Active","Instrumentation","1.500"" (38.10mm)","6.000"" (152.40mm)","#10-32","Aluminum","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8182-832-ss/,-,1772-3398-ND,8182-832-SS-20,RAF Electronic Hardware,5/16 OD X 4.00 LG X 1-1/2 HT,40,0,"18.13000","0","1","-","Active","Instrumentation","1.500"" (38.10mm)","4.000"" (101.60mm)","#8-32","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8231-1032-ss/,-,1772-3353-ND,8231-1032-SS-20,RAF Electronic Hardware,3/8 OD X 3-1/2 LG X 1-3/4 HT,40,0,"18.59000","0","1","-","Active","Instrumentation","1.750"" (44.45mm)","3.500"" (88.90mm)","#10-32","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8306-1032-a/,//media.digikey.com/photos/RAF%20Electronic%20Hardware/8306-1032-A-24.JPG,1772-3346-ND,8306-1032-A-24,RAF Electronic Hardware,3/8 OD X 5.00 LG X 1-3/4 HT,36,0,"18.82000","0","1","-","Active","Instrumentation","1.750"" (44.45mm)","5.000"" (127.00mm)","#10-32","Aluminum","Screw Holes, Back"
-,-,1722-1362-ND,MA-37.215.84,"Davies Molding, LLC",PULL HANDLE 2 POINT PLASTIC BK,7,0,"18.94000","0","1","MA","Active","Instrumentation","0.512"" (13.00mm)","8.465"" (215.00mm)","M5","Thermoplastic","Screw Holes, Back"
http://www.hammondmfg.com/pdf/1427BAILKIT1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1427BAILKIT1.jpg,HM1326-ND,1427BAILKIT1,Hammond Manufacturing,BAIL BLACK,24,11,"18.95000","0","1","1427","Active","Instrumentation","-","-","-","Polycarbonate","Screw, Bolt"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/M268-5.JPG,HM1323-ND,M268-5,Hammond Manufacturing,HANDLE ALUMINUM MATTE 9.8X1.6"",12,9,"19.57000","0","1","M","Active","Drawer, Type","1.575"" (40.00mm)","9.800"" (248.92mm)","M5","Aluminum","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8110-632-a/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/8110-632-A-24.JPG,1772-1775-ND,8110-632-A-24,RAF Electronic Hardware,1/4 OD X 3.00 LG X 1.00 HT,39,0,"20.14000","0","1","-","Active","Instrumentation","1.000"" (25.40mm)","3.000"" (76.20mm)","#6-32","Aluminum","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8285-1032-a/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/8285-1032-A-24.jpg,1772-3185-ND,8285-1032-A-24,RAF Electronic Hardware,5/16 OD X 3.00 LG X 1-1/2 HT,40,0,"20.77000","0","1","-","Active","Instrumentation","1.500"" (38.10mm)","3.000"" (76.20mm)","#10-32","Aluminum","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8372-1032-ss/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/8372-1032-SS-20.jpg,1772-3166-ND,8372-1032-SS-20,RAF Electronic Hardware,5/8 X 9/32 OV X 5.00 LG X 1-1/2,46,0,"21.07000","0","1","-","Active","Instrumentation","1.500"" (38.10mm)","5.000"" (127.00mm)","#10-32","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8102-832-a/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/8103-832-A-24.JPG,1772-3160-ND,8102-832-A-24,RAF Electronic Hardware,1/4 OD X 1 1/8 LG X 1.00 HT,40,0,"21.13000","0","1","-","Active","Instrumentation","1.000"" (25.40mm)","1.125"" (28.58mm)","#8-32","Aluminum","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8235-1032-a/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/8235-1032-A.JPG,1772-2671-ND,8235-1032-A,RAF Electronic Hardware,3/8 OD X 5.00 LG X 1-3/4 HT,65,0,"21.15000","0","1","-","Active","Instrumentation","1.750"" (44.45mm)","5.000"" (127.00mm)","#10-32","Aluminum","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8124-832-a/,//media.digikey.com/photos/RAF%20Electronic%20Hardware/8124-832-A-24.JPG,1772-3331-ND,8124-832-A-24,RAF Electronic Hardware,1/4 OD X 2.00 LG X 1-1/2 HT,35,0,"21.64000","0","1","-","Active","Instrumentation","1.500"" (38.10mm)","2.000"" (50.80mm)","#8-32","Aluminum","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/m6251-5008-ss/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/M6251-5008-SS.JPG,1772-2841-ND,M6251-5008-SS,RAF Electronic Hardware,9.5MM OD X 127MM LG X 38MM HT,44,18,"22.03000","0","1","-","Active","Instrumentation","1.496"" (38.00mm)","5.000"" (127.00mm)","M5x0.8","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8176-1032-a/,-,1772-3295-ND,8176-1032-A-24,RAF Electronic Hardware,5/16 OD X 2-1/2 LG X 1-1/2 HT,35,0,"22.28000","0","1","-","Active","Instrumentation","1.500"" (38.10mm)","2.500"" (63.50mm)","#10-32","Aluminum","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8320-1032-a/,-,1772-3528-ND,8320-1032-A-24,RAF Electronic Hardware,7/16 X 9/32 OV X 4.00 LG X 1.00,30,0,"22.33000","0","1","-","Active","Instrumentation","1.000"" (25.40mm)","4.000"" (101.60mm)","#10-32","Aluminum","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8130-832-a/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/8130-832-A-24.jpg,1772-3273-ND,8130-832-A-24,RAF Electronic Hardware,1/4 OD X 4.00 LG X 1-1/2 HT,35,0,"22.51000","0","1","-","Active","Instrumentation","1.500"" (38.10mm)","4.000"" (101.60mm)","#8-32","Aluminum","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8266-832-ss/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/8266-832-SS.JPG,1772-2843-ND,8266-832-SS,RAF Electronic Hardware,1/4 OD X 2.00 LG X 1-1/2 HT,50,30,"22.62000","0","1","-","Active","Instrumentation","1.500"" (38.10mm)","2.000"" (50.80mm)","#8-32","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8182-1032-a/,//media.digikey.com/photos/RAF%20Electronic%20Hardware/8182-1032-A-24.JPG,1772-3490-ND,8182-1032-A-24,RAF Electronic Hardware,5/16 OD X 4.00 LG X 1-1/2 HT,30,0,"22.84000","0","1","-","Active","Instrumentation","1.500"" (38.10mm)","4.000"" (101.60mm)","#10-32","Aluminum","Screw Holes, Back"
-,//media.digikey.com/Photos/Davies-Molding-LLC/RG-1P.180.84.jpg,1722-1363-ND,RG-1P.180.84,"Davies Molding, LLC",PULL HANDLE 2 POINT PLASTIC BK,9,0,"23.02000","0","1","RG","Active","Instrumentation","2.283"" (57.99mm)","7.087"" (180.00mm)","M10","Thermoplastic","Screw Holes, Front"
https://cadlinks.rafhdwe.com/dk2d/8176-1032-a/,-,1772-3384-ND,8176-1032-A-36,RAF Electronic Hardware,5/16 OD X 2-1/2 LG X 1-1/2 HT,30,0,"23.66000","0","1","-","Active","Instrumentation","1.500"" (38.10mm)","2.500"" (63.50mm)","#10-32","Aluminum","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8080-632-ss/,-,1772-3357-ND,8080-632-SS-20,RAF Electronic Hardware,3/16 OD X 1-1/2 LG X 1-1/8 HT,28,0,"24.07000","0","1","-","Active","Instrumentation","1.125"" (28.58mm)","1.500"" (38.10mm)","#6-32","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8226-1032-a/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/8226-1032-A-24.JPG,1772-3302-ND,8226-1032-A-24,RAF Electronic Hardware,3/8 OD X 6.00 LG X 1-1/2 HT,18,0,"25.15000","0","1","-","Active","Instrumentation","1.500"" (38.10mm)","6.000"" (152.40mm)","#10-32","Aluminum","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8346-832-a/,-,1772-3292-ND,8346-832-A-24,RAF Electronic Hardware,7/16 X 9/32 OV X 5.00 LG X 1-1/2,30,0,"25.31000","0","1","-","Active","Instrumentation","1.500"" (38.10mm)","5.000"" (127.00mm)","#8-32","Aluminum","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8286-1032-a/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/8286-1032-A-24.jpg,1772-3271-ND,8286-1032-A-24,RAF Electronic Hardware,5/16 OD X 4.00 LG X 1-1/2 HT,30,0,"25.58000","0","1","-","Active","Instrumentation","1.500"" (38.10mm)","4.000"" (101.60mm)","#10-32","Aluminum","Screw Holes, Back"
https://www.hammfg.com/files/parts/pdf/1427BAILKIT3.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1427BAILKIT3.jpg,HM1328-ND,1427BAILKIT3,Hammond Manufacturing,BAIL,11,5,"27.68000","0","1","1427","Active","Instrumentation","-","8.300"" (210.82mm)","-","Polycarbonate","Screw, Bolt"
https://cadlinks.rafhdwe.com/dk2d/8222-2520-ss/,-,1772-2631-ND,8222-2520-SS,RAF Electronic Hardware,3/8 OD X 4.00 LG X 1-1/2 HT,50,0,"27.92000","0","1","-","Active","Instrumentation","1.500"" (38.10mm)","4.000"" (101.60mm)","1/4""-20","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8246-1032-ss/,-,1772-2449-ND,8246-1032-SS,RAF Electronic Hardware,3/8 OD X 5.00 LG X 1-7/8 HT,65,51,"28.47000","0","1","-","Active","Instrumentation","1.875"" (47.63mm)","5.000"" (127.00mm)","#10-32","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8584-2528-a/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/8584-2528-A-24.JPG,1772-3717-ND,8584-2528-A-24,RAF Electronic Hardware,1/4 OD X 4-1/2 LG X 1.460 HT,20,0,"28.88000","0","1","-","Active","Instrumentation","1.750"" (44.45mm)","6.438"" (163.51mm)","#25-28","Aluminum","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8106-832-ss/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/8106-832-SS.jpg,1772-2438-ND,8106-832-SS,RAF Electronic Hardware,1/4 OD X 2.00 LG X 1.00 HT,65,12,"28.93000","0","1","-","Active","Instrumentation","1.000"" (25.40mm)","2.000"" (50.80mm)","#8-32","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8124-832-ss/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/8124-832-SS.JPG,1772-1862-ND,8124-832-SS,RAF Electronic Hardware,1/4 OD X 2.00 LG X 1-1/2 HT,42,58,"29.10000","0","1","-","Active","Instrumentation","1.500"" (38.10mm)","2.000"" (50.80mm)","#8-32","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8110-632-ss/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/8110-632-SS.jpg,1772-3351-ND,8110-632-SS,RAF Electronic Hardware,1/4 OD X 3.00 LG X 1.00 HT,25,200,"29.10000","0","1","-","Active","Instrumentation","1.000"" (25.40mm)","3.000"" (76.20mm)","#6-32","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8131-632-ss/,//media.digikey.com/photos/RAF%20Electronic%20Hardware/8131-632-SS.JPG,1772-3332-ND,8131-632-SS,RAF Electronic Hardware,1/4 OD X 4-1/4 LG X 1-1/2 HT,25,177,"29.47000","0","1","-","Active","Instrumentation","1.500"" (38.10mm)","4.250"" (107.95mm)","#6-32","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8130-632-ss/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/8130-632-SS-20.jpg,1772-3662-ND,8130-632-SS-20,RAF Electronic Hardware,1/4 OD X 4.00 LG X 1-1/2 HT,20,0,"29.91000","0","1","-","Active","Instrumentation","1.500"" (38.10mm)","4.000"" (101.60mm)","#6-32","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8047-440-ss/,-,1772-3654-ND,8047-440-SS-20,RAF Electronic Hardware,5/32 OD X 3.00 LG X 1.00 HT,20,0,"30.09000","0","1","-","Active","Instrumentation","1.000"" (25.40mm)","3.000"" (76.20mm)","#4-40","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8302-1032-a/,//media.digikey.com/photos/RAF%20Electronic%20Hardware/8302-1032-A-24.JPG,1772-3622-ND,8302-1032-A-24,RAF Electronic Hardware,3/8 OD X 4.00 LG X 1-3/4 HT,20,0,"30.78000","0","1","-","Active","Instrumentation","1.750"" (44.45mm)","4.000"" (101.60mm)","#10-32","Aluminum","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8239-2520-ss/,//media.digikey.com/photos/RAF%20Electronic%20Hardware/8239-2520-SS.JPG,1772-3230-ND,8239-2520-SS,RAF Electronic Hardware,3/8 OD X 6.00 LG X 1-3/4 HT,23,474,"31.32000","0","1","-","Active","Instrumentation","1.750"" (44.45mm)","6.000"" (152.40mm)","1/4""-20","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8368-1032-ss/,-,1772-3203-ND,8368-1032-SS-20,RAF Electronic Hardware,5/8 X 9/32 OV X 4.00 LG X 1-1/2,25,0,"31.96000","0","1","-","Active","Instrumentation","1.500"" (38.10mm)","4.000"" (101.60mm)","#10-32","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8126-832-ss/,-,1772-3532-ND,8126-832-SS-20,RAF Electronic Hardware,1/4 OD X 2-1/2 LG X 1-1/2 HT,20,0,"32.50000","0","1","-","Active","Instrumentation","1.500"" (38.10mm)","2.500"" (63.50mm)","#8-32","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8178-1032-ss/,//media.digikey.com/photos/RAF%20Electronic%20Hardware/8178-1032-SS-20.JPG,1772-3503-ND,8178-1032-SS-20,RAF Electronic Hardware,5/16 OD X 3.00 LG X 1-1/2 HT,18,11,"33.07000","0","1","-","Active","Instrumentation","1.500"" (38.10mm)","3.000"" (76.20mm)","#10-32","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8157-1032-ss/,-,1772-3475-ND,8157-1032-SS-20,RAF Electronic Hardware,5/16 OD X 4.00 LG X 1-1/4 HT,20,0,"33.56000","0","1","-","Active","Instrumentation","1.250"" (31.75mm)","4.000"" (101.60mm)","#10-32","Stainless Steel","Screw Holes, Back"
http://www.hammondmfg.com/pdf/M3783-7001.pdf,-,HM5514-ND,M3783-7001,Hammond Manufacturing,HARDWARE HANDLE,40,15,"33.70000","0","1","M","Active","Folds Flat","-","-","-","-","-"
https://cadlinks.rafhdwe.com/dk2d/8182-1032-ss/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/8182-1032-SS-20.jpg,1772-3470-ND,8182-1032-SS-20,RAF Electronic Hardware,5/16 OD X 4.00 LG X 1-1/2 HT,20,0,"33.70000","0","1","-","Active","Instrumentation","1.500"" (38.10mm)","4.000"" (101.60mm)","#10-32","Stainless Steel","Screw Holes, Back"
