Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Container Type","Platform","Size / Dimension","Height","Area (L x W)","Design","Material","Color","Thickness","Features","Material Flammability Rating"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/Frame_for_RPI_7in_Touchscreen_Display_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/PIM122.jpg,1778-1076-ND,PIM122,Pimoroni Ltd,CASE PLASTIC BLACK,17,0,"11.89000","0","1","PI","Active","Case","Raspberry Pi","-","-","-","Hand Held","Plastic, Acrylic","Black","-","-","-"
http://image.dfrobot.com/image/data/FIT0396/assembly.jpg,//media.digikey.com/Photos/DFRobot/FIT0396-B.jpg,1738-1220-ND,FIT0396-B,DFRobot,BOX ABS BLACK 4.25""L X 2.76""W,5,0,"13.29000","0","1","PI","Active","Case","Banana Pi","4.252"" L x 2.756"" W (108.00mm x 70.00mm)","1.299"" (33.00mm)","11.7in² (75cm²)","Hand Held, End Panel and Cover","Plastic, ABS","Black","0.079"" (2.00mm)","PCB Supports","-"
http://image.dfrobot.com/image/data/FIT0396/assembly.jpg,//media.digikey.com/Photos/DFRobot/FIT0396-W.jpg,1738-1221-ND,FIT0396-W,DFRobot,BOX ABS WHITE 4.25""L X 2.76""W,3,0,"13.29000","0","1","PI","Active","Case","Banana Pi","4.252"" L x 2.756"" W (108.00mm x 70.00mm)","1.299"" (33.00mm)","11.7in² (75cm²)","Hand Held, End Panel and Cover","Plastic, ABS","White","0.079"" (2.00mm)","PCB Supports","-"
//media.digikey.com/pdf/Data%20Sheets/Raspberry%20Pi%20PDFs/ASM-1900035-xx_Dwg.pdf,//media.digikey.com/Photos/Raspberry%20Pi/ASM-1900035-11.JPG,1690-1009-ND,ASM-1900035-11,Raspberry Pi,CASE ABS WHITE 7.76""L X 4.55""W,15,0,"17.00000","0","1","-","Active","Case","Raspberry Pi Touchscreen","7.761"" L x 4.553"" W (197.12mm x 115.64mm)","1.841"" (46.76mm)","-","Hand Held","Plastic, ABS","White","-","-","UL94 HB"
//media.digikey.com/pdf/Data%20Sheets/Trenz%20Electronic%20PDFs/Acrylic_Case_redpitaya_Web.pdf,//media.digikey.com/photos/Trenz-Electronic-GmbH/27773.jpg,1686-1044-ND,27773,Trenz Electronic GmbH,BOX PLASTIC CLEAR,5,0,"25.50000","0","1","Red Pitaya","Active","Case","STEMlab","-","-","-","Hand Held, Split Sides","Plastic, Acrylic","Clear","-","PCB Supports","-"
http://www.digi.com/resources/documentation/Digidocs/pdfs/019-0172.pdf,//media.digikey.com/photos/Rabbit%20Semi%20Photos/101-1279.JPG,316-1159-ND,101-1279,Digi International,PLASTIC ENCLOSURE FOR BL4S100,2,0,"30.59000","0","1","-","Active","Case","BL4S100","-","-","-","-","-","-","-","-","-"
-,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/114990130.jpg,1597-1050-ND,114990130,"Seeed Technology Co., Ltd",CASE PLASTIC CLEAR 3.74""LX2.58""W,24,0,"3.01000","0","1","-","Active","Case","Raspberry Pi B+, 2B","3.740"" L x 2.579"" W (95.00mm x 65.50mm)","1.358"" (34.50mm)","9.66in² (62.3cm²)","Hinged Door, Lid","Plastic, Acrylic","Translucent - Clear","0.118"" (3.00mm)","-","-"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/110990051_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/110990051.jpg,1597-1475-ND,110990051,"Seeed Technology Co., Ltd",CASE PLASTIC CLEAR,25,0,"4.08000","0","1","-","Active","Case","ATX Breakout Board","-","-","-","Hand Held","Plastic, Acrylic","Translucent - Clear","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2255_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/2255.jpg,1528-1896-ND,2255,Adafruit Industries LLC,BOX PLASTIC PINK 3.62"" LX2.48"" W,21,0,"5.00000","0","1","PI","Active","Case","Raspberry Pi B+, 2B, 3B, 3B+","3.622"" L x 2.480"" W (92.00mm x 63.00mm)","1.024"" (26.00mm)","8.98in² (57.9cm²)","Hand Held","Plastic, Polycarbonate","Pink","-","PCB Supports","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2249_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/2249.jpg,1528-1892-ND,2249,Adafruit Industries LLC,BOX PLSTC YELLOW 3.62"" LX2.48"" W,20,0,"5.00000","0","1","PI","Active","Case","Raspberry Pi B+, 2B, 3B, 3B+","3.622"" L x 2.480"" W (92.00mm x 63.00mm)","1.024"" (26.00mm)","8.98in² (57.9cm²)","Hand Held","Plastic, Polycarbonate","Yellow","-","PCB Supports","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2251_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/2251.jpg,1528-1894-ND,2251,Adafruit Industries LLC,BOX PLSTC GREEN 3.62"" LX2.48"" W,20,0,"5.00000","0","1","PI","Active","Case","Raspberry Pi B+, 2B, 3B, 3B+","3.622"" L x 2.480"" W (92.00mm x 63.00mm)","1.024"" (26.00mm)","8.98in² (57.9cm²)","Hand Held","Plastic, Polycarbonate","Green","-","PCB Supports","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2250_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/2250.jpg,1528-1893-ND,2250,Adafruit Industries LLC,BOX PLSTC ORANGE 3.62"" LX2.48"" W,14,0,"5.00000","0","1","PI","Active","Case","Raspberry Pi B+, 2B, 3B, 3B+","3.622"" L x 2.480"" W (92.00mm x 63.00mm)","1.024"" (26.00mm)","8.98in² (57.9cm²)","Hand Held","Plastic, Polycarbonate","Orange","-","PCB Supports","-"
-,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/114990124.jpg,1597-1045-ND,114990124,"Seeed Technology Co., Ltd",CASE ABS WHITE 3.54""L X 2.36""W,11,0,"5.05000","0","1","-","Active","Case","Raspberry Pi B+, 2B","3.543"" L x 2.362"" W (90.00mm x 60.00mm)","0.984"" (25.00mm)","8.37in² (54.0cm²)","Hand Held, Split Sides","Plastic, ABS","White","-","-","-"
-,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/337.jpg,1528-1002-ND,337,Adafruit Industries LLC,BOX PLSTC CLEAR 4.96""L X 3.58""W,8,0,"15.00000","0","1","-","Active","Case","Arduino","4.961"" L x 3.583"" W (126.00mm x 91.00mm)","1.339"" (34.00mm)","17.8in² (115cm²)","Hand Held, Split Sides and End Panel(s)","Plastic, Non Specified","Clear","-","PCB Supports","-"
-,//media.digikey.com/Photos/MikroElektronika/MIKROE-1350.jpg,1471-1074-ND,MIKROE-1350,MikroElektronika,CASING GRAY READY FOR PIC-AVR,3,0,"15.30000","0","1","-","Active","Case","Ready™ for PIC","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Raspberry%20Pi%20PDFs/ASM-1900035-xx_Dwg.pdf,//media.digikey.com/Photos/Raspberry%20Pi/ASM-1900035-01.jpg,1690-1010-ND,ASM-1900035-01,Raspberry Pi,CASE ABS CLEAR 7.76""L X 4.55""W,22,0,"17.00000","0","1","-","Active","Case","Raspberry Pi Touchscreen","7.761"" L x 4.553"" W (197.12mm x 115.64mm)","1.841"" (46.76mm)","-","Hand Held","Plastic, ABS","Clear","-","-","UL94 HB"
https://www.budind.com/pdf/hbps11594.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/PS-11594-W.jpg,377-2685-ND,PS-11594-W,Bud Industries,ROUNDED WHITE RPI MODEL B (ALL V,0,0,"5.06000","0","1","-","Active","Case","Raspberry Pi 2B, 3B, 3B+","3.520"" L x 2.740"" W (89.41mm x 69.60mm)","0.980"" (24.89mm)","4.28in² (27.6cm²)","Hand Held, Split Sides","Plastic, ABS","White","0.080"" (2.03mm)","-","UL94 HB"
https://www.kitronik.co.uk/pdf/5606_mipro_protector_case_for_the_bbc_microbit_assembly_instructions.pdf,//media.digikey.com/Photos/Kitronik%20Ltd/MFG_5606.jpg,1927-1067-ND,5606,Kitronik Ltd.,MI:PRO PROTECTOR CASE FOR THE BB,15,0,"5.18000","0","1","MI:pro™","Active","Case","micro:bit","2.559"" L x 1.969"" W (65.00mm x 50.00mm)","0.669"" (17.00mm)","5.03in² (32.5cm²)","Hand Held, Split Sides","Nylon","Clear","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0516_Web.pdf,//media.digikey.com/Photos/DFRobot/MFG_FIT0516.jpg,1738-1342-ND,FIT0516,DFRobot,SILICONE CASE FOR LATTEPANDA,13,0,"7.11000","0","1","LattePanda","Active","Case","LattePanda","3.980"" L x 3.280"" W (101.09mm x 83.31mm)","1.460"" (37.08mm)","13.1in² (85cm²)","Hand Held, Split Sides","Silicone","-","-","-","-"
http://www.hammondmfg.com/pdf/1593HAMPI.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1593HAMPIGY.jpg,HM1380-ND,1593HAMPIGY,Hammond Manufacturing,BOX ABS GRAY 4.1""L X 2.59""W,22,3308,"7.24000","0","1","1593HAM","Active","Case","Raspberry Pi B","4.104"" L x 2.593"" W (104.24mm x 65.87mm)","1.181"" (30.00mm)","10.7in² (69cm²)","Hand Held, Split Sides","Plastic, ABS","Gray","-","PCB Supports","UL94 HB"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/PIM426_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_PIM426.jpg,1778-1257-ND,PIM426,Pimoroni Ltd,COUPE NINJA PIBOW 3 A+ COUPE (,23,0,"7.36000","0","1","Pibow 3 A+","Active","Case","Raspberry Pi 3A+","2.598"" L x 3.110"" W (66.00mm x 79.00mm)","0.591"" (15.00mm)","8.08in² (52.1cm²)","Hand Held","Plastic, Acrylic","Black","-","-","-"
http://www.hammondmfg.com/pdf/1593HAMUNO.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1593HAMUNOGY.jpg,HM2059-ND,1593HAMUNOGY,Hammond Manufacturing,BOX ABS GRAY 4.38""L X 2.95""W,23,140,"10.01000","0","1","1593HAM","Active","Case","Arduino Uno","4.380"" L x 2.953"" W (111.25mm x 75.00mm)","0.992"" (25.20mm)","12.9in² (83cm²)","Hand Held, Split Sides and End Panel(s)","Plastic, ABS","Gray","-","PCB Supports","UL94 HB"
https://www.hammfg.com/files/parts/pdf/1593HAMAR3BK.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1593HAMAR3BK.jpg,HM1657-ND,1593HAMAR3BK,Hammond Manufacturing,BOX PLASTIC BLK FOR ARDUINO,23,358,"12.60000","0","1","1593","Active","Case","Arduino","4.720"" L x 3.740"" W (119.89mm x 95.00mm)","1.060"" (26.92mm)","17.6in² (114cm²)","Hand Held, Split Sides and End Panel(s)","Plastic, ABS","Black","-","-","UL94 HB"
https://www.hammfg.com/files/parts/pdf/1593HAMAR3GY.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1593HAMAR3GY.jpg,HM1658-ND,1593HAMAR3GY,Hammond Manufacturing,BOX ABS GRAY FOR ARDUINO,15,351,"12.60000","0","1","1593","Active","Case","Arduino","4.720"" L x 3.740"" W (119.89mm x 95.00mm)","1.060"" (26.92mm)","17.6in² (114cm²)","Hand Held, Split Sides and End Panel(s)","Plastic, ABS","Gray","-","-","UL94 HB"
https://www.hammfg.com/files/parts/pdf/1593HAMAR3TBU.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1593HAMAR3TBU.jpg,HM1659-ND,1593HAMAR3TBU,Hammond Manufacturing,BOX PLASTIC TRANS BL FOR ARDUINO,7,353,"13.61000","0","1","1593","Active","Case","Arduino","4.720"" L x 3.740"" W (119.89mm x 95.00mm)","1.060"" (26.92mm)","17.6in² (114cm²)","Hand Held, Split Sides and End Panel(s)","Plastic, ABS","Translucent - Blue","-","-","UL94 HB"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/Rainbow_Ninja_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_PIM340.jpg,1778-1197-ND,PIM340,Pimoroni Ltd,"PIBOW 3 B+ (RASPBERRY PI 3 B+, 3",16,0,"14.66000","0","1","Pibow 3 B+","Active","Case","Raspberry Pi 2B, 3B, 3B+","3.898"" L x 2.598"" W (99.00mm x 66.00mm)","1.181"" (30.00mm)","10.1in² (65cm²)","Hand Held","Acrylic","Black","-","-","-"
http://docs.rakwireless.com/en/Accessories/IoT-Enclosure/RAK_IoT_Enclosure_Specifications_V1.2.pdf,-,1910-PIS-1441-ND,PIS-1441,Pi Supply,RAKBOX-NT TRACKER ENCLOSURE,0,0,"47.72000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://docs.rakwireless.com/en/Accessories/IoT-Enclosure/RAK_IoT_Enclosure_Specifications_V1.2.pdf,-,1910-PIS-1442-ND,PIS-1442,Pi Supply,RAKBOX-NTS TRACKER ENCLOSURE WIT,0,0,"57.27000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://docs.rakwireless.com/en/Accessories/IoT-Enclosure/RAK_IoT_Enclosure_Specifications_V1.2.pdf,-,1910-PIS-1443-ND,PIS-1443,Pi Supply,RAKBOX-GW OUTDOOR GATEWAY ENCLOS,0,0,"157.54000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/114070041_Web.pdf,-,1597-1768-ND,114070041,"Seeed Technology Co., Ltd",KITTENBOT LEGO COMPATIBLE CASE F,0,0,"1.94000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0533_Web.pdf,-,FIT0533-ND,FIT0533,DFRobot,MICRO:BIT ENCLOSURE (LEGO COMPAT,0,0,"2.56000","0","1","-","Active","Case","micro:bit","2.260"" L x 1.360"" W (57.40mm x 34.54mm)","0.570"" (14.48mm)","3.07in² (19.8cm²)","Hand Held, Split Sides","Plastic, ABS","Clear","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/PRT-15008_Web.pdf,-,PRT-15008-ND,PRT-15008,SparkFun Electronics,RASPBERRY PI 3 B+ BASEPLATE,0,0,"2.95000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0604_Web.pdf,-,FIT0604-ND,FIT0604,DFRobot,ABS TRANSPARENT CASE FOR RASPBER,0,0,"3.09000","0","1","-","Active","Case","Raspberry Pi Zero, Zero W","-","-","-","Hand Held, Split Sides","Plastic, ABS","Translucent - Clear","-","PCB Supports","-"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/322070580_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_322070580.jpg,1597-1669-ND,322070580,"Seeed Technology Co., Ltd",RASPBERRY PI ABS ENCLOSURE W/COO,21,0,"3.19000","0","1","-","Active","Case","Raspberry Pi","-","-","-","Hand Held, Split Sides","Plastic, ABS","Black","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/322070581_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_322070581.jpg,1597-1670-ND,322070581,"Seeed Technology Co., Ltd",RASPBERRY PI ABS ENCLOSURE W/COO,18,0,"3.19000","0","1","-","Active","Case","Raspberry Pi","-","-","-","Hand Held, Split Sides","Plastic, ABS","Translucent - Clear","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/KBOT001-04_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_KBOT003.JPG,1778-1185-ND,KBOT003,Pimoroni Ltd,KITTY CASE FOR MICRO:BIT - BLUE,0,0,"4.13029","0","34","-","Active","Case","micro:bit","-","-","-","Hand Held","Rubber","Blue","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/KBOT001-04_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_KBOT004.JPG,1778-1186-ND,KBOT004,Pimoroni Ltd,KITTY CASE FOR MICRO:BIT - RED,0,0,"4.13029","0","34","-","Active","Case","micro:bit","-","-","-","Hand Held","Rubber","Red","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/KBOT001-04_Web.pdf,-,KBOT001-ND,KBOT001,Pimoroni Ltd,KITTY CASE FOR MICRO:BIT - ORANG,0,0,"4.13029","0","34","-","Active","Case","micro:bit","-","-","-","Hand Held","Rubber","Orange","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/KBOT001-04_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_KBOT002.jpg,KBOT002-ND,KBOT002,Pimoroni Ltd,KITTY CASE FOR MICRO:BIT - YELLO,0,0,"4.13029","0","34","-","Active","Case","micro:bit","-","-","-","Hand Held","Rubber","Yellow","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0602_Web.pdf,-,FIT0602-ND,FIT0602,DFRobot,ABS TRANSPARENT CASE FOR RASPBER,0,0,"4.64000","0","1","-","Active","Case","Raspberry Pi B+, 2B, 3B, 3B+","3.540"" L x 2.360"" W (89.92mm x 59.94mm)","0.490"" (12.44mm)","53.9in² (348cm²)","Hand Held, Split Sides","Plastic, ABS","Translucent - Clear","-","PCB Supports","-"
//media.digikey.com/pdf/Data%20Sheets/Makeblock%20PDFs/62450_Web.pdf,//media.digikey.com/Photos/Makeblock/MFG_62450.jpg,62450-ND,62450,"Makeblock Co., LTD.",MCORE CASE,0,0,"4.99000","0","8","MCore","Active","Case","mCore","-","-","-","Hand Held, Split Sides","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Khadas%20PDFs/DIY_Case_Web.pdf,//media.digikey.com/Photos/Khadas/KCS-T-002.jpg,2064-KCS-T-002-ND,KCS-T-002,Khadas,TRANSPARENT DIY CASE FOR VIM SER,23,0,"5.00000","0","1","-","Active","Case","VIM","3.799"" L x 2.756"" W (96.50mm x 70.00mm)","0.925"" (23.50mm)","10.4in² (67cm²)","Cover Included","Plastic, Polycarbonate","Transparent","-","Removable Cover","-"
https://cdn.sparkfun.com/assets/parts/1/2/3/1/1/mipro_mountable_case_assembly_instructions.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/PRT-14335.JPG,1568-1690-ND,PRT-14335,SparkFun Electronics,CASE CLEAR 3.66""L X 1.46""W,0,0,"5.00000","0","1","MI:pro™","Active","Case","micro:bit","3.661"" L x 1.457"" W (93.00mm x 37.00mm)","1.063"" (27.00mm)","5.33in² (34.4cm²)","Split Sides","-","Clear","-","Wall Mount","-"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/PIM172_Web.pdf,-,PIM172-ND,PIM172,Pimoroni Ltd,CASE PLASTIC MULTIPLE,0,0,"5.66519","0","27","Pibow","Active","Case","Raspberry Pi Zero","-","-","-","Hand Held","Plastic, Acrylic","Multiple","-","-","-"
https://cdn.sparkfun.com/assets/a/a/b/f/9/5606_mipro_protector_case_for_the_bbc_microbit_assembly_instructions.pdf,-,PRT-14680-ND,PRT-14680,SparkFun Electronics,MI:PRO PROTECTOR CASE FOR MICRO:,0,0,"6.25000","0","1","MI:pro™","Active","Case","micro:bit","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/Official_Raspberry_Pi_Zero_Case_Web.pdf,-,RPI-034-ND,RPI-034,Pi Supply,OFFICIAL RASPBERRY PI ZERO CASE,0,0,"7.33604","0","96","-","Active","Case","Raspberry Pi Zero","-","-","-","Hand Held, Cover Included","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/1593HAMPI2_Dwg.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1593HAMPI2CLR.jpg,HM1384-ND,1593HAMPI2CLR,Hammond Manufacturing,BOX ABS TRN CLR 3.88""L X 2.74""W,2,0,"7.54000","0","1","1593HAM","Obsolete","Case","Raspberry Pi B+","3.880"" L x 2.736"" W (98.54mm x 69.49mm)","1.220"" (31.00mm)","10.7in² (69cm²)","Hand Held, Split Sides","Plastic, ABS","Translucent - Clear","-","PCB Supports","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/ModMyPi_Pi_Zero_Cases_Web.pdf,//media.digikey.com/Photos/Pi-Supply/MFG_PIS-0498.jpg,PIS-0498-ND,PIS-0498,Pi Supply,MODMYPI PI ZERO CASE - WHITE,0,0,"7.54602","0","93","-","Active","Case","Raspberry Pi Zero","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/ModMyPi_Pi_Zero_Cases_Web.pdf,//media.digikey.com/Photos/Pi-Supply/MFG_PIS-0495.jpg,PIS-0495-ND,PIS-0495,Pi Supply,MODMYPI PI ZERO CASE - GREEN,0,0,"7.54602","0","93","-","Active","Case","Raspberry Pi Zero","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/PIM324_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_PIM324.jpg,1778-1168-ND,PIM324,Pimoroni Ltd,HARD:CASE FOR MICRO:BIT,20,0,"8.24000","0","1","-","Obsolete","Case","micro:bit","-","-","-","Cover Included","-","Black, Clear Cover/Door","-","Battery Compartment, AAA","-"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/Coupe_Red_Ninja_Flotilla_Royale_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_PIM343.jpg,PIM343-ND,PIM343,Pimoroni Ltd,PIBOW 3 B+ COUPE (RASPBERRY PI 3,0,0,"9.62000","0","16","Pibow 3 B+","Active","Case","Raspberry Pi 2B, 3B, 3B+","3.898"" L x 2.598"" W (99.00mm x 66.00mm)","0.591"" (15.00mm)","10.1in² (65cm²)","Hand Held","Acrylic","Aqua","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/Coupe_Red_Ninja_Flotilla_Royale_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_PIM344.jpg,PIM344-ND,PIM344,Pimoroni Ltd,PIBOW 3 B+ COUPE (RASPBERRY PI 3,0,0,"9.62000","0","16","Pibow 3 B+","Active","Case","Raspberry Pi 2B, 3B, 3B+","3.898"" L x 2.598"" W (99.00mm x 66.00mm)","0.591"" (15.00mm)","10.1in² (65cm²)","Hand Held","Acrylic","Purple","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/1593HAMUNO.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1593HAMUNOBK.jpg,HM1549-ND,1593HAMUNOBK,Hammond Manufacturing,BOX ABS BLACK 4.38""L X 2.95""W,2,0,"10.01000","0","1","1593HAM","Obsolete","Case","Arduino Uno","4.380"" L x 2.953"" W (111.25mm x 75.00mm)","0.992"" (25.20mm)","12.9in² (83cm²)","Hand Held, Split Sides and End Panel(s)","Plastic, ABS","Black","-","PCB Supports","UL94 HB"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/PPMB00107_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_PPMB00107.jpg,1778-1114-ND,PPMB00107,Pimoroni Ltd,CASE ACRYLIC MULTIPLE,20,0,"10.93000","0","1","-","Obsolete","Case","micro:bit","-","-","-","Hand Held","Plastic, Acrylic","Multiple","-","Battery Compartment, AAA","-"
http://www.budind.com/pdf/hb11593.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/PP11593.jpg,377-1950-ND,PP-11593,Bud Industries,BOX ABS TRN RED 6.35"" DIA,0,24,"11.64000","0","1","PI Plate","Active","Case","Raspberry Pi","6.346"" Dia (161.20mm)","2.559"" (65.00mm)","31.6in² (204cm²)","Cover Included","Plastic, ABS","Translucent - Red","-","Cable Management, Card Guides","-"
//media.digikey.com/pdf/Data%20Sheets/Khadas%20PDFs/DIY_Case_Web.pdf,//media.digikey.com/Photos/Khadas/KCS-T-001.jpg,2064-KCS-T-001-ND,KCS-T-001,Khadas,TRANSPARENT DIY CASE FOR VIM SER,25,0,"11.70000","0","1","-","Active","Case","VIM","3.799"" L x 2.756"" W (96.50mm x 70.00mm)","0.925"" (23.50mm)","10.4in² (67cm²)","Cover Included","Plastic, Polycarbonate","Transparent","-","Removable Cover","-"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/Frame_for_RPI_7in_Touchscreen_Display_Web.pdf,-,PIM120-ND,PIM120,Pimoroni Ltd,CASE PLASTIC RED,0,0,"11.88615","0","13","PI","Active","Case","Raspberry Pi","-","-","-","Hand Held","Plastic, Acrylic","Red","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/Frame_for_RPI_7in_Touchscreen_Display_Web.pdf,-,PIM123-ND,PIM123,Pimoroni Ltd,CASE PLASTIC TRANSLUCENT BLUE,0,0,"11.88615","0","13","PI","Active","Case","Raspberry Pi","-","-","-","Hand Held","Plastic, Acrylic","Translucent - Blue","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/Frame_for_RPI_7in_Touchscreen_Display_Web.pdf,-,PIM124-ND,PIM124,Pimoroni Ltd,CASE PLASTIC GREEN,0,0,"11.88615","0","13","PI","Active","Case","Raspberry Pi","-","-","-","Hand Held","Plastic, Acrylic","Green","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/1593HAMDUE(BK,GY,TBU).pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1593HAMDUEBK.jpg,HM2053-ND,1593HAMDUEBK,Hammond Manufacturing,BOX ABS BLACK 4.38""L X 2.95""W,5,0,"12.02000","0","1","1593HAM","Obsolete","Case","Arduino Due","4.380"" L x 2.953"" W (111.25mm x 75.00mm)","0.992"" (25.20mm)","12.9in² (83cm²)","Hand Held, Split Sides and End Panel(s)","Plastic, ABS","Black","-","PCB Supports","UL94 HB"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3963_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/3963.JPG,1528-2819-ND,3963,Adafruit Industries LLC,NEOTRELLIS M4 ACRYLIC ENCLOSURE,14,0,"12.50000","0","1","-","Active","Case","NeoTrellis M4","-","0.118"" (3.00mm)","17.4in² (112cm²)","Hand Held","Acrylic","Black","-","PCB Supports","-"
//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/1593HAMMEG.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1593HAMMEGATBU.jpg,HM1373-ND,1593HAMMEGATBU,Hammond Manufacturing,BOX ABS TRN BLUE 4.38""L X 2.95""W,10,0,"13.01000","0","1","1593HAM","Obsolete","Case","Arduino Mega","4.380"" L x 2.953"" W (111.25mm x 75.00mm)","0.992"" (25.20mm)","12.9in² (83cm²)","Hand Held, Split Sides and End Panel(s)","Plastic, ABS","Translucent - Blue","-","PCB Supports","UL94 HB"
