Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","For Use With/Related Products"
https://assets.tripplite.com/product-pdfs/en/b130101a2.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B130-101A-2.jpg,TL1421-ND,B130-101A-2,Tripp Lite,EXTENDER KIT TRANSMITTER RECEIVR,14,0,"145.44000","0","1","-","Active","VGA + Audio Extender Kit","Cat5/Cat6"
http://downloadt.advantech.com/ProductFile/PIS/ADAM-4055/Product%20-%20Datasheet/ADAM-405520180910101939.pdf,"//media.digikey.com/Photos/B&B%20SmartWorx,%20Inc/ADAM-4056S-AE.jpg",1165-1447-ND,ADAM-4056S-AE,"B&B SmartWorx, Inc.",12 CHANNEL ISOLATED DIGITAL OUT,20,8,"146.00000","0","1","ADAM-4000","Active","Digital I/O Module","-"
//media.digikey.com/pdf/Data%20Sheets/Echelon%20PDFs/75060R-30_40_2-21-19.pdf,-,1499-1083-ND,75060R-30,Echelon Corporation,U60 TP1250,23,0,"149.18000","0","1","i.LON® 700","Active","USB Interface","LonWorks® Networks"
https://assets.tripplite.com/product-pdfs/en/b116004a.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B116-004A.jpg,TL2006-ND,B116-004A,Tripp Lite,DVI SPLITTER 4-PORT 1920X1200,13,0,"149.32000","0","1","-","Active","Video Splitter","-"
https://assets.tripplite.com/product-pdfs/en/b1401a0.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B140-1A0.jpg,TL2019-ND,B140-1A0,Tripp Lite,DVI EXTENDER CAT5/6 200FT,18,0,"151.10000","0","1","-","Active","DVI Extender","Cat5/Cat6"
https://assets.tripplite.com/product-pdfs/en/b121000.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B121-000.jpg,TL2011-ND,B121-000,Tripp Lite,SIGNAL BOOSTER DISPLAYPORT F/F,15,0,"151.10000","0","1","-","Active","DisplayPort Extender","-"
https://assets.tripplite.com/product-pdfs/en/b140101x.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B140-101X.jpg,TL2018-ND,B140-101X,Tripp Lite,DVI EXTENDER CAT5/6 200FT,19,0,"197.96000","0","1","-","Active","DVI Extender Kit","Cat5/Cat6"
-,//media.digikey.com/Photos/Digi%20Int'l%20Photos/ASB-1002-CM03-GLB.jpg,602-2245-ND,ASB-1002-CM04-OUS,Digi International,ACCELERATED PLUG-IN LTE MODEM,9,0,"200.00000","0","1","1002-CM","Active","LTE Modem","6350-SR Routers"
https://assets.tripplite.com/product-pdfs/en/b156002.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B156-002.jpg,TL2022-ND,B156-002,Tripp Lite,MST HUB DISPLYPORT V1.2 2-PORT,7,0,"230.28000","0","1","-","Active","Multi-Stream Transport Hub","DisplayPort 1.2"
https://www.advantech.com/products/todatasheet/9161079d-563c-428c-8df4-aa29fffa995d?utm_source=corpsite,-,1165-1448-ND,ADAM-4117-B,"B&B SmartWorx, Inc.",MODULE ANALOG INPUT 8-CH 1.2W,3,1,"230.99000","0","1","ADAM-4000","Active","Analog Input Module","RS-485 Communications"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/EKI-1751_11-14-17.pdf,"//media.digikey.com/Photos/B&B%20SmartWorx,%20Inc/EKI-1751-AE.jpg",1165-1433-ND,EKI-1751-AE,"B&B SmartWorx, Inc.",ETH EXTENDER COMPACT VDSL2 COMM,3,10,"240.00000","0","1","-","Active","-","-"
-,//media.digikey.com/Photos/Digi%20Int'l%20Photos/ASB-1002-CM03-GLB.jpg,602-2252-ND,ASB-1002-CM03-GLB,Digi International,ACCELERATED PLUG-IN LTE MODEM,20,0,"250.00000","0","1","1002-CM","Active","LTE Modem","6350-SR Routers"
http://www.ak-nord.de/en/daten/brochure_powerswitch.pdf,//media.digikey.com/Photos/AK-Nord-GmbH/MFG_AK-SECUREPOWERSWITCH.JPG,1851-1007-ND,AK-SECUREPOWERSWITCH,AK-Nord GmbH,AK-SECUREPOWERSWITCH,5,0,"290.00000","0","1","-","Active","IP Socket","-"
http://advdownload.advantech.com/productfile/PIS/EKI-1751PI-R/Product%20-%20Datasheet/EKI-1751PI-M_R_DS(11.03.17)20180419094703.pdf,"//media.digikey.com/Photos/B&B%20SmartWorx,%20Inc/EKI-1751PI-R-AE.jpg",1165-1435-ND,EKI-1751PI-M-AE,"B&B SmartWorx, Inc.",ETHERNET EXTENDER VDSL2 IND,5,8,"400.00000","0","1","-","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2744458_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2744458.jpg,277-3072-ND,2744458,Phoenix Contact,INTERFACE CONVERTER DIN RAIL,3,0,"406.00000","0","1","-","Active","Converter, RS-232 to TTY","-"
http://advdownload.advantech.com/productfile/PIS/BB-FOSTCDRI-SC/Product%20-%20Datasheet/FOSTCDRi-ST%20&%20FOSTCDRi-SC_3317ds20170819033947.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_FOSTCDR-SERIES.jpg,1165-1425-ND,BB-FOSTCDRI-SC,"B&B SmartWorx, Inc.",INDUSTRIAL 232/422/485 TO SINGLE,2,1,"410.97000","0","1","-","Active","Converter, RS-232/422/485 to Fiber Optic","-"
-,-,TL2373-ND,B119-4X1-MV,Tripp Lite,HDMI QUAD MULTI-VIEWER SWITCH -,20,0,"436.32000","0","1","-","Active","HDMI Switch","Audio, HD Video"
https://www.ixxat.com/docs/librariesprovider8/default-document-library/products/repeater/can-crxx-repeater-manual-english.pdf,//media.digikey.com/Photos/HMS-Industrial-Networks/1.01.0067.44010.jpg,1976-1053-ND,1.01.0067.44010,HMS Networks,CAN -CR200 REPEATER,9,0,"438.90000","0","1","-","Active","Repeater","-"
http://advdownload.advantech.com/productfile/PIS/EKI-1751PI-R/Product%20-%20Datasheet/EKI-1751PI-M_R_DS(11.03.17)20180419094703.pdf,"//media.digikey.com/Photos/B&B%20SmartWorx,%20Inc/EKI-1751PI-R-AE.jpg",1165-1436-ND,EKI-1751PI-R-AE,"B&B SmartWorx, Inc.",ETHERNET EXTENDER VDSL2 IND,5,4,"450.00000","0","1","-","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2702184_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2702184.jpg,277-16735-ND,2702184,Phoenix Contact,RADIOLINE MULTIPOINT MULTIPLEXER,3,0,"453.00000","0","1","-","Active","Multiplexer","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Industrial_Ethernet_Cat(2016-2017).pdf,-,281-5556-ND,1242080000,Weidmüller,CONVERTER,2,61,"491.44000","0","1","-","Active","Converter, RS-232/422/485 to Ethernet","-"
http://advdownload.advantech.com/productfile/PIS/BB-ZP9D-115RM-LR/Product%20-%20Datasheet/Zlinx-Wireless-Radio-Modems_3713ds20171129112515.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_RM-KIT%20SERIES.jpg,1165-1429-ND,BB-RM-SR-KIT,"B&B SmartWorx, Inc.",ZLINX 2.4GHZ RADIO MODEM KIT,4,2,"579.89000","0","1","Zlinx™","Active","Radio Modem Kit","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2902658_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2902658.jpg,277-16808-ND,2902658,Phoenix Contact,FL MC EF WDM-A SC,2,0,"581.00000","0","1","-","Active","Fiber Optic Converter","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2884033_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2884033.JPG,277-3120-ND,2884033,Phoenix Contact,FO INTERFACE MOD SINGLE MODE,3,0,"640.01000","0","1","-","Active","Fiber Optic Module","-"
http://advdownload.advantech.com/productfile/PIS/BB-ZZ9D-NA-LR/Product%20-%20Datasheet/ZlinxStandardWirelessIO_1818ds20180511024653.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_ZZ-R%20SERIES.jpg,1165-1430-ND,BB-ZZ9D-NA-LR-A,"B&B SmartWorx, Inc.","ZLINX IO, 900MHZ, 2AI 2AO 2DI 2D",4,2,"684.95000","0","1","Zlinx™","Active","Wireless I/O Module","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PSI-MOS-PROFIB-FO_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2708274.jpg,277-3057-ND,2708274,Phoenix Contact,FIBER OPTIC CONVERTER DIN RAIL,3,47,"822.00000","0","1","-","Active","Fiber Optic Converter","-"
https://www.echelon.com/assets/blt39e6fee59af91ea8/SmartServer%202.0%20PL%20Datasheet.pdf,-,1499-1081-ND,72103R-463,Echelon Corporation,SMARTSERVER 2.2 SR8 PL PRO CPLNG,5,0,"823.23000","0","1","-","Active","Controller","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2989307_UM.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2989307.jpg,277-16865-ND,2989307,Phoenix Contact,IEM OTHER,3,0,"905.01000","0","1","-","Active","Extension Module","-"
https://www.echelon.com/assets/blt39e6fee59af91ea8/SmartServer%202.0%20PL%20Datasheet.pdf,-,1499-1080-ND,72103R-443,Echelon Corporation,SMARTSERVER 2.2 SR8 PL PRO,5,0,"906.10000","0","1","-","Active","Controller","-"
http://advdownload.advantech.com/productfile/PIS/BB-ZP9D-115RM-LR/Product%20-%20Datasheet/Zlinx-Wireless-Radio-Modems_3713ds20171129112515.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_RM-KIT%20SERIES.jpg,1165-1428-ND,BB-RM-LR-KIT,"B&B SmartWorx, Inc.",ZLINX 900 MHZ RADIO MODEM STARTE,3,0,"948.63000","0","1","Zlinx™","Active","Radio Modem Kit","-"
https://e-catalog.beldensolutions.com/pdfreport_pimobject.xhtml?ip=false&path=57078-57141-57128-57129-38146&locale=en&ip=false,-,1797-1034-ND,OZD PROFI 12M G12,Hirschmann,PROFIBUS TRANSCEIVER 2 OPTIC POR,5,0,"1063.68000","0","1","-","Active","Converter","Bus Networks"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2902660_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2902660.jpg,277-16810-ND,2902660,Phoenix Contact,FL MC EF WDM-SET SC,3,0,"1160.01000","0","1","-","Active","Fiber Optic Converter","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1242110000.pdf,//media.digikey.com/Photos/Weidmuller/1242110000.jpg,281-5557-ND,1242110000,Weidmüller,WLAN,2,4,"1174.71000","0","1","-","Active","Wireless AP/Bridge/Client","-"
http://info.belden.com/hubfs/resources/technical/product-brochures-bulletins/xenon-industrial-security-appliance-product-bulletin.pdf,//media.digikey.com/Photos/Hirschmann/TOFINOXE-0200T1T1SDDY90007TATX.jpg,1797-1024-ND,TOFINOXE-0200T1T1SDDZ90001TATX,Hirschmann,ETHERNET SECURITY APPLIANCE,2,0,"1923.75000","0","1","-","Active","Industrial Security Firewall","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2316370,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2316370.jpg,277-16678-ND,2316370,Phoenix Contact,BUS COUPLER,2,46,"2464.01000","0","1","-","Active","Coupler","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/IBS_SYS_FOC_Assembly_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2708892.jpg,277-17298-ND,2708892,Phoenix Contact,FIBER OPTIC CONVERTER,3,0,"2764.01000","0","1","-","Active","Fiber Optic Converter","-"
http://info.belden.com/hubfs/resources/technical/product-brochures-bulletins/xenon-industrial-security-appliance-product-bulletin.pdf,//media.digikey.com/Photos/Hirschmann/TOFINOXE-0200T1T1SDDY90007TATX.jpg,1797-1025-ND,TOFINOXE-0200T1T1SDDY90007TATX,Hirschmann,ETHERNET SECURITY APPLIANCE,2,0,"3079.58000","0","1","-","Active","Industrial Security Firewall","-"
https://www.digi.com/pdf/prd_cm_digipassport.pdf,//media.digikey.com/photos/Digi%20Int'l%20Photos/70002280.jpg,602-1700-ND,70002280,Digi International,PASSPORT 48PORT 2AC DOM,5,0,"4975.01000","0","1","Digi Passport®","Active","Console Server","-"
http://illumra.com/wp-content/uploads/2014/12/ExT-SxAxx_ds.pdf,//media.digikey.com/Photos/Illumra/E3T-S1AWH.jpg,1082-1004-ND,E3T-S1AWH,Illumra,SWITCH ROCKER WIRELESS SGL WHITE,71,0,"75.19000","0","1","-","Active","Wireless Rocker Light Switch","-"
http://illumra.com/wp-content/uploads/2014/12/ExT-SxAxx_ds.pdf,//media.digikey.com/Photos/Illumra/E9T-S2AWH.jpg,1082-1025-ND,E9T-S2AWH,Illumra,WIRELESS LIGHT SWITCH DUAL WHT,85,0,"79.17000","0","1","-","Active","Wireless Rocker Light Switch","-"
http://advdownload.advantech.com/productfile/PIS/BB-422LCOR/Product%20-%20Datasheet/422LCOR_3517ds20170921035541.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_422LCOR.jpg,BB-422LCOR-ND,BB-422LCOR,"B&B SmartWorx, Inc.",REV 232/422CONV W/LED,4,17,"82.95000","0","1","-","Active","Converter, RS-232 to RS-422","-"
http://illumra.com/wp-content/uploads/2014/12/AHD0347A_E3X-TINHP_ds1.pdf,//media.digikey.com/Photos/Illumra/E3X-TI2HP.JPG,1082-1020-ND,E3X-TI2HP,Illumra,RADIO LINK TESTER 315MHZ,5,0,"91.67000","0","1","-","Active","Wireless Signal Link Tester","-"
http://illumra.com/wp-content/uploads/2014/12/ExX-R12GP_ds.pdf,//media.digikey.com/Photos/Illumra/E3R-R12GP.JPG,1082-1008-ND,E3R-R12GP,Illumra,RCVR PLUG-IN RELAY,18,0,"130.77000","0","1","-","Active","Relay Receiver","-"
http://downloadt.advantech.com/ProductFile/PIS/ADAM-6050/Product%20-%20Datasheet/ADAM-605020180910102013.pdf,//media.digikey.com/photos/B&B%20Electronics/MFG_ADAM-6051.JPG,1165-1299-ND,ADAM-6051-CE,"B&B SmartWorx, Inc.",MODULE DIGITAL I/O 16-CH 2W,3,2,"195.00000","0","1","ADAM-6000","Obsolete","Digital I/O Module","-"
//media.digikey.com/pdf/Data%20Sheets/Echelon%20PDFs/SmartOutdoorLightingPilotProgram_Web.pdf,//media.digikey.com/Photos/Echelon%20Photos/72103R-460.jpg,1499-1054-ND,72103R-462,Echelon Corporation,SMARTSERVER 2.2 PL PROF W/SR2,2,0,"823.23000","0","1","-","Discontinued at Digi-Key","Controller","-"
//media.digikey.com/pdf/Data%20Sheets/Echelon%20PDFs/SmartOutdoorLightingPilotProgram_Web.pdf,//media.digikey.com/Photos/Echelon%20Photos/72103R-440.jpg,1499-1053-ND,72103R-442,Echelon Corporation,SMARTSERVER 2.2 PL PROF SR2,4,0,"906.10000","0","1","-","Discontinued at Digi-Key","Controller","-"
http://illumra.com/wp-content/uploads/2014/12/Link_Analyzer_E3X-P30_E8X-P30.pdf,//media.digikey.com/Photos/Illumra/E3X-P30.jpg,1082-1000-ND,E3X-P30,Illumra,SIGNAL ANALYZER 315MHZ PROBARE,3,0,"1159.07000","0","1","-","Active","Link Analyzer","-"
http://advdownload.advantech.com/productfile/PIS/BB-485SD9R/Product%20-%20Datasheet/485SD9R-485SD9RJ-485SD9TB_2716ds20170712020503.pdf,//media.digikey.com/Photos/B&B%20Electronics/485SD9R.JPG,1165-1022-ND,BB-485SD9R,"B&B SmartWorx, Inc.",CONVERTER 2PORT PWR RS232-RS485,0,100,"79.31000","0","1","-","Active","Converter, RS-232 to RS-485","-"
http://advdownload.advantech.com/productfile/PIS/BB-485OI9TB/Product%20-%20Datasheet/485OI9TB_2917ds20170815020145.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_485OI9TB.jpg,1165-1192-ND,BB-485OI9TB,"B&B SmartWorx, Inc.",9P/TERM BLK OPTO ISO 485 CONV,0,56,"96.82000","0","1","-","Active","Converter, RS-232 to RS-485","-"
http://advdownload.advantech.com/productfile/PIS/BB-UH401/Product%20-%20Datasheet/UH401x_2716ds20170407015151.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_UH401-2KV.jpg,1165-1182-ND,BB-UH401-2KV,"B&B SmartWorx, Inc.",USB TO USB 1 PORT ISOLATOR - 2KV,0,0,"104.03000","0","1","-","Active","USB Isolator","-"
http://advdownload.advantech.com/productfile/PIS/BB-ZP9D-115RM-LR/Product%20-%20Datasheet/Zlinx-Wireless-Radio-Modems_3713ds20171129112515.pdf,//media.digikey.com/Photos/B&B%20Electronics/ZP9D-115RM-LR.jpg,1165-1070-ND,BB-ZP9D115RMLR-A,"B&B SmartWorx, Inc.",INDUSTRIAL GRADE RADIO MODEMS,2,21,"421.27000","0","1","Zlinx™","Active","Radio Modem","-"
-,//media.digikey.com/Photos/B&B%20Electronics/TB5P508SR-2PK.jpg,1165-1196-ND,BB-TB5P508SR-2PK,"B&B SmartWorx, Inc.",5 POS TERM BLOCK 5.08MM WITH STR,11,25,"10.94000","0","1","-","Active","Terminal Block","Vlinx™ VESR Series"
http://switches-sensors.zf.com/datasheets/energy-harvesting-datasheets/AFIG-0007_00.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/MFG_AFIG-0007.jpg,CH721-ND,AFIG-0007,ZF Electronics,ENERGY HARVESTING GENERATOR,195,0,"11.15000","0","1","-","Active","Mono-Stable Generator","-"
http://advdownload.advantech.com/productfile/PIS/BB-UH201/Product%20-%20Datasheet/UH201_141720170711002139.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_UH201.jpg,1165-1124-ND,BB-UH201,"B&B SmartWorx, Inc.",USB TO USB 1 PORT ISOLATOR 2KV,0,0,"102.00000","0","1","-","Active","USB Isolator","-"
http://downloadt.advantech.com/ProductFile/PIS/WISE-4060/Product%20-%20Datasheet/WISE-406020180910102051.pdf,//media.digikey.com/photos/B&B%20Electronics/MFG_Wise-4060.JPG,1165-1282-ND,WISE-4060-AE,"B&B SmartWorx, Inc.",MOD 4-CH INPUT/4-CH OUTPUT 2.5W,1,1,"168.00000","0","1","WISE-4000","Active","Digital Input/Relay Output Module","-"
http://advdownload.advantech.com/productfile/PIS/WISE-4010[2F]LAN/Product%20-%20Datasheet/DS_WISE-4000_LAN_EN20150902151934.pdf,//media.digikey.com/photos/B&B%20Electronics/WISE-4050%5ELAN-AE.JPG,1165-1286-ND,WISE-4050/LAN-AE,"B&B SmartWorx, Inc.",MOD 4-CH INPUT/4-CH OUTPUT 2.2W,1,2,"168.00000","0","1","WISE-4000/LAN","Active","Digital I/O Module","-"
https://www.digi.com/pdf/prd_usb_rapidport.pdf,//media.digikey.com/Photos/Digi%20Int%27l%20Photos/301-1012-04.jpg,602-1742-ND,301-1012-04,Digi International,RAPIDPORT 5V 2.5A WALL PS,1,0,"1304.00000","0","1","RAPIDPORT/4®","Active","USB Modem","-"
https://www.digi.com/pdf/prd_cm_digicm.pdf,//media.digikey.com/photos/Digi%20Int'l%20Photos/70001951.jpg,602-1695-ND,70001951,Digi International,CONSOLE SERVER 48PORT DUAL,0,0,"4688.02000","0","1","Digi CM™","Active","Console Server","-"
https://assets.tripplite.com/product-pdfs/en/b112002r.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B112-002-R.jpg,TL1097-ND,B112-002-R,Tripp Lite,VGA/SVGA VIDEO SWITCH 2-PORT,18,0,"17.08000","0","1","-","Active","Video Switch","-"
-,//media.digikey.com/Photos/Cherry%20Switch%20Photos/MFG_AFZE-Series.jpg,CH724-ND,AFZE-5004,ZF Electronics,RECEIVER MODULE ONLY WIRE ANT,0,0,"20.85000","0","1","-","Active","Receiver","-"
http://downloadt.advantech.com/ProductFile/PIS/ADAM-4051/Product%20-%20Datasheet/ADAM-405120180910101935.pdf,//media.digikey.com/photos/B&B%20Electronics/MFG_ADAM-4051.JPG,1165-1296-ND,ADAM-4051-BE,"B&B SmartWorx, Inc.",MODULE DIGITAL INPUT 16-CH 1W,1,8,"157.00000","0","1","ADAM-4000","Active","Digital Input Module","RS-485 Communications"
http://downloadt.advantech.com/ProductFile/PIS/ADAM-4055/Product%20-%20Datasheet/ADAM-405520180910101939.pdf,//media.digikey.com/photos/B&B%20Electronics/ADAM-4056SO-AE.JPG,1165-1304-ND,ADAM-4056SO-AE,"B&B SmartWorx, Inc.",MODULE DGTL OUTPUT 12-CH 1W,1,0,"173.00000","0","1","ADAM-4000","Active","Digital Output Module","RS-485 Communications"
http://www.redlion.net/files/213/3887,//media.digikey.com/Photos/Red%20Lion%20Photos/ICM50000.JPG,RLC461-ND,ICM50000,Red Lion Controls,CONVERTER RS232/422/485 DIN RAIL,1,0,"174.12000","0","1","-","Active","Converter, RS-232 to RS-422/485","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2708193,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2708193.jpg,277-14655-ND,2708193,Phoenix Contact,FO CONVERT FOR 10/100BASE,0,0,"375.00000","0","1","-","Active","Fiber Optic Converter","-"
http://www.ia.omron.com/data_pdf/cat/km1_n170-e1_8_2_csm1004013.pdf,//media.digikey.com/Photos/Omron%20Auto/K3SC-10-AC100-240.jpg,Z6417-ND,K3SC-10 AC100-240,Omron Automation and Safety,INTERFACE CONVERTER 100-240V,1,35,"379.50000","0","1","-","Active","Converter, RS232C/USB to RS-422/485","-"
http://www.echelon.com/assets/blt8534b3dd54120149/Serial-LonTalk-Adapter-SLTA-10-datasheet.pdf,//media.digikey.com/Photos/Echelon%20Photos/73354R.JPG,1499-1071-ND,73354R,Echelon Corporation,ADAPTER FOR LONWORKS NETWORKS,1,0,"449.74000","0","1","LonTalk®, SLTA-10","Active","Adapter","LonWorks® Networks"
http://advdownload.advantech.com/productfile/PIS/ADAM-6015/Product%20-%20Datasheet/ADAM-601520160804092950.pdf,//media.digikey.com/photos/B&B%20Electronics/MFG_ADAM-6018.JPG,1165-1313-ND,ADAM-6018-BE,"B&B SmartWorx, Inc.",MODULE THRMOCPLE INPUT 8-CH 2W,1,9,"501.00000","0","1","ADAM-6000","Active","Thermocouple Input Module","-"
http://advdownload.advantech.com/productfile/PIS/ADAM-6024/Product%20-%20Datasheet/ADAM-602420160804092956.pdf,//media.digikey.com/photos/B&B%20Electronics/MFG_ADAM-6024.JPG,1165-1311-ND,ADAM-6024-A1E,"B&B SmartWorx, Inc.",MODU UNIVERSAL I/O 12-CH 4W,1,6,"534.00000","0","1","ADAM-6000","Active","Universal I/O Module","-"
"//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/ZXT(24,9)-IO-222R2.pdf",//media.digikey.com/Photos/B&B%20Electronics/ZXT24-IO-222R2.jpg,1165-1071-ND,BB-ZXT24-IO-222R2,"B&B SmartWorx, Inc.",ZLINX XTREME 2.4GHZ WIRELESS I/O,1,5,"579.89000","0","1","Zlinx™","Active","Wireless I/O","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2313643,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2313643.jpg,277-14608-ND,2313643,Phoenix Contact,INDUST SHDSL ETHERNET MODEM,1,0,"1010.01000","0","1","-","Active","SHDSL Modem","-"
https://www.digi.com/pdf/prd_cm_digipassport.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/70002260.JPG,602-1926-ND,70002260,Digi International,PASSPORT 16PORT,1,0,"2056.89000","0","1","Digi Passport®","Active","Console Server","-"
http://www.belden.com/products/industrialnetworking/routers/upload/TOFINOXenon_PB1095TAG.pdf,//media.digikey.com/Photos/Hirschmann/MFG_TOFINOXE-0200T1T1TDDZ90007TATXX.X.XX.jpg,1797-1022-ND,TOFINOXE-0200T1T1TDDZ90007TATXX.X.XX,Hirschmann,ETHERNET SECURITY APPLIANCE,0,0,"3154.69000","0","1","-","Active","Industrial Security Firewall","-"
https://www.digi.com/pdf/prd_cm_digipassport.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_70002278.jpg,602-1995-ND,70002278,Digi International,PASSPORT 32PORT 2AC,1,0,"3692.02000","0","1","Digi Passport®","Active","Console Server","-"
https://assets.tripplite.com/product-pdfs/en/b1401a0wp1.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B140-1A0-WP-1.jpg,TL1004-ND,B140-1A0-WP-1,Tripp Lite,DVI OVER CAT5/6 EXTENDER VIDEO W,1,0,"130.49000","0","1","-","Active","DVI Extender","Cat5/Cat6"
//media.digikey.com/pdf/Data%20Sheets/Option%20NV%20PDFs/CloudGate_Developers_V1%202.pdf,//media.digikey.com/Photos/Option%20NV/CG1108-11980.jpg,1468-1010-ND,CG1108-11980,Option NV,CLOUDGATE BREADBOARD EXPANSION,1,0,"172.00000","0","1","-","Active","Expansion Card","-"
http://www.redlion.net/files/138/3400,//media.digikey.com/Photos/Red%20Lion%20Photos/VT-MODEM-1WW.jpg,RLC656-ND,VT-MODEM-1WW,Red Lion Controls,"33600BAUD,10-30VDC,FA,WWM",1,0,"384.64000","0","1","Sixnet® Networking","Active","Modem","-"
//media.digikey.com/pdf/Data%20Sheets/Option%20NV%20PDFs/CloudGate_Accessories.pdf,//media.digikey.com/Photos/Option%20NV/MFG_CG1105-11937.jpg,1468-1009-ND,CG1105-11937,Option NV,CLOUDGATE DEVELOP EXPANSION CARD,1,0,"435.38000","0","1","-","Active","Expansion Card","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2313559,//media.digikey.com/photos/Phoenix%20Photos/2313559.jpg,277-14607-ND,2313559,Phoenix Contact,INTERFACE CONVERTER,1,0,"620.00000","0","1","-","Active","Converter","-"
"//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/ZXT(24,9)-IO-222R2.pdf",//media.digikey.com/Photos/B&B%20Electronics/ZXT9-IO-222R2.jpg,1165-1073-ND,BB-ZXT9-IO-222R2-A,"B&B SmartWorx, Inc.",ZLINX XTREME 900MHZ WIRELESS I/O,1,6,"738.51000","0","1","Zlinx™","Active","Wireless I/O","-"
http://www.belden.com/products/industrialnetworking/routers/upload/TOFINOXenon_PB1095TAG.pdf,//media.digikey.com/Photos/Hirschmann/MFG_TOFINOXE-0200T1T1TDDV90007TATXX.X.XX.jpg,1797-1023-ND,TOFINOXE-0200T1T1TDDV90007TATXX.X.XX,Hirschmann,ETHERNET SECURITY APPLIANCE,1,0,"3261.99000","0","1","-","Active","Industrial Security Firewall","-"
-,-,1468-1022-ND,CG9102-MULTIWIRELESS-NM,Option NV,OPTION CLOUDGATE MULTIWIRELESS E,0,0,"89.70000","0","1","*","Active","-","-"
-,//media.digikey.com/Photos/Radiocrafts/MFG_RCxxxx-FX30.jpg,1783-1063-ND,RC1180-MBUS3-FX30,Radiocrafts AS,EMBEDED WIRELESS M-BUS PROTOCOL,1,0,"100.37000","0","1","-","Active","Expansion Board","FX30 Series"
-,-,1468-1018-ND,CG9103-2RS232-1USB,Option NV,OPTION CLOUDGATE DUAL-SERIAL AND,0,0,"102.70000","0","1","*","Active","-","-"
-,-,1468-1020-ND,CG9106-4USB,Option NV,OPTION CLOUDGATE 4-USB EXPANSION,0,0,"110.40000","0","1","*","Active","-","-"
