Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Interface","Number of Ports"
http://advdownload.advantech.com/productfile/PIS/BB-MESR922T/Product%20-%20Datasheet/MESR900%20Copper%20series_1416ds20171129112012.pdf,//media.digikey.com/Photos/B&B%20Electronics/MESR902T.jpg,1165-1053-ND,BB-MESR902T,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"558.26000","0","1","Vlinx™","Active","Ethernet to Serial","RS-232/422/485","2"
http://www.atop.com.tw/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5404D-V5.pdf,//media.digikey.com/Photos/ATOP-Technologies/MFG_SE5404D.jpg,SE5404D-ND,SE5404D,ATOP Technologies,ETHERNET TO SER RS-232/422/485,0,0,"336.84000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","4"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/DM_SE8502-M12_V1_2.pdf,//media.digikey.com/Photos/ATOP-Technologies/MFG_SE8502.jpg,SE8502-M12-ND,SE8502-M12,ATOP Technologies,ETHERNET TO SER RS-232/422/485,1,0,"674.88000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","2"
https://www.digi.com/pdf/prd_ts_digiconnectes.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/DC-ES-8SB-EU.jpg,602-2045-ND,DC-ES-8SB-EU,Digi International,ETHERNET TO SERIAL RS-232,1,0,"1708.01000","0","1","Digi Connect® ES","Active","Ethernet to Serial","RS-232","8"
http://www.atop.com.tw/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5001A-V2.pdf,//media.digikey.com/Photos/ATOP-Technologies/MFG_SE5001A.jpg,SE5001A-ND,SE5001A,ATOP Technologies,ETHERNET TO SER RS-232/422/485,1,0,"93.73000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","1"
http://www.ak-nord.de/en/daten/brochure_netcon_sxl_usb.pdf,//media.digikey.com/Photos/AK-Nord-GmbH/MFG_NC-SXL-USB-POE.JPG,1851-1000-ND,NC-SXL-USB-POE,AK-Nord GmbH,ETHERNET TO USB NETCON-SXL-USB,1,0,"107.20000","0","1","-","Active","Ethernet to USB","-","1"
http://www.deltaww.com/filecenter/Products/download/06/060301/Catalogue/DELTA_IA-PLC_DVP_TP_C_EN_20180614_Web.pdf,-,2039-RTU-485-ND,RTU-485,Delta Electronics/Industrial Automation,MODBUS SERIAL COMMUNICATION DEVI,0,0,"138.47000","0","1","DVP","Active","Serial to Serial","RS-485","1"
http://www.deltaww.com/filecenter/Products/download/06/060301/Catalogue/DELTA_IA-PLC_DVP_TP_C_EN_20180614_Web.pdf,-,2039-RTU-EN01-ND,RTU-EN01,Delta Electronics/Industrial Automation,MODBUS TCP SLAVE  CONNECTABLE TO,0,0,"361.80000","0","1","DVP","Active","Ethernet to Serial","RS-485","1"
https://www.echelon.com/assets/blte67d80376d34f1c7/Datasheet_iLON700.pdf,-,1499-1082-ND,72201R-140,Echelon Corporation,I.LON 700 EDGE SERVER,0,0,"657.48000","0","1","i.LON® 700","Active","Ethernet to USB","USB 2.0","4"
https://www.anybus.com/docs/librariesprovider7/default-document-library/manuals-design-guides/hms-hmsi-27-314.pdf,//media.digikey.com/Photos/HMS-Industrial-Networks/AB7007-C.jpg,1976-1002-ND,AB7007-C,HMS Networks,SERIAL-ETHERNET/IP CONVERTER,1,0,"735.90000","0","1","-","Active","Converter, Serial to Ethernet","RS-232/422/485","1"
http://www.multitech.com/documents/publications/data-sheets/86002109.pdf,-,MT100SEM-IP.R1-ND,MT100SEM-IP.R1,Multi-Tech Systems Inc.,SERV/SER TO ETHERNET PC BOARD MT,0,0,"39.02400","0","50","*","Active","Server, Serial to Ethernet","PC Board Mount","1"
http://www.multitech.com/documents/publications/data-sheets/86002109.pdf,-,MT100SEM-L-IP.R1-ND,MT100SEM-L-IP.R1,Multi-Tech Systems Inc.,SERV/SER TO ETHERNET PC BOARD MT,0,0,"39.02400","0","50","*","Active","Server, Serial to Ethernet","PC Board Mount","1"
https://www.multitech.com/documents/publications/data-sheets/86002109.pdf,-,MT100SEM-L-HV-IP.R1-ND,MT100SEM-L-HV-IP.R1,Multi-Tech Systems Inc.,SERV/SER TO ETHERNET RS-232,0,0,"45.87500","0","50","SocketEthernet IP®","Active","Server, Serial to Ethernet","RS-232","1"
http://www.multitech.com/documents/publications/data-sheets/86002109.pdf,-,MT100SEM-L-IP.R1-SP-ND,MT100SEM-L-IP.R1-SP,Multi-Tech Systems Inc.,SERV/SER TO ETHERNET PC BOARD MT,0,0,"46.45000","0","1","*","Active","Server, Serial to Ethernet","PC Board Mount","1"
https://www.multitech.com/documents/publications/data-sheets/86002109.pdf,-,MT100SEM-L-HV-IP.R1-SP-ND,MT100SEM-L-HV-IP.R1-SP,Multi-Tech Systems Inc.,SERV/SER TO ETHERNET RS-232,0,0,"46.88000","0","1","SocketEthernet IP®","Active","Server, Serial to Ethernet","RS-232","1"
-,-,IFD6500-ND,IFD6500,Delta Electronics/Industrial Automation,COMMUNICATION MODULE USB-485 22,0,0,"70.54000","0","1","-","Active","Ethernet to USB","RS-485, USB","1"
http://downloadt.advantech.com/ProductFile/PIS/ADAM-4520/Product - Datasheet/ADAM-452020180910101957.pdf,-,ADAM-4520-EE-ND,ADAM-4520-EE,Advantech Corp,ISOLATED RS-232 TO RS-422/485 CO,1,0,"77.69000","0","1","-","Active","Ethernet to Serial","RS-232, RS-422, RS-485","1"
http://www.wiznet.io/wp-content/uploads/wiznethome/S2E%20Module/WIZ1000/Document/WIZ1000_UM_v110e.pdf,//media.digikey.com/Photos/WIZnet/MFG_WIZ1000.jpg,WIZ1000-ND,WIZ1000,WIZnet,ETHERNET TO SERIAL RS-232,0,0,"84.00000","0","20","-","Active","Ethernet to Serial","RS-232","1"
http://downloadt.advantech.com/ProductFile/PIS/ADAM-4570L/Product%20-%20Datasheet/DS_ADAM%204571_L_ADAM%204570_L20141027134312.pdf,-,ADAM-4571L-DE-ND,ADAM-4571L-DE,"B&B SmartWorx, Inc.",1-PORT RS-232 SRIAL DVC SERVR,0,0,"100.00000","0","1","-","Active","Ethernet to Serial","RS-232","1"
http://downloadt.advantech.com/ProductFile/PIS/ADAM-4520I/Product - Datasheet/ADAM-4520I20180910101959.pdf,-,ADAM-4520I-AE-ND,ADAM-4520I-AE,Advantech Corp,ROBUST RS-232 TO RS-422/485 CONV,0,0,"114.57000","0","1","-","Active","Ethernet to Serial","RS-232, RS-422, RS-485","1"
http://downloadt.advantech.com/ProductFile/PIS/ADAM-4561/Product - Datasheet/ADAM-4541_4542_4561_4562_DS20150826104055.pdf,-,ADAM-4561-CE-ND,ADAM-4561-CE,Advantech Corp,1PORT ISOLATED USB TO RS-232/422,1,0,"123.20000","0","1","-","Active","Serial to USB","RS-232, RS-422, RS-485","1"
-,-,IFD8510-ND,IFD8510,Delta Electronics/Industrial Automation,COMMUNICATION MODULE 485 REP ISO,0,0,"126.36000","0","1","-","Active","Serial to Serial","RS-422/485","2"
http://www.lantronix.com/wp-content/uploads/pdf/WiPort_DS.pdf,-,WP2001000G-02-ND,WP2001000G-02,"Lantronix, Inc.",WIRELESS TO SERIAL WIPORT BULK,0,0,"134.40070","0","100","WiPort™","Active","Wireless to Serial","-","-"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/DM_SE5002D.pdf,//media.digikey.com/Photos/ATOP-Technologies/MFG_SE5002D-TB.jpg,SE5002D-TB-ND,SE5002D-TB,ATOP Technologies,FIBER OPT TO SER RS-232/422/485,0,0,"140.62000","0","1","-","Active","Fiber Optic to Serial","RS-232/422/485","2"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5901%20series%20v0_5.pdf,-,SE5901-DB-ND,SE5901-DB,ATOP Technologies,ETHERNET TO SER RS-232/422/485,0,0,"146.80000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","1"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5901%20series%20v0_5.pdf,-,SE5901-TB-ND,SE5901-TB,ATOP Technologies,ETHERNET TO SER RS-232/422/485,0,0,"146.80000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","1"
-,-,UD1100NL2-01-ND,UD1100NL2-01,"Lantronix, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"149.00056","0","18","-","Active","Ethernet to Serial","RS-232/422/485","1"
-,-,UD1100BP2-01-ND,UD1100BP2-01,"Lantronix, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"149.00100","0","20","-","Active","Ethernet to Serial","RS-232/422/485","1"
http://www.ak-nord.de/en/daten/manual_xxl_ts.pdf,//media.digikey.com/Photos/AK-Nord-GmbH/MFG_CPLA-XXL-34V.JPG,CPLA-XXL-34V-ND,CPLA-XXL-34V,AK-Nord GmbH,ETHERNET TO SERIAL RS-232/RS-485,0,0,"149.35000","0","1","-","Active","Ethernet to Serial","RS-232, RS-485","2"
-,-,WP2001000MG-02-ND,WP2001000MG-02,"Lantronix, Inc.",WIPORT WITH MODBUS ROHS,0,0,"155.20080","0","100","WiPort™","Active","-","-","-"
http://downloadt.advantech.com/ProductFile/PIS/ADAM-4570L/Product%20-%20Datasheet/DS_ADAM%204571_L_ADAM%204570_L20141027134312.pdf,-,ADAM-4570L-DE-ND,ADAM-4570L-DE,"B&B SmartWorx, Inc.",2-PORT RS-232 SRIAL DVC SERVR,0,2,"171.00000","0","1","-","Active","Ethernet to Serial","RS-232","2"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5901%20series%20v0_5.pdf,-,SE5901-POE-DB-ND,SE5901-POE-DB,ATOP Technologies,ETHERNET TO SER RS-232/422/485,0,0,"171.35000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","1"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5901%20series%20v0_5.pdf,-,SE5901-POE-TB-ND,SE5901-POE-TB,ATOP Technologies,ETHERNET TO SER RS-232/422/485,0,0,"171.35000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","1"
http://downloadt.advantech.com/ProductFile/PIS/ADAM-4570L/Product%20-%20Datasheet/DS_ADAM%204571_L_ADAM%204570_L20141027134312.pdf,-,ADAM-4571-CE-ND,ADAM-4571-CE,"B&B SmartWorx, Inc.",1-PORT RS-232/422/485 SRIAL DVC,0,6,"175.00000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","1"
-,-,MESP211D-EU-ND,MESP211D-EU,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"199.00000","0","1","Vlinx™","Active","Ethernet to Serial","RS-232/422/485","1"
-,-,MESP211D-UK-ND,MESP211D-UK,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"199.00000","0","1","Vlinx™","Active","Ethernet to Serial","RS-232/422/485","1"
-,-,MESP211T-EU-ND,MESP211T-EU,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"199.00000","0","1","Vlinx™","Active","Ethernet to Serial","RS-232/422/485","1"
-,-,MESP211T-UK-ND,MESP211T-UK,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"199.00000","0","1","Vlinx™","Active","Ethernet to Serial","RS-232/422/485","1"
http://www.lantronix.com/wp-content/uploads/pdf/UDSx100_PB.pdf,//media.digikey.com/Photos/LANTRONIX/MFG_UD11000P0-01.jpg,UD11000P0-01-ND,UD11000P0-01,"Lantronix, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"199.00000","0","18","UDS1100","Active","Ethernet to Serial","RS-232/422/485","1"
http://advdownload.advantech.com/productfile/PIS/USB-4604B/Product%20-%20Datasheet/DS_USB-4604B_BM20170518104837.pdf,-,USB-4604B-BE-ND,USB-4604B-BE,"B&B SmartWorx, Inc.",SERIAL TO USB RS-232 4 PORT,0,1,"205.00000","0","1","-","Active","Serial to USB","RS-232","4"
http://advdownload.advantech.com/productfile/PIS/EKI-1521/Product%20-%20Datasheet/EKI-152120150714145203.pdf,-,EKI-1521-CE-ND,EKI-1521-CE,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,5,"205.00000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","1"
http://downloadt.advantech.com/ProductFile/PIS/ADAM-4572/Product%20-%20Datasheet/DS_ADAM-457220141027134400.pdf,-,ADAM-4572-CE-ND,ADAM-4572-CE,"B&B SmartWorx, Inc.",1-PORT MODBUS GATEWAY,0,4,"209.00000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","1"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/MESP211.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_MESP211%20SERIES.jpg,BB-MESP211T-ND,BB-MESP211T,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,49,"210.12000","0","1","Vlinx™","Active","Ethernet to Serial","RS-232/422/485","1"
http://www.lantronix.com/wp-content/uploads/pdf/EDS1100_EDS2100_PB.pdf,-,ED1100002-LNX-01-ND,ED1100002-LNX-01,"Lantronix, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"214.00000","0","1","EDS1100","Active","Ethernet to Serial","RS-232/422/485","1"
https://www.lantronix.com/wp-content/uploads/pdf/SDS1101_PB.pdf,-,SD1101002-11-ND,SD1101002-11,"Lantronix, Inc.",SERV/SER TO ETHER RS-232/422/485,0,0,"239.00000","0","1","SDS1101","Active","Server, Serial to Ethernet","RS-232/422/485","1"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/DM_SE5002D.pdf,//media.digikey.com/Photos/ATOP-Technologies/MFG_SE5002D-FS-TB.jpg,SE5002D-FS-TB-ND,SE5002D-FS-TB,ATOP Technologies,FIBER OPT TO SER RS-232/422/485,0,0,"243.11000","0","1","-","Active","Fiber Optic to Serial","RS-232/422/485","2"
http://advdownload.advantech.com/productfile/PIS/EKI-1521/Product%20-%20Datasheet/EKI-152120150714145203.pdf,-,EKI-1522-CE-ND,EKI-1522-CE,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,4,"249.00000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","2"
http://downloadt.advantech.com/ProductFile/PIS/ADAM-4570L/Product%20-%20Datasheet/DS_ADAM%204571_L_ADAM%204570_L20141027134312.pdf,-,ADAM-4570-CE-ND,ADAM-4570-CE,"B&B SmartWorx, Inc.",2-PORT RS-232/422/485 SRIAL DVC,0,0,"250.00000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","2"
http://www.lantronix.com/wp-content/uploads/pdf/EDS1100_EDS2100_PB-A4.pdf,-,ED2100002-LNX-01-ND,ED2100002-LNX-01,"Lantronix, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"260.00000","0","1","EDS2100","Active","Ethernet to Serial","RS-232/422/485","2"
http://www.deltaww.com/filecenter/Products/download/06/060301/Catalogue/DELTA_IA-PLC_DVP_TP_C_EN_20180614_Web.pdf,-,RTU-DNET-ND,RTU-DNET,Delta Electronics/Industrial Automation,COMMUNICATION MODULE RTU DEVICEN,0,0,"288.36000","0","6","DVP","Active","Serial to Serial","RS-485","1"
https://www.lantronix.com/wp-content/uploads/pdf/SDS2101_PB.pdf,-,SD2101002-11-ND,SD2101002-11,"Lantronix, Inc.",SERV/SER TO ETHER RS-232/422/485,0,0,"289.00000","0","1","SecureBox™ SDS2101","Active","Server, Serial to Ethernet","RS-232/422/485","2"
http://advdownload.advantech.com/productfile/PIS/USB-4604B/Product%20-%20Datasheet/DS_USB-4604B_BM20170518104837.pdf,-,USB-4604BM-BE-ND,USB-4604BM-BE,"B&B SmartWorx, Inc.",SERIAL TO USB RS-232/422/485,0,0,"310.00000","0","1","-","Active","Serial to USB","RS-232/422/485","4"
http://www.redlion.net/files/138/3481,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_ESERV-11T.jpg,ESERV-11T-ND,ESERV-11T,Red Lion Controls,ETHERNET TO SER RS-232/422/485,0,0,"324.58000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","1"
http://www.lantronix.com/wp-content/uploads/pdf/PremierWave-XC_PB.pdf,-,PXC2102G2-01-ND,PXC2102G2-01,"Lantronix, Inc.",WIRELESS TO SER RS-232/422/485,0,0,"329.00000","0","1","PremierWave® XC","Active","Wireless to Serial","RS-232/422/485","2"
http://advdownload.advantech.com/productfile/PIS/BB-VESR901/Product%20-%20Datasheet/VESR900%20Copper%20series_1416ds20171129112438.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_VESR9%20SERIES.jpg,BB-VESR922T-ND,BB-VESR922T,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,26,"336.81000","0","1","Vlinx™","Active","Ethernet to Serial","RS-232/422/485","2"
http://advdownload.advantech.com/productfile/PIS/EKI-1521/Product%20-%20Datasheet/EKI-152120150714145203.pdf,-,EKI-1521I-CE-ND,EKI-1521I-CE,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,1,"349.00000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","1"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2702760,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2702760.jpg,2702760-ND,2702760,Phoenix Contact,ETHERNET TO SERIAL RS-232/RS-422,0,14,"368.00000","0","1","-","Active","Ethernet to Serial","RS-232, RS-422","2"
-,-,IFD9507-ND,IFD9507,Delta Electronics/Industrial Automation,COMMUNICATION MODULE 485/232-ETH,0,0,"381.51000","0","1","-","Active","Ethernet to Serial","RS-485","1"
http://advdownload.advantech.com/productfile/PIS/EKI-1521/Product%20-%20Datasheet/EKI-152120150714145203.pdf,-,EKI-1522I-CE-ND,EKI-1522I-CE,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"399.00000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","2"
http://advdownload.advantech.com/productfile/PIS/EKI-1521/Product%20-%20Datasheet/EKI-152120150714145203.pdf,-,EKI-1524-CE-ND,EKI-1524-CE,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,2,"409.00000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","4"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2702761,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2702761.jpg,2702761-ND,2702761,Phoenix Contact,ETHERNET TO SERIAL RS-232/RS-422,0,20,"410.00000","0","1","-","Active","Ethernet to Serial","RS-232, RS-422","2"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2702768,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2702768.jpg,2702768-ND,2702768,Phoenix Contact,ETHERNET TO SERIAL RS-232/RS-422,0,37,"420.00000","0","1","-","Active","Ethernet to Serial","RS-232, RS-422","1"
http://advdownload.advantech.com/productfile/PIS/EKI-1521/Product%20-%20Datasheet/EKI-152120150714145203.pdf,-,EKI-1521CI-CE-ND,EKI-1521CI-CE,"B&B SmartWorx, Inc.",ETHERNET TO SERIAL RS-422/485,0,0,"459.00000","0","1","-","Active","Ethernet to Serial","RS-422/485","1"
http://advdownload.advantech.com/productfile/PIS/EKI-1521/Product%20-%20Datasheet/EKI-152120150714145203.pdf,-,EKI-1522CI-CE-ND,EKI-1522CI-CE,"B&B SmartWorx, Inc.",ETHERNET TO SERIAL RS-422/485,0,1,"489.00000","0","1","-","Active","Ethernet to Serial","RS-422/485","2"
https://www.digi.com/pdf/ds-digi-connect-ws.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/DC-WS-1-INT.jpg,602-2223-ND,DC-WS-1-INT,Digi International,ETHERNET TO SERIAL RS-232,0,0,"493.50000","0","1","Digi Connect® WS","Active","Ethernet to Serial","RS-232","1"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2702772,-,2702772-ND,2702772,Phoenix Contact,ETHERNET TO SERIAL RS-232/RS-422,0,14,"499.00000","0","1","-","Active","Ethernet to Serial","RS-232, RS-422","1"
http://advdownload.advantech.com/productfile/PIS/EKI-1521/Product%20-%20Datasheet/EKI-152120150714145203.pdf,-,EKI-1524I-CE-ND,EKI-1524I-CE,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"529.00000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","4"
http://www.deltaww.com/filecenter/Products/download/06/060301/Catalogue/DELTA_IA-PLC_DVP_TP_C_EN_20180614_Web.pdf,-,RTU-PD01-ND,RTU-PD01,Delta Electronics/Industrial Automation,COMMUNICATION MODULE RTU PROFIBU,0,0,"545.13000","0","6","DVP","Active","Serial to Serial","RS-485","1"
http://advdownload.advantech.com/productfile/PIS/BB-VESR321/Product%20-%20Datasheet/VESR321-Series_3713ds20171129112424.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_VESR321%20SERIES.jpg,VESR321-SL-ND,VESR321-SL,"B&B SmartWorx, Inc.",ETHERNET TO SER RS-232/422/485,0,0,"549.00000","0","1","Vlinx™","Active","Ethernet to Serial","RS-232/422/485","1"
https://www.digi.com/pdf/prd_ds_portservertshmei.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/70001918.jpg,602-1573-ND,70001918,Digi International,ETHERNET TO SER RS-232/422/485,0,0,"569.00000","0","1","PortServer™ TS H","Last Time Buy","Ethernet to Serial","RS-232/422/485","2"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5908-SE5916%20series%20v0_3.pdf,-,SE5908-N-DC-ND,SE5908-N-DC,ATOP Technologies,ETHERNET TO SER RS-232/422/485,0,0,"614.94000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","8"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5908-SE5916%20series%20v0_3.pdf,-,SE5908-N-US-ND,SE5908-N-US,ATOP Technologies,ETHERNET TO SER RS-232/422/485,0,0,"614.94000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","8"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5908-SE5916%20series%20v0_3.pdf,-,SE5908-N-EU-ND,SE5908-N-EU,ATOP Technologies,ETHERNET TO SER RS-232/422/485,0,0,"614.94000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","8"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2702769,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2702769.jpg,2702769-ND,2702769,Phoenix Contact,ETHERNET TO SERIAL RS-232/RS-422,0,0,"630.00000","0","1","-","Active","Ethernet to Serial","RS-232, RS-422","2"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2702765,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2702765.jpg,2702765-ND,2702765,Phoenix Contact,ETHERNET TO SERIAL RS-232/RS-422,0,6,"630.00000","0","1","-","Active","Ethernet to Serial","RS-232, RS-422","2"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2313465.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2313465.jpg,2313465-ND,2313465,Phoenix Contact,ETHERNET TO SER RS-232/422/485,0,0,"645.00000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","1"
http://www.lantronix.com/wp-content/uploads/pdf/EDS8PS-EDS16PS_PB-A4.pdf,-,EDS008PS-02-ND,EDS008PS-02,"Lantronix, Inc.",ETHERNET DESKTOP MULTIPORT DEV,0,0,"654.00000","0","1","EDS8PS","Active","Ethernet","-","8"
-,-,AB7000-C-ND,AB7000-C,HMS Networks,SERIAL TO PROFIBUS-DP-V0 COMM,0,0,"657.80000","0","1","-","Active","Converter, Serial to PROFIBUS","RS-232/422/485","1"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2702770,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2702770.jpg,2702770-ND,2702770,Phoenix Contact,ETHERNET TO SERIAL RS-232/RS-422,0,15,"672.00000","0","1","-","Active","Ethernet to Serial","RS-232, RS-422","2"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5908-SE5916%20series%20v0_3.pdf,-,SE5908-SIS-DC-ND,SE5908-SIS-DC,ATOP Technologies,ETHERNET TO SERIAL RS-422/485,0,0,"677.51000","0","1","-","Active","Ethernet to Serial","RS-422/485","8"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5908-SE5916%20series%20v0_3.pdf,-,SE5908-SIS-US-ND,SE5908-SIS-US,ATOP Technologies,ETHERNET TO SERIAL RS-422/485,0,0,"677.51000","0","1","-","Active","Ethernet to Serial","RS-422/485","8"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5908-SE5916%20series%20v0_3.pdf,-,SE5908-SIS-EU-ND,SE5908-SIS-EU,ATOP Technologies,ETHERNET TO SERIAL RS-422/485,0,0,"677.51000","0","1","-","Active","Ethernet to Serial","RS-422/485","8"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2702773,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2702773.jpg,2702773-ND,2702773,Phoenix Contact,ETHERNET TO SERIAL RS-232/RS-422,0,11,"683.00000","0","1","-","Active","Ethernet to Serial","RS-232, RS-422","2"
http://www.lantronix.com/wp-content/uploads/pdf/EDS16PR-32PR_PB.pdf,-,EDS00812N-01-ND,EDS00812N-01,"Lantronix, Inc.",ETHERNET TO SERIAL RS-232,0,0,"692.00000","0","1","EDS8PR","Active","Ethernet to Serial","RS-232","8"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5908-SE5916%20series%20v0_3.pdf,-,SE5916-N-DC-ND,SE5916-N-DC,ATOP Technologies,ETHERNET TO SER RS-232/422/485,0,0,"698.52000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","16"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5908-SE5916%20series%20v0_3.pdf,-,SE5916-N-US-ND,SE5916-N-US,ATOP Technologies,ETHERNET TO SER RS-232/422/485,0,0,"698.52000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","16"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_SE5908-SE5916%20series%20v0_3.pdf,-,SE5916-N-EU-ND,SE5916-N-EU,ATOP Technologies,ETHERNET TO SER RS-232/422/485,0,0,"698.52000","0","1","-","Active","Ethernet to Serial","RS-232/422/485","16"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2702774,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2702774.jpg,2702774-ND,2702774,Phoenix Contact,ETHERNET TO SERIAL RS-232/RS-422,0,20,"725.00000","0","1","-","Active","Ethernet to Serial","RS-232, RS-422","2"
http://advdownload.advantech.com/productfile/PIS/EKI-1521/Product%20-%20Datasheet/EKI-152120150714145203.pdf,-,EKI-1524CI-CE-ND,EKI-1524CI-CE,"B&B SmartWorx, Inc.",ETHERNET TO SERIAL RS-422/485,0,0,"729.00000","0","1","-","Active","Ethernet to Serial","RS-422/485","4"
