Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Configuration","Copper Ports","Copper Type","Fiber Ports","Fiber Type","SFP/XFP Ports","Features","Distance","MTU","Voltage - Input","Connector Type","Mounting Type","Ingress Protection","Operating Temperature"
"//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/iMcV-LIM%2010,100_Mbps(850-14yyy).pdf",//media.digikey.com/Photos/B&B%20Electronics/MFG_850-142xy.jpg,850-14263-ND,850-14263,"B&B SmartWorx, Inc.",IMCV SNMP MANAGEABLE CONVRTR,0,0,"195.00000","0","1","Bulk","iMcV","Active","-","Modular - Card","1","10/100","1","100BASE-FX (Multimode)","-","LFPT","5km","-","-","RJ45, SC","Rack Mount","-","0°C ~ 50°C"
-,-,855-10511-ND,855-10511,"B&B SmartWorx, Inc.",MCBASIC TX/FX-MM850-ST,0,0,"195.00000","0","1","-","McBasic","Active","Unmanaged","Fixed","1","100","1","100BASE-FX (Multimode)","-","-","2km","-","-","RJ45, ST","Chassis Mount","-","-"
http://advdownload.advantech.com/productfile/PIS/BB-7010TX/Product%20-%20Datasheet/7010TX_DataSheet20171129110344.pdf,-,NTSFP-SXBB-ND,NTSFP-SX,"B&B SmartWorx, Inc.",1000BASESXMMFXSFPPLUGMINIGBICTRA,0,0,"199.00000","0","1","-","N-TRON®","Active","Unmanaged","Fixed + SFP","-","-","-","SFP","1 (SFP)","-","550m","-","-","RJ45, SFP","DIN Rail","-","-"
https://assets.tripplite.com/product-pdfs/en/n785intlcmm.pdf,-,N785-INT-LC-MM-ND,N785-INT-LC-MM,Tripp Lite,GIGABIT MULTIMODE FIBER TO ETHER,0,0,"199.17200","0","10","-","-","Active","-","Fixed","1","10/100/1000","1","Gigabit (Multimode)","-","-","550m","-","100V ~ 240V","RJ45, LC","Chassis Mount","-","-"
"//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/iMcV-LIM%2010,100_Mbps(850-14yyy).pdf",//media.digikey.com/Photos/B&B%20Electronics/MFG_850-142xy.jpg,850-14260-ND,850-14260,"B&B SmartWorx, Inc.",IMCV SNMP MANAGEABLE CONVRTR,0,0,"202.50000","0","1","Bulk","iMcV","Active","-","Modular - Card","1","10/100","1","100BASE-FX (Multimode)","-","LFPT","2km","-","-","RJ45, ST","Rack Mount","-","0°C ~ 50°C"
"//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/iMcV-LIM%2010,100_Mbps(850-14yyy).pdf",//media.digikey.com/Photos/B&B%20Electronics/MFG_850-142xy.jpg,850-14261-ND,850-14261,"B&B SmartWorx, Inc.",IMCV SNMP MANAGEABLE CONVRTR,0,0,"202.50000","0","1","Bulk","iMcV","Active","-","Modular - Card","1","10/100","1","100BASE-FX (Multimode)","-","LFPT","2km","-","-","RJ45, SC","Rack Mount","-","0°C ~ 50°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HEMC2G-Datasheet.pdf,-,HEMC2G-SFP-VL-ND,HEMC2G-SFP-VL,Henrich Electronics Corporation,MEDIA CONVERTER DIN-RAIL UNMANAG,0,0,"206.40750","0","8","-","HEMC2G","Active","Unmanaged","Fixed + SFP","1","10/100/1000","1","SFP","1 (SFP)","-","-","-","12 ~ 36VDC","SFP","DIN Rail","IP30","-10°C ~ 60°C"
http://advdownload.advantech.com/productfile/PIS/EKI-2741F/Product%20-%20Datasheet/EKI-2741F-BE_DS(10.18.17)20171109171942.pdf,-,EKI-2741F-BE-ND,EKI-2741F-BE,"B&B SmartWorx, Inc.",MEDIA CONVERTER GBE-SFP FIBER,0,0,"207.90000","0","1","-","-","Active","Unmanaged","Fixed + SFP","1","10/100/1000","Up to 1","SFP","1 (SFP)","-","Varies","-","12 ~ 48VDC","RJ45, SFP","DIN Rail","IP30","-10°C ~ 60°C"
-,-,BB-854-19619-ND,BB-854-19619,"B&B SmartWorx, Inc.","IE-MODECONVERTER MODULE, SFP/SFP",0,0,"210.00000","0","1","Bulk","-","Active","-","Fixed + SFP","-","-","Up to 2","SFP","2 (SFP)","-","Varies","-","7 ~ 50VDC","SFP","Chassis Mount","-","-25°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/McBasic%20TP_FO.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_855-102xx%20SERIES.jpg,855-10232-ND,855-10232,"B&B SmartWorx, Inc.","MCBASIC, TP/FO-MM1300-ST",0,0,"217.50000","0","1","Bulk","McBasic","Active","-","Fixed","1","10","1","10BASE-FL (Multimode)","-","-","2km","-","100 ~ 240VAC","RJ45, ST","Chassis Mount","-","0°C ~ 50°C"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/McBasic%20TP_FO.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_855-102xx%20SERIES.jpg,855-10233-ND,855-10233,"B&B SmartWorx, Inc.","MCBASIC, TP/FO-MM1300-SC",0,0,"217.50000","0","1","Bulk","McBasic","Active","-","Fixed","1","10","1","10BASE-FL (Multimode)","-","-","2km","-","100 ~ 240VAC","RJ45, SC","Chassis Mount","-","0°C ~ 50°C"
-,//media.digikey.com/Photos/B&B%20Electronics/MFG_850-156xy.jpg,BB-850-15611-ND,BB-850-15611,"B&B SmartWorx, Inc.",IMCV SNMP MANAGEABLE CONVRTR,0,0,"220.00000","0","1","Bulk","iMcV","Active","Managed","Modular - Card","1","10/100","1","100BASE-FX (Multimode)","-","LFPT, SNMP Manageable","2km","-","-","RJ45, ST","Rack Mount","-","0°C ~ 50°C"
-,//media.digikey.com/Photos/B&B%20Electronics/MFG_850-156xy.jpg,BB-850-15612-ND,BB-850-15612,"B&B SmartWorx, Inc.",IMCV SNMP MANAGEABLE CONVRTR,0,0,"220.00000","0","1","Bulk","iMcV","Active","Managed","Modular - Card","1","10/100","1","100BASE-FX (Multimode)","-","LFPT, SNMP Manageable","2km","-","-","RJ45, SC","Rack Mount","-","0°C ~ 50°C"
-,-,BB-854-10627-ND,BB-854-10627,"B&B SmartWorx, Inc.","MINIMC MODULE, TP-TX/FX-SM1310/L",0,7,"220.00000","0","1","Bulk","MiniMc","Active","-","Fixed","1","10/100","1","100BASE-FX (Singlemode)","-","-","80km","1916","100 ~ 240VAC","RJ45, SC","Chassis Mount","-","0°C ~ 50°C"
http://www.redlion.net/files/138/3415,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_102MC-ST-MDR.jpg,102MC-SC-ND,102MC-SC,Red Lion Controls,102MC-SC MEDIA CONVERTER,0,0,"222.26000","0","1","Bulk","N-TRON®","Active","Unmanaged","Fixed","1","10/100","1","100BASE-FX (Multimode)","-","-","-","-","10 ~ 30VDC","RJ45, SC","DIN Rail","-","-40°C ~ 80°C"
http://www.redlion.net/files/138/3415,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_102MC-ST-MDR.jpg,102MC-ST-ND,102MC-ST,Red Lion Controls,102MC-ST MEDIA CONVERTER,0,0,"222.26000","0","1","Bulk","N-TRON®","Active","Unmanaged","Fixed","1","10/100","1","100BASE-FX (Multimode)","-","-","-","-","10 ~ 30VDC","RJ45, ST","DIN Rail","-","-40°C ~ 80°C"
http://advdownload.advantech.com/productfile/PIS/BB-CANFB/Product%20-%20Datasheet/CANFB-0812ds20171129110512.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_CANFB.jpg,BB-CANFB-ND,BB-CANFB,"B&B SmartWorx, Inc.",CAN TO FIBER CONVERTER W/TB,0,13,"224.54000","0","1","Bulk","-","Active","-","Fixed","2","-","2","-","-","-","-","-","10 ~ 30VDC","ST","DIN Rail","-","0°C ~ 70°C"
"//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/iMcV-LIM%2010,100_Mbps(850-14yyy).pdf",//media.digikey.com/Photos/B&B%20Electronics/MFG_850-142xy.jpg,850-14244-ND,850-14244,"B&B SmartWorx, Inc.",IMCV SNMP MANAGEABLE CONVRTR,0,0,"225.00000","0","1","Bulk","iMcV","Active","-","Modular - Card","1","10/100","1","100BASE-FX (Singlemode)","-","LFPT","20km","-","-","RJ45, SC","Rack Mount","-","0°C ~ 50°C"
"//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/iMcV-LIM%2010,100_Mbps(850-14yyy).pdf",//media.digikey.com/Photos/B&B%20Electronics/MFG_850-142xy.jpg,850-14245-ND,850-14245,"B&B SmartWorx, Inc.",IMCV SNMP MANAGEABLE CONVRTR,0,0,"225.00000","0","1","Bulk","iMcV","Active","-","Modular - Card","1","10/100","1","100BASE-FX (Singlemode)","-","LFPT","20km","-","-","RJ45, SC","Rack Mount","-","0°C ~ 50°C"
"//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/McPC-Series-100,10_100&Gigabit.pdf",//media.digikey.com/Photos/B&B%20Electronics/MFG_855-1xxxx.jpg,855-12263-ND,855-12263,"B&B SmartWorx, Inc.","MCPC/PCI, 10/100-MM1300-SC",0,0,"225.00000","0","1","Bulk","MCPC","Active","-","Modular - Card","1","10/100","1","100BASE-FX (Multimode)","-","-","5km","-","-","RJ45, SC","Rack Mount","-","0°C ~ 50°C"
"//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/McPC-Series-100,10_100&Gigabit.pdf",//media.digikey.com/Photos/B&B%20Electronics/MFG_855-1xxxx.jpg,855-13263-ND,855-13263,"B&B SmartWorx, Inc.","MCPC/ISA, 10/100-MM1300-SC",0,0,"225.00000","0","1","Bulk","MediaLinX","Active","-","Modular - Card","1","10/100","1","100BASE-FX (Multimode)","-","-","5km","-","-","RJ45, SC","Rack Mount","-","0°C ~ 50°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HEMC2G-Datasheet.pdf,-,HEMC2G-SFP-VLW-ND,HEMC2G-SFP-VLW,Henrich Electronics Corporation,MEDIA CONVERTER DIN-RAIL UNMANAG,0,0,"225.25714","0","7","-","HEMC2G","Active","Unmanaged","Fixed + SFP","1","10/100/1000","1","SFP","1 (SFP)","-","-","-","12 ~ 36VDC","SFP","DIN Rail","IP30","-40°C ~ 75°C"
http://advdownload.advantech.com/productfile/PIS/BB-855-10619/Product%20-%20Datasheet/MiniMc-MiniMc-SFP_0317ds20171129112058.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_855-106%20SERIES.jpg,BB-855-10627-ND,BB-855-10627,"B&B SmartWorx, Inc.","MINIMC, TP-TX/FX-SM1310/LONG-SC",0,0,"230.00000","0","1","Bulk","MiniMc","Active","-","Fixed","1","10/100","1","100BASE-FX (Singlemode)","-","-","80km","1916","5VDC","RJ45, SC","Chassis Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/PIS/BB-855-10619/Product%20-%20Datasheet/MiniMc-MiniMc-SFP_0317ds20171129112058.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_855-106%20SERIES.jpg,BB-855-10650-ND,BB-855-10650,"B&B SmartWorx, Inc.","MINIMC, TP-TX/SSFX-MM1310-SC (13",0,0,"230.00000","0","1","Bulk","MiniMc","Active","-","Fixed","1","10/100","1","100BASE-FX (Multimode)","-","-","2km","1916","5VDC","RJ45, SC","Chassis Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/PIS/BB-855-10619/Product%20-%20Datasheet/MiniMc-MiniMc-SFP_0317ds20171129112058.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_855-106%20SERIES.jpg,BB-855-10651-ND,BB-855-10651,"B&B SmartWorx, Inc.","MINIMC, TP-TX/SSFX-MM1550-SC (15",0,0,"230.00000","0","1","Bulk","MiniMc","Active","-","Fixed","1","10/100","1","100BASE-FX (Multimode)","-","-","2km","1916","5VDC","RJ45, SC","Chassis Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/PIS/BB-102MC-ST/Product%20-%20Datasheet/102MC_Data_Sheet20171129105933.pdf,-,102MC-SCBB-ND,102MC-SC,"B&B SmartWorx, Inc.","10/100TX-100FX MEDIACONV,MM,SC",0,0,"230.00000","0","1","-","N-TRON®","Active","Unmanaged","Fixed","1","10/100","1","100BASE-FX (Multimode)","-","-","-","-","10 ~ 30VDC","RJ45","DIN Rail","-","-40°C ~ 80°C"
http://advdownload.advantech.com/productfile/PIS/BB-102MC-ST/Product%20-%20Datasheet/102MC_Data_Sheet20171129105933.pdf,-,102MC-STBB-ND,102MC-ST,"B&B SmartWorx, Inc.","10/100TX-100FX MEDIACONV,MM,ST",0,0,"230.00000","0","1","-","N-TRON®","Active","Unmanaged","Fixed","1","10/100","1","100BASE-FX (Multimode)","-","-","-","-","10 ~ 30VDC","RJ45","DIN Rail","-","-40°C ~ 80°C"
http://www.redlion.net/files/138/3415,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_102MC-ST-MDR.jpg,102MC-SC-MDR-ND,102MC-SC-MDR,Red Lion Controls,"102MC-SC-MDR, MDR OPTION",0,0,"230.50000","0","1","Bulk","N-TRON®","Active","Unmanaged","Fixed","1","10/100","1","100BASE-FX (Multimode)","-","-","-","-","10 ~ 30VDC","RJ45, SC","DIN Rail","-","-40°C ~ 80°C"
"//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/McPC-Series-100,10_100&Gigabit.pdf",//media.digikey.com/Photos/B&B%20Electronics/MFG_855-1xxxx.jpg,855-12261-ND,855-12261,"B&B SmartWorx, Inc.","MCPC/PCI, 10/100-MM850-SC",0,0,"232.50000","0","1","Bulk","MCPC","Active","-","Modular - Card","1","10/100","1","100BASE-FX (Multimode)","-","-","2km","-","-","RJ45, SC","Rack Mount","-","0°C ~ 50°C"
"//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/McPC-Series-100,10_100&Gigabit.pdf",-,855-13261-ND,855-13261,"B&B SmartWorx, Inc.","MCPC/ISA, 10/100-MM850-SC",0,0,"232.50000","0","1","Bulk","MediaLinX","Active","-","Modular - Card","1","10/100","1","100BASE-FX (Multimode)","-","-","2km","-","-","RJ45, SC","Rack Mount","-","0°C ~ 50°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HEMC2G-Datasheet.pdf,-,HEMC2G-SSC-VL-ND,HEMC2G-SSC-VL,Henrich Electronics Corporation,MEDIA CONVERTER DIN-RAIL UNMANAG,0,0,"234.68286","0","7","-","HEMC2G","Active","Unmanaged","Fixed","1","10/100/1000","1","Gigabit (Singlemode)","-","-","20km","-","12 ~ 36VDC","SC","DIN Rail","IP30","-10°C ~ 60°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HEMC2G-Datasheet.pdf,-,HEMC2G-SST-VL-ND,HEMC2G-SST-VL,Henrich Electronics Corporation,MEDIA CONVERTER DIN-RAIL UNMANAG,0,0,"234.68286","0","7","-","HEMC2G","Active","Unmanaged","Fixed","1","10/100/1000","1","Gigabit (Singlemode)","-","-","20km","-","12 ~ 36VDC","ST","DIN Rail","IP30","-10°C ~ 60°C"
"//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/iMcV-LIM%2010,100_Mbps(850-14yyy).pdf",//media.digikey.com/Photos/B&B%20Electronics/MFG_850-142xy.jpg,850-14246-ND,850-14246,"B&B SmartWorx, Inc.",IMCV SNMP MANAGEABLE CONVRTR,0,0,"240.00000","0","1","Bulk","iMcV","Active","-","Modular - Card","1","10/100","1","100BASE-FX (Singlemode)","-","LFPT","40km","-","-","RJ45, SC","Rack Mount","-","0°C ~ 50°C"
"//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/iMcV-LIM%2010,100_Mbps(850-14yyy).pdf",//media.digikey.com/Photos/B&B%20Electronics/MFG_850-142xy.jpg,850-14247-ND,850-14247,"B&B SmartWorx, Inc.",IMCV SNMP MANAGEABLE CONVRTR,0,0,"240.00000","0","1","Bulk","iMcV","Active","-","Modular - Card","1","10/100","1","100BASE-FX (Singlemode)","-","LFPT","40km","-","-","RJ45, SC","Rack Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/PIS/BB-850-19500/Product%20-%20Datasheet/IE-iMcV-ModeConverter_4517ds20171129111310.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_850-19500.jpg,BB-850-19500-ND,BB-850-19500,"B&B SmartWorx, Inc.","IE-IMCV-MODECONVERTER, SFP/SFP",0,10,"240.00000","0","1","Bulk","iMcV","Active","Managed","Modular - Card","-","-","-","-","2 (SFP)","LFPT, SNMP Manageable","Varies","-","-","SFP","Rack Mount","-","-40°C ~ 85°C"
http://advdownload.advantech.com/productfile/PIS/EKI-2541MI/Product%20-%20Datasheet/EKI-2541SI2015071414522020181106160115.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_EKI-2541MI-AE.jpg,EKI-2541MI-AE-ND,EKI-2541MI-AE,"B&B SmartWorx, Inc.",MEDIA CONV 10/100T/X-FIBER OPTIC,0,0,"240.00000","0","1","Bulk","-","Active","-","Fixed","1","10/100","1","100BASE-FX (Multimode)","-","LFPT","2km","-","12 ~ 48VDC","RJ45, SC","Chassis Mount","IP30","-40°C ~ 75°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HEMC2G-Datasheet.pdf,-,HEMC2G-SFC35-VL-ND,HEMC2G-SFC35-VL,Henrich Electronics Corporation,MEDIA CONVERTER DIN-RAIL UNMANAG,0,0,"244.10833","0","6","-","HEMC2G","Active","Unmanaged","Fixed","1","10/100/1000","1","Gigabit (Singlemode)","-","-","20km","-","12 ~ 36VDC","FC","DIN Rail","IP30","-10°C ~ 60°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HEMC2G-Datasheet.pdf,-,HEMC2G-SFC53-VL-ND,HEMC2G-SFC53-VL,Henrich Electronics Corporation,MEDIA CONVERTER DIN-RAIL UNMANAG,0,0,"244.10833","0","6","-","HEMC2G","Active","Unmanaged","Fixed","1","10/100/1000","1","Gigabit (Singlemode)","-","-","20km","-","12 ~ 36VDC","FC","DIN Rail","IP30","-10°C ~ 60°C"
http://advdownload.advantech.com/productfile/PIS/BB-855-10619/Product%20-%20Datasheet/MiniMc-MiniMc-SFP_0317ds20171129112058.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_855-106%20SERIES.jpg,BB-855-10652-ND,BB-855-10652,"B&B SmartWorx, Inc.","MINIMC, TP-TX/SSFX-SM1310-SC (13",0,10,"245.00000","0","1","Bulk","MiniMc","Active","-","Fixed","1","10/100","1","100BASE-FX (Singlemode)","-","-","20km","1916","5VDC","RJ45, SC","Chassis Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/PIS/BB-855-10619/Product%20-%20Datasheet/MiniMc-MiniMc-SFP_0317ds20171129112058.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_855-106%20SERIES.jpg,BB-855-10653-ND,BB-855-10653,"B&B SmartWorx, Inc.","MINIMC, TP-TX/SSFX-SM1550-SC (15",0,1,"245.00000","0","1","Bulk","MiniMc","Active","-","Fixed","1","10/100","1","100BASE-FX (Singlemode)","-","-","20km","1916","5VDC","RJ45, SC","Chassis Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/PIS/BB-7010TX/Product%20-%20Datasheet/7010TX_DataSheet20171129110344.pdf,-,NTSFP-TXBB-ND,NTSFP-TX,"B&B SmartWorx, Inc.",1000BASETCOPPERSFPPLUGMINIGBICTR,0,0,"249.00000","0","1","-","N-TRON®","Active","Unmanaged","Fixed + SFP","-","-","-","SFP","1 (SFP)","-","-","-","-","RJ45, SFP","DIN Rail","-","-"
http://advdownload.advantech.com/productfile/PIS/BB-855-12920/Product%20-%20Datasheet/McPC-Giga-MediaLinX_4517ds20171129111907.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_855-12xyz%20SERIES.jpg,BB-855-12920-ND,BB-855-12920,"B&B SmartWorx, Inc.","MCPC/PCI-GIGA-MEDIALINX, TX/SX-M",0,0,"250.00000","0","1","Bulk","MediaLinX","Active","-","Modular - Card","1","10/100/1000","1","Gigabit (Multimode)","-","-","550m","-","-","RJ45, SC","Rack Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/PIS/EKI-2741F/Product%20-%20Datasheet/EKI-2741F-BE_DS(10.18.17)20171109171942.pdf,-,EKI-2741FI-BE-ND,EKI-2741FI-BE,"B&B SmartWorx, Inc.",MEDIA CONVERTER GBE-SFP FIBER,0,0,"251.90000","0","1","-","-","Active","Unmanaged","Fixed + SFP","1","10/100/1000","Up to 1","SFP","1 (SFP)","-","Varies","-","12 ~ 48VDC","RJ45, SFP","DIN Rail","IP30","-10°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/McBasic%20TP_FO.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_855-102xx%20SERIES.jpg,855-10234-ND,855-10234,"B&B SmartWorx, Inc.","MCBASIC, TP/FO-SM1310/PLUS-ST",0,0,"255.00000","0","1","Bulk","McBasic","Active","-","Fixed","1","10","1","10BASE-FL (Singlemode)","-","-","40km","-","100 ~ 240VAC","RJ45, ST","Chassis Mount","-","0°C ~ 50°C"
-,//media.digikey.com/Photos/B&B%20Electronics/MFG_850-156xy.jpg,BB-850-15613-ND,BB-850-15613,"B&B SmartWorx, Inc.",IMCV SNMP MANAGEABLE CONVRTR,0,0,"260.00000","0","1","Bulk","iMcV","Active","Managed","Modular - Card","1","10/100","1","100BASE-FX (Multimode)","-","LFPT, SNMP Manageable","5km","-","-","RJ45, ST","Rack Mount","-","0°C ~ 50°C"
-,//media.digikey.com/Photos/B&B%20Electronics/MFG_850-156xy.jpg,BB-850-15614-ND,BB-850-15614,"B&B SmartWorx, Inc.",IMCV SNMP MANAGEABLE CONVRTR,0,5,"260.00000","0","1","Bulk","iMcV","Active","Managed","Modular - Card","1","10/100","1","100BASE-FX (Multimode)","-","LFPT, SNMP Manageable","5km","-","-","RJ45, SC","Rack Mount","-","0°C ~ 50°C"
-,-,854-10653-ND,854-10653,"B&B SmartWorx, Inc.","MINIMC MODULE, TP-TX/SSFX-SM1550",0,0,"260.00000","0","1","Bulk","MiniMc","Active","-","Fixed","1","10/100","1","100BASE-FX (Singlemode)","-","-","20km","1916","100 ~ 240VAC","RJ45, SC","Chassis Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/PIS/BB-855-10619/Product%20-%20Datasheet/MiniMc-MiniMc-SFP_0317ds20171129112058.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_855-106%20SERIES.jpg,855-10626-ND,855-10626,"B&B SmartWorx, Inc.","MINIMC, TP-TX/FX-SM1310/LONG-ST",0,0,"260.00000","0","1","Bulk","MiniMc","Active","-","Fixed","1","10/100","1","100BASE-FX (Singlemode)","-","-","80km","1916","5VDC","RJ45, ST","Chassis Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/PIS/BB-855-10927/Product%20-%20Datasheet/McBasic-TX-FX_4517ds20171129111827.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_855-109xy%20Series.jpg,BB-855-10927-ND,BB-855-10927,"B&B SmartWorx, Inc.","MCBASIC, TX/FX-MM1300-ST",0,0,"260.00000","0","1","Bulk","McBasic","Active","-","Fixed","1","10/100","1","100BASE-FX (Multimode)","-","-","5km","-","100 ~ 240VAC","RJ45, ST","Chassis Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/PIS/BB-855-10927/Product%20-%20Datasheet/McBasic-TX-FX_4517ds20171129111827.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_855-109xy%20Series.jpg,BB-855-10930-ND,BB-855-10930,"B&B SmartWorx, Inc.","MCBASIC, TX/FX-MM850-SC",0,10,"260.00000","0","1","Bulk","McBasic","Active","-","Fixed","1","10/100","1","100BASE-FX (Multimode)","-","-","2km","-","100 ~ 240VAC","RJ45, SC","Chassis Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/PIS/BB-855-19724/Product%20-%20Datasheet/IE-MiniMc_1217ds20171129111415.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_855-19xyz%20Series.jpg,BB-855-19720-ND,BB-855-19720,"B&B SmartWorx, Inc.","IE-MINIMC, TP-TX/FX-MM850-ST (-2",0,0,"260.00000","0","1","Bulk","IE-MiniMc","Active","-","Fixed","1","10/100","1","100BASE-FX (Multimode)","-","-","2km","1916","7 ~ 50VDC","RJ45, ST","Chassis Mount","-","-40°C ~ 85°C"
http://advdownload.advantech.com/productfile/PIS/BB-855-19724/Product%20-%20Datasheet/IE-MiniMc_1217ds20171129111415.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_855-19xyz%20Series.jpg,BB-855-19721-ND,BB-855-19721,"B&B SmartWorx, Inc.","IE-MINIMC, TP-TX/FX-MM850-SC (-2",0,12,"260.00000","0","1","Bulk","IE-MiniMc","Active","-","Fixed","1","10/100","1","100BASE-FX (Multimode)","-","-","2km","1916","7 ~ 50VDC","RJ45, SC","Chassis Mount","-","-40°C ~ 85°C"
http://advdownload.advantech.com/productfile/PIS/BB-855-10927/Product%20-%20Datasheet/McBasic-TX-FX_4517ds20171129111827.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_855-109xy%20Series.jpg,1165-1158-ND,BB-855-10928,"B&B SmartWorx, Inc.",CONV MCBASIC TX/FX-MM1300-SC,0,0,"260.00000","0","1","Bulk","McBasic","Active","-","Fixed","1","10/100","1","100BASE-FX (Multimode)","-","-","5km","-","100 ~ 240VAC","RJ45, SC","Chassis Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/PIS/BB-855-10927/Product%20-%20Datasheet/McBasic-TX-FX_4517ds20171129111827.pdf,-,BB-855-10929-ND,BB-855-10929,"B&B SmartWorx, Inc.",MCBASIC TX/SX-MM850-ST,0,0,"260.00000","0","1","Bulk","McBasic","Active","-","Fixed","1","10/100","1","100BASE-FX (Multimode)","-","-","2km","-","100 ~ 240VAC","RJ45, ST","Chassis Mount","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/PIS/BB-808-38101/Product%20-%20Datasheet/IE-SFP-SFP-XFP-Modules_3917ds20171129111447.pdf,-,BB-808-38206-ND,BB-808-38206,"B&B SmartWorx, Inc.","TRANSCEIVER IE-SFP/1250-ED, MM13",0,83,"260.00000","0","1","-","-","Active","Unmanaged","Fixed + SFP","1","10/100/1000","1","SFP","1 (SFP)","-","2km","-","3.3VDC","RJ45, LC","Chassis Mount","-","-40°C ~ 85°C"
http://advdownload.advantech.com/productfile/PIS/BB-855-11619/Product%20-%20Datasheet/MiniMc-LFPT_0317ds20171129112030.pdf,-,855-11626-ND,855-11626,"B&B SmartWorx, Inc.","MINIMC WITH LFPT, TP-TX/FX-SM131",0,0,"260.00000","0","1","-","MiniMc","Active","Managed","Fixed + SFP","1","10/100","1","Gigabit (Singlemode, Multimode)","1 (SFP)","LFPT","80km","-","5VDC","RJ45, SFP","DIN Rail","-","0°C ~ 50°C"
http://advdownload.advantech.com/productfile/PIS/BB-855-11619/Product%20-%20Datasheet/MiniMc-LFPT_0317ds20171129112030.pdf,-,855-11627-ND,855-11627,"B&B SmartWorx, Inc.","MINIMC WITH LFPT, TP-TX/FX-SM131",0,0,"260.00000","0","1","-","MiniMc","Active","Managed","Fixed + SFP","1","10/100","1","Gigabit (Singlemode, Multimode)","1 (SFP)","LFPT","80km","-","5VDC","RJ45, SFP","DIN Rail","-","0°C ~ 50°C"
