Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Connector Type","Number of Contacts","Gender","Specifications","Mounting Type","Mounting Feature","Termination","Features","Ingress Protection","Operating Temperature","Number of Ports","Current Rating (Amps)","Voltage - Rated","Mating Cycles","Shielding"
https://www.molex.com/pdm_docs/sd/473460001_sd.pdf,//media.digikey.com/Photos/Molex/0473461001.JPG,WM11228DKR-ND,0473461001,Molex,CONN RCPT USB2.0 MICRO B SMD R/A,29029,0,"Digi-Reel","0","1","Digi-Reel®","47346","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Pick and Place, Solder Retention","-","-30°C ~ 85°C","1","1A, 1.8A","30VAC","10000","Shielded"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=ZX62D-AB-5P8(30),//media.digikey.com/photos/Hirose%20Elect%20Photos/ZX62D-AB-5P8.jpg,H125271TR-ND,ZX62D-AB-5P8(30),Hirose Electric Co Ltd,CONN RCPT USB2.0 MICRO AB SMD RA,6000,0,"0.43500","0","2000","Tape & Reel (TR)","ZX","Active","USB - micro AB","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Bottom Mount, Horizontal","Solder","Pick and Place, Solder Retention","-","-30°C ~ 85°C","1","1A per Contact","30VAC","10000","Shielded"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=ZX62D-AB-5P8(30),//media.digikey.com/photos/Hirose%20Elect%20Photos/ZX62D-AB-5P8.jpg,H125271CT-ND,ZX62D-AB-5P8(30),Hirose Electric Co Ltd,CONN RCPT USB2.0 MICRO AB SMD RA,6272,0,"0.93000","0","1","Cut Tape (CT)","ZX","Active","USB - micro AB","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Bottom Mount, Horizontal","Solder","Pick and Place, Solder Retention","-","-30°C ~ 85°C","1","1A per Contact","30VAC","10000","Shielded"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=ZX62D-AB-5P8(30),//media.digikey.com/photos/Hirose%20Elect%20Photos/ZX62D-AB-5P8.jpg,H125271DKR-ND,ZX62D-AB-5P8(30),Hirose Electric Co Ltd,CONN RCPT USB2.0 MICRO AB SMD RA,6272,0,"Digi-Reel","0","1","Digi-Reel®","ZX","Active","USB - micro AB","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Bottom Mount, Horizontal","Solder","Pick and Place, Solder Retention","-","-30°C ~ 85°C","1","1A per Contact","30VAC","10000","Shielded"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/10033526.pdf,//media.digikey.com/Photos/FCI%20Photos/10033526-N3212MLF.JPG,609-4701-2-ND,10033526-N3212MLF,Amphenol ICC (FCI),CONN RCPT MINI USB B 5POS SMD RA,9000,0,"0.44479","0","750","Tape & Reel (TR)","-","Active","USB - mini B","5","Receptacle","-","Surface Mount, Right Angle","Horizontal","Solder","Board Guide, Solder Retention","-","-25°C ~ 85°C","1","1A per Contact","30V","5000","Shielded"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/10033526.pdf,//media.digikey.com/Photos/FCI%20Photos/10033526-N3212MLF.JPG,609-4701-1-ND,10033526-N3212MLF,Amphenol ICC (FCI),CONN RCPT MINI USB B 5POS SMD RA,9477,0,"0.79000","0","1","Cut Tape (CT)","-","Active","USB - mini B","5","Receptacle","-","Surface Mount, Right Angle","Horizontal","Solder","Board Guide, Solder Retention","-","-25°C ~ 85°C","1","1A per Contact","30V","5000","Shielded"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/10033526.pdf,//media.digikey.com/Photos/FCI%20Photos/10033526-N3212MLF.JPG,609-4701-6-ND,10033526-N3212MLF,Amphenol ICC (FCI),CONN RCPT MINI USB B 5POS SMD RA,9477,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","USB - mini B","5","Receptacle","-","Surface Mount, Right Angle","Horizontal","Solder","Board Guide, Solder Retention","-","-25°C ~ 85°C","1","1A per Contact","30V","5000","Shielded"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/10029449.pdf,//media.digikey.com/Photos/FCI%20Photos/10029449-111RLF.JPG,609-4614-2-ND,10029449-111RLF,Amphenol ICC (FCI),CONN RCPT 1.4 HDMI 19POS SMD R/A,12400,0,"0.46138","0","400","Tape & Reel (TR)","-","Active","HDMI","19","Receptacle","HDMI™ 1.4","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-20°C ~ 85°C","1","0.5A","40V","10000","Shielded"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/10029449.pdf,//media.digikey.com/Photos/FCI%20Photos/10029449-111RLF.JPG,609-4614-1-ND,10029449-111RLF,Amphenol ICC (FCI),CONN RCPT 1.4 HDMI 19POS SMD R/A,12889,0,"0.77000","0","1","Cut Tape (CT)","-","Active","HDMI","19","Receptacle","HDMI™ 1.4","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-20°C ~ 85°C","1","0.5A","40V","10000","Shielded"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/10029449.pdf,//media.digikey.com/Photos/FCI%20Photos/10029449-111RLF.JPG,609-4614-6-ND,10029449-111RLF,Amphenol ICC (FCI),CONN RCPT 1.4 HDMI 19POS SMD R/A,12889,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","HDMI","19","Receptacle","HDMI™ 1.4","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-20°C ~ 85°C","1","0.5A","40V","10000","Shielded"
https://www.molex.com/pdm_docs/sd/1051640001_sd.pdf,//media.digikey.com/Photos/Molex/1051640001.JPG,WM11263TR-ND,1051640001,Molex,CONN RCPT USB2.0 MICRO B SMD R/A,9100,0,"0.46304","0","1300","Tape & Reel (TR)","105164","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Pick and Place","-","-35°C ~ 85°C","1","1A, 1.8A","30VAC","10000","Shielded"
https://www.molex.com/pdm_docs/sd/1051640001_sd.pdf,//media.digikey.com/Photos/Molex/1051640001.JPG,WM11263CT-ND,1051640001,Molex,CONN RCPT USB2.0 MICRO B SMD R/A,9208,0,"0.92000","0","1","Cut Tape (CT)","105164","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Pick and Place","-","-35°C ~ 85°C","1","1A, 1.8A","30VAC","10000","Shielded"
https://www.molex.com/pdm_docs/sd/1051640001_sd.pdf,//media.digikey.com/Photos/Molex/1051640001.JPG,WM11263DKR-ND,1051640001,Molex,CONN RCPT USB2.0 MICRO B SMD R/A,9208,0,"Digi-Reel","0","1","Digi-Reel®","105164","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Pick and Place","-","-35°C ~ 85°C","1","1A, 1.8A","30VAC","10000","Shielded"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=ZX62D-B-5P8(30),//media.digikey.com/photos/Hirose%20Elect%20Photos/ZX62D-B-5P8.JPG,H125272TR-ND,ZX62D-B-5P8(30),Hirose Electric Co Ltd,CONN RCPT USB2.0 MICRO B SMD R/A,10000,0,"0.46500","0","2000","Tape & Reel (TR)","ZX","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Bottom Mount, Horizontal","Solder","Pick and Place, Solder Retention","-","-30°C ~ 85°C","1","1.8A","30VAC","10000","Shielded"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=ZX62D-B-5P8(30),//media.digikey.com/photos/Hirose%20Elect%20Photos/ZX62D-B-5P8.JPG,H125272CT-ND,ZX62D-B-5P8(30),Hirose Electric Co Ltd,CONN RCPT USB2.0 MICRO B SMD R/A,10877,0,"0.99000","0","1","Cut Tape (CT)","ZX","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Bottom Mount, Horizontal","Solder","Pick and Place, Solder Retention","-","-30°C ~ 85°C","1","1.8A","30VAC","10000","Shielded"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=ZX62D-B-5P8(30),//media.digikey.com/photos/Hirose%20Elect%20Photos/ZX62D-B-5P8.JPG,H125272DKR-ND,ZX62D-B-5P8(30),Hirose Electric Co Ltd,CONN RCPT USB2.0 MICRO B SMD R/A,10877,0,"Digi-Reel","0","1","Digi-Reel®","ZX","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Bottom Mount, Horizontal","Solder","Pick and Place, Solder Retention","-","-30°C ~ 85°C","1","1.8A","30VAC","10000","Shielded"
http://www.on-shore.com/wp-content/uploads/USB-A1HSXX.pdf,//media.digikey.com/Photos/On%20Shore%20Technology%20Photos/USB-A1HSW6.JPG,ED2989-ND,USB-A1HSW6,On Shore Technology Inc.,CONN RCPT TYPEA 4POS R/A,74485,0,"0.48000","0","1","Tray","-","Active","USB - A","4","Receptacle","-","Through Hole, Right Angle","Horizontal","Solder","Board Lock","-","0°C ~ 85°C","1","1A","30VAC","-","Unshielded"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=ZX62R-B-5P(30),//media.digikey.com/photos/Hirose%20Elect%20Photos/ZX62R-B-5P.jpg,H125274TR-ND,ZX62R-B-5P(30),Hirose Electric Co Ltd,CONN RCPT USB2.0 MICRO B SMD R/A,28000,0,"0.48000","0","2000","Tape & Reel (TR)","ZX","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal, Reverse Mount","Solder","Pick and Place, Solder Retention","-","-30°C ~ 85°C","1","1.8A","30VAC","10000","Shielded"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=ZX62R-B-5P(30),//media.digikey.com/photos/Hirose%20Elect%20Photos/ZX62R-B-5P.jpg,H125274CT-ND,ZX62R-B-5P(30),Hirose Electric Co Ltd,CONN RCPT USB2.0 MICRO B SMD R/A,29105,0,"1.02000","0","1","Cut Tape (CT)","ZX","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal, Reverse Mount","Solder","Pick and Place, Solder Retention","-","-30°C ~ 85°C","1","1.8A","30VAC","10000","Shielded"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=ZX62R-B-5P(30),//media.digikey.com/photos/Hirose%20Elect%20Photos/ZX62R-B-5P.jpg,H125274DKR-ND,ZX62R-B-5P(30),Hirose Electric Co Ltd,CONN RCPT USB2.0 MICRO B SMD R/A,29105,0,"Digi-Reel","0","1","Digi-Reel®","ZX","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal, Reverse Mount","Solder","Pick and Place, Solder Retention","-","-30°C ~ 85°C","1","1.8A","30VAC","10000","Shielded"
-,//media.digikey.com/Photos/JST%20Photos/UB-MC5BR3-SD204-4S-1-TB-NMP.JPG,455-2880-2-ND,UB-MC5BR3-SD204-4S-1-TB NMP,JST Sales America Inc.,CONN RCP MICRO USB B 5POS SMD RA,18000,0,"0.48472","0","3000","Tape & Reel (TR)","UB","Active","USB - micro B","5","Receptacle","-","Surface Mount, Right Angle","Horizontal","Solder","Solder Retention","-","-30°C ~ 85°C","1","0.5A, 1A, 1.8A","30VAC/DC","10000","Unshielded"
-,//media.digikey.com/Photos/JST%20Photos/UB-MC5BR3-SD204-4S-1-TB-NMP.JPG,455-2880-1-ND,UB-MC5BR3-SD204-4S-1-TB NMP,JST Sales America Inc.,CONN RCP MICRO USB B 5POS SMD RA,19047,0,"1.07000","0","1","Cut Tape (CT)","UB","Active","USB - micro B","5","Receptacle","-","Surface Mount, Right Angle","Horizontal","Solder","Solder Retention","-","-30°C ~ 85°C","1","0.5A, 1A, 1.8A","30VAC/DC","10000","Unshielded"
-,//media.digikey.com/Photos/JST%20Photos/UB-MC5BR3-SD204-4S-1-TB-NMP.JPG,455-2880-6-ND,UB-MC5BR3-SD204-4S-1-TB NMP,JST Sales America Inc.,CONN RCP MICRO USB B 5POS SMD RA,19047,0,"Digi-Reel","0","1","Digi-Reel®","UB","Active","USB - micro B","5","Receptacle","-","Surface Mount, Right Angle","Horizontal","Solder","Solder Retention","-","-30°C ~ 85°C","1","0.5A, 1A, 1.8A","30VAC/DC","10000","Unshielded"
https://www.cui.com/product/resource/digikeypdf/uj2-mibh-4-smt.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_UJ2-MIBH-4-SMT.jpg,102-4006-2-ND,UJ2-MIBH-4-SMT-TR,CUI Inc.,CONN RCPT USB2.0 MICRO B SMD R/A,7200,0,"0.49200","0","1800","Tape & Reel (TR)","UJ2","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Solder Retention","-","-25°C ~ 85°C","1","0.5A, 1.8A","30VAC","10000","Shielded"
https://www.cui.com/product/resource/digikeypdf/uj2-mibh-4-smt.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_UJ2-MIBH-4-SMT.jpg,102-4006-1-ND,UJ2-MIBH-4-SMT-TR,CUI Inc.,CONN RCPT USB2.0 MICRO B SMD R/A,7942,0,"1.05000","0","1","Cut Tape (CT)","UJ2","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Solder Retention","-","-25°C ~ 85°C","1","0.5A, 1.8A","30VAC","10000","Shielded"
https://www.cui.com/product/resource/digikeypdf/uj2-mibh-4-smt.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_UJ2-MIBH-4-SMT.jpg,102-4006-6-ND,UJ2-MIBH-4-SMT-TR,CUI Inc.,CONN RCPT USB2.0 MICRO B SMD R/A,7942,0,"Digi-Reel","0","1","Digi-Reel®","UJ2","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Solder Retention","-","-25°C ~ 85°C","1","0.5A, 1.8A","30VAC","10000","Shielded"
https://www.molex.com/pdm_docs/sd/473460001_sd.pdf,//media.digikey.com/Photos/Molex/0473460001.JPG,WM17141TR-ND,0473460001,Molex,CONN RCPT USB2.0 MICRO B SMD R/A,26000,0,"0.49230","0","2000","Tape & Reel (TR)","47346","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Pick and Place, Solder Retention","-","-30°C ~ 85°C","1","1A, 1.8A","30VAC","10000","Shielded"
https://www.molex.com/pdm_docs/sd/473460001_sd.pdf,//media.digikey.com/Photos/Molex/0473460001.JPG,WM17141CT-ND,0473460001,Molex,CONN RCPT USB2.0 MICRO B SMD R/A,28529,0,"1.05000","0","1","Cut Tape (CT)","47346","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Pick and Place, Solder Retention","-","-30°C ~ 85°C","1","1A, 1.8A","30VAC","10000","Shielded"
https://www.molex.com/pdm_docs/sd/473460001_sd.pdf,//media.digikey.com/Photos/Molex/0473460001.JPG,WM17141DKR-ND,0473460001,Molex,CONN RCPT USB2.0 MICRO B SMD R/A,28529,0,"Digi-Reel","0","1","Digi-Reel®","47346","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Pick and Place, Solder Retention","-","-30°C ~ 85°C","1","1A, 1.8A","30VAC","10000","Shielded"
//media.digikey.com/pdf/Data%20Sheets/Hirose%20PDFs/UX%20Series.pdf,//media.digikey.com/photos/Hirose%20Elect%20Photos/UX60-MB-5S8.JPG,H2960TR-ND,UX60-MB-5S8,Hirose Electric Co Ltd,CONN RCPT USB2.0 MINI B SMD R/A,114000,0,"0.49600","0","1000","Tape & Reel (TR)","UX","Active","USB - mini B","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Board Guide","-","-30°C ~ 75°C","1","1A","5VAC","5000","Shielded"
//media.digikey.com/pdf/Data%20Sheets/Hirose%20PDFs/UX%20Series.pdf,//media.digikey.com/photos/Hirose%20Elect%20Photos/UX60-MB-5S8.JPG,H2960CT-ND,UX60-MB-5S8,Hirose Electric Co Ltd,CONN RCPT USB2.0 MINI B SMD R/A,114785,0,"0.99000","0","1","Cut Tape (CT)","UX","Active","USB - mini B","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Board Guide","-","-30°C ~ 75°C","1","1A","5VAC","5000","Shielded"
//media.digikey.com/pdf/Data%20Sheets/Hirose%20PDFs/UX%20Series.pdf,//media.digikey.com/photos/Hirose%20Elect%20Photos/UX60-MB-5S8.JPG,H2960DKR-ND,UX60-MB-5S8,Hirose Electric Co Ltd,CONN RCPT USB2.0 MINI B SMD R/A,114785,0,"Digi-Reel","0","1","Digi-Reel®","UX","Active","USB - mini B","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Board Guide","-","-30°C ~ 75°C","1","1A","5VAC","5000","Shielded"
//media.digikey.com/pdf/Data%20Sheets/Hirose%20PDFs/UX%20Series.pdf,"//media.digikey.com/photos/Hirose%20Elect%20Photos/UX60-MB-5ST,%20UX60A-MB-5ST.jpg",H2959TR-ND,UX60-MB-5ST,Hirose Electric Co Ltd,CONN RCPT USB2.0 MINI B SMD R/A,38000,0,"0.49600","0","1000","Tape & Reel (TR)","UX","Active","USB - mini B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Board Guide, Solder Retention","-","-30°C ~ 75°C","1","1A","5VAC","5000","Shielded"
//media.digikey.com/pdf/Data%20Sheets/Hirose%20PDFs/UX%20Series.pdf,"//media.digikey.com/photos/Hirose%20Elect%20Photos/UX60-MB-5ST,%20UX60A-MB-5ST.jpg",H2959CT-ND,UX60-MB-5ST,Hirose Electric Co Ltd,CONN RCPT USB2.0 MINI B SMD R/A,38065,0,"0.99000","0","1","Cut Tape (CT)","UX","Active","USB - mini B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Board Guide, Solder Retention","-","-30°C ~ 75°C","1","1A","5VAC","5000","Shielded"
//media.digikey.com/pdf/Data%20Sheets/Hirose%20PDFs/UX%20Series.pdf,"//media.digikey.com/photos/Hirose%20Elect%20Photos/UX60-MB-5ST,%20UX60A-MB-5ST.jpg",H2959DKR-ND,UX60-MB-5ST,Hirose Electric Co Ltd,CONN RCPT USB2.0 MINI B SMD R/A,38065,0,"Digi-Reel","0","1","Digi-Reel®","UX","Active","USB - mini B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","Board Guide, Solder Retention","-","-30°C ~ 75°C","1","1A","5VAC","5000","Shielded"
