Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Kit Type","Main Purpose","Interconnect System","Suggested Programming Environment","Utilized IC / Part","Included MCU/MPU Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/Micro_bit_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_MBIT0003.jpg,1778-1133-ND,MBIT0003,Pimoroni Ltd,MICRO:BIT (MICRO:BIT ESSENTIALS,421,0,"23.07000","0","1","-","Active","RJ11 ITU","MCU","micro:bit","Microsoft MakeCode, Python","nRF51822, MMA8652, MAG3110, KL26Z","BBC micro:bit"
//media.digikey.com/pdf/Data%20Sheets/Particle%20PDFs/Electron_2G_Kit_Global_Web.pdf,"//media.digikey.com/Photos/Particle%20Industries,%20Inc/MFG_E350KIT.jpg",1878-1011-ND,E350KIT,"Particle Industries, Inc.",ELECTRON KIT 2G : GLOBAL,154,0,"49.26000","0","1","-","Active","RF","Wireless Kit","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Particle%20PDFs/Electron_3G_Kit_Americas_Aus_Web.pdf,"//media.digikey.com/Photos/Particle%20Industries,%20Inc/MFG_E260KIT.jpg",1878-1012-ND,E260KIT,"Particle Industries, Inc.",ELECTRON 3G KIT(AMERICAS/AUS),399,0,"69.27000","0","1","-","Active","RF","Wireless Kit","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Particle%20PDFs/Electron_3G_Kit_Eur_Asia_Afr_Web.pdf,"//media.digikey.com/Photos/Particle%20Industries,%20Inc/MFG_E270KIT.jpg",1878-1013-ND,E270KIT,"Particle Industries, Inc.",ELECTRON 3G KIT(EUR/AFR/ASIA),143,0,"69.27000","0","1","-","Active","RF","Wireless Kit","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Arduino%20PDFs/GKX00006_Web.pdf,//media.digikey.com/Photos/Arduino/MFG_GKX00006.jpg,1050-1147-ND,GKX00006,Arduino,ARDUINO MKR IOT BUNDLE,121,0,"69.99000","0","1","-","Active","Starter Kit","IoT Kit","Arduino MKR","Arduino IDE","ATSAMW25","MKR1000"
//media.digikey.com/pdf/Data%20Sheets/Arduino%20PDFs/Starter_Kit_MultiLanguage_Web.pdf,//media.digikey.com/photos/Arduino/K000007.jpg,1050-1075-ND,K000007,Arduino,STARTER KIT W/ARDUINO BOARD,120,0,"87.89000","0","1","-","Active","Starter Kit","MCU","Arduino R3 Shield","Arduino IDE","ATmega328P","Arduino Uno R3"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/Raspberry_Pi3B+_StarterKit_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_PIM337.jpg,1778-1195-ND,PIM337,Pimoroni Ltd,RASPBERRY PI 3 B+ STARTER KIT,32,0,"101.87000","0","1","-","Active","Starter Kit","MCU","Raspberry Pi HAT (40 pin)","-","BCM2837","Raspberry Pi 3 Model B+"
https://wiki.analog.com/university/tools/pluto,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_ADALM-PLUTO.jpg,ADALM-PLUTO-ND,ADALM-PLUTO,Analog Devices Inc.,SDR ACTIVE LEARNING PLATFORM,435,3274,"136.80000","0","1","-","Active","RF","Wireless, RF","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Arduino%20PDFs/EngKit_Brochure_2018.pdf,//media.digikey.com/Photos/Arduino/MFG_AKX00004_View-1.jpg,1050-1157-ND,AKX00004,Arduino,ARDUINO ENGINEERING KIT,120,0,"299.00000","0","1","-","Active","Starter Kit","MCU","Arduino MKR","Arduino IDE, MATLAB, Simulink","ATSAMW25","MKR1000"
//media.digikey.com/pdf/Data%20Sheets/Trenz%20Electronic%20PDFs/27761_Web.pdf,//media.digikey.com/Photos/Trenz-Electronic-GmbH/27760.jpg,1686-1034-ND,27761,Trenz Electronic GmbH,KIT STARTER STEMLAB 125-14,49,0,"311.10000","0","1","Red Pitaya","Active","Starter Kit","MCU","-","-","-","-"
http://www.globalspecialties.com/electronics-trainers/analog-a-digital-circuit-design-trainers/download/1120_c0ce87f7f236d38eaf0df54e7e96be87.html,//media.digikey.com/photos/BK%20Precision%20Photos/MFG_PB-503.jpg,BKPB-503-ND,PB-503,Global Specialties,ANLG/DGTL DESIGN TRAINER DESKTOP,43,0,"446.50000","0","1","-","Active","Trainer (Desktop)","Analog/Digital","-","-","-","-"
https://www.kitronik.co.uk/pdf/2136_stereo_amplifier_essentials_2_0.pdf,//media.digikey.com/Photos/Kitronik%20Ltd/MFG_2136.jpg,1927-1009-ND,2136,Kitronik Ltd.,STEREO AMPLIFIER,137,0,"6.60000","0","1","-","Active","Project Kit","Audio Amplifier","-","-","NJM2073D","-"
https://github.com/sparkfun/Beefcake_Relay_Control_Kit,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/KIT-13815.jpg,1568-1401-ND,KIT-13815,SparkFun Electronics,RELAY CONTROL KIT BEEFCAKE V2.0,106,0,"8.95000","0","1","Beefcake","Active","Project Kit","Relay Control Kit","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3517_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3517_A.jpg,1528-2282-ND,3517,Adafruit Industries LLC,CIRCUIT PLAYGRND EXPRSS BASE KIT,373,0,"29.95000","0","1","-","Active","Starter Kit","Inventor Kit","-","Arduino IDE, Circuit Python, Microsoft MakeCode","ATSAMD21","Circuit Playground Express"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/193_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/193-contents.jpg,1528-1078-ND,193,Adafruit Industries LLC,STARTER KIT W/ARDUINO UNO R3,175,0,"29.95000","0","1","-","Active","Starter Kit","MCU","Arduino R3 Shield","Arduino IDE","ATmega328P","Metro 328"
//media.digikey.com/pdf/Data%20Sheets/Digilent%20PDFs/6002-240-001_Web.pdf,"//media.digikey.com/Photos/Digilent,%20Inc/MFG_6002-240-001.jpg",1286-1128-ND,6002-240-001,"Digilent, Inc.",COMPANION PARTS KIT FOR NI MYDAQ,30,0,"75.00000","0","1","myParts","Active","Components","Discrete Parts Kit, Analog","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3058_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3058.jpg,1528-2347-ND,3058,Adafruit Industries LLC,RASPBERRY PI 3 MODEL B STARTER P,42,0,"95.58000","0","1","-","Active","Starter Kit","MCU","Raspberry Pi HAT (40 pin)","-","BCM2837","Raspberry Pi 3"
https://static.pi-top.com/documents/pi-top/pi-top_Instruction_Manual.pdf,//media.digikey.com/Photos/Pi-Top/MFG_PTIUGR200001_front.jpg,1989-1000-ND,PTIUGR200001,Pi-Top,PI-TOP2,50,0,"284.99000","0","1","Pi-Top","Active","Starter Kit","Computer Kit","Raspberry Pi HAT (40 pin)","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/106990017_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_106990017.jpg,1597-1471-ND,106990017,"Seeed Technology Co., Ltd",WIRELESS CHARGING MODULE 5V/1A,135,0,"8.67000","0","1","-","Active","RF","Wireless Charging Kit","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/1407_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_1407.jpg,1528-1445-ND,1407,Adafruit Industries LLC,WIRELESS CHARGING KIT 5V 500MA,119,0,"9.95000","0","1","-","Active","RF","Wireless Charging Kit","-","-","-","-"
http://www.globalspecialties.com/educational-hobby-kits/solar-leds-and-switches/download/1713_fed6adaccbb74ba7086d202ebdc69704.html,//media.digikey.com/Photos/BK%20Precision%20Photos/GSK-184.jpg,BKGSK-184-ND,GSK-184,Global Specialties,UFO CHASING LIGHT KIT 8 LEDS,283,0,"17.50000","0","1","-","Active","Project Kit","Chasing Lights","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/68_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_68.jpg,1528-1073-ND,68,Adafruit Industries LLC,STARTER PACK W/METRO 328,124,0,"44.95000","0","1","-","Active","Starter Kit","MCU","Arduino R3 Shield","Arduino IDE","ATmega328","Adafruit Metro"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2769_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2769.jpg,1528-2345-ND,2769,Adafruit Industries LLC,CIRCUIT PLAYGROUND EXPRESS EDUCA,68,0,"99.95000","0","1","-","Active","Starter Kit","Inventor Kit","-","Arduino IDE, Circuit Python, Microsoft MakeCode","ATSAMD21","Circuit Playground Express"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/110060426_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/110060426.jpg,1597-1370-ND,110060426,"Seeed Technology Co., Ltd",BEAGLEBONE GOOGLE CLOUD IOT KIT,131,0,"105.19000","0","1","BeagleBone Green Wireless (BBGW)","Active","Starter Kit","IoT Kit","BeagleBone Cape, Grove","Google Cloud","AM3358BZCZ","BeagleBone Green Wireless"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/110060482_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_110060482.jpg,1597-1388-ND,110060482,"Seeed Technology Co., Ltd",MICROSOFT IOT GROVE KIT,125,0,"158.09000","0","1","-","Active","Starter Kit","IoT Kit","Raspberry Pi HAT (40 pin), Grove","Windows 10 IoT","-","-"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/110060907_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_110060907.jpg,1597-1626-ND,110060907,"Seeed Technology Co., Ltd",GROVE STARTER KIT FOR MICROSOFT,27,0,"164.48000","0","1","Microsoft Azure","Active","Starter Kit","IoT Kit","Raspberry Pi pHAT, Grove","Wio Link App","BCM2835","Raspberry Pi 3 Model B+"
https://www.kitronik.co.uk/pdf/2120_dark_activated_colour_changing_night_light_essentials_2_0.pdf,//media.digikey.com/Photos/Kitronik%20Ltd/MFG_2120.jpg,1927-1007-ND,2120,Kitronik Ltd.,DARK ACTIVATED COLOUR CHANGING N,125,0,"3.56000","0","1","-","Active","Project Kit","LED Kit","-","-","-","-"
https://www.kitronik.co.uk/pdf/2165-v3-mono-amplifier-kit-essential-information.pdf,//media.digikey.com/Photos/Kitronik%20Ltd/MFG_2165.jpg,1927-1018-ND,2165,Kitronik Ltd.,MONO AMPLIFIER VERSION 3.0,171,0,"4.35000","0","1","-","Active","Project Kit","Audio Amplifier","-","-","NCP2890","-"
https://static.pi-top.com/documents/pi-topCEED_Instruction_Manual.pdf,//media.digikey.com/Photos/Pi-Top/MFG_PCUXGR100002_front.jpg,1989-1003-ND,PCUXGR100002,Pi-Top,PI-TOPCEED -US PLUG,46,0,"121.88000","0","1","pi-topCEED","Active","Starter Kit","Computer Kit","Raspberry Pi HAT (40 pin)","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Makeblock%20PDFs/94004_Web.pdf,//media.digikey.com/Photos/Makeblock/MFG_94004.jpg,1890-1019-ND,94004,"Makeblock Co., LTD.",INVENTOR ELECTRONIC KIT,31,0,"169.99000","0","1","-","Active","Starter Kit","Inventor Kit","Makeblock Me","Arduino IDE","ATmega238","Me Orion"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3590_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3590_A.jpg,1528-2394-ND,3590,Adafruit Industries LLC,DAY OF THE GEEK SOLDERING BADGE,131,0,"8.95000","0","1","-","Active","Solder","Through Hole Practice","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/Getting_Started_with_RaspberryPiZeroWireless_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_KIT-14298_A.jpg,1568-1677-ND,KIT-14298,SparkFun Electronics,RASPBERRY PI ZERO W BASIC KIT,50,0,"49.94000","0","1","-","Active","Starter Kit","MCU","Raspberry Pi pHAT","-","BCM2835","Raspberry Pi Zero W"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/KIT-14542_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_KIT-14542.jpg,1568-1817-ND,KIT-14542,SparkFun Electronics,INVENTOR KIT MICRO BIT,47,0,"50.00000","0","1","Sparkfun Inventor Kit (SIK)","Active","Starter Kit","Inventor Kit","micro:bit","Microsoft MakeCode, Python","nRF51822, MMA8652, MAG3110, KL26Z","BBC micro:bit"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/KIT-14329_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_KIT-14329_View-1.jpg,1568-1719-ND,KIT-14329,SparkFun Electronics,RASPBERRYPI ZERO W CAMERA KIT,25,0,"83.69000","0","1","-","Active","Project Kit","Video","Raspberry Pi pHAT","Python","BCM2835","Raspberry Pi Zero W"
-,//media.digikey.com/Photos/Trenz-Electronic-GmbH/27763_primary.jpg,1686-1036-ND,27763,Trenz Electronic GmbH,KIT DIAGNOSTIC STEMLAB 125-14,7,0,"479.40000","0","1","Red Pitaya","Active","Starter Kit","-","-","-","-","-"
http://www.globalspecialties.com/electronics-trainers/analog-a-digital-circuit-design-trainers/download/1122_951572f178432d519d5f50ddc22efbe8.html,//media.digikey.com/photos/BK%20Precision%20Photos/MFG_PB-505.jpg,BKPB-505-ND,PB-505,Global Specialties,ANLG/DGTL DESIGN TRAINER DESKTOP,9,0,"628.30000","0","1","-","Active","Trainer (Desktop)","Analog/Digital","-","-","-","-"
http://www.globalspecialties.com/educational-hobby-kits/solar-leds-and-switches/download/1533_d08e423614a696afd0dc63aab3ebcdab.html,//media.digikey.com/photos/BK%20Precision%20Photos/MFG_GSK-109.jpg,BKGSK-109-ND,GSK-109,Global Specialties,FLASHING LIGHT KIT 2 LEDS 6-9VDC,50,0,"3.35000","0","1","-","Active","Project Kit","Adjustable LED Flasher","-","-","-","-"
https://cdn.sparkfun.com/datasheets/Kits/Weevil_Eye_KitCard-07-Online_only.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_KIT-10723.jpg,1568-1546-ND,KIT-10723,SparkFun Electronics,WEEVILEYE SOLDER KIT,26,0,"9.95000","0","1","WeevilEye","Active","Solder","Through Hole Practice","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/PRT-08376_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_PRT-08376.jpg,1568-1553-ND,PRT-08376,SparkFun Electronics,SPARKFUN BREADBOARD POWER SUPPLY,28,0,"11.50000","0","1","-","Active","Components","Power Supply","-","-","LM317","-"
https://github.com/sparkfun/Power_Driver_Shield_Kit/tree/V_1.3,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_DEV-10618.jpg,1568-1639-ND,DEV-10618,SparkFun Electronics,POWER DRIVER SHIELD KIT,13,0,"21.95000","0","1","-","Active","Starter Kit","Power","Arduino R3 Shield","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Particle%20PDFs/Photon_Kit_Web.pdf,"//media.digikey.com/Photos/Particle%20Industries,%20Inc/MFG_PHOTONKIT.jpg",1878-1002-ND,PHOTONKIT,"Particle Industries, Inc.",PHOTON KIT,53,0,"29.11000","0","1","-","Active","RF","Wireless Kit","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/KIT-13006_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_KIT-13006_A.jpg,1568-1547-ND,KIT-13006,SparkFun Electronics,DECADE RESISTANCE BOX,14,0,"31.95000","0","1","-","Active","Project Kit","Decade Resistance","-","-","-","-"
http://cdn.sparkfun.com/datasheets/Kits/SFE03-0010-KitCard-AudioAmp-ReadersSpreads_03.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_KIT-09612_A.jpg,1568-1545-ND,KIT-09612,SparkFun Electronics,AUDIO AMPLIFIER KIT W/STA540,18,0,"32.95000","0","1","-","Active","Project Kit","Audio Amplifier","-","-","STA540","-"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/PIM259_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_PIM259.jpg,1778-1119-ND,PIM259,Pimoroni Ltd,MOOD LIGHT PI ZERO W PROJECT KIT,66,0,"35.66000","0","1","-","Active","Project Kit","Lighting Kit","Raspberry Pi pHAT","Python","BCM2835","Raspberry Pi Zero W"
http://www.chipquik.com/datasheets/SMDPST100.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMDPST100.jpg,SMDPST100-ND,SMDPST100,Chip Quik Inc.,SOLDER PRACTICE KIT,30,0,"38.63000","0","1","-","Active","Solder","SMD Practice","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/KIT-14449_Web.pdf,//media.digikey.com/photos/Sparkfun%20Elec%20%20Photos/KIT-14449.jpg,1568-1828-ND,KIT-14449,SparkFun Electronics,VARIABLE LOAD KIT,21,0,"40.95000","0","1","-","Active","Starter Kit","Power","-","Blynk app","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/PIM262_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_PIM262.jpg,1778-1118-ND,PIM262,Pimoroni Ltd,PI ZERO W STARTER KIT,75,0,"41.04000","0","1","-","Active","Starter Kit","Inventor Kit","Raspberry Pi pHAT","Python","BCM2835","Raspberry Pi Zero W"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/PIM260_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_PIM260.jpg,1778-1121-ND,PIM260,Pimoroni Ltd,SCROLL BOT PI ZERO W PROJECT KIT,38,0,"41.32000","0","1","-","Active","Project Kit","Human Interface","Raspberry Pi pHAT","Python","BCM2835","Raspberry Pi Zero W"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/PIM286_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_PIM286.jpg,1778-1122-ND,PIM286,Pimoroni Ltd,OCTOCAM PI ZERO W PROJECT KIT,75,0,"46.97000","0","1","-","Active","Project Kit","Video","Raspberry Pi pHAT","Python","BCM2835","Raspberry Pi Zero W"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/PIM261_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_PIM261.jpg,1778-1120-ND,PIM261,Pimoroni Ltd,PIRATE RADIO PI ZERO W PROJECT K,10,0,"46.97000","0","1","-","Active","Project Kit","Wireless, RF","Raspberry Pi pHAT","Python","BCM2835","Raspberry Pi Zero W"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/KIT-14478_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_KIT-14478.jpg,1568-1812-ND,KIT-14478,SparkFun Electronics,INVENTOR KIT MAKEY MAKEY,39,0,"49.95000","0","1","-","Active","Starter Kit","Inventor Kit","-","-","-","-"
http://files.ghielectronics.com/downloads/Documents/Guides/BrainPad%20Beginners%20Guide/BrainPad%20Beginners%20Guide.pdf,//media.digikey.com/Photos/GHI-Electronics/BRAINPAD-AR1.jpg,BRAINPAD-AR1-ND,BRAINPAD-AR1,"GHI Electronics, LLC",DEV KIT BRAIN PAD ARCADE CIRCUIT,48,0,"50.00000","0","1","-","Active","Starter Kit","Sound Generator","-","Javascript, Microsoft MakeCode","-","-"
https://github.com/DFRobot/Gravity-Starter-Kit-for-Arduino/raw/master/KIT0111%20Tutorial.pdf,//media.digikey.com/Photos/DFRobot/KIT0111.jpg,1738-1158-ND,KIT0111,DFRobot,GRAVITY STARTER KIT FOR ARDUINO,11,0,"61.70000","0","1","Gravity","Active","Starter Kit","Inventor Kit","Arduino R3 Shield, Gravity","Arduino IDE","ATmega328P","DFRduino UNO R3"
-,//media.digikey.com/Photos/Parallax%20Photos/28803.jpg,28803-ND,28803,Parallax Inc.,KIT BOARD OF EDU W/O PWR    SUPP,3,0,"73.75000","0","1","BOE","Active","MCU","Main Board","-","BASIC Stamp Editor","BASIC Stamp 2","Board of Education"
https://www.sparkfun.com/datasheets/Sensors/Weather/Weather%20Sensor%20Assembly..pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_SEN-08942.jpg,1568-1555-ND,SEN-08942,SparkFun Electronics,WEATHER METER KIT,41,0,"76.95000","0","1","-","Active","Physical Science","Weather Station","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/KIT0018_Web.pdf,//media.digikey.com/Photos/DFRobot/KIT0018.JPG,1738-1181-ND,KIT0018,DFRobot,GRAVITY STARTER KIT FOR ARDUINO,4,0,"81.37000","0","1","Gravity","Active","Intermediate Kit","Inventor Kit","Arduino R3 Shield, Gravity","Arduino IDE","ATmega328P","DFRduino UNO R3"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/KIT0011_Web.pdf,//media.digikey.com/Photos/DFRobot/KIT0011.jpg,1738-1111-ND,KIT0011,DFRobot,GRAVITY SENSOR KIT FOR ARDUINO,16,0,"82.30000","0","1","Gravity","Active","Starter Kit","Sensor Kit","Gravity","-","-","-"
http://cdn.sparkfun.com/datasheets/Sensors/Biometric/MyowareUserManualAT-04-001.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_KIT-14409.JPG,1568-1704-ND,KIT-14409,SparkFun Electronics,MYOWARE MUSCLE SENSOR DEVELOP,8,0,"82.95000","0","1","-","Active","Starter Kit","Human Interface","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Arduino%20PDFs/K020007_Web.pdf,//media.digikey.com/Photos/Arduino/MFG_K020007.jpg,1050-1132-ND,K020007,Arduino,ARDUINO STARTER KIT FRENCH,23,0,"87.89000","0","1","-","Active","Starter Kit","MCU","Arduino R3 Shield","Arduino IDE","ATmega328P","Arduino Uno R3"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/KIT-14217_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_KIT-14217.jpg,1568-1705-ND,KIT-14217,SparkFun Electronics,MICRO CLIMATE KIT,9,0,"128.75000","0","1","-","Active","Starter Kit","Climate Kit","micro:bit","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/DEV-13754_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_DEV-13754.jpg,1568-1657-ND,DEV-13754,SparkFun Electronics,SENSOR KIT,21,0,"132.95000","0","1","-","Active","Starter Kit","Sensor Kit","-","-","-","-"
https://cdn.sparkfun.com/datasheets/Sensors/Biometric/pH_EZO_datasheet_v13.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/SEN-10972.jpg,1568-1324-ND,SEN-10972,SparkFun Electronics,SENSOR KIT FOR PH MEASUREMENT,3,0,"168.75000","0","1","-","Active","Physical Science","Sensor Kit","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/PIM305_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_PIM305.jpg,1778-1233-ND,PIM305,Pimoroni Ltd,PICADE,23,0,"169.80000","0","1","Picade","Active","MCU","Arcade Game Kit","-","-","-","Picade X HAT"
https://download.mikroe.com/documents/specials/educational/aslk-pro/aslk-pro-manual-v103.pdf,//media.digikey.com/Photos/MikroElektronika/MFG_MIKROE-957.JPG,1471-1000-ND,MIKROE-957,MikroElektronika,KIT ANALOG SYSTEM LAB PRO,5,0,"202.98000","0","1","ASLK PRO","Active","Trainer","Analog Design","-","-","-","-"
-,//media.digikey.com/Photos/Trenz-Electronic-GmbH/MFG_27762.jpg,1686-1035-ND,27762,Trenz Electronic GmbH,KIT DIAGNOSTIC STEMLAB 125-10,8,0,"306.00000","0","1","Red Pitaya","Active","Components","Accessories Kit","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Trenz%20Electronic%20PDFs/27901_Web.pdf,//media.digikey.com/Photos/Trenz-Electronic-GmbH/27901.jpg,1686-1039-ND,27901,Trenz Electronic GmbH,KIT EDU STEMLAB 125-10,6,0,"346.80000","0","1","Red Pitaya","Active","Starter Kit","MCU","-","-","-","-"
http://www.globalspecialties.com/educational-hobby-kits/control-and-indicator-kits/download/1362_26ddb2dc28e1bce0b205bcd456d5df6f.html,//media.digikey.com/photos/BK%20Precision%20Photos/MFG_GSK-908.jpg,BKGSK-908-ND,GSK-908,Global Specialties,SOIL MOISTURE INDICATOR KIT 4LED,29,0,"3.10000","0","1","-","Active","Project Kit","Soil Moisture Tester","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/512_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_512.jpg,1528-2124-ND,512,Adafruit Industries LLC,ANALOG 2-AXIS THUMB JOYSTICK WIT,44,0,"5.95000","0","1","-","Active","Project Kit","Human Interface","-","-","-","-"
-,//media.digikey.com/photos/Industrial%20Fiberoptics%20Photos/IF-E10.jpg,FB104-ND,IF-E10,Industrial Fiberoptics,EXPERIMENT KIT FIBER OPTIC,67,0,"8.90000","0","1","-","Active","Fiber Optic","Component Introduction","-","-","-","-"
https://github.com/Arduinolibrary/DFRobot_eClip/raw/master/eClip_handbook.pdf,//media.digikey.com/Photos/DFRobot/MFG_DFR0359.jpg,1738-1256-ND,DFR0359,DFRobot,ECLIP - PROGRAMMING FIXTURE,32,0,"9.17000","0","1","eClip","Active","Solder","In-Circuit Serial Programmer (ICSP)","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2975_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2975.jpg,1528-2346-ND,2975,Adafruit Industries LLC,ADAFRUIT PARTS PAL,65,0,"19.95000","0","1","-","Active","Components","Basic Components Kit","-","-","-","-"
https://cdn-learn.adafruit.com/downloads/pdf/usbtinyisp.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_46.jpg,1528-1992-ND,46,Adafruit Industries LLC,USBTINYISP AVR PROGRAM KIT V2.0,28,0,"22.00000","0","1","USBtinyISP","Active","Starter Kit","MCU","-","-","ATTINY2313","-"
http://www.globalspecialties.com/media/k2/attachments/GSK-1001_Instructions.pdf,//media.digikey.com/photos/BK%20Precision%20Photos/MFG_GSK-1001.jpg,BKGSK-1001-ND,GSK-1001,Global Specialties,SOLAR FAN KIT 4VDC,7,0,"22.65000","0","1","-","Active","Project Kit","Solar Fan","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/106060002_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_106060002.jpg,1597-1149-ND,106060002,"Seeed Technology Co., Ltd",SIDEKICK BASIC KIT FOR LAUNCHPAD,17,0,"30.59000","0","1","Sidekick","Active","Starter Kit","MCU","LaunchPad","-","-","-"
