Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Current - DC Forward (If) (Max)","Radiant Intensity (Ie) Min @ If","Wavelength","Voltage - Forward (Vf) (Typ)","Viewing Angle","Orientation","Operating Temperature","Mounting Type","Package / Case"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496217/SFH%204258S.pdf,-,475-3005-6-ND,SFH 4258S,OSRAM Opto Semiconductors Inc.,EMITTER IR 850NM 70MA PLCC,3504,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Infrared (IR)","70mA","40mW/sr @ 70mA","850nm","3V","30°","Top View","-40°C ~ 100°C (TA)","Surface Mount","4-PLCC"
//media.digikey.com/PDF/Data%20Sheets/Everlight%20PDFs/1239779737_2751.pdf,//media.digikey.com/Photos/Everlight%20Electronics/IR204.jpg,1080-1072-ND,IR204,Everlight Electronics Co Ltd,EMITTER IR 940NM 100MA RADIAL,5161,0,"0.39000","0","1","Bulk","-","Active","Infrared (IR)","100mA","4mW/sr @ 20mA","940nm","1.2V","35°","Top View","-40°C ~ 85°C (TA)","Through Hole","Radial"
http://www.qt-brightek.com/datasheet/QBED8160.pdf,//media.digikey.com/Photos/QT%20Brightek%20Photos/MFG_QBED8XXX%20Series.jpg,1516-1001-ND,QBED8160,QT Brightek (QTB),EMITTER IR 940NM 50MA RADIAL,28336,0,"0.41000","0","1","Bulk","-","Active","Infrared (IR)","50mA","10mW/sr @ 50mA","940nm","1.3V","60°","Top View","-25°C ~ 85°C (TA)","Through Hole","Radial"
//media.digikey.com/PDF/Data%20Sheets/Everlight%20PDFs/9-IR1503.pdf,//media.digikey.com/Photos/Everlight%20Electronics/IR1503.JPG,1080-1071-ND,IR1503,Everlight Electronics Co Ltd,EMITTER IR 940NM 100MA RADIAL,6879,0,"0.41000","0","1","Bulk","-","Active","Infrared (IR)","100mA","21mW/sr @ 20mA","940nm","1.2V","20°","Top View","-40°C ~ 85°C (TA)","Through Hole","Radial"
http://www.everlight.com/file/ProductFile/201407052053251384.pdf,//media.digikey.com/Photos/Everlight%20Electronics/HIR204C.jpg,1080-1077-ND,IR204C-A,Everlight Electronics Co Ltd,EMITTER IR 940NM 100MA RADIAL,3116,0,"0.41000","0","1","Bulk","-","Active","Infrared (IR)","100mA","4mW/sr @ 20mA","940nm","1.2V","35°","Top View","-40°C ~ 85°C (TA)","Through Hole","Radial"
http://www.vishay.com/docs/84272/vsmy1850itx01.pdf,//media.digikey.com/Photos/Vishay%20Semiconductors/MFG_0805%20VSMY.jpg,VSMY1850ITX01TR-ND,VSMY1850ITX01,Vishay Semiconductor Opto Division,EMITTER IR 850NM 100MA 0805,3000,0,"0.41230","0","3000","Tape & Reel (TR)","SurfLight™","Active","Infrared (IR)","100mA","5mW/sr @ 100mA","850nm","1.65V","120°","Top View","-40°C ~ 105°C (TA)","Surface Mount","0805 (2012 Metric)"
http://www.vishay.com/docs/84272/vsmy1850itx01.pdf,//media.digikey.com/Photos/Vishay%20Semiconductors/MFG_0805%20VSMY.jpg,VSMY1850ITX01CT-ND,VSMY1850ITX01,Vishay Semiconductor Opto Division,EMITTER IR 850NM 100MA 0805,4334,0,"1.36000","0","1","Cut Tape (CT)","SurfLight™","Active","Infrared (IR)","100mA","5mW/sr @ 100mA","850nm","1.65V","120°","Top View","-40°C ~ 105°C (TA)","Surface Mount","0805 (2012 Metric)"
http://www.vishay.com/docs/84272/vsmy1850itx01.pdf,//media.digikey.com/Photos/Vishay%20Semiconductors/MFG_0805%20VSMY.jpg,VSMY1850ITX01DKR-ND,VSMY1850ITX01,Vishay Semiconductor Opto Division,EMITTER IR 850NM 100MA 0805,4334,0,"Digi-Reel","0","1","Digi-Reel®","SurfLight™","Active","Infrared (IR)","100mA","5mW/sr @ 100mA","850nm","1.65V","120°","Top View","-40°C ~ 105°C (TA)","Surface Mount","0805 (2012 Metric)"
http://www.everlight.com/file/ProductFile/201407061516067600.pdf,//media.digikey.com/Photos/Everlight%20Electronics/IR333-A.JPG,1080-1080-ND,IR333-A,Everlight Electronics Co Ltd,EMITTER IR 940NM 100MA RADIAL,84884,0,"0.44000","0","1","Bulk","-","Active","Infrared (IR)","100mA","7.8mW/sr @ 20mA","940nm","1.2V","20°","Top View","-40°C ~ 85°C (TA)","Through Hole","Radial"
http://www.kingbrightusa.com/images/catalog/SPEC/WP710A10F3C.pdf,//media.digikey.com/Photos/Kingbright%20Photos/WP710A10F3C.JPG,754-1600-ND,WP710A10F3C,Kingbright,EMITTER IR 940NM 50MA RADIAL,2695,0,"0.44000","0","1","Bulk","-","Active","Infrared (IR)","50mA","10mW/sr @ 50mA","940nm","1.2V","34°","Top View","-40°C ~ 85°C (TA)","Through Hole","Radial"
http://www.everlight.com/file/ProductFile/201407061521223111.pdf,//media.digikey.com/Photos/Everlight%20Electronics/IR333C%5EH0%5EL10.JPG,1080-1082-ND,IR333C/H0/L10,Everlight Electronics Co Ltd,EMITTER IR 940NM 100MA RADIAL,52949,0,"0.47000","0","1","Bulk","-","Active","Infrared (IR)","100mA","11mW/sr @ 20mA","940nm","1.2V","40°","Top View","-40°C ~ 85°C (TA)","Through Hole","Radial"
https://www.lumex.com/content/files/ProductAttachment/OED-EL-8L.pdf,//media.digikey.com/photos/Lumex%20Photos/OED-EL-8L.jpg,67-1000-ND,OED-EL-8L,Lumex Opto/Components Inc.,EMITTER IR 940NM 100MA RADIAL,28070,0,"0.48000","0","1","Bulk","-","Active","Infrared (IR)","100mA","4mW/sr @ 20mA","940nm","1.2V","35°","Top View","-40°C ~ 85°C (TA)","Through Hole","Radial"
http://www.vishay.com/docs/81472/vsmg2700.pdf,//media.digikey.com/renders/Vishay%20Semi%20Renders/Vishay%20-%20PLCC-2%20Pkg.jpg,751-1255-2-ND,VSMG2700-GS08,Vishay Semiconductor Opto Division,EMITTER IR 830NM 100MA SMD,1500,0,"0.48300","0","1500","Tape & Reel (TR)","-","Active","Infrared (IR)","100mA","6mW/sr @ 100mA","830nm","1.5V","120°","Top View","-40°C ~ 85°C (TA)","Surface Mount","2-SMD, J-Lead"
http://www.vishay.com/docs/81472/vsmg2700.pdf,//media.digikey.com/renders/Vishay%20Semi%20Renders/Vishay%20-%20PLCC-2%20Pkg.jpg,751-1255-1-ND,VSMG2700-GS08,Vishay Semiconductor Opto Division,EMITTER IR 830NM 100MA SMD,2477,0,"1.52000","0","1","Cut Tape (CT)","-","Active","Infrared (IR)","100mA","6mW/sr @ 100mA","830nm","1.5V","120°","Top View","-40°C ~ 85°C (TA)","Surface Mount","2-SMD, J-Lead"
http://www.vishay.com/docs/81472/vsmg2700.pdf,//media.digikey.com/renders/Vishay%20Semi%20Renders/Vishay%20-%20PLCC-2%20Pkg.jpg,751-1255-6-ND,VSMG2700-GS08,Vishay Semiconductor Opto Division,EMITTER IR 830NM 100MA SMD,2477,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Infrared (IR)","100mA","6mW/sr @ 100mA","830nm","1.5V","120°","Top View","-40°C ~ 85°C (TA)","Surface Mount","2-SMD, J-Lead"
http://www.everlight.com/file/ProductFile/201407061534428565.pdf,//media.digikey.com/Photos/Everlight%20Electronics/IR7393C.JPG,1080-1087-ND,IR7393C,Everlight Electronics Co Ltd,EMITTER IR 940NM 100MA RADIAL,37927,0,"0.50000","0","1","Bulk","-","Active","Infrared (IR)","100mA","4mW/sr @ 20mA","940nm","1.2V","60°","Top View","-40°C ~ 85°C (TA)","Through Hole","Radial"
http://www.everlight.com/file/ProductFile/201407061534026941.pdf,//media.digikey.com/Photos/Everlight%20Electronics/HIR7393C.JPG,1080-1033-ND,HIR7393C,Everlight Electronics Co Ltd,EMITTER IR 850NM 100MA RADIAL,13004,0,"0.50000","0","1","Bulk","-","Active","Infrared (IR)","100mA","7.8mW/sr @ 20mA","850nm","1.45V","50°","Top View","-40°C ~ 85°C (TA)","Through Hole","Radial"
-,//media.digikey.com/Photos/Everlight%20Electronics/HIR204%5EH0.jpg,1080-1022-ND,HIR204/H0,Everlight Electronics Co Ltd,EMITTER IR 850NM 100MA RADIAL,11471,0,"0.50000","0","1","Bulk","-","Active","Infrared (IR)","100mA","4mW/sr @ 20mA","850nm","1.45V","40°","Top View","-40°C ~ 85°C (TA)","Through Hole","Radial"
http://optoelectronics.liteon.com/upload/download/DS-50-92-0040/E5228A.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTE-5228A,LTE-4208,LTE-5208A,LTE-4206.jpg",160-1062-ND,LTE-5228A,Lite-On Inc.,EMITTER IR 940NM 100MA T 1 3/4,10837,0,"0.50000","0","1","Bulk","-","Active","Infrared (IR)","100mA","3.31mW/sr @ 20mA","940nm","1.2V","40°","Top View","-40°C ~ 85°C (TA)","Through Hole","T 1 3/4"
-,//media.digikey.com/Photos/Everlight%20Electronics/HIR204.jpg,1080-1021-ND,HIR204,Everlight Electronics Co Ltd,EMITTER IR 850NM 100MA RADIAL,18533,0,"0.51000","0","1","Bulk","-","Active","Infrared (IR)","100mA","7.8mW/sr @ 20mA","850nm","1.45V","25°","Top View","-40°C ~ 85°C (TA)","Through Hole","Radial"
http://www.everlight.com/file/ProductFile/201407052048327391.pdf,//media.digikey.com/Photos/Everlight%20Electronics/HIR204C.jpg,1080-1024-ND,HIR204C/H0,Everlight Electronics Co Ltd,EMITTER IR 850NM 100MA RADIAL,10764,0,"0.51000","0","1","Bulk","-","Active","Infrared (IR)","100mA","4mW/sr @ 20mA","850nm","1.45V","40°","Top View","-40°C ~ 85°C (TA)","Through Hole","Radial"
http://www.everlight.com/file/ProductFile/201407052136280483.pdf,//media.digikey.com/Photos/Everlight%20Electronics/IR908-7C-F.JPG,1080-1089-ND,IR908-7C-F,Everlight Electronics Co Ltd,EMITTER IR 940NM 50MA RADIAL,1364,0,"0.52000","0","1","Bulk","-","Active","Infrared (IR)","50mA","-","940nm","1.2V","60°","Side View","-25°C ~ 85°C (TA)","Through Hole, Right Angle","Radial"
http://optoelectronics.liteon.com/upload/download/DS-50-92-0009/E302.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTE-302,LTR-301.jpg",160-1063-ND,LTE-302,Lite-On Inc.,EMITTER IR 940NM 50MA RADIAL,52676,0,"0.54000","0","1","Bulk","-","Active","Infrared (IR)","50mA","0.662mW/sr @ 20mA","940nm","1.2V","40°","Side View","-40°C ~ 85°C (TA)","Through Hole, Right Angle","Radial"
http://optoelectronics.liteon.com/upload/download/DS-50-92-0015/LTE-4208.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTE-5228A,LTE-4208,LTE-5208A,LTE-4206.jpg",160-1029-ND,LTE-4208,Lite-On Inc.,EMITTER IR 940NM 50MA T 1 3/4,19657,0,"0.54000","0","1","Bulk","-","Active","Infrared (IR)","50mA","3.31mW/sr @ 20mA","940nm","1.2V","20°","Top View","-40°C ~ 85°C (TA)","Through Hole","T 1 3/4"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/LTE-5208A.pdf,"//media.digikey.com/photos/Lite%20On%20Photos/LTE-5228A,LTE-4208,LTE-5208A,LTE-4206.jpg",160-1061-ND,LTE-5208A,Lite-On Inc.,EMITTER IR 940NM 100MA T 1 3/4,19178,0,"0.54000","0","1","Bulk","-","Active","Infrared (IR)","100mA","3.31mW/sr @ 20mA","940nm","1.2V","40°","Top View","-40°C ~ 85°C (TA)","Through Hole","T 1 3/4"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/LTE-302-M.PDF,//media.digikey.com/Photos/Lite%20On%20Photos/LTE-302-M.JPG,160-1930-ND,LTE-302-M,Lite-On Inc.,EMITTER IR 940NM 50MA RADIAL,15018,0,"0.54000","0","1","Bulk","-","Active","Infrared (IR)","50mA","0.662mW/sr @ 20mA","940nm","1.2V","40°","Side View","-40°C ~ 85°C (TA)","Through Hole","Radial, Side View"
http://optoelectronics.liteon.com/upload/download/DS-50-92-0001/E209.pdf,//media.digikey.com/Photos/Lite%20On%20Photos/LTE-209.JPG,160-1928-ND,LTE-209,Lite-On Inc.,EMITTER IR 940NM 60MA RADIAL,4220,0,"0.54000","0","1","Bulk","-","Active","Infrared (IR)","60mA","1.38mW/sr @ 20mA","940nm","1.2V","16°","Top View","-40°C ~ 85°C (TA)","Through Hole","Radial"
http://www.vishay.com/docs/81017/tsha440.pdf,//media.digikey.com/photos/Vishay%20Photos/TSHA4400.JPG,751-1209-ND,TSHA4400,Vishay Semiconductor Opto Division,EMITTER IR 875NM 100MA RADIAL,4787,0,"0.56000","0","1","Bulk","-","Active","Infrared (IR)","100mA","12mW/sr @ 100mA","875nm","1.5V","40°","Top View","-40°C ~ 85°C (TA)","Through Hole","Radial, 3mm Dia (T-1)"
http://www.vishay.com/docs/81011/tsal6400.pdf,//media.digikey.com/photos/Vishay%20Photos/TSAL6400.JPG,751-1205-ND,TSAL6400,Vishay Semiconductor Opto Division,EMITTER IR 940NM 100MA RADIAL,32287,0,"0.57000","0","1","Bulk","-","Active","Infrared (IR)","100mA","25mW/sr @ 100mA","940nm","1.35V","50°","Top View","-40°C ~ 85°C (TA)","Through Hole","Radial, 5mm Dia (T 1 3/4)"
http://www.vishay.com/docs/81010/tsal6200.pdf,//media.digikey.com/photos/Vishay%20Photos/TSAL6200.JPG,751-1204-ND,TSAL6200,Vishay Semiconductor Opto Division,EMITTER IR 940NM 100MA RADIAL,14617,0,"0.57000","0","1","Bulk","-","Active","Infrared (IR)","100mA","40mW/sr @ 100mA","940nm","1.35V","34°","Top View","-40°C ~ 85°C (TA)","Through Hole","Radial, 5mm Dia (T 1 3/4)"
http://www.vishay.com/docs/81006/tsal4400.pdf,//media.digikey.com/photos/Vishay%20Photos/TSAL4400.JPG,751-1201-ND,TSAL4400,Vishay Semiconductor Opto Division,EMITTER IR 940NM 100MA RADIAL,3039,0,"0.57000","0","1","Bulk","-","Active","Infrared (IR)","100mA","16mW/sr @ 100mA","940nm","1.35V","50°","Top View","-40°C ~ 85°C (TA)","Through Hole","Radial, 3mm Dia (T-1)"
http://www.vishay.com/docs/81017/tsha440.pdf,//media.digikey.com/Photos/Vishay%20Semiconductors/TSHA4401.jpg,TSHA4401-ND,TSHA4401,Vishay Semiconductor Opto Division,EMITTER IR 875NM 100MA RADIAL,24192,0,"0.58000","0","1","Bulk","-","Active","Infrared (IR)","100mA","16mW/sr @ 100mA","875nm","1.5V","40°","Top View","-40°C ~ 85°C (TA)","Through Hole","Radial"
http://www.vishay.com/docs/81054/tsus4400.pdf,//media.digikey.com/Photos/Vishay%20Semiconductors/TSUS4400.jpg,TSUS4400-ND,TSUS4400,Vishay Semiconductor Opto Division,EMITTER IR 950NM 100MA RADIAL,8001,0,"0.58000","0","1","Bulk","-","Active","Infrared (IR)","100mA","7mW/sr @ 100mA","950nm","1.3V","36°","Top View","-40°C ~ 85°C (TA)","Through Hole","Radial"
http://www.kingbrightusa.com/images/catalog/SPEC/AM4457F3C.pdf,//media.digikey.com/Photos/Kingbright%20Photos/MFG_AM4457F3C.jpg,754-2088-ND,AM4457F3C,Kingbright,EMITTER IR 940NM 50MA,5548,0,"0.58000","0","1","Bulk","-","Active","Infrared (IR)","50mA","3mW/sr @ 20mA","940nm","1.2V","70°","Side View","-40°C ~ 85°C (TA)","Through Hole, Right Angle","Radial"
http://www.vishay.com/docs/81056/tsus5400.pdf,//media.digikey.com/Photos/Vishay%20Semiconductors/TSUS5x0x.JPG,TSUS5402-ND,TSUS5402,Vishay Semiconductor Opto Division,EMITTER IR 950NM 150MA RADIAL,5472,0,"0.58000","0","1","Bulk","-","Active","Infrared (IR)","150mA","15mW/sr @ 100mA","950nm","2.2V","44°","Top View","-40°C ~ 85°C (TA)","Through Hole","Radial"
https://www.sunledusa.com/products/spec/XTHI30W.pdf,//media.digikey.com/Photos/SunLED/MFG_XTHI30W.jpg,1497-1060-ND,XTHI30W,SunLED,EMITTER IR 880NM 50MA RADIAL,26305,0,"0.60000","0","1","Bulk","-","Active","Infrared (IR)","50mA","5mW/sr @ 50mA","880nm","1.3V","50°","Top View","-40°C ~ 85°C (TA)","Through Hole","Radial"
http://www.vishay.com/docs/81021/tsha620.pdf,-,TSHA6203-ND,TSHA6203,Vishay Semiconductor Opto Division,EMITTER IR 875NM 100MA RADIAL,9153,0,"0.60000","0","1","Bulk","-","Active","Infrared (IR)","100mA","50mW/sr @ 100mA","875nm","2.8V","24°","Top View","-40°C ~ 85°C (TA)","Through Hole","Radial"
http://www.vishay.com/docs/81053/tsus4300.pdf,//media.digikey.com/Photos/Vishay%20Semiconductors/TSUS4300.JPG,TSUS4300-ND,TSUS4300,Vishay Semiconductor Opto Division,EMITTER IR 950NM 100MA RADIAL,6756,0,"0.60000","0","1","Bulk","-","Active","Infrared (IR)","100mA","7mW/sr @ 100mA","950nm","1.3V","32°","Top View","-40°C ~ 85°C (TA)","Through Hole","Radial"
-,"//media.digikey.com/photos/Fairchild%20Semi%20Photos/QED233,QED234.jpg",QED234-ND,QED234,ON Semiconductor,EMITTER IR 940NM 100MA RADIAL,4665,765250,"0.60000","0","1","Bulk","-","Active","Infrared (IR)","100mA","27mW/sr @ 100mA","940nm","1.6V","40°","Top View","-40°C ~ 100°C (TA)","Through Hole","Radial, 5mm Dia (T 1 3/4)"
https://www.sunledusa.com/products/spec/XTHI12W.pdf,//media.digikey.com/Photos/SunLED/MFG_XTHI12W.jpg,1497-1059-ND,XTHI12W,SunLED,EMITTER IR 880NM 50MA RADIAL,1087,0,"0.60000","0","1","Bulk","-","Active","Infrared (IR)","50mA","12mW/sr @ 50mA","880nm","1.3V","20°","Top View","-40°C ~ 85°C (TA)","Through Hole","Radial"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/QEE113.pdf,"//media.digikey.com/photos/Fairchild%20Semi%20Photos/QEE113,QEE123.jpg",QEE113-ND,QEE113,ON Semiconductor,EMITTER IR 940NM 50MA RADIAL,12138,15000,"0.62000","0","1","Bulk","-","Active","Infrared (IR)","50mA","3mW/sr @ 100mA","940nm","1.5V","50°","Side View","-40°C ~ 100°C (TA)","Through Hole","Radial, Side View"
//media.digikey.com/pdf/Data%20Sheets/Everlight%20PDFs/HIR8323_C16.pdf,//media.digikey.com/Photos/Everlight%20Electronics/HIR8323%5EC16.JPG,1080-1034-ND,HIR8323/C16,Everlight Electronics Co Ltd,EMITTER IR 850NM 100MA RADIAL,2549,0,"0.64000","0","1","Bulk","-","Active","Infrared (IR)","100mA","20mW/sr @ 20mA","850nm","1.45V","30°","Top View","-40°C ~ 85°C (TA)","Through Hole","Radial"
http://optoelectronics.liteon.com/upload/download/DS50-2008-0026/HSDL-4261%20DS.pdf,//media.digikey.com/photos/Lite%20On%20Photos/HSDL-4230.jpg,516-1706-ND,HSDL-4261,Lite-On Inc.,EMITTER IR 870NM 100MA RADIAL,82368,0,"0.65000","0","1","Bulk","-","Active","Infrared (IR)","100mA","36mW/sr @ 20mA","870nm","1.4V","26°","Top View","-40°C ~ 70°C (TA)","Through Hole","Radial"
http://www.vishay.com/docs/81001/cqy36n.pdf,//media.digikey.com/photos/Vishay%20Photos/CQY36N.JPG,751-1026-ND,CQY36N,Vishay Semiconductor Opto Division,EMITTER IR 950NM 100MA RADIAL,9611,0,"0.65000","0","1","Bulk","-","Active","Infrared (IR)","100mA","0.7mW/sr @ 50mA","950nm","1.3V","110°","Top View","-25°C ~ 85°C (TA)","Through Hole","Radial, 1.8mm (T-3/4)"
http://www.vishay.com/docs/81002/cqy37n.pdf,//media.digikey.com/photos/Vishay%20Photos/CQY37N.JPG,CQY37N-ND,CQY37N,Vishay Semiconductor Opto Division,EMITTER IR 950NM 100MA RADIAL,2623,0,"0.65000","0","1","Bulk","-","Active","Infrared (IR)","100mA","2.2mW/sr @ 50mA","950nm","1.3V","24°","Top View","-25°C ~ 85°C (TA)","Through Hole","Radial, 1.8mm (T-3/4)"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496280/SFH%204346.pdf,//media.digikey.com/Photos/Osram%20Opto%20Photos/SFH%204556.JPG,475-3581-ND,SFH 4346,OSRAM Opto Semiconductors Inc.,EMITTER IR 950NM 100MA RADIAL,8518,0,"0.66000","0","1","Bulk","-","Active","Infrared (IR)","100mA","40mW/sr @ 100mA","940nm","1.6V","10°","Top View","-40°C ~ 100°C","Through Hole","Radial"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Optoelectronics/Datasheets/OP290.pdf,//media.digikey.com/Photos/TT%20Electronics-Optek%20Photos/OP298C.JPG,365-1058-ND,OP293A,TT Electronics/Optek Technology,EMITTER IR 890NM 100MA TO-18,1270,0,"0.67000","0","1","Bulk","-","Active","Infrared (IR)","100mA","-","890nm","2V","60°","Top View","-40°C ~ 100°C (TA)","Through Hole","TO-18-2"
http://www.vishay.com/docs/81303/tshf5410.pdf,//media.digikey.com/photos/Vishay%20Photos/TSAL7600.JPG,751-1211-ND,TSHF5410,Vishay Semiconductor Opto Division,EMITTER IR 890NM 100MA RADIAL,34660,0,"0.68000","0","1","Bulk","-","Active","Infrared (IR)","100mA","45mW/sr @ 100mA","890nm","1.4V","44°","Top View","-40°C ~ 85°C (TA)","Through Hole","Radial, 5mm Dia (T 1 3/4)"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Optoelectronics/Datasheets/OP240-245.pdf,"//media.digikey.com/photos/Optek%20Photos/OP140x,%2024xx,%20550x,%20560C.jpg",365-1587-ND,OP240B,TT Electronics/Optek Technology,EMITTER IR 890NM 50MA RADIAL,13074,0,"0.68000","0","1","Bulk","-","Active","Infrared (IR)","50mA","-","890nm","1.8V","40°","Side View","-40°C ~ 100°C (TA)","Through Hole","Radial"
http://www.vishay.com/docs/81313/tshf5210.pdf,//media.digikey.com/photos/Vishay%20Photos/VISHAYSEMICONDUCTORS-TSFF5210.jpg,751-1210-ND,TSHF5210,Vishay Semiconductor Opto Division,EMITTER IR 890NM 100MA RADIAL,10492,0,"0.68000","0","1","Bulk","-","Active","Infrared (IR)","100mA","120mW/sr @ 100mA","890nm","1.4V","20°","Top View","-40°C ~ 85°C (TA)","Through Hole","Radial, 5mm Dia (T 1 3/4)"
http://www.vishay.com/docs/81734/tshf6210.pdf,//media.digikey.com/Photos/Vishay%20Semiconductors/TSHG6210.jpg,TSHF6210-ND,TSHF6210,Vishay Semiconductor Opto Division,EMITTER IR 890NM 100MA RADIAL,10233,0,"0.68000","0","1","Bulk","-","Active","Infrared (IR)","100mA","120mW/sr @ 100mA","890nm","1.4V","20°","Top View","-40°C ~ 85°C (TA)","Through Hole","Radial"
http://rohmfs.rohm.com/en/products/databook/datasheet/opto/optical_sensor/infrared_led/sir-34st3f.pdf,"//media.digikey.com/renders/Rohm%20Renders/Round,%203mm,%20T-1_T-1.jpg",511-1363-ND,SIR-34ST3F,Rohm Semiconductor,EMITTER IR 950NM 100MA T-1,9499,0,"0.68000","0","1","Bulk","-","Active","Infrared (IR)","100mA","3.5mW/sr @ 50mA","950nm","1.3V","54°","Top View","-25°C ~ 85°C (TA)","Through Hole","T-1"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Optoelectronics/Datasheets/OP240-245.pdf,"//media.digikey.com/photos/Optek%20Photos/OP140x,%2024xx,%20550x,%20560C.jpg",365-1052-ND,OP240A,TT Electronics/Optek Technology,EMITTER IR 890NM 50MA RADIAL,2929,0,"0.69000","0","1","Bulk","-","Active","Infrared (IR)","50mA","-","890nm","1.8V","40°","Side View","-40°C ~ 100°C (TA)","Through Hole","Radial"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Optoelectronics/Datasheets/OP290.pdf,//media.digikey.com/Photos/TT%20Electronics-Optek%20Photos/OP298C.JPG,365-1064-ND,OP298A,TT Electronics/Optek Technology,EMITTER IR 875NM 100MA RADIAL,2610,0,"0.69000","0","1","Bulk","-","Active","Infrared (IR)","100mA","-","875nm","2V","25°","Top View","-40°C ~ 100°C (TA)","Through Hole","Radial"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/QEE122_123.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/QEE122.JPG,QEE122-ND,QEE122,ON Semiconductor,EMITTER IR 880NM 50MA RADIAL,1029,431500,"0.69000","0","1","Bulk","-","Active","Infrared (IR)","50mA","4mW/sr @ 100mA","880nm","1.7V","50°","Side View","-40°C ~ 100°C (TA)","Through Hole","Radial, Side View"
-,"//media.digikey.com/photos/Fairchild%20Semi%20Photos/QED222,QED223.jpg",QED223-ND,QED223,ON Semiconductor,EMITTER IR 880NM 100MA RADIAL,40550,0,"0.71000","0","1","Bulk","-","Active","Infrared (IR)","100mA","25mW/sr @ 100mA","880nm","1.7V","30°","Top View","-40°C ~ 100°C (TA)","Through Hole","Radial, 5mm Dia (T 1 3/4)"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496253/SFH%204356.pdf,//media.digikey.com/Photos/Osram%20Opto%20Photos/MFG_SFH-4356.jpg,475-3523-ND,SFH 4356,OSRAM Opto Semiconductors Inc.,EMITTER IR 860NM 100MA RADIAL,2620,0,"0.71000","0","1","Bulk","-","Active","Infrared (IR)","100mA","40mW/sr @ 100mA","850nm","1.7V","20°","Top View","-40°C ~ 100°C","Through Hole","Radial"
http://www.vishay.com/docs/81931/vslb3940.pdf,//media.digikey.com/Photos/Vishay%20Semiconductors/VSLB3940.JPG,VSLB3940-ND,VSLB3940,Vishay Semiconductor Opto Division,EMITTER IR 940NM 100MA RADIAL,143969,0,"0.72000","0","1","Bulk","-","Active","Infrared (IR)","100mA","32mW/sr @ 100mA","940nm","1.15V","44°","Top View","-40°C ~ 85°C (TA)","Through Hole","Radial"
http://rohmfs.rohm.com/en/products/databook/datasheet/opto/optical_sensor/infrared_led/sir-563st3f.pdf,"//media.digikey.com/photos/Rohm%20Photos/SIR-56ST3FF,SIR-563ST3FF,SIR-568ST3FF.jpg",511-1365-ND,SIR-563ST3FN,Rohm Semiconductor,EMITTER IR 940NM 100MA T 1 3/4,8913,0,"0.76000","0","1","Bulk","-","Active","Infrared (IR)","100mA","9mW/sr @ 50mA","940nm","1.34V","30°","Top View","-25°C ~ 85°C (TA)","Through Hole","T 1 3/4"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496337/SFH%204557.pdf,//media.digikey.com/photos/Osram%20Opto%20Photos/MFG_SFH-4557.jpg,475-3003-ND,SFH 4557,OSRAM Opto Semiconductors Inc.,EMITTER IR 860NM 100MA RADIAL,12426,0,"0.77000","0","1","Bulk","-","Active","Infrared (IR)","100mA","55mW/sr @ 100mA","860nm","1.5V","60°","Top View","-40°C ~ 100°C (TA)","Through Hole","Radial"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496301/SFH%204555.pdf,"//media.digikey.com/photos/Osram%20Opto%20Photos/MFG_SFH-45(4,5)5.jpg",475-3023-ND,SFH 4555,OSRAM Opto Semiconductors Inc.,EMITTER IR 860NM 100MA RADIAL,11775,0,"0.77000","0","1","Bulk","-","Active","Infrared (IR)","100mA","550mW/sr @ 100mA","860nm","1.5V","10°","Top View","-40°C ~ 100°C (TA)","Through Hole","Radial"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496271/SFH%204547.pdf,//media.digikey.com/Photos/Osram%20Opto%20Photos/SFH%204547.JPG,475-3002-ND,SFH 4547,OSRAM Opto Semiconductors Inc.,EMITTER IR 950NM 100MA RADIAL,8771,0,"0.77000","0","1","Bulk","-","Active","Infrared (IR)","100mA","50mW/sr @ 100mA","950nm","1.5V","60°","Top View","-40°C ~ 100°C (TA)","Through Hole","Radial"
