Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Color","Configuration","Lens Color","Lens Transparency","Millicandela Rating","Lens Style","Lens Size","Voltage - Forward (Vf) (Typ)","Current - Test","Viewing Angle","Mounting Type","Wavelength - Dominant","Wavelength - Peak","Features","Package / Case","Supplier Device Package","Size / Dimension","Height (Max)"
http://www.stanley-components.com/php/downloaddatafile.php?rp=h1111c_e.pdf,//media.digikey.com/renders/Stanley%20Electric%20Renders/0603%20(1608%20metric)%20Pkg.jpg,404-1005-1-ND,BG1111C-TR,Stanley Electric Co,LED GREEN DIFFUSED 1608 SMD,113606,0,"0.42000","0","1","Cut Tape (CT)","1111C","Active","Green","Standard","White","Diffused","2.4mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2.1V","20mA","153°, 146°","Surface Mount","558nm","555nm","-","0603 (1608 Metric)","1608","1.60mm L x 0.80mm W","0.90mm"
http://www.stanley-components.com/php/downloaddatafile.php?rp=h1111c_e.pdf,//media.digikey.com/renders/Stanley%20Electric%20Renders/0603%20(1608%20metric)%20Pkg.jpg,404-1005-6-ND,BG1111C-TR,Stanley Electric Co,LED GREEN DIFFUSED 1608 SMD,113606,0,"Digi-Reel","0","1","Digi-Reel®","1111C","Active","Green","Standard","White","Diffused","2.4mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2.1V","20mA","153°, 146°","Surface Mount","558nm","555nm","-","0603 (1608 Metric)","1608","1.60mm L x 0.80mm W","0.90mm"
https://www.lumex.com/content/files/ProductAttachment/SML-LXR85GC-TR.pdf,//media.digikey.com/photos/Lumex%20Photos/Fig%2012%20T052%201546.jpg,67-1557-2-ND,SML-LXR85GC-TR,Lumex Opto/Components Inc.,LED GREEN CLEAR SMD R/A,111000,0,"0.09000","0","3000","Tape & Reel (TR)","-","Active","Green","Standard","Colorless","Clear","12mcd","Rectangle with Domed Top","2.00mm x 1.00mm","2.2V","20mA","130°","Surface Mount, Right Angle","-","565nm","-","2-SMD, No Lead","-","3.20mm L x 1.50mm W","1.00mm"
https://www.lumex.com/content/files/ProductAttachment/SML-LXR85GC-TR.pdf,//media.digikey.com/photos/Lumex%20Photos/Fig%2012%20T052%201546.jpg,67-1557-1-ND,SML-LXR85GC-TR,Lumex Opto/Components Inc.,LED GREEN CLEAR SMD R/A,113510,0,"0.47000","0","1","Cut Tape (CT)","-","Active","Green","Standard","Colorless","Clear","12mcd","Rectangle with Domed Top","2.00mm x 1.00mm","2.2V","20mA","130°","Surface Mount, Right Angle","-","565nm","-","2-SMD, No Lead","-","3.20mm L x 1.50mm W","1.00mm"
https://www.lumex.com/content/files/ProductAttachment/SML-LXR85GC-TR.pdf,//media.digikey.com/photos/Lumex%20Photos/Fig%2012%20T052%201546.jpg,67-1557-6-ND,SML-LXR85GC-TR,Lumex Opto/Components Inc.,LED GREEN CLEAR SMD R/A,113510,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Green","Standard","Colorless","Clear","12mcd","Rectangle with Domed Top","2.00mm x 1.00mm","2.2V","20mA","130°","Surface Mount, Right Angle","-","565nm","-","2-SMD, No Lead","-","3.20mm L x 1.50mm W","1.00mm"
https://docs.broadcom.com/docs/AV02-0378EN,//media.digikey.com/Renders/Avago%20Tech%20Renders/HSMW-CL25.jpg,516-2522-2-ND,ASMT-RF45-AN002,Broadcom Limited,LED YLW/GREEN DIFFUSED 0603 SMD,48000,0,"0.09090","0","4000","Tape & Reel (TR)","-","Active","Yellow-Green","Standard","White","Diffused","60mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2V","20mA","145°","Surface Mount","573nm","574nm","-","0603 (1608 Metric)","0603 (1608 Metric)","1.60mm L x 0.80mm W","0.45mm"
https://docs.broadcom.com/docs/AV02-0378EN,//media.digikey.com/Renders/Avago%20Tech%20Renders/HSMW-CL25.jpg,516-2522-1-ND,ASMT-RF45-AN002,Broadcom Limited,LED YLW/GREEN DIFFUSED 0603 SMD,49082,0,"0.47000","0","1","Cut Tape (CT)","-","Active","Yellow-Green","Standard","White","Diffused","60mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2V","20mA","145°","Surface Mount","573nm","574nm","-","0603 (1608 Metric)","0603 (1608 Metric)","1.60mm L x 0.80mm W","0.45mm"
https://docs.broadcom.com/docs/AV02-0378EN,//media.digikey.com/Renders/Avago%20Tech%20Renders/HSMW-CL25.jpg,516-2522-6-ND,ASMT-RF45-AN002,Broadcom Limited,LED YLW/GREEN DIFFUSED 0603 SMD,49082,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Yellow-Green","Standard","White","Diffused","60mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2V","20mA","145°","Surface Mount","573nm","574nm","-","0603 (1608 Metric)","0603 (1608 Metric)","1.60mm L x 0.80mm W","0.45mm"
https://docs.broadcom.com/docs/AV02-0378EN,//media.digikey.com/Renders/Avago%20Tech%20Renders/HSMW-CL25.jpg,516-2005-2-ND,ASMT-RR45-AQ902,Broadcom Limited,LED RED DIFFUSED 0603 SMD,32000,0,"0.09090","0","4000","Tape & Reel (TR)","-","Active","Red","Standard","White","Diffused","120mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2V","20mA","145°","Surface Mount","622nm","636nm","-","0603 (1608 Metric)","0603","1.60mm L x 0.80mm W","0.55mm"
https://docs.broadcom.com/docs/AV02-0378EN,//media.digikey.com/Renders/Avago%20Tech%20Renders/HSMW-CL25.jpg,516-2005-1-ND,ASMT-RR45-AQ902,Broadcom Limited,LED RED DIFFUSED 0603 SMD,34435,0,"0.47000","0","1","Cut Tape (CT)","-","Active","Red","Standard","White","Diffused","120mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2V","20mA","145°","Surface Mount","622nm","636nm","-","0603 (1608 Metric)","0603","1.60mm L x 0.80mm W","0.55mm"
https://docs.broadcom.com/docs/AV02-0378EN,//media.digikey.com/Renders/Avago%20Tech%20Renders/HSMW-CL25.jpg,516-2005-6-ND,ASMT-RR45-AQ902,Broadcom Limited,LED RED DIFFUSED 0603 SMD,34435,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Red","Standard","White","Diffused","120mcd","Rectangle with Flat Top","1.10mm x 0.80mm","2V","20mA","145°","Surface Mount","622nm","636nm","-","0603 (1608 Metric)","0603","1.60mm L x 0.80mm W","0.55mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-287/LTST-S326KGJRKT.pdf,//media.digikey.com/photos/Lite%20On%20Photos/LTST-S326KGJRKT.JPG,160-2033-2-ND,LTST-S326KGJRKT,Lite-On Inc.,LED GREEN/RED CLEAR CHIP SMD R/A,33000,0,"0.09126","0","3000","Tape & Reel (TR)","-","Active","Green, Red","Common Anode","Colorless","Clear","35mcd Green, 45mcd Red","Rectangle with Domed Top","2.00mm x 1.00mm","2V Green, 2V Red","20mA Green, 20mA Red","130°","Surface Mount, Right Angle","571nm Green, 631nm Red","574nm Green, 639nm Red","-","2-SMD, No Lead","Chip LED","3.00mm L x 2.00mm W","1.00mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-287/LTST-S326KGJRKT.pdf,//media.digikey.com/photos/Lite%20On%20Photos/LTST-S326KGJRKT.JPG,160-2033-1-ND,LTST-S326KGJRKT,Lite-On Inc.,LED GREEN/RED CLEAR CHIP SMD R/A,37857,0,"0.47000","0","1","Cut Tape (CT)","-","Active","Green, Red","Common Anode","Colorless","Clear","35mcd Green, 45mcd Red","Rectangle with Domed Top","2.00mm x 1.00mm","2V Green, 2V Red","20mA Green, 20mA Red","130°","Surface Mount, Right Angle","571nm Green, 631nm Red","574nm Green, 639nm Red","-","2-SMD, No Lead","Chip LED","3.00mm L x 2.00mm W","1.00mm"
http://optoelectronics.liteon.com/upload/download/DS22-2000-287/LTST-S326KGJRKT.pdf,//media.digikey.com/photos/Lite%20On%20Photos/LTST-S326KGJRKT.JPG,160-2033-6-ND,LTST-S326KGJRKT,Lite-On Inc.,LED GREEN/RED CLEAR CHIP SMD R/A,37857,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Green, Red","Common Anode","Colorless","Clear","35mcd Green, 45mcd Red","Rectangle with Domed Top","2.00mm x 1.00mm","2V Green, 2V Red","20mA Green, 20mA Red","130°","Surface Mount, Right Angle","571nm Green, 631nm Red","574nm Green, 639nm Red","-","2-SMD, No Lead","Chip LED","3.00mm L x 2.00mm W","1.00mm"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/LTST-S326KGJSKT.PDF,//media.digikey.com/photos/Lite%20On%20Photos/LTST-S326KGJSKT.JPG,160-2034-2-ND,LTST-S326KGJSKT,Lite-On Inc.,LED GREEN/YLW CLEAR CHIP SMD R/A,9000,0,"0.09126","0","3000","Tape & Reel (TR)","-","Active","Green, Yellow","Common Anode","Colorless","Clear","35mcd Green, 75mcd Yellow","Rectangle with Domed Top","2.00mm x 1.00mm","2V Green, 2V Yellow","20mA Green, 20mA Yellow","130°","Surface Mount, Right Angle","571nm Green, 589nm Yellow","574nm Green, 591nm Yellow","-","2-SMD, No Lead","Chip LED","3.00mm L x 2.00mm W","1.00mm"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/LTST-S326KGJSKT.PDF,//media.digikey.com/photos/Lite%20On%20Photos/LTST-S326KGJSKT.JPG,160-2034-1-ND,LTST-S326KGJSKT,Lite-On Inc.,LED GREEN/YLW CLEAR CHIP SMD R/A,10771,0,"0.47000","0","1","Cut Tape (CT)","-","Active","Green, Yellow","Common Anode","Colorless","Clear","35mcd Green, 75mcd Yellow","Rectangle with Domed Top","2.00mm x 1.00mm","2V Green, 2V Yellow","20mA Green, 20mA Yellow","130°","Surface Mount, Right Angle","571nm Green, 589nm Yellow","574nm Green, 591nm Yellow","-","2-SMD, No Lead","Chip LED","3.00mm L x 2.00mm W","1.00mm"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/LTST-S326KGJSKT.PDF,//media.digikey.com/photos/Lite%20On%20Photos/LTST-S326KGJSKT.JPG,160-2034-6-ND,LTST-S326KGJSKT,Lite-On Inc.,LED GREEN/YLW CLEAR CHIP SMD R/A,10771,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Green, Yellow","Common Anode","Colorless","Clear","35mcd Green, 75mcd Yellow","Rectangle with Domed Top","2.00mm x 1.00mm","2V Green, 2V Yellow","20mA Green, 20mA Yellow","130°","Surface Mount, Right Angle","571nm Green, 589nm Yellow","574nm Green, 591nm Yellow","-","2-SMD, No Lead","Chip LED","3.00mm L x 2.00mm W","1.00mm"
https://www.rohm.com/datasheet/SMLE13EC8T,//media.digikey.com/renders/Rohm%20Renders/SMLE12.jpg,846-1177-2-ND,SMLE13BC8TT86,Rohm Semiconductor,LED BLUE CLEAR 1608 SMD,90000,0,"0.09225","0","5000","Tape & Reel (TR)","EXCELED™","Not For New Designs","Blue","Standard","Colorless","Clear","40mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2.9V","5mA","-","Surface Mount","470nm","-","-","0603 (1608 Metric)","1608 (0603)","1.60mm L x 0.80mm W","0.46mm"
https://www.rohm.com/datasheet/SMLE13EC8T,//media.digikey.com/renders/Rohm%20Renders/SMLE12.jpg,846-1177-1-ND,SMLE13BC8TT86,Rohm Semiconductor,LED BLUE CLEAR 1608 SMD,94402,0,"0.46000","0","1","Cut Tape (CT)","EXCELED™","Not For New Designs","Blue","Standard","Colorless","Clear","40mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2.9V","5mA","-","Surface Mount","470nm","-","-","0603 (1608 Metric)","1608 (0603)","1.60mm L x 0.80mm W","0.46mm"
https://www.rohm.com/datasheet/SMLE13EC8T,//media.digikey.com/renders/Rohm%20Renders/SMLE12.jpg,846-1177-6-ND,SMLE13BC8TT86,Rohm Semiconductor,LED BLUE CLEAR 1608 SMD,94402,0,"Digi-Reel","0","1","Digi-Reel®","EXCELED™","Not For New Designs","Blue","Standard","Colorless","Clear","40mcd","Rectangle with Flat Top","1.20mm x 0.80mm","2.9V","5mA","-","Surface Mount","470nm","-","-","0603 (1608 Metric)","1608 (0603)","1.60mm L x 0.80mm W","0.46mm"
https://dammedia.osram.info/media/resource/hires/osram-dam-2493517/LS%20L29K.pdf,"//media.digikey.com/photos/Osram%20Opto%20Photos/LS%20L89K-H1J2-1,LS%20L29K-H1J2-1.JPG",475-2506-2-ND,LS L29K-G1J2-1-Z,OSRAM Opto Semiconductors Inc.,LED RED DIFFUSED 0603 SMD,265000,0,"0.09268","0","5000","Tape & Reel (TR)","SMARTLED® 0603","Active","Red","Standard","White","Diffused","4.5mcd","Rectangle with Flat Top","1.30mm x 0.80mm","1.8V","2mA","160°","Surface Mount","630nm","643nm","-","0603 (1608 Metric)","0603","1.70mm L x 0.80mm W","0.65mm"
https://dammedia.osram.info/media/resource/hires/osram-dam-2493517/LS%20L29K.pdf,"//media.digikey.com/photos/Osram%20Opto%20Photos/LS%20L89K-H1J2-1,LS%20L29K-H1J2-1.JPG",475-2506-1-ND,LS L29K-G1J2-1-Z,OSRAM Opto Semiconductors Inc.,LED RED DIFFUSED 0603 SMD,271210,0,"0.51000","0","1","Cut Tape (CT)","SMARTLED® 0603","Active","Red","Standard","White","Diffused","4.5mcd","Rectangle with Flat Top","1.30mm x 0.80mm","1.8V","2mA","160°","Surface Mount","630nm","643nm","-","0603 (1608 Metric)","0603","1.70mm L x 0.80mm W","0.65mm"
https://dammedia.osram.info/media/resource/hires/osram-dam-2493517/LS%20L29K.pdf,"//media.digikey.com/photos/Osram%20Opto%20Photos/LS%20L89K-H1J2-1,LS%20L29K-H1J2-1.JPG",475-2506-6-ND,LS L29K-G1J2-1-Z,OSRAM Opto Semiconductors Inc.,LED RED DIFFUSED 0603 SMD,271210,0,"Digi-Reel","0","1","Digi-Reel®","SMARTLED® 0603","Active","Red","Standard","White","Diffused","4.5mcd","Rectangle with Flat Top","1.30mm x 0.80mm","1.8V","2mA","160°","Surface Mount","630nm","643nm","-","0603 (1608 Metric)","0603","1.70mm L x 0.80mm W","0.65mm"
https://dammedia.osram.info/media/resource/hires/osram-dam-2493945/LG%20L29K.pdf,"//media.digikey.com/photos/Osram%20Opto%20Photos/LS%20L89K-H1J2-1,LS%20L29K-H1J2-1.JPG",475-3118-2-ND,LG L29K-F2J1-24-Z,OSRAM Opto Semiconductors Inc.,LED GREEN DIFFUSED 0603 SMD,75000,0,"0.09268","0","5000","Tape & Reel (TR)","SMARTLED® 0603","Active","Green","Standard","White","Diffused","3.5mcd","Rectangle with Flat Top","1.30mm x 0.80mm","1.7V","2mA","160°","Surface Mount","570nm","572nm","-","0603 (1608 Metric)","0603","1.70mm L x 0.80mm W","0.65mm"
https://dammedia.osram.info/media/resource/hires/osram-dam-2493945/LG%20L29K.pdf,"//media.digikey.com/photos/Osram%20Opto%20Photos/LS%20L89K-H1J2-1,LS%20L29K-H1J2-1.JPG",475-3118-1-ND,LG L29K-F2J1-24-Z,OSRAM Opto Semiconductors Inc.,LED GREEN DIFFUSED 0603 SMD,78936,0,"0.51000","0","1","Cut Tape (CT)","SMARTLED® 0603","Active","Green","Standard","White","Diffused","3.5mcd","Rectangle with Flat Top","1.30mm x 0.80mm","1.7V","2mA","160°","Surface Mount","570nm","572nm","-","0603 (1608 Metric)","0603","1.70mm L x 0.80mm W","0.65mm"
https://dammedia.osram.info/media/resource/hires/osram-dam-2493945/LG%20L29K.pdf,"//media.digikey.com/photos/Osram%20Opto%20Photos/LS%20L89K-H1J2-1,LS%20L29K-H1J2-1.JPG",475-3118-6-ND,LG L29K-F2J1-24-Z,OSRAM Opto Semiconductors Inc.,LED GREEN DIFFUSED 0603 SMD,78936,0,"Digi-Reel","0","1","Digi-Reel®","SMARTLED® 0603","Active","Green","Standard","White","Diffused","3.5mcd","Rectangle with Flat Top","1.30mm x 0.80mm","1.7V","2mA","160°","Surface Mount","570nm","572nm","-","0603 (1608 Metric)","0603","1.70mm L x 0.80mm W","0.65mm"
https://dammedia.osram.info/media/resource/hires/osram-dam-2492957/LY%20L29K.pdf,"//media.digikey.com/photos/Osram%20Opto%20Photos/LS%20L89K-H1J2-1,LS%20L29K-H1J2-1.JPG",475-1196-2-ND,LY L29K-H1K2-26-Z,OSRAM Opto Semiconductors Inc.,LED YELLOW DIFFUSED 0603 SMD,25000,0,"0.09268","0","5000","Tape & Reel (TR)","SMARTLED® 0603","Active","Yellow","Standard","White","Diffused","7mcd","Rectangle with Flat Top","1.30mm x 0.80mm","1.8V","2mA","160°","Surface Mount","587nm","591nm","-","0603 (1608 Metric)","0603","1.70mm L x 0.80mm W","0.65mm"
https://dammedia.osram.info/media/resource/hires/osram-dam-2492957/LY%20L29K.pdf,"//media.digikey.com/photos/Osram%20Opto%20Photos/LS%20L89K-H1J2-1,LS%20L29K-H1J2-1.JPG",475-1196-1-ND,LY L29K-H1K2-26-Z,OSRAM Opto Semiconductors Inc.,LED YELLOW DIFFUSED 0603 SMD,35445,0,"0.51000","0","1","Cut Tape (CT)","SMARTLED® 0603","Active","Yellow","Standard","White","Diffused","7mcd","Rectangle with Flat Top","1.30mm x 0.80mm","1.8V","2mA","160°","Surface Mount","587nm","591nm","-","0603 (1608 Metric)","0603","1.70mm L x 0.80mm W","0.65mm"
https://dammedia.osram.info/media/resource/hires/osram-dam-2492957/LY%20L29K.pdf,"//media.digikey.com/photos/Osram%20Opto%20Photos/LS%20L89K-H1J2-1,LS%20L29K-H1J2-1.JPG",475-1196-6-ND,LY L29K-H1K2-26-Z,OSRAM Opto Semiconductors Inc.,LED YELLOW DIFFUSED 0603 SMD,35445,0,"Digi-Reel","0","1","Digi-Reel®","SMARTLED® 0603","Active","Yellow","Standard","White","Diffused","7mcd","Rectangle with Flat Top","1.30mm x 0.80mm","1.8V","2mA","160°","Surface Mount","587nm","591nm","-","0603 (1608 Metric)","0603","1.70mm L x 0.80mm W","0.65mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APTD1608SURCK.pdf,//media.digikey.com/Renders/Kingbright%20Renders/APTD1608SURCK.jpg,754-1541-2-ND,APTD1608SURCK,Kingbright,LED RED CLEAR CHIP SMD,524000,0,"0.09360","0","2000","Tape & Reel (TR)","-","Active","Red","Standard","Colorless","Clear","250mcd","Round with Domed Top","0.70mm Dia","1.95V","20mA","60°","Surface Mount","630nm","645nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","1.10mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APTD1608SURCK.pdf,//media.digikey.com/Renders/Kingbright%20Renders/APTD1608SURCK.jpg,754-1541-1-ND,APTD1608SURCK,Kingbright,LED RED CLEAR CHIP SMD,524485,0,"0.49000","0","1","Cut Tape (CT)","-","Active","Red","Standard","Colorless","Clear","250mcd","Round with Domed Top","0.70mm Dia","1.95V","20mA","60°","Surface Mount","630nm","645nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","1.10mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APTD1608SURCK.pdf,//media.digikey.com/Renders/Kingbright%20Renders/APTD1608SURCK.jpg,754-1541-6-ND,APTD1608SURCK,Kingbright,LED RED CLEAR CHIP SMD,524485,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Red","Standard","Colorless","Clear","250mcd","Round with Domed Top","0.70mm Dia","1.95V","20mA","60°","Surface Mount","630nm","645nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","1.10mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APTD1608SYCK.pdf,//media.digikey.com/Renders/Kingbright%20Renders/APTD1608.jpg,754-1544-2-ND,APTD1608SYCK,Kingbright,LED YELLOW CLEAR CHIP SMD,106000,0,"0.09360","0","2000","Tape & Reel (TR)","-","Active","Yellow","Standard","Colorless","Clear","450mcd","Round with Domed Top","0.70mm Dia","2V","20mA","60°","Surface Mount","590nm","590nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","1.10mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APTD1608SYCK.pdf,//media.digikey.com/Renders/Kingbright%20Renders/APTD1608.jpg,754-1544-1-ND,APTD1608SYCK,Kingbright,LED YELLOW CLEAR CHIP SMD,107451,0,"0.49000","0","1","Cut Tape (CT)","-","Active","Yellow","Standard","Colorless","Clear","450mcd","Round with Domed Top","0.70mm Dia","2V","20mA","60°","Surface Mount","590nm","590nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","1.10mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APTD1608SYCK.pdf,//media.digikey.com/Renders/Kingbright%20Renders/APTD1608.jpg,754-1544-6-ND,APTD1608SYCK,Kingbright,LED YELLOW CLEAR CHIP SMD,107451,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Yellow","Standard","Colorless","Clear","450mcd","Round with Domed Top","0.70mm Dia","2V","20mA","60°","Surface Mount","590nm","590nm","-","0603 (1608 Metric)","Chip LED","1.60mm L x 0.80mm W","1.10mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APA2106CGCK.pdf,"//media.digikey.com/Renders/Kingbright%20Renders/2-SMD,%20No%20Lead%20HELI%20Series.jpg",754-1057-2-ND,APA2106CGCK,Kingbright,LED GREEN CLEAR SMD R/A,102000,0,"0.09360","0","2000","Tape & Reel (TR)","-","Active","Green","Standard","Colorless","Clear","50mcd","Rectangle with Domed Top","1.70mm x 0.60mm","2.1V","20mA","120°","Surface Mount, Right Angle","570nm","574nm","-","2-SMD, No Lead","SMD","2.10mm L x 1.00mm W","0.60mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APA2106CGCK.pdf,"//media.digikey.com/Renders/Kingbright%20Renders/2-SMD,%20No%20Lead%20HELI%20Series.jpg",754-1057-1-ND,APA2106CGCK,Kingbright,LED GREEN CLEAR SMD R/A,103267,0,"0.49000","0","1","Cut Tape (CT)","-","Active","Green","Standard","Colorless","Clear","50mcd","Rectangle with Domed Top","1.70mm x 0.60mm","2.1V","20mA","120°","Surface Mount, Right Angle","570nm","574nm","-","2-SMD, No Lead","SMD","2.10mm L x 1.00mm W","0.60mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APA2106CGCK.pdf,"//media.digikey.com/Renders/Kingbright%20Renders/2-SMD,%20No%20Lead%20HELI%20Series.jpg",754-1057-6-ND,APA2106CGCK,Kingbright,LED GREEN CLEAR SMD R/A,103267,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Green","Standard","Colorless","Clear","50mcd","Rectangle with Domed Top","1.70mm x 0.60mm","2.1V","20mA","120°","Surface Mount, Right Angle","570nm","574nm","-","2-SMD, No Lead","SMD","2.10mm L x 1.00mm W","0.60mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APHHS1005SYCK.pdf,//media.digikey.com/photos/Kingbright%20Photos/APHHS1005QBC%5ED.jpg,754-1105-2-ND,APHHS1005SYCK,Kingbright,LED YELLOW CLEAR CHIP SMD,84000,0,"0.09360","0","2000","Tape & Reel (TR)","-","Active","Yellow","Standard","Colorless","Clear","150mcd","Rectangle with Flat Top","0.80mm x 0.50mm","2V","20mA","120°","Surface Mount","590nm","590nm","-","0402 (1005 Metric)","Chip LED","1.00mm L x 0.50mm W","0.60mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APHHS1005SYCK.pdf,//media.digikey.com/photos/Kingbright%20Photos/APHHS1005QBC%5ED.jpg,754-1105-1-ND,APHHS1005SYCK,Kingbright,LED YELLOW CLEAR CHIP SMD,84576,0,"0.49000","0","1","Cut Tape (CT)","-","Active","Yellow","Standard","Colorless","Clear","150mcd","Rectangle with Flat Top","0.80mm x 0.50mm","2V","20mA","120°","Surface Mount","590nm","590nm","-","0402 (1005 Metric)","Chip LED","1.00mm L x 0.50mm W","0.60mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APHHS1005SYCK.pdf,//media.digikey.com/photos/Kingbright%20Photos/APHHS1005QBC%5ED.jpg,754-1105-6-ND,APHHS1005SYCK,Kingbright,LED YELLOW CLEAR CHIP SMD,84576,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Yellow","Standard","Colorless","Clear","150mcd","Rectangle with Flat Top","0.80mm x 0.50mm","2V","20mA","120°","Surface Mount","590nm","590nm","-","0402 (1005 Metric)","Chip LED","1.00mm L x 0.50mm W","0.60mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APA1606CGCK.pdf,//media.digikey.com/Renders/Kingbright%20Renders/APA%20Series.jpg,754-1051-2-ND,APA1606CGCK,Kingbright,LED GREEN CLEAR CHIP SMD R/A,58000,0,"0.09360","0","2000","Tape & Reel (TR)","-","Active","Green","Standard","Colorless","Clear","50mcd","Rectangle with Flat Top","1.20mm x 0.60mm","2.1V","20mA","110°","Surface Mount, Right Angle","570nm","574nm","-","2-SMD, No Lead","Chip LED","1.60mm L x 1.20mm W","0.60mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APA1606CGCK.pdf,//media.digikey.com/Renders/Kingbright%20Renders/APA%20Series.jpg,754-1051-1-ND,APA1606CGCK,Kingbright,LED GREEN CLEAR CHIP SMD R/A,59305,0,"0.49000","0","1","Cut Tape (CT)","-","Active","Green","Standard","Colorless","Clear","50mcd","Rectangle with Flat Top","1.20mm x 0.60mm","2.1V","20mA","110°","Surface Mount, Right Angle","570nm","574nm","-","2-SMD, No Lead","Chip LED","1.60mm L x 1.20mm W","0.60mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APA1606CGCK.pdf,//media.digikey.com/Renders/Kingbright%20Renders/APA%20Series.jpg,754-1051-6-ND,APA1606CGCK,Kingbright,LED GREEN CLEAR CHIP SMD R/A,59305,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Green","Standard","Colorless","Clear","50mcd","Rectangle with Flat Top","1.20mm x 0.60mm","2.1V","20mA","110°","Surface Mount, Right Angle","570nm","574nm","-","2-SMD, No Lead","Chip LED","1.60mm L x 1.20mm W","0.60mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APA3010SYCK-GX.pdf,//media.digikey.com/Renders/Kingbright%20Renders/APA3010ZGC-GX.jpg,754-1585-2-ND,APA3010SYCK-GX,Kingbright,LED YELLOW CLEAR SMD R/A,42000,0,"0.09360","0","2000","Tape & Reel (TR)","-","Active","Yellow","Standard","Colorless","Clear","150mcd","Rectangle with Domed Top","2.00mm x 1.00mm","2V","20mA","120°","Surface Mount, Right Angle","590nm","590nm","-","2-SMD, No Lead","SMD","3.00mm L x 2.00mm W","1.00mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APA3010SYCK-GX.pdf,//media.digikey.com/Renders/Kingbright%20Renders/APA3010ZGC-GX.jpg,754-1585-1-ND,APA3010SYCK-GX,Kingbright,LED YELLOW CLEAR SMD R/A,43415,0,"0.49000","0","1","Cut Tape (CT)","-","Active","Yellow","Standard","Colorless","Clear","150mcd","Rectangle with Domed Top","2.00mm x 1.00mm","2V","20mA","120°","Surface Mount, Right Angle","590nm","590nm","-","2-SMD, No Lead","SMD","3.00mm L x 2.00mm W","1.00mm"
http://www.kingbrightusa.com/images/catalog/SPEC/APA3010SYCK-GX.pdf,//media.digikey.com/Renders/Kingbright%20Renders/APA3010ZGC-GX.jpg,754-1585-6-ND,APA3010SYCK-GX,Kingbright,LED YELLOW CLEAR SMD R/A,43415,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Yellow","Standard","Colorless","Clear","150mcd","Rectangle with Domed Top","2.00mm x 1.00mm","2V","20mA","120°","Surface Mount, Right Angle","590nm","590nm","-","2-SMD, No Lead","SMD","3.00mm L x 2.00mm W","1.00mm"
