Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Composition","Diameter","Melting Point","Flux Type","Wire Gauge","Process","Form","Shelf Life","Shelf Life Start","Storage/Refrigeration Temperature"
http://www.chipquik.com/datasheets/BARSN42BI57AG1-8OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/BARSN42BI57AG1-8OZ.jpg,BARSN42BI57AG1-8OZ-ND,BARSN42BI57AG1-8OZ,Chip Quik Inc.,SOLDER BAR SN42/BI57/AG1 8OZ 227,214,0,"29.00000","0","1","Super Low Dross™","Active","Bar Solder","Sn42Bi57Ag1 (42/57/1)","-","280°F (138°C)","-","-","Lead Free","Bar, 0.5 lb (227g)","-","-","-"
http://www.chipquik.com/datasheets/BARSN62PB36AG2-8OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/BARSN62PB36AG2-8OZ.jpg,BARSN62PB36AG2-8OZ-ND,BARSN62PB36AG2-8OZ,Chip Quik Inc.,SOLDER BAR SN62/PB36/AG2 8OZ 227,221,0,"29.57000","0","1","Super Low Dross™","Active","Bar Solder","Sn62Pb36Ag2 (62/36/2)","-","354°F (179°C)","-","-","Leaded","Bar, 0.5 lb (227g)","-","-","-"
http://www.chipquik.com/datasheets/BARSN42BI57AG1.pdf,-,BARSN42BI57AG1-ND,BARSN42BI57AG1,Chip Quik Inc.,SOLDER BAR SN42/BI57/AG1 1LB SUP,114,0,"54.00000","0","1","Super Low Dross™","Active","Bar Solder","Sn42Bi57Ag1 (42/57/1)","-","280°F (138°C)","-","-","Lead Free","Bar, 1 lb (454g)","-","-","-"
http://www.chipquik.com/datasheets/BARSN62PB36AG2.pdf,-,BARSN62PB36AG2-ND,BARSN62PB36AG2,Chip Quik Inc.,SOLDER BAR SN62/PB36/AG2 1LB SUP,125,0,"55.13000","0","1","Super Low Dross™","Active","Bar Solder","Sn62Pb36Ag2 (62/36/2)","-","354°F (179°C)","-","-","Leaded","Bar, 1 lb (454g)","-","-","-"
http://www.chipquik.com/datasheets/BARSN96.5AG3.0CU0.5.pdf,-,BARSN96.5AG3.0CU0.5-ND,BARSN96.5AG3.0CU0.5,Chip Quik Inc.,SOLDER BAR SN96.5/AG3.0/CU0.5 1L,116,0,"74.17000","0","1","Super Low Dross™","Active","Bar Solder","Sn96.5Ag3.0Cu0.5 (96.5/3.0/0.5)","-","422 ~ 428°F (217 ~ 220°C)","-","-","Lead Free","Bar, 1 lb (454g)","-","-","-"
http://www.chipquik.com/datasheets/NC3SWLF.031 1LB.pdf,-,NC3SWLF.0311LB-ND,NC3SWLF.031 1LB,Chip Quik Inc.,LF SOLDER WIRE 96.5/3.5 TIN/SILV,48,0,"95.96000","0","1","-","Active","Wire Solder","Sn96.5Ag3.5 (96.5/3.5)","0.031"" (0.79mm)","430°F (221°C)","No-Clean","20 AWG, 21 SWG","Lead Free","Spool, 1 lb (454 g)","-","-","-"
http://www.chipquik.com/datasheets/NC3SWLF.020 1LB.pdf,-,NC3SWLF.0201LB-ND,NC3SWLF.020 1LB,Chip Quik Inc.,LF SOLDER WIRE 96.5/3.5 TIN/SILV,50,0,"99.14000","0","1","-","Active","Wire Solder","Sn96.5Ag3.5 (96.5/3.5)","0.020"" (0.51mm)","430°F (221°C)","No-Clean","24 AWG, 25 SWG","Lead Free","Spool, 1 lb (454 g)","-","-","-"
https://tdsna.henkel.com/NA/UT/HNAUTTDS.nsf/web/18CF51B386A96A6E8525768C007205EC/$File/LOCTITE%20C%20502-EN.pdf,//media.digikey.com/Photos/Multicore/397982.jpg,82-131-ND,397982,Multicore,63/37 CRYSL 502 3% .015DIA 27AWG,160,0,"24.54000","0","1","C502","Obsolete","Wire Solder","Sn63Pb37 (63/37)","0.015"" (0.38mm)","361°F (183°C)","No-Clean","27 AWG, 28 SWG","Leaded","Spool, 8.8 oz (250g)","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Multicore%20PDFs/Solder_Properties.pdf,-,1042097-ND,1042097,Multicore,96S ARAX 4C 1.6MM 0.5KG AM,814,0,"83.93000","0","1","ARAX","Active","Wire Solder","Sn96.5Ag3.5 (96.5/3.5)","0.063"" (1.60mm)","430°F (221°C)","-","14 AWG, 16 SWG","Lead Free","Spool, 17.64 oz (500g)","-","-","-"
https://www.kester.com/DesktopModules/Bring2mind/DMX/Download.aspx?Command=Core_Download&EntryId=978&language=en-US&PortalId=0&TabId=96,-,KE1895-ND,24-7068-7615,Kester Solder,SOLDER FLUX-CORED/275 .062"" 1LB,45,0,"107.77000","0","1","275","Active","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.062"" (1.57mm)","423 ~ 424°F (217 ~ 218°C)","No-Clean","14 AWG, 16 SWG","Lead Free","Spool, 1 lb (454 g)","-","-","50°F ~ 104°F (10°C ~ 40°C)"
http://www.chipquik.com/datasheets/TS391AX50.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_TS391AX50.jpg,TS391AX50-ND,TS391AX50,Chip Quik Inc.,THERMALLY STABLE SOLDER PASTE NO,23,0,"13.95000","0","1","-","Active","Solder Paste","Sn63Pb37 (63/37)","-","361°F (183°C)","No-Clean","-","Leaded","Jar, 1.76 oz (50g)","12 Months","Date of Manufacture","68°F ~ 77°F (20°C ~ 25°C)"
http://www.chipquik.com/datasheets/SMD291SNL.pdf,//media.digikey.com/photos/Chip%20Quik%20Photos/MFG_SMD291SNL.jpg,SMD291SNL-ND,SMD291SNL,Chip Quik Inc.,SOLDER PASTE NO-CLEAN LF 5CC SYR,7,0,"15.95000","0","1","-","Active","Solder Paste","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","-","423 ~ 428°F (217 ~ 220°C)","No-Clean","-","Lead Free","Syringe, 0.53 oz (15g), 5cc","6 Months, 2 Months","Date of Manufacture","37°F ~ 46°F (3°C ~ 8°C)"
http://www.chipquik.com/datasheets/SMDLTLFP.pdf,//media.digikey.com/photos/Chip%20Quik%20Photos/MFG_SMDLTLFP.jpg,SMDLTLFP-ND,SMDLTLFP,Chip Quik Inc.,SOLDER PASTE LOW TEMP 5CC W/TIP,0,0,"15.95000","0","1","-","Active","Solder Paste","Bi57.6Sn42Ag0.4 (57.6/42/0.4)","-","281°F (138°C)","No-Clean","-","Lead Free","Syringe, 0.53 oz (15g), 5cc","6 Months, 2 Months","Date of Manufacture","37°F ~ 46°F (3°C ~ 8°C)"
http://www.chipquik.com/datasheets/TS391SNL.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_TS391SNL.jpg,TS391SNL-ND,TS391SNL,Chip Quik Inc.,THERMALLY STABLE SOLDER PASTE NO,32,0,"16.95000","0","1","-","Active","Solder Paste","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","-","423 ~ 428°F (217 ~ 220°C)","No-Clean","-","Lead Free","Syringe, 0.53 oz (15g), 5cc","12 Months","Date of Manufacture","68°F ~ 77°F (20°C ~ 25°C)"
http://www.chipquik.com/datasheets/TS391SNL50.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_TS391SNL250.jpg,TS391SNL50-ND,TS391SNL50,Chip Quik Inc.,THERMALLY STABLE SOLDER PASTE NO,57,0,"17.95000","0","1","-","Active","Solder Paste","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","-","423 ~ 428°F (217 ~ 220°C)","No-Clean","-","Lead Free","Jar, 1.76 oz (50g)","12 Months","Date of Manufacture","68°F ~ 77°F (20°C ~ 25°C)"
http://www.chipquik.com/datasheets/SMDIN52SN48.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/SMDIN97AG3.jpg,SMDIN52SN48-ND,SMDIN52SN48,Chip Quik Inc.,INDIUM SOLDER WIRE (IN52/SN48) 0,70,0,"19.95000","0","1","SMD","Active","Wire Solder","In52Sn48 (52/48)","0.031"" (0.79mm)","244°F (118°C)","-","20 AWG, 21 SWG","Lead Free","Spool","-","-","-"
http://www.chipquik.com/datasheets/SMDSWLF.031%204OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/SMDSWLF.031%204OZ.JPG,SMDSWLF.0314OZ-ND,SMDSWLF.031 4OZ,Chip Quik Inc.,SLD WIRE NO-CLEAN 96.5/3/.5 4OZ.,39,0,"21.75000","0","1","-","Active","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.031"" (0.79mm)","423 ~ 428°F (217 ~ 220°C)","No-Clean","20 AWG, 22 SWG","Lead Free","Spool, 4 oz (113.40g)","-","-","-"
http://www.chipquik.com/datasheets/SMD4300AX10.pdf,//media.digikey.com/photos/Chip%20Quik%20Photos/MFG_SMD4300AX10.jpg,SMD4300AX10-ND,SMD4300AX10,Chip Quik Inc.,SOLDER PASTE WATER SOL 10CC,51,0,"22.95000","0","1","-","Active","Solder Paste","Sn63Pb37 (63/37)","-","361°F (183°C)","Water Soluble","-","Leaded","Syringe, 1.23 oz (35g), 10cc","12 Months, 6 Months","Date of Manufacture","37°F ~ 46°F (3°C ~ 8°C)"
http://www.chipquik.com/datasheets/SMD291SNL10.pdf,//media.digikey.com/photos/Chip%20Quik%20Photos/MFG_SMD291SNL10.jpg,SMD291SNL10-ND,SMD291SNL10,Chip Quik Inc.,SOLDER PASTE NO-CLEAN 10CC SYR,23,0,"24.99000","0","1","-","Active","Solder Paste","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","-","423 ~ 428°F (217 ~ 220°C)","No-Clean","-","Lead Free","Syringe, 1.23 oz (35g), 10cc","6 Months, 2 Months","Date of Manufacture","37°F ~ 46°F (3°C ~ 8°C)"
http://www.chipquik.com/datasheets/SMD291AX10T5.pdf,//media.digikey.com/photos/Chip%20Quik%20Photos/MFG_SMD291AX10T5.jpg,SMD291AX10T5-ND,SMD291AX10T5,Chip Quik Inc.,SOLDER PASTE NO CLEAN T5 10CC,58,0,"29.95000","0","1","-","Active","Solder Paste","Sn63Pb37 (63/37)","-","361°F (183°C)","No-Clean","-","Leaded","Syringe, 1.23 oz (35g), 10cc","12 Months, 6 Months","Date of Manufacture","37°F ~ 46°F (3°C ~ 8°C)"
http://www.chipquik.com/datasheets/SMDLTLFP10T5.pdf,//media.digikey.com/photos/Chip%20Quik%20Photos/MFG_SMDLTLFP10T5.jpg,SMDLTLFP10T5-ND,SMDLTLFP10T5,Chip Quik Inc.,SOLDER PASTE LOW TEMP LF T5 10CC,8,0,"32.95000","0","1","-","Active","Solder Paste","Bi57.6Sn42Ag0.4 (57.6/42/0.4)","-","281°F (138°C)","No-Clean","-","Lead Free","Syringe, 1.23 oz (35g), 10cc","6 Months, 2 Months","Date of Manufacture","37°F ~ 46°F (3°C ~ 8°C)"
https://tdsna.henkel.com/NA/UT/HNAUTTDS.nsf/web/18CF51B386A96A6E8525768C007205EC/$File/LOCTITE%20C%20502-EN.pdf,//media.digikey.com/Photos/Multicore/395451.jpg,82-127-ND,395451,Multicore,63/37 CRYSL 502 3% .032DIA 20AWG,59,0,"38.56000","0","1","C502","Active","Wire Solder","Sn63Pb37 (63/37)","0.032"" (0.81mm)","361°F (183°C)","No-Clean","20 AWG, 21 SWG","Leaded","Spool, 1 lb (454 g)","-","-","-"
http://www.chipquik.com/datasheets/SMD291AX250T3.pdf,//media.digikey.com/photos/Chip%20Quik%20Photos/MFG_SMD291AX250T3.jpg,SMD291AX250T3-ND,SMD291AX250T3,Chip Quik Inc.,SOLDER PASTE SN63/PB37 250G,43,0,"41.95000","0","1","-","Active","Solder Paste","Sn63Pb37 (63/37)","-","361°F (183°C)","No-Clean","-","Leaded","Jar, 8.8 oz (250g)","12 Months, 6 Months","Date of Manufacture","37°F ~ 46°F (3°C ~ 8°C)"
http://www.chipquik.com/datasheets/SMD4300AX250T3.pdf,//media.digikey.com/photos/Chip%20Quik%20Photos/MFG_SMD4300AX250T3.jpg,SMD4300AX250T3-ND,SMD4300AX250T3,Chip Quik Inc.,SOLDER PASTE SN63/PB37 250G,39,0,"42.95000","0","1","-","Active","Solder Paste","Sn63Pb37 (63/37)","-","361°F (183°C)","Water Soluble","-","Leaded","Jar, 8.8 oz (250g)","12 Months, 6 Months","Date of Manufacture","37°F ~ 46°F (3°C ~ 8°C)"
http://www.chipquik.com/datasheets/SMD291AX250T4.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMD291AX250T4.jpg,SMD291AX250T4-ND,SMD291AX250T4,Chip Quik Inc.,SLDR PST NO-CLEAN 63/37 T4 250G,46,0,"50.95000","0","1","-","Active","Solder Paste","Sn63Pb37 (63/37)","-","361°F (183°C)","No-Clean","-","Leaded","Jar, 8.8 oz (250g)","12 Months, 6 Months","Date of Manufacture","37°F ~ 46°F (3°C ~ 8°C)"
//media.digikey.com/pdf/Data%20Sheets/MG%20Chemicals%20PDFs/4901.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/4901-454G.jpg,473-1101-ND,4901-454G,MG Chemicals,SOLDER LF SN99 21GAUGE 1LBS,41,0,"67.73000","0","1","4901","Active","Wire Solder","Sn99.3Cu0.7 (99.3/0.7)","0.032"" (0.81mm)","442°F (227°C)","No-Clean","20 AWG, 21 SWG","Lead Free","Spool, 1 lb (454 g)","-","-","65°F ~ 80°F (18°C ~ 27°C)"
http://www.chipquik.com/datasheets/SMDSWLF.008 50g.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMDSWLF_008%5E2050g.jpg,SMDSWLF.00850G-ND,SMDSWLF.008 50G,Chip Quik Inc.,LF SOLDER WIRE 96.5/3/0.5 TIN/SI,8,0,"71.99000","0","1","SMD","Active","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.008"" (0.20mm)","423 ~ 428°F (217 ~ 220°C)","No-Clean, Water Soluble","32 AWG, 35 SWG","Lead Free","Spool, 1.76 oz (50g)","-","-","-"
http://www.chipquik.com/datasheets/TS391LT250.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_TS391LT250.jpg,TS391LT250-ND,TS391LT250,Chip Quik Inc.,THERMALLY STABLE SOLDER PASTE NO,1,0,"84.95000","0","1","-","Active","Solder Paste","Bi57.6Sn42Ag0.4 (57.6/42/0.4)","-","281°F (138°C)","No-Clean","-","Lead Free","Jar, 8.8 oz (250g)","12 Months","Date of Manufacture","68°F ~ 77°F (20°C ~ 25°C)"
https://tdsna.henkel.com/NA/UT/HNAUTTDS.nsf/web/6D756907E01B7C5D85257E0A005476DA/$File/GC%2010-EN.pdf,//media.digikey.com/Photos/Loctite/2023628.jpg,1000-138-ND,2023628,LOCTITE,LOCTITE GC 10 SAC305T3 885 52U,6,0,"97.22000","0","1","LOCTITE® GC 10","Active","Solder Paste","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","-","423°F (217°C)","No-Clean","-","Lead Free","Jar, 17.64 oz (500g)","12 Months","Date of Manufacture","41°F ~ 77°F (5°C ~ 25°C)"
https://tdsna.henkel.com/NA/UT/HNAUTTDS.nsf/web/6D756907E01B7C5D85257E0A005476DA/$File/GC%2010-EN.pdf,//media.digikey.com/Photos/Loctite/MFG_1993881.jpg,1000-133-ND,1993881,LOCTITE,LOCTITE GC 10 SAC305T4 885 52U,12,0,"104.29000","0","1","LOCTITE® GC 10","Active","Solder Paste","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","-","423°F (217°C)","No-Clean","-","Lead Free","Jar, 17.64 oz (500g)","12 Months","Date of Manufacture","41°F ~ 77°F (5°C ~ 25°C)"
http://www.chipquik.com/datasheets/SMD291SNL250T5.pdf,//media.digikey.com/photos/Chip%20Quik%20Photos/MFG_SMD291SNL250T5.jpg,SMD291SNL250T5-ND,SMD291SNL250T5,Chip Quik Inc.,SOLDER PASTE SAC305 250G T5,4,0,"107.25000","0","1","-","Active","Solder Paste","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","-","423 ~ 428°F (217 ~ 220°C)","No-Clean","-","Lead Free","Jar, 8.8 oz (250g)","6 Months, 2 Months","Date of Manufacture","37°F ~ 46°F (3°C ~ 8°C)"
https://tdsna.henkel.com/NA/UT/HNAUTTDS.nsf/web/6D756907E01B7C5D85257E0A005476DA/$File/GC%2010-EN.pdf,//media.digikey.com/Photos/Loctite/2023641.jpg,1000-137-ND,2023641,LOCTITE,LOCTITE GC 10 SAC305T3 885 53U,20,0,"116.94000","0","1","LOCTITE® GC 10","Active","Solder Paste","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","-","423°F (217°C)","No-Clean","-","Lead Free","Cartridge, 21.16 oz (600g)","12 Months","Date of Manufacture","41°F ~ 77°F (5°C ~ 25°C)"
https://tdsna.henkel.com/NA/UT/HNAUTTDS.nsf/web/95F661678C14F37785257F00007EDA0D/$File/GC%203W-EN.pdf,//media.digikey.com/Photos/Loctite/2041006.jpg,1000-135-ND,2041006,LOCTITE,LOCTITE GC 3W SAC305T3 895V 53U,10,0,"121.97000","0","1","LOCTITE® GC 3W","Active","Solder Paste","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","-","423°F (217°C)","Water Soluble","-","Lead Free","Cartridge, 21.16 oz (600g)","6 Months","Date of Manufacture","32°F ~ 77°F (0°C ~ 25°C)"
https://tdsna.henkel.com/NA/UT/HNAUTTDS.nsf/web/6D756907E01B7C5D85257E0A005476DA/$File/GC%2010-EN.pdf,//media.digikey.com/Photos/Loctite/MFG_2003721.jpg,1000-134-ND,2003721,LOCTITE,LOCTITE GC 10 SAC305T4 885 53U,5,0,"126.13000","0","1","LOCTITE® GC 10","Active","Solder Paste","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","-","423°F (217°C)","No-Clean","-","Lead Free","Cartridge, 21.16 oz (600g)","12 Months","Date of Manufacture","41°F ~ 77°F (5°C ~ 25°C)"
http://www.chipquik.com/datasheets/SMD2SW.031 .7OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SMD2SW_031%5E20_7OZ.jpg,SMD2SW.031.7OZ-ND,SMD2SW.031 .7OZ,Chip Quik Inc.,SOLDER WIRE POCKET PACK 60/40 TI,77,0,"4.49000","0","1","SMD2","Active","Wire Solder","Sn60Pb40 (60/40)","0.031"" (0.79mm)","361 ~ 370°F (183 ~ 188°C)","No-Clean, Water Soluble","20 AWG, 21 SWG","Leaded","Tube, 0.7 oz (19.85g)","-","-","-"
http://www.mgchemicals.com/downloads/catalogs/Solder%20products%20catalog%20Web.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/4890-18G.jpg,473-1160-ND,4890-18G,MG Chemicals,SOLDER RA 60/40 .032"" POCKET PK,80,0,"4.51000","0","1","4890","Active","Wire Solder","Sn60Pb40 (60/40)","0.032"" (0.81mm)","361 ~ 376°F (183 ~ 191°C)","Rosin Activated (RA)","20 AWG, 21 SWG","Leaded","Tube, 0.63 oz (18g)","-","-","-"
http://www.mgchemicals.com/downloads/catalogs/Solder%20products%20catalog%20Web.pdf,//media.digikey.com/photos/MG%20Chemicals%20Photos/MFG_4860.jpg,473-1107-ND,4860-18G,MG Chemicals,SOLDER NO-CLEAN 63/37 POCKET PK,70,0,"4.51000","0","1","4860","Active","Wire Solder","Sn63Pb37 (63/37)","0.032"" (0.81mm)","361°F (183°C)","No-Clean","20 AWG, 21 SWG","Leaded","Tube, 0.63 oz (18g)","-","-","-"
http://www.chipquik.com/datasheets/RASW.031 1OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_RASW.031-1OZ.JPG,RASW.0311OZ-ND,RASW.031 1OZ,Chip Quik Inc.,SOLDER WIRE 63/37 TIN/LEAD ROSIN,34,0,"4.51000","0","1","-","Active","Wire Solder","Sn63Pb37 (63/37)","0.031"" (0.79mm)","361°F (183°C)","Rosin Activated (RA)","21 AWG, 20 SWG","Leaded","Spool, 1 oz (28.35g)","-","-","-"
http://www.chipquik.com/datasheets/SMDSW.031%201OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/SMDSW.031%201OZ.jpg,SMDSW.0311OZ-ND,SMDSW.031 1OZ,Chip Quik Inc.,SOLDER WIRE NO-CLEAN 63/37 1OZ.,61,0,"4.65000","0","1","-","Active","Wire Solder","Sn63Pb37 (63/37)","0.031"" (0.79mm)","361°F (183°C)","No-Clean, Water Soluble","20 AWG, 22 SWG","Leaded","Spool, 1 oz (28.35g)","-","-","-"
http://www.chipquik.com/datasheets/RASW.020 1OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_RASW.020-1OZ.JPG,RASW.0201OZ-ND,RASW.020 1OZ,Chip Quik Inc.,SOLDER WIRE 63/37 TIN/LEAD ROSIN,56,0,"4.88000","0","1","-","Active","Wire Solder","Sn63Pb37 (63/37)","0.020"" (0.51mm)","361°F (183°C)","Rosin Activated (RA)","24 AWG, 25 SWG","Leaded","Spool, 1 oz (28.35g)","-","-","-"
http://www.chipquik.com/datasheets/SMDSW.020%201OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/SMDSW.020%201OZ.jpg,SMDSW.0201OZ-ND,SMDSW.020 1OZ,Chip Quik Inc.,SOLDER WIRE NO-CLEAN 63/37 1OZ.,63,0,"5.03000","0","1","-","Active","Wire Solder","Sn63Pb37 (63/37)","0.020"" (0.51mm)","361°F (183°C)","No-Clean, Water Soluble","24 AWG, 25 SWG","Leaded","Spool, 1 oz (28.35g)","-","-","-"
http://www.chipquik.com/datasheets/RASW.031 2OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_RASW.031-2OZ.JPG,RASW.0312OZ-ND,RASW.031 2OZ,Chip Quik Inc.,SOLDER WIRE 63/37 TIN/LEAD ROSIN,77,0,"6.11000","0","1","-","Active","Wire Solder","Sn63Pb37 (63/37)","0.031"" (0.79mm)","361°F (183°C)","Rosin Activated (RA)","21 AWG, 20 SWG","Leaded","Spool, 2 oz (56.70g)","-","-","-"
http://www.chipquik.com/datasheets/SMDSW.031%202OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/SMDSW.031%202OZ.jpg,SMDSW.0312OZ-ND,SMDSW.031 2OZ,Chip Quik Inc.,SOLDER WIRE NO-CLEAN 63/37 2OZ.,32,0,"6.30000","0","1","-","Active","Wire Solder","Sn63Pb37 (63/37)","0.031"" (0.79mm)","361°F (183°C)","No-Clean, Water Soluble","20 AWG, 22 SWG","Leaded","Spool, 2 oz (56.70g)","-","-","-"
http://www.chipquik.com/datasheets/RASW.020 2OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_RASW.020-2OZ.JPG,RASW.0202OZ-ND,RASW.020 2OZ,Chip Quik Inc.,SOLDER WIRE 63/37 TIN/LEAD ROSIN,60,0,"6.84000","0","1","-","Active","Wire Solder","Sn63Pb37 (63/37)","0.020"" (0.51mm)","361°F (183°C)","Rosin Activated (RA)","24 AWG, 25 SWG","Leaded","Spool, 2 oz (56.70g)","-","-","-"
http://www.chipquik.com/datasheets/SMDSW.020%202OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/SMDSW.020%202OZ.jpg,SMDSW.0202OZ-ND,SMDSW.020 2OZ,Chip Quik Inc.,SOLDER WIRE NO-CLEAN 63/37 2OZ.,48,0,"7.05000","0","1","-","Active","Wire Solder","Sn63Pb37 (63/37)","0.020"" (0.51mm)","361°F (183°C)","No-Clean, Water Soluble","24 AWG, 25 SWG","Leaded","Spool, 2 oz (56.70g)","-","-","-"
http://www.chipquik.com/datasheets/RASWLF.031 1OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_RASWLF.031-1OZ.JPG,RASWLF.0311OZ-ND,RASWLF.031 1OZ,Chip Quik Inc.,LF SOLDER WIRE 96.5/3/0.5 TIN/SI,43,0,"7.06000","0","1","-","Active","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.031"" (0.79mm)","422 ~ 428°F (217 ~ 220°C)","Rosin Activated (RA)","21 AWG, 20 SWG","Lead Free","Spool, 1 oz (28.35g)","-","-","-"
http://www.chipquik.com/datasheets/RASWLF.020 1OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_RASWLF.020-1OZ.JPG,RASWLF.0201OZ-ND,RASWLF.020 1OZ,Chip Quik Inc.,LF SOLDER WIRE 96.5/3/0.5 TIN/SI,72,0,"7.48000","0","1","-","Active","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.020"" (0.51mm)","422 ~ 428°F (217 ~ 220°C)","Rosin Activated (RA)","24 AWG, 25 SWG","Lead Free","Spool, 1 oz (28.35g)","-","-","-"
http://www.chipquik.com/datasheets/SMDSWLF.020%201OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/SMDSWLF.020%201OZ.jpg,SMDSWLF.0201OZ-ND,SMDSWLF.020 1OZ,Chip Quik Inc.,SLD WIRE NO-CLEAN 96.5/3/.5 1OZ.,75,0,"7.71000","0","1","-","Active","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.020"" (0.51mm)","423 ~ 428°F (217 ~ 220°C)","No-Clean","24 AWG, 25 SWG","Lead Free","Spool, 1 oz (28.35g)","-","-","-"
http://www.chipquik.com/datasheets/RASWLF.015 1OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_RASWLF.015-1OZ.JPG,RASWLF.0151OZ-ND,RASWLF.015 1OZ,Chip Quik Inc.,LF SOLDER WIRE 96.5/3/0.5 TIN/SI,47,0,"8.01000","0","1","-","Active","Wire Solder","Sn96.5Ag3Cu0.5 (96.5/3/0.5)","0.015"" (0.38mm)","422 ~ 428°F (217 ~ 220°C)","Rosin Activated (RA)","27 AWG, 28 SWG","Lead Free","Spool, 1 oz (28.35g)","-","-","-"
http://www.chipquik.com/datasheets/RASW.031 4OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_RASW.031-4OZ.JPG,RASW.0314OZ-ND,RASW.031 4OZ,Chip Quik Inc.,SOLDER WIRE 63/37 TIN/LEAD ROSIN,30,0,"9.41000","0","1","-","Active","Wire Solder","Sn63Pb37 (63/37)","0.031"" (0.79mm)","361°F (183°C)","Rosin Activated (RA)","21 AWG, 20 SWG","Leaded","Spool, 4 oz (113.40g)","-","-","-"
http://www.chipquik.com/datasheets/SMDSW.031%204OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/SMDSW.031%204OZ.jpg,SMDSW.0314OZ-ND,SMDSW.031 4OZ,Chip Quik Inc.,SOLDER WIRE NO-CLEAN 63/37 4OZ.,84,0,"9.70000","0","1","-","Active","Wire Solder","Sn63Pb37 (63/37)","0.031"" (0.79mm)","361°F (183°C)","No-Clean, Water Soluble","20 AWG, 22 SWG","Leaded","Spool, 4 oz (113.40g)","-","-","-"
http://www.chipquik.com/datasheets/RASW.020 4OZ.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_RASW.020-4OZ.JPG,RASW.0204OZ-ND,RASW.020 4OZ,Chip Quik Inc.,SOLDER WIRE 63/37 TIN/LEAD ROSIN,48,0,"10.87000","0","1","-","Active","Wire Solder","Sn63Pb37 (63/37)","0.020"" (0.51mm)","361°F (183°C)","Rosin Activated (RA)","24 AWG, 25 SWG","Leaded","Spool, 4 oz (113.40g)","-","-","-"
