Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Number of Positions","Pitch","Outer Dimension","Inner Dimension","Thermal Center Pad","Material"
http://www.chipquik.com/datasheets/IPC0013-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0013-S.JPG,IPC0013-S-ND,IPC0013-S,Chip Quik Inc.,QFN-20 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","20","0.031"" (0.80mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.236"" L x 0.236"" W (6.00mm x 6.00mm)","0.135"" L x 0.135"" W (3.43mm x 3.43mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0041-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0041-S.JPG,IPC0041-S-ND,IPC0041-S,Chip Quik Inc.,QFN-24 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","24","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.197"" L x 0.157"" W (5.00mm x 4.00mm)","0.144"" L x 0.104"" W (3.65mm x 2.65mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0015-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0015-S.JPG,IPC0015-S-ND,IPC0015-S,Chip Quik Inc.,QFN-24 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","24","0.031"" (0.80mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.236"" L x 0.236"" W (6.00mm x 6.00mm)","0.150"" L x 0.150"" W (3.80mm x 3.80mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0016-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0016-S.JPG,IPC0016-S-ND,IPC0016-S,Chip Quik Inc.,QFN-28 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","28","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.197"" L x 0.157"" W (5.00mm x 4.00mm)","0.138"" L x 0.098"" W (3.50mm x 2.50mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0043-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0043-S.JPG,IPC0043-S-ND,IPC0043-S,Chip Quik Inc.,QFN-32 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","32","0.016"" (0.40mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.197"" L x 0.157"" W (5.00mm x 4.00mm)","0.138"" L x 0.098"" W (3.50mm x 2.50mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0023-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0023-S.JPG,IPC0023-S-ND,IPC0023-S,Chip Quik Inc.,QFN-32 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","32","0.031"" (0.80mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.315"" L x 0.315"" W (8.00mm x 8.00mm)","0.228"" L x 0.228"" W (5.80mm x 5.80mm)","Stainless Steel"
http://www.chipquik.com/datasheets/PA0069-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0069-S.JPG,PA0069-S-ND,PA0069-S,Chip Quik Inc.,QFN-36-THIN STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","QFN/LFCSP","36","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.236"" L x 0.236"" W (6.00mm x 6.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0045-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0045-S.JPG,IPC0045-S-ND,IPC0045-S,Chip Quik Inc.,QFN-46 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","46","0.016"" (0.40mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.276"" L x 0.157"" W (7.00mm x 4.00mm)","0.217"" L x 0.098"" W (5.50mm x 2.50mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0002-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0002-S.JPG,IPC0002-S-ND,IPC0002-S,Chip Quik Inc.,QFN-8 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","QFN/LFCSP","8","0.026"" (0.65mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)","0.043"" L x 0.043"" W (1.10mm x 1.10mm)","Stainless Steel"
http://www.chipquik.com/datasheets/PA0029-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0029-S.JPG,PA0029-S-ND,PA0029-S,Chip Quik Inc.,QSOP-20 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","QSOP","20","0.025"" (0.64mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0031-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0031-S.JPG,PA0031-S-ND,PA0031-S,Chip Quik Inc.,QSOP-28 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","QSOP","28","0.025"" (0.64mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0082-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0082-S.JPG,PA0082-S-ND,PA0082-S,Chip Quik Inc.,SC70-3/SOT-323 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","SOT/SC","3","0.026"" (0.65mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0224-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0224-S.JPG,PA0224-S-ND,PA0224-S,Chip Quik Inc.,SOP-40 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","SOP","40","0.050"" (1.27mm)","1.950"" L x 0.900"" W (49.53mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0175-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0175-S.JPG,PA0175-S-ND,PA0175-S,Chip Quik Inc.,SOT-223-5 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","SOT/SC","4","0.059"" (1.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.256"" L x 0.140"" W (6.50mm x 3.56mm)","0.130"" L x 0.079"" W (3.30mm x 2.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/PA0016-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0016-S.JPG,PA0016-S-ND,PA0016-S,Chip Quik Inc.,SSOP-14 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","SSOP","14","0.026"" (0.65mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0021-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0021-S.JPG,PA0021-S-ND,PA0021-S,Chip Quik Inc.,SSOP-30 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","SSOP","30","0.026"" (0.65mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0023-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0023-S.JPG,PA0023-S-ND,PA0023-S,Chip Quik Inc.,SSOP-36 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","SSOP","36","0.031"" (0.80mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0226-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0226-S.JPG,PA0226-S-ND,PA0226-S,Chip Quik Inc.,SSOP-56 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","SSOP","56","0.025"" (0.64mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0181-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0181-S.JPG,PA0181-S-ND,PA0181-S,Chip Quik Inc.,SUPERSOT-8 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","SOT/SC","8","0.037"" (0.95mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.157"" L x 0.130"" W (4.00mm x 3.30mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0136-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0136-S.JPG,IPC0136-S-ND,IPC0136-S,Chip Quik Inc.,TQFP-48 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","TQFP","48","0.031"" (0.80mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.551"" L x 0.394"" W (14.00mm x 10.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0241-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0241-S.JPG,PA0241-S-ND,PA0241-S,Chip Quik Inc.,TQFP-52 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","TQFP","52","0.039"" (1.00mm)","1.950"" L x 1.350"" W (49.53mm x 34.29mm)","0.551"" L x 0.551"" W (14.00mm x 14.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0090-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0090-S.JPG,PA0090-S-ND,PA0090-S,Chip Quik Inc.,TSOC-6 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","TSOC","6","0.050"" (1.27mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0218-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0218-S.JPG,PA0218-S-ND,PA0218-S,Chip Quik Inc.,TSOP-28 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","TSOP","28","0.022"" (0.55mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0228-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0228-S.JPG,PA0228-S-ND,PA0228-S,Chip Quik Inc.,TSOP-32I STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","TSOP","32","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0207-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0207-S.JPG,PA0207-S-ND,PA0207-S,Chip Quik Inc.,TSOP-40 I STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","TSOP","40","0.020"" (0.50mm)","1.950"" L x 1.350"" W (49.53mm x 34.29mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0192-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0192-S.JPG,PA0192-S-ND,PA0192-S,Chip Quik Inc.,TSSOP-14-EXP-PAD STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","TSSOP","14","0.026"" (0.65mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.197"" L x 0.173"" W (5.00mm x 4.40mm)","0.433"" L x 0.118"" W (11.00mm x 3.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/PA0038-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0038-S.JPG,PA0038-S-ND,PA0038-S,Chip Quik Inc.,TSSOP-30 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","TSSOP","30","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0039-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0039-S.JPG,PA0039-S-ND,PA0039-S,Chip Quik Inc.,TSSOP-38 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","TSSOP","38","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0077-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0077-S.JPG,PA0077-S-ND,PA0077-S,Chip Quik Inc.,TVSOP-20 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","TVSOP","20","0.016"" (0.40mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0243-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0243-S.JPG,PA0243-S-ND,PA0243-S,Chip Quik Inc.,BGA-4 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","BGA","4","0.031"" (0.80mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.063"" L x 0.063"" W (1.60mm x 1.60mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0119-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0119-S.JPG,PA0119-S-ND,PA0119-S,Chip Quik Inc.,CSP-20/TCSP-20/UCSP-20 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","CSP","20","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.138"" L x 0.138"" W (3.50mm x 3.50mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/PA0117-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0117-S.JPG,PA0117-S-ND,PA0117-S,Chip Quik Inc.,CSP-28 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","CSP","28","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.217"" L x 0.177"" W (5.50mm x 4.50mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0150-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0150-S.JPG,IPC0150-S-ND,IPC0150-S,Chip Quik Inc.,DFN-10 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","DFN","10","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.098"" L x 0.098"" W (2.50mm x 2.50mm)","0.079"" L x 0.047"" W (2.00mm x 1.20mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0068-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0068-S.JPG,IPC0068-S-ND,IPC0068-S,Chip Quik Inc.,DFN-10 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","DFN","10","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.157"" L x 0.118"" W (4.00mm x 3.00mm)","0.083"" L x 0.083"" W (2.10mm x 2.10mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0127-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0127-S.JPG,IPC0127-S-ND,IPC0127-S,Chip Quik Inc.,DFN-12 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","DFN","12","0.016"" (0.40mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.096"" L x 0.077"" W (2.45mm x 1.95mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0131-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0131-S.JPG,IPC0131-S-ND,IPC0131-S,Chip Quik Inc.,DFN-12 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","DFN","12","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.118"" L x 0.079"" W (3.00mm x 2.00mm)","0.079"" L x 0.035"" W (2.00mm x 0.90mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0071-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0071-S.JPG,IPC0071-S-ND,IPC0071-S,Chip Quik Inc.,DFN-12 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","DFN","12","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.157"" L x 0.157"" W (4.00mm x 4.00mm)","0.110"" L x 0.063"" W (2.80mm x 1.60mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0106-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0106-S.JPG,IPC0106-S-ND,IPC0106-S,Chip Quik Inc.,DFN-14 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","DFN","14","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.157"" L x 0.157"" W (4.00mm x 4.00mm)","0.118"" L x 0.102"" W (3.00mm x 2.60mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0115-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0115-S.JPG,IPC0115-S-ND,IPC0115-S,Chip Quik Inc.,DFN-14 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","DFN","14","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.197"" L x 0.197"" W (5.00mm x 5.00mm)","0.169"" L x 0.142"" W (4.30mm x 3.60mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0073-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0073-S.JPG,IPC0073-S-ND,IPC0073-S,Chip Quik Inc.,DFN-16 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","DFN","16","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.197"" L x 0.118"" W (5.00mm x 3.00mm)","0.173"" L x 0.065"" W (4.40mm x 1.65mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0074-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0074-S.JPG,IPC0074-S-ND,IPC0074-S,Chip Quik Inc.,DFN-16 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","DFN","16","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.197"" L x 0.157"" W (5.00mm x 4.00mm)","0.171"" L x 0.096"" W (4.35mm x 2.45mm)","Stainless Steel"
http://www.chipquik.com/datasheets/PA0206-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_PA0206-S.JPG,PA0206-S-ND,PA0206-S,Chip Quik Inc.,DFN-16 STENCIL,0,0,"11.59000","0","1","Proto-Advantage PA","Active","DFN","16","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.197"" L x 0.157"" W (5.00mm x 4.00mm)","0.354"" L x 0.096"" W (9.00mm x 2.45mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0152-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0152-S.JPG,IPC0152-S-ND,IPC0152-S,Chip Quik Inc.,DFN-18 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","DFN","18","0.016"" (0.40mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.177"" L x 0.138"" W (4.50mm x 3.50mm)","0.156"" L x 0.083"" W (3.95mm x 2.10mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0075-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0075-S.JPG,IPC0075-S-ND,IPC0075-S,Chip Quik Inc.,DFN-18 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","DFN","18","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.197"" L x 0.118"" W (5.00mm x 3.00mm)","0.173"" L x 0.059"" W (4.40mm x 1.50mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0089-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0089-S.JPG,IPC0089-S-ND,IPC0089-S,Chip Quik Inc.,DFN-22 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","DFN","22","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.236"" L x 0.197"" W (6.00mm x 5.00mm)","0.213"" L x 0.102"" W (5.40mm x 2.60mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0112-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0112-S.JPG,IPC0112-S-ND,IPC0112-S,Chip Quik Inc.,DFN-24 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","DFN","24","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.276"" L x 0.157"" W (7.00mm x 4.00mm)","0.253"" L x 0.104"" W (6.43mm x 2.64mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0053-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0053-S.JPG,IPC0053-S-ND,IPC0053-S,Chip Quik Inc.,DFN-5 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","DFN","5","0.026"" (0.65mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.083"" L x 0.079"" W (2.10mm x 2.00mm)","0.053"" L x 0.026"" W (1.35mm x 0.65mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0119-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0119-S.JPG,IPC0119-S-ND,IPC0119-S,Chip Quik Inc.,DFN-6 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","DFN","6","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.057"" L x 0.039"" W (1.45mm x 1.00mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0055-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0055-S.JPG,IPC0055-S-ND,IPC0055-S,Chip Quik Inc.,DFN-6 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","DFN","6","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.063"" L x 0.063"" W (1.60mm x 1.60mm)","0.039"" L x 0.018"" W (1.00mm x 0.45mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0056-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0056-S.JPG,IPC0056-S-ND,IPC0056-S,Chip Quik Inc.,DFN-6 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","DFN","6","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.063"" L x 0.063"" W (1.60mm x 1.60mm)","-","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0153-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0153-S.JPG,IPC0153-S-ND,IPC0153-S,Chip Quik Inc.,DFN-6 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","DFN","6","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.118"" L x 0.079"" W (3.00mm x 2.00mm)","0.051"" L x 0.049"" W (1.30mm x 1.25mm)","Stainless Steel"
http://www.chipquik.com/datasheets/IPC0058-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_IPC0058-S.JPG,IPC0058-S-ND,IPC0058-S,Chip Quik Inc.,DFN-8 STENCIL,0,0,"11.59000","0","1","Proto-Advantage IPC","Active","DFN","8","0.020"" (0.50mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","0.083"" L x 0.079"" W (2.10mm x 2.00mm)","0.059"" L x 0.030"" W (1.50mm x 0.75mm)","Stainless Steel"
http://www.chipquik.com/datasheets/FPC030P025-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_FPC030P025-S.JPG,FPC030P025-S-ND,FPC030P025-S,Chip Quik Inc.,FPC/FFC SMT CONN STENCIL,0,0,"11.59000","0","1","Proto-Advantage FPC","Active","FPC/FFC","25","0.012"" (0.30mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","-","Stainless Steel"
http://www.chipquik.com/datasheets/FPC040P010-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_FPC040P010-S.JPG,FPC040P010-S-ND,FPC040P010-S,Chip Quik Inc.,FPC/FFC SMT CONN STENCIL,0,0,"11.59000","0","1","Proto-Advantage FPC","Active","FPC/FFC","10","0.016"" (0.40mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","0.386"" L x 0.157"" W (9.80mm x 4.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/FPC040P020-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_FPC040P020-S.JPG,FPC040P020-S-ND,FPC040P020-S,Chip Quik Inc.,FPC/FFC SMT CONN STENCIL,0,0,"11.59000","0","1","Proto-Advantage FPC","Active","FPC/FFC","20","0.016"" (0.40mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","0.543"" L x 0.157"" W (13.80mm x 4.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/FPC040P030-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_FPC040P030-S.JPG,FPC040P030-S-ND,FPC040P030-S,Chip Quik Inc.,FPC/FFC SMT CONN STENCIL,0,0,"11.59000","0","1","Proto-Advantage FPC","Active","FPC/FFC","30","0.016"" (0.40mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","0.701"" L x 0.157"" W (17.80mm x 4.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/FPC040P040-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_FPC040P040-S.JPG,FPC040P040-S-ND,FPC040P040-S,Chip Quik Inc.,FPC/FFC SMT CONN STENCIL,0,0,"11.59000","0","1","Proto-Advantage FPC","Active","FPC/FFC","40","0.016"" (0.40mm)","1.300"" L x 0.900"" W (33.02mm x 22.86mm)","-","0.858"" L x 0.157"" W (21.80mm x 4.00mm)","Stainless Steel"
http://www.chipquik.com/datasheets/FPC040P080-S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_FPC040P080-S.JPG,FPC040P080-S-ND,FPC040P080-S,Chip Quik Inc.,FPC/FFC SMT CONN STENCIL,0,0,"11.59000","0","1","Proto-Advantage FPC","Active","FPC/FFC","80","0.016"" (0.40mm)","1.950"" L x 0.900"" W (49.53mm x 22.86mm)","-","1.488"" L x 0.157"" W (37.80mm x 4.00mm)","Stainless Steel"
