Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Abrasive Material","Abrasive Grade","Abrasive Grit","Micron Size","Color","Width","Length","Diameter","Applications"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500295094.jpg,3M160379-ND,61500295102,3M,HS BLEND&FINISH DISC TR 3"" A MED,100,0,"4.42000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500162948.jpg,3M160076-ND,61500123668,3M,SE SURFACE DISC 4-1/2"" A MED,50,0,"4.42000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_7485.JPG,3M159834-ND,61500049384,3M,SURFACE CONDITION DISC TR 4"",100,0,"4.50000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500141785.jpg,3M159833-ND,61500049376,3M,SURFACE CONDITION DISC TR 4"",50,0,"4.50000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,-,3M159835-ND,61500049392,3M,SURFACE CONDITION DISC TR 4"",50,0,"4.50000","0","1","Scotch-Brite™","Active","Disc","Aluminum Oxide","Coarse","-","-","Brown","-","-","4.00"" (101.60mm)","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%204-5in%20teal.jpg,3M160014-ND,61500121142,3M,SURFACE DISC 5""XNH A VFN,100,0,"4.52000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%204-5in%20teal.jpg,3M160257-ND,61500152212,3M,SURFACE DISC 5""XNH A VFN 1=1PC,60,0,"4.52000","0","1","Scotch-Brite™","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%204-5in%20red.jpg,3M160256-ND,61500152204,3M,SURFACE DISC 5""XNH A MED 1=1PC,50,0,"4.52000","0","1","Scotch-Brite™","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_615001394xx.jpg,3M160191-ND,61500139441,3M,STAR 2"" A CRS LS 25 PER PKG,100,0,"4.59000","0","1","*","Active","Star Pad","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/61500139490.jpg,3M160194-ND,61500139490,3M,STAR 2"" A VFN LS 1=1PC,100,0,"4.59000","0","1","*","Active","Star Pad","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500057429.jpg,3M159857-ND,61500057429,3M,EXL UNITIZED WHEEL 1-1/2"" 2S FIN,80,0,"4.61000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_exl%20unitized%20whl%20gray.jpg,3M159880-ND,61500070331,3M,EXL UNITIZED WHEEL 1-1/2"" 2S FIN,80,0,"4.61000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_exl%20unitized%20whl%20gray.jpg,3M159918-ND,61500079423,3M,EXL UNITIZED WHEEL 1-1/2"" 6A MED,80,0,"4.61000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%20no%20hole.jpg,3M160340-ND,61500193182,3M,SL SURFACE COND DISC 4-1/2""A CRS,50,0,"4.61000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%20no%20hole.jpg,3M160341-ND,61500193216,3M,SL SURFACE COND DISC 4-1/2""A CRS,50,0,"4.61000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
-,//media.digikey.com/Photos/3M%20Photos/MFG_7485.JPG,3M158253-ND,07482,3M,SCOTCH-BRITE ROLOC SURF 1=1PAD,100,0,"4.63000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_production%20clean%20finish%20disc%20red.jpg,3M160265-ND,61500153293,3M,PRODUCTCLEAN&FINISHDISC 6"" 1=1PC,80,0,"4.64000","0","1","Scotch-Brite™","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,-,3M160183-ND,61500139078,3M,SURFACE DISC TN 4-1/2""XNH A MED,50,0,"4.69000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500291499.jpg,3M160350-ND,61500291499,3M,SURFACE DISC 4-1/2X7/8"" A CRS,50,0,"4.70000","0","1","Scotch-Brite™","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500162948.jpg,3M159977-ND,61500111804,3M,SE SURFACE DISC 4"" A CRS,100,0,"4.73000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
-,-,3M160417-ND,61500298825,3M,EXL UNITIZD MNT PNT W163X1/8"" 8S,50,0,"4.73000","0","1","Scotch-Brite™","Active","Unitized Mounted Point","-","-","-","-","-","-","-","-","-"
-,-,3M160418-ND,61500298833,3M,EXL UNITIZD MNT PNT W163X1/8"" 8A,50,0,"4.73000","0","1","Scotch-Brite™","Active","Unitized Mounted Point","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500162948.jpg,3M160025-ND,61500121274,3M,SE SURFACE DISC 4-1/2"" A CRS,50,0,"4.77000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500296464.jpg,3M160406-ND,61500296464,3M,CROSS BUFF HIGH STRGTH A 1=1PC,100,0,"4.78000","0","1","Scotch-Brite™","Active","Cross Buff","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500115565.jpg,3M159981-ND,61500115565,3M,SE SURFACE CONDITION DISC TR 4"",100,0,"4.81000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/Scotch-Brite_Clean&Strip_XT_ProDisc_Ds.pdf,-,3M162778-ND,00638060215388,3M,CLEAN & STRIP XT PRO DISC,60,0,"4.81000","0","1","Scotch-Brite™","Active","Disc","Silicon Carbide","Extra Coarse","-","-","Purple","-","-","2.000"" (50.80mm)","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_exl%20unitized%20wheel%20tan.jpg,3M159917-ND,61500079415,3M,EXL UNITIZED WHEEL 1-1/2"" 8A CRS,80,0,"4.86000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_hook%20cut%20and%20polish%20disc%20med.jpg,3M160351-ND,61500291630,3M,CUT & POLISH DISC 5""XNH A MED,70,0,"4.86000","0","1","Scotch-Brite™","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_light%20deburring%20disc.jpg,3M159765-ND,61500007093,3M,LIGHT DEBURRING DISC 8"" A VFN,50,0,"4.87000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500079548.jpg,3M159919-ND,61500079548,3M,EXL UNITIZED WHEEL 1X1"" 2A MED,100,0,"4.88000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_unitized%20wheel.jpg,3M159856-ND,61500057411,3M,EXL UNITIZED WHEEL 1X1"" 2S FIN,93,0,"4.88000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%204-5in%20brown.jpg,3M160255-ND,61500152196,3M,SURFACE DISC 5""XNH A CRS,50,0,"4.90000","0","1","Scotch-Brite™","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%20gray.jpg,3M160008-ND,61500121076,3M,SURFACE DISC 5""XNH S SFN,50,0,"4.93000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500121191.jpg,3M160019-ND,61500121191,3M,SURFACE DISC 5X7/8"" A MED,44,0,"4.93000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500295771.jpg,3M160388-ND,61500295771,3M,CROSS BUFF HIGH STRENGTH A VFN,100,0,"4.97000","0","1","Scotch-Brite™","Active","Cross Buff","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_coating%20removal%20disc4%20blk.jpg,3M159989-ND,61500119484,3M,COATING REMOVAL DISC TR 2"" S XCS,56,0,"5.01000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_exl%20unitized%20wheel%202in.jpg,3M159945-ND,61500099215,3M,EXL UNITIZED WHEEL TR 2S FIN,45,0,"5.05000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500099231.jpg,3M159947-ND,61500099231,3M,EXL UNITIZED WHEEL TR 2A MED,45,0,"5.05000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500295177.jpg,3M160381-ND,61500295177,3M,CROSS BUFF HIGH STRENGTH A MED,100,0,"5.09000","0","1","Scotch-Brite™","Active","Cross Buff","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_scotch-brite-exl-unitized-wheel.jpg,3M159860-ND,61500057676,3M,EXL UNITIZED WHEEL 2"" 2S FIN,60,0,"5.15000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_scotch-brite-exl-unitized-wheel.jpg,3M159869-ND,61500060266,3M,EXL UNITIZED WHEEL 2"" 2S FIN,60,0,"5.15000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_exl%20unitized%20wheel%20brown.jpg,3M159915-ND,61500079399,3M,EXL UNITIZED WHEEL 2"" 6A MED,60,0,"5.15000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_scotch-brite-exl-unitized-wheel.jpg,3M159916-ND,61500079407,3M,EXL UNITIZED WHEEL 2"" 2S FIN,60,0,"5.15000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_scotch-brite-exl-unitized-wheel.jpg,3M159920-ND,61500079563,3M,EXL UNITIZED WHEEL 2"" 2A MED,60,0,"5.15000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_scotch-brite-exl-unitized-wheel.jpg,3M159958-ND,61500103165,3M,EXL UNITIZED WHEEL 2"" 3S FIN,60,0,"5.15000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_cut%20and%20polish%20unitized%20wheel.jpg,3M159786-ND,61500019700,3M,CUT&POLISH UNITIZED WHEEL 7A MED,80,0,"5.19000","0","1","*","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_cut%20and%20polish%20unitized%20wheel.jpg,3M159798-ND,61500028065,3M,CUT&POLISH UNITIZED WHEEL 5A FIN,80,0,"5.19000","0","1","Scotch-Brite™","Active","Unitized Wheel","Aluminum Oxide","Fine","-","-","Tan","0.12"" (3.05mm)","-","1.50"" (38.10mm)","Deburring, Finishing, Polishing"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_cut%20and%20polish%20unitized%20wheel.jpg,3M159956-ND,61500100195,3M,CUT&POLISH UNITIZED WHEEL 7A MED,80,0,"5.19000","0","1","*","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%20quick%20change%20black.jpg,3M160407-ND,61500297231,3M,SL SURFACE DISC TN 4-1/2"" A CRS,50,0,"5.19000","0","1","Scotch-Brite™","Active","Disc","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/61500064490_Ds.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_belt%20med%201234%20red.jpg,3M159871-ND,61500064490,3M,SURFACE BELT 1/4X18"" A MED,40,0,"5.20000","0","1","*","Active","Belt","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/photos/3M%20Photos/61500111515.JPG,3M159975-ND,61500111515,3M,SURFACE DISC TN 5""XNH A MED,50,0,"5.24000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_cut%20and%20polish%20unitized%20wheel.jpg,3M159990-ND,61500119815,3M,CUT&POLISH UNITIZED WHEEL 7A MED,50,0,"5.24000","0","1","*","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500292xxx-red.jpg,3M160373-ND,61500292711,3M,LT GRIND&BLEND DISC TR 4"" A CRS,100,0,"5.26000","0","1","Scotch-Brite™","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_high%20strength%20disc%207-8in.jpg,3M160173-ND,61500137726,3M,HI STRNGTH DISC 8X1/2"" A VFN,100,0,"5.34000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500085313.jpg,3M159939-ND,61500085313,3M,SURFACE DISC 5X7/8"" A CRS,50,0,"5.34000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_high%20strength%20disc%207-8in.jpg,3M160227-ND,61500149937,3M,HI STRNGTH DISC 8X1/2"" A VFN,40,0,"5.35000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_durable%20flex%20belt%20fine.jpg,3M160395-ND,61500295888,3M,DURABLE FLEX BELT 1/4X18"" A FIN,60,0,"5.42000","0","1","Scotch-Brite™","Active","Belt","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_durable%20flex%20belt%20a.jpg,3M160399-ND,61500295961,3M,DURABLE FLEX BELT 1/4X18"" A CRS,60,0,"5.42000","0","1","*","Active","Belt","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_belt%20med%201234%20red.jpg,3M159836-ND,61500051034,3M,SURFACE BELT 1/4X24"" A MED,40,0,"5.50000","0","1","*","Active","Belt","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_belt%20cross%201234%20brn.jpg,3M159837-ND,61500051042,3M,SURFACE BELT 1/4X24"" A CRS,40,0,"5.50000","0","1","*","Active","Belt","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_sc%20belt%20a%20vfn%201234%20teal.jpg,3M159854-ND,61500052859,3M,SURFACE BELT 1/4X24"" A VFN,40,0,"5.50000","0","1","*","Active","Belt","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_exl%20unitized%20wheel%202in.jpg,3M159965-ND,61500107653,3M,EXL UNITIZED WHEEL TS 2"" 2S FIN,60,0,"5.52000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_XL-US.jpg,3M159966-ND,61500107679,3M,EXL UNITIZED WHEEL TS 2"" 2A MED,60,0,"5.52000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,-,3M158990-ND,35468,3M,FLAP WHEEL TYPE 84 244D,40,0,"5.52000","0","1","-","Active","Flap Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,-,3M158991-ND,35469,3M,FLAP WHEEL TYPE 84 244D,40,0,"5.52000","0","1","-","Active","Flap Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500292xxx-red.jpg,3M160359-ND,61500292471,3M,LT GRIND&BLEND DISC 4-1/2"" A CRS,50,0,"5.54000","0","1","Scotch-Brite™","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_GB-Dx.jpg,3M160374-ND,61500292729,3M,LT GRIND&BLEND DISC 4-1/2"" A CRS,49,0,"5.54000","0","1","Scotch-Brite™","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/35475.jpg,3M162531-ND,35475,3M,FLAP WHEEL TYPE 83 244D,50,0,"5.59000","0","1","-","Active","Flap Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,-,3M162532-ND,35476,3M,FLAP WHEEL TYPE 83 244D,50,0,"5.59000","0","1","-","Active","Flap Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/photos/3M%20Photos/MFG_35477.jpg,3M162533-ND,35477,3M,FLAP WHEEL TYPE 83 244D,50,0,"5.59000","0","1","-","Active","Flap Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_hook%20cut%20and%20polish%20disc%20med.jpg,3M160352-ND,61500291648,3M,CUT & POLISH DISC 6""XNH A MED,40,0,"5.63000","0","1","Scotch-Brite™","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500162948.jpg,3M160026-ND,61500121282,3M,SE SURFACE DISC 5"" A CRS,50,0,"5.72000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_durable%20flex%20belt%20med.jpg,3M160389-ND,61500295813,3M,DURABLE FLEX BELT 1/4X24"" A MED,40,0,"5.72000","0","1","*","Active","Belt","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_durable%20flex%20belt%20a.jpg,3M160400-ND,61500295979,3M,DURABLE FLEX BELT 1/4X24"" A CRS,40,0,"5.72000","0","1","*","Active","Belt","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/629883O/3m-scotch-brite-surface-conditioning-wheels.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500062015.jpg,3M159870-ND,61500062015,3M,EXL UNITIZED WHEEL 1X1"" 6A MED,50,0,"5.75000","0","1","Scotch-Brite™","Active","Unitized Wheel","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_high%20strength%20disc%207-8in.jpg,3M160169-ND,61500137684,3M,HI STRNGTH DISC 8X3/4"" A VFN,50,0,"5.83000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_high%20strength%20disc%204-6.jpg,3M160174-ND,61500137734,3M,HI STRNGTH DISC 8X1/4"" A VFN,50,0,"5.83000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_high%20strength%20disc%207-8in.jpg,3M160250-ND,61500151974,3M,HI STRNGTH DISC 8X1/2"" A FIN,50,0,"5.83000","0","1","Scotch-Brite™","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_surface%20conditioning%20disc%20quick%20change%20black.jpg,3M159976-ND,61500111523,3M,SURFACE DISC TN 5""XNH A CRS,50,0,"5.91000","0","1","*","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_GB-Dx.jpg,3M160365-ND,61500292612,3M,LT GRIND&BLEND DISC 4-1/2"" A CRS,50,0,"6.01000","0","1","Scotch-Brite™","Active","Disc","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/686656O/3mtm-industrial-products-for-welding-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_61500175783.jpg,3M160275-ND,61500175783,3M,SR RADIAL BRISTLE DISC 2X3/8"",80,0,"6.08000","0","1","*","Active","Radial Bristle Disc","-","-","-","-","-","-","-","-","-"
