Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Applications","Voltage - Rated","Current Rating (Amps)","Mounting Type","Package / Case","Supplier Device Package"
http://www.aldinc.com/pdf/ALD810028.pdf,//media.digikey.com/Renders/Advanced%20Linear%20Devices/8-SOIC%20PKG.jpg,1014-1268-5-ND,ALD910028SAL,Advanced Linear Devices Inc.,MOSFET DUAL SAB 10.6V 8SOIC,0,0,"3.01500","0","50","Tube","SAB™","Active","2 N-Channel (Dual)","Supercapacitor Auto Balancing","10.6V","80mA","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.aldinc.com/pdf/ALD810024.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,1014-1258-5-ND,ALD810024SCL,Advanced Linear Devices Inc.,MOSFET QUAD SAB 10.6V 16SOIC,0,0,"3.06000","0","50","Tube","SAB™","Active","4 N-Channel","Supercapacitor Auto Balancing","10.6V","80mA","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.aldinc.com/pdf/ALD810016.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,1014-1269-5-ND,ALD810016SCL,Advanced Linear Devices Inc.,MOSFET QUAD SAB 10.6V EE 16SOIC,0,0,"3.06000","0","50","Tube","SAB™","Active","4 N-Channel","Supercapacitor Auto Balancing","10.6V","80mA","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.aldinc.com/pdf/ALD810017.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,1014-1270-5-ND,ALD810017SCL,Advanced Linear Devices Inc.,MOSFET QUAD SAB 10.6V EE 16SOIC,0,0,"3.06000","0","50","Tube","SAB™","Active","4 N-Channel","Supercapacitor Auto Balancing","10.6V","80mA","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.aldinc.com/pdf/ALD810018.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,1014-1271-5-ND,ALD810018SCL,Advanced Linear Devices Inc.,MOSFET QUAD SAB 10.6V EE 16SOIC,0,0,"3.06000","0","50","Tube","SAB™","Active","4 N-Channel","Supercapacitor Auto Balancing","10.6V","80mA","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.aldinc.com/pdf/ALD810019.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,1014-1272-5-ND,ALD810019SCL,Advanced Linear Devices Inc.,MOSFET QUAD SAB 10.6V EE 16SOIC,0,0,"3.06000","0","50","Tube","SAB™","Active","4 N-Channel","Supercapacitor Auto Balancing","10.6V","80mA","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.aldinc.com/pdf/ALD810020.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,1014-1273-5-ND,ALD810020SCL,Advanced Linear Devices Inc.,MOSFET QUAD SAB 10.6V EE 16SOIC,0,0,"3.06000","0","50","Tube","SAB™","Active","4 N-Channel","Supercapacitor Auto Balancing","10.6V","80mA","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.aldinc.com/pdf/ALD810021.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,1014-1274-5-ND,ALD810021SCL,Advanced Linear Devices Inc.,MOSFET QUAD SAB 10.6V EE 16SOIC,0,0,"3.06000","0","50","Tube","SAB™","Active","4 N-Channel","Supercapacitor Auto Balancing","10.6V","80mA","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.semicon.sanken-ele.co.jp/sk_content/sma5130_ds_en.pdf,-,SMA5130-ND,SMA5130,Sanken,TRANS ARRAY 3-PHASE MOTOR DVR,0,0,"3.41040","0","1440","Tube","-","Active","3 PNP Darlington, 3 N-Channel (3-Phase Bridge)","General Purpose","250V","2.5A","Through Hole","15-SIP Formed Leads","15-SIP"
http://www.aldinc.com/pdf/ALD810016.pdf,//media.digikey.com/Renders/Advanced%20Linear%20Devices/8-SOIC%20PKG.jpg,ALD910016SALI-ND,ALD910016SALI,Advanced Linear Devices Inc.,MOSFET DUAL SAB 10.6V 8SOIC,0,0,"3.44260","0","50","Tube","SAB™","Active","2 N-Channel (Dual)","Supercapacitor Auto Balancing","10.6V","80mA","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.aldinc.com/pdf/ALD810017.pdf,//media.digikey.com/Renders/Advanced%20Linear%20Devices/8-SOIC%20PKG.jpg,ALD910017SALI-ND,ALD910017SALI,Advanced Linear Devices Inc.,MOSFET DUAL SAB 10.6V 8SOIC,0,0,"3.44260","0","50","Tube","SAB™","Active","2 N-Channel (Dual)","Supercapacitor Auto Balancing","10.6V","80mA","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.aldinc.com/pdf/ALD810018.pdf,//media.digikey.com/Renders/Advanced%20Linear%20Devices/8-SOIC%20PKG.jpg,ALD910018SALI-ND,ALD910018SALI,Advanced Linear Devices Inc.,MOSFET DUAL SAB 10.6V 8SOIC,0,0,"3.44260","0","50","Tube","SAB™","Active","2 N-Channel (Dual)","Supercapacitor Auto Balancing","10.6V","80mA","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.aldinc.com/pdf/ALD810019.pdf,//media.digikey.com/Renders/Advanced%20Linear%20Devices/8-SOIC%20PKG.jpg,ALD910019SALI-ND,ALD910019SALI,Advanced Linear Devices Inc.,MOSFET DUAL SAB 10.6V 8SOIC,0,0,"3.44260","0","50","Tube","SAB™","Active","2 N-Channel (Dual)","Supercapacitor Auto Balancing","10.6V","80mA","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.aldinc.com/pdf/ALD810020.pdf,//media.digikey.com/Renders/Advanced%20Linear%20Devices/8-SOIC%20PKG.jpg,1014-1283-5-ND,ALD910020SALI,Advanced Linear Devices Inc.,MOSFET DUAL SAB 10.6V 8SOIC,0,0,"3.44260","0","50","Tube","SAB™","Active","2 N-Channel (Dual)","Supercapacitor Auto Balancing","10.6V","80mA","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.aldinc.com/pdf/ALD810022.pdf,//media.digikey.com/Renders/Advanced%20Linear%20Devices/8-SOIC%20PKG.jpg,ALD910022SALI-ND,ALD910022SALI,Advanced Linear Devices Inc.,MOSFET DUAL SAB 10.6V 8SOIC,0,0,"3.44260","0","50","Tube","SAB™","Active","2 N-Channel (Dual)","Supercapacitor Auto Balancing","2.2V","80mA","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.aldinc.com/pdf/ALD810023.pdf,//media.digikey.com/Renders/Advanced%20Linear%20Devices/8-SOIC%20PKG.jpg,ALD910023SALI-ND,ALD910023SALI,Advanced Linear Devices Inc.,MOSFET DUAL SAB 10.6V 8SOIC,0,0,"3.44260","0","50","Tube","SAB™","Active","2 N-Channel (Dual)","Supercapacitor Auto Balancing","2.3V","80mA","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.aldinc.com/pdf/ALD810024.pdf,//media.digikey.com/Renders/Advanced%20Linear%20Devices/8-SOIC%20PKG.jpg,ALD910024SALI-ND,ALD910024SALI,Advanced Linear Devices Inc.,MOSFET DUAL SAB 10.6V 8SOIC,0,0,"3.44260","0","50","Tube","SAB™","Active","2 N-Channel (Dual)","Supercapacitor Auto Balancing","10.6V","80mA","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.aldinc.com/pdf/ALD810025.pdf,//media.digikey.com/Renders/Advanced%20Linear%20Devices/8-SOIC%20PKG.jpg,ALD910025SALI-ND,ALD910025SALI,Advanced Linear Devices Inc.,MOSFET DUAL SAB 10.6V 8SOIC,0,0,"3.44260","0","50","Tube","SAB™","Active","2 N-Channel (Dual)","Supercapacitor Auto Balancing","2.5V","80mA","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/STC04IE170HP.pdf,//media.digikey.com/photos/STMicro%20Photos/STC04IE170HP.JPG,497-7463-5-ND,STC04IE170HP,STMicroelectronics,TRANS ESBT 1700V 4A TO247-4LHP,0,0,"3.58883","0","600","Tube","-","Active","NPN - Emitter Switched Bipolar","Gate Driver","1700V (1.7kV)","4A","Through Hole","TO-247-4","TO-247-4L"
http://www.aldinc.com/pdf/ALD810026.pdf,//media.digikey.com/Renders/Advanced%20Linear%20Devices/8-SOIC%20PKG.jpg,ALD910026SALI-ND,ALD910026SALI,Advanced Linear Devices Inc.,MOSFET DUAL SAB 10.6V 8SOIC,0,0,"3.78000","0","50","Tube","SAB™","Active","2 N-Channel (Dual)","Supercapacitor Auto Balancing","2.6V","80mA","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.aldinc.com/pdf/ALD810027.pdf,//media.digikey.com/Renders/Advanced%20Linear%20Devices/8-SOIC%20PKG.jpg,ALD910027SALI-ND,ALD910027SALI,Advanced Linear Devices Inc.,MOSFET DUAL SAB 10.6V 8SOIC,0,0,"3.78000","0","50","Tube","SAB™","Active","2 N-Channel (Dual)","Supercapacitor Auto Balancing","10.6V","80mA","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.aldinc.com/pdf/ALD810028.pdf,//media.digikey.com/Renders/Advanced%20Linear%20Devices/8-SOIC%20PKG.jpg,ALD910028SALI-ND,ALD910028SALI,Advanced Linear Devices Inc.,MOSFET DUAL SAB 10.6V 8SOIC,0,0,"3.78000","0","50","Tube","SAB™","Active","2 N-Channel (Dual)","Supercapacitor Auto Balancing","10.6V","80mA","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.aldinc.com/pdf/ALD810028.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,1014-1262-5-ND,ALD810028SCL,Advanced Linear Devices Inc.,MOSFET QUAD SAB 10.6V 16SOIC,0,0,"3.87000","0","50","Tube","SAB™","Active","4 N-Channel","Supercapacitor Auto Balancing","10.6V","80mA","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.aldinc.com/pdf/ALD810016.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,ALD810016SCLI-ND,ALD810016SCLI,Advanced Linear Devices Inc.,MOSFET QUAD SAB 10.6V EE 16SOIC,0,0,"3.91500","0","50","Tube","SAB™","Active","4 N-Channel","Supercapacitor Auto Balancing","10.6V","80mA","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.aldinc.com/pdf/ALD810017.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,ALD810017SCLI-ND,ALD810017SCLI,Advanced Linear Devices Inc.,MOSFET QUAD SAB 10.6V EE 16SOIC,0,0,"3.91500","0","50","Tube","SAB™","Active","4 N-Channel","Supercapacitor Auto Balancing","10.6V","80mA","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.aldinc.com/pdf/ALD810018.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,ALD810018SCLI-ND,ALD810018SCLI,Advanced Linear Devices Inc.,MOSFET QUAD SAB 10.6V EE 16SOIC,0,0,"3.91500","0","50","Tube","SAB™","Active","4 N-Channel","Supercapacitor Auto Balancing","10.6V","80mA","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.aldinc.com/pdf/ALD810020.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,ALD810020SCLI-ND,ALD810020SCLI,Advanced Linear Devices Inc.,MOSFET QUAD SAB 10.6V EE 16SOIC,0,0,"3.91500","0","50","Tube","SAB™","Active","4 N-Channel","Supercapacitor Auto Balancing","10.6V","80mA","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.aldinc.com/pdf/ALD810021.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,ALD810021SCLI-ND,ALD810021SCLI,Advanced Linear Devices Inc.,MOSFET QUAD SAB 10.6V EE 16SOIC,0,0,"3.91500","0","50","Tube","SAB™","Active","4 N-Channel","Supercapacitor Auto Balancing","10.6V","80mA","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.aldinc.com/pdf/ALD810022.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,ALD810022SCLI-ND,ALD810022SCLI,Advanced Linear Devices Inc.,MOSFET QUAD SAB 10.6V EE 16SOIC,0,0,"3.91500","0","50","Tube","SAB™","Active","4 N-Channel","Supercapacitor Auto Balancing","2.2V","80mA","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.aldinc.com/pdf/ALD810023.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,ALD810023SCLI-ND,ALD810023SCLI,Advanced Linear Devices Inc.,MOSFET QUAD SAB 10.6V EE 16SOIC,0,0,"3.91500","0","50","Tube","SAB™","Active","4 N-Channel","Supercapacitor Auto Balancing","2.3V","80mA","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.aldinc.com/pdf/ALD810024.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,ALD810024SCLI-ND,ALD810024SCLI,Advanced Linear Devices Inc.,MOSFET QUAD SAB 10.6V EE 16SOIC,0,0,"3.91500","0","50","Tube","SAB™","Active","4 N-Channel","Supercapacitor Auto Balancing","2.4V","80mA","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.aldinc.com/pdf/ALD810025.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,ALD810025SCLI-ND,ALD810025SCLI,Advanced Linear Devices Inc.,MOSFET QUAD SAB 10.6V EE 16SOIC,0,0,"3.91500","0","50","Tube","SAB™","Active","4 N-Channel","Supercapacitor Auto Balancing","10.6V","80mA","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.aldinc.com/pdf/ALD810026.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,ALD810026SCLI-ND,ALD810026SCLI,Advanced Linear Devices Inc.,MOSFET QUAD SAB 10.6V EE 16SOIC,0,0,"4.11760","0","50","Tube","SAB™","Active","4 N-Channel","Supercapacitor Auto Balancing","2.6V","80mA","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.aldinc.com/pdf/ALD810027.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,ALD810027SCLI-ND,ALD810027SCLI,Advanced Linear Devices Inc.,MOSFET QUAD SAB 10.6V EE 16SOIC,0,0,"4.11760","0","50","Tube","SAB™","Active","4 N-Channel","Supercapacitor Auto Balancing","2.7V","80mA","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.aldinc.com/pdf/ALD810028.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,ALD810028SCLI-ND,ALD810028SCLI,Advanced Linear Devices Inc.,MOSFET QUAD SAB 10.6V EE 16SOIC,0,0,"4.11760","0","50","Tube","SAB™","Active","4 N-Channel","Supercapacitor Auto Balancing","10.6V","80mA","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PMD9002D.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SC-74,%20SOT-457.jpg",568-7383-2-ND,"PMD9002D,115",NXP USA Inc.,IC MOSFET DRIVER 6TSOP,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","2 NPN (Totem Pole)","MOSFET Driver","50V NPN, 45V NPN","100mA NPN, 100mA NPN","Surface Mount","SC-74, SOT-457","6-TSOP"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PMD9002D.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SC-74,%20SOT-457.jpg",568-7383-1-ND,"PMD9002D,115",NXP USA Inc.,IC MOSFET DRIVER 6TSOP,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","2 NPN (Totem Pole)","MOSFET Driver","50V NPN, 45V NPN","100mA NPN, 100mA NPN","Surface Mount","SC-74, SOT-457","6-TSOP"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PMD9002D.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SC-74,%20SOT-457.jpg",568-7383-6-ND,"PMD9002D,115",NXP USA Inc.,IC MOSFET DRIVER 6TSOP,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","2 NPN (Totem Pole)","MOSFET Driver","50V NPN, 45V NPN","100mA NPN, 100mA NPN","Surface Mount","SC-74, SOT-457","6-TSOP"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PMD9003D.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SC-74,%20SOT-457.jpg",568-7384-2-ND,"PMD9003D,115",NXP USA Inc.,IC MOSFET DRIVER 6TSOP,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","2 NPN (Totem Pole)","MOSFET Driver","50V NPN, 45V NPN","100mA NPN, 100mA NPN","Surface Mount","SC-74, SOT-457","6-TSOP"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PMD9003D.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SC-74,%20SOT-457.jpg",568-7384-1-ND,"PMD9003D,115",NXP USA Inc.,IC MOSFET DRIVER 6TSOP,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","2 NPN (Totem Pole)","MOSFET Driver","50V NPN, 45V NPN","100mA NPN, 100mA NPN","Surface Mount","SC-74, SOT-457","6-TSOP"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PMD9003D.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SC-74,%20SOT-457.jpg",568-7384-6-ND,"PMD9003D,115",NXP USA Inc.,IC MOSFET DRIVER 6TSOP,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","2 NPN (Totem Pole)","MOSFET Driver","50V NPN, 45V NPN","100mA NPN, 100mA NPN","Surface Mount","SC-74, SOT-457","6-TSOP"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/UMC2NT1-D.pdf,//media.digikey.com/Renders/On%20Semi%20Renders/7SZ_SOT%E2%88%92353_419A%E2%88%9202.jpg,UMC5NT1OS-ND,UMC5NT1,ON Semiconductor,TRANS BRT NPN/PNP DUAL SOT-353,0,0,"Obsolete","0","15000","Tape & Reel (TR)","-","Obsolete","1 NPN, 1 PNP - Pre-Biased (Dual)","-","50V","100mA","Surface Mount","5-TSSOP, SC-70-5, SOT-353","SC-88A (SC-70-5/SOT-353)"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/STC03DE170.pdf,//media.digikey.com/photos/STMicro%20Photos/STC04IE170HP.JPG,497-3517-5-ND,STC03DE170,STMicroelectronics,TRANS ESBT 1700V 3A TO-247-4L,0,0,"Obsolete","0","600","Tube","ESBT®","Obsolete","NPN - Emitter Switched Bipolar","Gate Driver","1700V (1.7kV)","3A","Through Hole","TO-247-4","TO-247-4L"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/STC03DE150.pdf,//media.digikey.com/photos/STMicro%20Photos/STC04IE170HP.JPG,497-4326-5-ND,STC03DE150,STMicroelectronics,TRANS ESBT 1500V 3A TO-247-4L,0,0,"Obsolete","0","600","Tube","-","Obsolete","NPN - Emitter Switched Bipolar","-","1500V (1.5kV)","3A","Through Hole","TO-247-4","TO-247-4L"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/UP05C8B_Rev_Nov_2011.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI6-F1.jpg,UP05C8B00LTR-ND,UP05C8B00L,Panasonic Electronic Components,TRANS ARRAY NPN/CCD SSMINI-6,0,0,"Obsolete","0","8000","Tape & Reel (TR)","-","Obsolete","NPN, N-Channel","CCD Output Circuits","20V NPN, 40V N-Channel","15mA NPN, 10mA N Channel","Surface Mount","SOT-563, SOT-666","SSMINI6-F1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/UP05C8B_Rev_Nov_2011.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI6-F1.jpg,UP05C8B00LCT-ND,UP05C8B00L,Panasonic Electronic Components,TRANS ARRAY NPN/CCD SSMINI-6,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","NPN, N-Channel","CCD Output Circuits","20V NPN, 40V N-Channel","15mA NPN, 10mA N Channel","Surface Mount","SOT-563, SOT-666","SSMINI6-F1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/UP05C8B_Rev_Nov_2011.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI6-F1.jpg,UP05C8B00LDKR-ND,UP05C8B00L,Panasonic Electronic Components,TRANS ARRAY NPN/CCD SSMINI-6,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","NPN, N-Channel","CCD Output Circuits","20V NPN, 40V N-Channel","15mA NPN, 10mA N Channel","Surface Mount","SOT-563, SOT-666","SSMINI6-F1"
http://www.onsemi.com/pub/Collateral/EMC2DXV5T1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-553-5_463B.jpg,EMC3DXV5T5-ND,EMC3DXV5T5,ON Semiconductor,TRANS BRT NPN/PNP DL 50V SOT-553,0,0,"Obsolete","0","16000","Tape & Reel (TR)","-","Obsolete","1 NPN, 1 PNP - Pre-Biased (Dual)","-","50V","100mA","Surface Mount","SOT-553","SOT-553"
//media.digikey.com/PDF/Data%20Sheets/ON%20Semiconductor%20PDFs/NSTB1005DXV5.pdf,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-553-5_463B.jpg,NSTB1005DXV5T1-ND,NSTB1005DXV5T1,ON Semiconductor,TRANSISTOR BRT NPN/PNP SOT-553,0,0,"Obsolete","0","8000","Tape & Reel (TR)","-","Obsolete","1 NPN, 1 PNP - Pre-Biased (Dual)","-","50V","100mA","Surface Mount","SOT-553","SOT-553"
http://www.st.com/content/ccc/resource/technical/document/datasheet/d7/ba/31/fc/e4/6e/4d/3f/CD00104948.pdf/files/CD00104948.pdf/jcr:content/translations/en.CD00104948.pdf,//media.digikey.com/photos/STMicro%20Photos/STC04IE170HP.JPG,497-7464-5-ND,STC08IE120HV,STMicroelectronics,TRANS ESBT 1200V 8A TO247-4LHV,0,0,"Obsolete","0","600","Tube","ESBT®","Obsolete","NPN - Emitter Switched Bipolar","Gate Driver","1200V (1.2kV)","8A","Through Hole","TO-247-4","TO-247-4L HV"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/stp08ie120f4.pdf,//media.digikey.com/Renders/STMicro%20Renders/TO-220FP.jpg,STP08IE120F4-ND,STP08IE120F4,STMicroelectronics,TRANS BIPO EMITTER SW TO-220FP-4,0,0,"Obsolete","0","1000","Tube","ESBT®","Obsolete","NPN - Emitter Switched Bipolar","Gate Driver","1200V (1.2kV)","8A","Through Hole","TO-220-4 Full Pack","TO-220FP"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/stp12ie90f4.pdf,//media.digikey.com/Renders/STMicro%20Renders/TO-220FP.jpg,STP12IE90F4-ND,STP12IE90F4,STMicroelectronics,TRANS BIPO EMITTER SW TO-220FP-4,0,0,"Obsolete","0","1000","Tube","ESBT®","Obsolete","NPN - Emitter Switched Bipolar","Gate Driver","900V","12A","Through Hole","TO-220-4 Full Pack","TO-220FP"
-,//media.digikey.com/photos/STMicro%20Photos/STC04IE170HP.JPG,497-6272-5-ND,STC03DE170HP,STMicroelectronics,TRANS ESBT 1700V 3A TO247-4LHP,0,0,"Obsolete","0","600","Tube","ESBT®","Obsolete","NPN - Emitter Switched Bipolar","Gate Driver","1700V (1.7kV)","3A","Through Hole","TO-247-4","TO-247-4L"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/STC03DE170HV.pdf,//media.digikey.com/photos/STMicro%20Photos/STC04IE170HP.JPG,497-6273-5-ND,STC03DE170HV,STMicroelectronics,TRANS ESBT 1700V 3A TO247-4LHV,0,0,"Obsolete","0","600","Tube","ESBT®","Obsolete","NPN - Emitter Switched Bipolar","Gate Driver","1700V (1.7kV)","3A","Through Hole","TO-247-4","TO-247-4L HV"
http://www.st.com/content/ccc/resource/technical/document/datasheet/b8/45/f8/0e/a5/16/40/4f/CD00144269.pdf/files/CD00144269.pdf/jcr:content/translations/en.CD00144269.pdf,//media.digikey.com/photos/STMicro%20Photos/STC04IE170HP.JPG,497-7003-5-ND,STC08DE150HP,STMicroelectronics,TRANS SW BIPO 1500V 8A TO247-4,0,0,"Obsolete","0","600","Tube","ESBT®","Obsolete","NPN - Emitter Switched Bipolar","Gate Driver","1500V (1.5kV)","8A","Through Hole","TO-247-4","TO-247-4L"
http://www.onsemi.com/pub/Collateral/NUS5531MT-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/8-VDFN_506BC.jpg,NUS5531MTR2G-ND,NUS5531MTR2G,ON Semiconductor,MOSFET/BJT SGL P-CH 12V 8-WDFN,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","PNP, P-Channel","General Purpose","20V PNP, 12V P-Channel","2A PNP, 5.47A P-Channel","Surface Mount","8-WDFN Exposed Pad","8-DFN (3x3)"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/UP05C8GG_Rev_Nov_2011.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI6-F1.jpg,UP05C8GG0LTR-ND,UP05C8GG0L,Panasonic Electronic Components,TRANS ARRAY NPN/CCD SSMINI-6,0,0,"Obsolete","0","8000","Tape & Reel (TR)","-","Obsolete","NPN, N-Channel","CCD Output Circuits","20V NPN, 40V N-Channel","50mA NPN, 10mA N-Channel","Surface Mount","SOT-563, SOT-666","SSMini6-F2"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/UP05C8GG_Rev_Nov_2011.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI6-F1.jpg,UP05C8GG0LCT-ND,UP05C8GG0L,Panasonic Electronic Components,TRANS ARRAY NPN/CCD SSMINI-6,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","NPN, N-Channel","CCD Output Circuits","20V NPN, 40V N-Channel","50mA NPN, 10mA N-Channel","Surface Mount","SOT-563, SOT-666","SSMini6-F2"
