Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Filter Type","Number of Lines","Impedance @ Frequency","Inductance @ Frequency","Current Rating (Max)","DC Resistance (DCR) (Max)","Voltage Rating - DC","Voltage Rating - AC","Operating Temperature","Ratings","Approvals","Features","Mounting Type","Size / Dimension","Height (Max)","Package / Case"
https://assets.lairdtech.com/home/brandworld/files/CM7060M132R-10.pdf,-,240-2976-1-ND,CM7060M132R-10,Laird-Signal Integrity Products,CMC 2.5A 2LN 1.3 KOHM SMD,8994,0,"2.14000","0","1","Cut Tape (CT)","CM","Active","Power Line","2","1.3 kOhms @ 100MHz","-","2.5A","25mOhm","80V","-","-40°C ~ 125°C","-","-","-","Surface Mount","0.276"" L x 0.236"" W (7.00mm x 6.00mm)","0.150"" (3.80mm)","Horizontal, 4 PC Pad"
https://assets.lairdtech.com/home/brandworld/files/CM7060M132R-10.pdf,-,240-2976-6-ND,CM7060M132R-10,Laird-Signal Integrity Products,CMC 2.5A 2LN 1.3 KOHM SMD,8994,0,"Digi-Reel","0","1","Digi-Reel®","CM","Active","Power Line","2","1.3 kOhms @ 100MHz","-","2.5A","25mOhm","80V","-","-40°C ~ 125°C","-","-","-","Surface Mount","0.276"" L x 0.236"" W (7.00mm x 6.00mm)","0.150"" (3.80mm)","Horizontal, 4 PC Pad"
https://www.murata-ps.com/data/magnetics/kmp_5000c.pdf,//media.digikey.com/photos/Murata%20Photos/mfg_50474c.jpg,811-1186-2-ND,50475C,Murata Power Solutions Inc.,CMC 4.7MH 400MA 2LN SMD,39000,0,"0.87001","0","1000","Tape & Reel (TR)","5000","Active","Power Line","2","-","4.7mH @ 100kHz","400mA","700mOhm","-","-","-40°C ~ 85°C","-","-","-","Surface Mount","0.366"" L x 0.232"" W (9.30mm x 5.90mm)","0.183"" (4.65mm)","Horizontal, 4 J-Lead"
https://www.murata-ps.com/data/magnetics/kmp_5000c.pdf,//media.digikey.com/photos/Murata%20Photos/mfg_50474c.jpg,811-1186-1-ND,50475C,Murata Power Solutions Inc.,CMC 4.7MH 400MA 2LN SMD,39745,0,"1.18000","0","1","Cut Tape (CT)","5000","Active","Power Line","2","-","4.7mH @ 100kHz","400mA","700mOhm","-","-","-40°C ~ 85°C","-","-","-","Surface Mount","0.366"" L x 0.232"" W (9.30mm x 5.90mm)","0.183"" (4.65mm)","Horizontal, 4 J-Lead"
https://www.murata-ps.com/data/magnetics/kmp_5000c.pdf,//media.digikey.com/photos/Murata%20Photos/mfg_50474c.jpg,811-1186-6-ND,50475C,Murata Power Solutions Inc.,CMC 4.7MH 400MA 2LN SMD,39745,0,"Digi-Reel","0","1","Digi-Reel®","5000","Active","Power Line","2","-","4.7mH @ 100kHz","400mA","700mOhm","-","-","-40°C ~ 85°C","-","-","-","Surface Mount","0.366"" L x 0.232"" W (9.30mm x 5.90mm)","0.183"" (4.65mm)","Horizontal, 4 J-Lead"
https://www.murata-ps.com/data/magnetics/kmp_5000c.pdf,//media.digikey.com/photos/Murata%20Photos/mfg_50474c.jpg,811-1183-2-ND,50105C,Murata Power Solutions Inc.,CMC 1MH 700MA 2LN SMD,31000,0,"0.87001","0","1000","Tape & Reel (TR)","5000","Active","Power Line","2","-","1mH @ 100kHz","700mA","300mOhm","-","-","-40°C ~ 85°C","-","-","-","Surface Mount","0.366"" L x 0.232"" W (9.30mm x 5.90mm)","0.183"" (4.65mm)","Horizontal, 4 J-Lead"
https://www.murata-ps.com/data/magnetics/kmp_5000c.pdf,//media.digikey.com/photos/Murata%20Photos/mfg_50474c.jpg,811-1183-1-ND,50105C,Murata Power Solutions Inc.,CMC 1MH 700MA 2LN SMD,31976,0,"1.18000","0","1","Cut Tape (CT)","5000","Active","Power Line","2","-","1mH @ 100kHz","700mA","300mOhm","-","-","-40°C ~ 85°C","-","-","-","Surface Mount","0.366"" L x 0.232"" W (9.30mm x 5.90mm)","0.183"" (4.65mm)","Horizontal, 4 J-Lead"
https://www.murata-ps.com/data/magnetics/kmp_5000c.pdf,//media.digikey.com/photos/Murata%20Photos/mfg_50474c.jpg,811-1183-6-ND,50105C,Murata Power Solutions Inc.,CMC 1MH 700MA 2LN SMD,31976,0,"Digi-Reel","0","1","Digi-Reel®","5000","Active","Power Line","2","-","1mH @ 100kHz","700mA","300mOhm","-","-","-40°C ~ 85°C","-","-","-","Surface Mount","0.366"" L x 0.232"" W (9.30mm x 5.90mm)","0.183"" (4.65mm)","Horizontal, 4 J-Lead"
https://www.murata-ps.com/data/magnetics/kmp_5000c.pdf,//media.digikey.com/photos/Murata%20Photos/mfg_50474c.jpg,811-1185-2-ND,50474C,Murata Power Solutions Inc.,CMC 470UH 700MA 2LN SMD,25000,0,"0.87001","0","1000","Tape & Reel (TR)","5000","Active","Power Line","2","-","470µH @ 100kHz","700mA","300mOhm","-","-","-40°C ~ 85°C","-","-","-","Surface Mount","0.366"" L x 0.232"" W (9.30mm x 5.90mm)","0.183"" (4.65mm)","Horizontal, 4 J-Lead"
https://www.murata-ps.com/data/magnetics/kmp_5000c.pdf,//media.digikey.com/photos/Murata%20Photos/mfg_50474c.jpg,811-1185-1-ND,50474C,Murata Power Solutions Inc.,CMC 470UH 700MA 2LN SMD,25616,0,"1.18000","0","1","Cut Tape (CT)","5000","Active","Power Line","2","-","470µH @ 100kHz","700mA","300mOhm","-","-","-40°C ~ 85°C","-","-","-","Surface Mount","0.366"" L x 0.232"" W (9.30mm x 5.90mm)","0.183"" (4.65mm)","Horizontal, 4 J-Lead"
https://www.murata-ps.com/data/magnetics/kmp_5000c.pdf,//media.digikey.com/photos/Murata%20Photos/mfg_50474c.jpg,811-1185-6-ND,50474C,Murata Power Solutions Inc.,CMC 470UH 700MA 2LN SMD,25616,0,"Digi-Reel","0","1","Digi-Reel®","5000","Active","Power Line","2","-","470µH @ 100kHz","700mA","300mOhm","-","-","-40°C ~ 85°C","-","-","-","Surface Mount","0.366"" L x 0.232"" W (9.30mm x 5.90mm)","0.183"" (4.65mm)","Horizontal, 4 J-Lead"
https://www.murata-ps.com/data/magnetics/kmp_5000c.pdf,//media.digikey.com/photos/Murata%20Photos/mfg_50474c.jpg,811-1184-2-ND,50225C,Murata Power Solutions Inc.,CMC 2.2MH 500MA 2LN SMD,4000,0,"0.87001","0","1000","Tape & Reel (TR)","5000","Active","Power Line","2","-","2.2mH @ 100kHz","500mA","400mOhm","-","-","-40°C ~ 85°C","-","-","-","Surface Mount","0.366"" L x 0.232"" W (9.30mm x 5.90mm)","0.183"" (4.65mm)","Horizontal, 4 J-Lead"
https://www.murata-ps.com/data/magnetics/kmp_5000c.pdf,//media.digikey.com/photos/Murata%20Photos/mfg_50474c.jpg,811-1184-1-ND,50225C,Murata Power Solutions Inc.,CMC 2.2MH 500MA 2LN SMD,4251,0,"1.18000","0","1","Cut Tape (CT)","5000","Active","Power Line","2","-","2.2mH @ 100kHz","500mA","400mOhm","-","-","-40°C ~ 85°C","-","-","-","Surface Mount","0.366"" L x 0.232"" W (9.30mm x 5.90mm)","0.183"" (4.65mm)","Horizontal, 4 J-Lead"
https://www.murata-ps.com/data/magnetics/kmp_5000c.pdf,//media.digikey.com/photos/Murata%20Photos/mfg_50474c.jpg,811-1184-6-ND,50225C,Murata Power Solutions Inc.,CMC 2.2MH 500MA 2LN SMD,4251,0,"Digi-Reel","0","1","Digi-Reel®","5000","Active","Power Line","2","-","2.2mH @ 100kHz","500mA","400mOhm","-","-","-40°C ~ 85°C","-","-","-","Surface Mount","0.366"" L x 0.232"" W (9.30mm x 5.90mm)","0.183"" (4.65mm)","Horizontal, 4 J-Lead"
https://product.tdk.com/info/en/catalog/datasheets/cmf_commercial_power_acm9070_en.pdf,//media.digikey.com/photos/TDK%20Photos/ACM9070-701-2PL.jpg,445-2216-2-ND,ACM9070-701-2PL-TL01,TDK Corporation,CMC 5A 2LN 700 OHM SMD,86600,0,"0.88000","0","800","Tape & Reel (TR)","ACM","Active","Power Line","2","700 Ohms @ 100MHz","-","5A","10mOhm","80V","-","-40°C ~ 85°C","-","-","-","Surface Mount","0.354"" L x 0.276"" W (9.00mm x 7.00mm)","0.177"" (4.50mm)","Horizontal, 4 PC Pad"
https://product.tdk.com/info/en/catalog/datasheets/cmf_commercial_power_acm9070_en.pdf,//media.digikey.com/photos/TDK%20Photos/ACM9070-701-2PL.jpg,445-2216-1-ND,ACM9070-701-2PL-TL01,TDK Corporation,CMC 5A 2LN 700 OHM SMD,87070,0,"2.06000","0","1","Cut Tape (CT)","ACM","Active","Power Line","2","700 Ohms @ 100MHz","-","5A","10mOhm","80V","-","-40°C ~ 85°C","-","-","-","Surface Mount","0.354"" L x 0.276"" W (9.00mm x 7.00mm)","0.177"" (4.50mm)","Horizontal, 4 PC Pad"
https://product.tdk.com/info/en/catalog/datasheets/cmf_commercial_power_acm9070_en.pdf,//media.digikey.com/photos/TDK%20Photos/ACM9070-701-2PL.jpg,445-2216-6-ND,ACM9070-701-2PL-TL01,TDK Corporation,CMC 5A 2LN 700 OHM SMD,87070,0,"Digi-Reel","0","1","Digi-Reel®","ACM","Active","Power Line","2","700 Ohms @ 100MHz","-","5A","10mOhm","80V","-","-40°C ~ 85°C","-","-","-","Surface Mount","0.354"" L x 0.276"" W (9.00mm x 7.00mm)","0.177"" (4.50mm)","Horizontal, 4 PC Pad"
https://product.tdk.com/info/en/catalog/datasheets/cmf_automotive_signal_act1210_en.pdf,//media.digikey.com/Photos/TDK%20Photos/ACT1210-510-2P-TL00.JPG,445-172386-2-ND,ACT1210-101-2P-TL00,TDK Corporation,CMC 100UH 150MA 2LN SMD AEC-Q200,24000,0,"0.89175","0","6000","Tape & Reel (TR)","ACT","Active","Signal Line","2","5.1 kOhms @ 10MHz","100µH @ 100kHz","150mA","1.5Ohm","80V","-","-55°C ~ 150°C","AEC-Q200","-","-","Surface Mount","0.154"" L x 0.098"" W (3.90mm x 2.50mm)","0.098"" (2.50mm)","Horizontal, 4 PC Pad"
https://product.tdk.com/info/en/catalog/datasheets/cmf_automotive_signal_act1210_en.pdf,//media.digikey.com/Photos/TDK%20Photos/ACT1210-510-2P-TL00.JPG,445-172386-1-ND,ACT1210-101-2P-TL00,TDK Corporation,CMC 100UH 150MA 2LN SMD AEC-Q200,25493,0,"2.30000","0","1","Cut Tape (CT)","ACT","Active","Signal Line","2","5.1 kOhms @ 10MHz","100µH @ 100kHz","150mA","1.5Ohm","80V","-","-55°C ~ 150°C","AEC-Q200","-","-","Surface Mount","0.154"" L x 0.098"" W (3.90mm x 2.50mm)","0.098"" (2.50mm)","Horizontal, 4 PC Pad"
https://product.tdk.com/info/en/catalog/datasheets/cmf_automotive_signal_act1210_en.pdf,//media.digikey.com/Photos/TDK%20Photos/ACT1210-510-2P-TL00.JPG,445-172386-6-ND,ACT1210-101-2P-TL00,TDK Corporation,CMC 100UH 150MA 2LN SMD AEC-Q200,25493,0,"Digi-Reel","0","1","Digi-Reel®","ACT","Active","Signal Line","2","5.1 kOhms @ 10MHz","100µH @ 100kHz","150mA","1.5Ohm","80V","-","-55°C ~ 150°C","AEC-Q200","-","-","Surface Mount","0.154"" L x 0.098"" W (3.90mm x 2.50mm)","0.098"" (2.50mm)","Horizontal, 4 PC Pad"
https://product.tdk.com/info/en/catalog/datasheets/cmf_automotive_signal_act1210_en.pdf,//media.digikey.com/Photos/TDK%20Photos/ACT1210-510-2P-TL00.JPG,445-172387-2-ND,ACT1210-110-2P-TL00,TDK Corporation,CMC 11UH 300MA 2LN SMD AEC-Q200,12000,0,"0.89175","0","6000","Tape & Reel (TR)","ACT","Active","Signal Line","2","550 Ohms @ 10MHz","11µH @ 100kHz","300mA","400mOhm","80V","-","-55°C ~ 150°C","AEC-Q200","-","-","Surface Mount","0.154"" L x 0.098"" W (3.90mm x 2.50mm)","0.098"" (2.50mm)","Horizontal, 4 PC Pad"
https://product.tdk.com/info/en/catalog/datasheets/cmf_automotive_signal_act1210_en.pdf,//media.digikey.com/Photos/TDK%20Photos/ACT1210-510-2P-TL00.JPG,445-172387-1-ND,ACT1210-110-2P-TL00,TDK Corporation,CMC 11UH 300MA 2LN SMD AEC-Q200,13762,0,"2.30000","0","1","Cut Tape (CT)","ACT","Active","Signal Line","2","550 Ohms @ 10MHz","11µH @ 100kHz","300mA","400mOhm","80V","-","-55°C ~ 150°C","AEC-Q200","-","-","Surface Mount","0.154"" L x 0.098"" W (3.90mm x 2.50mm)","0.098"" (2.50mm)","Horizontal, 4 PC Pad"
https://product.tdk.com/info/en/catalog/datasheets/cmf_automotive_signal_act1210_en.pdf,//media.digikey.com/Photos/TDK%20Photos/ACT1210-510-2P-TL00.JPG,445-172387-6-ND,ACT1210-110-2P-TL00,TDK Corporation,CMC 11UH 300MA 2LN SMD AEC-Q200,13762,0,"Digi-Reel","0","1","Digi-Reel®","ACT","Active","Signal Line","2","550 Ohms @ 10MHz","11µH @ 100kHz","300mA","400mOhm","80V","-","-55°C ~ 150°C","AEC-Q200","-","-","Surface Mount","0.154"" L x 0.098"" W (3.90mm x 2.50mm)","0.098"" (2.50mm)","Horizontal, 4 PC Pad"
https://product.tdk.com/info/en/catalog/datasheets/cmf_automotive_signal_act1210_en.pdf,//media.digikey.com/Photos/TDK%20Photos/ACT1210-510-2P-TL00.JPG,445-172388-2-ND,ACT1210-220-2P-TL00,TDK Corporation,CMC 22UH 250MA 2LN SMD AEC-Q200,12000,0,"0.89175","0","6000","Tape & Reel (TR)","ACT","Active","Signal Line","2","1.1 kOhms @ 10MHz","22µH @ 100kHz","250mA","500mOhm","80V","-","-55°C ~ 150°C","AEC-Q200","-","-","Surface Mount","0.154"" L x 0.098"" W (3.90mm x 2.50mm)","0.098"" (2.50mm)","Horizontal, 4 PC Pad"
https://product.tdk.com/info/en/catalog/datasheets/cmf_automotive_signal_act1210_en.pdf,//media.digikey.com/Photos/TDK%20Photos/ACT1210-510-2P-TL00.JPG,445-172388-1-ND,ACT1210-220-2P-TL00,TDK Corporation,CMC 22UH 250MA 2LN SMD AEC-Q200,14782,0,"2.30000","0","1","Cut Tape (CT)","ACT","Active","Signal Line","2","1.1 kOhms @ 10MHz","22µH @ 100kHz","250mA","500mOhm","80V","-","-55°C ~ 150°C","AEC-Q200","-","-","Surface Mount","0.154"" L x 0.098"" W (3.90mm x 2.50mm)","0.098"" (2.50mm)","Horizontal, 4 PC Pad"
https://product.tdk.com/info/en/catalog/datasheets/cmf_automotive_signal_act1210_en.pdf,//media.digikey.com/Photos/TDK%20Photos/ACT1210-510-2P-TL00.JPG,445-172388-6-ND,ACT1210-220-2P-TL00,TDK Corporation,CMC 22UH 250MA 2LN SMD AEC-Q200,14782,0,"Digi-Reel","0","1","Digi-Reel®","ACT","Active","Signal Line","2","1.1 kOhms @ 10MHz","22µH @ 100kHz","250mA","500mOhm","80V","-","-55°C ~ 150°C","AEC-Q200","-","-","Surface Mount","0.154"" L x 0.098"" W (3.90mm x 2.50mm)","0.098"" (2.50mm)","Horizontal, 4 PC Pad"
https://www.tdk-electronics.tdk.com/inf/30/db/ind_2008/b82789c0_s0.pdf,//media.digikey.com/Photos/Epcos%20Photos/B82789C113N2.jpg,495-5753-2-ND,B82789C0513H002,EPCOS (TDK),CMC 51UH 250MA 2LN SMD AEC-Q200,12500,0,"0.89700","0","2500","Tape & Reel (TR)","B82789","Active","Signal Line","2","-","51µH @ 100kHz","250mA","550mOhm","80V","42V","-55°C ~ 150°C","AEC-Q200","-","-","Surface Mount","0.205"" L x 0.126"" W (5.20mm x 3.20mm)","0.118"" (3.00mm)","Horizontal, 4 L-Lead"
https://www.tdk-electronics.tdk.com/inf/30/db/ind_2008/b82789c0_s0.pdf,//media.digikey.com/Photos/Epcos%20Photos/B82789C113N2.jpg,495-5753-1-ND,B82789C0513H002,EPCOS (TDK),CMC 51UH 250MA 2LN SMD AEC-Q200,15563,0,"2.24000","0","1","Cut Tape (CT)","B82789","Active","Signal Line","2","-","51µH @ 100kHz","250mA","550mOhm","80V","42V","-55°C ~ 150°C","AEC-Q200","-","-","Surface Mount","0.205"" L x 0.126"" W (5.20mm x 3.20mm)","0.118"" (3.00mm)","Horizontal, 4 L-Lead"
https://www.tdk-electronics.tdk.com/inf/30/db/ind_2008/b82789c0_s0.pdf,//media.digikey.com/Photos/Epcos%20Photos/B82789C113N2.jpg,495-5753-6-ND,B82789C0513H002,EPCOS (TDK),CMC 51UH 250MA 2LN SMD AEC-Q200,15563,0,"Digi-Reel","0","1","Digi-Reel®","B82789","Active","Signal Line","2","-","51µH @ 100kHz","250mA","550mOhm","80V","42V","-55°C ~ 150°C","AEC-Q200","-","-","Surface Mount","0.205"" L x 0.126"" W (5.20mm x 3.20mm)","0.118"" (3.00mm)","Horizontal, 4 L-Lead"
//media.digikey.com/pdf/Data%20Sheets/Sumida%20PDFs/CPFC85_Series.pdf,//media.digikey.com/photos/Sumida%20Photos/CPFC85NP-WH07.JPG,308-1564-2-ND,CPFC85NP-WH07,Sumida America Components Inc.,CMC 4A 2LN 1 KOHM SMD,16000,0,"0.89900","0","1000","Tape & Reel (TR)","CPFC","Active","Signal Line","2","1 kOhms @ 100MHz","-","4A","20mOhm","-","-","-","-","-","-","Surface Mount","0.366"" L x 0.323"" W (9.30mm x 8.20mm)","0.217"" (5.50mm)","Horizontal, 4 PC Pad"
//media.digikey.com/pdf/Data%20Sheets/Sumida%20PDFs/CPFC85_Series.pdf,//media.digikey.com/photos/Sumida%20Photos/CPFC85NP-WH07.JPG,308-1564-1-ND,CPFC85NP-WH07,Sumida America Components Inc.,CMC 4A 2LN 1 KOHM SMD,16518,0,"2.17000","0","1","Cut Tape (CT)","CPFC","Active","Signal Line","2","1 kOhms @ 100MHz","-","4A","20mOhm","-","-","-","-","-","-","Surface Mount","0.366"" L x 0.323"" W (9.30mm x 8.20mm)","0.217"" (5.50mm)","Horizontal, 4 PC Pad"
//media.digikey.com/pdf/Data%20Sheets/Sumida%20PDFs/CPFC85_Series.pdf,//media.digikey.com/photos/Sumida%20Photos/CPFC85NP-WH07.JPG,308-1564-6-ND,CPFC85NP-WH07,Sumida America Components Inc.,CMC 4A 2LN 1 KOHM SMD,16518,0,"Digi-Reel","0","1","Digi-Reel®","CPFC","Active","Signal Line","2","1 kOhms @ 100MHz","-","4A","20mOhm","-","-","-","-","-","-","Surface Mount","0.366"" L x 0.323"" W (9.30mm x 8.20mm)","0.217"" (5.50mm)","Horizontal, 4 PC Pad"
https://product.tdk.com/info/en/catalog/datasheets/cmf_automotive_signal_act45b_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_ACT45B.jpg,445-3959-2-ND,ACT45B-101-2P-TL003,TDK Corporation,CMC 100UH 150MA 2LN SMD AEC-Q200,65000,0,"0.90000","0","2500","Tape & Reel (TR)","ACT","Active","Signal Line","2","5.8 kOhms @ 10MHz","100µH @ 100kHz","150mA","2Ohm","50V","-","-40°C ~ 150°C","AEC-Q200","-","-","Surface Mount","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.118"" (3.00mm)","Horizontal, 4 PC Pad"
https://product.tdk.com/info/en/catalog/datasheets/cmf_automotive_signal_act45b_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_ACT45B.jpg,445-3959-1-ND,ACT45B-101-2P-TL003,TDK Corporation,CMC 100UH 150MA 2LN SMD AEC-Q200,67422,0,"2.24000","0","1","Cut Tape (CT)","ACT","Active","Signal Line","2","5.8 kOhms @ 10MHz","100µH @ 100kHz","150mA","2Ohm","50V","-","-40°C ~ 150°C","AEC-Q200","-","-","Surface Mount","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.118"" (3.00mm)","Horizontal, 4 PC Pad"
https://product.tdk.com/info/en/catalog/datasheets/cmf_automotive_signal_act45b_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_ACT45B.jpg,445-3959-6-ND,ACT45B-101-2P-TL003,TDK Corporation,CMC 100UH 150MA 2LN SMD AEC-Q200,67422,0,"Digi-Reel","0","1","Digi-Reel®","ACT","Active","Signal Line","2","5.8 kOhms @ 10MHz","100µH @ 100kHz","150mA","2Ohm","50V","-","-40°C ~ 150°C","AEC-Q200","-","-","Surface Mount","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.118"" (3.00mm)","Horizontal, 4 PC Pad"
https://product.tdk.com/info/en/catalog/datasheets/cmf_automotive_signal_act45b_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_ACT45B.jpg,445-3958-2-ND,ACT45B-510-2P-TL003,TDK Corporation,CMC 51UH 200MA 2LN SMD AEC-Q200,52500,0,"0.90000","0","2500","Tape & Reel (TR)","ACT","Active","Signal Line","2","2.8 kOhms @ 10MHz","51µH @ 100kHz","200mA","1Ohm","50V","-","-40°C ~ 150°C","AEC-Q200","-","-","Surface Mount","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.118"" (3.00mm)","Horizontal, 4 PC Pad"
https://product.tdk.com/info/en/catalog/datasheets/cmf_automotive_signal_act45b_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_ACT45B.jpg,445-3958-1-ND,ACT45B-510-2P-TL003,TDK Corporation,CMC 51UH 200MA 2LN SMD AEC-Q200,53952,0,"2.24000","0","1","Cut Tape (CT)","ACT","Active","Signal Line","2","2.8 kOhms @ 10MHz","51µH @ 100kHz","200mA","1Ohm","50V","-","-40°C ~ 150°C","AEC-Q200","-","-","Surface Mount","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.118"" (3.00mm)","Horizontal, 4 PC Pad"
https://product.tdk.com/info/en/catalog/datasheets/cmf_automotive_signal_act45b_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_ACT45B.jpg,445-3958-6-ND,ACT45B-510-2P-TL003,TDK Corporation,CMC 51UH 200MA 2LN SMD AEC-Q200,53952,0,"Digi-Reel","0","1","Digi-Reel®","ACT","Active","Signal Line","2","2.8 kOhms @ 10MHz","51µH @ 100kHz","200mA","1Ohm","50V","-","-40°C ~ 150°C","AEC-Q200","-","-","Surface Mount","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.118"" (3.00mm)","Horizontal, 4 PC Pad"
https://product.tdk.com/info/en/catalog/datasheets/cmf_automotive_signal_act45b_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_ACT45B.jpg,445-3956-2-ND,ACT45B-110-2P-TL003,TDK Corporation,CMC 11UH 250MA 2LN SMD AEC-Q200,32500,0,"0.90000","0","2500","Tape & Reel (TR)","ACT","Active","Signal Line","2","600 Ohms @ 10MHz","11µH @ 100kHz","250mA","600mOhm","50V","-","-40°C ~ 150°C","AEC-Q200","-","-","Surface Mount","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.118"" (3.00mm)","Horizontal, 4 PC Pad"
https://product.tdk.com/info/en/catalog/datasheets/cmf_automotive_signal_act45b_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_ACT45B.jpg,445-3956-1-ND,ACT45B-110-2P-TL003,TDK Corporation,CMC 11UH 250MA 2LN SMD AEC-Q200,33018,0,"2.24000","0","1","Cut Tape (CT)","ACT","Active","Signal Line","2","600 Ohms @ 10MHz","11µH @ 100kHz","250mA","600mOhm","50V","-","-40°C ~ 150°C","AEC-Q200","-","-","Surface Mount","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.118"" (3.00mm)","Horizontal, 4 PC Pad"
https://product.tdk.com/info/en/catalog/datasheets/cmf_automotive_signal_act45b_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_ACT45B.jpg,445-3956-6-ND,ACT45B-110-2P-TL003,TDK Corporation,CMC 11UH 250MA 2LN SMD AEC-Q200,33018,0,"Digi-Reel","0","1","Digi-Reel®","ACT","Active","Signal Line","2","600 Ohms @ 10MHz","11µH @ 100kHz","250mA","600mOhm","50V","-","-40°C ~ 150°C","AEC-Q200","-","-","Surface Mount","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.118"" (3.00mm)","Horizontal, 4 PC Pad"
https://katalog.we-online.de/pbs/datasheet/744233670.pdf,"//media.digikey.com/Renders/Wurth%20Electronics%20Renders/Horizontal,%204%20PC%20Pad%20(2mm%20x%201.2mm).jpg",732-2577-2-ND,744233670,Wurth Electronics Inc.,CMC 320MA 2LN 67 OHM SMD,2000,0,"0.91700","0","2000","Tape & Reel (TR)","WE-CNSW HF","Active","Signal Line","2","67 Ohms @ 100MHz","-","320mA","240mOhm","50V","-","-40°C ~ 105°C","-","-","-","Surface Mount","0.079"" L x 0.047"" W (2.00mm x 1.20mm)","0.055"" (1.40mm)","Horizontal, 4 PC Pad"
https://katalog.we-online.de/pbs/datasheet/744233670.pdf,"//media.digikey.com/Renders/Wurth%20Electronics%20Renders/Horizontal,%204%20PC%20Pad%20(2mm%20x%201.2mm).jpg",732-2577-1-ND,744233670,Wurth Electronics Inc.,CMC 320MA 2LN 67 OHM SMD,2481,0,"1.37000","0","1","Cut Tape (CT)","WE-CNSW HF","Active","Signal Line","2","67 Ohms @ 100MHz","-","320mA","240mOhm","50V","-","-40°C ~ 105°C","-","-","-","Surface Mount","0.079"" L x 0.047"" W (2.00mm x 1.20mm)","0.055"" (1.40mm)","Horizontal, 4 PC Pad"
https://katalog.we-online.de/pbs/datasheet/744233670.pdf,"//media.digikey.com/Renders/Wurth%20Electronics%20Renders/Horizontal,%204%20PC%20Pad%20(2mm%20x%201.2mm).jpg",732-2577-6-ND,744233670,Wurth Electronics Inc.,CMC 320MA 2LN 67 OHM SMD,2481,0,"Digi-Reel","0","1","Digi-Reel®","WE-CNSW HF","Active","Signal Line","2","67 Ohms @ 100MHz","-","320mA","240mOhm","50V","-","-40°C ~ 105°C","-","-","-","Surface Mount","0.079"" L x 0.047"" W (2.00mm x 1.20mm)","0.055"" (1.40mm)","Horizontal, 4 PC Pad"
https://katalog.we-online.de/pbs/datasheet/7442335900.pdf,"//media.digikey.com/Renders/Wurth%20Electronics%20Renders/Horizontal,%204%20PC%20Pad.jpg",732-5622-2-ND,7442335900,Wurth Electronics Inc.,CMC 500MA 2LN 90 OHM SMD,3000,0,"0.91800","0","3000","Tape & Reel (TR)","WE-CNSW HF","Active","Signal Line","2","90 Ohms @ 100MHz","-","500mA","270mOhm","20V","-","-40°C ~ 105°C","-","-","-","Surface Mount","0.047"" L x 0.039"" W (1.20mm x 1.00mm)","0.035"" (0.90mm)","Horizontal, 4 PC Pad"
https://katalog.we-online.de/pbs/datasheet/7442335900.pdf,"//media.digikey.com/Renders/Wurth%20Electronics%20Renders/Horizontal,%204%20PC%20Pad.jpg",732-5622-1-ND,7442335900,Wurth Electronics Inc.,CMC 500MA 2LN 90 OHM SMD,4791,0,"1.61000","0","1","Cut Tape (CT)","WE-CNSW HF","Active","Signal Line","2","90 Ohms @ 100MHz","-","500mA","270mOhm","20V","-","-40°C ~ 105°C","-","-","-","Surface Mount","0.047"" L x 0.039"" W (1.20mm x 1.00mm)","0.035"" (0.90mm)","Horizontal, 4 PC Pad"
https://katalog.we-online.de/pbs/datasheet/7442335900.pdf,"//media.digikey.com/Renders/Wurth%20Electronics%20Renders/Horizontal,%204%20PC%20Pad.jpg",732-5622-6-ND,7442335900,Wurth Electronics Inc.,CMC 500MA 2LN 90 OHM SMD,4791,0,"Digi-Reel","0","1","Digi-Reel®","WE-CNSW HF","Active","Signal Line","2","90 Ohms @ 100MHz","-","500mA","270mOhm","20V","-","-40°C ~ 105°C","-","-","-","Surface Mount","0.047"" L x 0.039"" W (1.20mm x 1.00mm)","0.035"" (0.90mm)","Horizontal, 4 PC Pad"
