Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Filter Order","Technology","Number of Channels","Center / Cutoff Frequency","Attenuation Value","Resistance - Channel (Ohms)","Current","Values","ESD Protection","Operating Temperature","Applications","Voltage - Rated","Mounting Type","Package / Case","Size / Dimension","Height"
//media.digikey.com/pdf/Data%20Sheets/Murata%20PDFs/NFL18ST%20Series.pdf,//media.digikey.com/Renders/Murata%20Renders/EMIFIL-NFL-ST-18-Series.jpg,490-2530-1-ND,NFL18ST307X1C3D,Murata Electronics North America,FILTER LC(T) 62NH/18PF SMD,17766,0,"0.51000","0","1","Cut Tape (CT)","EMIFIL®, NFL18","Active","Low Pass","3rd","LC (T-Type)","1","300MHz (Cutoff)","-","1.8","200mA","L = 62nH, C = 18pF","No","-55°C ~ 125°C","General Purpose","16V","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/Murata%20PDFs/NFL18ST%20Series.pdf,//media.digikey.com/Renders/Murata%20Renders/EMIFIL-NFL-ST-18-Series.jpg,490-2530-6-ND,NFL18ST307X1C3D,Murata Electronics North America,FILTER LC(T) 62NH/18PF SMD,17766,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, NFL18","Active","Low Pass","3rd","LC (T-Type)","1","300MHz (Cutoff)","-","1.8","200mA","L = 62nH, C = 18pF","No","-55°C ~ 125°C","General Purpose","16V","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
https://www.murata.com/en-us/products/productdata/8796731801630/ENFD1032.pdf,//media.digikey.com/Renders/Murata%20Renders/EMIFIL-NFL-ST-18-Series.jpg,490-4015-2-ND,NFL18ST507X1C3D,Murata Electronics North America,FILTER LC(T) 43NH/10PF SMD,12000,0,"0.24412","0","4000","Tape & Reel (TR)","EMIFIL®, NFL18","Active","Low Pass","3rd","LC (T-Type)","1","500MHz (Cutoff)","-","1.5","200mA","L = 43nH, C = 10pF","No","-55°C ~ 125°C","General Purpose","16V","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
https://www.murata.com/en-us/products/productdata/8796731801630/ENFD1032.pdf,//media.digikey.com/Renders/Murata%20Renders/EMIFIL-NFL-ST-18-Series.jpg,490-4015-1-ND,NFL18ST507X1C3D,Murata Electronics North America,FILTER LC(T) 43NH/10PF SMD,12667,0,"0.51000","0","1","Cut Tape (CT)","EMIFIL®, NFL18","Active","Low Pass","3rd","LC (T-Type)","1","500MHz (Cutoff)","-","1.5","200mA","L = 43nH, C = 10pF","No","-55°C ~ 125°C","General Purpose","16V","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
https://www.murata.com/en-us/products/productdata/8796731801630/ENFD1032.pdf,//media.digikey.com/Renders/Murata%20Renders/EMIFIL-NFL-ST-18-Series.jpg,490-4015-6-ND,NFL18ST507X1C3D,Murata Electronics North America,FILTER LC(T) 43NH/10PF SMD,12667,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, NFL18","Active","Low Pass","3rd","LC (T-Type)","1","500MHz (Cutoff)","-","1.5","200mA","L = 43nH, C = 10pF","No","-55°C ~ 125°C","General Purpose","16V","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
https://assets.nexperia.com/documents/data-sheet/IP4251_52_53_54-TTL.pdf,//media.digikey.com/Renders/On%20Semi%20Renders/16-UFDFN%20EP.jpg,1727-5677-2-ND,"IP4254CZ16-8-TTL,1",Nexperia USA Inc.,FILTER RC(PI) 100 OHM/30PF SMD,36000,0,"0.24608","0","4000","Tape & Reel (TR)","-","Active","Low Pass","2nd","RC (Pi)","8","-","28dB @ 800MHz ~ 3GHz","100","-","R = 100Ohms, C = 30pF (Total)","Yes","-40°C ~ 85°C","LAN, WAN","-","Surface Mount","16-UFDFN Exposed Pad","0.130"" L x 0.053"" W (3.30mm x 1.35mm)","0.022"" (0.55mm)"
https://assets.nexperia.com/documents/data-sheet/IP4251_52_53_54-TTL.pdf,//media.digikey.com/Renders/On%20Semi%20Renders/16-UFDFN%20EP.jpg,1727-5677-1-ND,"IP4254CZ16-8-TTL,1",Nexperia USA Inc.,FILTER RC(PI) 100 OHM/30PF SMD,40401,0,"0.55000","0","1","Cut Tape (CT)","-","Active","Low Pass","2nd","RC (Pi)","8","-","28dB @ 800MHz ~ 3GHz","100","-","R = 100Ohms, C = 30pF (Total)","Yes","-40°C ~ 85°C","LAN, WAN","-","Surface Mount","16-UFDFN Exposed Pad","0.130"" L x 0.053"" W (3.30mm x 1.35mm)","0.022"" (0.55mm)"
https://assets.nexperia.com/documents/data-sheet/IP4251_52_53_54-TTL.pdf,//media.digikey.com/Renders/On%20Semi%20Renders/16-UFDFN%20EP.jpg,1727-5677-6-ND,"IP4254CZ16-8-TTL,1",Nexperia USA Inc.,FILTER RC(PI) 100 OHM/30PF SMD,40401,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Low Pass","2nd","RC (Pi)","8","-","28dB @ 800MHz ~ 3GHz","100","-","R = 100Ohms, C = 30pF (Total)","Yes","-40°C ~ 85°C","LAN, WAN","-","Surface Mount","16-UFDFN Exposed Pad","0.130"" L x 0.053"" W (3.30mm x 1.35mm)","0.022"" (0.55mm)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/19/ec/30/05/43/a9/45/e1/CD00002046.pdf/files/CD00002046.pdf/jcr:content/translations/en.CD00002046.pdf,//media.digikey.com/Renders/STMicro%20Renders/SOT-363%20PKG.jpg,497-3743-2-ND,USBUF02W6,STMicroelectronics,FILTER RC(PI) 22 OHM/47PF SMD,30000,0,"0.25344","0","3000","Tape & Reel (TR)","USBUF","Active","Low Pass","2nd","RC (Pi)","2","-","-28dB @ 900MHz","22","-","R = 22Ohms, C = 47pF","Yes","-40°C ~ 125°C","USB","-","Surface Mount","6-TSSOP, SC-88, SOT-363","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.043"" (1.09mm)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/19/ec/30/05/43/a9/45/e1/CD00002046.pdf/files/CD00002046.pdf/jcr:content/translations/en.CD00002046.pdf,//media.digikey.com/Renders/STMicro%20Renders/SOT-363%20PKG.jpg,497-3743-1-ND,USBUF02W6,STMicroelectronics,FILTER RC(PI) 22 OHM/47PF SMD,30383,0,"0.57000","0","1","Cut Tape (CT)","USBUF","Active","Low Pass","2nd","RC (Pi)","2","-","-28dB @ 900MHz","22","-","R = 22Ohms, C = 47pF","Yes","-40°C ~ 125°C","USB","-","Surface Mount","6-TSSOP, SC-88, SOT-363","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.043"" (1.09mm)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/19/ec/30/05/43/a9/45/e1/CD00002046.pdf/files/CD00002046.pdf/jcr:content/translations/en.CD00002046.pdf,//media.digikey.com/Renders/STMicro%20Renders/SOT-363%20PKG.jpg,497-3743-6-ND,USBUF02W6,STMicroelectronics,FILTER RC(PI) 22 OHM/47PF SMD,30383,0,"Digi-Reel","0","1","Digi-Reel®","USBUF","Active","Low Pass","2nd","RC (Pi)","2","-","-28dB @ 900MHz","22","-","R = 22Ohms, C = 47pF","Yes","-40°C ~ 125°C","USB","-","Surface Mount","6-TSSOP, SC-88, SOT-363","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.043"" (1.09mm)"
https://www.murata.com/en-global/products/productdata/8796766699550/ENFE0002.pdf,//media.digikey.com/photos/Murata%20Photos/NFE31P%20SERIES.jpg,490-2547-2-ND,NFE31PT222Z1E9L,Murata Electronics North America,FILTER LC(T) 2200PF SMD,10000,0,"0.25738","0","2000","Tape & Reel (TR)","EMIFIL®, NFE31","Active","Low Pass","3rd","LC (T-Type)","1","-","-","-","6A","C = 2200pF","No","-40°C ~ 85°C","General Purpose","25V","Surface Mount","1206 (3216 Metric), 3 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.069"" (1.75mm)"
https://www.murata.com/en-global/products/productdata/8796766699550/ENFE0002.pdf,//media.digikey.com/photos/Murata%20Photos/NFE31P%20SERIES.jpg,490-2547-1-ND,NFE31PT222Z1E9L,Murata Electronics North America,FILTER LC(T) 2200PF SMD,12125,0,"0.54000","0","1","Cut Tape (CT)","EMIFIL®, NFE31","Active","Low Pass","3rd","LC (T-Type)","1","-","-","-","6A","C = 2200pF","No","-40°C ~ 85°C","General Purpose","25V","Surface Mount","1206 (3216 Metric), 3 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.069"" (1.75mm)"
https://www.murata.com/en-global/products/productdata/8796766699550/ENFE0002.pdf,//media.digikey.com/photos/Murata%20Photos/NFE31P%20SERIES.jpg,490-2547-6-ND,NFE31PT222Z1E9L,Murata Electronics North America,FILTER LC(T) 2200PF SMD,12125,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, NFE31","Active","Low Pass","3rd","LC (T-Type)","1","-","-","-","6A","C = 2200pF","No","-40°C ~ 85°C","General Purpose","25V","Surface Mount","1206 (3216 Metric), 3 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.069"" (1.75mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/emc/emifil/c31e.ashx?la=en-us,//media.digikey.com/Renders/Murata%20Renders/EMIFIL-NFL-ST-18-Series.jpg,490-11836-2-ND,NFL18ST506H1A3D,Murata Electronics North America,FILTER LC(T) 350NH/110PF SMD,8000,0,"0.25744","0","4000","Tape & Reel (TR)","EMIFIL®, NFL18","Active","Low Pass","3rd","LC (T-Type)","1","50MHz (Cutoff)","6dB @ 0MHz ~ 50MHz","-","75mA","L = 350nH, C = 110pF","No","-55°C ~ 125°C","General Purpose","10V","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/emc/emifil/c31e.ashx?la=en-us,//media.digikey.com/Renders/Murata%20Renders/EMIFIL-NFL-ST-18-Series.jpg,490-11836-1-ND,NFL18ST506H1A3D,Murata Electronics North America,FILTER LC(T) 350NH/110PF SMD,10207,0,"0.58000","0","1","Cut Tape (CT)","EMIFIL®, NFL18","Active","Low Pass","3rd","LC (T-Type)","1","50MHz (Cutoff)","6dB @ 0MHz ~ 50MHz","-","75mA","L = 350nH, C = 110pF","No","-55°C ~ 125°C","General Purpose","10V","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/emc/emifil/c31e.ashx?la=en-us,//media.digikey.com/Renders/Murata%20Renders/EMIFIL-NFL-ST-18-Series.jpg,490-11836-6-ND,NFL18ST506H1A3D,Murata Electronics North America,FILTER LC(T) 350NH/110PF SMD,10207,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, NFL18","Active","Low Pass","3rd","LC (T-Type)","1","50MHz (Cutoff)","6dB @ 0MHz ~ 50MHz","-","75mA","L = 350nH, C = 110pF","No","-55°C ~ 125°C","General Purpose","10V","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
http://www.onsemi.com/pub/Collateral/STF202-22T1-D.PDF,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SC-74,%20SOT-457.jpg",STF202-22T1GOSTR-ND,STF202-22T1G,ON Semiconductor,FILTER RC(PI) 22 OHM/68PF SMD,3000,0,"0.25806","0","3000","Tape & Reel (TR)","STF202-22","Active","Low Pass","2nd","RC (Pi)","2","-","-","22","-","R = 22Ohms, C = 68pF","Yes","-55°C ~ 125°C","USB","-","Surface Mount","SC-74, SOT-457","0.118"" L x 0.059"" W (3.00mm x 1.50mm)","0.043"" (1.09mm)"
http://www.onsemi.com/pub/Collateral/STF202-22T1-D.PDF,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SC-74,%20SOT-457.jpg",STF202-22T1GOSCT-ND,STF202-22T1G,ON Semiconductor,FILTER RC(PI) 22 OHM/68PF SMD,5447,0,"0.54000","0","1","Cut Tape (CT)","STF202-22","Active","Low Pass","2nd","RC (Pi)","2","-","-","22","-","R = 22Ohms, C = 68pF","Yes","-55°C ~ 125°C","USB","-","Surface Mount","SC-74, SOT-457","0.118"" L x 0.059"" W (3.00mm x 1.50mm)","0.043"" (1.09mm)"
http://www.onsemi.com/pub/Collateral/STF202-22T1-D.PDF,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SC-74,%20SOT-457.jpg",STF202-22T1GOSDKR-ND,STF202-22T1G,ON Semiconductor,FILTER RC(PI) 22 OHM/68PF SMD,5447,0,"Digi-Reel","0","1","Digi-Reel®","STF202-22","Active","Low Pass","2nd","RC (Pi)","2","-","-","22","-","R = 22Ohms, C = 68pF","Yes","-55°C ~ 125°C","USB","-","Surface Mount","SC-74, SOT-457","0.118"" L x 0.059"" W (3.00mm x 1.50mm)","0.043"" (1.09mm)"
https://www.murata.com/en-global/products/productdata/8796766699550/ENFE0002.pdf,//media.digikey.com/photos/Murata%20Photos/NFE31P%20SERIES.jpg,490-2545-2-ND,NFE31PT101C1E9L,Murata Electronics North America,FILTER LC(T) 100PF SMD,12000,0,"0.26027","0","2000","Tape & Reel (TR)","EMIFIL®, NFE31","Active","Low Pass","3rd","LC (T-Type)","1","-","-","-","6A","C = 100pF","No","-40°C ~ 85°C","General Purpose","25V","Surface Mount","1206 (3216 Metric), 3 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.069"" (1.75mm)"
https://www.murata.com/en-global/products/productdata/8796766699550/ENFE0002.pdf,//media.digikey.com/photos/Murata%20Photos/NFE31P%20SERIES.jpg,490-2545-1-ND,NFE31PT101C1E9L,Murata Electronics North America,FILTER LC(T) 100PF SMD,13620,0,"0.55000","0","1","Cut Tape (CT)","EMIFIL®, NFE31","Active","Low Pass","3rd","LC (T-Type)","1","-","-","-","6A","C = 100pF","No","-40°C ~ 85°C","General Purpose","25V","Surface Mount","1206 (3216 Metric), 3 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.069"" (1.75mm)"
https://www.murata.com/en-global/products/productdata/8796766699550/ENFE0002.pdf,//media.digikey.com/photos/Murata%20Photos/NFE31P%20SERIES.jpg,490-2545-6-ND,NFE31PT101C1E9L,Murata Electronics North America,FILTER LC(T) 100PF SMD,13620,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, NFE31","Active","Low Pass","3rd","LC (T-Type)","1","-","-","-","6A","C = 100pF","No","-40°C ~ 85°C","General Purpose","25V","Surface Mount","1206 (3216 Metric), 3 PC Pad","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.069"" (1.75mm)"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_signal_mea2010lc_en.pdf,//media.digikey.com/Renders/TDK%20Renders/MEA2010.jpg,445-6719-2-ND,MEA2010LC220T002,TDK Corporation,FILTER LC 22PF 210MHZ SMD,136000,0,"0.28320","0","4000","Tape & Reel (TR)","MEA","Active","Low Pass","2nd","LC","4","210MHz (Cutoff)","20dB @ 800MHz ~ 3GHz","-","100mA","C = 22pF","No","-40°C ~ 85°C","Data Lines for Mobile Devices","6.3V","Surface Mount","0804 (2010 Metric), Array, 10 PC Pad","0.079"" L x 0.039"" W (2.00mm x 1.00mm)","0.024"" (0.60mm)"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_signal_mea2010lc_en.pdf,//media.digikey.com/Renders/TDK%20Renders/MEA2010.jpg,445-6719-1-ND,MEA2010LC220T002,TDK Corporation,FILTER LC 22PF 210MHZ SMD,161605,0,"0.63000","0","1","Cut Tape (CT)","MEA","Active","Low Pass","2nd","LC","4","210MHz (Cutoff)","20dB @ 800MHz ~ 3GHz","-","100mA","C = 22pF","No","-40°C ~ 85°C","Data Lines for Mobile Devices","6.3V","Surface Mount","0804 (2010 Metric), Array, 10 PC Pad","0.079"" L x 0.039"" W (2.00mm x 1.00mm)","0.024"" (0.60mm)"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_signal_mea2010lc_en.pdf,//media.digikey.com/Renders/TDK%20Renders/MEA2010.jpg,445-6719-6-ND,MEA2010LC220T002,TDK Corporation,FILTER LC 22PF 210MHZ SMD,161605,0,"Digi-Reel","0","1","Digi-Reel®","MEA","Active","Low Pass","2nd","LC","4","210MHz (Cutoff)","20dB @ 800MHz ~ 3GHz","-","100mA","C = 22pF","No","-40°C ~ 85°C","Data Lines for Mobile Devices","6.3V","Surface Mount","0804 (2010 Metric), Array, 10 PC Pad","0.079"" L x 0.039"" W (2.00mm x 1.00mm)","0.024"" (0.60mm)"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_signal_mea2010l_en.pdf,"//media.digikey.com/Renders/TDK%20Renders/0804%20(2010%20Metric),%20Array,%2010%20PC%20Pad.jpg",445-8950-2-ND,MEA2010L75R0,TDK Corporation,FILTER LC 75MHZ SMD,24000,0,"0.28320","0","4000","Tape & Reel (TR)","MEA","Active","Low Pass","2nd","LC","4","75MHz (Cutoff)","20dB @ 600MHz ~ 2GHz","-","100mA","-","No","-40°C ~ 85°C","Data Lines for Mobile Devices","10V","Surface Mount","0804 (2010 Metric), Array, 10 PC Pad","0.079"" L x 0.039"" W (2.00mm x 1.00mm)","0.031"" (0.79mm)"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_signal_mea2010l_en.pdf,"//media.digikey.com/Renders/TDK%20Renders/0804%20(2010%20Metric),%20Array,%2010%20PC%20Pad.jpg",445-8950-1-ND,MEA2010L75R0,TDK Corporation,FILTER LC 75MHZ SMD,29277,0,"0.63000","0","1","Cut Tape (CT)","MEA","Active","Low Pass","2nd","LC","4","75MHz (Cutoff)","20dB @ 600MHz ~ 2GHz","-","100mA","-","No","-40°C ~ 85°C","Data Lines for Mobile Devices","10V","Surface Mount","0804 (2010 Metric), Array, 10 PC Pad","0.079"" L x 0.039"" W (2.00mm x 1.00mm)","0.031"" (0.79mm)"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_signal_mea2010l_en.pdf,"//media.digikey.com/Renders/TDK%20Renders/0804%20(2010%20Metric),%20Array,%2010%20PC%20Pad.jpg",445-8950-6-ND,MEA2010L75R0,TDK Corporation,FILTER LC 75MHZ SMD,29277,0,"Digi-Reel","0","1","Digi-Reel®","MEA","Active","Low Pass","2nd","LC","4","75MHz (Cutoff)","20dB @ 600MHz ~ 2GHz","-","100mA","-","No","-40°C ~ 85°C","Data Lines for Mobile Devices","10V","Surface Mount","0804 (2010 Metric), Array, 10 PC Pad","0.079"" L x 0.039"" W (2.00mm x 1.00mm)","0.031"" (0.79mm)"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_signal_mea2010l_en.pdf,"//media.digikey.com/Renders/TDK%20Renders/0804%20(2010%20Metric),%20Array,%2010%20PC%20Pad.jpg",445-8949-2-ND,MEA2010L50R0,TDK Corporation,FILTER LC 50MHZ SMD,4000,0,"0.28320","0","4000","Tape & Reel (TR)","MEA","Active","Low Pass","2nd","LC","4","50MHz (Cutoff)","20dB @ 500MHz ~ 2GHz","-","100mA","-","No","-40°C ~ 85°C","Data Lines for Mobile Devices","10V","Surface Mount","0804 (2010 Metric), Array, 10 PC Pad","0.079"" L x 0.039"" W (2.00mm x 1.00mm)","0.031"" (0.79mm)"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_signal_mea2010l_en.pdf,"//media.digikey.com/Renders/TDK%20Renders/0804%20(2010%20Metric),%20Array,%2010%20PC%20Pad.jpg",445-8949-1-ND,MEA2010L50R0,TDK Corporation,FILTER LC 50MHZ SMD,7113,0,"0.63000","0","1","Cut Tape (CT)","MEA","Active","Low Pass","2nd","LC","4","50MHz (Cutoff)","20dB @ 500MHz ~ 2GHz","-","100mA","-","No","-40°C ~ 85°C","Data Lines for Mobile Devices","10V","Surface Mount","0804 (2010 Metric), Array, 10 PC Pad","0.079"" L x 0.039"" W (2.00mm x 1.00mm)","0.031"" (0.79mm)"
https://product.tdk.com/info/en/catalog/datasheets/3tf_commercial_signal_mea2010l_en.pdf,"//media.digikey.com/Renders/TDK%20Renders/0804%20(2010%20Metric),%20Array,%2010%20PC%20Pad.jpg",445-8949-6-ND,MEA2010L50R0,TDK Corporation,FILTER LC 50MHZ SMD,7113,0,"Digi-Reel","0","1","Digi-Reel®","MEA","Active","Low Pass","2nd","LC","4","50MHz (Cutoff)","20dB @ 500MHz ~ 2GHz","-","100mA","-","No","-40°C ~ 85°C","Data Lines for Mobile Devices","10V","Surface Mount","0804 (2010 Metric), Array, 10 PC Pad","0.079"" L x 0.039"" W (2.00mm x 1.00mm)","0.031"" (0.79mm)"
https://assets.nexperia.com/documents/data-sheet/IP4251_52_53_54-TTL.pdf,//media.digikey.com/Renders/On%20Semi%20Renders/16-UFDFN%20EP.jpg,1727-5675-2-ND,"IP4252CZ16-8-TTL,1",Nexperia USA Inc.,FILTER RC(PI) 40 OHM/12PF SMD,4000,0,"0.28608","0","4000","Tape & Reel (TR)","-","Active","Low Pass","2nd","RC (Pi)","8","-","12dB @ 800MHz ~ 3GHz","40","-","R = 40Ohms, C = 12pF (Total)","Yes","-40°C ~ 85°C","LAN, WAN","-","Surface Mount","16-UFDFN Exposed Pad","0.130"" L x 0.053"" W (3.30mm x 1.35mm)","0.022"" (0.55mm)"
https://assets.nexperia.com/documents/data-sheet/IP4251_52_53_54-TTL.pdf,//media.digikey.com/Renders/On%20Semi%20Renders/16-UFDFN%20EP.jpg,1727-5675-1-ND,"IP4252CZ16-8-TTL,1",Nexperia USA Inc.,FILTER RC(PI) 40 OHM/12PF SMD,8229,0,"0.64000","0","1","Cut Tape (CT)","-","Active","Low Pass","2nd","RC (Pi)","8","-","12dB @ 800MHz ~ 3GHz","40","-","R = 40Ohms, C = 12pF (Total)","Yes","-40°C ~ 85°C","LAN, WAN","-","Surface Mount","16-UFDFN Exposed Pad","0.130"" L x 0.053"" W (3.30mm x 1.35mm)","0.022"" (0.55mm)"
https://assets.nexperia.com/documents/data-sheet/IP4251_52_53_54-TTL.pdf,//media.digikey.com/Renders/On%20Semi%20Renders/16-UFDFN%20EP.jpg,1727-5675-6-ND,"IP4252CZ16-8-TTL,1",Nexperia USA Inc.,FILTER RC(PI) 40 OHM/12PF SMD,8229,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Low Pass","2nd","RC (Pi)","8","-","12dB @ 800MHz ~ 3GHz","40","-","R = 40Ohms, C = 12pF (Total)","Yes","-40°C ~ 85°C","LAN, WAN","-","Surface Mount","16-UFDFN Exposed Pad","0.130"" L x 0.053"" W (3.30mm x 1.35mm)","0.022"" (0.55mm)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftpd4f003,//media.digikey.com/Renders/Texas%20Instr%20Renders/8-WFDFN.jpg,296-25817-2-ND,TPD4F003DQDR,Texas Instruments,FILTER RC(PI) 100 OHM/8.5PF SMD,30000,9000,"0.28800","0","3000","Tape & Reel (TR)","TPD","Active","Low Pass","2nd","RC (Pi)","4","200MHz (Cutoff)","25dB @ 1GHz","100","-","R = 100Ohms, C = 8.5pF","Yes","-40°C ~ 85°C","Data Lines for Mobile Devices","-","Surface Mount","8-WFDFN Exposed Pad","0.067"" L x 0.053"" W (1.70mm x 1.35mm)","0.031"" (0.79mm)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftpd4f003,//media.digikey.com/Renders/Texas%20Instr%20Renders/8-WFDFN.jpg,296-25817-1-ND,TPD4F003DQDR,Texas Instruments,FILTER RC(PI) 100 OHM/8.5PF SMD,34263,10001,"0.64000","0","1","Cut Tape (CT)","TPD","Active","Low Pass","2nd","RC (Pi)","4","200MHz (Cutoff)","25dB @ 1GHz","100","-","R = 100Ohms, C = 8.5pF","Yes","-40°C ~ 85°C","Data Lines for Mobile Devices","-","Surface Mount","8-WFDFN Exposed Pad","0.067"" L x 0.053"" W (1.70mm x 1.35mm)","0.031"" (0.79mm)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftpd4f003,//media.digikey.com/Renders/Texas%20Instr%20Renders/8-WFDFN.jpg,296-25817-6-ND,TPD4F003DQDR,Texas Instruments,FILTER RC(PI) 100 OHM/8.5PF SMD,35263,10001,"Digi-Reel","0","1","Digi-Reel®","TPD","Active","Low Pass","2nd","RC (Pi)","4","200MHz (Cutoff)","25dB @ 1GHz","100","-","R = 100Ohms, C = 8.5pF","Yes","-40°C ~ 85°C","Data Lines for Mobile Devices","-","Surface Mount","8-WFDFN Exposed Pad","0.067"" L x 0.053"" W (1.70mm x 1.35mm)","0.031"" (0.79mm)"
https://www.murata.com/en-eu/products/productdata/8796767059998/ENFE0003.pdf,//media.digikey.com/photos/Murata%20Photos/NFE61P%20SERIES.jpg,490-2553-2-ND,NFE61PT102E1H9L,Murata Electronics North America,FILTER LC(T) 1000PF SMD,17500,0,"0.31936","0","2500","Tape & Reel (TR)","EMIFIL®, NFE61","Active","Low Pass","3rd","LC (T-Type)","1","-","-","-","2A","C = 1000pF","No","-40°C ~ 85°C","General Purpose","50V","Surface Mount","2706 (6816 Metric), 3 PC Pad","0.268"" L x 0.063"" W (6.80mm x 1.60mm)","0.075"" (1.90mm)"
https://www.murata.com/en-eu/products/productdata/8796767059998/ENFE0003.pdf,//media.digikey.com/photos/Murata%20Photos/NFE61P%20SERIES.jpg,490-2553-1-ND,NFE61PT102E1H9L,Murata Electronics North America,FILTER LC(T) 1000PF SMD,19611,0,"0.71000","0","1","Cut Tape (CT)","EMIFIL®, NFE61","Active","Low Pass","3rd","LC (T-Type)","1","-","-","-","2A","C = 1000pF","No","-40°C ~ 85°C","General Purpose","50V","Surface Mount","2706 (6816 Metric), 3 PC Pad","0.268"" L x 0.063"" W (6.80mm x 1.60mm)","0.075"" (1.90mm)"
https://www.murata.com/en-eu/products/productdata/8796767059998/ENFE0003.pdf,//media.digikey.com/photos/Murata%20Photos/NFE61P%20SERIES.jpg,490-2553-6-ND,NFE61PT102E1H9L,Murata Electronics North America,FILTER LC(T) 1000PF SMD,19611,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, NFE61","Active","Low Pass","3rd","LC (T-Type)","1","-","-","-","2A","C = 1000pF","No","-40°C ~ 85°C","General Purpose","50V","Surface Mount","2706 (6816 Metric), 3 PC Pad","0.268"" L x 0.063"" W (6.80mm x 1.60mm)","0.075"" (1.90mm)"
