Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency","Bandwidth","Filter Type","Ripple","Insertion Loss","Mounting Type","Package / Case","Size / Dimension","Height (Max)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/2450BP39D100C.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.45GHz%20Filter4.jpg,712-1092-1-ND,2450BP39D100CE,Johanson Technology Inc.,FILTER BANDPASS 2.4GHZ,43554,0,"0.59000","0","1","Cut Tape (CT)","-","Active","2.45GHz Center","100MHz","Band Pass","-","1.2dB","Surface Mount","1008 (2520 Metric), 4 PC Pad","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.041"" (1.05mm)"
//media.digikey.com/pdf/Data%20Sheets/Johanson%20Technology/2450BP39D100C.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2.45GHz%20Filter4.jpg,712-1092-6-ND,2450BP39D100CE,Johanson Technology Inc.,FILTER BANDPASS 2.4GHZ,43554,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","2.45GHz Center","100MHz","Band Pass","-","1.2dB","Surface Mount","1008 (2520 Metric), 4 PC Pad","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.041"" (1.05mm)"
https://www.johansontechnology.com/datasheets/0868LP15A020/0868LP15A020.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/0868LP15A020E.jpg,712-1585-2-ND,0868LP15A020E,Johanson Technology Inc.,RF FILTER LOWPASS 868MHZ 0805,12000,0,"0.28800","0","4000","Tape & Reel (TR)","-","Active","868MHz Center","20MHz","Low Pass","-","0.5dB","Surface Mount","0805 (2012 Metric), 8 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)"
https://www.johansontechnology.com/datasheets/0868LP15A020/0868LP15A020.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/0868LP15A020E.jpg,712-1585-1-ND,0868LP15A020E,Johanson Technology Inc.,RF FILTER LOWPASS 868MHZ 0805,12870,0,"0.64000","0","1","Cut Tape (CT)","-","Active","868MHz Center","20MHz","Low Pass","-","0.5dB","Surface Mount","0805 (2012 Metric), 8 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)"
https://www.johansontechnology.com/datasheets/0868LP15A020/0868LP15A020.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/0868LP15A020E.jpg,712-1585-6-ND,0868LP15A020E,Johanson Technology Inc.,RF FILTER LOWPASS 868MHZ 0805,12870,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","868MHz Center","20MHz","Low Pass","-","0.5dB","Surface Mount","0805 (2012 Metric), 8 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)"
https://www.johansontechnology.com/datasheets/0500LP15A500/0500LP15A500.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/500MHz%20Filter8.jpg,712-1117-2-ND,0500LP15A500E,Johanson Technology Inc.,FILTER LOWPASS UWB 500MHZ,40000,0,"0.40800","0","4000","Tape & Reel (TR)","-","Active","500MHz Center","500MHz","Low Pass","-","0.7dB","Surface Mount","0805 (2012 Metric), 8 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)"
https://www.johansontechnology.com/datasheets/0500LP15A500/0500LP15A500.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/500MHz%20Filter8.jpg,712-1117-1-ND,0500LP15A500E,Johanson Technology Inc.,FILTER LOWPASS UWB 500MHZ,43490,0,"0.91000","0","1","Cut Tape (CT)","-","Active","500MHz Center","500MHz","Low Pass","-","0.7dB","Surface Mount","0805 (2012 Metric), 8 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)"
https://www.johansontechnology.com/datasheets/0500LP15A500/0500LP15A500.pdf,//media.digikey.com/Renders/Johanson%20Tech%20Renders/500MHz%20Filter8.jpg,712-1117-6-ND,0500LP15A500E,Johanson Technology Inc.,FILTER LOWPASS UWB 500MHZ,43490,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","500MHz Center","500MHz","Low Pass","-","0.7dB","Surface Mount","0805 (2012 Metric), 8 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)"
https://www.johansontechnology.com/datasheets/0433BM15A0001/0433BM15A0001.pdf,"//media.digikey.com/Renders/Johanson%20Tech%20Renders/CC110x,%20CC111x.jpg",712-1540-2-ND,0433BM15A0001E,Johanson Technology Inc.,FILTER BANDPASS 430-435MHZ TI,20000,0,"0.43200","0","4000","Tape & Reel (TR)","-","Active","433MHz Center","5MHz","Band Pass","1.5dB","1.9dB","Surface Mount","0805 (2012 Metric), 6 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.032"" (0.80mm)"
https://www.johansontechnology.com/datasheets/0433BM15A0001/0433BM15A0001.pdf,"//media.digikey.com/Renders/Johanson%20Tech%20Renders/CC110x,%20CC111x.jpg",712-1540-1-ND,0433BM15A0001E,Johanson Technology Inc.,FILTER BANDPASS 430-435MHZ TI,27296,0,"0.97000","0","1","Cut Tape (CT)","-","Active","433MHz Center","5MHz","Band Pass","1.5dB","1.9dB","Surface Mount","0805 (2012 Metric), 6 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.032"" (0.80mm)"
https://www.johansontechnology.com/datasheets/0433BM15A0001/0433BM15A0001.pdf,"//media.digikey.com/Renders/Johanson%20Tech%20Renders/CC110x,%20CC111x.jpg",712-1540-6-ND,0433BM15A0001E,Johanson Technology Inc.,FILTER BANDPASS 430-435MHZ TI,27296,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","433MHz Center","5MHz","Band Pass","1.5dB","1.9dB","Surface Mount","0805 (2012 Metric), 6 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.032"" (0.80mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea203600bt-1240b2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA20.jpg,445-3974-2-ND,DEA203600BT-1240B2,TDK Corporation,FILTER BANDPASS 3.6 GHZ WIMAX,8000,0,"0.43452","0","2000","Tape & Reel (TR)","DEA","Active","3.6GHz Center","600MHz","Band Pass","-","2.2dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea203600bt-1240b2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA20.jpg,445-3974-1-ND,DEA203600BT-1240B2,TDK Corporation,FILTER BANDPASS 3.6 GHZ WIMAX,8400,0,"0.91000","0","1","Cut Tape (CT)","DEA","Active","3.6GHz Center","600MHz","Band Pass","-","2.2dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea203600bt-1240b2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA20.jpg,445-3974-6-ND,DEA203600BT-1240B2,TDK Corporation,FILTER BANDPASS 3.6 GHZ WIMAX,8400,0,"Digi-Reel","0","1","Digi-Reel®","DEA","Active","3.6GHz Center","600MHz","Band Pass","-","2.2dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)"
https://docs.broadcom.com/docs/AV02-3973EN,//media.digikey.com/Renders/Avago%20Tech%20Renders/ACFF-1024-BLK.jpg,516-3116-ND,ACFF-1024-BLK,Broadcom Limited,"WIFI COEX FILTER, 1.4X1.1MM",434,0,"4.95000","0","1","Strip","-","Active","2.4415GHz Center","81MHz","Band Pass","-","-","Surface Mount","5-SMD, No Lead","0.055"" L x 0.043"" W (1.40mm x 1.10mm)","0.032"" (0.80mm)"
https://www.knowlescapacitors.com/getattachment/69df7735-7ed2-4c4f-903b-a99acda4fa2d/Gain-Equalizers.aspx,//media.digikey.com/Photos/Knowles-Dielectric-Labs/MFG_AEQ05469-10.jpg,1761-1089-ND,AEQ2234,Knowles Dielectric Labs,GAIN EQUALIZERS,2300,0,"6.16050","0","100","-","-","Active","-","-","-","-","3.5dB","Surface Mount","2-SMD, No Lead","0.032"" L x 0.016"" W (0.80mm x 0.40mm)","0.006"" (0.15mm)"
http://www.crystek.com/microwave/spec-sheets/dcblock/CBLK-300-3.pdf,//media.digikey.com/Photos/Crystek%20Photos/CBLK-300-3.jpg,744-1268-ND,CBLK-300-3,Crystek Corporation,DC BLOCK 300KHZ-3GHZ 16WVDC,312,0,"18.55000","0","1","Bulk","-","Active","1.5GHz Center","-","Low Pass","-","-","Free Hanging (In-Line)","Inline, SMA Connection, F and M","0.435"" Dia x 1.312"" L (11.05mm x 33.34mm)","-"
https://cdn.taoglas.com/datasheets/BPF.24.01.pdf,//media.digikey.com/Photos/Taoglas/MFG_BPF.24.01.JPG,931-1467-ND,BPF.24.01,Taoglas Limited,FILTER BANDPASS 2.4GHZ UAV SMA,174,0,"24.37000","0","1","Tray","Airvu","Active","2.4GHz Center","100MHz","Band Pass","0.8dB","1.3dB","Free Hanging (In-Line)","Inline, SMA Connection, F and M","0.394"" Dia x 1.378"" L (10.00mm x 35.00mm)","-"
https://www.knowlescapacitors.com/getattachment/Products/Microwave-Products/Lowpass-Filters/L204XF4S-Datasheet.pdf.aspx,-,1761-1055-ND,L204XF4S,Knowles Dielectric Labs,LOWPASS FILTER,258,0,"73.78000","0","1","-","-","Active","20.4GHz","-","Low Pass","-","1.5dB","Surface Mount","6-SMD, No Lead","0.220"" L x 0.140"" W (5.59mm x 3.56mm)","0.098"" (2.49mm)"
https://www.knowlescapacitors.com/getattachment/Products/Microwave-Products/Lowpass-Filters/L254XF3S-Datasheet.pdf.aspx,//media.digikey.com/Photos/Knowles-Dielectric-Labs/L095XG9S.jpg,1761-1056-ND,L254XF3S,Knowles Dielectric Labs,LOWPASS FILTER,147,0,"73.78000","0","1","-","-","Active","25.4GHz","-","Low Pass","-","1.6dB","Surface Mount","6-SMD, No Lead","0.220"" L x 0.140"" W (5.59mm x 3.56mm)","0.098"" (2.49mm)"
https://www.knowlescapacitors.com/getattachment/Products/Microwave-Products/Lowpass-Filters/L095XG9S-Datasheet.pdf.aspx,//media.digikey.com/Photos/Knowles-Dielectric-Labs/L095XG9S.jpg,1761-1051-ND,L095XG9S,Knowles Dielectric Labs,LOWPASS FILTER,125,0,"73.78000","0","1","-","-","Active","9.5GHz","-","Low Pass","-","1.3dB","Surface Mount","6-SMD, No Lead","0.220"" L x 0.140"" W (5.59mm x 3.56mm)","0.103"" (2.62mm)"
https://www.knowlescapacitors.com/getattachment/Products/Microwave-Products/Lowpass-Filters/L065XG9S-Datasheet.pdf.aspx,//media.digikey.com/Photos/Knowles-Dielectric-Labs/L065XG9S.jpg,1761-1050-ND,L065XG9S,Knowles Dielectric Labs,LOWPASS FILTER,132,0,"89.59000","0","1","-","-","Active","6.5GHz","-","Low Pass","-","1.3dB","Surface Mount","6-SMD, No Lead","0.220"" L x 0.180"" W (5.59mm x 4.57mm)","0.103"" (2.62mm)"
https://www.knowlescapacitors.com/getattachment/Products/Microwave-Products/Bandpass-Filters/B080MB5S_Datasheet.pdf.aspx?lang=en-US,//media.digikey.com/Photos/Knowles-Dielectric-Labs/B161LA0S.jpg,1761-1021-ND,B080MB5S,Knowles Dielectric Labs,BANDPASS FILTERS,75,0,"114.70000","0","1","-","-","Active","8GHz","1GHz","Band Pass","-","3dB","Surface Mount","8-SMD, No Lead","0.500"" L x 0.180"" W (12.70mm x 4.57mm)","0.088"" (2.24mm)"
https://www.knowlescapacitors.com/getattachment/Products/Microwave-Products/Bandpass-Filters/B120MB1S_Datasheet.pdf.aspx?lang=en-US,//media.digikey.com/Photos/Knowles-Dielectric-Labs/B161LA0S.jpg,1761-1022-ND,B120MB1S,Knowles Dielectric Labs,BANDPASS FILTERS,131,0,"121.50000","0","1","-","-","Active","12GHz","1GHz","Band Pass","-","3dB","Surface Mount","8-SMD, No Lead","0.525"" L x 0.225"" W (13.34mm x 5.72mm)","0.090"" (2.29mm)"
https://www.knowlescapacitors.com/getattachment/Products/Microwave-Products/Highpass-Filters/H080XHXS-Datasheet.pdf.aspx?lang=en-US,//media.digikey.com/Photos/Knowles-Dielectric-Labs/H160XHXS.jpg,1761-1044-ND,H080XHXS,Knowles Dielectric Labs,HIGHPASS FILTER,111,0,"135.00000","0","1","-","-","Active","8GHz","-","High Pass","-","2dB","Surface Mount","8-SMD, No Lead","0.450"" L x 0.200"" W (11.43mm x 5.08mm)","0.093"" (2.36mm)"
https://www.knowlescapacitors.com/getattachment/Products/Microwave-Products/Highpass-Filters/H182XHXS_Data_Sheet.pdf.aspx,//media.digikey.com/Photos/Knowles-Dielectric-Labs/H160XHXS.jpg,1761-1049-ND,H182XHXS,Knowles Dielectric Labs,HIGHPASS FILTER,43,0,"136.50000","0","1","-","-","Active","18.2GHz","-","High Pass","-","2dB","Surface Mount","2-SMD, No Lead","0.450"" L x 0.175"" W (11.43mm x 4.45mm)","0.083"" (2.11mm)"
https://www.knowlescapacitors.com/getattachment/Products/Microwave-Products/Bandpass-Filters/B096QC2S_Datasheet.pdf.aspx?lang=en-US,//media.digikey.com/Photos/Knowles-Dielectric-Labs/B096QC2S.jpg,1761-1014-ND,B096QC2S,Knowles Dielectric Labs,BANDPASS FILTERS,125,0,"137.70000","0","1","-","-","Active","10GHz Center","4GHz","Band Pass","-","2.5dB","Surface Mount","8-SMD, No Lead","0.400"" L x 0.180"" W (10.16mm x 4.57mm)","0.103"" (2.62mm)"
https://www.knowlescapacitors.com/getattachment/Products/Microwave-Products/Highpass-Filters/H160XHXS-Datasheet.pdf.aspx,//media.digikey.com/Photos/Knowles-Dielectric-Labs/H160XHXS.jpg,1761-1048-ND,H160XHXS,Knowles Dielectric Labs,HIGHPASS FILTER,87,0,"138.00000","0","1","-","-","Active","16GHz","-","High Pass","-","2.5dB","Surface Mount","2-SMD, No Lead","0.450"" L x 0.175"" W (11.43mm x 4.45mm)","0.083"" (2.11mm)"
https://www.knowlescapacitors.com/getattachment/Products/Microwave-Products/Bandpass-Filters/B033ND5S_Datasheet.pdf.aspx?lang=en-US,//media.digikey.com/Photos/Knowles-Dielectric-Labs/B033ND5S.jpg,1761-1019-ND,B033ND5S,Knowles Dielectric Labs,BANDPASS FILTERS,87,0,"170.85000","0","1","-","-","Active","3.3GHz","400MHz","Band Pass","-","2.5dB","Surface Mount","6-SMD, No Lead","0.393"" L x 0.353"" W (9.98mm x 8.97mm)","0.128"" (3.25mm)"
https://www.knowlescapacitors.com/getattachment/Products/Microwave-Products/Bandpass-Filters/B148QF0S_Datasheet.pdf.aspx?lang=en-US,//media.digikey.com/Photos/Knowles-Dielectric-Labs/B148QF0S.jpg,1761-1012-ND,B148QF0S,Knowles Dielectric Labs,BANDPASS FILTERS,33,0,"175.95000","0","1","-","-","Active","15GHz Center","-","Band Pass","-","3.1dB","Surface Mount","6-SMD, No Lead","0.550"" L x 0.150"" W (13.97mm x 3.81mm)","0.098"" (2.49mm)"
https://www.knowlescapacitors.com/getattachment/Products/Microwave-Products/Bandpass-Filters/B028RF2S_Datasheet.pdf.aspx?lang=en-US,//media.digikey.com/Photos/Knowles-Dielectric-Labs/B033ND5S.jpg,1761-1017-ND,B028RF2S,Knowles Dielectric Labs,BANDPASS FILTERS,81,0,"183.60000","0","1","-","-","Active","3GHz Center","2GHz","Band Pass","-","2.5dB","Surface Mount","6-SMD, No Lead","0.450"" L x 0.400"" W (11.43mm x 10.16mm)","0.113"" (2.87mm)"
https://www.knowlescapacitors.com/getattachment/Products/Microwave-Products/Bandpass-Filters/B056RC4S_Datasheet.pdf.aspx?lang=en-US,//media.digikey.com/Photos/Knowles-Dielectric-Labs/B096QC2S.jpg,1761-1013-ND,B056RC4S,Knowles Dielectric Labs,BANDPASS FILTERS,37,0,"198.90000","0","1","-","-","Active","6GHz Center","4GHz","Band Pass","-","3dB","Surface Mount","8-SMD, No Lead","0.450"" L x 0.230"" W (11.43mm x 5.84mm)","0.103"" (2.62mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea163800lt-5017c1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA1609.jpg,445-15659-2-ND,DEA163800LT-5017C1,TDK Corporation,FILTER LOWPASS 3.5GHZ WIMAX,32000,0,"0.13702","0","4000","Tape & Reel (TR)","DEA","Active","3.55GHz Center","-","Low Pass","-","0.36dB","Surface Mount","0603 (1608 Metric), 6 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea163800lt-5017c1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA1609.jpg,445-15659-1-ND,DEA163800LT-5017C1,TDK Corporation,FILTER LOWPASS 3.5GHZ WIMAX,32014,0,"0.31000","0","1","Cut Tape (CT)","DEA","Active","3.55GHz Center","-","Low Pass","-","0.36dB","Surface Mount","0603 (1608 Metric), 6 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea163800lt-5017c1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA1609.jpg,445-15659-6-ND,DEA163800LT-5017C1,TDK Corporation,FILTER LOWPASS 3.5GHZ WIMAX,32014,0,"Digi-Reel","0","1","Digi-Reel®","DEA","Active","3.55GHz Center","-","Low Pass","-","0.36dB","Surface Mount","0603 (1608 Metric), 6 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea165850lt-1197b2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA1609.jpg,445-3259-2-ND,DEA165850LT-1197B2,TDK Corporation,FILTER LOWPASS 5.425GHZ 0603,12000,0,"0.13702","0","4000","Tape & Reel (TR)","DEA","Active","5.425GHz Center","1.05GHz","Low Pass","-","0.7dB","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea165850lt-1197b2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA1609.jpg,445-3259-1-ND,DEA165850LT-1197B2,TDK Corporation,FILTER LOWPASS 5.425GHZ 0603,15189,0,"0.31000","0","1","Cut Tape (CT)","DEA","Active","5.425GHz Center","1.05GHz","Low Pass","-","0.7dB","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_lpf_dea165850lt-1197b2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA1609.jpg,445-3259-6-ND,DEA165850LT-1197B2,TDK Corporation,FILTER LOWPASS 5.425GHZ 0603,15189,0,"Digi-Reel","0","1","Digi-Reel®","DEA","Active","5.425GHz Center","1.05GHz","Low Pass","-","0.7dB","Surface Mount","0603 (1608 Metric), 4 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea162450bt-1288b1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA162450BT-1288B1.jpg,445-15643-2-ND,DEA162450BT-1288B1,TDK Corporation,FILTER BANDPASS 2.4 GHZ,8000,0,"0.13702","0","4000","Tape & Reel (TR)","DEA","Active","2.45GHz Center","-","Band Pass","-","-","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea162450bt-1288b1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA162450BT-1288B1.jpg,445-15643-1-ND,DEA162450BT-1288B1,TDK Corporation,FILTER BANDPASS 2.4 GHZ,9254,0,"0.31000","0","1","Cut Tape (CT)","DEA","Active","2.45GHz Center","-","Band Pass","-","-","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea162450bt-1288b1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA162450BT-1288B1.jpg,445-15643-6-ND,DEA162450BT-1288B1,TDK Corporation,FILTER BANDPASS 2.4 GHZ,9254,0,"Digi-Reel","0","1","Digi-Reel®","DEA","Active","2.45GHz Center","-","Band Pass","-","-","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea162450bt-1298a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA202450BT-1294C1-H.jpg,445-174763-2-ND,DEA162450BT-1298A1,TDK Corporation,FILTER LOWPASS 2.45GHZ 0603,4000,0,"0.13702","0","4000","Tape & Reel (TR)","DEA","Active","2.45GHz Center","100MHz","Band Pass","-","1.3dB","Surface Mount","0603 (1608 Metric)","0.063"" L x 0.027"" W (1.60mm x 0.70mm)","0.035"" (0.90mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea162450bt-1298a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA202450BT-1294C1-H.jpg,445-174763-1-ND,DEA162450BT-1298A1,TDK Corporation,FILTER LOWPASS 2.45GHZ 0603,5319,0,"0.31000","0","1","Cut Tape (CT)","DEA","Active","2.45GHz Center","100MHz","Band Pass","-","1.3dB","Surface Mount","0603 (1608 Metric)","0.063"" L x 0.027"" W (1.60mm x 0.70mm)","0.035"" (0.90mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea162450bt-1298a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA202450BT-1294C1-H.jpg,445-174763-6-ND,DEA162450BT-1298A1,TDK Corporation,FILTER LOWPASS 2.45GHZ 0603,5319,0,"Digi-Reel","0","1","Digi-Reel®","DEA","Active","2.45GHz Center","100MHz","Band Pass","-","1.3dB","Surface Mount","0603 (1608 Metric)","0.063"" L x 0.027"" W (1.60mm x 0.70mm)","0.035"" (0.90mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea142450bt-3028a1_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_DEA142450BT-3028A1.jpg,445-175382-2-ND,DEA142450BT-3028A1,TDK Corporation,"FILTER BANDPASS FOR WLAN SMD, 2.",4000,0,"0.13702","0","4000","Tape & Reel (TR)","DEA","Active","2.4GHz","-","Band Pass","-","1.05dB","Surface Mount","5-SMD, No Lead","0.055"" L x 0.043"" W (1.40mm x 1.10mm)","0.024"" (0.60mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea142450bt-3028a1_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_DEA142450BT-3028A1.jpg,445-175382-1-ND,DEA142450BT-3028A1,TDK Corporation,"FILTER BANDPASS FOR WLAN SMD, 2.",10376,0,"0.31000","0","1","Cut Tape (CT)","DEA","Active","2.4GHz","-","Band Pass","-","1.05dB","Surface Mount","5-SMD, No Lead","0.055"" L x 0.043"" W (1.40mm x 1.10mm)","0.024"" (0.60mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea142450bt-3028a1_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_DEA142450BT-3028A1.jpg,445-175382-6-ND,DEA142450BT-3028A1,TDK Corporation,"FILTER BANDPASS FOR WLAN SMD, 2.",10376,0,"Digi-Reel","0","1","Digi-Reel®","DEA","Active","2.4GHz","-","Band Pass","-","1.05dB","Surface Mount","5-SMD, No Lead","0.055"" L x 0.043"" W (1.40mm x 1.10mm)","0.024"" (0.60mm)"
//media.digikey.com/pdf/Data%20Sheets/Walsin%20Technology%20PDFs/RFBPF1608060K68Q1C.pdf,//media.digikey.com/Renders/Walsin%20Technology/RFBPF-Series%E2%80%931608(0603)-3PC-Pad.jpg,1292-1103-2-ND,RFBPF1608060K68Q1C,Walsin Technology Corporation,RF FILTER,4000,0,"0.13770","0","4000","Tape & Reel (TR)","RFBPF","Active","5.425GHz Center","1.05GHz","Band Pass","-","1.3dB","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/Walsin%20Technology%20PDFs/RFBPF1608060K68Q1C.pdf,//media.digikey.com/Renders/Walsin%20Technology/RFBPF-Series%E2%80%931608(0603)-3PC-Pad.jpg,1292-1103-1-ND,RFBPF1608060K68Q1C,Walsin Technology Corporation,RF FILTER,5273,0,"0.31000","0","1","Cut Tape (CT)","RFBPF","Active","5.425GHz Center","1.05GHz","Band Pass","-","1.3dB","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/Walsin%20Technology%20PDFs/RFBPF1608060K68Q1C.pdf,//media.digikey.com/Renders/Walsin%20Technology/RFBPF-Series%E2%80%931608(0603)-3PC-Pad.jpg,1292-1103-6-ND,RFBPF1608060K68Q1C,Walsin Technology Corporation,RF FILTER,5273,0,"Digi-Reel","0","1","Digi-Reel®","RFBPF","Active","5.425GHz Center","1.05GHz","Band Pass","-","1.3dB","Surface Mount","0603 (1608 Metric), 3 PC Pad","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","0.028"" (0.70mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea202450bt-1213c1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA20.jpg,445-3969-2-ND,DEA202450BT-1213C1,TDK Corporation,FILTER BANDPASS WLAN&BLUETOOTH,22000,0,"0.16440","0","2000","Tape & Reel (TR)","DEA","Active","2.45GHz Center","100MHz","Band Pass","-","1.5dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea202450bt-1213c1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA20.jpg,445-3969-1-ND,DEA202450BT-1213C1,TDK Corporation,FILTER BANDPASS WLAN&BLUETOOTH,25486,0,"0.35000","0","1","Cut Tape (CT)","DEA","Active","2.45GHz Center","100MHz","Band Pass","-","1.5dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)"
https://product.tdk.com/info/en/documents/data_sheet/rf_bpf_dea202450bt-1213c1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DEA20.jpg,445-3969-6-ND,DEA202450BT-1213C1,TDK Corporation,FILTER BANDPASS WLAN&BLUETOOTH,25486,0,"Digi-Reel","0","1","Digi-Reel®","DEA","Active","2.45GHz Center","100MHz","Band Pass","-","1.5dB","Surface Mount","0805 (2012 Metric), 4 PC Pad","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)"
