Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Filter Type","Number of Lines","Impedance @ Frequency","Current Rating (Max)","DC Resistance (DCR) (Max)","Ratings","Operating Temperature","Package / Case","Mounting Type","Height (Max)","Size / Dimension","Features"
https://assets.lairdtech.com/home/brandworld/files/HZ0603B102R-10.pdf,//media.digikey.com/photos/Steward%20Photos/240-0603.jpg,240-2378-6-ND,HZ0603B102R-10,Laird-Signal Integrity Products,FERRITE BEAD 1 KOHM 0603 1LN,229861,0,"Digi-Reel","0","1","Digi-Reel®","HZ","Active","-","1","1 kOhms @ 100MHz","200mA","600mOhm","-","-40°C ~ 125°C","0603 (1608 Metric)","Surface Mount","0.037"" (0.95mm)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
https://www.murata.com/en-us/products/productdata/8796738650142/ENFA0003.pdf,//media.digikey.com/Renders/Murata%20Renders/0603(LQG18).jpg,490-3996-2-ND,BLM18SG121TN1D,Murata Electronics North America,FERRITE BEAD 120 OHM 0603 1LN,590000,0,"0.03173","0","10000","Tape & Reel (TR)","EMIFIL®, BLM18","Active","Power Line","1","120 Ohms @ 100MHz","3A","25mOhm","-","-55°C ~ 125°C","0603 (1608 Metric)","Surface Mount","0.026"" (0.65mm)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
https://www.murata.com/en-us/products/productdata/8796738650142/ENFA0003.pdf,//media.digikey.com/Renders/Murata%20Renders/0603(LQG18).jpg,490-3996-1-ND,BLM18SG121TN1D,Murata Electronics North America,FERRITE BEAD 120 OHM 0603 1LN,609575,0,"0.14000","0","1","Cut Tape (CT)","EMIFIL®, BLM18","Active","Power Line","1","120 Ohms @ 100MHz","3A","25mOhm","-","-55°C ~ 125°C","0603 (1608 Metric)","Surface Mount","0.026"" (0.65mm)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
https://www.murata.com/en-us/products/productdata/8796738650142/ENFA0003.pdf,//media.digikey.com/Renders/Murata%20Renders/0603(LQG18).jpg,490-3996-6-ND,BLM18SG121TN1D,Murata Electronics North America,FERRITE BEAD 120 OHM 0603 1LN,609575,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, BLM18","Active","Power Line","1","120 Ohms @ 100MHz","3A","25mOhm","-","-55°C ~ 125°C","0603 (1608 Metric)","Surface Mount","0.026"" (0.65mm)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
https://www.murata.com/en-us/products/productdata/8796738650142/ENFA0003.pdf,//media.digikey.com/Renders/Murata%20Renders/0603(LQG18).jpg,490-3997-2-ND,BLM18SG331TN1D,Murata Electronics North America,FERRITE BEAD 330 OHM 0603 1LN,410000,0,"0.03173","0","10000","Tape & Reel (TR)","EMIFIL®, BLM18","Active","Power Line","1","330 Ohms @ 100MHz","1.5A","70mOhm","-","-55°C ~ 125°C","0603 (1608 Metric)","Surface Mount","0.026"" (0.65mm)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
https://www.murata.com/en-us/products/productdata/8796738650142/ENFA0003.pdf,//media.digikey.com/Renders/Murata%20Renders/0603(LQG18).jpg,490-3997-1-ND,BLM18SG331TN1D,Murata Electronics North America,FERRITE BEAD 330 OHM 0603 1LN,434549,0,"0.14000","0","1","Cut Tape (CT)","EMIFIL®, BLM18","Active","Power Line","1","330 Ohms @ 100MHz","1.5A","70mOhm","-","-55°C ~ 125°C","0603 (1608 Metric)","Surface Mount","0.026"" (0.65mm)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
https://www.murata.com/en-us/products/productdata/8796738650142/ENFA0003.pdf,//media.digikey.com/Renders/Murata%20Renders/0603(LQG18).jpg,490-3997-6-ND,BLM18SG331TN1D,Murata Electronics North America,FERRITE BEAD 330 OHM 0603 1LN,434549,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, BLM18","Active","Power Line","1","330 Ohms @ 100MHz","1.5A","70mOhm","-","-55°C ~ 125°C","0603 (1608 Metric)","Surface Mount","0.026"" (0.65mm)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
https://www.murata.com/en-us/products/productdata/8796738650142/ENFA0003.pdf,//media.digikey.com/Renders/Murata%20Renders/0603(LQG18).jpg,490-5225-2-ND,BLM18SG221TN1D,Murata Electronics North America,FERRITE BEAD 220 OHM 0603 1LN,180000,0,"0.03173","0","10000","Tape & Reel (TR)","EMIFIL®, BLM18","Active","Power Line","1","220 Ohms @ 100MHz","2.5A","40mOhm","-","-55°C ~ 125°C","0603 (1608 Metric)","Surface Mount","0.026"" (0.65mm)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
https://www.murata.com/en-us/products/productdata/8796738650142/ENFA0003.pdf,//media.digikey.com/Renders/Murata%20Renders/0603(LQG18).jpg,490-5225-1-ND,BLM18SG221TN1D,Murata Electronics North America,FERRITE BEAD 220 OHM 0603 1LN,186925,0,"0.14000","0","1","Cut Tape (CT)","EMIFIL®, BLM18","Active","Power Line","1","220 Ohms @ 100MHz","2.5A","40mOhm","-","-55°C ~ 125°C","0603 (1608 Metric)","Surface Mount","0.026"" (0.65mm)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
https://www.murata.com/en-us/products/productdata/8796738650142/ENFA0003.pdf,//media.digikey.com/Renders/Murata%20Renders/0603(LQG18).jpg,490-5225-6-ND,BLM18SG221TN1D,Murata Electronics North America,FERRITE BEAD 220 OHM 0603 1LN,186925,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, BLM18","Active","Power Line","1","220 Ohms @ 100MHz","2.5A","40mOhm","-","-55°C ~ 125°C","0603 (1608 Metric)","Surface Mount","0.026"" (0.65mm)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
https://www.murata.com/en-us/products/productdata/8796738650142/ENFA0003.pdf,//media.digikey.com/Renders/Murata%20Renders/0603(LQG18).jpg,490-5224-2-ND,BLM18SG700TN1D,Murata Electronics North America,FERRITE BEAD 70 OHM 0603 1LN,10000,0,"0.03173","0","10000","Tape & Reel (TR)","EMIFIL®, BLM18","Active","Power Line","1","70 Ohms @ 100MHz","4A","20mOhm","-","-55°C ~ 125°C","0603 (1608 Metric)","Surface Mount","0.026"" (0.65mm)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
https://www.murata.com/en-us/products/productdata/8796738650142/ENFA0003.pdf,//media.digikey.com/Renders/Murata%20Renders/0603(LQG18).jpg,490-5224-1-ND,BLM18SG700TN1D,Murata Electronics North America,FERRITE BEAD 70 OHM 0603 1LN,17857,0,"0.14000","0","1","Cut Tape (CT)","EMIFIL®, BLM18","Active","Power Line","1","70 Ohms @ 100MHz","4A","20mOhm","-","-55°C ~ 125°C","0603 (1608 Metric)","Surface Mount","0.026"" (0.65mm)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
https://www.murata.com/en-us/products/productdata/8796738650142/ENFA0003.pdf,//media.digikey.com/Renders/Murata%20Renders/0603(LQG18).jpg,490-5224-6-ND,BLM18SG700TN1D,Murata Electronics North America,FERRITE BEAD 70 OHM 0603 1LN,17857,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, BLM18","Active","Power Line","1","70 Ohms @ 100MHz","4A","20mOhm","-","-55°C ~ 125°C","0603 (1608 Metric)","Surface Mount","0.026"" (0.65mm)","0.063"" L x 0.032"" W (1.60mm x 0.80mm)","-"
https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-10662-2-ND,BLM15PX471SN1D,Murata Electronics North America,FERRITE BEAD 470 OHM 0402 1LN,140000,0,"0.03348","0","10000","Tape & Reel (TR)","EMIFIL®, BLM15","Active","Power Line","1","470 Ohms @ 100MHz","1A","200mOhm","-","-55°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.022"" (0.55mm)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-"
https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-10662-1-ND,BLM15PX471SN1D,Murata Electronics North America,FERRITE BEAD 470 OHM 0402 1LN,143087,0,"0.15000","0","1","Cut Tape (CT)","EMIFIL®, BLM15","Active","Power Line","1","470 Ohms @ 100MHz","1A","200mOhm","-","-55°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.022"" (0.55mm)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-"
https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-10662-6-ND,BLM15PX471SN1D,Murata Electronics North America,FERRITE BEAD 470 OHM 0402 1LN,143087,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, BLM15","Active","Power Line","1","470 Ohms @ 100MHz","1A","200mOhm","-","-55°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.022"" (0.55mm)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-"
https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-9657-2-ND,BLM15PX601SN1D,Murata Electronics North America,FERRITE BEAD 600 OHM 0402 1LN,100000,0,"0.03348","0","10000","Tape & Reel (TR)","EMIFIL®, BLM15","Active","Power Line","1","600 Ohms @ 100MHz","900mA","230mOhm","-","-55°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.022"" (0.55mm)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-"
https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-9657-1-ND,BLM15PX601SN1D,Murata Electronics North America,FERRITE BEAD 600 OHM 0402 1LN,110877,0,"0.15000","0","1","Cut Tape (CT)","EMIFIL®, BLM15","Active","Power Line","1","600 Ohms @ 100MHz","900mA","230mOhm","-","-55°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.022"" (0.55mm)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-"
https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-9657-6-ND,BLM15PX601SN1D,Murata Electronics North America,FERRITE BEAD 600 OHM 0402 1LN,110877,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, BLM15","Active","Power Line","1","600 Ohms @ 100MHz","900mA","230mOhm","-","-55°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.022"" (0.55mm)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-"
https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-11023-2-ND,BLM15PX600SN1D,Murata Electronics North America,FERRITE BEAD 60 OHM 0402 1LN,90000,0,"0.03348","0","10000","Tape & Reel (TR)","EMIFIL®, BLM15","Active","Power Line","1","60 Ohms @ 100MHz","2.5A","32mOhm","-","-55°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.022"" (0.55mm)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-"
https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-11023-1-ND,BLM15PX600SN1D,Murata Electronics North America,FERRITE BEAD 60 OHM 0402 1LN,91486,0,"0.15000","0","1","Cut Tape (CT)","EMIFIL®, BLM15","Active","Power Line","1","60 Ohms @ 100MHz","2.5A","32mOhm","-","-55°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.022"" (0.55mm)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-"
https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-11023-6-ND,BLM15PX600SN1D,Murata Electronics North America,FERRITE BEAD 60 OHM 0402 1LN,91486,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, BLM15","Active","Power Line","1","60 Ohms @ 100MHz","2.5A","32mOhm","-","-55°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.022"" (0.55mm)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-"
https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-9656-2-ND,BLM15PX121SN1D,Murata Electronics North America,FERRITE BEAD 120 OHM 0402 1LN,70000,0,"0.03348","0","10000","Tape & Reel (TR)","EMIFIL®, BLM15","Active","Power Line","1","120 Ohms @ 100MHz","2A","55mOhm","-","-55°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.022"" (0.55mm)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-"
https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-9656-1-ND,BLM15PX121SN1D,Murata Electronics North America,FERRITE BEAD 120 OHM 0402 1LN,81002,0,"0.15000","0","1","Cut Tape (CT)","EMIFIL®, BLM15","Active","Power Line","1","120 Ohms @ 100MHz","2A","55mOhm","-","-55°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.022"" (0.55mm)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-"
https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-9656-6-ND,BLM15PX121SN1D,Murata Electronics North America,FERRITE BEAD 120 OHM 0402 1LN,81002,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, BLM15","Active","Power Line","1","120 Ohms @ 100MHz","2A","55mOhm","-","-55°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.022"" (0.55mm)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-"
https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-10661-2-ND,BLM15PX330SN1D,Murata Electronics North America,FERRITE BEAD 33 OHM 0402 1LN,30000,0,"0.03348","0","10000","Tape & Reel (TR)","EMIFIL®, BLM15","Active","Power Line","1","33 Ohms @ 100MHz","3A","22mOhm","-","-55°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.022"" (0.55mm)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-"
https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-10661-1-ND,BLM15PX330SN1D,Murata Electronics North America,FERRITE BEAD 33 OHM 0402 1LN,31680,0,"0.15000","0","1","Cut Tape (CT)","EMIFIL®, BLM15","Active","Power Line","1","33 Ohms @ 100MHz","3A","22mOhm","-","-55°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.022"" (0.55mm)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-"
https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-10661-6-ND,BLM15PX330SN1D,Murata Electronics North America,FERRITE BEAD 33 OHM 0402 1LN,31680,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, BLM15","Active","Power Line","1","33 Ohms @ 100MHz","3A","22mOhm","-","-55°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.022"" (0.55mm)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-"
https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-11022-2-ND,BLM15PX331SN1D,Murata Electronics North America,FERRITE BEAD 330 OHM 0402 1LN,30000,0,"0.03348","0","10000","Tape & Reel (TR)","EMIFIL®, BLM15","Active","Power Line","1","330 Ohms @ 100MHz","1.2A","150mOhm","-","-55°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.022"" (0.55mm)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-"
https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-11022-1-ND,BLM15PX331SN1D,Murata Electronics North America,FERRITE BEAD 330 OHM 0402 1LN,40304,0,"0.15000","0","1","Cut Tape (CT)","EMIFIL®, BLM15","Active","Power Line","1","330 Ohms @ 100MHz","1.2A","150mOhm","-","-55°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.022"" (0.55mm)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-"
https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-11022-6-ND,BLM15PX331SN1D,Murata Electronics North America,FERRITE BEAD 330 OHM 0402 1LN,40304,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, BLM15","Active","Power Line","1","330 Ohms @ 100MHz","1.2A","150mOhm","-","-55°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.022"" (0.55mm)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-"
https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-11021-2-ND,BLM15PX221SN1D,Murata Electronics North America,FERRITE BEAD 220 OHM 0402 1LN,10000,0,"0.03348","0","10000","Tape & Reel (TR)","EMIFIL®, BLM15","Active","Power Line","1","220 Ohms @ 100MHz","1.4A","100mOhm","-","-55°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.022"" (0.55mm)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-"
https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-11021-1-ND,BLM15PX221SN1D,Murata Electronics North America,FERRITE BEAD 220 OHM 0402 1LN,13639,0,"0.15000","0","1","Cut Tape (CT)","EMIFIL®, BLM15","Active","Power Line","1","220 Ohms @ 100MHz","1.4A","100mOhm","-","-55°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.022"" (0.55mm)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-"
https://www.murata.com/en-us/products/productdata/8796740059166/ENFA0018.pdf,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-11021-6-ND,BLM15PX221SN1D,Murata Electronics North America,FERRITE BEAD 220 OHM 0402 1LN,13639,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, BLM15","Active","Power Line","1","220 Ohms @ 100MHz","1.4A","100mOhm","-","-55°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.022"" (0.55mm)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-"
https://www.murata.com/en-us/products/productdata/8796741140510/ENFA0020.pdf,//media.digikey.com/photos/Murata%20Photos/BLM03%20SERIES%200201.jpg,490-5165-2-ND,BLM03AG102SN1D,Murata Electronics North America,FERRITE BEAD 1 KOHM 0201 1LN,30000,0,"0.03392","0","15000","Tape & Reel (TR)","EMIFIL®, BLM03","Active","-","1","1 kOhms @ 100MHz","100mA","2.5Ohm","-","-55°C ~ 125°C","0201 (0603 Metric)","Surface Mount","0.013"" (0.33mm)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","-"
https://www.murata.com/en-us/products/productdata/8796741140510/ENFA0020.pdf,//media.digikey.com/photos/Murata%20Photos/BLM03%20SERIES%200201.jpg,490-5165-1-ND,BLM03AG102SN1D,Murata Electronics North America,FERRITE BEAD 1 KOHM 0201 1LN,42557,0,"0.16000","0","1","Cut Tape (CT)","EMIFIL®, BLM03","Active","-","1","1 kOhms @ 100MHz","100mA","2.5Ohm","-","-55°C ~ 125°C","0201 (0603 Metric)","Surface Mount","0.013"" (0.33mm)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","-"
https://www.murata.com/en-us/products/productdata/8796741140510/ENFA0020.pdf,//media.digikey.com/photos/Murata%20Photos/BLM03%20SERIES%200201.jpg,490-5165-6-ND,BLM03AG102SN1D,Murata Electronics North America,FERRITE BEAD 1 KOHM 0201 1LN,42557,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, BLM03","Active","-","1","1 kOhms @ 100MHz","100mA","2.5Ohm","-","-55°C ~ 125°C","0201 (0603 Metric)","Surface Mount","0.013"" (0.33mm)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","-"
https://www.murata.com/en-us/products/en-us/products/productdata/8796738977822/ENFA0005.pdf,//media.digikey.com/Renders/Murata%20Renders/0805-(2012-Metric).jpg,490-1038-2-ND,BLM21AG121SN1D,Murata Electronics North America,FERRITE BEAD 120 OHM 0805 1LN,72000,0,"0.03480","0","4000","Tape & Reel (TR)","EMIFIL®, BLM21","Active","-","1","120 Ohms @ 100MHz","800mA","100mOhm","-","-55°C ~ 125°C","0805 (2012 Metric)","Surface Mount","0.041"" (1.05mm)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-"
https://www.murata.com/en-us/products/en-us/products/productdata/8796738977822/ENFA0005.pdf,//media.digikey.com/Renders/Murata%20Renders/0805-(2012-Metric).jpg,490-1038-1-ND,BLM21AG121SN1D,Murata Electronics North America,FERRITE BEAD 120 OHM 0805 1LN,74430,0,"0.15000","0","1","Cut Tape (CT)","EMIFIL®, BLM21","Active","-","1","120 Ohms @ 100MHz","800mA","100mOhm","-","-55°C ~ 125°C","0805 (2012 Metric)","Surface Mount","0.041"" (1.05mm)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-"
https://www.murata.com/en-us/products/en-us/products/productdata/8796738977822/ENFA0005.pdf,//media.digikey.com/Renders/Murata%20Renders/0805-(2012-Metric).jpg,490-1038-6-ND,BLM21AG121SN1D,Murata Electronics North America,FERRITE BEAD 120 OHM 0805 1LN,74430,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, BLM21","Active","-","1","120 Ohms @ 100MHz","800mA","100mOhm","-","-55°C ~ 125°C","0805 (2012 Metric)","Surface Mount","0.041"" (1.05mm)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-"
https://www.murata.com/en-us/products/en-us/products/productdata/8796738977822/ENFA0005.pdf,//media.digikey.com/Renders/Murata%20Renders/0805-(2012-Metric).jpg,490-1040-2-ND,BLM21AG601SN1D,Murata Electronics North America,FERRITE BEAD 600 OHM 0805 1LN,1260000,0,"0.03524","0","4000","Tape & Reel (TR)","EMIFIL®, BLM21","Active","-","1","600 Ohms @ 100MHz","600mA","210mOhm","-","-55°C ~ 125°C","0805 (2012 Metric)","Surface Mount","0.041"" (1.05mm)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-"
https://www.murata.com/en-us/products/en-us/products/productdata/8796738977822/ENFA0005.pdf,//media.digikey.com/Renders/Murata%20Renders/0805-(2012-Metric).jpg,490-1040-1-ND,BLM21AG601SN1D,Murata Electronics North America,FERRITE BEAD 600 OHM 0805 1LN,1264038,0,"0.15000","0","1","Cut Tape (CT)","EMIFIL®, BLM21","Active","-","1","600 Ohms @ 100MHz","600mA","210mOhm","-","-55°C ~ 125°C","0805 (2012 Metric)","Surface Mount","0.041"" (1.05mm)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-"
https://www.murata.com/en-us/products/en-us/products/productdata/8796738977822/ENFA0005.pdf,//media.digikey.com/Renders/Murata%20Renders/0805-(2012-Metric).jpg,490-1040-6-ND,BLM21AG601SN1D,Murata Electronics North America,FERRITE BEAD 600 OHM 0805 1LN,1264038,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, BLM21","Active","-","1","600 Ohms @ 100MHz","600mA","210mOhm","-","-55°C ~ 125°C","0805 (2012 Metric)","Surface Mount","0.041"" (1.05mm)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-"
https://assets.lairdtech.com/home/brandworld/files/Catalog_EMI%20FILTERING%20RF%200717.pdf,//media.digikey.com/photos/Steward%20Photos/240-0402.jpg,240-2361-2-ND,LI0402D121R-10,Laird-Signal Integrity Products,FERRITE BEAD 120 OHM 0402 1LN,60000,0,"0.03668","0","10000","Tape & Reel (TR)","LI","Active","Power, Signal Line","1","120 Ohms @ 100MHz","400mA","400mOhm","-","-40°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.028"" (0.70mm)","0.040"" L x 0.020"" W (1.01mm x 0.50mm)","-"
https://assets.lairdtech.com/home/brandworld/files/Catalog_EMI%20FILTERING%20RF%200717.pdf,//media.digikey.com/photos/Steward%20Photos/240-0402.jpg,240-2361-1-ND,LI0402D121R-10,Laird-Signal Integrity Products,FERRITE BEAD 120 OHM 0402 1LN,104967,0,"0.16000","0","1","Cut Tape (CT)","LI","Active","Power, Signal Line","1","120 Ohms @ 100MHz","400mA","400mOhm","-","-40°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.028"" (0.70mm)","0.040"" L x 0.020"" W (1.01mm x 0.50mm)","-"
https://assets.lairdtech.com/home/brandworld/files/Catalog_EMI%20FILTERING%20RF%200717.pdf,//media.digikey.com/photos/Steward%20Photos/240-0402.jpg,240-2361-6-ND,LI0402D121R-10,Laird-Signal Integrity Products,FERRITE BEAD 120 OHM 0402 1LN,104967,0,"Digi-Reel","0","1","Digi-Reel®","LI","Active","Power, Signal Line","1","120 Ohms @ 100MHz","400mA","400mOhm","-","-40°C ~ 125°C","0402 (1005 Metric)","Surface Mount","0.028"" (0.70mm)","0.040"" L x 0.020"" W (1.01mm x 0.50mm)","-"
https://www.murata.com/en-us/products/en-us/products/productdata/8796738977822/ENFA0005.pdf,//media.digikey.com/Renders/Murata%20Renders/0805-(2012-Metric).jpg,490-1044-2-ND,BLM21BD121SN1D,Murata Electronics North America,FERRITE BEAD 120 OHM 0805 1LN,40000,0,"0.03683","0","4000","Tape & Reel (TR)","EMIFIL®, BLM21","Active","Signal Line","1","120 Ohms @ 100MHz","350mA","250mOhm","-","-55°C ~ 125°C","0805 (2012 Metric)","Surface Mount","0.041"" (1.05mm)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-"
https://www.murata.com/en-us/products/en-us/products/productdata/8796738977822/ENFA0005.pdf,//media.digikey.com/Renders/Murata%20Renders/0805-(2012-Metric).jpg,490-1044-1-ND,BLM21BD121SN1D,Murata Electronics North America,FERRITE BEAD 120 OHM 0805 1LN,42029,0,"0.15000","0","1","Cut Tape (CT)","EMIFIL®, BLM21","Active","Signal Line","1","120 Ohms @ 100MHz","350mA","250mOhm","-","-55°C ~ 125°C","0805 (2012 Metric)","Surface Mount","0.041"" (1.05mm)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-"
https://www.murata.com/en-us/products/en-us/products/productdata/8796738977822/ENFA0005.pdf,//media.digikey.com/Renders/Murata%20Renders/0805-(2012-Metric).jpg,490-1044-6-ND,BLM21BD121SN1D,Murata Electronics North America,FERRITE BEAD 120 OHM 0805 1LN,42029,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, BLM21","Active","Signal Line","1","120 Ohms @ 100MHz","350mA","250mOhm","-","-55°C ~ 125°C","0805 (2012 Metric)","Surface Mount","0.041"" (1.05mm)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-"
