Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency","Impedance","Bandwidth","Insertion Loss","Filter Type","Mounting Type","Package / Case","Size / Dimension","Height (Max)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0248C.pdf,-,CER0248C-ND,CER0248C,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 1.88GHZ BAND PASS,0,0,"8.12700","0","500","-","Monoblock LR","Active","1.88GHz Center","-","60MHz","3.4dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.244"" (6.20mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0249C.pdf,-,CER0249C-ND,CER0249C,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 1.96GHZ BAND PASS,0,0,"8.12700","0","500","-","Monoblock LR","Active","1.96GHz Center","-","60MHz","3.7dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.244"" (6.20mm)"
http://www.ctscorp.com/wp-content/uploads/2016/01/CER0646A.pdf,-,CER0646A-ND,CER0646A,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"8.14050","0","500","-","-","Active","-","-","-","-","-","Surface Mount","Monoblock, 3 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0512A.pdf,-,CER0512A-ND,CER0512A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 881.5MHZ BAND PASS,0,0,"8.35650","0","500","-","-","Active","881.5MHz Center","-","65MHz","2.8dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.236"" (6.00mm)"
http://www.ctscorp.com/wp-content/uploads/2015/11/CER0525B.pdf,-,CER0525B-ND,CER0525B,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"8.84250","0","500","-","-","Active","-","-","195MHz","0.85dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.264"" (6.70mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0520A.pdf,-,CER0520A-ND,CER0520A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"8.91000","0","500","-","LR","Active","-","-","65MHz","3.7dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.240"" (6.10mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0366A.pdf,-,CER0366A-ND,CER0366A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 1.7475GHZ BAND PASS,0,0,"9.24750","0","500","-","LR","Active","1.7475GHz Center","-","75MHz","2.2dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","-"
-,-,CER0784C-ND,CER0784C,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"9.46350","0","500","-","*","Active","-","-","-","-","-","-","-","-","-"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0368A.pdf,-,CER0368A-ND,CER0368A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"9.61200","0","500","-","-","Active","-","-","50MHz","3.1dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.189"" (4.80mm)"
http://www.ctscorp.com/wp-content/uploads/2016/01/CER0672A.pdf,-,CER0672A-ND,CER0672A,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"9.85400","0","500","-","-","Active","-","-","-","-","-","Surface Mount","Monoblock, 3 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/2016/01/CER0397A.pdf,-,CER0397A-ND,CER0397A,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"9.98400","0","500","-","-","Active","-","-","-","-","-","Surface Mount","Monoblock, 3 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/2016/01/CER0397B.pdf,-,CER0397B-ND,CER0397B,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"9.98400","0","500","-","-","Active","-","-","-","-","-","Surface Mount","Monoblock, 3 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0232C.pdf,-,CER0232C-ND,CER0232C,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 902.5MHZ BAND PASS,0,0,"9.99700","0","500","-","Monoblock LR","Active","902.5MHz Center","-","25MHz","3.2dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.256"" (6.50mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0230A.pdf,-,CER0230A-ND,CER0230A,Tusonix a Subsidiary of CTS Electronic Components,FILTER CER BANDPASS 836.5MHZ SMD,0,0,"10.06200","0","500","Tape & Reel (TR)","Monoblock LR","Active","836.5MHz Center","-","25MHz","2dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","1.331"" L x 0.524"" W (33.8mm x 13.30mm)","0.256"" (6.50mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0230B.pdf,-,CER0230B-ND,CER0230B,Tusonix a Subsidiary of CTS Electronic Components,FILTER CER BANDPASS 836.5MHZ SMD,0,0,"10.10100","0","500","Tape & Reel (TR)","Monoblock LR","Active","836.5MHz Center","-","25MHz","2.2dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","1.331"" L x 0.524"" W (33.8mm x 13.30mm)","0.256"" (6.50mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0230C.pdf,-,CER0230C-ND,CER0230C,Tusonix a Subsidiary of CTS Electronic Components,FILTER CER BANDPASS 836.5MHZ SMD,0,0,"10.10100","0","500","Tape & Reel (TR)","Monoblock LR","Active","836.5MHz Center","-","25MHz","2.8dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","1.331"" L x 0.524"" W (33.8mm x 13.30mm)","0.256"" (6.50mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0231A.pdf,-,CER0231A-ND,CER0231A,Tusonix a Subsidiary of CTS Electronic Components,FILTER CER BANDPASS 881.5MHZ SMD,0,0,"10.10100","0","500","Tape & Reel (TR)","Monoblock LR","Active","881.5MHz Center","-","25MHz","2dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","1.331"" L x 0.508"" W (33.8mm x 12.90mm)","0.256"" (6.50mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0231B.pdf,-,CER0231B-ND,CER0231B,Tusonix a Subsidiary of CTS Electronic Components,FILTER CER BANDPASS 881.5MHZ SMD,0,0,"10.10100","0","500","Tape & Reel (TR)","Monoblock LR","Active","881.5MHz Center","-","25MHz","2.2dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","1.331"" L x 0.508"" W (33.8mm x 12.90mm)","0.256"" (6.50mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0231C.pdf,-,CER0231C-ND,CER0231C,Tusonix a Subsidiary of CTS Electronic Components,FILTER CER BANDPASS 881.5MHZ SMD,0,0,"10.10100","0","500","Tape & Reel (TR)","Monoblock LR","Active","881.5MHz Center","-","25MHz","2.8dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","1.331"" L x 0.508"" W (33.8mm x 12.90mm)","0.256"" (6.50mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0232A.pdf,-,CER0232A-ND,CER0232A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 902.5MHZ BAND PASS,0,0,"10.10100","0","500","-","Monoblock LR","Active","902.5MHz Center","-","25MHz","2.3dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.256"" (6.50mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0232B.pdf,-,CER0232B-ND,CER0232B,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 902.5MHZ BAND PASS,0,0,"10.10100","0","500","-","Monoblock LR","Active","902.5MHz Center","-","25MHz","2.6dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.256"" (6.50mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0233A.pdf,-,CER0233A-ND,CER0233A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 947.5MHZ BAND PASS,0,0,"10.10100","0","500","-","Monoblock LR","Active","947.5MHz Center","-","25MHz","2.3dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.256"" (6.50mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0233B.pdf,-,CER0233B-ND,CER0233B,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 947.5MHZ BAND PASS,0,0,"10.10100","0","500","-","Monoblock LR","Active","947.5MHz Center","-","25MHz","2.6dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.256"" (6.50mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0233C.pdf,-,CER0233C-ND,CER0233C,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 947.5MHZ BAND PASS,0,0,"10.10100","0","500","-","Monoblock LR","Active","947.5MHz Center","-","25MHz","3.2dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.256"" (6.50mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0234A.pdf,-,CER0234A-ND,CER0234A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 897.5MHZ BAND PASS,0,0,"10.10100","0","500","-","Monoblock LR","Active","897.5MHz Center","-","35MHz","2.6dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.256"" (6.50mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0234B.pdf,-,CER0234B-ND,CER0234B,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 897.5MHZ BAND PASS,0,0,"10.10100","0","500","-","Monoblock LR","Active","897.5MHz Center","-","35MHz","3dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.256"" (6.50mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0235A.pdf,-,CER0235A-ND,CER0235A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 942.5MHZ BAND PASS,0,0,"10.10100","0","500","Tape & Reel (TR)","Monoblock LR","Active","942.5MHz Center","-","35MHz","2.6dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","1.331"" L x 0.524"" W (33.8mm x 13.30mm)","0.256"" (6.50mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0235B.pdf,-,CER0235B-ND,CER0235B,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 942.5MHZ BAND PASS,0,0,"10.10100","0","500","-","Monoblock LR","Active","942.5MHz Center","-","35MHz","3dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.256"" (6.50mm)"
//media.digikey.com/pdf/Data%20Sheets/CTS%20Corporation%20PDFs/CER0486A.pdf,-,CER0486A-ND,CER0486A,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"10.11400","0","500","-","-","Active","-","-","-","-","-","Surface Mount","Monoblock, 3 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0393B.pdf,-,CER0393B-ND,CER0393B,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 1.95GHZ BAND PASS,0,0,"10.14000","0","500","-","LR","Active","1.95GHz Center","-","60MHz","3.7dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0485A.pdf,-,CER0485A-ND,CER0485A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"10.23100","0","500","-","LR","Active","-","-","33MHz","3.7dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0671B.pdf,-,CER0671B-ND,CER0671B,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 897.5MHZ BAND PASS,0,0,"10.23100","0","500","-","-","Active","897.5MHz Center","-","35MHz","2.3dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.315"" (8.00mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0671C.pdf,-,CER0671C-ND,CER0671C,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 897.5MHZ BAND PASS,0,0,"10.23100","0","500","-","-","Active","897.5MHz Center","-","35MHz","2.7dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.315"" (8.00mm)"
http://www.ctscorp.com/wp-content/uploads/2016/01/CER0472A.pdf,-,CER0472A-ND,CER0472A,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"10.69900","0","500","-","-","Active","-","-","-","-","-","Surface Mount","Monoblock, 3 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/2016/01/CER0496C.pdf,-,CER0496C-ND,CER0496C,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"10.81600","0","500","-","-","Active","-","-","-","-","-","Surface Mount","Monoblock, 3 PC Pad","-","-"
//media.digikey.com/pdf/Data%20Sheets/CTS%20Corporation%20PDFs/KFF6567A.pdf,-,410-1022-2-ND,KFF6567A,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER 837MHZ FM,0,0,"10.89400","0","500","Tape & Reel (TR)","-","Active","837MHz Center","50Ohm","25MHz","2.5dB","FM","Surface Mount","Monoblock, 3 PC Pad","1.190"" L x 0.366"" W (30.23mm x 9.30mm)","0.205"" (5.20mm)"
http://www.ctscorp.com/wp-content/uploads/2016/01/CER0472B.pdf,-,CER0472B-ND,CER0472B,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"10.89400","0","500","-","-","Active","-","-","-","-","-","Surface Mount","Monoblock, 3 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0440A.pdf,-,CER0440A-ND,CER0440A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"11.18000","0","500","-","-","Active","-","-","18MHz","1.7dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.256"" (6.50mm)"
http://www.ctscorp.com/wp-content/uploads/2016/01/CER0540A.pdf,-,CER0540A-ND,CER0540A,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"11.31000","0","500","-","-","Active","-","-","-","-","-","Surface Mount","Monoblock, 3 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/2016/01/CER0541A.pdf,-,CER0541A-ND,CER0541A,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"11.31000","0","500","-","-","Active","-","-","-","-","-","Surface Mount","Monoblock, 3 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/2016/01/CER0783A.pdf,-,CER0783A-ND,CER0783A,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"11.42700","0","500","-","-","Active","-","-","-","-","-","Surface Mount","Monoblock, 3 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/2016/01/CER0686A.pdf,-,CER0686A-ND,CER0686A,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"11.53100","0","500","-","-","Active","-","-","-","-","-","Surface Mount","Monoblock, 3 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0704A.pdf,-,CER0704A-ND,CER0704A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"13.17500","0","500","-","-","Active","-","-","45MHz","3dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","0.278"" L x 0.155"" W (7.05mm x 3.93mm)","0.331"" (8.40mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0813A.pdf,-,CER0813A-ND,CER0813A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 4GHZ BAND PASS,0,0,"13.92500","0","500","-","-","Active","4GHz Center","-","100MHz","2.2dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.244"" (6.20mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0349E.pdf,-,CER0349E-ND,CER0349E,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 3.35GHZ BAND PASS,0,0,"16.11250","0","500","-","-","Active","3.35GHz Center","-","200MHz","1.7dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.157"" (4.00mm)"
http://www.ctscorp.com/wp-content/uploads/2015/11/CER0543B.pdf,-,CER0543B-ND,CER0543B,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"16.25000","0","500","-","LR","Active","-","-","196MHz","2.4dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.331"" (8.40mm)"
http://www.ctscorp.com/wp-content/uploads/2016/01/CER0694A.pdf,-,CER0694A-ND,CER0694A,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"21.32726","0","500","-","-","Active","-","-","-","-","-","Surface Mount","Monoblock, 3 PC Pad","-","-"
-,-,CER0873C-ND,CER0873C,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"26.53000","0","100","-","*","Active","-","-","-","-","-","-","-","-","-"
http://www.ctscorp.com/wp-content/uploads/2015/12/CER0081A.pdf,-,CER0081A-ND,CER0081A,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"29.81650","0","500","Tape & Reel (TR)","-","Active","-","50Ohm","6MHz","-","Band Pass","Surface Mount","Monoblock, 2 PC Pad","1.322"" L x 0.309"" W (33.58mm x 7.85mm)","0.443"" (11.25mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/KFF6514A.pdf,-,KFF6514A-ND,KFF6514A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"31.69600","0","100","-","-","Active","-","-","34MHz","1dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","-"
//media.digikey.com/pdf/Data%20Sheets/CTS%20Corporation%20PDFs/KFF6402A.pdf,-,410-1021-ND,KFF6402A,Tusonix a Subsidiary of CTS Electronic Components,FILTER CERAMIC TCAS 1090MHZ SMD,0,0,"32.64800","0","100","Bulk","-","Active","1.09GHz Center","50Ohm","6MHz","2dB","FM","Surface Mount","Monoblock, 4 PC Pad","1.322"" L x 0.309"" W (33.58mm x 7.85mm)","0.398"" (10.11mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/KFF6136A.pdf,-,KFF6136A-ND,KFF6136A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"32.71800","0","100","-","-","Active","-","-","-","1.4dB","Band Pass","-","Monoblock, 2 PC Pad","-","0.398"" (10.11mm)"
http://www.ctscorp.com/wp-content/uploads/2016/01/CER0787B.pdf,-,CER0787B-ND,CER0787B,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"35.38350","0","100","-","-","Active","-","-","-","-","-","Surface Mount","Monoblock, 3 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/2015/12/KFF6444A.pdf,-,KFF6444A-ND,KFF6444A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 1.09GHZ BAND PASS,0,0,"36.18000","0","100","-","-","Active","1.09GHz Center","-","10MHz","4.5dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/2015/12/KFF6401A.pdf,-,KFF6401A-ND,KFF6401A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"38.50200","0","100","-","-","Active","-","-","20MHz","1dB","Band Pass","-","Monoblock, 2 PC Pad","-","0.465"" (11.80mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/KFF6403A.pdf,-,KFF6403A-ND,KFF6403A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 1.2276GHZ BAND PASS,0,0,"38.50200","0","100","-","-","Active","1.2276GHz Center","-","20MHz","1dB","Band Pass","-","Monoblock, 2 PC Pad","-","0.465"" (11.80mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/KFF6384A.pdf,-,KFF6384A-ND,KFF6384A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 1.03GHZ BAND PASS,0,0,"40.47300","0","100","-","-","Active","1.03GHz Center","-","20MHz","3dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/2015/12/KFF6516A.pdf,-,KFF6516A-ND,KFF6516A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 1.09GHZ BAND PASS,0,0,"40.47300","0","100","-","-","Active","1.09GHz Center","-","6MHz","-","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/2016/01/CER0574A.pdf,-,CER0574A-ND,CER0574A,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"43.45650","0","100","-","-","Active","-","-","-","-","-","Surface Mount","Monoblock, 3 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/2015/12/KFF6168A.pdf,-,KFF6168A-ND,KFF6168A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"43.87500","0","100","-","-","Active","-","-","20MHz","2.7dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.177"" (4.50mm)"
-,-,CER0647A-ND,CER0647A,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"44.09100","0","100","-","-","Active","-","-","-","-","-","Surface Mount","Monoblock, 2 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/KFF6106A.pdf,-,KFF6106A-ND,KFF6106A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 1.09GHZ BAND PASS,0,0,"48.06000","0","100","-","-","Active","1.09GHz Center","-","6MHz","1dB","Band Pass","Through Hole","-","-","0.508"" (12.90mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/KFF6138A.pdf,-,KFF6138A-ND,KFF6138A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 1.03GHZ BAND PASS,0,0,"54.59400","0","100","-","-","Active","1.03GHz Center","-","6MHz","1.7dB","Band Pass","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/CTS%20Corporation%20PDFs/KFF6075B.pdf,-,410-1025-ND,KFF6075B,Tusonix a Subsidiary of CTS Electronic Components,RF DUPLEXER MONOBLOCK 3 PC PIN,0,0,"55.05300","0","100","Bulk","-","Active","837MHz Center","50Ohm","-","2.5dB","FM","Surface Mount","Monoblock, 3 PC Pin","2.507"" L x 0.624"" W (63.68mm x 15.85mm)","0.650"" (16.51mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/KFF6433A.pdf,-,KFF6433A-ND,KFF6433A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"57.98250","0","100","-","-","Active","-","-","4MHz","-","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","0.311"" (7.90mm)"
http://www.ctscorp.com/wp-content/uploads/2016/01/CER0613A.pdf,-,CER0613A-ND,CER0613A,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER,0,0,"58.77900","0","100","-","-","Active","-","-","-","-","-","Surface Mount","Monoblock, 3 PC Pad","-","-"
//media.digikey.com/pdf/Data%20Sheets/CTS%20Corporation%20PDFs/KFF6242A.pdf,-,KFF6242A-ND,KFF6242A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"61.66800","0","100","-","-","Active","-","-","35MHz","1.5dB","Band Pass","Surface Mount","Monoblock, 2 PC Pad","-","-"
http://www.ctscorp.com/wp-content/uploads/2015/12/KFF6050A.pdf,-,KFF6050A-ND,KFF6050A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER 1.03GHZ BAND PASS,0,0,"67.43250","0","100","-","-","Active","1.03GHz Center","-","10MHz","2.5dB","Band Pass","-","-","-","0.484"" (12.30mm)"
http://www.ctscorp.com/wp-content/uploads/2015/12/KFF6407A.pdf,-,KFF6407A-ND,KFF6407A,Tusonix a Subsidiary of CTS Electronic Components,CER FILTER BAND PASS,0,0,"95.44500","0","100","-","-","Active","-","-","3MHz","2dB","Band Pass","-","-","-","0.823"" (20.90mm)"
//media.digikey.com/pdf/Data%20Sheets/CTS%20Corporation%20PDFs/KFF6637A.pdf,-,410-1026-2-ND,KFF6637A,Tusonix a Subsidiary of CTS Electronic Components,CERAMIC FILTER 60MHZ FM,0,0,"Active","0","0","Tape & Reel (TR)","-","Active","1.88GHz Center","50Ohm","60MHz","3.6dB","FM","Surface Mount","Monoblock, 3 PC Pad","1.113"" L x 0.157"" W (28.27mm x 4.00mm)","0.262"" (6.65mm)"
https://www.murata.com/en-eu/products/productdata/8796793438238/L0180E.pdf,-,490-1238-ND,SFELA10M7EA00-B0,Murata Electronics North America,FILTER 10.7MHZ 330KHZ BANDWIDTH,0,0,"Obsolete","0","1000","Bulk","CERAFIL®, SFELF","Obsolete","10.7MHz Center","330Ohm","330kHz","4dB","FM","Through Hole","3-SIP, 2.50mm pitch","0.276"" L x 0.118"" W (7.00mm x 3.00mm)","0.354"" (9.00mm)"
//media.digikey.com/pdf/Data%20Sheets/ECS%20PDFs/LTM455U.pdf,//media.digikey.com/photos/ECS%20Photos/LTM455DU.JPG,LTM455DU-ND,LTM455DU,ECS Inc.,ELEMENT CERAMIC FILTER 455KHZ,0,0,"Obsolete","0","1000","Bulk","LTM455U","Obsolete","455kHz Center","1.5kOhm","10kHz","4dB","AM","Through Hole","Cube, 4-PC Pin","0.276"" L x 0.276"" W (7.00mm x 7.00mm)","0.256"" (6.50mm)"
https://www.murata.com/en-eu/products/productdata/8796793438238/L0180E.pdf,-,490-1232-ND,SFELA10M7JAA0-B0,Murata Electronics North America,FILTER 10.7MHZ 150KHZ BANDWIDTH,0,0,"Obsolete","0","1000","Bulk","CERAFIL®, SFELF","Obsolete","10.7MHz Center","330Ohm","150kHz","4.5dB","FM","Through Hole","3-SIP, 2.50mm pitch","0.276"" L x 0.118"" W (7.00mm x 3.00mm)","0.354"" (9.00mm)"
https://www.murata.com/en-eu/products/productdata/8796793438238/L0180E.pdf,-,490-1233-ND,SFELA10M7DF00-B0,Murata Electronics North America,FILTER 10.7MHZ 175KHZ BANDWIDTH,0,0,"Obsolete","0","1000","Bulk","CERAFIL®, SFELF","Obsolete","10.7MHz Center","470Ohm","175kHz","3dB","FM","Through Hole","3-SIP, 2.50mm pitch","0.276"" L x 0.118"" W (7.00mm x 3.00mm)","0.354"" (9.00mm)"
https://www.murata.com/en-eu/products/productdata/8796793438238/L0180E.pdf,-,490-1234-ND,SFELA10M7HA00-B0,Murata Electronics North America,FILTER 10.7MHZ 180KHZ BANDWIDTH,0,0,"Obsolete","0","1500","Bulk","CERAFIL®, SFELF","Obsolete","10.7MHz Center","330Ohm","180kHz","7dB","FM","Through Hole","3-SIP, 2.50mm pitch","0.276"" L x 0.118"" W (7.00mm x 3.00mm)","0.354"" (9.00mm)"
https://www.murata.com/en-eu/products/productdata/8796793438238/L0180E.pdf,-,490-1235-ND,SFELA10M7DF0021-B0,Murata Electronics North America,FILTER 10.7MHZ 200KHZ BANDWIDTH,0,0,"Obsolete","0","1000","Bulk","CERAFIL®, SFELF","Obsolete","10.7MHz Center","470Ohm","200kHz","3dB","FM","Through Hole","3-SIP, 2.50mm pitch","0.276"" L x 0.118"" W (7.00mm x 3.00mm)","0.354"" (9.00mm)"
