Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Design","Impedance @ Frequency","Material","Inner Dimension","Outer Dimension","Ratings","Mounting Type","Length"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19360,-,1934-1306-ND,2643540702,Fair-Rite Products Corp.,FERRITE CORE 50OHM SOLID 6.35MM,28901,0,"0.40000","0","1","-","Active","Round","Solid","50Ohm @ 100MHz","43","0.250"" Dia (6.35mm)","0.562"" Dia (14.28mm)","-","Free Hanging","0.200"" (5.08mm)"
http://assets.lairdtech.com/home/brandworld/files/28B0686-000.pdf,//media.digikey.com/photos/Steward%20Photos/28B0686-000.jpg,240-2310-ND,28B0686-000,Laird-Signal Integrity Products,FERRITE CORE 91 OHM SOLID 9.52MM,3374,0,"0.40000","0","1","28","Active","Round","Solid","91Ohm @ 100MHz","28","0.375"" Dia (9.52mm)","0.686"" Dia (17.42mm)","-","Free Hanging","0.250"" (6.35mm)"
http://assets.lairdtech.com/home/brandworld/files/HFB075024-000.pdf,//media.digikey.com/photos/Steward%20Photos/HFB075024-000.jpg,240-2146-ND,HFB075024-000,Laird-Signal Integrity Products,FERRITE CORE 124 OHM SOLID 2.4MM,79580,0,"0.45000","0","1","HF","Active","Round","Solid","124Ohm @ 300MHz","HF","0.094"" Dia (2.40mm)","0.295"" Dia (7.50mm)","-","Free Hanging","0.394"" (10.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Laird%20Technologies/28R1654-010.pdf,//media.digikey.com/photos/Steward%20Photos/28R1654-010.jpg,240-2334-ND,28R1654-010,Laird-Signal Integrity Products,FERRITE CORE 84 OHM SOLID,12213,0,"0.45000","0","1","28","Active","Flat","Solid","84Ohm @ 100MHz","28","1.476"" W x 0.028"" H (37.50mm x 0.70mm)","1.654"" W x 0.197"" H (42.00mm x 5.00mm)","-","Free Hanging","0.197"" (5.00mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18794,-,1934-1319-ND,2843000302,Fair-Rite Products Corp.,FERRITE CORE MULTI-APERTURE,3835,0,"0.45000","0","1","-","Active","-","-","-","43","-","-","-","-","13.34mm"
http://assets.lairdtech.com/home/brandworld/files/28R0480-000.pdf,//media.digikey.com/photos/Steward%20Photos/28R0480-000.JPG,240-2156-ND,28R0480-000,Laird-Signal Integrity Products,FERRITE CORE 190 OHM SOLID,10978,0,"0.46000","0","1","28","Active","Flat","Solid","190Ohm @ 100MHz","28","0.315"" W x 0.039"" H (8.00mm x 1.00mm)","0.480"" W x 0.217"" H (12.20mm x 5.50mm)","-","Free Hanging","0.709"" (18.00mm)"
http://assets.lairdtech.com/home/brandworld/files/28B0825-000.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/28B0825-000.JPG,240-2770-ND,28B0825-000,Laird-Signal Integrity Products,FERRITE CORE 79 OHM SOLID,3283,0,"0.46000","0","1","28","Active","Round","Solid","79Ohm @ 100MHz","28","0.520"" Dia (13.21mm)","0.825"" Dia (20.95mm)","-","Free Hanging","0.250"" (6.35mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18509,//media.digikey.com/Photos/Fair-Right/2643375002.JPG,1934-1320-ND,2661250402,Fair-Rite Products Corp.,FERRITE CORE 85OHM SOLID 3.18MM,27718,0,"0.50000","0","1","-","Active","Round","Solid","85Ohm @ 100MHz","61","0.125"" Dia (3.18mm)","0.250"" Dia (6.35mm)","-","Free Hanging","0.500"" (12.70mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19384,//media.digikey.com/Photos/Fair-Right/2643801902.JPG,1934-1287-ND,2643801902,Fair-Rite Products Corp.,FERRITE CORE 73OHM SOLID 7.93MM,7214,0,"0.52000","0","1","-","Active","Round","Solid","73Ohm @ 100MHz","43","0.312"" Dia (7.93mm)","0.500"" Dia (12.70mm)","-","Free Hanging","0.500"" (12.70mm)"
https://api.kemet.com/component-edge/download/datasheet/ESD-R-12C.pdf,//media.digikey.com/Photos/Kemet%20Photos/ESD-R-12C.jpg,399-10873-ND,ESD-R-12C,KEMET,FERRITE CORE SOLID 7.3MM,20434,0,"0.53000","0","1","ESD-R","Active","Round","Solid","-","NIZn","0.287"" Dia (7.30mm)","0.464"" Dia (11.80mm)","-","Free Hanging","0.591"" (15.00mm)"
http://assets.lairdtech.com/home/brandworld/files/28B0870-000.pdf,//media.digikey.com/photos/Steward%20Photos/28B0870-000.JPG,240-2312-ND,28B0870-000,Laird-Signal Integrity Products,FERRITE CORE 85 OHM SOLID,10438,0,"0.53000","0","1","28","Active","Round","Solid","85Ohm @ 100MHz","28","0.540"" Dia (13.72mm)","0.870"" Dia (22.10mm)","-","Free Hanging","0.250"" (6.35mm)"
http://assets.lairdtech.com/home/brandworld/files/28B0562-100.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/28B0562-100.JPG,240-2607-ND,28B0562-100,Laird-Signal Integrity Products,FERRITE CORE 184 OHM SOLID,8346,0,"0.53000","0","1","28","Active","Round","Solid","184Ohm @ 100MHz","28","0.250"" Dia (6.35mm)","0.562"" Dia (14.27mm)","-","Free Hanging","0.530"" (13.46mm)"
http://assets.lairdtech.com/home/brandworld/files/HFB095051-100.pdf,//media.digikey.com/photos/Steward%20Photos/HFB095051-100.jpg,240-2145-ND,HFB095051-100,Laird-Signal Integrity Products,FERRITE CORE 64 OHM SOLID 5.08MM,6762,0,"0.53000","0","1","HF","Active","Round","Solid","64Ohm @ 300MHz","HF","0.200"" Dia (5.08mm)","0.375"" Dia (9.52mm)","-","Free Hanging","0.394"" (10.00mm)"
http://assets.lairdtech.com/home/brandworld/files/HFB143064-000.pdf,//media.digikey.com/photos/Steward%20Photos/HFB143064-000.jpg,240-2271-ND,HFB143064-000,Laird-Signal Integrity Products,FERRITE CORE 43 OHM SOLID 6.35MM,4362,0,"0.53000","0","1","HF","Active","Round","Solid","43Ohm @ 300MHz","HF","0.250"" Dia (6.35mm)","0.562"" Dia (14.27mm)","-","Free Hanging","0.197"" (5.00mm)"
http://assets.lairdtech.com/home/brandworld/files/28B0472-090.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/28B0472-090.jpg,240-2765-ND,28B0472-090,Laird-Signal Integrity Products,FERRITE CORE 272 OHM SOLID 3.6MM,2451,0,"0.53000","0","1","28","Active","Round","Solid","272Ohm @ 100MHz","28","0.142"" Dia (3.60mm)","0.472"" Dia (12.00mm)","-","Free Hanging","0.787"" (20.00mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18827,-,1934-1302-ND,2861001502,Fair-Rite Products Corp.,FERRITE CORE MULTI-APERTURE,4725,0,"0.54000","0","1","-","Active","-","-","-","61","-","-","-","-","13.34mm"
http://assets.lairdtech.com/home/brandworld/files/28R1127-500.pdf,//media.digikey.com/photos/Steward%20Photos/28R1127-500.jpg,240-2326-ND,28R1127-500,Laird-Signal Integrity Products,FERRITE CORE 110 OHM SOLID,33383,0,"0.55000","0","1","28","Active","Flat","Solid","110Ohm @ 100MHz","28","0.925"" W x 0.067"" H (23.50mm x 1.70mm)","1.125"" W x 0.303"" H (28.58mm x 7.70mm)","-","Free Hanging","0.382"" (9.70mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18800,-,1934-1412-ND,2843000202,Fair-Rite Products Corp.,FERRITE CORE MULTI-APERTURE,9574,0,"0.55000","0","1","-","Active","-","-","-","43","-","-","-","-","13.34mm"
http://assets.lairdtech.com/home/brandworld/files/28B0625-000.pdf,//media.digikey.com/photos/Steward%20Photos/28B0625-000.jpg,240-2307-ND,28B0625-000,Laird-Signal Integrity Products,FERRITE CORE 163 OHM SOLID,1647,0,"0.57000","0","1","28","Active","Round","Solid","163Ohm @ 100MHz","28","0.310"" Dia (7.87mm)","0.625"" Dia (15.88mm)","-","Free Hanging","0.562"" (14.27mm)"
http://assets.lairdtech.com/home/brandworld/files/28B0563-000.pdf,//media.digikey.com/photos/Steward%20Photos/28B0563-000.jpg,240-2303-ND,28B0563-000,Laird-Signal Integrity Products,FERRITE CORE 173 OHM SOLID,6638,0,"0.58000","0","1","28","Active","Round","Solid","173Ohm @ 100MHz","28","0.286"" Dia (7.26mm)","0.562"" Dia (14.27mm)","-","Free Hanging","0.600"" (15.24mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18836,//media.digikey.com/Photos/Fair-Right/2861000202.JPG,1934-1309-ND,2861000202,Fair-Rite Products Corp.,FERRITE CORE MULTI-APERTURE,9802,0,"0.59000","0","1","-","Active","-","-","-","61","-","-","-","-","13.34mm"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=20258,//media.digikey.com/Photos/Fair-Right/5943004901.JPG,1934-1324-ND,5961001101,Fair-Rite Products Corp.,FERRITE CORE,11086,0,"0.60000","0","1","-","Active","-","-","-","61","-","-","-","-","-"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19885,//media.digikey.com/Photos/Fair-Right/2643375002.JPG,1934-1297-ND,2677006302,Fair-Rite Products Corp.,FERRITE CORE 33OHM SOLID 4.90MM,2491,0,"0.60000","0","1","-","Active","Round","Solid","33Ohm @ 25MHz","77","0.193"" Dia (4.90mm)","0.375"" Dia (9.53mm)","-","Free Hanging","0.410"" (10.41mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18773,//media.digikey.com/Photos/Fair-Right/2873000202.JPG,1934-1296-ND,2873000202,Fair-Rite Products Corp.,FERRITE CORE MULTI-APERTURE,3397,0,"0.61000","0","1","-","Active","-","-","-","73","-","-","-","-","13.34mm"
https://katalog.we-online.de/pbs/datasheet/74270001.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/74270001.JPG,732-3990-ND,74270001,Wurth Electronics Inc.,FERRITE CORE 52 OHM SOLID 0.76MM,18598,0,"0.62000","0","1","WE-SAFB","Active","Round","Solid","52Ohm @ 100MHz","4W1500","0.029"" Dia (0.76mm)","0.098"" Dia (2.50mm)","-","Free Hanging","0.157"" (4.00mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19300,-,1934-1413-ND,2631250202,Fair-Rite Products Corp.,FERRITE CORE 230OHM SOLID 3.18MM,10364,0,"0.63000","0","1","-","Active","Round","Solid","230Ohm @ 100MHz","31","0.125"" Dia (3.18mm)","0.250"" Dia (6.35mm)","-","Free Hanging","1.000"" (25.40mm)"
http://assets.lairdtech.com/home/brandworld/files/28B0485-000.pdf,//media.digikey.com/photos/Steward%20Photos/28B0485-000.jpg,240-2114-ND,28B0485-000,Laird-Signal Integrity Products,FERRITE CORE 320 OHM SOLID,8346,0,"0.63000","0","1","28","Active","Round","Solid","320Ohm @ 100MHz","28","0.192"" Dia (4.88mm)","0.485"" Dia (12.32mm)","-","Free Hanging","1.000"" (25.40mm)"
http://assets.lairdtech.com/home/brandworld/files/28R1261-200.pdf,//media.digikey.com/photos/Steward%20Photos/28R1261-200.jpg,240-2331-ND,28R1261-200,Laird-Signal Integrity Products,FERRITE CORE 135 OHM SOLID,6996,0,"0.64000","0","1","28","Active","Flat","Solid","135Ohm @ 100MHz","28","0.988"" W x 0.035"" H (25.10mm x 0.90mm)","1.260"" W x 0.305"" H (32.00mm x 7.75mm)","-","Free Hanging","0.382"" (9.70mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19276,-,1934-1236-ND,2675023002,Fair-Rite Products Corp.,FERRITE CORE SOLID 5.11MM,3783,0,"0.66000","0","1","-","Active","Round","Solid","-","75","0.201"" Dia (5.11mm)","0.374"" Dia (9.50mm)","-","Free Hanging","0.748"" (19.00mm)"
http://assets.lairdtech.com/home/brandworld/files/LFB095051-000.pdf,//media.digikey.com/photos/Steward%20Photos/LFB095051-000.jpg,240-2277-ND,LFB095051-000,Laird-Signal Integrity Products,FERRITE CORE 86 OHM SOLID 5.1MM,25493,0,"0.67000","0","1","LF","Active","Round","Solid","86Ohm @ 5MHz","LF","0.201"" Dia (5.10mm)","0.374"" Dia (9.50mm)","-","Free Hanging","0.750"" (19.05mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=20245,//media.digikey.com/Photos/Fair-Right/5961000211.jpg,1934-1005-ND,5961000211,Fair-Rite Products Corp.,FERRITE CORE PARYLENE COATED,8142,0,"0.67000","0","1","-","Active","-","-","-","61","-","-","-","-","-"
http://assets.lairdtech.com/home/brandworld/files/28R1101-000.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/28R1101-000.jpg,240-2771-ND,28R1101-000,Laird-Signal Integrity Products,FERRITE CORE 140 OHM SOLID,5994,0,"0.67000","0","1","28","Active","Flat","Solid","140Ohm @ 100MHz","28","0.903"" W x 0.059"" H (22.94mm x 1.50mm)","1.101"" W x 0.305"" H (27.97mm x 7.75mm)","-","Free Hanging","0.577"" (14.66mm)"
http://assets.lairdtech.com/home/brandworld/files/28R1450-100.pdf,//media.digikey.com/photos/Steward%20Photos/28R1450-100.JPG,240-2164-ND,28R1450-100,Laird-Signal Integrity Products,FERRITE CORE 130 OHM SOLID,2742,0,"0.67000","0","1","28","Active","Flat","Solid","130Ohm @ 100MHz","28","1.165"" W x 0.030"" H (29.58mm x 0.75mm)","1.450"" W x 0.305"" H (36.83mm x 7.75mm)","-","Free Hanging","0.394"" (10.00mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19306,-,1934-1353-ND,2631480102,Fair-Rite Products Corp.,FERRITE CORE 140OHM SOLID 5.08MM,11633,0,"0.68000","0","1","-","Active","Round","Solid","140Ohm @ 100MHz","31","0.200"" Dia (5.08mm)","0.485"" Dia (12.32mm)","-","Free Hanging","0.500"" (12.70mm)"
http://assets.lairdtech.com/home/brandworld/files/28B0473-200.pdf,//media.digikey.com/photos/Steward%20Photos/28B0473-200.jpg,240-2241-ND,28B0473-200,Laird-Signal Integrity Products,FERRITE CORE 424 OHM SOLID,3444,0,"0.69000","0","1","28","Active","Round","Solid","424Ohm @ 100MHz","28","0.140"" Dia (3.55mm)","0.472"" Dia (12.00mm)","-","Free Hanging","0.984"" (25.00mm)"
http://assets.lairdtech.com/home/brandworld/files/28B0735-300.pdf,//media.digikey.com/photos/Steward%20Photos/28B0735-300.jpg,240-2311-ND,28B0735-300,Laird-Signal Integrity Products,FERRITE CORE 150 OHM SOLID,4596,0,"0.70000","0","1","28","Active","Round","Solid","150Ohm @ 100MHz","28","0.400"" Dia (10.16mm)","0.735"" Dia (18.67mm)","-","Free Hanging","0.562"" (14.27mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18767,//media.digikey.com/Photos/Fair-Right/2873000202.JPG,1934-1326-ND,2873000302,Fair-Rite Products Corp.,FERRITE CORE MULTI-APERTURE,21635,0,"0.71000","0","1","-","Active","-","-","-","73","-","-","-","-","13.34mm"
http://assets.lairdtech.com/home/brandworld/files/HFB095051-200.pdf,//media.digikey.com/photos/Steward%20Photos/HFB095051-200.jpg,240-2140-ND,HFB095051-200,Laird-Signal Integrity Products,FERRITE CORE 120 OHM SOLID,8504,0,"0.71000","0","1","HF","Active","Round","Solid","120Ohm @ 300MHz","HF","0.200"" Dia (5.08mm)","0.375"" Dia (9.52mm)","-","Free Hanging","0.748"" (19.00mm)"
http://assets.lairdtech.com/home/brandworld/files/28R0880-000.pdf,//media.digikey.com/photos/Steward%20Photos/28R0880-000.jpg,240-2082-ND,28R0880-000,Laird-Signal Integrity Products,FERRITE CORE 187 OHM SOLID,18168,0,"0.72000","0","1","28","Active","Flat","Solid","187Ohm @ 100MHz","28","0.551"" W x 0.059"" H (14.00mm x 1.50mm)","0.880"" W x 0.305"" H (22.35mm x 7.75mm)","-","Free Hanging","0.750"" (19.05mm)"
http://assets.lairdtech.com/home/brandworld/files/LFB180100-000.pdf,//media.digikey.com/photos/Steward%20Photos/LFB180100-000.jpg,240-2283-ND,LFB180100-000,Laird-Signal Integrity Products,FERRITE CORE 29 OHM SOLID 10MM,8909,0,"0.73000","0","1","LF","Active","Round","Solid","29Ohm @ 5MHz","LF","0.394"" Dia (10.00mm)","0.713"" Dia (18.10mm)","-","Free Hanging","0.394"" (10.00mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=20398,-,1934-1258-ND,5943000601,Fair-Rite Products Corp.,FERRITE CORE,2542,0,"0.74000","0","1","-","Active","-","-","-","43","-","-","-","-","-"
http://toshiba.semicon-storage.com/content/dam/toshiba-ss/ncsa/en_us/docs/product-brief/amorphous/AB-SS_Datasheet.pdf,//media.digikey.com/Photos/Toshiba%20Photos/AB3X2X4.5W.JPG,AB3X2X45W-ND,AB3X2X4.5W,Toshiba Semiconductor and Storage,FERRITE CORE SOLID 1.5MM,22540,0,"0.75000","0","1","Amobeads®","Active","Round","Solid","-","-","0.059"" Dia (1.50mm)","0.157"" Dia (4.00mm)","-","Free Hanging","0.236"" (6.00mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19399,//media.digikey.com/Photos/Fair-Right/Round-Cable-Core.jpg,1934-1004-ND,2643665802,Fair-Rite Products Corp.,FERRITE CORE 88OHM SOLID 9.53MM,5307,0,"0.76000","0","1","-","Active","Round","Solid","88Ohm @ 100MHz","43","0.375"" Dia (9.53mm)","0.687"" Dia (17.45mm)","-","Free Hanging","0.500"" (12.70mm)"
http://assets.lairdtech.com/home/brandworld/files/28B1142-000.pdf,//media.digikey.com/photos/Steward%20Photos/28B1142-000.jpg,240-2118-ND,28B1142-000,Laird-Signal Integrity Products,FERRITE CORE 85 OHM SOLID 19MM,3864,0,"0.77000","0","1","28","Active","Round","Solid","85Ohm @ 100MHz","28","0.748"" Dia (19.00mm)","1.142"" Dia (29.01mm)","-","Free Hanging","0.295"" (7.49mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19387,-,1934-1354-ND,2643625002,Fair-Rite Products Corp.,FERRITE CORE 113OHM SOLID 7.93MM,3405,0,"0.79000","0","1","-","Active","Round","Solid","113Ohm @ 100MHz","43","0.312"" Dia (7.93mm)","0.625"" Dia (15.88mm)","-","Free Hanging","0.562"" (14.28mm)"
http://assets.lairdtech.com/home/brandworld/files/28B0562-300.pdf,//media.digikey.com/photos/Laird%20Tech%20Photos/28B0562-300.JPG,240-2608-ND,28B0562-300,Laird-Signal Integrity Products,FERRITE CORE 270 OHM SOLID,1715,0,"0.79000","0","1","28","Active","Round","Solid","270Ohm @ 100MHz","28","0.250"" Dia (6.35mm)","0.562"" Dia (14.27mm)","-","Free Hanging","1.115"" (28.32mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19303,-,1934-1385-ND,2631023002,Fair-Rite Products Corp.,FERRITE CORE 160OHM SOLID 4.90MM,10977,0,"0.82000","0","1","-","Active","Round","Solid","160Ohm @ 100MHz","31","0.193"" Dia (4.90mm)","0.375"" Dia (9.53mm)","-","Free Hanging","0.750"" (19.05mm)"
http://www.delevan.com/seriesPDFs/CF.pdf,//media.digikey.com/Photos/API%20Delevan%20Photos/CF2-17.5%5E9.5%5E28.5.JPG,CF2-17.5*9.5*28.5-ND,CF2-17.5*9.5*28.5,API Delevan Inc.,FERRITE CORE 172 OHM SOLID 9.5MM,6132,0,"0.82000","0","1","CF","Active","Round","Solid","172Ohm @ 100MHz","-","0.374"" Dia (9.50mm)","0.688"" Dia (17.50mm)","-","Free Hanging","1.122"" (28.50mm)"
http://toshiba.semicon-storage.com/content/dam/toshiba-ss/ncsa/en_us/docs/product-brief/amorphous/AB-SS_Datasheet.pdf,//media.digikey.com/Photos/Toshiba%20Photos/AB3X2X6W.JPG,AB3X2X6W-ND,AB3X2X6W,Toshiba Semiconductor and Storage,FERRITE CORE SOLID 1.5MM,7255,0,"0.85000","0","1","Amobeads®","Active","Round","Solid","-","-","0.059"" Dia (1.50mm)","0.157"" Dia (4.00mm)","-","Free Hanging","0.295"" (7.50mm)"
http://assets.lairdtech.com/home/brandworld/files/28R1953-000.pdf,//media.digikey.com/photos/Steward%20Photos/28R1953-000.jpg,240-2165-ND,28R1953-000,Laird-Signal Integrity Products,FERRITE CORE 127 OHM SOLID,2888,0,"0.85000","0","1","28","Active","Flat","Solid","127Ohm @ 100MHz","28","1.732"" W x 0.057"" H (44.00mm x 1.45mm)","1.953"" W x 0.300"" H (49.61mm x 7.62mm)","-","Free Hanging","0.472"" (12.00mm)"
http://assets.lairdtech.com/home/brandworld/files/HFB143064-100.pdf,//media.digikey.com/photos/Steward%20Photos/HFB143064-100.jpg,240-2147-ND,HFB143064-100,Laird-Signal Integrity Products,FERRITE CORE 85 OHM SOLID 6.35MM,2084,0,"0.85000","0","1","HF","Active","Round","Solid","85Ohm @ 300MHz","HF","0.250"" Dia (6.35mm)","0.562"" Dia (14.27mm)","-","Free Hanging","0.394"" (10.00mm)"
http://assets.lairdtech.com/home/brandworld/files/28B0999-000.pdf,//media.digikey.com/photos/Steward%20Photos/28B0999-000.jpg,240-2313-ND,28B0999-000,Laird-Signal Integrity Products,FERRITE CORE 122 OHM SOLID,4015,0,"0.86000","0","1","28","Active","Round","Solid","122Ohm @ 100MHz","28","0.610"" Dia (15.49mm)","1.000"" Dia (25.40mm)","-","Free Hanging","0.500"" (12.70mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19405,-,1934-1271-ND,2643626302,Fair-Rite Products Corp.,FERRITE CORE 96OHM SOLID 10.16MM,7754,0,"0.87000","0","1","-","Active","Round","Solid","96Ohm @ 100MHz","43","0.400"" Dia (10.16mm)","0.735"" Dia (18.67mm)","-","Free Hanging","0.562"" (14.28mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19525,-,1934-1231-ND,2661540202,Fair-Rite Products Corp.,FERRITE CORE 100OHM SOLID 6.35MM,1102,0,"0.87000","0","1","-","Active","Round","Solid","100Ohm @ 100MHz","61","0.250"" Dia (6.35mm)","0.562"" Dia (14.28mm)","-","Free Hanging","0.530"" (13.46mm)"
http://assets.lairdtech.com/home/brandworld/files/28R0984-000.pdf,//media.digikey.com/photos/Steward%20Photos/28R0984-000.jpg,240-2160-ND,28R0984-000,Laird-Signal Integrity Products,FERRITE CORE 220 OHM SOLID,7250,0,"0.88000","0","1","28","Active","Flat","Solid","220Ohm @ 100MHz","28","0.709"" W x 0.035"" H (18.00mm x 0.90mm)","0.984"" W x 0.303"" H (25.00mm x 7.70mm)","-","Free Hanging","0.945"" (24.00mm)"
http://toshiba.semicon-storage.com/content/dam/toshiba-ss/ncsa/en_us/docs/product-brief/amorphous/AB-SS_Datasheet.pdf,//media.digikey.com/Photos/Toshiba%20Photos/AB4X2X4.jpg,AB4X2X45W-ND,AB4X2X4.5W,Toshiba Semiconductor and Storage,FERRITE CORE SOLID 1.5MM,3618,0,"0.88000","0","1","Amobeads®","Active","Round","Solid","-","-","0.059"" Dia (1.50mm)","0.197"" Dia (5.00mm)","-","Free Hanging","0.236"" (6.00mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18806,-,1934-1216-ND,2843010402,Fair-Rite Products Corp.,FERRITE CORE MULTI-APERTURE,1524,0,"0.89000","0","1","-","Active","-","-","-","43","-","-","-","-","19.43mm"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19312,//media.digikey.com/Photos/Fair-Right/2631540202.jpg,1934-1037-ND,2631540202,Fair-Rite Products Corp.,FERRITE CORE 140OHM SOLID 6.35MM,4547,0,"0.96000","0","1","-","Active","Round","Solid","140Ohm @ 100MHz","31","0.250"" Dia (6.35mm)","0.562"" Dia (14.28mm)","-","Free Hanging","0.530"" (13.46mm)"
http://assets.lairdtech.com/home/brandworld/files/LFB143064-100.pdf,//media.digikey.com/photos/Steward%20Photos/LFB143064-100.jpg,240-2136-ND,LFB143064-100,Laird-Signal Integrity Products,FERRITE CORE 53 OHM SOLID 6.35MM,4956,0,"0.98000","0","1","LF","Active","Round","Solid","53Ohm @ 5MHz","LF","0.250"" Dia (6.35mm)","0.562"" Dia (14.27mm)","-","Free Hanging","0.530"" (13.46mm)"
https://katalog.we-online.de/pbs/datasheet/74270061.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/74270061.JPG,732-1548-ND,74270061,Wurth Electronics Inc.,FERRITE CORE 120 OHM SOLID,6987,0,"1.01000","0","1","WE-AFB","Active","Round","Solid","120Ohm @ 100MHz","4W1500","0.250"" Dia (6.35mm)","0.389"" Dia (9.90mm)","-","Free Hanging","0.767"" (19.50mm)"
http://assets.lairdtech.com/home/brandworld/files/28B0734-000.pdf,//media.digikey.com/photos/Laird%20Tech%20Photos/28B0734-000.JPG,240-2611-ND,28B0734-000,Laird-Signal Integrity Products,FERRITE CORE 229 OHM SOLID,5115,0,"1.01000","0","1","28","Active","Round","Solid","229Ohm @ 100MHz","28","0.440"" Dia (11.18mm)","0.735"" Dia (18.67mm)","-","Free Hanging","1.125"" (28.58mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=18860,//media.digikey.com/Photos/Fair-Right/2867000102.JPG,1934-1304-ND,2867000102,Fair-Rite Products Corp.,FERRITE CORE MULTI-APERTURE,3600,0,"1.02000","0","1","-","Active","-","-","-","67","-","-","-","-","13.34mm"
http://toshiba.semicon-storage.com/content/dam/toshiba-ss/ncsa/en_us/docs/product-brief/amorphous/AB-SS_Datasheet.pdf,//media.digikey.com/Photos/Toshiba%20Photos/AB4X2X6W.JPG,AB4X2X6W-ND,AB 4X2X6 W,Toshiba Semiconductor and Storage,FERRITE CORE SOLID 1.5MM,13424,0,"1.05000","0","1","Amobeads®","Active","Round","Solid","-","-","0.059"" Dia (1.50mm)","0.197"" Dia (5.00mm)","-","Free Hanging","0.295"" (7.50mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19444,//media.digikey.com/Photos/Fair-Right/2643801002.jpg,1934-1056-ND,2643801002,Fair-Rite Products Corp.,FERRITE CORE 47OHM SOLID 19MM,5502,0,"1.09000","0","1","-","Active","Round","Solid","47Ohm @ 100MHz","43","0.748"" Dia (19.00mm)","1.142"" Dia (29.01mm)","-","Free Hanging","0.295"" (7.49mm)"
//media.digikey.com/pdf/Data%20Sheets/Steward%20PDFs/28R1340-200.pdf,//media.digikey.com/photos/Steward%20Photos/28R1340-200.jpg,240-2332-ND,28R1340-200,Laird-Signal Integrity Products,FERRITE CORE 220 OHM SOLID,4263,0,"1.15000","0","1","28","Active","Flat","Solid","220Ohm @ 100MHz","28","1.102"" W x 0.039"" H (28.00mm x 1.00mm)","1.339"" W x 0.280"" H (34.00mm x 7.00mm)","-","Free Hanging","0.984"" (25.00mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=19726,-,1934-1224-ND,2643168751,Fair-Rite Products Corp.,FERRITE 95OHM SOLID 17.78X2.54MM,4004,0,"1.15000","0","1","-","Active","Flat","Solid","95Ohm @ 100MHz","43","0.700"" W x 0.100"" H (17.78mm x 2.54mm)","1.000"" W x 0.400"" H (25.40mm x 10.16mm)","-","Free Hanging","0.500"" (12.70mm)"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=20276,-,1934-1257-ND,5961000601,Fair-Rite Products Corp.,FERRITE CORE,5399,0,"1.17000","0","1","-","Active","-","-","-","61","-","-","-","-","-"
