Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Cable Type","Number of Conductors","Pitch","Length","Wire Gauge","Conductor Strand","Shielding","Jacket Color","Ribbon Thickness","Ribbon Width","Jacket (Insulation) Material","Voltage","Operating Temperature","Ratings","Features"
http://multimedia.3m.com/mws/media/703407O/3mtm-round-conductor-flat-cable-hf625-series-ts2338.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_4407%5ESCS-D.jpg,HF16S-100-ND,HF625/16-100M,3M,CBL RIBN 16COND 0.039 GRAY 100M,87,0,"183.37000","0","1","HF625","Active","Flat Cable","16","0.039"" (1.00mm)","328.1' (100.00m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.630"" (16.00mm)","Polyolefin (PO)","300V","-40°C ~ 105°C","UL Style 21682","Zippable"
http://multimedia.3m.com/mws/media/22043O/3mtm-round-jacketed-flat-cable-050-3759-series-ts0070.pdf,//media.digikey.com/photos/3M%20Photos/3759^34%20100SF.JPG,MB34A-100-ND,3759/34 100SF,3M,CBL RIBN 34COND 0.050 BLACK 100',30,0,"203.72000","0","1","3759","Active","Flat Cable, Round Jacket","34","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Black","-","1.650"" (41.91mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 80°C","UL Style 20267","Zippable"
//media.digikey.com/pdf/Data%20Sheets/Molex%20PDFs/1000570yyy.PDF,//media.digikey.com/photos/Molex/F2807S-10-050-55.JPG,MTF1001-100-ND,1000570031,Molex - Temp Flex,CBL RIBN 10COND 0.050 BLUE 100',32,0,"254.54000","0","1","Temp-Flex 100057","Active","Flat Cable","10","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Blue","-","0.500"" (12.70mm)","Fluorinated Ethylene-Propylene (FEP)","300V","-55°C ~ 200°C","UL Style 20424","-"
http://multimedia.3m.com/mws/media/667945O/3mtm-round-conductor-flat-cable-hf365-series-ts2334.pdf,"//media.digikey.com/Photos/3M%20Photos/MFG_HF365,%20HF319.jpg",MD24R-100-ND,HF365/24SF,3M,CBL RIBN 24COND 0.050 GRAY 100',31,0,"133.13000","0","1","HF365","Active","Flat Cable","24","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","1.200"" (30.48mm)","Polyolefin (PO)","300V","-40°C ~ 105°C","UL Style 21682","Zippable"
http://multimedia.3m.com/mws/media/22043O/3mtm-round-jacketed-flat-cable-050-3759-series-ts0070.pdf,//media.digikey.com/photos/3M%20Photos/3759^15%20100SF.JPG,MB15A-100-ND,3759/15 100SF,3M,CBL RIBN 15COND 0.050 BLACK 100',27,0,"159.82000","0","1","3759","Active","Flat Cable, Round Jacket","15","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Black","-","0.700"" (17.78mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 80°C","UL Style 20267","Zippable"
http://cnctech.us/pdfs/GRAY635.pdf,//media.digikey.com/Renders/CnC%20Tech%20Renders/300-30-20-GR-0xxxF.jpg,CN214GR-250-ND,300-30-20-GR-0250F,CNC Tech,FLAT RBN CBL GRAY 20 COND 250',30,0,"163.02000","0","1","-","Active","Flat Cable","20","0.025"" (0.64mm)","250.0' (76.20m)","30 AWG","7 Strands / 38 AWG","Unshielded","Gray","0.026"" (0.66mm)","0.500"" (12.70mm)","Poly-Vinyl Chloride (PVC)","150V","105°C","UL Style 2678","-"
https://multimedia.3m.com/mws/media/856172O/3mtm-medium-flex-life-cable-halogen-free-hf539-series-cd2565.pdf,//media.digikey.com/photos/3M%20Photos/HF539%5E16.JPG,HF16G-100-ND,HF539/16,3M,CBL RIBN 16COND 0.050 GRAY 100',37,0,"180.78000","0","1","HF539","Active","Flat Cable","16","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","19 Strands / 40 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.800"" (20.32mm)","Polyolefin (PO)","300V","-40°C ~ 105°C","UL Style 21682","Zippable"
http://multimedia.3m.com/mws/media/22043O/3mtm-round-jacketed-flat-cable-050-3759-series-ts0070.pdf,//media.digikey.com/photos/3M%20Photos/3759^25%20100SF.JPG,MB25A-100-ND,3759/25 100SF,3M,CBL RIBN 25COND 0.050 BLACK 100',28,0,"181.01000","0","1","3759","Active","Flat Cable, Round Jacket","25","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Black","-","1.200"" (30.48mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 80°C","UL Style 20267","Zippable"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7306_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/MFG_AWG28-37-G.jpg,AE37G-300-ND,AWG28-37/G/300,Assmann WSW Components,CBL RIBN 37COND 0.050 GRAY 300',29,0,"194.97000","0","1","AWG","Active","Flat Cable","37","0.050"" (1.27mm)","300.0' (91.44m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","1.850"" (46.99mm)","Poly-Vinyl Chloride (PVC)","300V","-10°C ~ 105°C","UL Style 2651","-"
https://multimedia.3m.com/mws/media/22027O/3mtm-med-flex-life-cable-050stranded-pvc-3539-series-ts0058.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_3xxx.jpg,MC26FG-100-ND,3539/26 100,3M,CBL RIBN 26COND 0.050 GRAY 100',59,0,"234.68000","0","1","3539","Active","Flat Cable","26","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","19 Strands / 40 AWG","Unshielded","Gray","0.035"" (0.89mm)","1.300"" (33.02mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
http://multimedia.3m.com/mws/media/22247O/3mtm-round-conductor-flat-cable-3355-series-ts0317.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_3355-Series.JPG,3M158939-ND,3355/10 100,3M,RND COND FLT CBL 3355 100FT,116,0,"66.98000","0","1","3355","Active","Flat Cable","10","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.500"" (12.70mm)","Thermoplastic Elastomer (TPE)","300V","-40°C ~ 105°C","UL Style 20297","Zippable"
http://multimedia.3m.com/mws/media/22052O/3mtm-round-conductor-flat-cable-050in-3365-series-ts0080.pdf,//media.digikey.com/Renders/3M%20Renders/3365A%5E30-black.jpg,3M162659-100-ND,3365A/30,3M,CABLE 30 COND FLT BLK .050"" 100',57,0,"117.06000","0","1","3365","Active","Flat Cable","30","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Black","0.035"" (0.89mm)","1.500"" (38.10mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
http://multimedia.3m.com/mws/media/22068O/3mtm-twisted-pair-flat-cable-050-28awg-1700-series-ts0115.pdf,//media.digikey.com/photos/3M%20Photos/1700^50%20(100SF).jpg,3M157636-100-ND,1700/50TB,3M,CBL RIBN 50COND TWIST-PAIR 100',44,0,"241.99000","0","1","1700","Active","Flat Twisted Pair","50 (25 Pair Twisted)","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Multiple","0.080"" (2.03mm)","2.500"" (63.50mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 20462","-"
//media.digikey.com/pdf/Data%20Sheets/Amphenol%20PDFs/159-2801-0xx_RevM_Dwg.pdf,//media.digikey.com/Photos/Amphenol%20Photos/159-2801-025.JPG,SS25R-100-ND,159-2801-025,Amphenol Spectra-Strip,CBL RIBN 25COND .050 BLACK 100',28,0,"250.83000","0","1","Round 'N' Flat®","Active","Flat Cable, Round Jacket","25","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Shielded","Black","0.035"" (0.89mm)","1.250"" (31.75mm)","Poly-Vinyl Chloride (PVC)","300V","-40°C ~ 105°C","-","-"
//media.digikey.com/pdf/Data%20Sheets/Amphenol%20PDFs/169-2832-0xx_RevM_Dwg.pdf,//media.digikey.com/Photos/Amphenol%20Photos/169-2832-010.JPG,SS10LF-100-ND,169-2832-010,Amphenol Spectra-Strip,CBL RIBN 10COND TWISTPAIR 100',27,0,"277.81000","0","1","Twist 'N' Flat®","Active","Flat Twisted Pair, Round Jacket","10 (5 Pair Twisted)","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Shielded","Multiple","0.042"" (1.07mm)","0.526"" (13.36mm)","Poly-Vinyl Chloride (PVC)","300V","-40°C ~ 105°C","-","-"
//media.digikey.com/pdf/Data%20Sheets/Amphenol%20PDFs/132-2801-0xx_RevG_Dwg.pdf,//media.digikey.com/Photos/Amphenol%20Photos/13x-2801-060.JPG,SS60F-100-ND,132-2801-060,Amphenol Spectra-Strip,CBL RIBN 60COND TWISTPAIR 100',35,0,"321.88000","0","1","Twist 'N' Flat®","Active","Flat Twisted Pair","60 (30 Pair Twisted)","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Multiple","0.042"" (1.07mm)","3.026"" (76.86mm)","Poly-Vinyl Chloride (PVC)","300V","-40°C ~ 80°C","UL Style 2697","-"
http://multimedia.3m.com/mws/media/22054O/3mtm-rnd-shld-jckt-flat-cable-mass-term-3659-series-ts0083.pdf,//media.digikey.com/photos/3M%20Photos/3659^37(SF).jpg,3M157797-300-ND,3659/37SF 300,3M,CBL RIBN 37COND 0.050 BLACK 300',65,0,"540.27000","0","1","3659","Active","Flat Cable, Round Jacket","37","0.050"" (1.27mm)","300.0' (91.44m)","28 AWG","7 Strands / 36 AWG","Shielded","Black","-","1.800"" (45.72mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 20267","Zippable"
https://www.molex.com/pdm_docs/sd/082226005_sd.pdf,-,WM22054-ND,0082226005,Molex,CBL RIBN 5COND 0.100 GRAY 100',65,0,"193.22000","0","1","8867","Obsolete","Flat Cable","5","0.100"" (2.54mm)","100.0' (30.48m)","22 AWG","7 Strands / 30 AWG","Unshielded","Gray","0.054"" (1.37mm)","0.500"" (12.70mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL E61522","-"
https://www.molex.com/pdm_docs/sd/082245908_sd.pdf,//media.digikey.com/Photos/Molex/82-24-5908.jpg,WM22051-ND,0082245908,Molex,CBL RIBN 8COND 0.100 GRAY 100',38,0,"222.93000","0","1","8997","Obsolete","Flat Cable","8","0.100"" (2.54mm)","100.0' (30.48m)","24 AWG","7 Strands / 32 AWG","Unshielded","Gray","0.044"" (1.12mm)","0.800"" (20.32mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL E61522","-"
https://www.molex.com/pdm_docs/sd/082283050_sd.pdf,//media.digikey.com/photos/Molex/82-28-3050.jpg,WM16-100-ND,0082283050,Molex,CBL RIBN 50COND 0.039 GRAY 100',27,0,"334.07000","0","1","24500","Obsolete","Flat Cable","50","0.039"" (1.00mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.031"" (0.79mm)","1.969"" (50.01mm)","Poly-Vinyl Chloride (PVC)","150V","-20°C ~ 105°C","UL E61522","Zippable"
http://multimedia.3m.com/mws/media/667945O/3mtm-round-conductor-flat-cable-hf365-series-ts2334.pdf,"//media.digikey.com/Photos/3M%20Photos/MFG_HF365,%20HF319.jpg",MD08R-100-ND,HF365/08SF,3M,CBL RIBN 8COND 0.050 GRAY 100',38,0,"66.77000","0","1","HF365","Active","Flat Cable","8","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.402"" (10.20mm)","Polyolefin (PO)","300V","-40°C ~ 105°C","UL Style 21682","Zippable"
http://multimedia.3m.com/mws/media/22052O/3mtm-round-conductor-flat-cable-050in-3365-series-ts0080.pdf,//media.digikey.com/Renders/3M%20Renders/3365%5E06.jpg,MC06G-300-ND,3365/06 300SF,3M,CBL RIBN 6COND 0.050 GRAY 300',81,0,"68.50000","0","1","3365","Active","Flat Cable","6","0.050"" (1.27mm)","300.0' (91.44m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.300"" (7.62mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
http://multimedia.3m.com/mws/media/667945O/3mtm-round-conductor-flat-cable-hf365-series-ts2334.pdf,"//media.digikey.com/Photos/3M%20Photos/MFG_HF365,%20HF319.jpg",MD10R-100-ND,HF365/10SF,3M,CBL RIBN 10COND 0.050 GRAY 100',41,0,"73.46000","0","1","HF365","Active","Flat Cable","10","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.500"" (12.70mm)","Polyolefin (PO)","300V","-40°C ~ 105°C","UL Style 21682","Zippable"
http://multimedia.3m.com/mws/media/703407O/3mtm-round-conductor-flat-cable-hf625-series-ts2338.pdf,//media.digikey.com/Photos/3M%20Photos/HF625%5E06-100M.JPG,HF06S-100-ND,HF625/06-100M,3M,CBL RIBN 6COND 0.039 GRAY 100M,43,0,"82.95000","0","1","HF625","Active","Flat Cable","6","0.039"" (1.00mm)","328.1' (100.00m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.236"" (6.00mm)","Polyolefin (PO)","300V","-40°C ~ 105°C","UL Style 21682","Zippable"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7306_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/MFG_AWG28-14-G.jpg,AE14G-300-ND,AWG28-14/G/300,Assmann WSW Components,CBL RIBN 14COND 0.050 GRAY 300',34,0,"84.11000","0","1","AWG","Active","Flat Cable","14","0.050"" (1.27mm)","300.0' (91.44m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.700"" (17.78mm)","Poly-Vinyl Chloride (PVC)","300V","-10°C ~ 105°C","UL Style 2651","-"
http://multimedia.3m.com/mws/media/22247O/3mtm-round-conductor-flat-cable-3355-series-ts0317.pdf,//media.digikey.com/Photos/3M%20Photos/3355%5E14-100.jpg,3M155977-100-ND,3355/14 100,3M,CBL RIBN 14COND 0.050 GRAY 100',57,0,"88.58000","0","1","3355","Active","Flat Cable","14","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.700"" (17.78mm)","Thermoplastic Elastomer (TPE)","300V","-40°C ~ 105°C","UL Style 20297","Zippable"
http://multimedia.3m.com/mws/media/22113O/3mtm-round-conductor-flat-cable-100-8125-series-ts0259.pdf,//media.digikey.com/Renders/3M%20Renders/8125-Series-Ribbon-Cable-4-Ct.jpg,ML04G-100-ND,8125/04 100,3M,CBL RIBN 4COND 0.100 GRAY 100',33,0,"91.21000","0","1","8125","Active","Flat Cable","4","0.100"" (2.54mm)","100.0' (30.48m)","24 AWG","7 Strands / 32 AWG","Unshielded","Gray","0.054"" (1.37mm)","0.368"" (9.35mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL E42769","Zippable"
http://multimedia.3m.com/mws/media/667945O/3mtm-round-conductor-flat-cable-hf365-series-ts2334.pdf,"//media.digikey.com/Photos/3M%20Photos/MFG_HF365,%20HF319.jpg",MD16R-100-ND,HF365/16SF,3M,CBL RIBN 16COND 0.050 GRAY 100',31,0,"97.86000","0","1","HF365","Active","Flat Cable","16","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.800"" (20.32mm)","Polyolefin (PO)","300V","-40°C ~ 105°C","UL Style 21682","Zippable"
http://multimedia.3m.com/mws/media/22052O/3mtm-round-conductor-flat-cable-050in-3365-series-ts0080.pdf,//media.digikey.com/Renders/3M%20Renders/3365%5E14.jpg,MC14G-300-ND,3365/14 300SF,3M,CBL RIBN 14COND 0.050 GRAY 300',57,0,"107.81000","0","1","3365","Active","Flat Cable","14","0.050"" (1.27mm)","300.0' (91.44m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.700"" (17.78mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
http://multimedia.3m.com/mws/media/22052O/3mtm-round-conductor-flat-cable-050in-3365-series-ts0080.pdf,//media.digikey.com/Renders/3M%20Renders/3365%5E16.jpg,MC16G-300-ND,3365/16 300SF,3M,CBL RIBN 16COND 0.050 GRAY 300',76,0,"115.41000","0","1","3365","Active","Flat Cable","16","0.050"" (1.27mm)","300.0' (91.44m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","0.800"" (20.32mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
http://multimedia.3m.com/mws/media/22113O/3mtm-round-conductor-flat-cable-100-8125-series-ts0259.pdf,//media.digikey.com/Renders/3M%20Renders/8125-Series-Ribbon-Cable-6-Ct.jpg,ML06G-100-ND,8125/06 100,3M,CBL RIBN 6COND 0.100 GRAY 100',24,0,"116.15000","0","1","8125","Active","Flat Cable","6","0.100"" (2.54mm)","100.0' (30.48m)","24 AWG","7 Strands / 32 AWG","Unshielded","Gray","0.054"" (1.37mm)","0.568"" (14.43mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL E42769","Zippable"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7306_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/MFG_AWG28-24-G.jpg,AE24G-300-ND,AWG28-24/G/300,Assmann WSW Components,CBL RIBN 24COND 0.050 GRY 300',23,0,"134.55000","0","1","AWG","Active","Flat Cable","24","0.050"" (1.27mm)","300.0' (91.44m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","1.200"" (30.48mm)","Poly-Vinyl Chloride (PVC)","300V","-10°C ~ 105°C","UL Style 2651","-"
http://multimedia.3m.com/mws/media/667945O/3mtm-round-conductor-flat-cable-hf365-series-ts2334.pdf,"//media.digikey.com/Photos/3M%20Photos/MFG_HF365,%20HF319.jpg",MD26R-100-ND,HF365/26SF,3M,CBL RIBN 26COND 0.050 GRAY 100',22,0,"144.57000","0","1","HF365","Active","Flat Cable","26","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","1.300"" (33.02mm)","Polyolefin (PO)","300V","-40°C ~ 105°C","UL Style 21682","Zippable"
http://multimedia.3m.com/mws/media/22113O/3mtm-round-conductor-flat-cable-100-8125-series-ts0259.pdf,//media.digikey.com/Renders/3M%20Renders/8125-Series-Ribbon-Cable-8-Ct.jpg,ML08G-100-ND,8125/08 100,3M,CBL RIBN 8COND 0.100 GRAY 100',25,0,"154.84000","0","1","8125","Active","Flat Cable","8","0.100"" (2.54mm)","100.0' (30.48m)","24 AWG","7 Strands / 32 AWG","Unshielded","Gray","0.054"" (1.37mm)","0.768"" (19.51mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL E42769","Zippable"
http://multimedia.3m.com/mws/media/22026O/3mtm-round-conductor-flat-cable-156-18-awg-stranded-ts0057.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_8132%20Series.jpg,3M156579-100-ND,8132/06 100,3M,CBL RIBN 6COND 0.156 GRAY 100',19,0,"158.38000","0","1","8132","Active","Flat Cable","6","0.156"" (3.96mm)","100.0' (30.48m)","18 AWG","19 Strands / 30 AWG","Unshielded","Gray","0.077"" (1.96mm)","0.876"" (22.25mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 80°C","UL E42769","Zippable"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7306_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/MFG_AWG28-30-G.jpg,AE30G-300-ND,AWG28-30/G/300,Assmann WSW Components,CBL RIBN 30COND 0.050 GRAY 300',14,0,"158.50000","0","1","AWG","Active","Flat Cable","30","0.050"" (1.27mm)","300.0' (91.44m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","1.500"" (38.10mm)","Poly-Vinyl Chloride (PVC)","300V","-10°C ~ 105°C","UL Style 2651","-"
http://multimedia.3m.com/mws/media/22573O/3mtm-round-cond-flat-cable-025in-stranded-3754-series-ts0875.pdf,//media.digikey.com/photos/3M%20Photos/3754^26(300).jpg,MB26G-300-ND,3754/26 300,3M,CBL RIBN 26COND 0.025 GRAY 300',9,0,"163.44000","0","1","3754","Active","Flat Cable","26","0.025"" (0.64mm)","300.0' (91.44m)","30 AWG","7 Strands / 38 AWG","Unshielded","Gray","0.025"" (0.64mm)","0.650"" (16.51mm)","Poly-Vinyl Chloride (PVC)","30V","-20°C ~ 105°C","UL Style 20596","-"
http://multimedia.3m.com/mws/media/22054O/3mtm-rnd-shld-jckt-flat-cable-mass-term-3659-series-ts0083.pdf,//media.digikey.com/photos/3M%20Photos/3659^14%20100SF.JPG,MC14R-100-ND,3659/14 100SF,3M,CBL RIBN 14COND 0.050 BLACK 100',11,0,"167.91000","0","1","3659","Active","Flat Cable, Round Jacket","14","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Shielded","Black","-","0.650"" (16.51mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 20267","Zippable"
http://multimedia.3m.com/mws/media/22029O/3mtm-jacketed-flat-cable-050-3603-series-ts0060.pdf,//media.digikey.com/Photos/3M%20Photos/3603%5E20%20100.JPG,MB20J-100-ND,3603/20 100,3M,CBL RIBN 20COND 0.050 GRAY 100',13,0,"175.62000","0","1","3603","Active","Flat Cable, Flat Jacket","20","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.100"" (2.54mm)","1.080"" (27.43mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 80°C","UL Style 2912","-"
http://multimedia.3m.com/mws/media/22113O/3mtm-round-conductor-flat-cable-100-8125-series-ts0259.pdf,//media.digikey.com/Renders/3M%20Renders/8125-Series-Ribbon-Cable-10-Ct.jpg,ML10G-100-ND,8125/10 100,3M,CBL RIBN 10COND 0.100 GRAY 100',17,0,"181.43000","0","1","8125","Active","Flat Cable","10","0.100"" (2.54mm)","100.0' (30.48m)","24 AWG","7 Strands / 32 AWG","Unshielded","Gray","0.054"" (1.37mm)","0.968"" (24.59mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL E42769","Zippable"
http://multimedia.3m.com/mws/media/22059O/3mtm-color-coded-flat-cbl-05028-awg-pvc-3302-series-ts0123.pdf,//media.digikey.com/photos/3M%20Photos/3302^50(300SF).jpg,3M162593-100-ND,3302/50 100,3M,CBL RIBN 50COND 0.050 MULTI 100',4,0,"204.91000","0","1","3302","Active","Flat Cable","50","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Multiple","0.042"" (1.07mm)","2.500"" (63.50mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 20462","Zippable"
http://multimedia.3m.com/mws/media/22068O/3mtm-twisted-pair-flat-cable-050-28awg-1700-series-ts0115.pdf,//media.digikey.com/photos/3M%20Photos/1700^40%20(100SF).jpg,MC40F-100-ND,1700/40 100SF,3M,CBL RIBN 40COND TWIST-PAIR 100',22,0,"206.31000","0","1","1700","Active","Flat Twisted Pair","40 (20 Pair Twisted)","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Multiple","0.080"" (2.03mm)","2.000"" (50.80mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 20462","-"
http://multimedia.3m.com/mws/media/22043O/3mtm-round-jacketed-flat-cable-050-3759-series-ts0070.pdf,//media.digikey.com/photos/3M%20Photos/3759^50%20100SF.JPG,MB50A-100-ND,3759/50 100SF,3M,CBL RIBN 50COND 0.050 BLACK 100',19,0,"229.06000","0","1","3759","Active","Flat Cable, Round Jacket","50","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Black","-","2.450"" (62.23mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 80°C","UL Style 20267","Zippable"
http://multimedia.3m.com/mws/media/22573O/3mtm-round-cond-flat-cable-025in-stranded-3754-series-ts0875.pdf,//media.digikey.com/photos/3M%20Photos/3754^40(300).jpg,MB40G-300-ND,3754/40 300,3M,CBL RIBN 40COND 0.025 GRAY 300',2,0,"230.73000","0","1","3754","Active","Flat Cable","40","0.025"" (0.64mm)","300.0' (91.44m)","30 AWG","7 Strands / 38 AWG","Unshielded","Gray","0.025"" (0.64mm)","1.000"" (25.40mm)","Poly-Vinyl Chloride (PVC)","30V","-20°C ~ 105°C","UL Style 20596","-"
http://multimedia.3m.com/mws/media/22052O/3mtm-round-conductor-flat-cable-050in-3365-series-ts0080.pdf,//media.digikey.com/Renders/3M%20Renders/3365%5E40.jpg,MC40G-300-ND,3365/40 300SF,3M,CBL RIBN 40COND 0.050 GRAY 300',17,0,"248.10000","0","1","3365","Active","Flat Cable","40","0.050"" (1.27mm)","300.0' (91.44m)","28 AWG","7 Strands / 36 AWG","Unshielded","Gray","0.035"" (0.89mm)","2.000"" (50.80mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 2651","Zippable"
http://multimedia.3m.com/mws/media/22068O/3mtm-twisted-pair-flat-cable-050-28awg-1700-series-ts0115.pdf,//media.digikey.com/photos/3M%20Photos/1700^60%20(100SF).jpg,MC60F-100-ND,1700/60 100SF,3M,CBL RIBN 60COND TWIST-PAIR 100',20,0,"283.92000","0","1","1700","Active","Flat Twisted Pair","60 (30 Pair Twisted)","0.050"" (1.27mm)","100.0' (30.48m)","28 AWG","7 Strands / 36 AWG","Unshielded","Multiple","0.080"" (2.03mm)","3.000"" (76.20mm)","Poly-Vinyl Chloride (PVC)","300V","-20°C ~ 105°C","UL Style 20462","-"
