Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Cable Type","Number of Conductors","Length - Coil Retracted","Length - Coil Extended","Length","Jacket Color","Wire Gauge","Conductor Strand","Jacket (Insulation) Material","Cable Width","Cable Height","Coil Diameter","Shielding"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-BL-xxxxF.jpg,CN302-250-ND,530-26-10-BL-0250F,CNC Tech,CABLE MOD FLAT 10COND REEL 250',3,0,"111.24000","0","1","Reel","-","Active","Straight","10","-","-","250' (76.20m)","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.425"" (10.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,-,2800/4-ND,2800/4,Daburn Electronics,CABLE MOD FLAT 4COND SILVER 500',0,0,"0.17070","0","500","Bulk","2800","Active","Straight","4","-","-","500' (152.40m)","Silver","28 AWG","7/36","Poly-Vinyl Chloride (PVC)","0.200"" (5.08mm)","0.097"" (2.46mm)","-","Shielded"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-S-26-4-S_xx-R.pdf,-,AT-K-S-26-4-S/7-ND,AT-K-S-26-4-S/7,Assmann WSW Components,CABLE MOD FLAT 4COND SILVER 7',0,0,"0.83460","0","200","Bulk","-","Active","Straight","4","-","-","7.0' (2.13m)","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-S-26-4-W_xx-R.pdf,-,AT-K-S-26-4-W/7-ND,AT-K-S-26-4-W/7,Assmann WSW Components,CABLE MOD FLAT 4COND WHITE 7',0,0,"0.83460","0","200","Bulk","-","Active","Straight","4","-","-","7.0' (2.13m)","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-S-26-4-B_xx-R.pdf,-,AT-K-S-26-4-B/7-ND,AT-K-S-26-4-B/7,Assmann WSW Components,CABLE MOD FLAT 4COND BLACK 7',0,0,"0.83460","0","200","Bulk","-","Active","Straight","4","-","-","7.0' (2.13m)","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-S-26-6-B_xx-R.pdf,-,AT-K-S-26-6-B/7-ND,AT-K-S-26-6-B/7,Assmann WSW Components,CABLE MOD FLAT 6COND BLACK 7',0,0,"1.15570","0","200","Bulk","-","Active","Straight","6","-","-","7.0' (2.13m)","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-S-26-6-S_xx-R.pdf,-,AT-K-S-26-6-S/7-ND,AT-K-S-26-6-S/7,Assmann WSW Components,CABLE MOD FLAT 6COND SILVER 7',0,0,"1.15570","0","200","Bulk","-","Active","Straight","6","-","-","7.0' (2.13m)","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-S-26-6-W_xx-R.pdf,-,AT-K-S-26-6-W/7-ND,AT-K-S-26-6-W/7,Assmann WSW Components,CABLE MOD FLAT 6COND WHITE 7',0,0,"1.15570","0","200","Bulk","-","Active","Straight","6","-","-","7.0' (2.13m)","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-BL-xxxxF.jpg,511-26-04-BL-0007F-ND,511-26-04-BL-0007F,CNC Tech,CABLE MOD FLAT 4COND 7' PRE-CUT,0,0,"1.45320","0","400","Bulk","-","Active","Straight","4","-","-","7.0' (2.13m)","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-SV-xxxxF.jpg,511-26-04-SV-0007F-ND,511-26-04-SV-0007F,CNC Tech,CABLE MOD FLAT 4COND 7' PRE-CUT,0,0,"1.45320","0","400","Bulk","-","Active","Straight","4","-","-","7.0' (2.13m)","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-WH-xxxxF.jpg,511-26-04-WH-0007F-ND,511-26-04-WH-0007F,CNC Tech,CABLE MOD FLAT 4COND 7' PRE-CUT,0,0,"1.45320","0","400","Bulk","-","Active","Straight","4","-","-","7.0' (2.13m)","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-S-26-8-B_xx-R.pdf,-,AT-K-S-26-8-B/7-ND,AT-K-S-26-8-B/7,Assmann WSW Components,CABLE MOD FLAT 8COND BLACK 7',0,0,"1.46250","0","200","Bulk","-","Active","Straight","8","-","-","7.0' (2.13m)","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-S-26-8-S_xx-R.pdf,-,AT-K-S-26-8-S/7-ND,AT-K-S-26-8-S/7,Assmann WSW Components,CABLE MOD FLAT 8COND SILVER 7',0,0,"1.46250","0","200","Bulk","-","Active","Straight","8","-","-","7.0' (2.13m)","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-S-26-8-W_xx-R.pdf,-,AT-K-S-26-8-W/7-ND,AT-K-S-26-8-W/7,Assmann WSW Components,CABLE MOD FLAT 8COND WHITE 7',0,0,"1.46250","0","200","Bulk","-","Active","Straight","8","-","-","7.0' (2.13m)","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-S-26-4-S_xx-R.pdf,-,AT-K-S-26-4-S/14-ND,AT-K-S-26-4-S/14,Assmann WSW Components,CABLE MOD FLAT 4COND SILVER 14',0,0,"1.61720","0","100","Bulk","-","Active","Straight","4","-","-","14.0' (4.30m)","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-S-26-4-W_xx-R.pdf,-,AT-K-S-26-4-W/14-ND,AT-K-S-26-4-W/14,Assmann WSW Components,CABLE MOD FLAT 4COND WHITE 14',0,0,"1.61720","0","100","Bulk","-","Active","Straight","4","-","-","14.0' (4.30m)","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-S-26-4-B_xx-R.pdf,-,AT-K-S-26-4-B/14-ND,AT-K-S-26-4-B/14,Assmann WSW Components,CABLE MOD FLAT 4COND BLACK 14',0,0,"1.61720","0","100","Bulk","-","Active","Straight","4","-","-","14.0' (4.30m)","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-BL-xxxxF.jpg,511-26-06-BL-0007F-ND,511-26-06-BL-0007F,CNC Tech,CABLE MOD FLAT 6COND 7' PRE-CUT,0,0,"1.99520","0","400","Bulk","-","Active","Straight","6","-","-","7.0' (2.13m)","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-SV-xxxxF.jpg,511-26-06-SV-0007F-ND,511-26-06-SV-0007F,CNC Tech,CABLE MOD FLAT 6COND 7' PRE-CUT,0,0,"1.99520","0","400","Bulk","-","Active","Straight","6","-","-","7.0' (2.13m)","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-WH-xxxxF.jpg,511-26-06-WH-0007F-ND,511-26-06-WH-0007F,CNC Tech,CABLE MOD FLAT 6COND 7' PRE-CUT,0,0,"1.99520","0","400","Bulk","-","Active","Straight","6","-","-","7.0' (2.13m)","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-S-26-6-B_xx-R.pdf,-,AT-K-S-26-6-B/14-ND,AT-K-S-26-6-B/14,Assmann WSW Components,CABLE MOD FLAT 6COND BLACK 14',0,0,"2.24770","0","100","Bulk","-","Active","Straight","6","-","-","14.0' (4.30m)","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-S-26-6-W_xx-R.pdf,-,AT-K-S-26-6-W/14-ND,AT-K-S-26-6-W/14,Assmann WSW Components,CABLE MOD FLAT 6COND WHITE 14',0,0,"2.24770","0","100","Bulk","-","Active","Straight","6","-","-","14.0' (4.30m)","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-S-26-6-S_xx-R.pdf,-,AT-K-S-26-6-S/14-ND,AT-K-S-26-6-S/14,Assmann WSW Components,CABLE MOD FLAT 6COND SILVER 14',0,0,"2.24770","0","100","Bulk","-","Active","Straight","6","-","-","14.0' (4.30m)","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-BL-xxxxF.jpg,511-26-08-BL-0007F-ND,511-26-08-BL-0007F,CNC Tech,CABLE MOD FLAT 8COND 7' PRE-CUT,0,0,"2.54560","0","400","Bulk","-","Active","Straight","8","-","-","7.0' (2.13m)","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-SV-xxxxF.jpg,511-26-08-SV-0007F-ND,511-26-08-SV-0007F,CNC Tech,CABLE MOD FLAT 8COND 7' PRE-CUT,0,0,"2.54560","0","400","Bulk","-","Active","Straight","8","-","-","7.0' (2.13m)","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-WH-xxxxF.jpg,511-26-08-WH-0007F-ND,511-26-08-WH-0007F,CNC Tech,CABLE MOD FLAT 8COND 7' PRE-CUT,0,0,"2.54560","0","400","Bulk","-","Active","Straight","8","-","-","7.0' (2.13m)","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-BL-xxxxF.jpg,511-26-04-BL-0014F-ND,511-26-04-BL-0014F,CNC Tech,CABLE MOD FLAT 4COND 14' PRE-CUT,0,0,"2.67320","0","400","Bulk","-","Active","Straight","4","-","-","14.0' (4.30m)","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-SV-xxxxF.jpg,511-26-04-SV-0014F-ND,511-26-04-SV-0014F,CNC Tech,CABLE MOD FLAT 4COND 14' PRE-CUT,0,0,"2.67320","0","400","Bulk","-","Active","Straight","4","-","-","14.0' (4.30m)","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-WH-xxxxF.jpg,511-26-04-WH-0014F-ND,511-26-04-WH-0014F,CNC Tech,CABLE MOD FLAT 4COND 14' PRE-CUT,0,0,"2.67320","0","400","Bulk","-","Active","Straight","4","-","-","14.0' (4.30m)","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://cnctech.us/pdfs/521-26-06-BL-005F.pdf,-,521-26-06-BL-0005F-ND,521-26-06-BL-005F,CNC Tech,CABLE MOD COIL 6COND 5' PRE-CUT,0,0,"2.76000","0","400","Bulk","-","Active","Coil","6","1.77' (0.54m)","5' (1.52m)","-","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","0.512"" (13mm)","Unshielded"
http://cnctech.us/pdfs/521-26-06-SV-005F.pdf,-,521-26-06-SV-0005F-ND,521-26-06-SV-0005F,CNC Tech,CABLE MOD COIL 6COND 5' PRE-CUT,0,0,"2.76000","0","400","Bulk","-","Active","Coil","6","1.77' (0.54m)","5' (1.52m)","-","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","0.512"" (13mm)","Unshielded"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-S-26-8-B_xx-R.pdf,-,AT-K-S-26-8-B/14-ND,AT-K-S-26-8-B/14,Assmann WSW Components,CABLE MOD FLAT 8COND BLACK 14',0,0,"2.86000","0","100","Bulk","-","Active","Straight","8","-","-","14.0' (4.30m)","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-S-26-8-S_xx-R.pdf,-,AT-K-S-26-8-S/14-ND,AT-K-S-26-8-S/14,Assmann WSW Components,CABLE MOD FLAT 8COND SILVER 14',0,0,"2.86000","0","100","Bulk","-","Active","Straight","8","-","-","14.0' (4.30m)","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-S-26-8-W_xx-R.pdf,-,AT-K-S-26-8-W/14-ND,AT-K-S-26-8-W/14,Assmann WSW Components,CABLE MOD FLAT 8COND WHITE 14',0,0,"2.86000","0","100","Bulk","-","Active","Straight","8","-","-","14.0' (4.30m)","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-S-26-4-S_xx-R.pdf,-,AT-K-S-26-4-S/25-ND,AT-K-S-26-4-S/25,Assmann WSW Components,CABLE MOD FLAT 4COND SILVER 25',0,0,"3.01560","0","50","Bulk","-","Active","Straight","4","-","-","25.0' (7.62m)","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-S-26-4-W_xx-R.pdf,-,AT-K-S-26-4-W/25-ND,AT-K-S-26-4-W/25,Assmann WSW Components,CABLE MOD FLAT 4COND WHITE 25',0,0,"3.01560","0","50","Bulk","-","Active","Straight","4","-","-","25.0' (7.62m)","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-S-26-4-B_xx-R.pdf,-,AT-K-S-26-4-B/25-ND,AT-K-S-26-4-B/25,Assmann WSW Components,CABLE MOD FLAT 4COND BLACK 25',0,0,"3.01560","0","50","Bulk","-","Active","Straight","4","-","-","25.0' (7.62m)","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://cnctech.us/pdfs/521-26-06-SV-007F.pdf,-,521-26-06-SV-0007F-ND,521-26-06-SV-0007F,CNC Tech,CABLE MOD COIL 6COND 7' PRE-CUT,0,0,"3.62920","0","400","Bulk","-","Active","Coil","6","2.43' (0.74m)","7' (2.13m)","-","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","0.512"" (13mm)","Unshielded"
http://cnctech.us/pdfs/521-26-06-BL-007F.pdf,-,521-26-06-BL-0007F-ND,521-26-06-BL-007F,CNC Tech,CABLE MOD COIL 6COND 7' PRE-CUT,0,0,"3.62923","0","400","Bulk","-","Active","Coil","6","2.43' (0.74m)","7' (2.13m)","-","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","0.512"" (13mm)","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-BL-xxxxF.jpg,511-26-06-BL-0014F-ND,511-26-06-BL-0014F,CNC Tech,CABLE MOD FLAT 6COND 14' PRE-CUT,0,0,"3.68383","0","400","Bulk","-","Active","Straight","6","-","-","14.0' (4.30m)","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-SV-xxxxF.jpg,511-26-06-SV-0014F-ND,511-26-06-SV-0014F,CNC Tech,CABLE MOD FLAT 6COND 14' PRE-CUT,0,0,"3.68383","0","400","Bulk","-","Active","Straight","6","-","-","14.0' (4.30m)","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-WH-xxxxF.jpg,511-26-06-WH-0014F-ND,511-26-06-WH-0014F,CNC Tech,CABLE MOD FLAT 6COND 14' PRE-CUT,0,0,"3.68383","0","400","Bulk","-","Active","Straight","6","-","-","14.0' (4.30m)","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://cnctech.us/pdfs/521-26-06-WH-005F.pdf,-,521-26-06-WH-0005F-ND,521-26-06-WH-0005F,CNC Tech,CABLE MOD COIL 6COND 5' PRE-CUT,0,0,"3.70800","0","400","Bulk","-","Active","Coil","6","1.77' (0.54m)","5' (1.52m)","-","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","0.512"" (13mm)","Unshielded"
http://cnctech.us/pdfs/521-26-08-SV-005F.pdf,-,521-26-08-SV-0005F-ND,521-26-08-SV-0005F,CNC Tech,CABLE MOD COIL 8COND 5' PRE-CUT,0,0,"3.84560","0","400","Bulk","-","Active","Coil","8","2.30' (0.70m)","5' (1.52m)","-","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","0.591"" (15mm)","Unshielded"
http://cnctech.us/pdfs/521-26-08-BL-005F.pdf,-,521-26-08-BL-0005F-ND,521-26-08-BL-0005F,CNC Tech,CABLE MOD COIL 8COND 5' PRE-CUT,0,0,"3.84563","0","400","Bulk","-","Active","Coil","8","2.30' (0.70m)","5' (1.52m)","-","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","0.591"" (15mm)","Unshielded"
http://cnctech.us/pdfs/521-26-08-WH-005F.pdf,-,521-26-08-WH-0005F-ND,521-26-08-WH-0005F,CNC Tech,CABLE MOD COIL 8COND 5' PRE-CUT,0,0,"3.84563","0","400","Bulk","-","Active","Coil","8","2.30' (0.70m)","5' (1.52m)","-","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","0.591"" (15mm)","Unshielded"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-S-26-6-B_xx-R.pdf,-,AT-K-S-26-6-B/25-ND,AT-K-S-26-6-B/25,Assmann WSW Components,CABLE MOD FLAT 6COND BLACK 25',0,0,"4.26160","0","50","Bulk","-","Active","Straight","6","-","-","25.0' (7.62m)","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-S-26-6-S_xx-R.pdf,-,AT-K-S-26-6-S/25-ND,AT-K-S-26-6-S/25,Assmann WSW Components,CABLE MOD FLAT 6COND SILVER 25',0,0,"4.26160","0","50","Bulk","-","Active","Straight","6","-","-","25.0' (7.62m)","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-S-26-6-W_xx-R.pdf,-,AT-K-S-26-6-W/25-ND,AT-K-S-26-6-W/25,Assmann WSW Components,CABLE MOD FLAT 6COND WHITE 25',0,0,"4.26160","0","50","Bulk","-","Active","Straight","6","-","-","25.0' (7.62m)","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-BL-xxxxF.jpg,511-26-04-BL-0025F-ND,511-26-04-BL-0025F,CNC Tech,CABLE MOD FLAT 4COND 25' PRE-CUT,0,0,"4.38650","0","400","Bulk","-","Active","Straight","4","-","-","25.0' (7.62m)","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-SV-xxxxF.jpg,511-26-04-SV-0025F-ND,511-26-04-SV-0025F,CNC Tech,CABLE MOD FLAT 4COND 25' PRE-CUT,0,0,"4.38650","0","400","Bulk","-","Active","Straight","4","-","-","25.0' (7.62m)","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-WH-xxxxF.jpg,511-26-04-WH-0025F-ND,511-26-04-WH-0025F,CNC Tech,CABLE MOD FLAT 4COND 25' PRE-CUT,0,0,"4.38650","0","400","Bulk","-","Active","Straight","4","-","-","25.0' (7.62m)","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-BL-xxxxF.jpg,511-26-08-BL-0014F-ND,511-26-08-BL-0014F,CNC Tech,CABLE MOD FLAT 8COND 14' PRE-CUT,0,0,"4.71073","0","400","Bulk","-","Active","Straight","8","-","-","14.0' (4.30m)","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-SV-xxxxF.jpg,511-26-08-SV-0014F-ND,511-26-08-SV-0014F,CNC Tech,CABLE MOD FLAT 8COND 14' PRE-CUT,0,0,"4.71073","0","400","Bulk","-","Active","Straight","8","-","-","14.0' (4.30m)","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-WH-xxxxF.jpg,511-26-08-WH-0014F-ND,511-26-08-WH-0014F,CNC Tech,CABLE MOD FLAT 8COND 14' PRE-CUT,0,0,"4.71073","0","400","Bulk","-","Active","Straight","8","-","-","14.0' (4.30m)","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://cnctech.us/pdfs/521-26-06-BL-010F.pdf,-,521-26-06-BL-0010F-ND,521-26-06-BL-010F,CNC Tech,CABLE MOD COIL 6COND 10' PRE-CUT,0,0,"4.81600","0","100","Bulk","-","Active","Coil","6","3.28' (1.00m)","10' (3.05m)","-","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","0.512"" (13mm)","Unshielded"
http://cnctech.us/pdfs/521-26-06-SV-010F.pdf,-,521-26-06-SV-0010F-ND,521-26-06-SV-0010F,CNC Tech,CABLE MOD COIL 6COND 10' PRE-CUT,0,0,"4.81600","0","400","Bulk","-","Active","Coil","6","3.28' (1.00m)","10' (3.05m)","-","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","0.512"" (13mm)","Unshielded"
http://cnctech.us/pdfs/521-26-06-WH-010F.pdf,-,521-26-06-WH-0010F-ND,521-26-06-WH-0010F,CNC Tech,CABLE MOD COIL 6COND 10' PRE-CUT,0,0,"4.81600","0","400","Bulk","-","Active","Coil","6","3.28' (1.00m)","10' (3.05m)","-","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","0.512"" (13mm)","Unshielded"
http://cnctech.us/pdfs/521-26-08-BL-007F.pdf,-,521-26-08-BL-0007F-ND,521-26-08-BL-0007F,CNC Tech,CABLE MOD COIL 8COND 7' PRE-CUT,0,0,"4.97080","0","400","Bulk","-","Active","Coil","8","3.28' (1.00m)","7' (2.13m)","-","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","0.591"" (15mm)","Unshielded"
http://cnctech.us/pdfs/521-26-08-SV-007F.pdf,-,521-26-08-SV-0007F-ND,521-26-08-SV-0007F,CNC Tech,CABLE MOD COIL 8COND 7' PRE-CUT,0,0,"4.97080","0","400","Bulk","-","Active","Coil","8","3.28' (1.00m)","7' (2.13m)","-","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","0.591"" (15mm)","Unshielded"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-S-26-8-B_xx-R.pdf,-,AT-K-S-26-8-B/25-ND,AT-K-S-26-8-B/25,Assmann WSW Components,CABLE MOD FLAT 8COND BLACK 25',0,0,"5.44740","0","50","Bulk","-","Active","Straight","8","-","-","25.0' (7.62m)","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","-","Unshielded"
