Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Cable Type","Number of Conductors","Wire Gauge","Conductor Strand","Conductor Material","Jacket (Insulation) Material","Jacket (Insulation) Diameter","Shield Type","Length","Jacket Color","Ratings","Features","Voltage","Operating Temperature","Usage","Jacket (Insulation) Thickness"
http://multimedia.3m.com/mws/media/22505O/3mtm-round-shielded-jckd-disc-wire-cable-3644x-series-ts0826.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_3644B%20Series.jpg,MB24T-100-ND,3644B/24 100SF,3M,MULTI-PAIR 24COND 28AWG 100',37,0,"295.60000","0","1","3644X","Active","Multi-Pair","24 (12 Pair Twisted)","28 AWG","7/36","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.250"" (6.35mm)","Foil, Braid","100.0' (30.5m)","Beige","-","-","150V","-","Communication, Computer, Control","0.0260"" (0.660mm)"
http://www.tensility.com/pdffiles/30-00398.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_30-00398.JPG,T1296-305-ND,30-00398,Tensility International Corp,CABLE 2COND 20AWG BLACK 305M,32,0,"296.19000","0","1","-","Active","Multi-Conductor","2","20 AWG","26/34","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.157"" (3.99mm)","-","1000.0' (304.8m)","Black","UL Style 2468","-","300V","-10°C ~ 80°C","-","0.0150"" (0.381mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/2211C?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/2211C-SL005.jpg,A2211C-500-ND,2211C SL002,Alpha Wire,CABLE 2COND 22AWG SHLD 500',46,36,"298.74000","0","1","-","Active","Multi-Conductor","2 (1 Pair Twisted)","22 AWG","7/30","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.168"" (4.27mm)","Foil","500.0' (152.4m)","Slate","-","Drain Wire","150V","-20°C ~ 80°C","Communication, Control","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/1219_12C?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/12x9%5E12C-SL00x.jpg,A1219/12C-100-ND,1219/12C SL005,Alpha Wire,CABLE 12COND 24AWG SHLD 100',34,0,"298.97000","0","1","-","Active","Multi-Conductor","12","24 AWG","7/32","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.251"" (6.38mm)","Foil","100.0' (30.5m)","Slate","-","Drain Wire","300V","-20°C ~ 80°C","Communication, Control","0.0320"" (0.813mm)"
http://general-cable.dcatalog.com/v/Electronics/#page=72,//media.digikey.com/photos/General%20Cable%20Photos/c0742a.21.10.JPG,W404-1000-ND,C0742A.41.10,General Cable/Carol Brand,CABLE 4COND 24AWG GRY SHLD 1000',42,105000,"302.65000","0","1","-","Active","Multi-Conductor","4","24 AWG","7/32","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.175"" (4.45mm)","Foil","1000.0' (304.8m)","Gray","-","Drain Wire","300V","-20°C ~ 80°C","Computer","0.0320"" (0.813mm)"
https://b2b.harting.com/files/0711_Ha-VIS_Ethernet_cable_8-wire_Cat_6A_PVC_EN.pdf,//media.digikey.com/Photos/Harting/09456000542.JPG,1195-2218-ND,09456000542,HARTING,CABLE CAT6A 8COND 26AWG YEL 164',31,0,"303.37000","0","1","-","Active","Multi-Pair, Cat6a","8 (4 Pair Twisted)","26 AWG","7/26","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.272"" (6.91mm)","Foil, Braid","164.0' (50.0m)","Yellow","UL Style 20276","-","100V","-20°C ~ 80°C","Industrial Environments - IP65","-"
https://catalog.belden.com/techdata/EN/9451_techdata.pdf,//media.digikey.com/Photos/Belden/MFG_9451-0xxx.jpg,BEL1327-1000-ND,9451 010U1000,Belden Inc.,CABLE 2COND 22AWG BLACK 1000',27,0,"304.33000","0","1","-","Active","Multi-Conductor","2 (1 Pair Twisted)","22 AWG","7/30","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.135"" (3.43mm)","Foil","1000.0' (304.8m)","Black","UL Style CMR","-","-","-20°C ~ 75°C","-","0.0200"" (0.508mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/6393?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/6393-SL00x.jpg,A6393SL-100-ND,6393 SL005,Alpha Wire,MULTI-PAIR 10COND 28AWG 100',27,0,"310.08000","0","1","-","Active","Multi-Pair","10 (5 Pair Twisted)","28 AWG","7/36","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.252"" (6.40mm)","Foil, Braid","100.0' (30.5m)","Slate","UL Style 2960","Drain Wire","300V","-20°C ~ 75°C","-","0.0350"" (0.889mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/1173C?device=pdf,//media.digikey.com/photos/Alpha%20Wire%20Photos/1173C%20SERIES.jpg,A121-1000-ND,1173C SL001,Alpha Wire,MULTI-PAIR 3COND 22AWG 1000',91,125,"317.62000","0","1","-","Active","Multi-Conductor","3","22 AWG","7/30","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.172"" (4.37mm)","-","1000.0' (304.8m)","Slate","-","-","150V","-20°C ~ 80°C","Communication, Control","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/1606?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/1606-SL021.jpg,1606SL021-ND,1606 SL021,Alpha Wire,CABLE MOD FLAT 6COND SLVR 1000',35,0,"319.98000","0","1","-","Active","Multi-Conductor","6","26 AWG","7/34","Copper, Bare","Poly-Vinyl Chloride (PVC)","0.270"" (6.86mm)","-","1000.0' (304.8m)","Silver","-","-","150V","-20°C ~ 60°C","Communication, Control","0.0240"" (0.610mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/High-Low-Temperature-Cable/M1222?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/28xx%5E2-WH00x.jpg,M1222WH005-ND,M1222 WH005,Alpha Wire,CABLE 2COND 22AWG WHT SHLD 100',37,0,"323.80000","0","1","-","Active","Multi-Conductor","2","22 AWG","19/34","Copper, Tinned","Polytetrafluoroethylene (PTFE)","0.146"" (3.71mm)","Braid","100.0' (30.5m)","White","-","-","600V","-55°C ~ 200°C","-","0.0118"" (0.300mm)"
http://www.alphawire.com/Home/Products/Cable/Xtra-Guard-Performance-Cable/Xtra-Guard-2/25196?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/25196-BK005.jpg,25196BK005-ND,25196 BK005,Alpha Wire,CABLE 6COND 22AWG BLK SHLD 100',45,25,"328.78000","0","1","Xtra-Guard® 2","Active","Multi-Conductor","6","22 AWG","7/30","Copper, Tinned","Polyurethane (PU)","0.223"" (5.66mm)","Foil","100.0' (30.5m)","Black","ISO 10993, UL Style 20668","Biological Compatibility, Drain Wire, Rip Cord","300V","-30°C ~ 90°C","-","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Xtra-Guard-Performance-Cable/Xtra-Guard-4/45072?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/45072-BK00x.jpg,45072BK005-ND,45072 BK005,Alpha Wire,CABLE 2 COND 16AWG BLACK 100',51,0,"346.90000","0","1","Xtra-Guard® 4","Active","Multi-Conductor","2","16 AWG","19/0.0117""","Copper, Tinned","Thermoplastic Elastomer (TPE)","0.276"" (7.01mm)","-","100.0' (30.5m)","Black","ISO 10993","Biological Compatibility, Rip Cord","300V","-50°C ~ 125°C","-","0.0450"" (1.143mm)"
http://www.tensility.com/pdffiles/30-00353.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_30-00353.JPG,T1263-305-ND,30-00353,Tensility International Corp,CABLE 2COND 20AWG BLACK 305M,140,0,"349.24000","0","1","-","Active","Multi-Conductor","2","20 AWG","26/34","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.185"" (4.70mm)","-","1000.0' (304.8m)","Black","UL Style 2464","-","300V","80°C","-","0.0299"" (0.759mm)"
http://www.tensility.com/pdffiles/30-00371.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_30-00371.JPG,T1276-305-ND,30-00371,Tensility International Corp,CABLE 3COND 22AWG BLACK 305M,45,0,"362.90000","0","1","-","Active","Multi-Conductor","3","22 AWG","17/34","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.177"" (4.50mm)","-","1000.0' (304.8m)","Black","UL Style 2464","-","300V","80°C","-","0.0299"" (0.759mm)"
https://catalog.belden.com/techdata/EN/8442_techdata.pdf,//media.digikey.com/Photos/Belden/8442-060500.jpg,BEL1517-1000-ND,8442 0601000,Belden Inc.,CABLE 2 COND 22AWG 1000',71,0,"381.60000","0","1","-","Active","Speaker","2 (1 Pair Twisted)","22 AWG","7/30","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.170"" (4.32mm)","-","1000.0' (304.8m)","Chrome","-","-","-","-20°C ~ 60°C","Audio, Control, Instrumentation","0.0250"" (0.635mm)"
http://multimedia.3m.com/mws/media/22505O/3mtm-round-shielded-jckd-disc-wire-cable-3644x-series-ts0826.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_3644B%20Series.jpg,MB36T-100-ND,3644B/36 100SF,3M,MULTI-PAIR 36COND 28AWG 100',27,0,"399.10000","0","1","3644X","Active","Multi-Pair","36 (18 Pair Twisted)","28 AWG","7/36","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.290"" (7.37mm)","Foil, Braid","100.0' (30.5m)","Beige","-","-","150V","-","Communication, Computer, Control","0.0260"" (0.660mm)"
http://general-cable.dcatalog.com/v/Electronics/#page=72,//media.digikey.com/photos/General%20Cable%20Photos/c0765a.18.10.JPG,W510-500-ND,C0765A.18.10,General Cable/Carol Brand,CABLE 10COND 22AWG GRY SHLD 500',57,500,"412.90000","0","1","-","Active","Multi-Conductor","10","22 AWG","7/30","Copper, Annealed Tinned","Poly-Vinyl Chloride (PVC)","0.269"" (6.83mm)","Foil","500.0' (152.4m)","Gray","ASTM B-33","Drain Wire","300V","-20°C ~ 80°C","Computer","0.0320"" (0.813mm)"
https://html5.dcatalog.com/?docid=93bcf829-206c-44f0-8fd9-a83f0168ce20#page=32,-,C89033B-250-ND,89033.35.01,General Cable/Carol Brand,CABLE 3COND 12AWG BLACK 250',38,0,"413.48000","0","1","Ultra Flex®","Active","Multi-Conductor","3","12 AWG","65/30","Copper, Bare","Thermoplastic Elastomer (TPE)","0.443"" (11.25mm)","-","250.0' (76.2m)","Black","-","Oil Resistant","300V","-50°C ~ 105°C","Cord and Cordset","0.0300"" (0.762mm)"
http://multimedia.3m.com/mws/media/22505O/3mtm-round-shielded-jckd-disc-wire-cable-3644x-series-ts0826.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_3644B%20Series.jpg,MB40T-100-ND,3644B/40 100SF,3M,MULTI-PAIR 40COND 28AWG 100',67,0,"423.72000","0","1","3644X","Active","Multi-Pair","40 (20 Pair Twisted)","28 AWG","7/36","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.300"" (7.62mm)","Foil, Braid","100.0' (30.5m)","Beige","-","-","150V","-","Communication, Computer, Control","0.0260"" (0.660mm)"
http://www.alphawire.com/~/media/Files/Brochures/EcoCableMiniBrochure.pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/EcoCable-Mini-15-Shielded.jpg,78131SL005-ND,78131 SL005,Alpha Wire,CABLE 15COND 24AWG SHLD 100',57,3,"427.42000","0","1","EcoCable® Mini","Active","Multi-Conductor","15","24 AWG","19/36","Copper, Tinned","Polyphenylene Ether, Modified (mPPE)","0.217"" (5.51mm)","Foil","100.0' (30.5m)","Slate","ISO 10993, UL Style 21460","Biological Compatibility, Drain Wire, Rip Cord","300V","-40°C ~ 80°C","-","0.0150"" (0.381mm)"
https://html5.dcatalog.com/?docid=93bcf829-206c-44f0-8fd9-a83f0168ce20#page=32,//media.digikey.com/Photos/General%20Cable%20Photos/89083.35.01.jpg,C89083B-250-ND,89083.35.01,General Cable/Carol Brand,CABLE 3COND 12AWG BLACK 250',30,0,"447.07000","0","1","Ultra Flex®","Active","Multi-Conductor","3","12 AWG","65/30","Copper, Bare","Thermoplastic Elastomer (TPE)","0.614"" (15.60mm)","-","250.0' (76.2m)","Black","-","Oil Resistant","600V","-50°C ~ 105°C","Cord and Cordset","0.0450"" (1.143mm)"
http://www.alphawire.com/Home/Products/Cable/Xtra-Guard-Performance-Cable/Xtra-Guard-4/45154?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/45154-BK00x.jpg,45154BK005-100-ND,45154 BK005,Alpha Wire,CABLE 4 COND 20AWG BLACK 100',26,0,"471.65000","0","1","Xtra-Guard® 4","Active","Multi-Conductor","4","20 AWG","7/28","Copper, Tinned","Thermoplastic Elastomer (TPE)","0.292"" (7.42mm)","Foil, Braid","100.0' (30.5m)","Black","ISO 10993","Biological Compatibility, Drain Wire, Rip Cord","300V","-50°C ~ 125°C","-","0.0450"" (1.143mm)"
https://catalog.belden.com/techdata/EN/1032A_techdata.pdf,-,BEL1557-1000-ND,1032A 0101000,Belden Inc.,CABLE 2 COND 18AWG SHLD 1000',36,0,"521.58000","0","1","-","Active","Multi-Conductor","2 (1 Pair Twisted)","18 AWG","7/26","Copper, Bare","Poly-Vinyl Chloride (PVC)","0.237"" (6.02mm)","Foil","1000.0' (304.8m)","Black","UL Style 2464","-","-","-30°C ~ 105°C","-","0.0370"" (0.940mm)"
http://multimedia.3m.com/mws/media/22279O/3mtm-round-shielded-jktd-disc-wire-cable-3600x-series-ts0388.pdf,//media.digikey.com/Photos/3M%20Photos/3600B-Series.jpg,MB80S-100-ND,3600B/80 100SF,3M,MULTI-PAIR 80COND 28AWG 100',84,0,"525.54000","0","1","3600X","Active","Multi-Pair","80 (40 Pair Twisted)","28 AWG","7/36","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.390"" (9.91mm)","Foil, Braid","100.0' (30.5m)","Beige","-","-","30V","-","Communication, Computer, Control","0.0260"" (0.660mm)"
//media.digikey.com/pdf/Data%20Sheets/Alpha%20Wire%20PDFs/669333.pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/MFG_XGIE.jpg,A669333B-1000-ND,669333 BK001,Alpha Wire,XGIE 2PR STRNDD F&B SHLD 1000',56,0,"547.20000","0","1","Xtra-Guard®","Active","Multi-Pair, Cat5e","4 (2 Pair Twisted)","24 AWG","7/32","Copper, Bare","Thermoplastic Elastomer (TPE)","0.310"" (7.87mm)","Foil, Braid","1000.0' (304.8m)","Black","ISO 10993","Biological Compatibility","300V","-50°C ~ 105°C","-","0.0330"" (0.838mm)"
https://catalog.belden.com/techdata/EN/83319E_techdata.pdf,//media.digikey.com/Photos/Belden/MFG_9954.jpg,BEL1501-100-ND,83319E 009100,Belden Inc.,CABLE 2 COND 22AWG SHLD 100',27,0,"608.67000","0","1","-","Active","Multi-Conductor","2","22 AWG","19/34","Copper, Silver Coated","Tetrafluoroethylene (TFE)","0.143"" (3.63mm)","Braid","100.0' (30.5m)","White","-","-","-","-65°C ~ 200°C","-","0.0110"" (0.279mm)"
//media.digikey.com/pdf/Data%20Sheets/Belden%20PDFs/9534_Series(in).pdf,//media.digikey.com/Photos/Belden/MFG_9534-060.jpg,BEL1397-1000-ND,9534 0601000,Belden Inc.,CABLE 4COND 24AWG CHROME 1000',35,0,"618.45000","0","1","-","Active","Multi-Conductor","4","24 AWG","7/32","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.184"" (4.67mm)","Foil","1000.0' (304.8m)","Chrome","-","Drain Wire","-","-30°C ~ 80°C","Computer","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Xtra-Guard-Performance-Cable/Xtra-Guard-4/45164?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/45164-BK00x.jpg,45164BK005-ND,45164 BK005,Alpha Wire,CABLE 4 COND 18AWG BLACK 100',35,0,"670.75000","0","1","Xtra-Guard® 4","Active","Multi-Conductor","4","18 AWG","16/30","Copper, Tinned","Thermoplastic Elastomer (TPE)","0.313"" (7.95mm)","Foil, Braid","100.0' (30.5m)","Black","ISO 10993","Biological Compatibility, Drain Wire, Rip Cord","300V","-50°C ~ 125°C","-","0.0450"" (1.143mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=44A012X&DocType=Customer+Drawing&DocLang=English,-,A132099-DS-ND,44A0121-22-9/96CS2275,"TE Connectivity Aerospace, Defense and Marine",44A0121-22-9/96CS2275 FEET,5917,0,"1.08000","0","1","-","Active","Multi-Conductor","2 (1 Pair Twisted)","22 AWG","19/34","Copper, Tinned","-","0.094"" (2.38mm)","-","Digi-Spool™, Continuous Spool","Blue, White","-","-","600V","-65°C ~ 150°C","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=55A0121&DocType=Customer+Drawing&DocLang=English,-,55A0121-24-0/9-DS-ND,55A0121-24-0/9,TE Connectivity Raychem Cable Protection,MULTI-PAIR 2COND 24AWG FT,5240,0,"1.24000","0","1","-","Active","Multi-Conductor","2 (1 Pair Twisted)","24 AWG","-","Copper, Tinned","-","0.074"" (1.88mm)","-","Digi-Spool™, Continuous Spool","-","-","-","600V","-65°C ~ 150°C","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=55PC0224&DocType=Customer+Drawing&DocLang=English,-,55PC0224-24-2/6CS2502-DS-ND,55PC0224-24-2/6CS2502,TE Connectivity Raychem Cable Protection,55PC CABLE FEET,1899,0,"1.80000","0","1","-","Active","Multi-Conductor","2 (1 Pair Twisted)","24 AWG","19/36","Copper Alloy, Silver Coated","-","0.079"" (2.01mm)","-","Digi-Spool™, Continuous Spool","-","-","-","600V","200°C","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=55A1124&DocType=Customer+Drawing&DocLang=English,-,55A1124-24-9/96-9CS2275-DS-ND,55A1124-24-9/96-9CS2275,TE Connectivity Raychem Cable Protection,MULTI-PR 2COND 24AWG WH SHLD FT,5120,0,"3.69000","0","1","-","Active","Multi-Conductor","2 (1 Pair Twisted)","24 AWG","19/36","Copper, Silver Coated","Ethylene Tetrafluoroethylene (ETFE)","0.107"" (2.72mm)","Braid","Digi-Spool™, Continuous Spool","White","-","-","600V","-65°C ~ 150°C","-","0.0080"" (0.203mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=55A1821&DocType=Customer+Drawing&DocLang=English,-,55A1821-20-9/96-9CS2275-DS-ND,55A1821-20-9/96-9CS2275,TE Connectivity Raychem Cable Protection,MULTI-PR 2COND 20AWG WH SHLD FT,2436,0,"3.81000","0","1","-","Active","Multi-Conductor","2 (1 Pair Twisted)","20 AWG","-","Copper, Tinned","Ethylene Tetrafluoroethylene (ETFE)","0.151"" (3.84mm)","Braid","Digi-Spool™, Continuous Spool","White","-","-","600V","-65°C ~ 150°C","-","0.0080"" (0.203mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=55A1821&DocType=Customer+Drawing&DocLang=English,-,55A1821-16-9/96-9CS2275-DS-ND,55A1821-16-9/96-9CS2275,TE Connectivity Raychem Cable Protection,CABLE 16AWG SHIELDED FEET,389,0,"5.31000","0","1","-","Active","Multi-Conductor","2 (1 Pair Twisted)","16 AWG","-","Copper, Tinned","Ethylene Tetrafluoroethylene (ETFE)","0.189"" (4.80mm)","Braid","Digi-Spool™, Continuous Spool","White","-","-","600V","-65°C ~ 150°C","-","0.0080"" (0.203mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1939708&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1939708-1.JPG,A122065-DS-ND,1939708-1,TE Connectivity Raychem Cable Protection,CABLE CAT5E 8COND 26AWG METERS,401,0,"7.97000","0","1","-","Active","Multi-Pair, Cat5e","8 (4 Pair Twisted)","26 AWG","-","Copper, Annealed Tinned","Poly-Vinyl Chloride (PVC)","0.256"" (6.50mm)","Foil, Braid","Digi-Spool™, Continuous Spool","Green","-","-","250V","-40°C ~ 85°C","Industrial Environments - IP67","0.0217"" (0.550mm)"
https://catalog.belden.com/techdata/EN/5500UG_techdata.pdf,//media.digikey.com/Photos/Belden/5500FE-008500.jpg,BEL1354-500-ND,5500UG 008C500,Belden Inc.,CABLE 2COND 22AWG GRAY 500',128,0,"55.46000","0","1","-","Active","Multi-Conductor","2","22 AWG","7/30","Copper, Bare","Poly-Vinyl Chloride (PVC)","0.114"" (2.89mm)","-","500.0' (152.4m)","Gray","-","-","-","-20°C ~ 75°C","Alarm, Security, Sound","0.0150"" (0.381mm)"
https://catalog.belden.com/techdata/EN/9535_techdata.pdf,//media.digikey.com/Photos/Belden/MFG_9535-060.jpg,BEL1399-100-ND,9535 060100,Belden Inc.,CABLE 5COND 24AWG CHROME 100',51,0,"116.74000","0","1","-","Active","Multi-Conductor","5","24 AWG","7/32","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.189"" (4.80mm)","Foil","100.0' (30.5m)","Chrome","-","Drain Wire","-","-30°C ~ 80°C","Computer","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/1898_4C?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/1899-4C-SL005.jpg,1898/4CSL005-ND,1898/4C SL005,Alpha Wire,CABLE 4COND 18AWG SLATE 100',87,0,"136.06000","0","1","-","Active","Multi-Conductor","4","18 AWG","16/30","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.231"" (5.87mm)","-","100.0' (30.5m)","Slate","-","-","300V","-20°C ~ 80°C","Communication, Control","0.0200"" (0.508mm)"
http://www.harting.com/uploads/tx_news/ip20_cable_assemblies.pdf,//media.digikey.com/Photos/Harting/09456000135.jpg,1195-2213-ND,09456000135,HARTING,CABLE 4COND 22AWG BLK SHLD 65.6',32,0,"142.42000","0","1","-","Active","Multi-Conductor","4","22 AWG","7/22","-","Poly-Vinyl Chloride (PVC)","0.256"" (6.50mm)","Foil, Braid","65.62' (20.00m)","Black","-","UV Resistant","-","-45°C ~ 60°C","Industrial Environments - IP67","-"
https://tensility.s3.amazonaws.com/uploads/product_doc/document/2727/30-00808.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_30-00808.jpg,T1370-153-ND,30-00808,Tensility International Corp,CBL 2CON 300V 28AWG BLK 153M,35,0,"151.15000","0","1","-","Active","Multi-Conductor","2","28 AWG","7/0.0047""","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.098"" (2.48mm)","-","502.0' (153.0m)","Black","UL Style 2651","-","300V","-10°C ~ 105°C","-","0.0161"" (0.410mm)"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=124,//media.digikey.com/Photos/General%20Cable%20Photos/E1032S.xx.10.jpg,CE1022SG-1000-ND,E1022S.41.10,General Cable/Carol Brand,CABLE 2COND 20AWG GRAY 1000',52,165000,"179.74000","0","1","-","Active","Multi-Conductor","2","20 AWG","7/28","Copper, Annealed Bare","Poly-Vinyl Chloride (PVC), Riser","0.134"" (3.40mm)","-","1000.0' (304.8m)","Gray","ASTM B-3","Rip Cord","300V","-20°C ~ 75°C","Alarm, Security, Sound","0.0080"" (0.203mm)"
http://www.alphawire.com/~/media/Files/Brochures/EcoCableMiniBrochure.pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/EcoCable-Mini-3.jpg,78003SL005-ND,78003 SL005,Alpha Wire,CABLE 3COND 28AWG SLATE 100',33,27,"187.34000","0","1","EcoCable® Mini","Active","Multi-Conductor","3","28 AWG","19/40","Copper, Tinned","Polyphenylene Ether, Modified (mPPE)","0.099"" (2.51mm)","-","100.0' (30.5m)","Slate","ISO 10993, UL Style 21460","Biological Compatibility, Rip Cord","300V","-40°C ~ 80°C","-","0.0150"" (0.381mm)"
https://catalog.belden.com/techdata/EN/9773MN_techdata.pdf,-,BEL1964-100-ND,9773MN 008100,Belden Inc.,CABLE 3PR IND SHLD 18AWG 100',27,0,"188.56000","0","1","SpaceMaker™","Active","Multi-Pair","6 (3 Pair Twisted)","18 AWG","41/34","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.310"" (7.87mm)","Foil","100.0' (30.5m)","Gray","-","Drain Wire","-","-20°C ~ 80°C","Audio, Control, Instrumentation","0.0160"" (0.406mm)"
