Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Filament Material","Color","Filament Diameter","Weight","Tensile Strength","Flex Strength","Density","Operating Temperature","Features"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLAxxGY1.jpg,473-1344-ND,PLA30GY1,MG Chemicals,FILAMENT GRAY PLA 0.112"" 1KG,12,0,"27.49000","0","1","-","Active","PLA (Polylactide)","Gray","0.112"" (2.85mm)","2.205 lb (1.00kg)","100N/mm²","-","1.24g/cm³","210°C ~ 220°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLAxxGR1.jpg,473-1281-ND,PLA17GR1,MG Chemicals,FILAMENT GREEN PLA 0.07"" 1KG,11,0,"27.49000","0","1","-","Active","PLA (Polylactide)","Green","0.070"" (1.75mm)","2.205 lb (1.00kg)","100N/mm²","-","1.24g/cm³","210°C ~ 220°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLAxxTL1.jpg,473-1455-ND,PLA30TL1,MG Chemicals,PREM 3D FLMNT TRANSLUCENT,10,0,"27.49000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,-,473-1454-ND,PLA30BL1,MG Chemicals,PRE 3D FLMNT BLUE,10,0,"27.49000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLAxxYE1.jpg,473-1286-ND,PLA17YE1,MG Chemicals,FILAMENT YELLOW PLA 0.07"" 1KG,10,0,"27.49000","0","1","-","Active","PLA (Polylactide)","Yellow","0.070"" (1.75mm)","2.205 lb (1.00kg)","100N/mm²","-","1.24g/cm³","210°C ~ 220°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLAxxRE1.jpg,473-1362-ND,PLA30RE1,MG Chemicals,PRE 3D FLMNT RED,9,0,"27.49000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLAxxPU1.jpg,473-1285-ND,PLA17PU1,MG Chemicals,FILAMENT PURPLE PLA 0.07"" 1KG,9,0,"27.49000","0","1","-","Active","PLA (Polylactide)","Purple","0.070"" (1.75mm)","2.205 lb (1.00kg)","100N/mm²","-","1.24g/cm³","210°C ~ 220°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_ABSxxGO1.jpg,473-1310-ND,ABS17GO1,MG Chemicals,FILAMENT GOLD ABS 0.07"" 1KG,12,0,"28.00000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","Gold","0.070"" (1.75mm)","2.205 lb (1.00kg)","45N/mm²","77N/mm²","1.05g/cm³","230°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filament-petg.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PETGxxWH1.jpg,473-1292-ND,PETG17WH1,MG Chemicals,FILAMENT WHITE PETG 0.07"" 1KG,18,0,"28.31000","0","1","-","Active","PETG (Polyethylene Terephthalate Glycol-modified)","White","0.070"" (1.75mm)","2.205 lb (1.00kg)","50N/mm²","800N/mm²","1.27g/cm³","210°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filament-petg.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PETGxxBL1.jpg,473-1289-ND,PETG17BL1,MG Chemicals,FILAMENT BLUE PETG 0.07"" 1KG,9,0,"28.31000","0","1","-","Active","PETG (Polyethylene Terephthalate Glycol-modified)","Blue","0.070"" (1.75mm)","2.205 lb (1.00kg)","50N/mm²","800N/mm²","1.27g/cm³","210°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filament-petg.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PETG17NA1.jpg,473-1290-ND,PETG17NA1,MG Chemicals,FILAMENT NATURAL PETG 0.07"" 1KG,9,0,"28.31000","0","1","-","Active","PETG (Polyethylene Terephthalate Glycol-modified)","Natural","0.070"" (1.75mm)","2.205 lb (1.00kg)","50N/mm²","800N/mm²","1.27g/cm³","210°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filament-petg.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PETGxxRE1.jpg,473-1291-ND,PETG17RE1,MG Chemicals,FILAMENT RED PETG 0.07"" 1KG,9,0,"28.31000","0","1","-","Active","PETG (Polyethylene Terephthalate Glycol-modified)","Red","0.070"" (1.75mm)","2.205 lb (1.00kg)","50N/mm²","800N/mm²","1.27g/cm³","210°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLA17SI1.jpg,473-1350-ND,PLA30SI1,MG Chemicals,FILAMENT SILVER PLA 0.112"" 1KG,15,0,"28.49000","0","1","-","Active","PLA (Polylactide)","Silver","0.112"" (2.85mm)","2.205 lb (1.00kg)","100N/mm²","-","1.24g/cm³","210°C ~ 220°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLAxxGD1.jpg,473-1336-ND,PLA17GD1,MG Chemicals,FILAMENT GREEN PLA 0.07"" 1KG,9,0,"28.49000","0","1","-","Active","PLA (Polylactide)","Green (Glow in the Dark)","0.070"" (1.75mm)","2.205 lb (1.00kg)","100N/mm²","-","1.24g/cm³","210°C ~ 220°C","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0532-S_Web.pdf,//media.digikey.com/Photos/DFRobot/MFG_FIT0532-S.jpg,1738-1378-ND,FIT0532-S,DFRobot,FILAMENT SILVER PLA 0.07"" 1KG,11,0,"29.36000","0","1","-","Active","PLA (Polylactide)","Silver","0.070"" (1.75mm)","2.205 lb (1.00kg)","46Mpa","70Mpa","1.31g/cm³","215°C ~ 225°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_ABS17SGN1.jpg,473-1299-ND,ABS17SGN1,MG Chemicals,FILAMENT GREEN ABS 0.07"" 1KG,9,0,"30.04000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","Green (Glow in the Dark)","0.070"" (1.75mm)","2.205 lb (1.00kg)","-","-","-","230°C ~ 250°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLA17CP1.jpg,473-1301-ND,PLA17CP1,MG Chemicals,FILAMENT COPPER PLA 0.07"" 1KG,11,0,"30.35000","0","1","-","Active","PLA (Polylactide)","Copper","0.070"" (1.75mm)","2.205 lb (1.00kg)","-","-","-","210°C ~ 230°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLAxxCP1.jpg,473-1448-ND,PLA17FLGR1,MG Chemicals,FILAMENT GREEN PLA 0.07"" 1KG,10,0,"30.35000","0","1","-","Active","PLA (Polylactide)","Green (Fluorescent)","0.070"" (1.75mm)","2.205 lb (1.00kg)","100N/mm²","-","1.24g/cm³","210°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLAxxPI1.jpg,473-1449-ND,PLA17FLRE1,MG Chemicals,FILAMENT RED PLA 0.07"" 1KG,10,0,"30.35000","0","1","-","Active","PLA (Polylactide)","Red (Fluorescent)","0.070"" (1.75mm)","2.205 lb (1.00kg)","100N/mm²","-","1.24g/cm³","210°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLA17SI1.jpg,473-1338-ND,PLA17SI1,MG Chemicals,FILAMENT SILVER PLA 0.07"" 1KG,9,0,"30.35000","0","1","-","Active","PLA (Polylactide)","Silver","0.070"" (1.75mm)","2.205 lb (1.00kg)","100N/mm²","-","1.24g/cm³","210°C ~ 220°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLAxxGD1.jpg,473-1450-ND,PLA17FLYE1,MG Chemicals,FILAMENT YLW PLA 0.07"" 1KG,9,0,"30.35000","0","1","-","Active","PLA (Polylactide)","Yellow (Fluorescent)","0.070"" (1.75mm)","2.205 lb (1.00kg)","100N/mm²","-","1.24g/cm³","210°C ~ 240°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLAxxGO1.jpg,473-1342-ND,PLA30GO1,MG Chemicals,FILAMENT GOLD PLA 0.112"" 1KG,7,0,"30.35000","0","1","-","Active","PLA (Polylactide)","Gold","0.112"" (2.85mm)","2.205 lb (1.00kg)","100N/mm²","-","1.24g/cm³","210°C ~ 220°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLAxxGO1.jpg,473-1337-ND,PLA17GO1,MG Chemicals,FILAMENT GOLD PLA 0.07"" 1KG,6,0,"30.35000","0","1","-","Active","PLA (Polylactide)","Gold","0.070"" (1.75mm)","2.205 lb (1.00kg)","100N/mm²","-","1.24g/cm³","210°C ~ 220°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLA30SGN1.jpg,473-1303-ND,PLA30SGN1,MG Chemicals,FILAMENT GREEN PLA 0.112"" 1KG,6,0,"30.35000","0","1","-","Active","PLA (Polylactide)","Green (Glow in the Dark)","0.112"" (2.85mm)","2.205 lb (1.00kg)","-","-","-","230°C ~ 250°C","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/T-Glase_Web.pdf,//media.digikey.com/Photos/LulzBot/MFG_RM-PE0001.JPG,1942-1036-ND,RM-PE0001,LulzBot,FILAMENT CLR PET 0.118"" 453.59G,10,0,"31.20000","0","1","t-glase","Active","PET (Polyethylene Terephthalate)","Translucent - Clear","0.118"" (3.00mm)","1.000 lb (453.59g)","-","-","-","235°C ~ 240°C","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/T-Glase_Web.pdf,//media.digikey.com/Photos/LulzBot/MFG_RM-PE0003.JPG,1942-1037-ND,RM-PE0003,LulzBot,FILAMENT BLUE PET 0.118"" 453.59G,8,0,"31.20000","0","1","t-glase","Active","PET (Polyethylene Terephthalate)","Translucent - Blue","0.118"" (3.00mm)","1.000 lb (453.59g)","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/T-Glase_Web.pdf,//media.digikey.com/Photos/LulzBot/MFG_RM-PE0008.JPG,1942-1039-ND,RM-PE0008,LulzBot,FILAMENT WHT PET 0.118"" 453.59G,8,0,"31.20000","0","1","t-glase","Active","PET (Polyethylene Terephthalate)","Translucent - White","0.118"" (3.00mm)","1.000 lb (453.59g)","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/T-Glase_Web.pdf,//media.digikey.com/Photos/LulzBot/MFG_RM-PE0005.JPG,1942-1038-ND,RM-PE0005,LulzBot,FILAMENT BLK PET 0.118"" 453.59G,6,0,"31.20000","0","1","t-glase","Active","PET (Polyethylene Terephthalate)","Translucent - Black","0.118"" (3.00mm)","1.000 lb (453.59g)","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/Alloy_910_Web.pdf,//media.digikey.com/Photos/LulzBot/MFG_RM-NY0011.jpg,1942-1034-ND,RM-NY0011,LulzBot,FILAMENT NATURAL 0.118"" 453.59G,10,0,"37.44000","0","1","Alloy 910","Active","-","Natural","0.118"" (3.00mm)","1.000 lb (453.59g)","-","-","-","245°C ~ 250°C","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/Alloy_910_Web.pdf,//media.digikey.com/Photos/LulzBot/RM-NY0026.JPG,1942-1035-ND,RM-NY0026,LulzBot,FILAMENT BLACK 0.118"" 453.59G,10,0,"37.44000","0","1","Alloy 910","Active","-","Black","0.118"" (3.00mm)","1.000 lb (453.59g)","-","-","-","245°C ~ 250°C","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/PolyLite_PLA_Web.pdf,//media.digikey.com/Photos/LulzBot/RM-PL0122.jpg,1942-1071-ND,RM-PL0122,LulzBot,FILAMENT BLUE PLA 0.112"" 1KG,15,0,"39.08000","0","1","PolyLite™","Active","PLA (Polylactide)","Blue","0.112"" (2.85mm)","2.205 lb (1.00kg)","-","-","-","205°C","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/PolyLite_PLA_Web.pdf,//media.digikey.com/Photos/LulzBot/MFG_RM-PL0117.JPG,1942-1064-ND,RM-PL0117,LulzBot,FILAMENT NATURAL PLA 0.112"" 1KG,14,0,"39.08000","0","1","PolyLite™","Active","PLA (Polylactide)","Natural","0.112"" (2.85mm)","2.205 lb (1.00kg)","-","-","-","205°C","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/PolyLite_PLA_Web.pdf,//media.digikey.com/Photos/LulzBot/MFG_RM-PL0129.JPG,1942-1067-ND,RM-PL0129,LulzBot,FILAMENT ORANGE PLA 0.112"" 1KG,7,0,"39.08000","0","1","PolyLite™","Active","PLA (Polylactide)","Translucent - Orange","0.112"" (2.85mm)","2.205 lb (1.00kg)","-","-","-","205°C","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/PolyLite_PLA_Web.pdf,//media.digikey.com/Photos/LulzBot/MFG_RM-PL0131.JPG,1942-1068-ND,RM-PL0131,LulzBot,FILAMENT RED PLA 0.112"" 1KG,7,0,"39.08000","0","1","PolyLite™","Active","PLA (Polylactide)","Translucent - Red","0.112"" (2.85mm)","2.205 lb (1.00kg)","-","-","-","205°C","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/PolyLite_PLA_Web.pdf,//media.digikey.com/Photos/LulzBot/MFG_RM-PL0130.JPG,1942-1069-ND,RM-PL0130,LulzBot,FILAMENT YELLOW PLA 0.112"" 1KG,7,0,"39.08000","0","1","PolyLite™","Active","PLA (Polylactide)","Translucent - Yellow","0.112"" (2.85mm)","2.205 lb (1.00kg)","-","-","-","205°C","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/PolyLite_PLA_Web.pdf,//media.digikey.com/Photos/LulzBot/RM-PL0125.jpg,1942-1073-ND,RM-PL0125,LulzBot,FILAMENT GRAY PLA 0.112"" 1KG,7,0,"39.08000","0","1","PolyLite™","Active","PLA (Polylactide)","Gray","0.112"" (2.85mm)","2.205 lb (1.00kg)","-","-","-","205°C","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/PolyLite_PLA_Web.pdf,//media.digikey.com/Photos/LulzBot/MFG_RM-PL0119.JPG,1942-1065-ND,RM-PL0119,LulzBot,FILAMENT TEAL PLA 0.112"" 1KG,6,0,"39.08000","0","1","PolyLite™","Active","PLA (Polylactide)","Teal","0.112"" (2.85mm)","2.205 lb (1.00kg)","-","-","-","205°C","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/PolyLite_PLA_Web.pdf,//media.digikey.com/Photos/LulzBot/MFG_RM-PL0126.JPG,1942-1078-ND,RM-PL0126,LulzBot,FILAMENT YELLOW PLA 0.112"" 1KG,6,0,"39.08000","0","1","PolyLite™","Active","PLA (Polylactide)","Yellow","0.112"" (2.85mm)","2.205 lb (1.00kg)","-","-","-","205°C","-"
https://www.lulzbot.com/sites/default/files/AmphoraAM3300-TDS.pdf,//media.digikey.com/Photos/LulzBot/MFG_RM-MS0029.JPG,1942-1053-ND,RM-MS0029,LulzBot,FILAMENT GRAY TPC 750G,7,0,"40.56000","0","1","nGen Eastman Amphora™ AM3300","Active","TPC (Thermoplastic Copolyester)","Gray (Light Gray)","-","1.653 lb (750.0g)","-","-","-","-","-"
https://www.lulzbot.com/sites/default/files/AmphoraAM3300-TDS.pdf,//media.digikey.com/Photos/LulzBot/MFG_RM-MS0030.JPG,1942-1054-ND,RM-MS0030,LulzBot,FILAMENT GRAY TPC 750G,7,0,"40.56000","0","1","nGen Eastman Amphora™ AM3300","Active","TPC (Thermoplastic Copolyester)","Gray (Dark Gray)","-","1.653 lb (750.0g)","-","-","-","-","-"
https://www.lulzbot.com/sites/default/files/AmphoraAM3300-TDS.pdf,//media.digikey.com/Photos/LulzBot/MFG_RM-MS0016.JPG,1942-1040-ND,RM-MS0016,LulzBot,FILAMENT WHITE TPC 750G,6,0,"40.56000","0","1","nGen Eastman Amphora™ AM3300","Active","TPC (Thermoplastic Copolyester)","White","-","1.653 lb (750.0g)","-","-","-","-","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_ABSxxTHGR1.jpg,473-1443-ND,ABS17THGR1,MG Chemicals,FILAMENT GREEN ABS 0.07"" 1KG,10,0,"40.60000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","Green","0.070"" (1.75mm)","2.205 lb (1.00kg)","-","-","-","210°C ~ 240°C","Thermochromic Fill"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-abs.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_ABSxxTHPU1.jpg,473-1444-ND,ABS17THPU1,MG Chemicals,FILAMENT PURPLE ABS 0.07"" 1KG,10,0,"40.60000","0","1","-","Active","ABS (Acrylonitrile Butadiene Styrene)","Purple","0.070"" (1.75mm)","2.205 lb (1.00kg)","-","-","-","210°C ~ 240°C","Thermochromic Fill"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/ABS_IC3D_Web.pdf,//media.digikey.com/Photos/LulzBot/MFG_RM-AB0111.jpg,1942-1087-ND,RM-AB0111,LulzBot,FILAMENT NATURAL ABS 0.118"" 1KG,14,0,"41.60000","0","1","IC3D","Active","ABS (Acrylonitrile Butadiene Styrene)","Natural","0.118"" (3.00mm)","2.205 lb (1.00kg)","-","-","-","235°C ~ 245°C","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/ABS_IC3D_Web.pdf,//media.digikey.com/Photos/LulzBot/MFG_RM-AB01xx.jpg,1942-1082-ND,RM-AB0107,LulzBot,FILAMENT BLACK ABS 0.118"" 1KG,12,0,"41.60000","0","1","IC3D","Active","ABS (Acrylonitrile Butadiene Styrene)","Black","0.118"" (3.00mm)","2.205 lb (1.00kg)","-","-","-","235°C ~ 245°C","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/ABS_IC3D_Web.pdf,//media.digikey.com/Photos/LulzBot/MFG_IC3D-Blue-ABS.jpg,1942-1083-ND,RM-AB0113,LulzBot,FILAMENT BLUE ABS 0.118"" 1KG,10,0,"41.60000","0","1","IC3D","Active","ABS (Acrylonitrile Butadiene Styrene)","Blue","0.118"" (3.00mm)","2.205 lb (1.00kg)","-","-","-","235°C ~ 245°C","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/ABS_IC3D_Web.pdf,//media.digikey.com/Photos/LulzBot/MFG_IC3D-White-ABS.jpg,1942-1090-ND,RM-AB0108,LulzBot,FILAMENT WHITE ABS 0.118"" 1KG,7,0,"41.60000","0","1","IC3D","Active","ABS (Acrylonitrile Butadiene Styrene)","White","0.118"" (3.00mm)","2.205 lb (1.00kg)","-","-","-","235°C ~ 245°C","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/ABS_IC3D_Web.pdf,//media.digikey.com/Photos/LulzBot/MFG_IC3D-Yellow-ABS.jpg,1942-1091-ND,RM-AB0129,LulzBot,FILAMENT YELLOW ABS 0.118"" 1KG,7,0,"41.60000","0","1","IC3D","Active","ABS (Acrylonitrile Butadiene Styrene)","Yellow","0.118"" (3.00mm)","2.205 lb (1.00kg)","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/ABS_IC3D_Web.pdf,//media.digikey.com/Photos/LulzBot/MFG_IC3D-Green-ABS.jpg,1942-1084-ND,RM-AB0115,LulzBot,FILAMENT GREEN ABS 0.118"" 1KG,6,0,"41.60000","0","1","IC3D","Active","ABS (Acrylonitrile Butadiene Styrene)","Green","0.118"" (3.00mm)","2.205 lb (1.00kg)","-","-","-","235°C ~ 245°C","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/ABS_IC3D_Web.pdf,//media.digikey.com/Photos/LulzBot/MFG_IC3D-Gray-ABS.jpg,1942-1085-ND,RM-AB0109,LulzBot,FILAMENT GRAY ABS 0.118"" 1KG,6,0,"41.60000","0","1","IC3D","Active","ABS (Acrylonitrile Butadiene Styrene)","Gray","0.118"" (3.00mm)","2.205 lb (1.00kg)","-","-","-","235°C ~ 245°C","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/ABS_IC3D_Web.pdf,//media.digikey.com/Photos/LulzBot/MFG_RM-AB0114.jpg,1942-1088-ND,RM-AB0114,LulzBot,FILAMENT ORANGE ABS 0.118"" 1KG,6,0,"41.60000","0","1","IC3D","Active","ABS (Acrylonitrile Butadiene Styrene)","Orange","0.118"" (3.00mm)","2.205 lb (1.00kg)","-","-","-","235°C ~ 245°C","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/ABS_IC3D_Web.pdf,//media.digikey.com/Photos/LulzBot/MFG_RM-AB0112.jpg,1942-1089-ND,RM-AB0112,LulzBot,FILAMENT RED ABS 0.118"" 1KG,6,0,"41.60000","0","1","IC3D","Active","ABS (Acrylonitrile Butadiene Styrene)","Red","0.118"" (3.00mm)","2.205 lb (1.00kg)","-","-","-","235°C ~ 245°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filaments-pla.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_PLAxxRE1.jpg,473-1451-ND,PLA17THRE1,MG Chemicals,FILAMENT RED PLA 0.07"" 1KG,8,0,"42.38000","0","1","-","Active","PLA (Polylactide)","Red","0.070"" (1.75mm)","2.205 lb (1.00kg)","100N/mm²","-","1.24g/cm³","210°C ~ 240°C","Thermochromic Fill"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/ABS_Chroma_Strand_Labs_Web.pdf,//media.digikey.com/Photos/LulzBot/MFG_RM-AB0118.JPG,1942-1095-ND,RM-AB0118,LulzBot,FILAMENT WHITE ABS 0.112"" 1KG,10,0,"44.67000","0","1","Chroma Strand","Active","ABS (Acrylonitrile Butadiene Styrene)","White","0.112"" (2.85mm)","2.205 lb (1.00kg)","-","-","-","235°C ~ 245°C","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/ABS_Chroma_Strand_Labs_Web.pdf,//media.digikey.com/Photos/LulzBot/MFG_RM-AB0119.JPG,1942-1093-ND,RM-AB0119,LulzBot,FILAMENT BLUE ABS 0.112"" 1KG,9,0,"44.67000","0","1","Chroma Strand","Active","ABS (Acrylonitrile Butadiene Styrene)","Blue","0.112"" (2.85mm)","2.205 lb (1.00kg)","-","-","-","235°C ~ 245°C","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/ABS_Chroma_Strand_Labs_Web.pdf,//media.digikey.com/Photos/LulzBot/MFG_RM-AB0122.JPG,1942-1094-ND,RM-AB0122,LulzBot,FILAMENT NATURAL ABS 0.112"" 1KG,9,0,"44.67000","0","1","Chroma Strand","Active","ABS (Acrylonitrile Butadiene Styrene)","Natural","0.112"" (2.85mm)","2.205 lb (1.00kg)","-","-","-","235°C ~ 245°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filament-wood.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_WOOD17W1.jpg,473-1457-ND,WOOD17W1,MG Chemicals,FILAMENT PLA WOOD 0.07"" 1KG,9,0,"45.65000","0","1","-","Active","PLA (Polylactide)","Wood","0.070"" (1.75mm)","2.205 lb (1.00kg)","-","-","-","185°C ~ 230°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filament-wood.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_WOOD30W1.jpg,473-1306-ND,WOOD30W1,MG Chemicals,FILAMENT BROWN PLA 0.112"" 1KG,7,0,"45.65000","0","1","-","Active","PLA (Polylactide)","Brown (Dark Wood)","0.112"" (2.85mm)","2.205 lb (1.00kg)","-","-","-","185°C ~ 230°C","-"
https://www.mgchemicals.com/downloads/tds/tds-3d-filament-wood.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_WOOD17D1.jpg,473-1304-ND,WOOD17D1,MG Chemicals,FILAMENT WOOD PLA 0.07"" 1KG,6,0,"45.65000","0","1","-","Active","PLA (Polylactide)","Wood","0.070"" (1.75mm)","2.205 lb (1.00kg)","-","-","-","185°C ~ 230°C","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/PETg_IC3D_Web.pdf,-,1942-1121-ND,RM-PE0013,LulzBot,"IC3D PETG BLUE, 3MM FILAMENT, 1K",9,0,"46.80000","0","1","-","Active","PETG (Polyethylene Terephthalate Glycol-modified)","Blue","0.118"" (3.00mm)","2.205 lb (1.00kg)","-","-","-","230°C","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/PETg_IC3D_Web.pdf,-,1942-1122-ND,RM-PE0014,LulzBot,"IC3D PETG RED, 3MM FILAMENT, 1KG",9,0,"46.80000","0","1","-","Active","PETG (Polyethylene Terephthalate Glycol-modified)","Red","0.118"" (3.00mm)","2.205 lb (1.00kg)","-","-","-","230°C","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/PETg_IC3D_Web.pdf,-,1942-1120-ND,RM-PE0012,LulzBot,"IC3D PETG WHITE, 3MM FILAMENT, 1",8,0,"46.80000","0","1","-","Active","PETG (Polyethylene Terephthalate Glycol-modified)","White","0.118"" (3.00mm)","2.205 lb (1.00kg)","-","-","-","230°C","-"
//media.digikey.com/pdf/Data%20Sheets/LulzBot%20PDFs/INOVA-1800_Web.pdf,//media.digikey.com/Photos/LulzBot/MFG_RM-NY0019.JPG,1942-1027-ND,RM-NY0019,LulzBot,FILAMENT BLUE TPC 0.118"" 1KG,15,0,"57.20000","0","1","INOVA-1800","Active","TPC (Thermoplastic Copolyester)","Blue","0.118"" (3.00mm)","2.205 lb (1.00kg)","-","-","-","230°C ~ 240°C","-"
