Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Core Type","Supplier Device Package","Material","Diameter","Inductance Factor (Al)","Tolerance","Gap","Effective Permeability (µe)","Initial Permeability (µi)","Core Factor (ΣI/A) mm<sup>1</sup>","Effective Length (le) mm","Effective Area (Ae) mm²","Minimum Core Cross Section (Amin) mm²","Effective Magnetic Volume (Ve) mm³","Finish","Height","Length","Width"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/etd_44_22_15.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66365GX197.jpg,495-5479-ND,B66365G0000X197,EPCOS (TDK),FERRITE CORE ETD N97 1PC,679,0,"3.32000","0","1","B66365","Active","ETD","ETD 44 x 22 x 15","N97","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","22.50mm","43.80mm","15.20mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/rm_10.pdf,//media.digikey.com/Photos/Epcos%20Photos/B65813J250A41.JPG,495-5276-ND,B65813J0250A041,EPCOS (TDK),FERRITE CORE RM 250NH N41 2PCS,1686,0,"3.57000","0","1","B65813","Active","RM","RM 10","N41","-","250nH","±3%","Gapped","89","2800","0.45","44","98","90","4310","Uncoated","9.35mm","28.50mm","13.50mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/E43_10_28.pdf,//media.digikey.com/photos/Ferroxcube/PlanarE.jpg,1779-1043-ND,E43/10/28-3C95,Ferroxcube,FERRITE CORE,2139,0,"3.70000","0","1","-","Active","E","E 43 x 10 x 28","3C95","-","-","-","-","-","-","-","-","-","-","-","Uncoated","9.50mm","43.20mm","27.90mm"
https://en.tdk.eu/inf/80/db/fer/r_36_0_23_0_15_0.pdf,//media.digikey.com/photos/Epcos%20Photos/B64290L674X87.JPG,495-5086-ND,B64290L0674X087,EPCOS (TDK),FERRITE CORE TOROID 2.88UH N87,7311,0,"3.85000","0","1","B64290","Active","Toroid","-","N87","37.50mm","2.94µH","±25%","Ungapped","-","2200","0.94","89.65","95.89","-","8597","Epoxy","16.20mm","-","-"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=21413,-,1934-1151-ND,9277012002,Fair-Rite Products Corp.,77 U CORE,1195,0,"3.90000","0","1","-","Active","U","-","77","-","-","-","Ungapped","-","2000","138","135","98","-","13200","Uncoated","25.40mm","41.15mm","11.68mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/E55_28_21.pdf,//media.digikey.com/photos/Ferroxcube/E.jpg,1779-1049-ND,E55/28/21-3C94,Ferroxcube,FERRITE CORE,236,0,"3.93000","0","1","-","Active","E","E 55 x 28 x 21","3C94","-","-","-","-","-","-","-","-","-","-","-","Uncoated","27.50mm","56.20mm","21.00mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/rm_8.pdf,//media.digikey.com/Photos/Epcos%20Photos/B65811F630J48.JPG,495-5250-ND,B65811F0630J048,EPCOS (TDK),FERRITE CORE RM 630NH N48 2PCS,249,0,"3.95000","0","1","B65811","Active","RM","RM 8","N48","-","630nH","±5%","Gapped","338","-","0.68","35.1","52","-","1825","Uncoated","8.25mm","23.20mm","11.00mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/rm_10.pdf,//media.digikey.com/Photos/Epcos%20Photos/B65813JY38.JPG,495-5281-ND,B65813J0000Y038,EPCOS (TDK),FERRITE CORE RM 16UH T38 2PCS,170,0,"3.97000","0","1","B65813","Active","RM","RM 10","T38","-","16µH","-30%, +40%","Ungapped","5720","2300","0.45","44","98","90","4310","Uncoated","9.35mm","28.50mm","13.50mm"
https://en.tdk.eu/inf/80/db/fer/r_36_0_23_0_15_0.pdf,//media.digikey.com/photos/Epcos%20Photos/B64290L0674X830.JPG,495-3869-ND,B64290L0674X830,EPCOS (TDK),FERRITE CORE TOROID 5.63UH N30,2436,0,"4.17000","0","1","B64290","Active","Toroid","-","N30","37.50mm","5.75µH","±25%","Ungapped","-","4300","0.94","89.65","95.89","-","8597","Epoxy","16.20mm","-","-"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/ep_20.pdf,//media.digikey.com/Photos/Epcos%20Photos/B65847AR87.JPG,495-5325-ND,B65847A0000R087,EPCOS (TDK),FERRITE CORE EP 4UH N87 2PCS,590,0,"4.28000","0","1","B65847","Active","EP","EP 20","N87","-","4µH","-20%, +30%","Ungapped","1630","2200","0.51","40","78","60","3120","Uncoated","10.80mm","24.50mm","15.30mm"
https://en.tdk.eu/inf/80/db/fer/r_41_8_26_2_12_5.pdf,//media.digikey.com/Photos/Epcos%20Photos/B64290L22X87.jpg,495-5067-ND,B64290L0022X087,EPCOS (TDK),FERRITE CORE TOROID 2.56UH N87,1171,0,"4.33000","0","1","B64290","Active","Toroid","-","N87","43.60mm","2.56µH","±25%","Ungapped","-","2200","1.08","103","95.75","-","9862","Epoxy","13.60mm","-","-"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/PQ32_30.pdf,//media.digikey.com/photos/Ferroxcube/PQ.jpg,1779-1196-ND,PQ32/30-3F36,Ferroxcube,FERRITE CORE 2PC SET,219,0,"4.35000","0","1","-","Active","PQ","PQ 32 x 30","3F36","-","-","-","-","-","-","-","-","-","-","-","Uncoated","30.30mm","33.00mm","22.00mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/rm_12.pdf,//media.digikey.com/Photos/Epcos%20Photos/B65815ER87.JPG,495-5300-ND,B65815E0000R087,EPCOS (TDK),FERRITE CORE RM 5.3UH N87 2PCS,1345,0,"4.36000","0","1","B65815","Active","RM","RM 12","N87","-","5.3µH","-20%, +30%","Ungapped","1640","2200","0.39","57","146","125","8320","Uncoated","12.30mm","37.60mm","16.10mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/e_55_28_21.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66335GX187.jpg,495-5441-ND,B66335G0000X187,EPCOS (TDK),FERRITE CORE E N87 1PC,710,0,"4.36000","0","1","B66335","Active","E","E 55 x 28 x 21","N87","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","27.80mm","55.00mm","21.00mm"
//media.digikey.com/pdf/Data%20Sheets/Ferroxcube%20PDFs/TX36_23_10-4C65.pdf,//media.digikey.com/Photos/Ferroxcube/TX36%5E23%5E10.jpg,1779-1585-ND,TX36/23/10-4C65,Ferroxcube,FERRITE CORES ROUND,587,0,"4.36000","0","1","-","Active","Toroid","TX 36 x 23 x 10","4C65","37.15mm","-","-","-","-","-","-","-","-","-","-","Epoxy","10.92mm","-","-"
https://en.tdk.eu/inf/80/db/fer/r_41_8_26_2_12_5.pdf,//media.digikey.com/photos/Epcos%20Photos/B64290L0022X830.JPG,495-3846-ND,B64290L0022X830,EPCOS (TDK),FERRITE CORE TOROID 5UH N30,3588,0,"4.70000","0","1","B64290","Active","Toroid","-","N30","43.60mm","5µH","±25%","Ungapped","-","4300","1.08","103","95.75","-","9862","Epoxy","13.60mm","-","-"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/PQ32_30.pdf,//media.digikey.com/photos/Ferroxcube/PQ.jpg,1779-1194-ND,PQ32/30-3C95,Ferroxcube,FERRITE CORE 2PC SET,2481,0,"5.06000","0","1","-","Active","PQ","PQ 32 x 30","3C95","-","-","-","-","-","-","-","-","-","-","-","Uncoated","30.30mm","33.00mm","22.00mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/PQ32_30.pdf,//media.digikey.com/photos/Ferroxcube/PQ.jpg,1779-1195-ND,PQ32/30-3C97,Ferroxcube,FERRITE CORE 2PC SET,371,0,"5.06000","0","1","-","Active","PQ","PQ 32 x 30","3C97","-","-","-","-","-","-","-","-","-","-","-","Uncoated","30.30mm","33.00mm","22.00mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/E58_11_38_PLT58_38_4.pdf,//media.digikey.com/photos/Ferroxcube/PLT.jpg,1779-1162-ND,PLT58/38/4-3C95,Ferroxcube,FERRITE CORE,337,0,"5.08000","0","1","-","Active","PLT","PLT 58 x 38 x 4","3C95","-","-","-","-","-","-","-","-","-","-","-","Uncoated","4.10mm","58.40mm","38.10mm"
https://en.tdk.eu/inf/80/db/fer/r_40_0_24_0_16_0.pdf,//media.digikey.com/Photos/Epcos%20Photos/B64290L659X87.jpg,495-5084-ND,B64290L0659X087,EPCOS (TDK),FERRITE CORE TOROID 3.59UH N87,286,0,"5.29000","0","1","B64290","Active","Toroid","-","N87","41.80mm","3.59µH","±25%","Ungapped","-","2200","0.77","96.29","125.3","125.3","12070","Epoxy","17.20mm","-","-"
https://en.tdk.eu/inf/80/db/fer/r_36_0_23_0_15_0.pdf,//media.digikey.com/photos/Epcos%20Photos/B64290L0674X038.JPG,495-3868-ND,B64290L0674X038,EPCOS (TDK),FERRITE CORE TOROID 13.1UH T38,396,0,"5.30000","0","1","B64290","Active","Toroid","-","T38","37.50mm","13.5µH","±30%","Ungapped","-","10000","0.94","89.65","95.89","-","8597","Epoxy","16.20mm","-","-"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/P30_19.pdf,"//media.digikey.com/Photos/Ferroxcube/P(30,36,42)_3C91.jpg",1779-1132-ND,P30/19-3C91,Ferroxcube,FERRITE CORE 2PC SET,141,0,"5.51000","0","1","-","Active","P (Pot Core)","P 30 x 19","3C91","30.00mm","-","-","-","-","-","-","-","-","-","-","Uncoated","18.80mm","-","-"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/e_55_28_25.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66344GX187.JPG,495-5446-ND,B66344G0000X187,EPCOS (TDK),FERRITE CORE E N87 1PC,408,0,"5.57000","0","1","B66344","Active","E","E 55 x 28 x 25","N87","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","27.80mm","55.00mm","25.00mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/RM12_I.pdf,//media.digikey.com/photos/Ferroxcube/RM_I.jpg,1779-1226-ND,RM12/I-3C95,Ferroxcube,FERRITE CORE 2PC SET,299,0,"5.62000","0","1","-","Active","RM","RM 12","3C95","-","-","-","-","-","-","-","-","-","-","-","Uncoated","24.50mm","37.40mm","16.10mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/ER51_10_38.pdf,//media.digikey.com/photos/Ferroxcube/PlanarER.jpg,1779-1098-ND,ER51/10/38-3C92,Ferroxcube,FERRITE CORE,731,0,"5.73000","0","1","-","Active","ER","ER 51 x 10 x 38","3C92","-","-","-","-","-","-","-","-","-","-","-","Uncoated","10.16mm","51.00mm","38.10mm"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B66343.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66343GX127.JPG,495-5444-ND,B66343G0000X127,EPCOS (TDK),FERRITE CORE EC N27 1PC,156,0,"5.83000","0","1","B66343","Active","EC","EC 70 x 35 x 16","N27","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","34.65mm","70.00mm","16.80mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/E58_11_38.pdf,//media.digikey.com/photos/Ferroxcube/PlanarE.jpg,1779-1054-ND,E58/11/38-3C95,Ferroxcube,FERRITE CORE,160,0,"6.20000","0","1","-","Active","E","E 58 x 11 x 38","3C95","-","-","-","-","-","-","-","-","-","-","-","Uncoated","10.50mm","58.40mm","38.10mm"
https://en.tdk.eu/inf/80/db/fer/r_38_1_19_05_12_7.pdf,//media.digikey.com/photos/Epcos%20Photos/B64290L0668X038.JPG,495-3867-ND,B64290L0668X038,EPCOS (TDK),FERRITE CORE TOROID 17.6UH T38,884,0,"6.43000","0","1","B64290","Active","Toroid","-","T38","39.40mm","17.6µH","±30%","Ungapped","-","10000","0.71","82.97","116.2","-","9644","Epoxy","13.80mm","-","-"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/PQ35_35.pdf,//media.digikey.com/photos/Ferroxcube/PQ.jpg,1779-1206-ND,PQ35/35-3C95,Ferroxcube,FERRITE CORE 2PC SET,306,0,"6.45000","0","1","-","Active","PQ","PQ 35 x 35","3C95","-","-","-","-","-","-","-","-","-","-","-","Uncoated","34.70mm","36.10mm","26.00mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/E65_32_27.pdf,//media.digikey.com/photos/Ferroxcube/E.jpg,1779-1061-ND,E65/32/27-3C94,Ferroxcube,FERRITE CORE,180,0,"6.45000","0","1","-","Active","E","E 65 x 32 x 27","3C94","-","-","-","-","-","-","-","-","-","-","-","Uncoated","32.80mm","65.00mm","27.40mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/etd_59_31_22.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66397G2000X187.JPG,495-5505-ND,B66397G2000X187,EPCOS (TDK),FERRITE CORE ETD N87 1PC,558,0,"6.52000","0","1","B66397","Active","ETD","ETD 59 x 31 x 22","N87","-","-","-","Gapped","-","-","-","-","-","-","-","Uncoated","31.20mm","59.80mm","22.10mm"
http://www.fair-rite.com/wp-content/themes/fair-rite/print_product.php?pid=20462,-,1934-1592-ND,5943003801,Fair-Rite Products Corp.,43 TOROID,307,0,"6.64000","0","1","-","Active","Toroid","-","43","60.96mm","-","±20%","Ungapped","-","800","-","145","158","-","22800","Uncoated","12.70mm","-","-"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/p_30_19.pdf,//media.digikey.com/Photos/Epcos%20Photos/B65701DR48.JPG,495-5181-ND,B65701D0000R048,EPCOS (TDK),FERRITE CORE P 6.2UH N48 2PCS,533,0,"6.84000","0","1","B65701","Active","P (Pot Core)","P 30 x 19","N48","30.50mm","6.2µH","-20%, +30%","Ungapped","1630","-","0.33","45","136","-","6120","Uncoated","9.50mm","-","-"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/e_65_32_27.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66387GX187.jpg,495-5497-ND,B66387G0000X187,EPCOS (TDK),FERRITE CORE E N87 1PC,125,0,"7.08000","0","1","B66387","Active","E","E 65 x 32 x 27","N87","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","32.80mm","65.00mm","27.40mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/ETD59_31_22.pdf,//media.digikey.com/photos/Ferroxcube/ETD.jpg,1779-1113-ND,ETD59/31/22-3C97,Ferroxcube,FERRITE CORE,562,0,"7.36000","0","1","-","Active","ETD","ETD 59 x 31 x 22","3C97","-","-","-","-","-","-","-","-","-","-","-","Uncoated","31.00mm","59.80mm","21.65mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/e_65_32_27.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66387G1500X187.JPG,495-5495-ND,B66387G1500X187,EPCOS (TDK),FERRITE CORE E N87 1PC,313,0,"7.40000","0","1","B66387","Active","E","E 65 x 32 x 27","N87","-","-","-","Gapped","-","-","-","-","-","-","-","Uncoated","32.80mm","65.00mm","27.40mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/P36_22.pdf,"//media.digikey.com/Photos/Ferroxcube/P(30,36,42)_3C91.jpg",1779-1134-ND,P36/22-3C91,Ferroxcube,FERRITE CORE 2PC SET,334,0,"7.52000","0","1","-","Active","P (Pot Core)","P 36 x 22","3C91","36.20mm","-","-","-","-","-","-","-","-","-","-","Uncoated","21.70mm","-","-"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/PQ40_40.pdf,//media.digikey.com/photos/Ferroxcube/PQ.jpg,1779-1213-ND,PQ40/40-3C97,Ferroxcube,FERRITE CORE 2PC SET,245,0,"7.66000","0","1","-","Active","PQ","PQ 40 x 40","3C97","-","-","-","-","-","-","-","-","-","-","-","Uncoated","39.80mm","41.50mm","28.00mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/p_36_22.pdf,//media.digikey.com/Photos/Epcos%20Photos/B65611DR48.JPG,495-5136-ND,B65611D0000R048,EPCOS (TDK),FERRITE CORE P 7.6UH N48 2PCS,111,0,"7.85000","0","1","B65611","Active","P (Pot Core)","P 36 x 22","N48","36.00mm","7.6µH","-20%, +30%","Ungapped","1560","-","0.26","52","202","-","10500","Uncoated","11.00mm","-","-"
https://www.ferroxcube.com/upload/media/product/file/MDS/3c95.pdf,//media.digikey.com/photos/Ferroxcube/PLT.jpg,1779-1165-ND,PLT64/50/5-3C95,Ferroxcube,FERRITE CORE,1449,0,"8.21000","0","1","-","Active","PLT","PLT 64 x 50 x 5","3C95","-","-","-","-","-","-","-","-","-","-","-","Uncoated","5.08mm","64.00mm","50.80mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/E64_10_50.pdf,//media.digikey.com/photos/Ferroxcube/PlanarE.jpg,1779-1058-ND,E64/10/50-3F36,Ferroxcube,FERRITE CORE,217,0,"8.76000","0","1","-","Active","E","E 64 x 10 x 50","3F36","-","-","-","-","-","-","-","-","-","-","-","Uncoated","10.20mm","64.00mm","50.80mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/elp_102_20_38.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66297K0000X187.JPG,495-75450-ND,B66297K0000X187,EPCOS (TDK),FERRITE CORE I N87,225,0,"8.85000","0","1","B66297","Active","I","I 102 x 20 x 38","N87","-","-","±25%","Ungapped","-","-","-","-","-","-","-","Uncoated","7.01mm","102.00mm","37.50mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/e_80_38_20.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66375GX187.JPG,495-5493-ND,B66375G0000X187,EPCOS (TDK),FERRITE CORE E N87 1PC,2315,0,"8.87000","0","1","B66375","Active","E","E 80 x 38 x 20","N87","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","38.50mm","80.00mm","20.20mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/E64_10_50.pdf,//media.digikey.com/photos/Ferroxcube/PlanarE.jpg,1779-1057-ND,E64/10/50-3C95,Ferroxcube,FERRITE CORE,835,0,"9.92000","0","1","-","Active","E","E 64 x 10 x 50","3C95","-","-","-","-","-","-","-","-","-","-","-","Uncoated","10.20mm","64.00mm","50.80mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/rm_14.pdf,//media.digikey.com/Photos/Epcos%20Photos/B65887E160A41.JPG,495-5332-ND,B65887E0160A041,EPCOS (TDK),FERRITE CORE RM 160NH N41 2PCS,634,0,"10.24000","0","1","B65887","Active","RM","RM 14","N41","-","160nH","±3%","Gapped","45","2800","0.35","70","200","170","14000","Uncoated","15.10mm","42.20mm","19.00mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/rm_14.pdf,//media.digikey.com/Photos/Epcos%20Photos/B65887E250A41.JPG,495-5333-ND,B65887E0250A041,EPCOS (TDK),FERRITE CORE RM 250NH N41 2PCS,510,0,"10.24000","0","1","B65887","Active","RM","RM 14","N41","-","250nH","±3%","Gapped","70","2800","0.35","70","200","170","14000","Uncoated","15.10mm","42.20mm","19.00mm"
https://en.tdk.eu/inf/80/db/fer/r_50_0_30_0_20_0.pdf,//media.digikey.com/Photos/Epcos%20Photos/B64290L82X38.JPG,495-75190-ND,B64290L0082X065,EPCOS (TDK),FERRITE CORE TOROID 10UH T65,270,0,"10.95000","0","1","B64290","Active","Toroid","-","T65","51.80mm","10µH","±30%","Ungapped","-","4900","0.62","120.4","195.7","-","23560","Epoxy","21.30mm","-","-"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/E71_33_32.pdf,//media.digikey.com/photos/Ferroxcube/E.jpg,1779-1062-ND,E71/33/32-3C92,Ferroxcube,FERRITE CORE,326,0,"11.64000","0","1","-","Active","E","E 71 x 33 x 32","3C92","-","-","-","-","-","-","-","-","-","-","-","Uncoated","33.20mm","70.50mm","32.00mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/e_70_33_32.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66371GX187.JPG,495-5492-ND,B66371G0000X187,EPCOS (TDK),FERRITE CORE E N87 1PC,192,0,"11.71000","0","1","B66371","Active","E","E 70 x 33 x 32","N87","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","33.20mm","70.50mm","32.00mm"
https://en.tdk.eu/inf/80/db/fer/r_58_3_40_8_17_6.pdf,//media.digikey.com/photos/Epcos%20Photos/B64290L0040X830.JPG,495-3850-ND,B64290L0040X830,EPCOS (TDK),FERRITE CORE TOROID 5.4UH N30,129,0,"12.59000","0","1","B64290","Active","Toroid","-","N30","60.10mm","5.4µH","±25%","Ungapped","-","4300","1","152.4","152.4","-","23230","Epoxy","18.80mm","-","-"
https://en.tdk.eu/download/531586/2d679ff7e70f74dfb98dc2a4732cca7b/pdf-toroids-general-information.pdf,//media.digikey.com/Photos/Epcos%20Photos/B64290A40X830.JPG,495-5063-ND,B64290A0040X830,EPCOS (TDK),FERRITE CORE TOROID 5.4UH N30,380,0,"13.22000","0","1","B64290","Active","Toroid","R 58.3 x 40.8 x 17.6","N30","58.30mm","5.4µH","±25%","Ungapped","-","4300","1","152.4","152.4","-","23230","Uncoated","17.60mm","-","-"
https://en.tdk.eu/inf/80/db/fer/r_50_0_30_0_20_0.pdf,//media.digikey.com/Photos/Epcos%20Photos/B64290L82X37.JPG,495-5093-ND,B64290L0082X037,EPCOS (TDK),FERRITE CORE TOROID 12UH T37,120,0,"13.45000","0","1","B64290","Active","Toroid","-","T37","51.80mm","12µH","±25%","Ungapped","-","6000","0.62","120.4","195.7","-","23560","Epoxy","21.30mm","-","-"
https://en.tdk.eu/inf/80/db/fer/r_50_0_30_0_20_0.pdf,//media.digikey.com/Photos/Epcos%20Photos/B64290L82X38.JPG,495-75189-ND,B64290L0082X038,EPCOS (TDK),FERRITE CORE TOROID 17.4UH T38,212,0,"14.82000","0","1","B64290","Active","Toroid","-","T38","51.80mm","17.4µH","±30%","Ungapped","-","8500","0.62","120.4","195.7","-","23560","Epoxy","21.30mm","-","-"
https://en.tdk.eu/inf/80/db/fer/r_63_0_38_0_25_0.pdf,//media.digikey.com/photos/Epcos%20Photos/B64290L699X87.JPG,495-5089-ND,B64290L0699X087,EPCOS (TDK),FERRITE CORE TOROID 5UH N87,435,0,"16.81000","0","1","B64290","Active","Toroid","-","N87","65.30mm","5µH","±25%","Ungapped","-","2200","0.5","152.1","305.9","-","46530","Epoxy","26.60mm","-","-"
https://en.tdk.eu/inf/80/db/fer/r_63_0_38_0_25_0.pdf,//media.digikey.com/Photos/Epcos%20Photos/B64290L699X830.JPG,495-5088-ND,B64290L0699X830,EPCOS (TDK),FERRITE CORE TOROID 10.8UH N30,118,0,"18.27000","0","1","B64290","Active","Toroid","-","N30","65.30mm","10.8µH","±25%","Ungapped","-","4300","0.5","152.1","305.9","-","46530","Epoxy","26.60mm","-","-"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/T_63_38_25.pdf,//media.digikey.com/Photos/Ferroxcube/TX63%5E38%5E25-3.jpg,1779-1677-ND,TX63/38/25-3E6,Ferroxcube,FERRITE CORES ROUND,237,0,"18.39000","0","1","-","Active","Toroid","-","-","63.00mm","-","-","-","-","-","-","-","-","-","-","Epoxy","25.00mm","-","-"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/u_93_76_30.pdf,//media.digikey.com/Photos/Epcos%20Photos/B67345B2X87.jpg,495-5541-ND,B67345B0002X087,EPCOS (TDK),FERRITE CORE I N87 1PC,435,0,"24.40000","0","1","B67345","Active","I","I 93 x 28 x 30","N87","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","28.00mm","93.00mm","30.00mm"
https://en.tdk.eu/inf/80/db/fer/r_102_65_8_15_0.pdf,//media.digikey.com/Photos/Epcos%20Photos/B64290L84X830.jpg,495-5094-ND,B64290L0084X830,EPCOS (TDK),FERRITE CORE TOROID 5.5UH N30,5443,0,"42.41000","0","1","B64290","Active","Toroid","-","N30","104.80mm","5.5µH","±25%","Ungapped","-","4200","0.96","255.3","267.2","-","68220","Epoxy","16.50mm","-","-"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/U126_91_20.pdf,//media.digikey.com/photos/Ferroxcube/U.JPG,1779-1237-ND,U126/91/20-3C94,Ferroxcube,FERRITE CORE,119,0,"51.15000","0","1","-","Active","U","U 126 x 91 x 20","3C94","-","-","-","-","-","-","-","-","-","-","-","Uncoated","91.00mm","126.00mm","20.00mm"
https://assets.lairdtech.com/home/brandworld/files/SIP-CAT-TOROID-BALUN%20CORES%200113.pdf,-,240-2958-ND,28T0153-70P,Laird-Signal Integrity Products,FERRITE CORE TOROID 3.94MM OD,168399,0,"0.10000","0","1","-","Active","Toroid","-","28","3.94mm","-","±20%","Ungapped","-","850","4.445","8.097","1.821","-","14.748","Parylene","1.78mm","-","-"
https://assets.lairdtech.com/home/brandworld/files/SIP-CAT-TOROID-BALUN%20CORES%200113.pdf,-,240-2955-ND,25T0155-10P,Laird-Signal Integrity Products,FERRITE CORE TOROID 3.96MM OD,98521,0,"0.10000","0","1","-","Active","Toroid","-","25","3.94mm","18nH","±30%","Ungapped","-","125","8.74","9.196","1.052","-","9.677","Parylene","1.27mm","-","-"
https://assets.lairdtech.com/home/brandworld/files/SIP-CAT-TOROID-BALUN%20CORES%200113.pdf,-,240-2964-ND,35T0135-60P,Laird-Signal Integrity Products,FERRITE CORE TOROID 3.45MM OD,96838,0,"0.10000","0","1","-","Active","Toroid","-","35","3.56mm","1.001µH","±20%","Ungapped","-","5000","6.277","7.619","1.214","-","9.248","Parylene","1.52mm","-","-"
https://assets.lairdtech.com/home/brandworld/files/SIP-CAT-TOROID-BALUN%20CORES%200113.pdf,-,240-2963-ND,35T0119-00P,Laird-Signal Integrity Products,FERRITE CORE TOROID 3.07MM OD,96551,0,"0.10000","0","1","-","Active","Toroid","-","35","3.05mm","1.112µH","±20%","Ungapped","-","5000","5.651","5.988","1.06","-","6.345","Parylene","1.27mm","-","-"
https://assets.lairdtech.com/home/brandworld/files/SIP-CAT-TOROID-BALUN%20CORES%200113.pdf,-,240-2956-ND,28T0119-00P,Laird-Signal Integrity Products,FERRITE CORE TOROID 3.07MM OD,95693,0,"0.10000","0","1","-","Active","Toroid","-","28","3.05mm","189nH","±20%","Ungapped","-","850","5.651","5.988","1.06","-","6.345","Parylene","1.27mm","-","-"
https://assets.lairdtech.com/home/brandworld/files/SIP-CAT-TOROID-BALUN%20CORES%200113.pdf,-,240-2968-ND,36T0153-30P,Laird-Signal Integrity Products,FERRITE CORE TOROID 3.96MM OD,59860,0,"0.10000","0","1","-","Active","Toroid","-","36","4.06mm","-","±25%","Ungapped","-","4500","2.563","8.054","3.142","-","25.309","Parylene","3.05mm","-","-"
https://assets.lairdtech.com/home/brandworld/files/SIP-CAT-TOROID-BALUN%20CORES%200113.pdf,-,240-2957-ND,28T0122-00P,Laird-Signal Integrity Products,FERRITE CORE TOROID 3.07MM OD,50300,0,"0.10000","0","1","-","Active","Toroid","-","28","3.05mm","172nH","±20%","Ungapped","-","850","6.207","6.938","1.118","-","7.755","Parylene","1.78mm","-","-"
https://assets.lairdtech.com/home/brandworld/files/SIP-CAT-TOROID-BALUN%20CORES%200113.pdf,-,240-2965-ND,35T0155-00P,Laird-Signal Integrity Products,FERRITE CORE TOROID 3.96MM OD,49675,0,"0.10000","0","1","-","Active","Toroid","-","35","3.94mm","-","±20%","Ungapped","-","5000","4.194","9.165","2.185","-","20.029","Parylene","2.54mm","-","-"
