Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Maximum AC Volts","Maximum DC Volts","Varistor Voltage (Min)","Varistor Voltage (Typ)","Varistor Voltage (Max)","Current - Surge","Energy","Number of Circuits","Capacitance @ Frequency","Operating Temperature","Features","Mounting Type","Package / Case"
http://datasheets.avx.com/tguard.pdf,//media.digikey.com/photos/AVX%20Photos/VC121026H560DP.JPG,478-2528-6-ND,VC121048H101DP,AVX Corporation,VARISTOR 62V 250A 1210,13596,0,"Digi-Reel","0","1","Digi-Reel®","TransGuard®","Active","34V","48V","55.8V","62V","68.2V","250A","1.2J","1","500pF @ 1kHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","1210 (3225 Metric)"
http://datasheets.avx.com/tguard.pdf,//media.digikey.com/photos/AVX%20Photos/VC121026H560DP.JPG,478-2527-2-ND,VC121030H620DP,AVX Corporation,VARISTOR 41V 280A 1210,11000,0,"0.40500","0","1000","Tape & Reel (TR)","TransGuard®","Active","21V","30V","36.9V","41V","45.1V","280A","1.2J","1","1850pF @ 1kHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","1210 (3225 Metric)"
http://datasheets.avx.com/tguard.pdf,//media.digikey.com/photos/AVX%20Photos/VC121026H560DP.JPG,478-2527-1-ND,VC121030H620DP,AVX Corporation,VARISTOR 41V 280A 1210,11216,0,"0.97000","0","1","Cut Tape (CT)","TransGuard®","Active","21V","30V","36.9V","41V","45.1V","280A","1.2J","1","1850pF @ 1kHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","1210 (3225 Metric)"
http://datasheets.avx.com/tguard.pdf,//media.digikey.com/photos/AVX%20Photos/VC121026H560DP.JPG,478-2527-6-ND,VC121030H620DP,AVX Corporation,VARISTOR 41V 280A 1210,11216,0,"Digi-Reel","0","1","Digi-Reel®","TransGuard®","Active","21V","30V","36.9V","41V","45.1V","280A","1.2J","1","1850pF @ 1kHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","1210 (3225 Metric)"
https://www.tdk-electronics.tdk.com/inf/75/db/CTVS_14/Automotive_series.pdf,//media.digikey.com/Renders/Epcos%20Renders/Varistors;%201812%20(4532%20Metric).jpg,495-7488-2-ND,B72580E0300K062,EPCOS (TDK),VARISTOR 47V 800A 1812,12000,0,"0.42315","0","1000","Tape & Reel (TR)","Automotive, AEC-Q200","Active","30V","38V","42.3V","47V","51.7V","800A","4.2J","1","2000pF @ 1kHz","-55°C ~ 150°C (TA)","-","Surface Mount","1812 (4532 Metric)"
https://www.tdk-electronics.tdk.com/inf/75/db/CTVS_14/Automotive_series.pdf,//media.digikey.com/Renders/Epcos%20Renders/Varistors;%201812%20(4532%20Metric).jpg,495-7488-1-ND,B72580E0300K062,EPCOS (TDK),VARISTOR 47V 800A 1812,13376,0,"1.02000","0","1","Cut Tape (CT)","Automotive, AEC-Q200","Active","30V","38V","42.3V","47V","51.7V","800A","4.2J","1","2000pF @ 1kHz","-55°C ~ 150°C (TA)","-","Surface Mount","1812 (4532 Metric)"
https://www.tdk-electronics.tdk.com/inf/75/db/CTVS_14/Automotive_series.pdf,//media.digikey.com/Renders/Epcos%20Renders/Varistors;%201812%20(4532%20Metric).jpg,495-7488-6-ND,B72580E0300K062,EPCOS (TDK),VARISTOR 47V 800A 1812,13376,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q200","Active","30V","38V","42.3V","47V","51.7V","800A","4.2J","1","2000pF @ 1kHz","-55°C ~ 150°C (TA)","-","Surface Mount","1812 (4532 Metric)"
-,//media.digikey.com/Photos/Epcos%20Photos/CU3225-SERIES.jpg,495-1465-2-ND,B72650M0301K093,EPCOS (TDK),VARISTOR 470V 400A 2SMD JLEAD,18000,0,"0.42399","0","1000","Tape & Reel (TR)","-","Active","300V","385V","423V","470V","517V","400A","9.6J","1","45pF @ 1kHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","2-SMD, J-Lead"
-,//media.digikey.com/Photos/Epcos%20Photos/CU3225-SERIES.jpg,495-1465-1-ND,B72650M0301K093,EPCOS (TDK),VARISTOR 470V 400A 2SMD JLEAD,19008,0,"1.02000","0","1","Cut Tape (CT)","-","Active","300V","385V","423V","470V","517V","400A","9.6J","1","45pF @ 1kHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","2-SMD, J-Lead"
-,//media.digikey.com/Photos/Epcos%20Photos/CU3225-SERIES.jpg,495-1465-6-ND,B72650M0301K093,EPCOS (TDK),VARISTOR 470V 400A 2SMD JLEAD,19008,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","300V","385V","423V","470V","517V","400A","9.6J","1","45pF @ 1kHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","2-SMD, J-Lead"
https://en.tdk.eu/inf/70/db/var/SIOV_CU_Standard.pdf,//media.digikey.com/photos/Epcos%20Photos/CU4032%20SERIES.jpg,495-2390-2-ND,B72660M0271K072,EPCOS (TDK),VARISTOR 430V 1.2KA 2SMD JLEAD,5000,0,"0.43650","0","1000","Tape & Reel (TR)","-","Active","275V","350V","387V","430V","473V","1.2kA","21J","1","95pF @ 1kHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","2-SMD, J-Lead"
https://en.tdk.eu/inf/70/db/var/SIOV_CU_Standard.pdf,//media.digikey.com/photos/Epcos%20Photos/CU4032%20SERIES.jpg,495-2390-1-ND,B72660M0271K072,EPCOS (TDK),VARISTOR 430V 1.2KA 2SMD JLEAD,6072,0,"1.05000","0","1","Cut Tape (CT)","-","Active","275V","350V","387V","430V","473V","1.2kA","21J","1","95pF @ 1kHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","2-SMD, J-Lead"
https://en.tdk.eu/inf/70/db/var/SIOV_CU_Standard.pdf,//media.digikey.com/photos/Epcos%20Photos/CU4032%20SERIES.jpg,495-2390-6-ND,B72660M0271K072,EPCOS (TDK),VARISTOR 430V 1.2KA 2SMD JLEAD,6072,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","275V","350V","387V","430V","473V","1.2kA","21J","1","95pF @ 1kHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","2-SMD, J-Lead"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%201206.jpg,F2204TR-ND,V33MLA1206NH,Littelfuse Inc.,VARISTOR 43.5V 180A 1206,22500,0,"0.43680","0","2500","Tape & Reel (TR)","MLA","Active","26V","33V","38V","43.5V","49V","180A","0.80J","1","500pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","1206 (3216 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%201206.jpg,F2204CT-ND,V33MLA1206NH,Littelfuse Inc.,VARISTOR 43.5V 180A 1206,22840,0,"1.12000","0","1","Cut Tape (CT)","MLA","Active","26V","33V","38V","43.5V","49V","180A","0.80J","1","500pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","1206 (3216 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%201206.jpg,F2204DKR-ND,V33MLA1206NH,Littelfuse Inc.,VARISTOR 43.5V 180A 1206,22840,0,"Digi-Reel","0","1","Digi-Reel®","MLA","Active","26V","33V","38V","43.5V","49V","180A","0.80J","1","500pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","1206 (3216 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%201206.jpg,F2203TR-ND,V33MLA1206H,Littelfuse Inc.,VARISTOR 43.5V 180A 1206,2500,0,"0.43680","0","2500","Tape & Reel (TR)","MLA","Active","26V","33V","38V","43.5V","49V","180A","0.80J","1","500pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","1206 (3216 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%201206.jpg,F2203CT-ND,V33MLA1206H,Littelfuse Inc.,VARISTOR 43.5V 180A 1206,3054,0,"1.12000","0","1","Cut Tape (CT)","MLA","Active","26V","33V","38V","43.5V","49V","180A","0.80J","1","500pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","1206 (3216 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%201206.jpg,F2203DKR-ND,V33MLA1206H,Littelfuse Inc.,VARISTOR 43.5V 180A 1206,3054,0,"Digi-Reel","0","1","Digi-Reel®","MLA","Active","26V","33V","38V","43.5V","49V","180A","0.80J","1","500pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","1206 (3216 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%201206.jpg,F2210TR-ND,V42MLA1206NH,Littelfuse Inc.,VARISTOR 53V 180A 1206,2500,0,"0.43680","0","2500","Tape & Reel (TR)","MLA","Active","30V","42V","46V","53V","60V","180A","0.80J","1","425pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","1206 (3216 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%201206.jpg,F2210CT-ND,V42MLA1206NH,Littelfuse Inc.,VARISTOR 53V 180A 1206,3172,0,"1.12000","0","1","Cut Tape (CT)","MLA","Active","30V","42V","46V","53V","60V","180A","0.80J","1","425pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","1206 (3216 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%201206.jpg,F2210DKR-ND,V42MLA1206NH,Littelfuse Inc.,VARISTOR 53V 180A 1206,3172,0,"Digi-Reel","0","1","Digi-Reel®","MLA","Active","30V","42V","46V","53V","60V","180A","0.80J","1","425pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","1206 (3216 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWA0002+ERZV10D471+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/D10,%2014%20V%20Series.jpg",P7210-ND,ERZ-V10D471,Panasonic Electronic Components,VARISTOR 470V 3.5KA DISC 10MM,127716,0,"0.44000","0","1","Bulk","ZNR®","Active","300V","385V","423V","470V","517V","3.5kA","85J","1","230pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 10mm"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWA0002+ERZV10D241+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/D10,%2014%20V%20Series.jpg",P7207-ND,ERZ-V10D241,Panasonic Electronic Components,VARISTOR 240V 3.5KA DISC 10MM,118683,0,"0.44000","0","1","Bulk","ZNR®","Active","150V","200V","216V","240V","264V","3.5kA","42J","1","380pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 10mm"
https://www.bourns.com/docs/Product-Datasheets/MOV07D.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_MOV-07.jpg,MOV-07D470K-ND,MOV-07D470K,Bourns Inc.,VARISTOR 47V 250A DISC 7MM,80458,0,"0.44000","0","1","Bulk","-","Active","30V","38V","42V","47V","52V","250A","2.5J","1","1100pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 7mm"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWA0002+ERZV10D431+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/D10,%2014%20V%20Series.jpg",P7257-ND,ERZ-V10D431,Panasonic Electronic Components,VARISTOR 430V 3.5KA DISC 10MM,24175,0,"0.44000","0","1","Bulk","ZNR®","Active","275V","350V","387V","430V","473V","3.5kA","80J","1","270pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 10mm"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWA0002+ERZV10D820+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/D10,%2014%20V%20Series.jpg",P7204-ND,ERZ-V10D820,Panasonic Electronic Components,VARISTOR 82V 3.5KA DISC 10MM,44183,0,"0.49000","0","1","Bulk","ZNR®","Active","50V","65V","74V","82V","90V","3.5kA","14J","1","2000pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 10mm"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWA0002+ERZV10D470+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/D10,%2014%20V%20Series.jpg",P7303-ND,ERZ-V10D470,Panasonic Electronic Components,VARISTOR 47V 1KA DISC 10MM,1598,0,"0.49000","0","1","Bulk","ZNR®","Active","30V","38V","42V","47V","52V","1kA","6.8J","1","4600pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 10mm"
http://datasheets.avx.com/GlassTransGuard.pdf,//media.digikey.com/Photos/AVX%20Photos/VG1812.jpg,478-8703-2-ND,VG181238U770DP,AVX Corporation,VARISTOR 47V 800A 1812,41000,0,"0.51345","0","1000","Tape & Reel (TR)","TransGuard®","Active","30V","38V","42.3V","47V","51.7V","800A","4.2J","1","1300pF @ 1kHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","1812 (4532 Metric)"
http://datasheets.avx.com/GlassTransGuard.pdf,//media.digikey.com/Photos/AVX%20Photos/VG1812.jpg,478-8703-1-ND,VG181238U770DP,AVX Corporation,VARISTOR 47V 800A 1812,41703,0,"1.23000","0","1","Cut Tape (CT)","TransGuard®","Active","30V","38V","42.3V","47V","51.7V","800A","4.2J","1","1300pF @ 1kHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","1812 (4532 Metric)"
http://datasheets.avx.com/GlassTransGuard.pdf,//media.digikey.com/Photos/AVX%20Photos/VG1812.jpg,478-8703-6-ND,VG181238U770DP,AVX Corporation,VARISTOR 47V 800A 1812,41703,0,"Digi-Reel","0","1","Digi-Reel®","TransGuard®","Active","30V","38V","42.3V","47V","51.7V","800A","4.2J","1","1300pF @ 1kHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","1812 (4532 Metric)"
http://datasheets.avx.com/GlassTransGuard.pdf,//media.digikey.com/Photos/AVX%20Photos/VG1812.jpg,478-9637-2-ND,VG181231P650DP,AVX Corporation,VARISTOR 39V 800A 1812,8000,0,"0.51600","0","1000","Tape & Reel (TR)","TransGuard®","Active","25V","31V","35.1V","39V","42.9V","800A","3.7J","1","2600pF @ 1kHz","-55°C ~ 125°C (TA)","-","Surface Mount","1812 (4532 Metric)"
http://datasheets.avx.com/GlassTransGuard.pdf,//media.digikey.com/Photos/AVX%20Photos/VG1812.jpg,478-9637-1-ND,VG181231P650DP,AVX Corporation,VARISTOR 39V 800A 1812,8700,0,"1.24000","0","1","Cut Tape (CT)","TransGuard®","Active","25V","31V","35.1V","39V","42.9V","800A","3.7J","1","2600pF @ 1kHz","-55°C ~ 125°C (TA)","-","Surface Mount","1812 (4532 Metric)"
http://datasheets.avx.com/GlassTransGuard.pdf,//media.digikey.com/Photos/AVX%20Photos/VG1812.jpg,478-9637-6-ND,VG181231P650DP,AVX Corporation,VARISTOR 39V 800A 1812,8700,0,"Digi-Reel","0","1","Digi-Reel®","TransGuard®","Active","25V","31V","35.1V","39V","42.9V","800A","3.7J","1","2600pF @ 1kHz","-55°C ~ 125°C (TA)","-","Surface Mount","1812 (4532 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWA0002+ERZV14D241+7+WW,//media.digikey.com/photos/Panasonic%20Photos/PANASONIC%20-%20ERZ-V14%20SERIES.jpg,P7219-ND,ERZ-V14D241,Panasonic Electronic Components,VARISTOR 240V 6KA DISC 14MM,83377,0,"0.52000","0","1","Bulk","ZNR®","Active","150V","200V","216V","240V","264V","6kA","84J","1","700pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 14mm"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AWA0002+ERZV14D221+7+WW,//media.digikey.com/photos/Panasonic%20Photos/PANASONIC%20-%20ERZ-V14%20SERIES.jpg,P7218-ND,ERZ-V14D221,Panasonic Electronic Components,VARISTOR 220V 6KA DISC 14MM,42083,0,"0.52000","0","1","Bulk","ZNR®","Active","140V","180V","198V","220V","242V","6kA","78J","1","740pF @ 1kHz","-40°C ~ 85°C (TA)","-","Through Hole","Disc 14mm"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%201210.jpg,F2220TR-ND,V60MLA1210H,Littelfuse Inc.,VARISTOR 75V 250A 1210,86000,0,"0.54320","0","2000","Tape & Reel (TR)","MLA","Active","50V","60V","67V","75V","83V","250A","1.5J","1","440pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","1210 (3225 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%201210.jpg,F2220CT-ND,V60MLA1210H,Littelfuse Inc.,VARISTOR 75V 250A 1210,89376,0,"1.40000","0","1","Cut Tape (CT)","MLA","Active","50V","60V","67V","75V","83V","250A","1.5J","1","440pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","1210 (3225 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%201210.jpg,F2220DKR-ND,V60MLA1210H,Littelfuse Inc.,VARISTOR 75V 250A 1210,89376,0,"Digi-Reel","0","1","Digi-Reel®","MLA","Active","50V","60V","67V","75V","83V","250A","1.5J","1","440pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","1210 (3225 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_ch_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/v430ch8t.JPG,F3455TR-ND,V47CH8T,Littelfuse Inc.,VARISTOR 47V 100A 2SMD NO LEAD,2000,0,"0.58200","0","1000","Tape & Reel (TR)","CH","Active","30V","38V","42V","47V","52V","100A","1.2J","1","650pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","2-SMD, No Lead"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_ch_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/v430ch8t.JPG,F5686TR-ND,V47CH8,Littelfuse Inc.,VARISTOR 47V 100A 2SMD NO LEAD,16000,0,"0.54320","0","4000","Tape & Reel (TR)","CH","Active","30V","38V","42V","47V","52V","100A","1.2J","1","650pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","2-SMD, No Lead"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_ch_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/v430ch8t.JPG,F5686CT-ND,V47CH8,Littelfuse Inc.,VARISTOR 47V 100A 2SMD NO LEAD,17882,0,"1.40000","0","1","Cut Tape (CT)","CH","Active","30V","38V","42V","47V","52V","100A","1.2J","1","650pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","2-SMD, No Lead"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_ch_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/v430ch8t.JPG,F3455CT-ND,V47CH8T,Littelfuse Inc.,VARISTOR 47V 100A 2SMD NO LEAD,2164,0,"1.40000","0","1","Cut Tape (CT)","CH","Active","30V","38V","42V","47V","52V","100A","1.2J","1","650pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","2-SMD, No Lead"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_ch_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/v430ch8t.JPG,F5686DKR-ND,V47CH8,Littelfuse Inc.,VARISTOR 47V 100A 2SMD NO LEAD,17882,0,"Digi-Reel","0","1","Digi-Reel®","CH","Active","30V","38V","42V","47V","52V","100A","1.2J","1","650pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","2-SMD, No Lead"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_ch_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/v430ch8t.JPG,F3455DKR-ND,V47CH8T,Littelfuse Inc.,VARISTOR 47V 100A 2SMD NO LEAD,2164,0,"Digi-Reel","0","1","Digi-Reel®","CH","Active","30V","38V","42V","47V","52V","100A","1.2J","1","650pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","2-SMD, No Lead"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_ch_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/v430ch8t.JPG,F5406-ND,V47CH8S,Littelfuse Inc.,VARISTOR 47V 100A 2SMD NO LEAD,0,0,"0.95060","0","100","Bulk","CH","Active","30V","38V","42V","47V","52V","100A","1.2J","1","650pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","2-SMD, No Lead"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_ch_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/v430ch8t.JPG,1294-V47CH8-CHP,V47CH8,Littelfuse Inc.,VARISTOR 47V 100A 2SMD,4000,0,"0.43456","0","4000","Tape & Reel (TR)","CH","Active","30V","38V","42V","47V","52V","100A","1.2J","1","650pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","2-SMD, No Lead"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%201210.jpg,F2224TR-ND,V85MLA1210NH,Littelfuse Inc.,VARISTOR 105V 250A 1210,16000,0,"0.54320","0","2000","Tape & Reel (TR)","MLA","Active","67V","85V","95V","105V","115V","250A","2.5J","1","260pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","1210 (3225 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%201210.jpg,F2224CT-ND,V85MLA1210NH,Littelfuse Inc.,VARISTOR 105V 250A 1210,16740,0,"1.40000","0","1","Cut Tape (CT)","MLA","Active","67V","85V","95V","105V","115V","250A","2.5J","1","260pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","1210 (3225 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%201210.jpg,F2224DKR-ND,V85MLA1210NH,Littelfuse Inc.,VARISTOR 105V 250A 1210,16740,0,"Digi-Reel","0","1","Digi-Reel®","MLA","Active","67V","85V","95V","105V","115V","250A","2.5J","1","260pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","1210 (3225 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_ch_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/v430ch8t.JPG,F5684TR-ND,V390CH8,Littelfuse Inc.,VARISTOR 390V 250A 2SMD NO LEAD,4000,0,"0.54320","0","4000","Tape & Reel (TR)","CH","Active","250V","330V","354V","390V","429V","250A","7.0J","1","60pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","2-SMD, No Lead"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_ch_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/v430ch8t.JPG,F5684CT-ND,V390CH8,Littelfuse Inc.,VARISTOR 390V 250A 2SMD NO LEAD,4971,0,"1.40000","0","1","Cut Tape (CT)","CH","Active","250V","330V","354V","390V","429V","250A","7.0J","1","60pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","2-SMD, No Lead"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_ch_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/v430ch8t.JPG,F5684DKR-ND,V390CH8,Littelfuse Inc.,VARISTOR 390V 250A 2SMD NO LEAD,4971,0,"Digi-Reel","0","1","Digi-Reel®","CH","Active","250V","330V","354V","390V","429V","250A","7.0J","1","60pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","2-SMD, No Lead"
-,//media.digikey.com/photos/Epcos%20Photos/CU4032%20SERIES.jpg,495-1466-2-ND,B72660M0151K093,EPCOS (TDK),VARISTOR 240V 1.2KA 2SMD JLEAD,155000,0,"0.54983","0","1000","Tape & Reel (TR)","-","Active","150V","200V","216V","240V","264V","1.2kA","11J","1","170pF @ 1kHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","2-SMD, J-Lead"
-,//media.digikey.com/photos/Epcos%20Photos/CU4032%20SERIES.jpg,495-1466-1-ND,B72660M0151K093,EPCOS (TDK),VARISTOR 240V 1.2KA 2SMD JLEAD,155180,0,"1.32000","0","1","Cut Tape (CT)","-","Active","150V","200V","216V","240V","264V","1.2kA","11J","1","170pF @ 1kHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","2-SMD, J-Lead"
-,//media.digikey.com/photos/Epcos%20Photos/CU4032%20SERIES.jpg,495-1466-6-ND,B72660M0151K093,EPCOS (TDK),VARISTOR 240V 1.2KA 2SMD JLEAD,155180,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","150V","200V","216V","240V","264V","1.2kA","11J","1","170pF @ 1kHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","2-SMD, J-Lead"
