Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Accessory Type","Specifications","For Use With/Related Products"
http://www.dlpdesign.com/usb/dlp-ior4-ds-v13.pdf,//media.digikey.com/photos/DLP%20Design%20Inc/DLP-IOR4.JPG,813-1011-ND,DLP-IOR4,DLP Design Inc.,MODULE LATCHING-RELAY 4-CH,212,0,"44.95000","0","1","DLP-IOR4","Active","Module Latching Relay","4-Latching Relays","USB"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/5145384.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_5145384.jpg,277-5370-ND,5145384,Phoenix Contact,THERMO TRANSFER RIBBON SHEET,28,99,"146.76000","0","1","Thermomark","Active","Thermal Transfer Ribbon","-","-"
https://www.amphenol-icc.com/media/wysiwyg/files/drawing/10042618.pdf,//media.digikey.com/photos/FCI%20Photos/10042618-003lf.JPG,609-2061-ND,10042618-003LF,Amphenol ICC (FCI),CONN ACCY CARD RETENTION BLACK,33368,0,"0.37000","0","1","-","Active","Cable Assembly","-","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7689_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/AK%20674.jpg,AE10179-ND,AK674,Assmann WSW Components,ADAPTER USB ON SLOTBRACKET,1206,0,"5.17000","0","1","-","Active","Cable Assembly","-","USB"
https://assets.tripplite.com/product-pdfs/en/u261001bt4.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U261-001-BT4.jpg,TL1073-ND,U261-001-BT4,Tripp Lite,MINI BLUETOOTH 4.0 (CLASS 1) US,169,0,"17.50000","0","1","-","Active","USB Mini Bluetooth 4.0 Adapter","-","-"
https://www.amphenol-icc.com/media/wysiwyg/files/drawing/10042618.pdf,//media.digikey.com/photos/FCI%20Photos/10042618-002LF.JPG,609-2060-ND,10042618-002LF,Amphenol ICC (FCI),CONN ACCY CARD RETENTION BLUE,9516,0,"0.39000","0","1","-","Active","Cable Assembly","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0827448.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_0827448.jpg,277-5609-ND,0827448,Phoenix Contact,MARKER CARRIER,799,1850,"2.23000","0","1","UC-EMP","Active","Marking Tag","-","UC-EMP (27x18)"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3369_Web.pdf,//media.digikey.com/photos/Adafruit%20Industries%20LLC/MFG_3369.JPG,1528-1899-ND,3369,Adafruit Industries LLC,MINI EXTERNAL USB STEREO SPEAKER,224,0,"12.50000","0","1","-","Active","USB Stereo Speaker","2 X 2W, 60dB","Raspberry Pi"
https://assets.tripplite.com/product-pdfs/en/db9.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_DB9.jpg,TL151-ND,DB9,Tripp Lite,SURGE SUPPRESSOR RS-232 DB9M/F,134,0,"20.50000","0","1","-","Active","Surge Suppressor","Protection on all 9 data lines","RS-232 DB9 Serial Ports"
https://assets.tripplite.com/product-pdfs/en/u33806nsatab.pdf,-,TL2303-ND,U338-06N-SATA-B,Tripp Lite,USB 3.0 SUPERSPEED TO SATA III A,197,0,"16.01000","0","1","*","Active","-","-","-"
https://assets.tripplite.com/product-pdfs/en/u33806nsataw.pdf,-,TL2304-ND,U338-06N-SATA-W,Tripp Lite,USB 3.0 SUPERSPEED TO SATA III A,197,0,"16.01000","0","1","*","Active","-","-","-"
-,//media.digikey.com/Photos/Molex/Molex-poster.jpg,MOLEX-POSTER-ND,MOLEX-POSTER,Molex,MOLEX ACADEMIC POSTER,198,0,"3.50000","0","1","-","Active","Poster and Signs","-","-"
-,-,KF2002-GC30L-ND,KF2002-GC30L,Rohm Semiconductor,THERMAL PRINTHEAD,120,0,"40.80000","0","1","-","Active","-","-","-"
http://www.dlpdesign.com/usb/dlp-d-dsv12.pdf,//media.digikey.com/photos/DLP%20Design%20Inc/DLP-D-G.JPG,813-1007-ND,DLP-D-G,DLP Design Inc.,MODULE USB SECURITY DONGLE,80,0,"14.99000","0","1","DLP-D","Active","Dongle","Compact Size","USB"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/MI3016001SER.pdf,"//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_TT822OUT,TTHSTOUTSM,TT822OUTSM,TTDTHOUTSM.jpg",1436-1683-ND,TT822OUTSM,HellermannTyton,BLACK TRANSFER RIBBON 1/2"" CORE,63,0,"40.16000","0","1","-","Active","Thermal Transfer Ribbon","Length 15.0m","Thermal Transfer Printer"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/5147421.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_5147421.jpg,277-9713-ND,5147421,Phoenix Contact,BLACK REPLACE INK-CARTRIDGE,7,38,"307.36000","0","1","Bluemark","Active","Ink Replacement Cartridge","-","-"
-,//media.digikey.com/photos/CH%20Products/REPPOT604.JPG,1040-1164-ND,REPPOT604,CH Products,POTENTIOMETER,44,0,"4.28000","0","1","-","Active","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/76000682.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/76000682.jpg,602-1630-ND,76000682,Digi International,KIT TS DINRAIL BRACKET,18,0,"23.00000","0","1","-","Active","Bracket - DIN Rail","-","PortServer® TS 1/2/4"
https://www.digi.com/pdf/prd_ds_portserverts.pdf,//media.digikey.com/photos/Digi%20Int'l%20Photos/MFG_76000641.jpg,602-1711-ND,76000641,Digi International,BRACKET REALPORT TS WALL MOUNT,28,0,"26.60000","0","1","-","Active","Bracket - Wall Mount","-","PortServer® TS 1/2/4"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/60000989-03_Dwg.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/76000662.jpg,602-1629-ND,76000662,Digi International,KIT SP WALL MNT BRACKET,9,0,"30.00000","0","1","-","Active","Bracket - Wall Mount","-","Digi One® SP"
http://www.panduit.com/heiler/LineCards/D-IDLC03--SA-DEU-ThermalTransferLabelsLC-W.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/RMEH4BL.JPG,298-10522-ND,RMEH4BL,Panduit Corp,RIBBON HYBRID 4.25 WIDE 300' L,28,0,"53.75000","0","1","Easy-Mark™","Active","Thermal Transfer Ribbon","Length 91.4m","TDP43ME Printer"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=0803343,//media.digikey.com/Photos/Phoenix%20Photos/0803343.JPG,277-15780-ND,0803343,Phoenix Contact,THERMOMARK PRIME MAGAZINE,6,14,"136.50000","0","1","Thermomark","Active","Magazine","-","Thermomark Card, Thermomark Prime Printers"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0801371.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_0801371.jpg,277-5380-ND,0801371,Phoenix Contact,THERMOMARK INK RIBBON BLACK,11,91,"146.76000","0","1","Thermomark","Active","Thermal Transfer Ribbon","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=5146662,//media.digikey.com/Photos/Phoenix%20Photos/5146662.JPG,277-11180-ND,5146662,Phoenix Contact,PRINTER ACCESSORY,9,230,"218.68000","0","1","Bluemark","Active","Ink Replacement Cartridge","-","BLUEMARK CLED Printer"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3367_Web.pdf,//media.digikey.com/photos/Adafruit%20Industries%20LLC/MFG_3367.JPG,1528-1898-ND,3367,Adafruit Industries LLC,MINI USB MICROPHONE,99,0,"5.95000","0","1","-","Active","USB Microphone","-","Raspberry Pi"
https://assets.tripplite.com/product-pdfs/en/u237001.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U237-001.jpg,TL1072-ND,U237-001,Tripp Lite,VIRTUAL 7.1-CHANNEL USB EXTERNAL,45,0,"17.02000","0","1","-","Active","USB External Sound Card","-","-"
-,//media.digikey.com/Photos/Phoenix%20Photos/0815211.JPG,277-5457-ND,0815211,Phoenix Contact,PEN BLACK,11,30,"18.12000","0","1","P-Pen","Active","Marker Pen","-","CMS-P1-PLOTTER"
https://assets.tripplite.com/product-pdfs/en/u357025uasp.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U357-025-UASP.jpg,TL1230-ND,U357-025-UASP,Tripp Lite,ENCLOSURE 2.5"" SATA HARD DRIVE,26,0,"23.45000","0","1","-","Active","External Storage","Data Transfer up to 5.0Gbps","2.5"" Hard Drives"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=0805009,//media.digikey.com/Photos/Phoenix%20Photos/MFG_0805009.jpg,277-12091-ND,0805009,Phoenix Contact,THERMOFOX RECHARGEABLE BATTERY,6,16,"40.95000","0","1","ThermoFox","Active","Battery Pack, Rechargeable","-","ThermoFox Printer"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/556-00101.pdf,"//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_TT822OUT,TTHSTOUTSM,TT822OUTSM,TTDTHOUTSM.jpg",1436-1682-ND,TT822OUT,HellermannTyton,BLACK THERMAL RIBBON ON 1"" CORE,9,0,"105.05000","0","1","-","Active","Thermal Transfer Ribbon","Length 15.0m","Thermal Transfer Printer"
https://assets.tripplite.com/product-pdfs/en/b1501a1hdmi.pdf,-,TL2021-ND,B150-1A1-HDMI,Tripp Lite,EXTENDER KIT FOR CAT5/CAT6,13,0,"109.89000","0","1","-","Active","Extender Kit, DisplayPort to HDMI","Receiver/Transmitter","Cat5/Cat6"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/556-00143.pdf,"//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_TT822OUT,TTHSTOUTSM,TT822OUTSM,TTDTHOUTSM.jpg",1436-1685-ND,TTDTHOUTSM,HellermannTyton,Black Thermal Transfer Ribbon,6,0,"145.63000","0","1","-","Active","Thermal Transfer Ribbon","4.33"" x 295', 0.50"" Core, Black, DTH Resin","Thermal Transfer Printer"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/CMS_PEN.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_5146685.jpg,277-15475-ND,5146685,Phoenix Contact,CMS-DISPOSABLE-PEN 0 25 TR,9,17,"166.96000","0","1","CMS","Active","Marker Pen","-","CMS-P1-PLOTTER"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/5145397.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_5145397.jpg,277-5371-ND,5145397,Phoenix Contact,THERMO TRANSFER RIBBON SHEET,12,0,"286.35000","0","1","Thermomark","Active","Thermal Transfer Ribbon","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0801358.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_0801358.jpg,277-10786-ND,0801358,Phoenix Contact,THERMOMARK INK RIBBON BLACK,8,48,"303.02000","0","1","Thermomark","Active","Thermal Transfer Ribbon","-","-"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/556-00035.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_556-000xy%20SERIES.jpg,1436-1652-ND,556-00035,HellermannTyton,TAGPRINT PRO 3.0 1/EA,3,0,"379.61000","0","1","-","Active","Software","-","Network Printer"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/103-1050-BL-00025_Dwg.pdf,//media.digikey.com/photos/CnC%20Tech/103-1050-BL-00025.jpg,1175-1853-ND,103-1050-BL-00025,CNC Tech,ADAPTER USB SLOTBRACKET 3.0,28,0,"10.12000","0","1","-","Active","Cable Assembly","-","USB"
https://assets.tripplite.com/product-pdfs/en/b122000.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B122-000.jpg,TL1100-ND,B122-000,Tripp Lite,HDMI EXTEND 24HZ VIDEO HDMI F/F,7,0,"35.88000","0","1","-","Active","HDMI Booster/Extender","-","P568 Cable"
https://assets.tripplite.com/product-pdfs/en/u3570252.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U357-025-2.JPG,TL1391-ND,U357-025-2,Tripp Lite,DUAL-BAY USB 3.0 SUPERSPEED TO 2,7,0,"38.66000","0","1","-","Active","External Storage","Data Transfer up to 5.0Gbps","Notebook"
https://assets.tripplite.com/product-pdfs/en/u357025sec.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U357-025-SEC.JPG,TL1392-ND,U357-025-SEC,Tripp Lite,USB 3.0 SUPERSPEED TO 2.5 IN. SA,9,0,"55.59000","0","1","-","Active","External Storage","Data Transfer up to 5.0Gbps","Notebook"
https://assets.tripplite.com/product-pdfs/en/b12510160ir.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B125-101-60-IR.JPG,TL1248-ND,B125-101-60-IR,Tripp Lite,HDMI OVER DUAL CAT5/CAT6 EXTENDE,10,0,"115.14000","0","1","-","Active","-","-","-"
https://assets.tripplite.com/product-pdfs/en/b1261a1ir.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B126-1A1-IR.JPG,TL1249-ND,B126-1A1-IR,Tripp Lite,HDMI OVER CAT5/6 ACTIVE EXTENDER,10,0,"214.93000","0","1","-","Active","-","-","-"
-,//media.digikey.com/photos/CH%20Products/REPYOKEKNOBCOLOR.jpg,1040-1168-ND,REPYOKEKNOBCOLOR,CH Products,REPLACEMENT COLORED YOKE KNOBS,44,0,"1.27000","0","1","-","Active","Knob","-","-"
-,//media.digikey.com/photos/CH%20Products/REPYOKEKNOBGRY.jpg,1040-1167-ND,REPYOKEKNOBGRY,CH Products,REPLACEMENT GRAY YOKE KNOBS,44,0,"1.52000","0","1","-","Active","Knob","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0827446.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_0827446.jpg,277-5611-ND,0827446,Phoenix Contact,MARKER CARRIER,100,0,"2.09000","0","1","UC-EMP","Active","Marking Tag","-","UC-EMP (27x12.5)"
-,//media.digikey.com/photos/CH%20Products/REPPOT615.JPG,1040-1165-ND,REPPOT615,CH Products,POTENTIOMETER (THROTTLE LEVERS),88,0,"3.65000","0","1","-","Active","-","-","-"
-,//media.digikey.com/photos/CH%20Products/REPYOKELEVER.JPG,1040-1166-ND,REPYOKELEVER,CH Products,REPLACEMENT YOKE LEVERS,31,0,"4.10000","0","1","-","Active","Lever","-","-"
-,//media.digikey.com/Photos/CH%20Products/REPTQKNOB.jpg,1040-1169-ND,REPTQKNOB,CH Products,REPLACEMENT THROTTLE QUADRANT KN,46,0,"4.51000","0","1","-","Active","Knob","-","-"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/EXTRM33-3TRYOG_Ds.docx.pdf,-,3M162788-ND,EXTRM33-3TRYOG,3M,EXTREME NOTES ORANGE,48,0,"4.96000","0","1","Post-it®","Active","Extreme Notes","3"" x 3"", 3 Pads, Orange, Water Resistant","-"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/EXTRM33-3TRYGN_Ds.pdf,-,3M162789-ND,EXTRM33-3TRYGN,3M,EXTREME NOTES GREEN,48,0,"4.96000","0","1","Post-it®","Active","Extreme Notes","3"" x 3"", 3 Pads, Green, Water Resistant","-"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/EXTRM33-12TRYX_Ds.pdf,-,3M162787-ND,EXTRM33-3TRYMX,3M,EXTREME NOTES MULTI COLOR,44,0,"4.96000","0","1","Post-it®","Active","Extreme Notes","3"" x 3"", 3 Pads,  Mixed Colors, Water Resistant","-"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/XMI-RWD054CST.pdf,-,1436-2274-ND,BLANKINSERT-FW,HellermannTyton,"BLANK MODULE, ABS 94V-0, OFFICE",50,0,"5.10000","0","1","-","Active","Blank Module","-","-"
-,-,1040-1163-ND,REPCABLE,CH Products,USB CABLE,42,0,"7.59000","0","1","-","Active","Cable","USB","-"
-,-,1040-1172-ND,REPPTCABLE,CH Products,USB CABLE,50,0,"7.75000","0","1","-","Active","Cable","USB","-"
-,//media.digikey.com/photos/CH%20Products/REPTQLEVER.JPG,1040-1170-ND,REPTQLEVER,CH Products,REPLACEMENT THROTTLE QUADRANT LE,48,0,"9.93000","0","1","-","Active","Lever","-","-"
http://www.panduit.com/heiler/ProductBulletins/D-IDCB79--SA-ENG-LS8E-LS8EQPrinterBulltin-W.pdf,-,298-19938-ND,LS8-IB,Panduit Corp,PROTECTIVE IMPACT BUMPER,12,0,"18.05000","0","1","PanTher™","Active","-","-","-"
https://assets.tripplite.com/product-pdfs/en/p960001m2.pdf,-,TL2202-ND,P960-001-M2,Tripp Lite,SATA ENCLOSURE M.2 TO 2.5"",50,0,"18.73000","0","1","-","Active","SATA Enclosure","-","-"
https://assets.tripplite.com/product-pdfs/en/nc2003sr.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_NC2003SR.jpg,TL2147-ND,NC2003SR,Tripp Lite,STAND NOTEBOOK W/2FANS USB,43,0,"22.24000","0","1","-","Active","Cooler Pad","2 Fan","Notebook"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/MI3016001SER.pdf,//media.digikey.com/photos/HellermannTyton%20Photos/MFG_TT100OUTSM.jpg,1436-2090-ND,TT100OUTSM,HellermannTyton,"BLACK RIBBON, 4.33"" X 242'",7,0,"22.68000","0","1","-","Active","Thermal Transfer Ribbon","Length 15.0m","Thermal Transfer Printer"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/MI3016001SER.pdf,"//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_TT822OUT,TTHSTOUTSM,TT822OUTSM,TTDTHOUTSM.jpg",1436-2092-ND,TTHSTOUTSM,HellermannTyton,BLACK TRANSFER RIBBON 1/2"",32,0,"25.47000","0","1","*","Active","-","-","-"
"http://www.panduit.com/ccurl/821/761/Product_Bulletin_TDPY43M_101463,0.pdf",-,298-18662-ND,RMR2BL,Panduit Corp,RIBBON RESIN 2 WIDE WITH TDP,10,0,"26.50000","0","1","Easy-Mark™","Active","Thermal Transfer Ribbon","Length 73.0m","TDP43MY Printer"
-,-,298-20522-ND,DAPI-SCHUKO,Panduit Corp,"CONTINENTIAL EUROPE ""SCHUKO"", 16",10,0,"28.80000","0","1","-","Active","Socket","Continental Europe ""Schuko""","DAP4BC-X0"
http://www.panduit.com/heiler/SpecificationSheets/D-IDSP27--WW-ENG-TerminalBlockMarkers-W.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/RMER1BL.jpg,298-11976-ND,RMER1BL,Panduit Corp,"RIBBON, RESIN, 1.1"" WIDE, 300' L",7,0,"29.16000","0","1","-","Active","Thermal Transfer Ribbon","-","TDP43ME Printer"
http://www.panduit.com/heiler/LineCards/D-IDLC03--SA-DEU-ThermalTransferLabelsLC-W.pdf,-,298-18656-ND,RMER2BL,Panduit Corp,RIBBON RESIN 2.50"" WIDE 300',18,0,"31.01000","0","1","Easy-Mark™","Active","Thermal Transfer Ribbon","Length 91.4m","TDP43ME Printer"
http://www.panduit.com/heiler/LineCards/D-IDLC03--SA-DEU-ThermalTransferLabelsLC-W.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_RMEH2BL.jpg,298-12037-ND,RMEH2BL,Panduit Corp,RIBBON HYBRID 2.50"" WIDE 300' L,8,0,"31.01000","0","1","Easy-Mark Plus™","Active","Thermal Transfer Ribbon","-","TDP43ME Printer"
https://assets.tripplite.com/product-pdfs/en/dmatc.pdf,-,TL1958-ND,DMATC,Tripp Lite,UNIVERSAL THIN CLIENT MONITOR MO,16,0,"31.38000","0","1","-","Active","Adapter Kit","-","-"
https://www.rk-rose-krieger.com/fileadmin/catalogue/neuheiten/news_rk_monitorhalterung_en.pdf,//media.digikey.com/Photos/RoseKrieger/94371.jpg,1758-1132-ND,94371,Rose+Krieger,VESA 75/100 ADAPTER PLATE RK MON,7,0,"31.83000","0","1","-","Active","Adapter Plate","Length 113mm","Monitor Mounting"
https://assets.tripplite.com/product-pdfs/en/u457025ag2.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U457-025-AG2.jpg,TL2324-ND,U457-025-AG2,Tripp Lite,USB 3.1 GEN 1 5 GBPS SATA SSD/HD,12,0,"34.11000","0","1","-","Active","External Storage","Data Transfer up to 5.0Gbps","2.5"" Hard Drives"
-,-,298-20519-ND,DAPI-UK,Panduit Corp,"BRITISH SOCKET, 13A - 250 VAC, F",10,0,"35.10000","0","1","-","Active","Socket","United Kingdom Socket","DAP4BC-X0"
https://assets.tripplite.com/product-pdfs/en/u33806n.pdf,-,TL2302-ND,U338-06N,Tripp Lite,USB 3.0 SUPERSPEED TO SATA/IDE A,8,0,"36.77000","0","1","-","Active","External Storage","Data Transfer up to 5.0Gbps","2.5"", 3.5"", 5.25"" Hard Drives"
-,-,298-20523-ND,DAPI-FRE,Panduit Corp,"FRANCO/BELGIAN SOCKET, 16A - 250",10,0,"37.80000","0","1","-","Active","Socket","France/Belgium Socket","DAP4BC-X0"
https://assets.tripplite.com/product-pdfs/en/dwfsc3255mul.pdf,-,TL1960-ND,DWFSC3255MUL,Tripp Lite,HEAVY-DUTY FIXED SECURITY WALL M,8,0,"40.22000","0","1","-","Active","Wall Mount","-","-"
"http://www.panduit.com/ccurl/821/761/Product_Bulletin_TDPY43M_101463,0.pdf",-,298-18661-ND,RMH4BL,Panduit Corp,RIBBON HYBRID 4 WIDE WITH TD,31,0,"44.26000","0","1","Easy-Mark™","Active","Thermal Transfer Ribbon","Length 73.0m","TDP43MY Printer"
-,-,298-20520-ND,DAPI-AUSCN,Panduit Corp,"AUSTRALIA, CHINA, NEW ZEALAND SO",10,0,"44.44000","0","1","-","Active","Socket","Australia, China, New Zealand Socket","DAP4BC-X0"
http://www.panduit.com/heiler/PartDrawings/TDP43MY%20Product%20Page.pdf,-,298-18663-ND,RMR4BL,Panduit Corp,RIBBON RESIN 4 WIDE WITH TDP,16,0,"45.41000","0","1","Easy-Mark™","Active","Thermal Transfer Ribbon","Length 73.0m","TDP43MY Printer"
https://assets.tripplite.com/product-pdfs/en/prez1.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_PR-EZ1.jpg,TL1964-ND,PR-EZ1,Tripp Lite,KEYSPAN REMOTE W LASER AUDIO,20,0,"48.48000","0","1","-","Active","Remote","-","WIN98SE, ME, 2000, XP, Vista, Mac"
http://www.panduit.com/heiler/LineCards/D-IDLC03--SA-DEU-ThermalTransferLabelsLC-W.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/TDP43ME-SPINDLE.JPG,298-18804-ND,TDP43ME-SPINDLE,Panduit Corp,REPLACE RIBBON SPINDLE TDP43ME T,8,0,"51.66000","0","1","Easy-Mark™","Active","Spindle","-","TDP43ME Printer"
http://www.panduit.com/heiler/SpecificationSheets/D-IDSP27--WW-ENG-TerminalBlockMarkers-W.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/TDP43ME-TB-KIT.jpg,298-11975-ND,TDP43ME-TB-KIT,Panduit Corp,TERMINAL BLOCK MARKER ADAPTER KI,7,0,"51.66000","0","1","-","Active","Terminal Block Marker Adapter Kit","-","TDP43ME Printer"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0800687.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_0800687.jpg,277-16383-ND,0800687,Phoenix Contact,THERMOMARK-RIBBON 110/50,9,62,"52.72000","0","1","Thermomark","Active","Thermal Transfer Ribbon","Length 50.0m","Thermomark Roll"
http://www.panduit.com/heiler/LineCards/D-IDLC03--SA-DEU-ThermalTransferLabelsLC-W.pdf,-,298-18657-ND,RMER4BL,Panduit Corp,RIBBON RESIN 4.25 W 300' LONG FO,44,0,"53.75000","0","1","Easy-Mark™","Active","Thermal Transfer Ribbon","Length 91.4m","TDP43ME Printer"
https://www.rk-rose-krieger.com/fileadmin/catalogue/neuheiten/news_rk_monitorhalterung_en.pdf,//media.digikey.com/Photos/RoseKrieger/MFG_193000358C66.jpg,1758-1131-ND,193000358C66,Rose+Krieger,WALL CONSOLE MOUNT RK MONITOR MO,7,0,"55.30000","0","1","-","Active","Wall Mount","Length 106mm","Monitor Mounting"
https://assets.tripplite.com/product-pdfs/en/dwfsc3780mul.pdf,-,TL1961-ND,DWFSC3780MUL,Tripp Lite,HEAVY-DUTY FIXED SECURITY WALL M,15,0,"59.55000","0","1","-","Active","Wall Mount","-","-"
https://assets.tripplite.com/product-pdfs/en/b12200060.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B122-000-60.jpg,TL2012-ND,B122-000-60,Tripp Lite,EXTENDER 60HZ VIDEO HDMI F/F,39,0,"61.81000","0","1","-","Active","HDMI Booster/Extender","-","P568 Cable"
-,-,298-20524-ND,DAPI-MULTI,Panduit Corp,"UNIVERSAL INTERNATIONAL SOCKET,",8,0,"64.75000","0","1","-","Active","Socket","United Kingdom Socket","DAP4BC-X0"
https://assets.tripplite.com/product-pdfs/en/dwtsc3255mul.pdf,-,TL1962-ND,DWTSC3255MUL,Tripp Lite,HEAVY-DUTY TILT SECURITY WALL MO,6,0,"66.22000","0","1","-","Active","Wall Mount","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=0803374,//media.digikey.com/Photos/Phoenix%20Photos/MFG_0803374.jpg,277-16952-ND,0803374,Phoenix Contact,THERMOMARK PRIME INK RIBBON,2,0,"71.53000","0","1","Thermomark","Active","Thermal Transfer Ribbon","Length 70.0m","Thermomark Prime Printer"
https://www.panduit.com/content/dam/panduit/en/products/assets/l/ls/ls8/ls8e/ls8eqkit/media/D-IDCB79--SA-ENG-LS8E-LS8EQPrinterBulltin-W.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_LS8-CLN.jpg,298-16869-ND,LS8-CLN,Panduit Corp,LS8/LS8E CLEANING KIT,13,0,"72.63000","0","1","PanTher™","Active","Cleaning Kit","-","LS8E and LS8EQ Hand Held Printer"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/MI3016001SER.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_TT100OUT.jpg,1436-2089-ND,TT100OUT,HellermannTyton,"BLACK RIBBON, 4.33"" X 984'",3,0,"75.83000","0","1","-","Active","Thermal Transfer Ribbon","Length 15.0m","Thermal Transfer Printer"
https://www.panduit.com/content/dam/panduit/en/products/assets/l/ls/ls8/ls8e/ls8eqkit/media/D-IDCB79--SA-ENG-LS8E-LS8EQPrinterBulltin-W.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_LS8E-ACS.jpg,298-16870-ND,LS8E-ACS,Panduit Corp,AC ADAPTER FOR LS8E N AMERICA,21,0,"84.91000","0","1","PanTher™","Active","Power Adapter","120 VAC for North America","LS8E Hand Held Printer"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1654227_Ident_Sols&DocType=DS&DocLang=English,-,TMS-RJS-RIBBON-4RPSCE-ND,TMS-RJS-RIBBON-4RPSCE,TE Connectivity Raychem Cable Protection,RIBBON BLK RESIN THERMAL TRANSFR,17,0,"86.07000","0","1","-","Active","Thermal Transfer Ribbon","-","T312M, T408M and T612M-DS Printers"
