Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Disconnect Type","Number of Positions","Number of Levels","Terminal - Width","Termination Style","Current - IEC","Voltage - IEC","Current - UL","Voltage - UL","Wire Gauge or Range - AWG","Wire Gauge or Range - mm²","Features","Color","Fuse Type"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=3210612,//media.digikey.com/Photos/Phoenix%20Photos/MFG_3210612.jpg,277-15317-ND,3210612,Phoenix Contact,CONN TERM BLK FEED THRU 12-26AWG,206,0,"8.02000","0","1","CLIPLINE PTTB","Active","Feed Through","-","8","2; Connected","5.2mm","Push In, Spring","24A","800V","20A","600V","12-26 AWG","0.14-4mm²","-","Gray","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/LIT1117_RingLug_Terminals.pdf,//media.digikey.com/Photos/Weidmuller/C905234600.JPG,281-2958-ND,C905234600,Weidmüller,CONN TERM BLK FEED THRU 10-22AWG,149,0,"8.17000","0","1","ST","Active","Feed Through","-","2","1","10.2mm","Bolt and Nut","35A","800V","-","-","10-22 AWG","4mm²","-","Beige","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3214362.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3214362.JPG,277-10222-ND,3214362,Phoenix Contact,CONN TERM BLK FEED THRU 10-26AWG,218,5350,"8.31000","0","1","CLIPLINE UT","Active","Feed Through","-","4","2","6.2mm","Screw","36A","500V","16A","300V","10-26 AWG","0.14-6mm²","-","Gray","-"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/3044775.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3044775.JPG,277-3482-ND,3044775,Phoenix Contact,CONN TERM BLK DISCONN 10-26AWG,132,6950,"8.31000","0","1","CLIPLINE UTTB","Active","Disconnect, Feed Through","Switch, Knife","4","2","6.2mm","Screw","30A","500V","-","300V","10-26 AWG","0.14-6mm²","-","Gray","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1608650000.pdf,//media.digikey.com/Photos/Weidmuller/1608650000.JPG,281-3153-ND,1608650000,Weidmüller,CONN TERM BLK GROUND 12-30AWG,144,4200,"8.35000","0","1","Z","Active","Ground, Earth","-","3","1","5.1mm","Push In, Spring","-","-","-","-","12-30 AWG","0.5-4mm²","-","Green, Yellow","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3006014.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3006014.JPG,277-3490-ND,3006014,Phoenix Contact,CONN TERM BLK FEED THRU 6-24 AWG,771,400,"8.42000","0","1","CLIPLINE UK","Active","Feed Through","-","2","1","10.2mm","Screw","76A","800V","65A","600V","6-24 AWG","0.5-16mm²","-","Gray","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3006153.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3006153.jpg,277-3446-ND,3006153,Phoenix Contact,CONN TERM BLK FEED THRU 4-22 AWG,389,6100,"8.51000","0","1","CLIPLINE UIK","Active","Feed Through","-","2","1","12.2mm","Screw","76A","400V","85A","600V","4-22 AWG","2.5-25mm²","-","Gray","-"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/3044762.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3044762.jpg,277-12455-ND,3044762,Phoenix Contact,CONN TERM BLK DISCONN 10-26AWG,161,0,"8.77000","0","1","CLIPLINE UTTB","Active","Disconnect, Feed Through","Switch, Knife","4","2","6.2mm","Screw","30A","500V","-","300V","10-26 AWG","0.14-6mm²","-","Gray","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1413117.pdf,//media.digikey.com/photos/Phoenix%20Photos/1413117.jpg,277-1482-ND,1413117,Phoenix Contact,CONN TERM BLK GROUND 12-30AWG,111,650,"8.92000","0","1","CLIPLINE MBK","Active","Ground, Earth","-","2","1","5.2mm","Screw","-","-","-","-","12-30 AWG","0.2-4mm²","-","Green, Yellow","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0790530.pdf,//media.digikey.com/Photos/Phoenix%20Photos/0790530.jpg,277-3377-ND,0790530,Phoenix Contact,CONN TERM BLK FEED THROUGH GRAY,192,6000,"9.38000","0","1","CLIPLINE OTTA","Active","Feed Through","-","2","1","9.0mm","Bolt and Nut","24A","800V","20A","600V","-","0.1-2.5mm²","-","Gray","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3213768.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3213768.JPG,277-12528-ND,3213768,Phoenix Contact,CONN TERM BLK FEED THRU 14-26AWG,189,1150,"9.42000","0","1","CLIPLINE PT","Active","Feed Through","-","6","3; 1 Grounded","3.5mm","Push In, Spring","15A","500V","-","-","14-26 AWG","0.14-1.5mm²","-","Gray","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3212064.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_3212064.jpg,277-12512-ND,3212064,Phoenix Contact,CONN TERM BLK FEED THRU 2-14 AWG,444,1550,"10.13000","0","1","CLIPLINE PTPOWER","Active","Feed Through","-","4","2; 1 Grounded","16.0mm","Push In, Spring","125A","1000V","115A","1000V","2-14 AWG","2.5-35mm²","-","Gray","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3005196.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3005196.jpg,277-3356-ND,3005196,Phoenix Contact,CONN TERM BLK FEED THRU 6-24 AWG,113,1650,"10.35000","0","1","CLIPLINE UK","Active","Feed Through","-","3","1","10.2mm","Screw","57A","800V","65A","300V","6-24 AWG","0.5-16mm²","-","Gray","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3036482.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3036482.jpg,277-3607-ND,3036482,Phoenix Contact,CONN TERM BLK GROUND 8-24 AWG,230,1650,"10.89000","0","1","CLIPLINE ST","Active","Ground, Earth","-","3","1","8.2mm","Push In, Spring","-","-","-","-","8-24 AWG","0.2-10mm²","-","Green, Yellow","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=3000611,//media.digikey.com/Photos/Phoenix%20Photos/3000611.jpg,277-14993-ND,3000611,Phoenix Contact,CONN TERM BLK GROUND 12-30AWG,131,0,"11.44000","0","1","CLIPLINE USLKG","Active","Ground, Earth","-","2","1","5.2mm","Screw","-","-","-","-","12-30 AWG","0.2-4mm²","-","Green, Yellow","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1041920000.pdf,//media.digikey.com/photos/Weidmuller/1041920000.jpg,281-1497-ND,1041920000,Weidmüller,CONN TERM BLK GROUND 10-26AWG,235,1400,"12.54000","0","1","W","Active","Ground, Earth","-","4","2; Connected","6.1mm","Screw","-","-","-","-","10-26 AWG","0.5-6mm²","-","Green, Yellow","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3035695.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3035695.JPG,277-8011-ND,3035695,Phoenix Contact,CONN TERM BLK DISCONNECT 8-20AWG,1328,0,"12.62000","0","1","CLIPLINE PTME","Active","Disconnect","Switch, Lever","2","1","8.2mm","Push In, Spring","30A","1000V","30A","600V","8-20 AWG","0.5-10mm²","-","Blue","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0441025.pdf,//media.digikey.com/Photos/Phoenix%20Photos/0441025.JPG,277-3318-ND,0441025,Phoenix Contact,CONN TERM BLK GROUND 12-30AWG,602,100,"12.69000","0","1","CLIPLINE USLKG","Active","Ground, Earth","-","2","1","6.2mm","Screw","-","-","-","-","12-30 AWG","0.2-4mm²","-","Green, Yellow","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=3213739,//media.digikey.com/Photos/Phoenix%20Photos/MFG_3213739.jpg,277-15397-ND,3213739,Phoenix Contact,CONN TERM BLK GROUND 14-26AWG,102,0,"13.01000","0","1","CLIPLINE PT","Active","Ground, Earth","-","6","3; Connected","3.5mm","Push In, Spring","-","-","-","-","14-26 AWG","0.14-1.5mm²","-","Green, Yellow","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=3003091,//media.digikey.com/Photos/Phoenix%20Photos/3003091.jpg,277-15010-ND,3003091,Phoenix Contact,CONN TERM BLK FEED THRU 12-28AWG,109,0,"13.21000","0","1","CLIPLINE UK","Active","Feed Through","-","2","1","6.2mm","Screw","32A","800V","20A","600V","12-28 AWG","0.2-4mm²","-","Blue","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=3211854,//media.digikey.com/Photos/Phoenix%20Photos/MFG_3211854.jpg,277-15338-ND,3211854,Phoenix Contact,CONN TERM BLK GROUND 10-24AWG,310,150,"13.29000","0","1","CLIPLINE PTTB","Active","Ground, Earth","-","4","2; Connected","6.2mm","Push In, Spring","-","-","-","-","10-24 AWG","0.2-4mm²","-","Green, Yellow","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=3035691,//media.digikey.com/Photos/Phoenix%20Photos/3035691.jpg,277-15077-ND,3035691,Phoenix Contact,CONN TERM BLK FEED THRU 8-24 AWG,131,0,"13.49000","0","1","CLIPLINE STME","Active","Feed Through","-","2","1","8.2mm","Push In, Spring","5A","1000V","-","-","8-24 AWG","0.2-10mm²","Diode","Gray","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0442011.pdf,//media.digikey.com/Photos/Phoenix%20Photos/0442011.jpg,277-3273-ND,0442011,Phoenix Contact,CONN TERM BLK GROUND 8-26 AWG,171,1550,"14.25000","0","1","CLIPLINE USLKG","Active","Ground, Earth","-","2","1","8.2mm","Screw","61A","-","-","-","8-26 AWG","0.5-10mm²","-","Green, Yellow","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1012300000.pdf,//media.digikey.com/Photos/Weidmuller/1012300000.JPG,281-3163-ND,1012300000,Weidmüller,CONN TERM BLK DISCONNECT 8-20AWG,198,6150,"15.75000","0","1","W","Active","Disconnect","Fuse, Removable Plug","2","1","7.9mm","Screw","6.3A","500V","-","-","8-20 AWG","0.5-10mm²","LED","Beige","1"" x 1/4"""
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3011038.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3011038.jpg,277-3429-ND,3011038,Phoenix Contact,CONN TERM BLK FEED THRU 14-30AWG,238,1500,"16.64000","0","1","CLIPLINE DLKB","Active","Feed Through, Isolated","-","7","4; 1 Grounded","6.2mm","Screw","24A","400V","15A","300V","14-30 AWG","0.2-4mm²","-","Gray","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2718206.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2718206.JPG,277-3339-ND,2718206,Phoenix Contact,CONN TERM BLK FEED THRU 14-30AWG,236,850,"17.10000","0","1","CLIPLINE VIOK","Active","Feed Through (3), Isolated","-","7","4; 1 Grounded","6.2mm","Screw","24A","400V","15A","300V","14-30 AWG","0.2-4mm²","-","Gray","-"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/3211907.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3211907.JPG,277-9637-ND,3211907,Phoenix Contact,CONN TERM BLK DISCONN 10-24AWG,415,900,"17.17000","0","1","CLIPLINE PT","Active","Disconnect","Fuse, Lever","2","1","6.2mm","Push In, Spring","6.3A","250V","-","-","10-24 AWG","0.2-4mm²","LED","Black","5mm x 20mm"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=3005853,//media.digikey.com/photos/Phoenix%20Photos/3005853.jpg,277-1505-ND,3005853,Phoenix Contact,CONN TERM BLK GROUND 14-30AWG,228,100,"22.30000","0","1","CLIPLINE USLKG","Active","Ground, Earth","-","2","1","4.2mm","Screw","-","-","-","-","14-30 AWG","0.14-1.5mm²","-","Green, Yellow","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0501059.pdf,//media.digikey.com/Photos/Phoenix%20Photos/0501059.JPG,277-3581-ND,0501059,Phoenix Contact,CONN TERM BLK FEED THROUGH WHITE,481,2950,"24.18000","0","1","CLIPLINE SSK","Active","Feed Through","-","2","1","6.2mm","Screw","24A","690V","-","-","-","0.2-4mm²","Explosion Proof, Harsh Environment","White","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1401093,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1401093.jpg,277-12782-ND,1401093,Phoenix Contact,CONN TERM BLK FEED THRU 14-30AWG,105,0,"3.70000","0","1","CLIPLINE MBK","Active","Feed Through","-","2","1","4.5mm","Screw","17.5A","500V","15A","300V","14-30 AWG","0.2-2.5mm²","-","Blue","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/0661260000.pdf,//media.digikey.com/Photos/Weidmuller/0661260000.JPG,281-3149-ND,0661260000,Weidmüller,CONN TERM BLK GROUND 8-20 AWG,158,200,"12.11000","0","1","SAK","Active","Ground, Earth","-","2","1","8.0mm","Screw","-","-","-","-","8-20 AWG","0.5-10mm²","-","Green, Yellow","-"
https://catalog.conta-clip.com/en/DataSheet/index/ordernumber/1001.2,-,2080-1001.2-ND,1001.2,"Conta-Clip, Inc.","6MM,FEEDTHRUTB;35/32MMDIN RAIL",1980,0,"1.37000","0","1","RK","Active","Feed Through","-","2","1","6.0mm","Screw","32A","800V","30A","600V","10-22 AWG","0.2-6mm²","-","Beige","-"
http://us.idec.com/Common/Download.aspx?d=255726,//media.digikey.com/Photos/IDEC/MFG_BNH10W.jpg,1885-1086-ND,BNH10W,IDEC,BN SERIES TERMINAL BLOCK,1685,0,"1.79000","0","1","BNH","Active","Feed Through","-","2","1","7.0mm","Screw","-","-","10A","600V","16-22 AWG","-","-","Black","-"
http://www.altechcorp.com/PDFS/Splits/CX_Series5.pdf,-,1920-1308-ND,CX6,Altech Corporation,CONN TERM BLK FEED THRU 8-24AWG,1900,1900,"2.05000","0","1","CX","Active","Feed Through","-","2","1","8.0mm","Push In, Spring","41A","1000V","50A","600V","8-24 AWG","0.2-6mm²","-","Gray","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=3281116,//media.digikey.com/photos/Phoenix%20Photos/MFG_3281102.jpg,277-17945-ND,3281116,Phoenix Contact,FEED-THROUGH TERMINAL BLOCK CONN,150,0,"2.10000","0","1","CLIPLINE BT","Active","Feed Through","-","4","1","10.0mm","Push In","32A","690V","20A","600V","12-26 AWG","0.2-4mm²","-","Black","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3211761.pdf,-,277-17451-ND,3211761,Phoenix Contact,CONN TERM BLK FEED THRU 10-24AWG,150,150,"2.15000","0","1","CLIPLINE PT","Active","Feed Through","-","2","1","6.2mm","Push In, Spring","32A","800V","30A","600V","10-24 AWG","0.2-6mm²","-","Violet","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=3208199,//media.digikey.com/photos/Phoenix%20Photos/3208199.jpg,277-17440-ND,3208199,Phoenix Contact,CONN TERM BLK FEED THRU 14-26AWG,128,0,"2.21000","0","1","CLIPLINE PT","Active","Feed Through","-","4","1","3.5mm","Push In, Spring","17.5A","500V","15A","300V","14-26 AWG","0.14-1.5mm²","-","Black","-"
http://us.idec.com/Common/Download.aspx?d=255726,//media.digikey.com/Photos/IDEC/MFG_BNH30W.jpg,1885-1059-ND,BNH30W,IDEC,BN SERIES TERMINAL BLOCK,1799,0,"2.41000","0","1","BNH","Active","Feed Through","-","2","1","12.0mm","Screw","-","-","30A","600V","10-18 AWG","-","-","Black","-"
http://www.altechcorp.com/Blocks/Block-Screw.pdf,//media.digikey.com/Photos/Altech-Corporation/MFG_CTS16U.jpg,1920-1236-ND,CTS16U,Altech Corporation,CONN TERM BLK FEED THRU 6-22AWG,1055,10400,"2.41000","0","1","-","Active","Feed Through","-","2","1","12.0mm","Screw","76A","1000V","85A","600V","4-22 AWG","0.2-16mm²","-","Gray","-"
http://www.altechcorp.com/Blocks/Block-Screw.pdf,//media.digikey.com/Photos/Altech-Corporation/MFG_CDL4UN.jpg,1920-1240-ND,CDL4UN,Altech Corporation,CONN TERM BLK FEED THRU 10-22AWG,903,28000,"2.44000","0","1","-","Active","Feed Through","-","4","2","6.0mm","Screw","32A","800V","35A","600V","10-22 AWG","0.2-4mm²","-","Gray","-"
http://www.altechcorp.com/Blocks/Block-Screw.pdf,//media.digikey.com/Photos/Altech-Corporation/MFG_CMC2-2.jpg,1920-1256-ND,CMC2-2,Altech Corporation,CONN TERM BLK FEED THRU 10-22AWG,1319,16300,"2.57000","0","1","-","Active","Feed Through","-","4","1","6.0mm","Screw","32A","630V","35A","600V","10-22 AWG","0.2-4mm²","-","Gray","-"
http://www.altechcorp.com/Blocks/Block-Panel.pdf,//media.digikey.com/Photos/Altech-Corporation/MFG_CGMT4.jpg,1920-1284-ND,CGMT4,Altech Corporation,CONN TERM BLK GROUND 10-22AWG,1991,4200,"2.90000","0","1","-","Active","Ground, Earth","-","2","1","6.0mm","Screw","-","500V","-","300V","10-22 AWG","0.2-4mm²","-","Green, Yellow","-"
-,-,2080-3581.2-ND,3581.2,"Conta-Clip, Inc.","8MM,FEEDTHRU2 SPRINGCLMPS;35MM",300,0,"2.94000","0","1","ZRK","Active","Feed Through","-","2","1","8.1mm","Push In, Spring","41A","1000V","50A","600V","8-22 AWG","0.5-10mm²","-","Beige","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1521690000_DS.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1521690000.jpg,281-3254-ND,1521690000,Weidmüller,"FEED-THROUGH TERMINAL, PUSH IN,",495,5600,"2.95000","0","1","A","Active","Feed Through","-","4","1","5.1mm","Push In","24A","800V","20A","600V","12-28 AWG","0.5-2.5mm²","-","Beige","-"
http://www.altechcorp.com/imagebank/TerminalBlocks/DataSheets/CY4_4.pdf,-,1920-CY4/4-ND,CY4/4,Altech Corporation,DIN TERM BLK SCREW 4 CONN,500,0,"2.96000","0","1","CY","Active","Feed Through","-","4","1","6.0mm","Screw","32A","1000V","30A","600V","10-24 AWG","0.2-4mm²","-","Gray","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1521700000_DS.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1521700000.jpg,281-3263-ND,1521700000,Weidmüller,"FEED-THROUGH TERMINAL, PUSH IN,",215,200,"2.98000","0","1","A","Active","Feed Through","-","4","1","5.1mm","Push In","24A","800V","20A","600V","12-28 AWG","0.5-2.5mm²","-","Blue","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1754170000.pdf,//media.digikey.com/photos/Weidmuller/MFG_1754170000.JPG,281-5857-ND,1754170000,Weidmüller,CONN TERM BLK FEED THRU 14-26AWG,300,100,"2.99000","0","1","W","Active","Feed Through","-","2","1","3.5mm","Screw","17.5A","400V","-","300V","14-26 AWG","0.5-1.5mm²","-","Blue","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/2051520000_DS.pdf,//media.digikey.com/Photos/Weidmuller/MFG_2051520000.jpg,281-3262-ND,2051520000,Weidmüller,"FEED-THROUGH TERMINAL, PUSH IN,",249,250,"3.02000","0","1","A","Active","Feed Through","-","4","1","6.1mm","Push In","32A","800V","30A","600V","10-28 AWG","0.5-4mm²","-","Blue","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/2051500000_DS.pdf,//media.digikey.com/Photos/Weidmuller/MFG_2051500000.jpg,281-3291-ND,2051500000,Weidmüller,"FEED-THROUGH TERMINAL, PUSH IN,",172,250,"3.02000","0","1","A","Active","Feed Through","-","4","1","6.1mm","Push In","32A","800V","30A","600V","10-28 AWG","0.5-4mm²","-","Beige","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1683580000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1683580000.jpg,281-4658-ND,1683580000,Weidmüller,CONN TERM BLK FEED THRU 10-26AWG,473,900,"3.09000","0","1","Z","Active","Feed Through","-","2","1","6.1mm","Push In, Spring","32A","800V","33A","600V","10-26 AWG","0.5-6mm²","-","Red","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1683630000.pdf,-,281-5783-ND,1683630000,Weidmüller,CONN TERM BLK FEED THRU 10-26AWG,282,600,"3.09000","0","1","Z","Active","Feed Through","-","2","1","6.1mm","Push In, Spring","32A","800V","33A","600V","10-26 AWG","0.5-6mm²","-","Gray","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1683640000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1683640000.jpg,281-4659-ND,1683640000,Weidmüller,CONN TERM BLK FEED THRU 10-26AWG,282,400,"3.09000","0","1","Z","Active","Feed Through","-","2","1","6.1mm","Push In, Spring","32A","800V","33A","600V","10-26 AWG","0.5-6mm²","-","White","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1683650000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1683650000.jpg,281-4660-ND,1683650000,Weidmüller,CONN TERM BLK FEED THRU 10-26AWG,273,600,"3.09000","0","1","Z","Active","Feed Through","-","2","1","6.1mm","Push In, Spring","32A","800V","33A","600V","10-26 AWG","0.5-6mm²","-","Black","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/0380480000.pdf,//media.digikey.com/photos/Weidmuller/MFG_0380480000.JPG,281-5375-ND,0380480000,Weidmüller,CONN TERM BLK FEED THRU 12-22AWG,280,200,"3.16000","0","1","SAK","Active","Feed Through","-","2","1","6.1mm","Screw","24A","800V","20A","600V","12-22 AWG","0.5-6mm²","-","Blue","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1991790000_DS.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1991790000.jpg,281-3290-ND,1991790000,Weidmüller,"FEED-THROUGH TERMINAL, PUSH IN,",250,150,"3.17000","0","1","A","Active","Feed Through","-","2","1","8.1mm","Push In","41A","800V","38A","600V","8-22 AWG","0.5-6mm²","-","Blue","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1992110000_DS.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1992110000.jpg,281-3275-ND,1992110000,Weidmüller,"FEED-THROUGH TERMINAL, PUSH IN,",160,1450,"3.17000","0","1","A","Active","Feed Through","-","2","1","8.1mm","Push In","41A","800V","38A","600V","8-22 AWG","0.5-6mm²","-","Beige","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Modular_Term_Blocks.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1896250000.jpg,281-4863-ND,1896250000,Weidmüller,CONN TERM BLK FEED THRU 10-26AWG,250,400,"3.20000","0","1","P","Active","Feed Through","-","4","1","5.1mm","Push In, Spring","32A","800V","30A","600V","10-26 AWG","0.5-6mm²","-","Blue","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Modular_Term_Blocks.pdf,//media.digikey.com/Photos/Weidmuller/1896130000.JPG,281-4861-ND,1896130000,Weidmüller,CONN TERM BLK FEED THRU 10-26AWG,200,5000,"3.20000","0","1","P","Active","Feed Through","-","4","1","5.1mm","Push In, Spring","32A","800V","30A","600V","10-26 AWG","0.5-6mm²","-","Beige","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=3007327,//media.digikey.com/Photos/Phoenix%20Photos/3007327.jpg,277-3326-ND,3007327,Phoenix Contact,CONN TERM BLK FEED THRU 10-30AWG,206,1550,"3.26000","0","1","CLIPLINE UK","Active","Feed Through","-","2","1","6.2mm","Screw","32A","800V","30A","600V","10-30 AWG","0.2-6mm²","-","White","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1706050000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1706050000.jpg,281-4677-ND,1706050000,Weidmüller,CONN TERM BLK FEED THRU 12-26AWG,250,1600,"3.27000","0","1","Z","Active","Feed Through","-","3","1","5.1mm","Push In, Spring","24A","800V","20A","600V","12-26 AWG","0.5-4mm²","-","Orange","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Modular_Term_Blocks.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1683390000.jpg,281-4649-ND,1683390000,Weidmüller,CONN TERM BLK FEED THRU 12-30AWG,300,200,"3.35000","0","1","Z","Active","Feed Through","-","3","1","5.1mm","Push In, Spring","24A","800V","25A","600V","12-30 AWG","0.5-4mm²","-","Gray","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Modular_Term_Blocks.pdf,-,281-4650-ND,1683400000,Weidmüller,CONN TERM BLK FEED THRU 12-30AWG,300,700,"3.35000","0","1","Z","Active","Feed Through","-","3","1","5.1mm","Push In, Spring","24A","800V","25A","600V","12-30 AWG","0.5-4mm²","-","White","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1683340000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1683340000.jpg,281-4648-ND,1683340000,Weidmüller,CONN TERM BLK FEED THRU 12-30AWG,296,1200,"3.35000","0","1","Z","Active","Feed Through","-","3","1","5.1mm","Push In, Spring","24A","800V","25A","600V","12-30 AWG","0.5-4mm²","-","Red","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1683360000.pdf,//media.digikey.com/photos/Weidmuller/1683360000.JPG,281-5781-ND,1683360000,Weidmüller,CONN TERM BLK FEED THRU 12-30AWG,288,0,"3.35000","0","1","Z","Active","Feed Through","-","3","1","5.1mm","Push In, Spring","24A","800V","25A","600V","12-30 AWG","0.5-4mm²","-","Green","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Modular_Term_Blocks.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1683410000.jpg,281-4651-ND,1683410000,Weidmüller,CONN TERM BLK FEED THRU 12-30AWG,275,800,"3.35000","0","1","Z","Active","Feed Through","-","3","1","5.1mm","Push In, Spring","24A","800V","25A","600V","12-30 AWG","0.5-4mm²","-","Black","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Modular_Term_Blocks.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1933750000.jpg,281-5980-ND,1933750000,Weidmüller,CONN TERM BLK FEED THRU 12-30AWG,250,300,"3.35000","0","1","Z","Active","Feed Through","-","4","1","5.1mm","Push In, Spring","24A","800V","20A","300V","12-30 AWG","0.5-4mm²","-","Blue","-"
http://us.idec.com/Common/Download.aspx?d=255726,//media.digikey.com/Photos/IDEC/MFG_BNH50W.jpg,1885-1076-ND,BNH50W,IDEC,BN SERIES TERMINAL BLOCK,929,0,"3.39000","0","1","BNH","Active","Feed Through","-","2","1","15.5mm","Screw","-","-","50A","600V","6-16 AWG","-","-","Black","-"
