Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Delay Time","Tolerance","Operating Temperature","Mounting Type","Package / Case"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5MS460S-C-ND,GL1L5MS460S-C,Susumu,IND DELAY LINE 4.6NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","4.6ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5MS470S-C-ND,GL1L5MS470S-C,Susumu,IND DELAY LINE 4.7NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","4.7ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5MS480S-C-ND,GL1L5MS480S-C,Susumu,IND DELAY LINE 4.8NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","4.8ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL1L5MS490S-C-ND,GL1L5MS490S-C,Susumu,IND DELAY LINE 4.9NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL1L","Obsolete","4.9ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL2L5LS020D-C-ND,GL2L5LS020D-C,Susumu,IND DELAY LINE 200PS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL2L","Obsolete","200ps","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL2L5LS030D-C-ND,GL2L5LS030D-C,Susumu,IND DELAY LINE 300PS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL2L","Obsolete","300ps","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL2L5LS040D-C-ND,GL2L5LS040D-C,Susumu,IND DELAY LINE 400PS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL2L","Obsolete","400ps","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL2L5LS060D-C-ND,GL2L5LS060D-C,Susumu,IND DELAY LINE 600PS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL2L","Obsolete","600ps","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL2L5LS070D-C-ND,GL2L5LS070D-C,Susumu,IND DELAY LINE 700PS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL2L","Obsolete","700ps","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL2L5LS080D-C-ND,GL2L5LS080D-C,Susumu,IND DELAY LINE 800PS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL2L","Obsolete","800ps","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL2L5LS090D-C-ND,GL2L5LS090D-C,Susumu,IND DELAY LINE 900PS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL2L","Obsolete","900ps","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL2L5MS110D-C-ND,GL2L5MS110D-C,Susumu,IND DELAY LINE 1.1NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL2L","Obsolete","1.1ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL2L5MS120D-C-ND,GL2L5MS120D-C,Susumu,IND DELAY LINE 1.2NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL2L","Obsolete","1.2ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL2L5MS130D-C-ND,GL2L5MS130D-C,Susumu,IND DELAY LINE 1.3NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL2L","Obsolete","1.3ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL2L5MS140D-C-ND,GL2L5MS140D-C,Susumu,IND DELAY LINE 1.4NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL2L","Obsolete","1.4ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL2L5MS160D-C-ND,GL2L5MS160D-C,Susumu,IND DELAY LINE 1.6NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL2L","Obsolete","1.6ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL2L5MS170D-C-ND,GL2L5MS170D-C,Susumu,IND DELAY LINE 1.47NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL2L","Obsolete","1.7ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL2L5MS180D-C-ND,GL2L5MS180D-C,Susumu,IND DELAY LINE 1.8NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL2L","Obsolete","1.8ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL2L5MS190D-C-ND,GL2L5MS190D-C,Susumu,IND DELAY LINE 1.9NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL2L","Obsolete","1.9ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL2L5MS210D-C-ND,GL2L5MS210D-C,Susumu,IND DELAY LINE 2.1NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL2L","Obsolete","2.1ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL2L5MS220D-C-ND,GL2L5MS220D-C,Susumu,IND DELAY LINE 2.2NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL2L","Obsolete","2.2ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL2L5MS230D-C-ND,GL2L5MS230D-C,Susumu,IND DELAY LINE 2.3NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL2L","Obsolete","2.3ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL2L5MS240D-C-ND,GL2L5MS240D-C,Susumu,IND DELAY LINE 2.4NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL2L","Obsolete","2.4ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL2L5MS260D-C-ND,GL2L5MS260D-C,Susumu,IND DELAY LINE 2.6NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL2L","Obsolete","2.6ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL2L5MS270D-C-ND,GL2L5MS270D-C,Susumu,IND DELAY LINE 2.7NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL2L","Obsolete","2.7ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL2L5MS280D-C-ND,GL2L5MS280D-C,Susumu,IND DELAY LINE 2.8NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL2L","Obsolete","2.8ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL2L5MS290D-C-ND,GL2L5MS290D-C,Susumu,IND DELAY LINE 2.9NS 1 OHM SMD,0,0,"Obsolete","0","100","Bulk","GL2L","Obsolete","2.9ns","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/CL1L_2L_GL1L_2L.pdf,//media.digikey.com/photos/Susumu%20Photos/408-16-SOIC.jpg,GL2L5LS050D-T1-C-ND,GL2L5LS050D-T1-C,Susumu,IND DELAY LINE 500PS 1 OHM SMD,0,0,"Obsolete","0","108","Bulk","GL2L","Obsolete","500ps","±0.050nS","-25°C ~ 85°C","Surface Mount","16-SOIC (0.220"", 5.59mm Width)"
