Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Number of Coils","Inductance - Connected In Parallel","Inductance - Connected In Series","Tolerance","Current Rating - Parallel","Current Rating - Series","Current Saturation - Parallel","Current Saturation - Series","DC Resistance (DCR) - Parallel","DC Resistance (DCR) - Series","Shielding","Ratings","Operating Temperature","Mounting Type","Package / Case","Size / Dimension","Height"
https://www.bourns.com/docs/Product-Datasheets/SRF1260.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1260.jpg,SRF1260-6R8YTR-ND,SRF1260-6R8Y,Bourns Inc.,INDUCT ARRAY 2 COIL 6.8UH SMD,8800,0,"0.75600","0","400","Tape & Reel (TR)","SRF1260","Active","2","6.8µH","27.2µH","±30%","6.64A","3.32A","8.68A","4.34A","18.6mOhm Max","67.2mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.244"" (6.20mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1260.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1260.jpg,SRF1260-6R8YCT-ND,SRF1260-6R8Y,Bourns Inc.,INDUCT ARRAY 2 COIL 6.8UH SMD,9092,0,"1.45000","0","1","Cut Tape (CT)","SRF1260","Active","2","6.8µH","27.2µH","±30%","6.64A","3.32A","8.68A","4.34A","18.6mOhm Max","67.2mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.244"" (6.20mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1260.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1260.jpg,SRF1260-6R8YDKR-ND,SRF1260-6R8Y,Bourns Inc.,INDUCT ARRAY 2 COIL 6.8UH SMD,9092,0,"Digi-Reel","0","1","Digi-Reel®","SRF1260","Active","2","6.8µH","27.2µH","±30%","6.64A","3.32A","8.68A","4.34A","18.6mOhm Max","67.2mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.244"" (6.20mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1260.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1260.jpg,SRF1260-330MTR-ND,SRF1260-330M,Bourns Inc.,INDUCT ARRAY 2 COIL 33UH SMD,6800,0,"0.75600","0","400","Tape & Reel (TR)","SRF1260","Active","2","33µH","132µH","±20%","3.28A","1.64A","3.84A","1.92A","61.8mOhm Max","256mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.244"" (6.20mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1260.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1260.jpg,SRF1260-330MCT-ND,SRF1260-330M,Bourns Inc.,INDUCT ARRAY 2 COIL 33UH SMD,7158,0,"1.45000","0","1","Cut Tape (CT)","SRF1260","Active","2","33µH","132µH","±20%","3.28A","1.64A","3.84A","1.92A","61.8mOhm Max","256mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.244"" (6.20mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1260.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1260.jpg,SRF1260-330MDKR-ND,SRF1260-330M,Bourns Inc.,INDUCT ARRAY 2 COIL 33UH SMD,7158,0,"Digi-Reel","0","1","Digi-Reel®","SRF1260","Active","2","33µH","132µH","±20%","3.28A","1.64A","3.84A","1.92A","61.8mOhm Max","256mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.244"" (6.20mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1260.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1260.jpg,SRF1260-820MTR-ND,SRF1260-820M,Bourns Inc.,INDUCT ARRAY 2 COIL 82UH SMD,2800,0,"0.75600","0","400","Tape & Reel (TR)","SRF1260","Active","2","82µH","328µH","±20%","2.05A","1.03A","2.39A","1.2A","150mOhm Max","568mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.244"" (6.20mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1260.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1260.jpg,SRF1260-820MCT-ND,SRF1260-820M,Bourns Inc.,INDUCT ARRAY 2 COIL 82UH SMD,3732,0,"1.45000","0","1","Cut Tape (CT)","SRF1260","Active","2","82µH","328µH","±20%","2.05A","1.03A","2.39A","1.2A","150mOhm Max","568mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.244"" (6.20mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1260.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1260.jpg,SRF1260-820MDKR-ND,SRF1260-820M,Bourns Inc.,INDUCT ARRAY 2 COIL 82UH SMD,3732,0,"Digi-Reel","0","1","Digi-Reel®","SRF1260","Active","2","82µH","328µH","±20%","2.05A","1.03A","2.39A","1.2A","150mOhm Max","568mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.244"" (6.20mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1260.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1260.jpg,SRF1260-221MTR-ND,SRF1260-221M,Bourns Inc.,INDUCT ARRAY 2 COIL 220UH SMD,1600,0,"0.75600","0","400","Tape & Reel (TR)","SRF1260","Active","2","220µH","880µH","±20%","1.19A","594mA","1.51A","755mA","354mOhm Max","1.416Ohm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.244"" (6.20mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1260.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1260.jpg,SRF1260-221MCT-ND,SRF1260-221M,Bourns Inc.,INDUCT ARRAY 2 COIL 220UH SMD,1721,0,"1.45000","0","1","Cut Tape (CT)","SRF1260","Active","2","220µH","880µH","±20%","1.19A","594mA","1.51A","755mA","354mOhm Max","1.416Ohm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.244"" (6.20mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1260.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1260.jpg,SRF1260-221MDKR-ND,SRF1260-221M,Bourns Inc.,INDUCT ARRAY 2 COIL 220UH SMD,1721,0,"Digi-Reel","0","1","Digi-Reel®","SRF1260","Active","2","220µH","880µH","±20%","1.19A","594mA","1.51A","755mA","354mOhm Max","1.416Ohm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.244"" (6.20mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1260.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1260.jpg,SRF1260-3R3YTR-ND,SRF1260-3R3Y,Bourns Inc.,INDUCT ARRAY 2 COIL 3.3UH SMD,1200,0,"0.75600","0","400","Tape & Reel (TR)","SRF1260","Active","2","3.3µH","13.2µH","±30%","9.26A","4.63A","12.7A","6.35A","10.1mOhm Max","37.2mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.244"" (6.20mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1260.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1260.jpg,SRF1260-3R3YCT-ND,SRF1260-3R3Y,Bourns Inc.,INDUCT ARRAY 2 COIL 3.3UH SMD,1221,0,"1.45000","0","1","Cut Tape (CT)","SRF1260","Active","2","3.3µH","13.2µH","±30%","9.26A","4.63A","12.7A","6.35A","10.1mOhm Max","37.2mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.244"" (6.20mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1260.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1260.jpg,SRF1260-3R3YDKR-ND,SRF1260-3R3Y,Bourns Inc.,INDUCT ARRAY 2 COIL 3.3UH SMD,1221,0,"Digi-Reel","0","1","Digi-Reel®","SRF1260","Active","2","3.3µH","13.2µH","±30%","9.26A","4.63A","12.7A","6.35A","10.1mOhm Max","37.2mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.244"" (6.20mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1260A.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1260A-SERIES.jpg,SRF1260A-4R7YTR-ND,SRF1260A-4R7Y,Bourns Inc.,INDUCT ARRAY 2 COIL 4.7UH SMD,1200,0,"0.81900","0","400","Tape & Reel (TR)","SRF1260A","Active","2","4.7µH","18.8µH","±30%","7.18A","3.59A","9.71A","4.86A","13.7mOhm Max","47.9mOhm Max","Shielded","AEC-Q200","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.244"" (6.20mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1260A.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1260A-SERIES.jpg,SRF1260A-4R7YCT-ND,SRF1260A-4R7Y,Bourns Inc.,INDUCT ARRAY 2 COIL 4.7UH SMD,1447,0,"1.57000","0","1","Cut Tape (CT)","SRF1260A","Active","2","4.7µH","18.8µH","±30%","7.18A","3.59A","9.71A","4.86A","13.7mOhm Max","47.9mOhm Max","Shielded","AEC-Q200","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.244"" (6.20mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1260A.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1260A-SERIES.jpg,SRF1260A-4R7YDKR-ND,SRF1260A-4R7Y,Bourns Inc.,INDUCT ARRAY 2 COIL 4.7UH SMD,1447,0,"Digi-Reel","0","1","Digi-Reel®","SRF1260A","Active","2","4.7µH","18.8µH","±30%","7.18A","3.59A","9.71A","4.86A","13.7mOhm Max","47.9mOhm Max","Shielded","AEC-Q200","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.244"" (6.20mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4311_DRQ_Series.pdf,//media.digikey.com/photos/Coiltronics%20Photos/DRQ73-150-R.JPG,513-1245-2-ND,DRQ73-150-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 15.01UH SMD,4050,0,"0.82460","0","1350","Tape & Reel (TR)","DRQ","Active","2","15.01µH","60.04µH","±20%","1.83A","916mA","2.05A","1.03A","84.4mOhm","339mOhm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.140"" (3.55mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4311_DRQ_Series.pdf,//media.digikey.com/photos/Coiltronics%20Photos/DRQ73-150-R.JPG,513-1245-1-ND,DRQ73-150-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 15.01UH SMD,4874,0,"1.99000","0","1","Cut Tape (CT)","DRQ","Active","2","15.01µH","60.04µH","±20%","1.83A","916mA","2.05A","1.03A","84.4mOhm","339mOhm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.140"" (3.55mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4311_DRQ_Series.pdf,//media.digikey.com/photos/Coiltronics%20Photos/DRQ73-150-R.JPG,513-1245-6-ND,DRQ73-150-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 15.01UH SMD,4874,0,"Digi-Reel","0","1","Digi-Reel®","DRQ","Active","2","15.01µH","60.04µH","±20%","1.83A","916mA","2.05A","1.03A","84.4mOhm","339mOhm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.140"" (3.55mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4311_DRQ_Series.pdf,//media.digikey.com/photos/Coiltronics%20Photos/DRQ73-4R7-R.JPG,513-1241-2-ND,DRQ73-4R7-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 4.422UH SMD,1350,0,"0.82460","0","1350","Tape & Reel (TR)","DRQ","Active","2","4.422µH","17.69µH","±20%","3.09A","1.55A","3.78A","1.89A","29.7mOhm","118.8mOhm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.140"" (3.55mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4311_DRQ_Series.pdf,//media.digikey.com/photos/Coiltronics%20Photos/DRQ73-4R7-R.JPG,513-1241-1-ND,DRQ73-4R7-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 4.422UH SMD,2067,0,"1.99000","0","1","Cut Tape (CT)","DRQ","Active","2","4.422µH","17.69µH","±20%","3.09A","1.55A","3.78A","1.89A","29.7mOhm","118.8mOhm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.140"" (3.55mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4311_DRQ_Series.pdf,//media.digikey.com/photos/Coiltronics%20Photos/DRQ73-4R7-R.JPG,513-1241-6-ND,DRQ73-4R7-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 4.422UH SMD,2067,0,"Digi-Reel","0","1","Digi-Reel®","DRQ","Active","2","4.422µH","17.69µH","±20%","3.09A","1.55A","3.78A","1.89A","29.7mOhm","118.8mOhm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.140"" (3.55mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4311_DRQ_Series.pdf,//media.digikey.com/photos/Coiltronics%20Photos/DRQ74%20SERIES.jpg,513-1269-2-ND,DRQ74-330-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 33.01UH SMD,1100,0,"0.85715","0","1100","Tape & Reel (TR)","DRQ","Active","2","33.01µH","132µH","±20%","1.41A","702mA","1.73A","870mA","143mOhm","574mOhm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.175"" (4.45mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4311_DRQ_Series.pdf,//media.digikey.com/photos/Coiltronics%20Photos/DRQ74%20SERIES.jpg,513-1269-1-ND,DRQ74-330-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 33.01UH SMD,2200,0,"2.07000","0","1","Cut Tape (CT)","DRQ","Active","2","33.01µH","132µH","±20%","1.41A","702mA","1.73A","870mA","143mOhm","574mOhm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.175"" (4.45mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4311_DRQ_Series.pdf,//media.digikey.com/photos/Coiltronics%20Photos/DRQ74%20SERIES.jpg,513-1269-6-ND,DRQ74-330-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 33.01UH SMD,2200,0,"Digi-Reel","0","1","Digi-Reel®","DRQ","Active","2","33.01µH","132µH","±20%","1.41A","702mA","1.73A","870mA","143mOhm","574mOhm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.175"" (4.45mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4311_DRQ_Series.pdf,//media.digikey.com/photos/Coiltronics%20Photos/DRQ74%20SERIES.jpg,513-1277-2-ND,DRQ74-471-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 465.3UH SMD,1100,0,"0.85715","0","1100","Tape & Reel (TR)","DRQ","Active","2","465.3µH","1.861mH","±20%","400mA","202mA","460mA","230mA","1.74Ohm","6.97Ohm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.175"" (4.45mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4311_DRQ_Series.pdf,//media.digikey.com/photos/Coiltronics%20Photos/DRQ74%20SERIES.jpg,513-1277-1-ND,DRQ74-471-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 465.3UH SMD,1285,0,"2.07000","0","1","Cut Tape (CT)","DRQ","Active","2","465.3µH","1.861mH","±20%","400mA","202mA","460mA","230mA","1.74Ohm","6.97Ohm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.175"" (4.45mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4311_DRQ_Series.pdf,//media.digikey.com/photos/Coiltronics%20Photos/DRQ74%20SERIES.jpg,513-1277-6-ND,DRQ74-471-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 465.3UH SMD,1285,0,"Digi-Reel","0","1","Digi-Reel®","DRQ","Active","2","465.3µH","1.861mH","±20%","400mA","202mA","460mA","230mA","1.74Ohm","6.97Ohm","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.299"" L x 0.299"" W (7.60mm x 7.60mm)","0.175"" (4.45mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4372_DRAQ127.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_DRAQ127.jpg,283-4516-2-ND,DRAQ127-220-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 22UH SMD,4550,0,"0.86100","0","350","Tape & Reel (TR)","DRAQ127","Active","2","22µH","88µH","±25%","3.98A","1.99A","6.05A","3.03A","47mOhm Max","192mOhm Max","Shielded","AEC-Q200","-40°C ~ 165°C","Surface Mount","Nonstandard","0.480"" L x 0.480"" W (12.20mm x 12.20mm)","0.315"" (8.00mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4372_DRAQ127.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_DRAQ127.jpg,283-4516-1-ND,DRAQ127-220-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 22UH SMD,4825,0,"1.65000","0","1","Cut Tape (CT)","DRAQ127","Active","2","22µH","88µH","±25%","3.98A","1.99A","6.05A","3.03A","47mOhm Max","192mOhm Max","Shielded","AEC-Q200","-40°C ~ 165°C","Surface Mount","Nonstandard","0.480"" L x 0.480"" W (12.20mm x 12.20mm)","0.315"" (8.00mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4372_DRAQ127.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_DRAQ127.jpg,283-4516-6-ND,DRAQ127-220-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 22UH SMD,4825,0,"Digi-Reel","0","1","Digi-Reel®","DRAQ127","Active","2","22µH","88µH","±25%","3.98A","1.99A","6.05A","3.03A","47mOhm Max","192mOhm Max","Shielded","AEC-Q200","-40°C ~ 165°C","Surface Mount","Nonstandard","0.480"" L x 0.480"" W (12.20mm x 12.20mm)","0.315"" (8.00mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4372_DRAQ127.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_DRAQ127.jpg,283-4517-2-ND,DRAQ127-330-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 32UH SMD,1050,0,"0.86100","0","350","Tape & Reel (TR)","DRAQ127","Active","2","32µH","128µH","±25%","3.22A","1.61A","4.98A","2.49A","72mOhm Max","288mOhm Max","Shielded","AEC-Q200","-40°C ~ 165°C","Surface Mount","Nonstandard","0.480"" L x 0.480"" W (12.20mm x 12.20mm)","0.315"" (8.00mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4372_DRAQ127.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_DRAQ127.jpg,283-4517-1-ND,DRAQ127-330-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 32UH SMD,1282,0,"1.65000","0","1","Cut Tape (CT)","DRAQ127","Active","2","32µH","128µH","±25%","3.22A","1.61A","4.98A","2.49A","72mOhm Max","288mOhm Max","Shielded","AEC-Q200","-40°C ~ 165°C","Surface Mount","Nonstandard","0.480"" L x 0.480"" W (12.20mm x 12.20mm)","0.315"" (8.00mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4372_DRAQ127.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_DRAQ127.jpg,283-4517-6-ND,DRAQ127-330-R,Eaton - Electronics Division,INDUCT ARRAY 2 COIL 32UH SMD,1282,0,"Digi-Reel","0","1","Digi-Reel®","DRAQ127","Active","2","32µH","128µH","±25%","3.22A","1.61A","4.98A","2.49A","72mOhm Max","288mOhm Max","Shielded","AEC-Q200","-40°C ~ 165°C","Surface Mount","Nonstandard","0.480"" L x 0.480"" W (12.20mm x 12.20mm)","0.315"" (8.00mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1280A.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1280A%20Series.jpg,SRF1280A-1R5YTR-ND,SRF1280A-1R5Y,Bourns Inc.,INDUCT ARRAY 2 COIL 1.5UH SMD,1200,0,"0.95400","0","400","Tape & Reel (TR)","SRF1280A","Active","2","1.5µH","6µH","±30%","13.5A","6.77A","31.1A","15.6A","7.6mOhm Max","30.6mOhm Max","Shielded","AEC-Q200","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.315"" (8.00mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1280A.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1280A%20Series.jpg,SRF1280A-1R5YCT-ND,SRF1280A-1R5Y,Bourns Inc.,INDUCT ARRAY 2 COIL 1.5UH SMD,1600,0,"1.98000","0","1","Cut Tape (CT)","SRF1280A","Active","2","1.5µH","6µH","±30%","13.5A","6.77A","31.1A","15.6A","7.6mOhm Max","30.6mOhm Max","Shielded","AEC-Q200","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.315"" (8.00mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1280A.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1280A%20Series.jpg,SRF1280A-1R5YDKR-ND,SRF1280A-1R5Y,Bourns Inc.,INDUCT ARRAY 2 COIL 1.5UH SMD,1600,0,"Digi-Reel","0","1","Digi-Reel®","SRF1280A","Active","2","1.5µH","6µH","±30%","13.5A","6.77A","31.1A","15.6A","7.6mOhm Max","30.6mOhm Max","Shielded","AEC-Q200","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.315"" (8.00mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1280.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1280.jpg,SRF1280-221MTR-ND,SRF1280-221M,Bourns Inc.,INDUCT ARRAY 2 COIL 220UH SMD,5600,0,"0.98700","0","400","Tape & Reel (TR)","SRF1280","Active","2","220µH","880µH","±20%","1.29A","645mA","2.43A","1.22A","343mOhm Max","1.38Ohm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.315"" (8.00mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1280.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1280.jpg,SRF1280-221MCT-ND,SRF1280-221M,Bourns Inc.,INDUCT ARRAY 2 COIL 220UH SMD,5891,0,"1.76000","0","1","Cut Tape (CT)","SRF1280","Active","2","220µH","880µH","±20%","1.29A","645mA","2.43A","1.22A","343mOhm Max","1.38Ohm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.315"" (8.00mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1280.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1280.jpg,SRF1280-221MDKR-ND,SRF1280-221M,Bourns Inc.,INDUCT ARRAY 2 COIL 220UH SMD,5891,0,"Digi-Reel","0","1","Digi-Reel®","SRF1280","Active","2","220µH","880µH","±20%","1.29A","645mA","2.43A","1.22A","343mOhm Max","1.38Ohm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.315"" (8.00mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1280.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1280.jpg,SRF1280-101MTR-ND,SRF1280-101M,Bourns Inc.,INDUCT ARRAY 2 COIL 100UH SMD,4000,0,"0.98700","0","400","Tape & Reel (TR)","SRF1280","Active","2","100µH","400µH","±20%","1.96A","980mA","3.64A","1.82A","175mOhm Max","701mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.315"" (8.00mm)"
https://www.bourns.com/docs/Product-Datasheets/SRF1280.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_SRF1280.jpg,SRF1280-101MCT-ND,SRF1280-101M,Bourns Inc.,INDUCT ARRAY 2 COIL 100UH SMD,4272,0,"1.76000","0","1","Cut Tape (CT)","SRF1280","Active","2","100µH","400µH","±20%","1.96A","980mA","3.64A","1.82A","175mOhm Max","701mOhm Max","Shielded","-","-40°C ~ 125°C","Surface Mount","Nonstandard","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.315"" (8.00mm)"
