Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Fuse Type","Current Rating (Amps)","Voltage Rating - AC","Voltage Rating - DC","Response Time","Applications","Features","Class","Approvals","Operating Temperature","Breaking Capacity @ Rated Voltage","Mounting Type","Package / Case","Size / Dimension"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_2020_KLM.pdf,//media.digikey.com/Renders/Cooper%20Bussmann%20Renders/KLM%20Series.jpg,283-3103-ND,KLM-3,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 3A 600VAC/VDC 5AG,39,0,"32.87000","0","1","Bulk","KLM","Active","Cartridge","3A","600V","600V","Fast Blow","Electrical, Industrial","-","-","CE, CSA, UL","-","100kA AC, 50kA DC","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_2020_KLM.pdf,//media.digikey.com/Renders/Cooper%20Bussmann%20Renders/KLM%20Series.jpg,283-3971-ND,KLM-1,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 1A 600VAC/VDC 5AG,33,0,"32.87000","0","1","Bulk","KLM","Active","Cartridge","1A","600V","600V","Fast Blow","Electrical, Industrial","-","-","CE, CSA, UL","-","100kA AC, 50kA DC","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_2020_KLM.pdf,//media.digikey.com/Renders/Cooper%20Bussmann%20Renders/KLM%20Series.jpg,283-3973-ND,KLM-8,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 8A 600VAC/VDC 5AG,19,0,"32.87000","0","1","Bulk","KLM","Active","Cartridge","8A","600V","600V","Fast Blow","Electrical, Industrial","-","-","CE, CSA, UL","-","100kA AC, 50kA DC","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_2020_KLM.pdf,//media.digikey.com/Renders/Cooper%20Bussmann%20Renders/KLM%20Series.jpg,283-3100-ND,KLM-15,Eaton - Bussmann Electrical Division,FUSE CRTRDGE 15A 600VAC/VDC 5AG,6,0,"32.87000","0","1","Bulk","KLM","Active","Cartridge","15A","600V","600V","Fast Blow","Electrical, Industrial","-","-","CE, CSA, UL","-","100kA AC, 50kA DC","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_1015_KTK-R.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_Limitron-KTK-R-Series.jpg,283-3981-ND,KTK-R-3/4,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 750MA 600VAC 5AG,10,0,"34.82000","0","1","Bulk","Limitron™ KTK-R","Active","Cartridge","750mA","600V","-","Fast Blow","Electrical, Industrial","-","CC","CE, CSA, UL","-","200kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_1011_KTK.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/KTK-30.JPG,283-3974-ND,KTK-1/10,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 100MA 600VAC 5AG,8,0,"35.97000","0","1","Bulk","KTK","Active","Cartridge","100mA","600V","-","Fast Blow","Electrical, Industrial","-","-","CSA, UL","-","100kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_1014_FNQ-R.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_FNQ-R-Series.jpg,283-2473-ND,FNQ-R-1,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 1A 600VAC 5AG,15,0,"36.25000","0","1","Bulk","Limitron™ FNQ-R","Active","Cartridge","1A","600V","-","Slow Blow","Electrical, Industrial","-","CC","CE, CSA, UL","-","200kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_1014_FNQ-R.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_FNQ-R-Series.jpg,283-2474-ND,FNQ-R-3,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 3A 600VAC 5AG,24,0,"36.65000","0","1","Bulk","Limitron™ FNQ-R","Active","Cartridge","3A","600V","-","Slow Blow","Electrical, Industrial","-","CC","CE, CSA, UL","-","200kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_1015_KTK-R.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_Limitron-KTK-R-Series.jpg,283-3982-ND,KTK-R-7,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 7A 600VAC 5AG,13,0,"37.00000","0","1","Bulk","Limitron™ KTK-R","Active","Cartridge","7A","600V","-","Fast Blow","Electrical, Industrial","-","CC","CE, CSA, UL","-","200kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_1014_FNQ-R.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_FNQ-R-Series.jpg,283-3450-ND,FNQ-R-1-1/2,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 1.5A 600VAC 5AG,20,0,"37.07000","0","1","Bulk","Limitron™ FNQ-R","Active","Cartridge","1.5A","600V","-","Slow Blow","Electrical, Industrial","-","CC","CE, CSA, UL","-","200kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_1014_FNQ-R.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_FNQ-R-Series.jpg,283-2477-ND,FNQ-R-5,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 5A 600VAC 5AG,13,0,"37.07000","0","1","Bulk","Limitron™ FNQ-R","Active","Cartridge","5A","600V","-","Slow Blow","Electrical, Industrial","-","CC","CE, CSA, UL","-","200kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_1011_KTK.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/KTK-30.JPG,283-3975-ND,KTK-1/8,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 125MA 600VAC 5AG,22,0,"37.55000","0","1","Bulk","KTK","Active","Cartridge","125mA","600V","-","Fast Blow","Electrical, Industrial","-","-","CSA, UL","-","100kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_1025_JJN.pdf,"//media.digikey.com/Renders/Cooper%20Bussmann%20Renders/JJN%20Series,%20no%20ending.jpg",283-3967-ND,JJN-50,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 50A 300VAC/160VDC,14,0,"37.78000","0","1","Bulk","Limitron™ JJN","Active","Cartridge","50A","300V","160V","Fast Blow","Electrical, Industrial","-","T","CE, CSA, UL","-","200kA AC, 20kA DC","Holder","Cartridge, Non-Standard","0.560"" Dia x 0.880"" L (14.22mm x 22.35mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_1014_FNQ-R.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_FNQ-R-Series.jpg,283-2481-ND,FNQ-R-25,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 25A 600VAC 5AG,10,0,"38.12000","0","1","Bulk","Limitron™ FNQ-R","Active","Cartridge","25A","600V","-","Slow Blow","Electrical, Industrial","-","CC","CE, CSA, UL","-","200kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_1025_JJN.pdf,"//media.digikey.com/Renders/Cooper%20Bussmann%20Renders/JJN%20Series,%20no%20ending.jpg",283-3965-ND,JJN-35,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 35A 300VAC/160VDC,7,0,"38.12000","0","1","Bulk","Limitron™ JJN","Active","Cartridge","35A","300V","160V","Fast Blow","Electrical, Industrial","-","T","CE, CSA, UL","-","200kA AC, 20kA DC","Holder","Cartridge, Non-Standard","0.560"" Dia x 0.880"" L (14.22mm x 22.35mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_1014_FNQ-R.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_FNQ-R-Series.jpg,283-2476-ND,FNQ-R-4,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 4A 600VAC 5AG,18,0,"39.04000","0","1","Bulk","Limitron™ FNQ-R","Active","Cartridge","4A","600V","-","Slow Blow","Electrical, Industrial","-","CC","CE, CSA, UL","-","200kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_1012_FNQ.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/FNQ-10.JPG,283-3927-ND,FNQ-1-1/4,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 1.25A 500VAC 5AG,10,0,"39.84000","0","1","Bulk","FNQ","Active","Cartridge","1.25A","500V","-","Slow Blow","Electrical, Industrial","-","-","CE, CSA, UL","-","10kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_1015_KTK-R.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_Limitron-KTK-R-Series.jpg,283-3977-ND,KTK-R-1/10,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 100MA 600VAC 5AG,11,0,"40.38000","0","1","Bulk","Limitron™ KTK-R","Active","Cartridge","100mA","600V","-","Fast Blow","Electrical, Industrial","-","CC","CE, CSA, UL","-","200kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_1015_KTK-R.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_Limitron-KTK-R-Series.jpg,283-3979-ND,KTK-R-1/8,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 125MA 600VAC 5AG,11,0,"40.38000","0","1","Bulk","Limitron™ KTK-R","Active","Cartridge","125mA","600V","-","Fast Blow","Electrical, Industrial","-","CC","CE, CSA, UL","-","200kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_1014_FNQ-R.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_FNQ-R-Series.jpg,283-3067-ND,FNQ-R-8,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 8A 600VAC 5AG,26,0,"40.61000","0","1","Bulk","Limitron™ FNQ-R","Active","Cartridge","8A","600V","-","Slow Blow","Electrical, Industrial","-","CC","CE, CSA, UL","-","200kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_1014_FNQ-R.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_FNQ-R-Series.jpg,283-2471-ND,FNQ-R-1/4,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 250MA 600VAC 5AG,17,0,"40.61000","0","1","Bulk","Limitron™ FNQ-R","Active","Cartridge","250mA","600V","-","Slow Blow","Electrical, Industrial","-","CC","CE, CSA, UL","-","200kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_1014_FNQ-R.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_FNQ-R-Series.jpg,283-3452-ND,FNQ-R-6,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 6A 600VAC 5AG,13,0,"40.61000","0","1","Bulk","Limitron™ FNQ-R","Active","Cartridge","6A","600V","-","Slow Blow","Electrical, Industrial","-","CC","CE, CSA, UL","-","200kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_1014_FNQ-R.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_FNQ-R-Series.jpg,283-3934-ND,FNQ-R-7-1/2,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 7.5A 600VAC 5AG,11,0,"42.92000","0","1","Bulk","Limitron™ FNQ-R","Active","Cartridge","7.5A","600V","-","Slow Blow","Electrical, Industrial","-","CC","CE, CSA, UL","-","200kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_1006_LPJ_0-60.pdf,//media.digikey.com/Renders/Cooper%20Bussmann%20Renders/LPJ-1SP%20thru%2030SP.jpg,283-3463-ND,LPJ-10SP,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 10A 600VAC/300VDC,14,0,"43.79000","0","1","Bulk","LOW-PEAK™ LPJ","Active","Cartridge","10A","600V","300V","Slow Blow","Electrical, Industrial","-","J","CE, CSA, UL","-","300kA AC, 100kA DC","Holder","Cylindrical, Alarm Indicating","0.810"" Dia x 2.250"" L (20.57mm x 57.15mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_1048_DFJ.pdf,//media.digikey.com/Renders/Cooper%20Bussmann%20Renders/DFJ-1%20thru%20DFJ-30.jpg,283-3920-ND,DFJ-10,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 10A 600VAC,52,0,"44.75000","0","1","Bulk","DFJ","Active","Cartridge","10A","600V","-","-","Electrical, Industrial","-","J","CE, CSA, UL","-","200kA AC, 100kA DC","Holder","Cartridge, Non-Standard","0.810"" Dia x 2.250"" L (20.57mm x 57.15mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_1014_FNQ-R.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_FNQ-R-Series.jpg,283-3931-ND,FNQ-R-3/4,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 750MA 600VAC 5AG,24,0,"44.94000","0","1","Bulk","Limitron™ FNQ-R","Active","Cartridge","750mA","600V","-","Slow Blow","Electrical, Industrial","-","CC","CE, CSA, UL","-","200kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_1014_FNQ-R.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_FNQ-R-Series.jpg,283-3932-ND,FNQ-R-4/10,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 400MA 600VAC 5AG,11,0,"44.94000","0","1","Bulk","Limitron™ FNQ-R","Active","Cartridge","400mA","600V","-","Slow Blow","Electrical, Industrial","-","CC","CE, CSA, UL","-","200kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_1048_DFJ.pdf,//media.digikey.com/Renders/Cooper%20Bussmann%20Renders/DFJ-1%20thru%20DFJ-30.jpg,283-3921-ND,DFJ-15,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 15A 600VAC/450VDC,21,0,"46.05000","0","1","Bulk","DFJ","Active","Cartridge","15A","600V","450V","-","Electrical, Industrial","-","J","CE, CSA, UL","-","200kA AC, 100kA DC","Holder","Cartridge, Non-Standard","0.810"" Dia x 2.250"" L (20.57mm x 57.15mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_1048_DFJ.pdf,//media.digikey.com/Renders/Cooper%20Bussmann%20Renders/DFJ-1%20thru%20DFJ-30.jpg,283-3922-ND,DFJ-20,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 20A 600VAC/450VDC,10,0,"46.05000","0","1","Bulk","DFJ","Active","Cartridge","20A","600V","450V","-","Electrical, Industrial","-","J","CE, CSA, UL","-","200kA AC, 100kA DC","Holder","Cartridge, Non-Standard","0.810"" Dia x 2.250"" L (20.57mm x 57.15mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/BUS_Ele_Ferrule_FWP_1_50A_Striker_Optional.pdf,//media.digikey.com/Renders/Cooper%20Bussmann%20Renders/FWP-14F%20Series.jpg,283-3194-ND,FWP-20A14FA,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 20A 700VAC/800VDC,12,0,"46.85000","0","1","Bulk","FWP","Active","Cartridge","20A","700V","800V","-","Electrical, Industrial","-","-","CE, CSA, UR","-","200kA AC, 50kA DC","Holder","Cartridge, Non-Standard","0.563"" Dia x 2.000"" L (14.30mm x 50.80mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/BUS_Ele_Ferrule_FWP_1_50A_Striker_Optional.pdf,//media.digikey.com/Renders/Cooper%20Bussmann%20Renders/FWP-14F%20Series.jpg,283-3454-ND,FWP-32A14FA,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 32A 700VAC/800VDC,6,0,"46.85000","0","1","Bulk","FWP","Active","Cartridge","32A","700V","800V","-","Electrical, Industrial","-","-","CE, CSA, UL","-","200kA AC, 50kA DC","Holder","Cartridge, Non-Standard","0.563"" Dia x 2.000"" L (14.30mm x 50.80mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_1048_DFJ.pdf,//media.digikey.com/Renders/Cooper%20Bussmann%20Renders/DFJ-1%20thru%20DFJ-30.jpg,283-3923-ND,DFJ-30,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 30A 600VAC/450VDC,11,0,"47.82000","0","1","Bulk","DFJ","Active","Cartridge","30A","600V","450V","-","Electrical, Industrial","-","J","CE, CSA, UL","-","200kA AC, 100kA DC","Holder","Cartridge, Non-Standard","0.810"" Dia x 2.250"" L (20.57mm x 57.15mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/Catalogs/BUS_Ele_Ferrule_FWP_1_50A_Striker_Optional.pdf,//media.digikey.com/Renders/Cooper%20Bussmann%20Renders/FWP-14F%20Series.jpg,283-4442-ND,FWP-3A14FA,Eaton - Bussmann Electrical Division,FUSE CARTRIDGE 3A 700VAC,23,0,"50.00000","0","1","Bulk","FWP","Active","Cartridge","3A","700V","-","-","Electrical, Industrial","-","-","CE, CSA, UR","-","200kA","Holder","Cartridge, Non-Standard","0.563"" Dia x 2.000"" L (14.30mm x 50.80mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_9000_TCF_TCF_RN.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/TCF10.jpg,283-3202-ND,TCF10,Eaton - Bussmann Electrical Division,FUSE RECT 10A 600VAC/300VDC BLAD,99,0,"53.02000","0","1","Bulk","CUBEFuse™ TCF","Active","Rectangular","10A","600V","300V","Slow Blow","Electrical, Industrial","Indicating","-","CE, CSA, UL","-40°C ~ 80°C","300kA AC, 100kA DC","Holder","Blade Type, Module","1.880"" L x 0.750"" W x 1.270"" H (47.75mm x 19.05mm x 32.26mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_9000_TCF_TCF_RN.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/TCF30.jpg,283-3206-ND,TCF30,Eaton - Bussmann Electrical Division,FUSE RECT 30A 600VAC/300VDC BLAD,67,0,"53.02000","0","1","Bulk","CUBEFuse™ TCF","Active","Rectangular","30A","600V","300V","Slow Blow","Electrical, Industrial","Indicating","-","CE, CSA, UL","-40°C ~ 80°C","300kA AC, 100kA DC","Holder","Blade Type, Module","1.880"" L x 0.750"" W x 1.270"" H (47.75mm x 19.05mm x 32.26mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_9000_TCF_TCF_RN.pdf,//media.digikey.com/Photos/Cooper%20Industries%20Photos/TCF6.jpg,283-3207-ND,TCF6,Eaton - Bussmann Electrical Division,FUSE RECT 6A 600VAC/300VDC BLADE,23,0,"53.02000","0","1","Bulk","CUBEFuse™ TCF","Active","Rectangular","6A","600V","300V","Slow Blow","Electrical, Industrial","Indicating","-","CE, CSA, UL","-40°C ~ 80°C","300kA AC, 100kA DC","Holder","Blade Type, Module","1.880"" L x 0.750"" W x 1.270"" H (47.75mm x 19.05mm x 32.26mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_9000_TCF_TCF_RN.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/TCF15.jpg,283-3203-ND,TCF15,Eaton - Bussmann Electrical Division,FUSE RECT 15A 600VAC/300VDC BLAD,18,0,"53.02000","0","1","Bulk","CUBEFuse™ TCF","Active","Rectangular","15A","600V","300V","Slow Blow","Electrical, Industrial","Indicating","-","CE, CSA, UL","-40°C ~ 80°C","300kA AC, 100kA DC","Holder","Blade Type, Module","1.880"" L x 0.750"" W x 1.270"" H (47.75mm x 19.05mm x 32.26mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_9000_TCF_TCF_RN.pdf,//media.digikey.com/Photos/Cooper%20Industries%20Photos/TCF20.jpg,283-3204-ND,TCF20,Eaton - Bussmann Electrical Division,FUSE RECT 20A 600VAC/300VDC BLAD,9,0,"53.02000","0","1","Bulk","CUBEFuse™ TCF","Active","Rectangular","20A","600V","300V","Slow Blow","Electrical, Industrial","Indicating","-","CE, CSA, UL","-40°C ~ 80°C","300kA AC, 100kA DC","Holder","Blade Type, Module","1.880"" L x 0.750"" W x 1.270"" H (47.75mm x 19.05mm x 32.26mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_2023_ANN.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/ANN-100.jpg,283-3730-ND,ANN-100,Eaton - Bussmann Electrical Division,FUSE STRIP 100A 125VAC/80VDC,12,0,"55.86000","0","1","Bulk","ANN","Active","Fuse Strip","100A","125V","80V","Fast Blow","Lift Trucks","Indicating","-","UR","-","2.5kA AC, 2.7kA DC","Bolt Mount","Rectangular, Blade","0.874"" Dia x 3.189"" L (22.20mm x 81.00mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_2024_ANL.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/ANL-100.JPG,283-2876-ND,ANL-200,Eaton - Bussmann Electrical Division,FUSE STRIP 200A 80VDC BOLT MOUNT,26,0,"56.96000","0","1","Bulk","ANL","Active","Fuse Strip","200A","-","80V","Fast Blow","Lift Trucks","Indicating","-","UR","-","2.7kA","Bolt Mount","Rectangular, Blade","0.874"" Dia x 3.189"" L (22.20mm x 81.00mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_2024_ANL.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/ANL-100.JPG,283-2875-ND,ANL-100,Eaton - Bussmann Electrical Division,FUSE STRIP 100A 80VDC BOLT MOUNT,9,0,"56.96000","0","1","Bulk","ANL","Active","Fuse Strip","100A","-","80V","Fast Blow","Lift Trucks","Indicating","-","UR","-","2.7kA","Bolt Mount","Rectangular, Blade","0.874"" Dia x 3.189"" L (22.20mm x 81.00mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_2024_ANL.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/ANL-100.JPG,283-3078-ND,ANL-150,Eaton - Bussmann Electrical Division,FUSE STRIP 150A 80VDC BOLT MOUNT,7,0,"56.96000","0","1","Bulk","ANL","Active","Fuse Strip","150A","-","80V","Fast Blow","Lift Trucks","Indicating","-","UR","-","2.7kA","Bolt Mount","Rectangular, Blade","0.874"" Dia x 3.189"" L (22.20mm x 81.00mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_ccmr_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/CCMR060.T.JPG,F1819-ND,CCMR060.T,Littelfuse Inc.,FUSE CARTRIDGE 60A 600VAC/250VDC,11,0,"58.80000","0","1","Bulk","POWR-GARD®, POWR-PRO® CCMR","Active","Cartridge","60A","600V","250V","Slow Blow","Motor Protection","-","CD","CE, CSA, UL","-","200kA AC, 20kA DC","Holder","-","0.850"" Dia x 1.880"" L (21.60mm x 47.80mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_2024_ANL.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/ANL-100.JPG,283-2878-ND,ANL-500,Eaton - Bussmann Electrical Division,FUSE STRIP 500A 80VDC BOLT MOUNT,32,0,"59.58000","0","1","Bulk","ANL","Active","Fuse Strip","500A","-","80V","Fast Blow","Lift Trucks","Indicating","-","UR","-","2.7kA","Bolt Mount","Rectangular, Blade","0.874"" Dia x 3.189"" L (22.20mm x 81.00mm)"
