Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Breaker Type","Current Rating (Amps)","Voltage Rating - AC","Voltage Rating - DC","Number of Poles","Actuator Type","Illumination","Illumination Voltage (Nominal)","Mounting Type","Approvals"
http://airpax.sensata.com/pdfs/snapak.pdf,//media.digikey.com/Photos/Sensata-Airpax/PR13-2-.500A-9642-1-V.jpg,723-1488-ND,PR13-2-.500A-9642-1-V,Sensata-Airpax,CIR BRKR MAG-HYDR PUSH-RESET,16,0,"23.10000","0","1","SNAPAK®","Active","Magnetic (Hydraulic Delay)","-","-","-","1","Push to Reset","-","-","Panel Mount","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/9926_Series.pdf,//media.digikey.com/photos/Weidmuller/9926251950.JPG,281-2403-ND,9926251020,Weidmüller,CIR BRKR MAG-HYDR 20A 120VAC,83,510,"27.88000","0","1","9926","Active","Magnetic (Hydraulic Delay)","20A","120V","-","1","Lever","-","-","DIN Rail","CE, CSA C22.2 No 5-02, UL489, VDE"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W23W31&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/W23-X1A1G-20.jpg,PB408-ND,W23-X1A1G-30,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM 30A 240VAC 50VDC,67,0,"24.54000","0","1","W23","Active","Thermal","30A","240V","50V","1","Push-Pull Plunger","-","-","Panel Mount","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/9926_Series.pdf,//media.digikey.com/photos/Weidmuller/9926251950.JPG,281-2517-ND,9926251920,Weidmüller,CIR BRKR MAG-HYDR 20A 80VDC,65,424,"25.13000","0","1","9926","Active","Magnetic (Hydraulic Delay)","20A","-","80V","1","Lever","-","-","DIN Rail","UL489A, VDE"
http://www.altechcorp.com/PDFS/R-Series.pdf,//media.digikey.com/Photos/Altech-Corporation/MFG_UL1077-2pole.jpg,1920-1617-ND,2BU15R,Altech Corporation,CIR BRKR THRM-MAG 15A LEVER,74,192,"25.20000","0","1","R","Active","Thermal Magnetic","15A","480V","-","2","Lever","None","-","DIN Rail","UL489"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W23W31&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/W31-X2M1G-25.jpg,PB418-ND,W31-X2M1G-15,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM 15A 240VAC 50VDC,21,0,"30.54000","0","1","W31","Active","Thermal","15A","240V","50V","1","Toggle","-","-","Panel Mount","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/9926_Series.pdf,//media.digikey.com/photos/Weidmuller/9926251950.JPG,281-2398-ND,9926251001,Weidmüller,CIR BRKR MAG-HYDR 1A 120VAC,19,300,"30.98000","0","1","9926","Active","Magnetic (Hydraulic Delay)","1A","120V","-","1","Lever","-","-","DIN Rail","CE, CSA C22.2 No 5-02, UL489, VDE"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W23W31&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/W31-X2M1G-25.jpg,PB424-ND,W31-X2M1G-50,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM 50A 240VAC 50VDC,74,0,"33.10000","0","1","W31","Active","Thermal","50A","240V","50V","1","Toggle","-","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W23W31&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/W31-X2M1G-25.jpg,PB421-ND,W31-X2M1G-30,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM 30A 240VAC 50VDC,48,0,"34.36000","0","1","W31","Active","Thermal","30A","240V","50V","1","Toggle","-","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W23W31&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/W31-X2M1G-25.jpg,PB417-ND,W31-X2M1G-10,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM 10A 240VAC 50VDC,9,0,"34.36000","0","1","W31","Active","Thermal","10A","240V","50V","1","Toggle","-","-","Panel Mount","-"
https://www.sensata.com/sites/default/files/media/documents/2018-04-26/ourproducts_ial_cel_lel_series_datasheet.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/IELK1-1-72-100.-01.JPG,723-1169-ND,IELK1-1-72-100.-01,Sensata-Airpax,CIR BRKR 100A 240VAC 80VDC,79,0,"36.12000","0","1","IEL","Active","Magnetic (Hydraulic Delay)","100A","240V","80V","1","Lever","None","-","Panel Mount","UL1077"
https://www.sensata.com/sites/default/files/media/documents/2018-04-26/ourproducts_ial_cel_lel_series_datasheet.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/IELK1-1-72-70.0-01-V.JPG,723-1168-ND,IELK1-1-72-70.0-01-V,Sensata-Airpax,CIR BRKR 70A 240VAC 80VDC,72,0,"36.12000","0","1","IEL","Active","Magnetic (Hydraulic Delay)","70A","240V","80V","1","Lever","None","-","Panel Mount","UL1077"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W33&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/W33-ILLUM%20SERIES.jpg,PB264-ND,W33-T4B1Q-5,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM 5A 250VAC 50VDC,42,0,"36.69000","0","1","W33","Active","Thermal","5A","250V","50V","2","Rocker","Amber","120V","Panel Mount","-"
https://www.americanelectrical.com/pdfs/DINRail/CircuitBreakers.pdf,//media.digikey.com/photos/American%20Elect%20Photos/C5A2P.jpg,288-1216-ND,C5A2P,American Electrical Inc.,CIR BRKR MAG-HYDR 5A 480VAC,26,0,"36.91000","0","1","-","Active","Magnetic (Hydraulic Delay)","5A","480V","-","2","Lever","-","-","DIN Rail","-"
http://www.altechcorp.com/PDFS/V-EAseries(UL508).pdf,//media.digikey.com/Photos/Altech-Corporation/MFG_UL508-2pole.jpg,1920-1525-ND,2D20UM,Altech Corporation,CIR BRKR THRM-MAG 20A LEVER,31,240,"37.80000","0","1","V-EA","Active","Thermal Magnetic","20A","480V","80V","2","Lever","None","-","DIN Rail","UL489"
https://www.e-t-a.com/fileadmin/user_upload/Ordnerstruktur/pdf-Data/Products/Schutzschalter_Sicherungsautomaten/Thermisch/2_eng/D_3120-F_ENG.pdf,//media.digikey.com/photos/E-T-A%20Photos/3120-F321-P7T1-W01D%20SERIES.jpg,302-1195-ND,3120-F321-P7T1-W01D-5A,E-T-A,CIR BRKR THRM 5A 250VAC 50VDC,63,0,"38.12000","0","1","3120-F","Active","Thermal","5A","250V","50V","2","Rocker","-","-","Panel Mount","CSA C22.2 No 235, GB 17701, IEC 60934, UL1077"
http://airpax.sensata.com/pdfs/iag.pdf,//media.digikey.com/Photos/Sensata%20Tech%20Photos/IEG6-1-72-15.jpg,723-1291-ND,IEG6-1-72-20.0-01-V,Sensata-Airpax,CIR BRKR 20A 250VAC 80VDC,29,0,"40.49000","0","1","IEG","Active","Magnetic (Hydraulic Delay)","20A","250V","80V","1","Lever","None","-","Panel Mount","UL1077"
http://airpax.sensata.com/pdfs/iag.pdf,//media.digikey.com/Photos/Sensata%20Tech%20Photos/IEG6-1-72-15.jpg,723-1290-ND,IEG6-1-72-30.0-01-V,Sensata-Airpax,CIR BRKR 30A 250VAC 80VDC,10,0,"40.49000","0","1","IEG","Active","Magnetic (Hydraulic Delay)","30A","250V","80V","1","Lever","None","-","Panel Mount","UL1077"
https://www.americanelectrical.com/pdfs/DINRail/CircuitBreakers.pdf,//media.digikey.com/photos/American%20Elect%20Photos/C20A2P-489.jpg,288-1366-ND,C20A2P-489,American Electrical Inc.,CIR BRKR MAG-HYDR 20A 240VAC,28,0,"40.90000","0","1","-","Active","Magnetic (Hydraulic Delay)","20A","240V","-","2","Lever","-","-","DIN Rail","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_w6w9&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1393255-2.jpg,PB1405-ND,W93-X112-15,TE Connectivity Potter & Brumfield Relays,CIR BRKR MAG-HYDR 15A 277VAC,9,0,"41.94000","0","1","W9","Active","Magnetic (Hydraulic Delay)","15A","277V","-","3","Lever","-","-","Panel Mount","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/TMC_8.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2-Pole.jpg,277-11877-ND,2907659,Phoenix Contact,CIR BRKR 10A 480VAC 125VDC,35,0,"42.00000","0","1","TMC 8","Active","Thermal Magnetic","10A","480V","125V","2","Lever","-","-","DIN Rail","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/TMC_8.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2-Pole.jpg,277-11832-ND,2907587,Phoenix Contact,CIR BRKR 5A 480VAC 125VDC,21,0,"42.00000","0","1","TMC 8","Active","Thermal Magnetic","5A","480V","125V","2","Lever","-","-","DIN Rail","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/TMC_8.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2-Pole.jpg,277-11833-ND,2907591,Phoenix Contact,CIR BRKR 10A 480VAC 125VDC,21,180,"42.00000","0","1","TMC 8","Active","Thermal Magnetic","10A","480V","125V","2","Lever","-","-","DIN Rail","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W23W31&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/W23-X1A1G-20.jpg,PB400-ND,W23-X1A1G-2,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM 2A 240VAC 50VDC,60,0,"42.37000","0","1","W23","Active","Thermal","2A","240V","50V","1","Push-Pull Plunger","-","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W33&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/W33%20Series%20White.jpg,PB2316-ND,W33-T2N1Q-10,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM 10A 250VAC 50VDC,65,0,"42.38000","0","1","W33","Active","Thermal","10A","250V","50V","2","Rocker","-","-","Panel Mount","-"
http://airpax.sensata.com/pdfs/snapak.pdf,//media.digikey.com/Photos/Sensata%20Tech%20Photos/SNAPAK-Series-toggle-2poles.jpg,723-1326-ND,T26-2-7.00A-27720-1,Sensata-Airpax,CIR BRKR MAGHYDR 7A 250VAC 65VDC,7,0,"46.32000","0","1","SNAPAK®","Active","Magnetic (Hydraulic Delay)","7A","250V","65V","2","Toggle","-","-","Panel Mount","UL1077"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_w6w9&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/W68%20DP%20SERIES.jpg,PB429-ND,W68-X2Q12-10,TE Connectivity Potter & Brumfield Relays,CIR BRKR MAG-HYDR 10A 277VAC,97,0,"47.87000","0","1","W6","Active","Magnetic (Hydraulic Delay)","10A","277V","-","2","Lever","-","-","Panel Mount","-"
http://www.altechcorp.com/PDFS/ULseries(UL489).pdf,//media.digikey.com/Photos/Altech-Corporation/MFG_UL489-2pole.jpg,1920-1467-ND,2C10UL,Altech Corporation,CIR BRKR THRM-MAG 10A LEVER,25,0,"52.00000","0","1","UL","Active","Thermal Magnetic","10A","480V","250V","2","Lever","None","-","DIN Rail","UL489"
https://www.americanelectrical.com/pdfs/DINRail/CircuitBreakers.pdf,//media.digikey.com/photos/American%20Elect%20Photos/C25A3P.jpg,288-1230-ND,C25A3P,American Electrical Inc.,CIR BRKR MAG-HYDR 25A 480VAC,17,0,"52.73000","0","1","-","Active","Magnetic (Hydraulic Delay)","25A","480V","-","3","Lever","-","-","DIN Rail","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/CircuitBreakers_ThermalMagnetic.pdf,//media.digikey.com/Photos/Weidmuller/9101503500.JPG,281-3829-ND,9101503500,Weidmüller,CIR BRKR THRMMAG 2A 250VAC 80VDC,12,1349,"55.22000","0","1","CB4200","Active","Thermal Magnetic","2A","250V","80V","1","Push to Reset","-","-","DIN Rail","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_w6w9&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/W92%20DP%20SERIES.jpg,PB595-ND,W92-X112-10,TE Connectivity Potter & Brumfield Relays,CIR BRKR MAG-HYDR 10A 277VAC,35,0,"56.41000","0","1","W9","Active","Magnetic (Hydraulic Delay)","10A","277V","-","2","Lever","-","-","Panel Mount","-"
https://www.e-t-a.com/fileadmin/user_upload/Ordnerstruktur/pdf-Data/Products/Schutzschalter_Sicherungsautomaten/Leistungsschutz/2_eng/D_413_ENG.pdf,//media.digikey.com/Photos/E-T-A%20Photos/413-K14-LN2-60A.JPG,302-1496-ND,413-K14-LN2-60A,E-T-A,CIR BRKR THRM 60A 115VAC 28VDC,34,0,"57.02000","0","1","413","Active","Thermal","60A","115V","28V","1","Push-Pull Plunger","-","-","Panel Mount","CSA C22.2 No 235, UL1077"
https://www.e-t-a.com/fileadmin/user_upload/Ordnerstruktur/pdf-Data/Products/Schutzschalter_Sicherungsautomaten/Leistungsschutz/2_eng/D_413_ENG.pdf,//media.digikey.com/Photos/E-T-A%20Photos/413-K14-LN2-50A.JPG,302-1495-ND,413-K14-LN2-50A,E-T-A,CIR BRKR THRM 50A 115VAC 28VDC,26,0,"57.02000","0","1","413","Active","Thermal","50A","115V","28V","1","Push-Pull Plunger","-","-","Panel Mount","CSA C22.2 No 235, UL1077"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/9926_Series.pdf,//media.digikey.com/photos/Weidmuller/9926252015.JPG,281-2509-ND,9926252015,Weidmüller,CIR BRKR MAG-HYDR 15A 240VAC,31,312,"59.00000","0","1","9926","Active","Magnetic (Hydraulic Delay)","15A","240V","-","2","Lever","-","-","DIN Rail","CE, CSA C22.2 No 5-02, UL489, VDE"
http://airpax.sensata.com/pdfs/iag.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/IEGH11-1-72-30.0-91-V.JPG,723-1164-ND,IEGH11-1-72-30.0-91-V,Sensata-Airpax,CIR BRKR 30A 250VAC 80VDC,6,0,"60.32000","0","1","IEG","Active","Magnetic (Hydraulic Delay)","30A","250V","80V","2","Lever","None","-","Panel Mount","UL1077"
https://www.carlingtech.com/sites/default/files/documents/CX-Series_Details_%26_COS_010714.pdf,//media.digikey.com/Photos/Carling%20Technologies%20Photos/CX2-B0-14-650-22A-06C.JPG,432-1236-ND,CX2-B0-14-650-22A-06C,Carling Technologies,CIR BRKR MAG-HYDR 50A 600VDC,33,0,"61.45000","0","1","CX","Active","Magnetic (Hydraulic Delay)","50A","-","600V","2","Lever","-","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_w6w9&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/W92%20DP%20SERIES.jpg,PB435-ND,W92-X112-1,TE Connectivity Potter & Brumfield Relays,CIR BRKR MAG-HYDR 1A 277VAC,70,0,"62.68000","0","1","W9","Active","Magnetic (Hydraulic Delay)","1A","277V","-","2","Lever","-","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_w6w9&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/W69-X2Q12-30.JPG,W69-X2Q12-30-ND,W69-X2Q12-30,TE Connectivity Potter & Brumfield Relays,CIR BRKR MAG-HYDR 30A 277VAC,9,0,"67.90000","0","1","W6","Active","Magnetic (Hydraulic Delay)","30A","277V","-","3","Lever","-","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_w6w9&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/W69-X2Q12-10.jpg,PB432-ND,W69-X2Q12-10,TE Connectivity Potter & Brumfield Relays,CIR BRKR MAG-HYDR 10A 277VAC,24,0,"76.39000","0","1","W6","Active","Magnetic (Hydraulic Delay)","10A","277V","-","3","Lever","-","-","Panel Mount","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/EC-E_Series_Ds.pdf,//media.digikey.com/photos/Phoenix%20Photos/EC-E1%20SERIES.jpg,277-7084-ND,0903026,Phoenix Contact,CIR BRKR SOLID STATE 4A 24VDC,11,204,"111.28000","0","1","CLIPLINE","Active","Solid State","4A","-","24V","1","Slide Switch","-","-","DIN Rail","-"
https://www.sensata.com/sites/default/files/media/documents/2018-04-26/ourproducts_ial_cel_lel_series_datasheet.pdf,//media.digikey.com/Photos/Sensata-Airpax/IELK11-1REC4-62-30.0-01-V.jpg,723-1412-ND,IELK11-1REC4-62-30.0-01-V,Sensata-Airpax,CIR BRKR MAG-HYDR LEVER 30A,8,0,"136.27000","0","1","IEL","Active","Magnetic (Hydraulic Delay)","30A","250V","-","2","Lever","None","-","Panel Mount","UL1077"
https://www.sensata.com/sites/default/files/media/documents/2018-04-26/ourproducts_ial_cel_lel_series_datasheet.pdf,"//media.digikey.com/Photos/Sensata-Airpax/IELK111-1-61-15,0-01-V.JPG",723-1447-ND,IELK111-1-61-15.0-01-V,Sensata-Airpax,CIR BRKR MAG-HYDR LEVER 15A,24,0,"185.33000","0","1","IEL","Active","Magnetic (Hydraulic Delay)","15A","250V","-","3","Lever","None","-","Panel Mount","UL1077"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2907197.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2907191.jpg,277-12116-ND,2907197,Phoenix Contact,CIR BRKR MAG-HYDR 15A 120AC/50DC,9,0,"221.00000","0","1","HMC","Active","Magnetic (Hydraulic Delay)","15A","120V","50V","4","Toggle","-","-","DIN Rail","-"
http://www.qualtekusa.com/images/Circuit%20Breakers/PDF%20Files/qmb12311c3n3ba.pdf,//media.digikey.com/photos/Qualtek%20Photos/QMB-203-11C3N-3BA.JPG,Q902-ND,QMB-123-11C3N-3BA,Qualtek,CIR BRKR THRM 12A 250VAC 32VDC,162,0,"2.04000","0","1","QMB","Active","Thermal","12A","250V","32V","1","Push to Reset","-","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W28&DocType=DS&DocLang=English,"//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/W28-XT1A,%20W28-XQ1A%20SERIES.jpg",PB240-ND,W28-XT1A-12,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM 12A 250VAC 32VDC,60,0,"3.57000","0","1","W28","Active","Thermal","12A","250V","32V","1","Push to Reset","-","-","Panel Mount","-"
https://www.carlingtech.com/sites/default/files/documents/CLB-Series_010213.pdf,//media.digikey.com/Photos/Carling%20Technologies%20Photos/CLB-203-11A3N-B-A.jpg,432-1265-ND,CLB-203-11A3N-B-A,Carling Technologies,CIR BRKR THRM 20A 250VAC 32VDC,72,0,"4.47000","0","1","CLB","Active","Thermal","20A","250V","32V","1","Push to Reset","-","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W51&DocType=DS&DocLang=English,-,PB2332-ND,W51-A151A1-5,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM 5A 250VAC 50VDC,58,0,"4.58000","0","1","W51","Active","Thermal","5A","125V","50V","1","Rocker","-","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W54&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/W54-XB1A4A10-35.jpg,PB1049-ND,W54-XB1A4A10-35,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM 35A 250VAC,74,0,"4.59000","0","1","W54","Active","Thermal","35A","250V","-","1","Push to Reset","-","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W28&DocType=DS&DocLang=English,"//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/W28-XT1A,%20W28-XQ1A%20SERIES.jpg",PB2315-ND,W28-XT1A-4,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM 4A 250VAC 32VDC,58,0,"4.90000","0","1","W28","Active","Thermal","4A","250V","32V","1","Push to Reset","-","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W28&DocType=DS&DocLang=English,"//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/W28-XT1A,%20W28-XQ1A%20SERIES.jpg",PB1364-ND,W28-XT1A-0.50,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM 500MA 250VAC 32VDC,100,0,"6.38000","0","1","W28","Active","Thermal","500mA","250V","32V","1","Push to Reset","-","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W28&DocType=DS&DocLang=English,"//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/W28-XT1A,%20W28-XQ1A%20SERIES.jpg",PB1022-ND,W28-XQ1A-0.75,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM 750MA 250VAC 32VDC,67,0,"6.38000","0","1","W28","Active","Thermal","750mA","250V","32V","1","Push to Reset","-","-","Panel Mount","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W58&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/W58-XC4C12A%20Series.jpg,PB245-ND,W58-XC4C12A-5,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM 5A 250VAC 50VDC,74,0,"6.76000","0","1","W58","Active","Thermal","5A","250V","50V","1","Push to Reset","-","-","Panel Mount","-"
https://www.e-t-a.com/fileadmin/user_upload/Ordnerstruktur/pdf-Data/Products/Schutzschalter_Sicherungsautomaten/Thermisch/2_eng/D_1620_ENG.pdf,//media.digikey.com/photos/E-T-A%20Photos/1620-1-5A.jpg,302-1363-ND,1620-1-5A,E-T-A,CIRCUIT BREAKER THRM 5A 12VDC,63,0,"7.45000","0","1","1620","Active","Thermal","5A","-","12V","1","Automatic Reset","-","-","Holder","-"
https://www.e-t-a.com/fileadmin/user_upload/Ordnerstruktur/pdf-Data/Products/Schutzschalter_Sicherungsautomaten/Thermisch/2_eng/D_1610_ENG.pdf,//media.digikey.com/Photos/E-T-A%20Photos/1610-H2-10A.jpg,302-1444-ND,1610-H2-10A,E-T-A,CIR BRKR THRM 10A 32VDC,38,0,"7.45000","0","1","1610","Active","Thermal","10A","-","32V","1","Push to Reset","-","-","Holder","UL1500"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_W58&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/W58-XB1A4A%20SERIES.jpg,PB1037-ND,W58-XB1A4A-3.5,TE Connectivity Potter & Brumfield Relays,CIR BRKR THRM 3.5A 250VAC 50VDC,40,0,"8.38000","0","1","W58","Active","Thermal","3.5A","250V","50V","1","Push to Reset","-","-","Panel Mount","-"
https://www.e-t-a.com/fileadmin/user_upload/Ordnerstruktur/pdf-Data/Products/Schutzschalter_Sicherungsautomaten/Thermisch/2_eng/D_1410-L1_ENG.pdf,//media.digikey.com/Photos/E-T-A%20Photos/MFG_1410-L1%5EL4.jpg,302-1415-ND,1410-L110-L1F1-S01-8A,E-T-A,CIR BRKR THRM 8A 250VAC 50VDC,41,0,"13.75000","0","1","1410-L1","Active","Thermal","8A","250V","50V","1","Push to Reset","-","-","PCB","CSA C22.2 No 235, IEC 60934, UL1077"
https://www.e-t-a.com/fileadmin/user_upload/Ordnerstruktur/pdf-Data/Products/Schutzschalter_Sicherungsautomaten/Thermisch/2_eng/D_1410-L2_G1_ENG.pdf,//media.digikey.com/photos/E-T-A%20Photos/THERMAL%20BREAKER%201410-L210%20SERIES.jpg,302-1033-ND,1410-L210-L2F1-S02-2.5A,E-T-A,CIR BRKR THRM 2.5A 250VAC 50VDC,67,0,"14.59000","0","1","1410-L2","Active","Thermal","2.5A","250V","50V","1","Push to Reset","-","-","PCB","CSA C22.2 No 235, IEC 60934, UL1077"
https://www.e-t-a.com/fileadmin/user_upload/Ordnerstruktur/pdf-Data/Products/Schutzschalter_Sicherungsautomaten/Thermisch/2_eng/D_1410-L1_ENG.pdf,//media.digikey.com/Photos/E-T-A%20Photos/MFG_1410-L1%5EL4.jpg,302-1409-ND,1410-L110-L1F1-S01-1.5A,E-T-A,CIR BRKR THRM 1.5A 250VAC 50VDC,44,0,"14.59000","0","1","1410-L1","Active","Thermal","1.5A","250V","50V","1","Push to Reset","-","-","PCB","CSA C22.2 No 235, IEC 60934, UL1077"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/08120xx_08130xxZXST_Dwg.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/0813005.ZXST.jpg,F4966-ND,0813005.ZXST,Littelfuse Inc.,CIR BRKR 5A 12VDC AUTO RESET,46,0,"14.92000","0","1","813","Active","-","5A","-","12V","1","Automatic Reset","-","-","Chassis Mount","-"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/08120xx_08130xxZXST_Dwg.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/0813010.ZXST.jpg,F4967-ND,0813010.ZXST,Littelfuse Inc.,CIR BRKR 10A 12VDC AUTO RESET,27,0,"14.92000","0","1","813","Active","-","10A","-","12V","1","Automatic Reset","-","-","Chassis Mount","-"
http://airpax.sensata.com/pdfs/snapak.pdf,//media.digikey.com/photos/Sensata%20Tech%20Photos/R11-4-4.00A-R01CV-V.JPG,723-1174-ND,R11-4-4.00A-R01CV-V,Sensata-Airpax,CIR BRKR MAGHYDR 4A 250VAC 65VDC,84,0,"17.68000","0","1","SNAPAK®","Active","Magnetic (Hydraulic Delay)","4A","250V","65V","1","Rocker","-","-","Panel Mount","UL1077"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/TCP.pdf,//media.digikey.com/photos/Phoenix%20Photos/TCP%200712%20SERIES.jpg,277-7016-ND,0712123,Phoenix Contact,CIR BRKR THRM 250MA 250VAC 65VDC,23,0,"18.40000","0","1","TCP","Active","Thermal","250mA","250V","65V","1","Push to Reset","-","-","Holder","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0712107.pdf,//media.digikey.com/photos/Phoenix%20Photos/TCP%200712%20SERIES.jpg,277-7145-ND,0712107,Phoenix Contact,CIR BRKR THRM 100MA 250VAC 65VDC,9,0,"18.40000","0","1","TCP","Active","Thermal","100mA","250V","65V","1","Push to Reset","-","-","Holder","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/TCP.pdf,//media.digikey.com/photos/Phoenix%20Photos/TCP%200712%20SERIES.jpg,277-7012-ND,0712291,Phoenix Contact,CIR BRKR THRM 8A 250VAC 65VDC,9,0,"18.40000","0","1","TCP","Active","Thermal","8A","250V","65V","1","Push to Reset","-","-","Holder","-"
