Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Voltage - Clamping","Technology","Number of Circuits","Applications","Mounting Type","Package / Case","Supplier Device Package"
http://www.linear.com/docs/27756,//media.digikey.com/renders/Linear%20Tech%20Renders/12-DFN_05-08-1695%20rev%20D.jpg,LT4356IDE-3#PBF-ND,LT4356IDE-3#PBF,Linear Technology/Analog Devices,IC SURGE STOPPER W/LATCH 12-DFN,552,0,"5.76000","0","1","Tube","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","12-WFDFN Exposed Pad","12-DFN (4x3)"
http://www.linear.com/docs/40854,//media.digikey.com/renders/Linear%20Tech%20Renders/12-DFN_05-08-1695%20rev%20D.jpg,LT4363CDE-2#PBF-ND,LT4363CDE-2#PBF,Linear Technology/Analog Devices,IC SURGE STOPPER HV 12-DFN,933,1547,"6.02000","0","1","Tube","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","12-WFDFN Exposed Pad","12-DFN (4x3)"
http://www.linear.com/docs/40854,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1610;S;16.jpg,LT4363CS-2#PBF-ND,LT4363CS-2#PBF,Linear Technology/Analog Devices,IC SURGE STOPPER HV 16-SOIC,710,0,"6.02000","0","1","Tube","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.linear.com/docs/40854,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1668;MS;12.jpg,LT4363CMS-2#PBF-ND,LT4363CMS-2#PBF,Linear Technology/Analog Devices,IC SURGE STOPPER HV 12-MSOP,148,2738,"6.02000","0","1","Tube","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","12-TSSOP (0.118"", 3.00mm Width)","12-MSOP"
http://www.linear.com/docs/57622,"//media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1661;-MS,-MS10;-10.jpg",LTC4368HMS-1#PBF-ND,LTC4368HMS-1#PBF,Linear Technology/Analog Devices,IC SURGE SUPPRESSION ADJ 10MSOP,625,800,"6.09000","0","1","Tube","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)","10-MSOP"
http://www.linear.com/docs/25228,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1610;S;16.jpg,LT4356HS-2#PBF-ND,LT4356HS-2#PBF,Linear Technology/Analog Devices,IC SURGE STOPPER ADJ 16-SOIC,1153,0,"6.27000","0","1","Tube","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.linear.com/docs/27756,"//media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1661;-MS,-MS10;-10.jpg",LT4356HMS-3#PBF-ND,LT4356HMS-3#PBF,Linear Technology/Analog Devices,IC REG OVP W/LATCHOFF 10-MSOP,760,0,"6.27000","0","1","Tube","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)","10-MSOP"
http://www.linear.com/docs/25228,"//media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1661;-MS,-MS10;-10.jpg",LT4356HMS-1#PBF-ND,LT4356HMS-1#PBF,Linear Technology/Analog Devices,IC OVERVOLT PROT REG 10-MSOP,476,0,"6.27000","0","1","Tube","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)","10-MSOP"
http://www.linear.com/docs/25228,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1610;S;16.jpg,LT4356HS-1#PBF-ND,LT4356HS-1#PBF,Linear Technology/Analog Devices,IC SURGE STOPPER ADJ 16-SOIC,142,22350,"6.27000","0","1","Tube","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.linear.com/docs/40854,//media.digikey.com/renders/Linear%20Tech%20Renders/12-DFN_05-08-1695%20rev%20D.jpg,LT4363IDE-2#PBF-ND,LT4363IDE-2#PBF,Linear Technology/Analog Devices,IC SURGE STOPPER HV 12-DFN,12750,0,"6.91000","0","1","Tube","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","12-WFDFN Exposed Pad","12-DFN (4x3)"
http://www.linear.com/docs/40854,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1610;S;16.jpg,LT4363IS-2#PBF-ND,LT4363IS-2#PBF,Linear Technology/Analog Devices,IC SURGE STOPPER HV 16-SOIC,1281,0,"6.91000","0","1","Tube","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.linear.com/docs/40854,//media.digikey.com/renders/Linear%20Tech%20Renders/12-DFN_05-08-1695%20rev%20D.jpg,LT4363IDE-1#PBF-ND,LT4363IDE-1#PBF,Linear Technology/Analog Devices,IC SURGE STOPPER HV 12-DFN,931,0,"6.91000","0","1","Tube","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","12-WFDFN Exposed Pad","12-DFN (4x3)"
http://www.linear.com/docs/40854,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1668;MS;12.jpg,LT4363IMS-2#PBF-ND,LT4363IMS-2#PBF,Linear Technology/Analog Devices,IC SURGE STOPPER HV 12-MSOP,392,0,"6.91000","0","1","Tube","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","12-TSSOP (0.118"", 3.00mm Width)","12-MSOP"
http://www.linear.com/docs/46149,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1666;MSE;12.jpg,LTC7860EMSE#PBF-ND,LTC7860EMSE#PBF,Linear Technology/Analog Devices,HIGH EFFICIENCY SWITCHING SURGE,671,5402,"7.14000","0","1","Tube","-","Active","Adjustable","External Switch","1","General Purpose","Surface Mount","12-TSSOP (0.118"", 3.00mm Width) Exposed Pad","12-MSOP-EP"
http://www.linear.com/docs/52707,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1699;DD;10.jpg,LTC4380HDD-2#PBF-ND,LTC4380HDD-2#PBF,Linear Technology/Analog Devices,IC LOW CUR SURGE STOPPER 10DFN,10597,2178,"7.60000","0","1","Tube","-","Active","31.5V, 50V","External Switch","1","Automotive","Surface Mount","10-WFDFN Exposed Pad","10-DFN (3x3)"
http://www.linear.com/docs/40854,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1668;MS;12.jpg,LT4363HMS-2#PBF-ND,LT4363HMS-2#PBF,Linear Technology/Analog Devices,IC SURGE STOPPER HV 12-MSOP,5319,0,"7.60000","0","1","Tube","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","12-TSSOP (0.118"", 3.00mm Width)","12-MSOP"
http://www.linear.com/docs/40854,//media.digikey.com/renders/Linear%20Tech%20Renders/12-DFN_05-08-1695%20rev%20D.jpg,LT4363HDE-2#PBF-ND,LT4363HDE-2#PBF,Linear Technology/Analog Devices,IC SURGE STOPPER HV 12-DFN,3786,0,"7.60000","0","1","Tube","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","12-WFDFN Exposed Pad","12-DFN (4x3)"
http://www.linear.com/docs/40854,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1610;S;16.jpg,LT4363HS-2#PBF-ND,LT4363HS-2#PBF,Linear Technology/Analog Devices,IC SURGE STOPPER HV 16-SO,3333,850,"7.60000","0","1","Tube","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.linear.com/docs/41815,//media.digikey.com/Renders/Linear%20Tech%20Renders/16-MSOP%2005-08-1669.jpg,LTC4364IMS-2#PBF-ND,LTC4364IMS-2#PBF,Linear Technology/Analog Devices,IC SURGE STOPPER W/DIODE 16MSOP,1708,0,"9.61000","0","1","Tube","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","16-TFSOP (0.118"", 3.00mm Width)","16-MSOP"
http://www.linear.com/docs/41815,//media.digikey.com/Renders/Linear%20Tech%20Renders/16-MSOP%2005-08-1669.jpg,LTC4364IMS-1#PBF-ND,LTC4364IMS-1#PBF,Linear Technology/Analog Devices,IC SURGE STOPPER W/DIODE 16MSOP,899,888,"9.61000","0","1","Tube","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","16-TFSOP (0.118"", 3.00mm Width)","16-MSOP"
http://www.linear.com/docs/41815,//media.digikey.com/Renders/Linear%20Tech%20Renders/16-MSOP%2005-08-1669.jpg,LTC4364HMS-1#PBF-ND,LTC4364HMS-1#PBF,Linear Technology/Analog Devices,IC SURGE STOPPER W/DIODE 16MSOP,5489,1073,"11.07000","0","1","Tube","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","16-TFSOP (0.118"", 3.00mm Width)","16-MSOP"
http://www.linear.com/docs/41815,//media.digikey.com/Renders/Linear%20Tech%20Renders/16-MSOP%2005-08-1669.jpg,LTC4364HMS-2#PBF-ND,LTC4364HMS-2#PBF,Linear Technology/Analog Devices,IC SURGE STOPPER W/DIODE 16MSOP,4367,0,"11.07000","0","1","Tube","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","16-TFSOP (0.118"", 3.00mm Width)","16-MSOP"
http://www.linear.com/docs/41815,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1610;S;16.jpg,LTC4364HS-2#PBF-ND,LTC4364HS-2#PBF,Linear Technology/Analog Devices,IC SURGE STOPPER W/DIODE SMD,3758,0,"11.07000","0","1","Tube","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SO"
http://www.linear.com/docs/41815,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1610;S;16.jpg,LTC4364HS-1#PBF-ND,LTC4364HS-1#PBF,Linear Technology/Analog Devices,IC SURGE STOPPER W/DIODE 16SOIC,848,1050,"11.07000","0","1","Tube","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SO"
http://www.linear.com/docs/41815,//media.digikey.com/renders/Linear%20Tech%20Renders/14-DFN_05-08-1708%20Rev%20B.jpg,LTC4364HDE-1#PBF-ND,LTC4364HDE-1#PBF,Linear Technology/Analog Devices,IC SURGE STOPPER W/DIODE 14DFN,234,182,"11.07000","0","1","Tube","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","14-WFDFN Exposed Pad","14-DFN (4x3)"
http://www.linear.com/docs/28086,"//media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1661;-MS,-MS10;-10.jpg",LT4356MPMS-1#PBF-ND,LT4356MPMS-1#PBF,Linear Technology/Analog Devices,IC SURGE STOPPER ADJ 10-MSOP,597,0,"14.38000","0","1","Tube","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)","10-MSOP"
http://www.linear.com/docs/28086,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1610;S;16.jpg,LT4356MPS-2#PBF-ND,LT4356MPS-2#PBF,Linear Technology/Analog Devices,IC SURGE STOPPER ADJ 16-SOIC,193,0,"14.38000","0","1","Tube","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.linear.com/docs/40854,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1668;MS;12.jpg,LT4363MPMS-2#PBF-ND,LT4363MPMS-2#PBF,Linear Technology/Analog Devices,IC SURGE STOPPER HV 12MSOP,959,1295,"18.03000","0","1","Tube","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","12-TSSOP (0.118"", 3.00mm Width)","12-MSOP"
https://www.bourns.com/docs/Product-Datasheets/TCS-DL.pdf,//media.digikey.com/Renders/Bourns%20Renders/TCS-DL004-250.jpg,TCS-DL004-500-WHTR-ND,TCS-DL004-500-WH,Bourns Inc.,SUPPRESSOR TCS DUAL 40V 500MA,12000,0,"0.52920","0","3000","Tape & Reel (TR)","-","Active","-","Internal Switch","2","General Purpose","Surface Mount","4-VDFN Exposed Pad","6-DFN (4x2.5)"
https://www.bourns.com/docs/Product-Datasheets/TCS-DL.pdf,//media.digikey.com/Renders/Bourns%20Renders/TCS-DL004-250.jpg,TCS-DL004-500-WHCT-ND,TCS-DL004-500-WH,Bourns Inc.,SUPPRESSOR TCS DUAL 40V 500MA,12701,0,"1.36000","0","1","Cut Tape (CT)","-","Active","-","Internal Switch","2","General Purpose","Surface Mount","4-VDFN Exposed Pad","6-DFN (4x2.5)"
https://www.bourns.com/docs/Product-Datasheets/TCS-DL.pdf,//media.digikey.com/Renders/Bourns%20Renders/TCS-DL004-250.jpg,TCS-DL004-500-WHDKR-ND,TCS-DL004-500-WH,Bourns Inc.,SUPPRESSOR TCS DUAL 40V 500MA,12701,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","Internal Switch","2","General Purpose","Surface Mount","4-VDFN Exposed Pad","6-DFN (4x2.5)"
https://www.bourns.com/docs/Product-Datasheets/P40-G.pdf,//media.digikey.com/photos/Bourns%20Photos/MFG_P40%20SERIES.jpg,P40-G240-WHTR-ND,P40-G240-WH,Bourns Inc.,SURGE SUPP TBU 240MA 40VIMP SMD,9000,0,"0.54600","0","3000","Tape & Reel (TR)","TBU®","Active","-","Internal Switch","2","General Purpose","Surface Mount","6-SMD, No Lead","6-DFN (4x4)"
https://www.bourns.com/docs/Product-Datasheets/P40-G.pdf,//media.digikey.com/photos/Bourns%20Photos/MFG_P40%20SERIES.jpg,P40-G240-WHCT-ND,P40-G240-WH,Bourns Inc.,SURGE SUPP TBU 240MA 40VIMP SMD,10828,0,"1.41000","0","1","Cut Tape (CT)","TBU®","Active","-","Internal Switch","2","General Purpose","Surface Mount","6-SMD, No Lead","6-DFN (4x4)"
https://www.bourns.com/docs/Product-Datasheets/P40-G.pdf,//media.digikey.com/photos/Bourns%20Photos/MFG_P40%20SERIES.jpg,P40-G240-WHDKR-ND,P40-G240-WH,Bourns Inc.,SURGE SUPP TBU 240MA 40VIMP SMD,10828,0,"Digi-Reel","0","1","Digi-Reel®","TBU®","Active","-","Internal Switch","2","General Purpose","Surface Mount","6-SMD, No Lead","6-DFN (4x4)"
https://www.bourns.com/docs/Product-Datasheets/P850-G.pdf,//media.digikey.com/photos/Bourns%20Photos/MFG_C650%20SERIES.jpg,P850-G120-WHTR-ND,P850-G120-WH,Bourns Inc.,SURGE SUPP TBU 100MA 850VIMP SMD,12000,0,"0.71550","0","3000","Tape & Reel (TR)","TBU®","Active","-","Internal Switch","2","SLIC","Surface Mount","6-SMD, No Lead","10-DFN (4x8.25)"
https://www.bourns.com/docs/Product-Datasheets/P850-G.pdf,//media.digikey.com/photos/Bourns%20Photos/MFG_C650%20SERIES.jpg,P850-G120-WHCT-ND,P850-G120-WH,Bourns Inc.,SURGE SUPP TBU 100MA 850VIMP SMD,13602,0,"1.69000","0","1","Cut Tape (CT)","TBU®","Active","-","Internal Switch","2","SLIC","Surface Mount","6-SMD, No Lead","10-DFN (4x8.25)"
https://www.bourns.com/docs/Product-Datasheets/P850-G.pdf,//media.digikey.com/photos/Bourns%20Photos/MFG_C650%20SERIES.jpg,P850-G120-WHDKR-ND,P850-G120-WH,Bourns Inc.,SURGE SUPP TBU 100MA 850VIMP SMD,13602,0,"Digi-Reel","0","1","Digi-Reel®","TBU®","Active","-","Internal Switch","2","SLIC","Surface Mount","6-SMD, No Lead","10-DFN (4x8.25)"
https://www.bourns.com/docs/Product-Datasheets/TBU-CA.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-CA.jpg,TBU-CA025-200-WHTR-ND,TBU-CA025-200-WH,Bourns Inc.,SURGE SUPP TBU 200MA 250VIMP SMD,3000,0,"0.74250","0","3000","Tape & Reel (TR)","TBU®","Active","250V","Internal Switch","1","General Purpose","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-CA.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-CA.jpg,TBU-CA025-200-WHCT-ND,TBU-CA025-200-WH,Bourns Inc.,SURGE SUPP TBU 200MA 250VIMP SMD,3557,0,"1.76000","0","1","Cut Tape (CT)","TBU®","Active","250V","Internal Switch","1","General Purpose","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-CA.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-CA.jpg,TBU-CA025-200-WHDKR-ND,TBU-CA025-200-WH,Bourns Inc.,SURGE SUPP TBU 200MA 250VIMP SMD,3557,0,"Digi-Reel","0","1","Digi-Reel®","TBU®","Active","250V","Internal Switch","1","General Purpose","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-CA.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-CA.jpg,TBU-CA040-100-WHTR-ND,TBU-CA040-100-WH,Bourns Inc.,SURGE SUPP TBU 100MA 400VIMP SMD,3000,0,"0.74250","0","3000","Tape & Reel (TR)","TBU®","Active","400V","Internal Switch","1","General Purpose","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-CA.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-CA.jpg,TBU-CA040-100-WHCT-ND,TBU-CA040-100-WH,Bourns Inc.,SURGE SUPP TBU 100MA 400VIMP SMD,3715,0,"1.76000","0","1","Cut Tape (CT)","TBU®","Active","400V","Internal Switch","1","General Purpose","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-CA.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-CA.jpg,TBU-CA040-100-WHDKR-ND,TBU-CA040-100-WH,Bourns Inc.,SURGE SUPP TBU 100MA 400VIMP SMD,3715,0,"Digi-Reel","0","1","Digi-Reel®","TBU®","Active","400V","Internal Switch","1","General Purpose","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-PL.pdf,//media.digikey.com/Photos/Bourns%20Photos/TBU-PL050-100-WH.jpg,TBU-PL085-100-WHTR-ND,TBU-PL085-100-WH,Bourns Inc.,SURGE SUPP TBU DL 50OHM 850VIMP,9000,0,"0.75128","0","3000","Tape & Reel (TR)","TBU®","Active","850V","Internal Switch","2","SLIC","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-PL.pdf,//media.digikey.com/Photos/Bourns%20Photos/TBU-PL050-100-WH.jpg,TBU-PL085-100-WHCT-ND,TBU-PL085-100-WH,Bourns Inc.,SURGE SUPP TBU DL 50OHM 850VIMP,10500,0,"1.78000","0","1","Cut Tape (CT)","TBU®","Active","850V","Internal Switch","2","SLIC","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-PL.pdf,//media.digikey.com/Photos/Bourns%20Photos/TBU-PL050-100-WH.jpg,TBU-PL085-100-WHDKR-ND,TBU-PL085-100-WH,Bourns Inc.,SURGE SUPP TBU DL 50OHM 850VIMP,10500,0,"Digi-Reel","0","1","Digi-Reel®","TBU®","Active","850V","Internal Switch","2","SLIC","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-DT.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-DT.jpg,TBU-DT085-300-WHTR-ND,TBU-DT085-300-WH,Bourns Inc.,SURGE SUPP TBU DL 300MA 850VIMP,3000,0,"0.81000","0","3000","Tape & Reel (TR)","TBU®","Active","850V","Internal Switch","2","Ethernet","Surface Mount","4-VDFN Exposed Pad","4-DFN (5x5)"
https://www.bourns.com/docs/Product-Datasheets/TBU-DT.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-DT.jpg,TBU-DT085-300-WHCT-ND,TBU-DT085-300-WH,Bourns Inc.,SURGE SUPP TBU DL 300MA 850VIMP,3621,0,"1.92000","0","1","Cut Tape (CT)","TBU®","Active","850V","Internal Switch","2","Ethernet","Surface Mount","4-VDFN Exposed Pad","4-DFN (5x5)"
https://www.bourns.com/docs/Product-Datasheets/TBU-DT.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-DT.jpg,TBU-DT085-300-WHDKR-ND,TBU-DT085-300-WH,Bourns Inc.,SURGE SUPP TBU DL 300MA 850VIMP,3621,0,"Digi-Reel","0","1","Digi-Reel®","TBU®","Active","850V","Internal Switch","2","Ethernet","Surface Mount","4-VDFN Exposed Pad","4-DFN (5x5)"
https://www.bourns.com/docs/Product-Datasheets/TBU-DB-Q.pdf,//media.digikey.com/Renders/Bourns%20Renders/118;-6DFN-1.05-6.5x5.5;-H;-6.jpg,TBU-DB055-100-WH-QTR-ND,TBU-DB055-100-WH-Q,Bourns Inc.,DUAL BIDIRECTIONAL TBU AEC-Q,12000,0,"1.33000","0","3000","Tape & Reel (TR)","Automotive, AEC-Q101, TBU®","Active","550V","Internal Switch","2","Automotive","Surface Mount","6-TDFN","6-DFN (6.5x5.5)"
https://www.bourns.com/docs/Product-Datasheets/TBU-DB-Q.pdf,//media.digikey.com/Renders/Bourns%20Renders/118;-6DFN-1.05-6.5x5.5;-H;-6.jpg,TBU-DB055-100-WH-QCT-ND,TBU-DB055-100-WH-Q,Bourns Inc.,DUAL BIDIRECTIONAL TBU AEC-Q,13593,0,"2.88000","0","1","Cut Tape (CT)","Automotive, AEC-Q101, TBU®","Active","550V","Internal Switch","2","Automotive","Surface Mount","6-TDFN","6-DFN (6.5x5.5)"
https://www.bourns.com/docs/Product-Datasheets/TBU-DB-Q.pdf,//media.digikey.com/Renders/Bourns%20Renders/118;-6DFN-1.05-6.5x5.5;-H;-6.jpg,TBU-DB055-100-WH-QDKR-ND,TBU-DB055-100-WH-Q,Bourns Inc.,DUAL BIDIRECTIONAL TBU AEC-Q,13593,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q101, TBU®","Active","550V","Internal Switch","2","Automotive","Surface Mount","6-TDFN","6-DFN (6.5x5.5)"
https://datasheets.maximintegrated.com/en/ds/MAX14571-MAX14573.pdf,//media.digikey.com/Renders/STMicro%20Renders/14-TSSOP-EPad.jpg,MAX14571EUD+TTR-ND,MAX14571EUD+T,Maxim Integrated,IC OVP/OVC ADJ HI ACCURACY TSSOP,5000,0,"2.99250","0","2500","Tape & Reel (TR)","-","Active","-","Internal Switch","1","General Purpose","Surface Mount","14-TSSOP (0.173"", 4.40mm Width) Exposed Pad","14-TSSOP-EP"
https://datasheets.maximintegrated.com/en/ds/MAX14571-MAX14573.pdf,//media.digikey.com/Renders/STMicro%20Renders/14-TSSOP-EPad.jpg,MAX14571EUD+TCT-ND,MAX14571EUD+T,Maxim Integrated,IC OVP/OVC ADJ HI ACCURACY TSSOP,5345,0,"5.30000","0","1","Cut Tape (CT)","-","Active","-","Internal Switch","1","General Purpose","Surface Mount","14-TSSOP (0.173"", 4.40mm Width) Exposed Pad","14-TSSOP-EP"
https://datasheets.maximintegrated.com/en/ds/MAX14571-MAX14573.pdf,//media.digikey.com/Renders/STMicro%20Renders/14-TSSOP-EPad.jpg,MAX14571EUD+TDKR-ND,MAX14571EUD+T,Maxim Integrated,IC OVP/OVC ADJ HI ACCURACY TSSOP,5345,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","Internal Switch","1","General Purpose","Surface Mount","14-TSSOP (0.173"", 4.40mm Width) Exposed Pad","14-TSSOP-EP"
https://datasheets.maximintegrated.com/en/ds/MAX14586-MAX14590.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0168;TA;8.jpg,MAX14586ETA+T-ND,MAX14586ETA+T,Maxim Integrated,IC ADJ OV/OC PROTECTOR TDFN,824,0,"3.81000","0","1","Strip","-","Active","-","Internal Switch","1","General Purpose","Surface Mount","8-WFDFN Exposed Pad","8-TDFN-EP (2x2)"
https://datasheets.maximintegrated.com/en/ds/MAX1807-MAX1808.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;-21-0061;-UB;-10.jpg,MAX1807EUB+-ND,MAX1807EUB+,Maxim Integrated,IC OVERVOLTAGE PROTECTOR 10UMAX,1427,0,"4.19000","0","1","Tube","-","Active","11.5V","Internal Switch","1","General Purpose","Surface Mount","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)","10-uMAX"
http://www.linear.com/docs/27756,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1610;S;16.jpg,LT4356CS-3#PBF-ND,LT4356CS-3#PBF,Linear Technology/Analog Devices,IC SURGE STOPPER W/LATCH 16SOIC,826,650,"4.79000","0","1","Tube","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.linear.com/docs/27756,//media.digikey.com/renders/Linear%20Tech%20Renders/12-DFN_05-08-1695%20rev%20D.jpg,LT4356CDE-3#PBF-ND,LT4356CDE-3#PBF,Linear Technology/Analog Devices,IC SURGE STOPPER W/LATCH 12-DFN,586,0,"4.79000","0","1","Tube","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","12-WFDFN Exposed Pad","12-DFN (4x3)"
http://www.linear.com/docs/25228,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1610;S;16.jpg,LT4356CS-1#PBF-ND,LT4356CS-1#PBF,Linear Technology/Analog Devices,IC OVERVOLT PROT REG 16-SOIC,335,0,"4.79000","0","1","Tube","-","Active","27V Adj","External Switch","1","Automotive","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.linear.com/docs/57622,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1699;DD;10.jpg,LTC4368CDD-1#PBF-ND,LTC4368CDD-1#PBF,Linear Technology/Analog Devices,IC SURGE SUPPRESSION ADJ 10DFN,527,0,"4.82000","0","1","Tube","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","10-WFDFN Exposed Pad","10-DFN (3x3)"
http://www.linear.com/docs/57622,"//media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1661;-MS,-MS10;-10.jpg",LTC4368CMS-1#PBF-ND,LTC4368CMS-1#PBF,Linear Technology/Analog Devices,IC SURGE SUPPRESSION ADJ 10MSOP,506,2950,"4.82000","0","1","Tube","-","Active","Adjustable","External Switch","1","Automotive","Surface Mount","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)","10-MSOP"
