Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","R @ 25°C","Tolerance","Current - Steady State Max","R @ Current","Diameter","Lead Spacing","Approvals"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=90,//media.digikey.com/photos/GE%20Sensing%20Photos/INRUSH%20CURRENT%20LIMITERS%2013.97%20SERIES.jpg,KC019L-ND,CL-190,Amphenol Advanced Sensors,ICL 25 OHM 25% 2.4A 13.97MM,2520,0,"2.08000","0","1","Bulk","CL","Active","25 Ohms","±25%","2.4A","410 mOhms","0.550"" (13.97mm)","0.328"" (8.33mm)","UL"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=90,//media.digikey.com/photos/GE%20Sensing%20Photos/CL-170A.JPG,235-1358-ND,CL-130A,Amphenol Advanced Sensors,ICL 50 OHM 25% 1.6A 11.4MM,1252,0,"2.09000","0","1","Bulk","CL","Active","50 Ohms","±25%","1.6A","750 mOhms","0.449"" (11.40mm)","0.250"" (6.35mm)","UL"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=90,//media.digikey.com/photos/GE%20Sensing%20Photos/INRUSH%20CURRENT%20LIMITERS%2019.56%20SERIES.jpg,KC005L-ND,CL-50,Amphenol Advanced Sensors,ICL 7 OHM 25% 5A 19.56MM,1262,0,"2.30000","0","1","Bulk","CL","Active","7 Ohms","±25%","5A","170 mOhms","0.770"" (19.56mm)","0.328"" (8.33mm)","UL"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=90,//media.digikey.com/photos/GE%20Sensing%20Photos/CL-170A.JPG,235-1347-ND,CL-30A,Amphenol Advanced Sensors,ICL 2.5 OHM 25% 8A 19.56MM,1304,0,"2.36000","0","1","Bulk","CL","Active","2.5 Ohms","±25%","8A","60 mOhms","0.770"" (19.56mm)","0.328"" (8.33mm)","UL"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=90,//media.digikey.com/photos/GE%20Sensing%20Photos/CL-170A.JPG,235-1348-ND,CL-80A,Amphenol Advanced Sensors,ICL 47 OHM 25% 3A 19.56MM,1092,0,"2.36000","0","1","Bulk","CL","Active","47 Ohms","±25%","3A","490 mOhms","0.770"" (19.56mm)","0.328"" (8.33mm)","UL"
//media.digikey.com/pdf/Data%20Sheets/Ametherm%20PDFs/SURGE-GARD_Series_Web.pdf,//media.digikey.com/Photos/Ametherm%20Photos/SG40.jpg,570-1171-ND,SG40,Ametherm,ICL 10 OHM 20% 8A 22.86MM,3106,0,"2.39000","0","1","Bulk","SURGE-GARD™","Active","10 Ohms","±20%","8A","100 mOhms","0.900"" (22.86mm)","0.310"" (7.87mm)","CSA, UR"
//media.digikey.com/pdf/Data%20Sheets/Ametherm%20PDFs/SURGE-GARD_Series_Web.pdf,//media.digikey.com/photos/Ametherm%20Photos/SG32.JPG,570-1155-ND,SG32,Ametherm,ICL 4 OHM 20% 14A 22.86MM,1830,0,"2.39000","0","1","Bulk","SURGE-GARD™","Active","4 Ohms","±20%","14A","50 mOhms","0.900"" (22.86mm)","0.310"" (7.87mm)","CSA, UR"
https://www.ametherm.com/datasheetspdf/SL320R536.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_SL32.jpg,570-1057-ND,SL32 0R536,Ametherm,ICL 500 MOHM 20% 36A 31MM,1128,0,"2.49000","0","1","Bulk","BigAMP","Active","500 mOhms","±20%","36A","10 mOhms","1.220"" (31.00mm)","0.307"" (7.80mm)","CSA"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S364.pdf,//media.digikey.com/Photos/Epcos%20Photos/B57364S.jpg,495-6657-ND,B57364S0409M000,EPCOS (TDK),ICL 4 OHM 20% 21MM,1315,0,"2.74000","0","1","Bulk","S364","Active","4 Ohms","±20%","-","-","0.827"" (21.00mm)","-","-"
https://www.cantherm.com/wp-content/uploads/2018/08/MF72_AUG_2018.pdf,//media.digikey.com/photos/Cantherm%20Photos/MF72-016D20.JPG,317-1231-ND,MF72-016D20,Cantherm,ICL 16 OHM 20% 5A 22.5MM,342,0,"3.30000","0","1","Bulk","MF72","Active","16 Ohms","±20%","5A","212 mOhms","0.886"" (22.50mm)","0.394"" (10.00mm)","-"
http://www.vishay.com/docs/29165/ptcel.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/MFG_PTCEL.JPG,BC3318-ND,PTCEL13R121MBE,Vishay BC Components,ICL 120 OHM 13MM,1026,0,"3.50000","0","1","Bulk","PTCEL","Active","120 Ohms","-","-","-","0.512"" (13.00mm)","0.197"" (5.00mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Ametherm%20PDFs/SURGE-GARD_Series_Web.pdf,//media.digikey.com/Photos/Ametherm%20Photos/SG260.JPG,570-1142-ND,SG260,Ametherm,ICL 500 MOHM 20% 30A 31.75MM,369,0,"3.75000","0","1","Bulk","SURGE-GARD™","Active","500 mOhms","±20%","30A","10 mOhms","1.250"" (31.75mm)","0.310"" (7.87mm)","CSA, UR"
https://www.littelfuse.com/~/media/electronics/engineering_drawings/power_thermistors/littelfuse_power_thermistors_inrush_current_limiting_power_thermistors_st2r515b_engineering_drawing.pdf.pdf,//media.digikey.com/Photos/US%20Sensor%20Photos/MFG_ST-Series.jpg,615-1049-ND,ST2R515B,Littelfuse Inc.,ICL 2.5 OHM 20% 15A 30.5MM,329,0,"3.75000","0","1","Bulk","ST","Active","2.5 Ohms","±20%","15A","30 mOhms","1.201"" (30.50mm)","0.310"" (7.87mm)","-"
http://sensing.honeywell.com/index.php/ci_id/45713/la_id/1/document/1/re_id/0,//media.digikey.com/photos/Honeywell%20Photos/ICL155R006-01.JPG,480-3172-ND,ICL155R006-01,Honeywell Sensing and Productivity Solutions,ICL 5 OHM 20% 6A 15MM,996,0,"4.05000","0","1","Bulk","-","Active","5 Ohms","±20%","6A","100 mOhms","0.591"" (15.00mm)","0.310"" (7.87mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Ametherm%20PDFs/SURGE-GARD_Series_Web.pdf,//media.digikey.com/Photos/Ametherm%20Photos/SG328.JPG,570-1145-ND,SG328,Ametherm,ICL 1 OHM 25% 30A 31.75MM,340,0,"4.26000","0","1","Bulk","SURGE-GARD™","Active","1 Ohms","±25%","30A","15 mOhms","1.250"" (31.75mm)","0.350"" (8.89mm)","CSA, UR"
https://www.ametherm.com/datasheetspdf/MS321R036.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_MS32%20Series.jpg,570-1375-ND,MS32 1R036-B,Ametherm,ICL 1 OHM 25% 36A 31MM,743,0,"4.67000","0","1","Bulk","MegaSurge™","Active","1 Ohms","±25%","36A","10 mOhms","1.220"" (31.00mm)","0.307"" (7.80mm)","-"
https://www.ametherm.com/datasheetspdf/MS3210015.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_MS32%20Series.jpg,570-1373-ND,MS32 10015-B,Ametherm,ICL 10 OHM 25% 15A 31MM,171,0,"4.67000","0","1","Bulk","MegaSurge™","Active","10 Ohms","±25%","15A","60 mOhms","1.220"" (31.00mm)","0.307"" (7.80mm)","-"
https://www.ametherm.com/datasheetspdf/MS3220008.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_MS32%20Series.jpg,570-1376-ND,MS32 20008-B,Ametherm,ICL 20 OHM 25% 8A 31MM,127,0,"4.67000","0","1","Bulk","MegaSurge™","Active","20 Ohms","±25%","8A","220 mOhms","1.220"" (31.00mm)","0.307"" (7.80mm)","-"
https://www.ametherm.com/datasheetspdf/MS325R020.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_MS32%20Series.jpg,570-1380-ND,MS32 5R020-B,Ametherm,ICL 5 OHM 25% 20A 31MM,102,0,"4.67000","0","1","Bulk","MegaSurge™","Active","5 Ohms","±25%","20A","40 mOhms","1.220"" (31.00mm)","0.307"" (7.80mm)","-"
http://www.vishay.com/docs/29165/ptcel.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/MFG_PTCEL.JPG,BC3321-ND,PTCEL17R600MBE,Vishay BC Components,ICL 60 OHM 17MM,238,0,"5.09000","0","1","Bulk","PTCEL","Active","60 Ohms","-","-","-","0.670"" (17.00mm)","0.197"" (5.00mm)","-"
https://www.cantherm.com/wp-content/uploads/2018/08/MF72_AUG_2018.pdf,//media.digikey.com/photos/Cantherm%20Photos/MF72-003D25.JPG,317-1234-ND,MF72-003D25,Cantherm,ICL 3 OHM 20% 9A 27.5MM,2335,0,"5.20000","0","1","Bulk","MF72","Active","3 Ohms","±20%","9A","44 mOhms","1.083"" (27.50mm)","0.394"" (10.00mm)","-"
https://www.cantherm.com/wp-content/uploads/2018/08/MF72_AUG_2018.pdf,//media.digikey.com/photos/Cantherm%20Photos/MF72-000.7D25.JPG,317-1232-ND,MF72-000.7D25,Cantherm,ICL 700 MOHM 20% 12A 27.5MM,110,0,"5.20000","0","1","Bulk","MF72","Active","700 mOhms","±20%","12A","14 mOhms","1.083"" (27.50mm)","0.394"" (10.00mm)","-"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S464.pdf,//media.digikey.com/photos/Epcos%20Photos/B57464S509M.JPG,495-4113-ND,B57464S0509M000,EPCOS (TDK),ICL 5 OHM 20% 9.5A 26MM,504,0,"5.97000","0","1","Bulk","-","Active","5 Ohms","±20%","9.5A","-","1.024"" (26.00mm)","0.295"" (7.50mm)","-"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S464.pdf,//media.digikey.com/photos/Epcos%20Photos/B57464S209M.JPG,495-4112-ND,B57464S0209M000,EPCOS (TDK),ICL 2 OHM 20% 13.5A 26MM,390,0,"5.97000","0","1","Bulk","-","Active","2 Ohms","±20%","13.5A","-","1.024"" (26.00mm)","0.295"" (7.50mm)","-"
//media.digikey.com/PDF/Data%20Sheets/Ametherm%20PDFs/AS352R035.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_AS35%20Series.jpg,570-1112-ND,AS35 2R035,Ametherm,ICL 2 OHM 25% 35A 36MM,224,0,"13.65000","0","1","Bulk","AS","Active","2 Ohms","±25%","35A","12 mOhms","1.417"" (36.00mm)","0.748"" (19.00mm)","-"
-,//media.digikey.com/Photos/Epcos%20Photos/B57364S.jpg,495-7258-ND,B57364S0121M000,EPCOS (TDK),ICL 120 OHM 20% 21MM,1710,0,"3.46000","0","1","Bulk","S364","Active","120 Ohms","±20%","-","-","0.827"" (21.00mm)","-","-"
http://sensing.honeywell.com/index.php/ci_id/45713/la_id/1/document/1/re_id/0,//media.digikey.com/photos/Honeywell%20Photos/ICL2210008-01.JPG,480-3174-ND,ICL2210008-01,Honeywell Sensing and Productivity Solutions,ICL 10 OHM 20% 8A 22MM,916,0,"6.84000","0","1","Bulk","-","Active","10 Ohms","±20%","8A","100 mOhms","0.866"" (22.00mm)","0.310"" (7.87mm)","-"
http://sensing.honeywell.com/index.php/ci_id/45713/la_id/1/document/1/re_id/0,//media.digikey.com/photos/Honeywell%20Photos/ICL321R030-01.JPG,480-3177-ND,ICL321R030-01,Honeywell Sensing and Productivity Solutions,ICL 1 OHM 20% 30A 32MM,718,0,"7.19000","0","1","Bulk","-","Active","1 Ohms","±20%","30A","20 mOhms","1.260"" (32.00mm)","0.310"" (7.87mm)","-"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S235.pdf,//media.digikey.com/photos/Epcos%20Photos/B5723xS%20Series.jpg,495-77335-2-ND,B57235S0809M051,EPCOS (TDK),ICL 8 OHM 20% 3.5A 9.5MM,6000,0,"0.38675","0","1500","Tape & Reel (TR)","-","Active","8 Ohms","±20%","3.5A","-","0.374"" (9.50mm)","0.197"" (5.00mm)","CQC, UL, VDE"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S235.pdf,//media.digikey.com/photos/Epcos%20Photos/B5723xS%20Series.jpg,495-77335-1-ND,B57235S0809M051,EPCOS (TDK),ICL 8 OHM 20% 3.5A 9.5MM,6000,0,"1.09000","0","1","Cut Tape (CT)","-","Active","8 Ohms","±20%","3.5A","-","0.374"" (9.50mm)","0.197"" (5.00mm)","CQC, UL, VDE"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S235.pdf,//media.digikey.com/photos/Epcos%20Photos/B5723xS%20Series.jpg,495-76275-2-ND,B57235S0609M051,EPCOS (TDK),ICL 10 OHM 20% 4A 9.5MM,3000,0,"0.38675","0","1500","Tape & Reel (TR)","-","Active","10 Ohms","±20%","4A","125 mOhms","0.374"" (9.50mm)","0.197"" (5.00mm)","CQC, UL, VDE"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S235.pdf,//media.digikey.com/photos/Epcos%20Photos/B5723xS%20Series.jpg,495-76275-1-ND,B57235S0609M051,EPCOS (TDK),ICL 10 OHM 20% 4A 9.5MM,4406,0,"1.09000","0","1","Cut Tape (CT)","-","Active","10 Ohms","±20%","4A","125 mOhms","0.374"" (9.50mm)","0.197"" (5.00mm)","CQC, UL, VDE"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S235.pdf,//media.digikey.com/photos/Epcos%20Photos/B5723xS%20Series.jpg,495-77334-2-ND,B57235S0259M051,EPCOS (TDK),ICL 2.5 OHM 20% 5.2A 9.5MM,1500,0,"0.38675","0","1500","Tape & Reel (TR)","-","Active","2.5 Ohms","±20%","5.2A","-","0.374"" (9.50mm)","0.197"" (5.00mm)","CQC, UL, VDE"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S235.pdf,//media.digikey.com/photos/Epcos%20Photos/B5723xS%20Series.jpg,495-77334-1-ND,B57235S0259M051,EPCOS (TDK),ICL 2.5 OHM 20% 5.2A 9.5MM,2445,0,"1.09000","0","1","Cut Tape (CT)","-","Active","2.5 Ohms","±20%","5.2A","-","0.374"" (9.50mm)","0.197"" (5.00mm)","CQC, UL, VDE"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/P11.pdf,//media.digikey.com/Photos/Epcos%20Photos/P11-SERIES.jpg,495-76257-2-ND,B57211P0509M351,EPCOS (TDK),ICL 5 OHM 20% 5A 13MM,3000,0,"0.40040","0","1500","Tape & Reel (TR)","P11","Active","5 Ohms","±20%","5A","130 mOhms","0.512"" (13.00mm)","0.295"" (7.50mm)","-"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/P11.pdf,//media.digikey.com/Photos/Epcos%20Photos/P11-SERIES.jpg,495-76257-1-ND,B57211P0509M351,EPCOS (TDK),ICL 5 OHM 20% 5A 13MM,4456,0,"1.01000","0","1","Cut Tape (CT)","P11","Active","5 Ohms","±20%","5A","130 mOhms","0.512"" (13.00mm)","0.295"" (7.50mm)","-"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/P11.pdf,//media.digikey.com/Photos/Epcos%20Photos/P11-SERIES.jpg,495-76256-2-ND,B57211P0160M351,EPCOS (TDK),ICL 16 OHM 20% 3A 13MM,1500,0,"0.40040","0","1500","Tape & Reel (TR)","P11","Active","16 Ohms","±20%","3A","346 mOhms","0.512"" (13.00mm)","0.295"" (7.50mm)","-"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/P11.pdf,//media.digikey.com/Photos/Epcos%20Photos/P11-SERIES.jpg,495-76256-1-ND,B57211P0160M351,EPCOS (TDK),ICL 16 OHM 20% 3A 13MM,2187,0,"1.01000","0","1","Cut Tape (CT)","P11","Active","16 Ohms","±20%","3A","346 mOhms","0.512"" (13.00mm)","0.295"" (7.50mm)","-"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S236.pdf,//media.digikey.com/photos/Epcos%20Photos/B57236S0100M000.JPG,495-76106-2-ND,B57236S0100M051,EPCOS (TDK),ICL 10 OHM 20% 3.5A 11.5MM,11000,0,"0.42790","0","1000","Tape & Reel (TR)","S236","Active","10 Ohms","±20%","3.5A","-","0.453"" (11.50mm)","0.197"" (5.00mm)","UL"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S236.pdf,//media.digikey.com/photos/Epcos%20Photos/B57236S0100M000.JPG,495-76106-1-ND,B57236S0100M051,EPCOS (TDK),ICL 10 OHM 20% 3.5A 11.5MM,11918,0,"1.04000","0","1","Cut Tape (CT)","-","Active","10 Ohms","±20%","3.5A","-","0.453"" (11.50mm)","0.197"" (5.00mm)","UL"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S236.pdf,//media.digikey.com/photos/Epcos%20Photos/B57236S0100M000.JPG,495-76106-6-ND,B57236S0100M051,EPCOS (TDK),ICL 10 OHM 20% 3.5A 11.5MM,11918,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","10 Ohms","±20%","3.5A","-","0.453"" (11.50mm)","0.197"" (5.00mm)","UL"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S236.pdf,//media.digikey.com/photos/Epcos%20Photos/B57236S0100M000.JPG,495-77336-2-ND,B57236S0120M051,EPCOS (TDK),ICL 12 OHM 20% 3.2A 11.5MM,5000,0,"0.42790","0","1000","Tape & Reel (TR)","S236","Active","12 Ohms","±20%","3.2A","-","0.453"" (11.50mm)","0.197"" (5.00mm)","UL"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S236.pdf,//media.digikey.com/photos/Epcos%20Photos/B57236S0100M000.JPG,495-77336-1-ND,B57236S0120M051,EPCOS (TDK),ICL 12 OHM 20% 3.2A 11.5MM,5997,0,"1.04000","0","1","Cut Tape (CT)","-","Active","12 Ohms","±20%","3.2A","-","0.453"" (11.50mm)","0.197"" (5.00mm)","UL"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S236.pdf,//media.digikey.com/photos/Epcos%20Photos/B57236S0100M000.JPG,495-77338-2-ND,B57236S0200M051,EPCOS (TDK),ICL 20 OHM 20% 2.8A 11.5MM,5000,0,"0.42790","0","1000","Tape & Reel (TR)","S236","Active","20 Ohms","±20%","2.8A","-","0.453"" (11.50mm)","0.197"" (5.00mm)","UL"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S236.pdf,//media.digikey.com/photos/Epcos%20Photos/B57236S0100M000.JPG,495-77338-1-ND,B57236S0200M051,EPCOS (TDK),ICL 20 OHM 20% 2.8A 11.5MM,5685,0,"1.04000","0","1","Cut Tape (CT)","-","Active","20 Ohms","±20%","2.8A","-","0.453"" (11.50mm)","0.197"" (5.00mm)","UL"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S236.pdf,//media.digikey.com/photos/Epcos%20Photos/B57236S0100M000.JPG,495-77337-2-ND,B57236S0160M051,EPCOS (TDK),ICL 16 OHM 20% 2.9A 11.5MM,4000,0,"0.42790","0","1000","Tape & Reel (TR)","S236","Active","16 Ohms","±20%","2.9A","-","0.453"" (11.50mm)","0.197"" (5.00mm)","UL"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S236.pdf,//media.digikey.com/photos/Epcos%20Photos/B57236S0100M000.JPG,495-77337-1-ND,B57236S0160M051,EPCOS (TDK),ICL 16 OHM 20% 2.9A 11.5MM,4380,0,"1.04000","0","1","Cut Tape (CT)","-","Active","16 Ohms","±20%","2.9A","-","0.453"" (11.50mm)","0.197"" (5.00mm)","UL"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S236.pdf,//media.digikey.com/photos/Epcos%20Photos/B57236S0100M000.JPG,495-77339-2-ND,B57236S0259M051,EPCOS (TDK),ICL 2.5 OHM 20% 11.5MM,6000,0,"0.48692","0","1000","Tape & Reel (TR)","S236","Active","2.5 Ohms","±20%","-","-","0.453"" (11.50mm)","-","-"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S236.pdf,//media.digikey.com/photos/Epcos%20Photos/B57236S0100M000.JPG,495-77339-1-ND,B57236S0259M051,EPCOS (TDK),ICL 2.5 OHM 20% 11.5MM,6000,0,"1.35000","0","1","Cut Tape (CT)","-","Active","2.5 Ohms","±20%","-","-","0.453"" (11.50mm)","-","-"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S236.pdf,//media.digikey.com/photos/Epcos%20Photos/B57236S0100M000.JPG,495-76279-2-ND,B57236S0800M051,EPCOS (TDK),ICL 80 OHM 20% 1.6A 11.5MM,5000,0,"0.48692","0","1000","Tape & Reel (TR)","S236","Active","80 Ohms","±20%","1.6A","861 mOhms","0.453"" (11.50mm)","-","CQC, UL, VDE"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S236.pdf,//media.digikey.com/photos/Epcos%20Photos/B57236S0100M000.JPG,495-76279-1-ND,B57236S0800M051,EPCOS (TDK),ICL 80 OHM 20% 1.6A,5645,0,"1.35000","0","1","Cut Tape (CT)","-","Active","80 Ohms","±20%","1.6A","861 mOhms","-","-","CQC, UL, VDE"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S236.pdf,//media.digikey.com/photos/Epcos%20Photos/B57236S0100M000.JPG,495-76107-2-ND,B57236S0509M051,EPCOS (TDK),ICL 5 OHM 20% 11.5MM,4000,0,"0.48692","0","1000","Tape & Reel (TR)","S236","Active","5 Ohms","±20%","-","-","0.453"" (11.50mm)","-","-"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S236.pdf,//media.digikey.com/photos/Epcos%20Photos/B57236S0100M000.JPG,495-76107-1-ND,B57236S0509M051,EPCOS (TDK),ICL 5 OHM 20% 11.5MM,4650,0,"1.35000","0","1","Cut Tape (CT)","-","Active","5 Ohms","±20%","-","-","0.453"" (11.50mm)","-","-"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S237.pdf,//media.digikey.com/photos/Epcos%20Photos/B57237%20Series.jpg,495-76282-2-ND,B57237S0229M051,EPCOS (TDK),ICL 2.2 OHM 20% 7A 15MM,4000,0,"0.51838","0","1000","Tape & Reel (TR)","S237","Active","2.2 Ohms","±20%","7A","-","0.591"" (15.00mm)","0.295"" (7.50mm)","UL"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S237.pdf,//media.digikey.com/photos/Epcos%20Photos/B57237%20Series.jpg,495-76282-1-ND,B57237S0229M051,EPCOS (TDK),ICL 2.2 OHM 20% 7A 15MM,4623,0,"1.26000","0","1","Cut Tape (CT)","-","Active","2.2 Ohms","±20%","7A","-","0.591"" (15.00mm)","0.295"" (7.50mm)","UL"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S237.pdf,//media.digikey.com/photos/Epcos%20Photos/B57237%20Series.jpg,495-76108-2-ND,B57237S0220M051,EPCOS (TDK),ICL 22 OHM 20% 2.8A 15MM,2000,0,"0.51838","0","1000","Tape & Reel (TR)","S237","Active","22 Ohms","±20%","2.8A","-","0.591"" (15.00mm)","0.295"" (7.50mm)","UL"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S237.pdf,//media.digikey.com/photos/Epcos%20Photos/B57237%20Series.jpg,495-76108-1-ND,B57237S0220M051,EPCOS (TDK),ICL 22 OHM 20% 2.8A 15MM,2657,0,"1.26000","0","1","Cut Tape (CT)","-","Active","22 Ohms","±20%","2.8A","-","0.591"" (15.00mm)","0.295"" (7.50mm)","UL"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S237.pdf,//media.digikey.com/photos/Epcos%20Photos/B57237%20Series.jpg,495-76108-6-ND,B57237S0220M051,EPCOS (TDK),ICL 22 OHM 20% 2.8A 15MM,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","22 Ohms","±20%","2.8A","-","0.591"" (15.00mm)","0.295"" (7.50mm)","UL"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S238.pdf,//media.digikey.com/photos/Epcos%20Photos/B5723xS%20Series.jpg,495-76287-2-ND,B57238S0479M051,EPCOS (TDK),ICL 4.7 OHM 20% 6.6A 16MM,2000,0,"0.56550","0","1000","Tape & Reel (TR)","S238","Active","4.7 Ohms","±20%","6.6A","-","0.630"" (16.00mm)","0.295"" (7.50mm)","UL"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S238.pdf,//media.digikey.com/photos/Epcos%20Photos/B5723xS%20Series.jpg,495-76287-1-ND,B57238S0479M051,EPCOS (TDK),ICL 4.7 OHM 20% 6.6A 16MM,2938,0,"1.37000","0","1","Cut Tape (CT)","-","Active","4.7 Ohms","±20%","6.6A","-","0.630"" (16.00mm)","0.295"" (7.50mm)","-"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S237.pdf,//media.digikey.com/photos/Epcos%20Photos/B57237%20Series.jpg,495-76285-2-ND,B57237S0709M051,EPCOS (TDK),ICL 7 OHM 20% 4.2A 15MM,4000,0,"0.58988","0","1000","Tape & Reel (TR)","S237","Active","7 Ohms","±20%","4.2A","-","0.591"" (15.00mm)","0.295"" (7.50mm)","UL"
https://www.tdk-electronics.tdk.com/inf/50/db/icl_16/S237.pdf,//media.digikey.com/photos/Epcos%20Photos/B57237%20Series.jpg,495-76285-1-ND,B57237S0709M051,EPCOS (TDK),ICL 7 OHM 20% 4.2A 15MM,4988,0,"1.63000","0","1","Cut Tape (CT)","-","Active","7 Ohms","±20%","4.2A","-","0.591"" (15.00mm)","0.295"" (7.50mm)","-"
https://www.ametherm.com/datasheetspdf/SL1010004.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_SL05%20Series.jpg,570-1418-ND,SL10 10004,Ametherm,ICL 10 OHM 20% 4A 10MM,2699,0,"0.66000","0","1","-","SL10","Active","10 Ohms","±20%","4A","220 mOhms","0.394"" (10.00mm)","0.197"" (5.00mm)","CSA"
https://www.ametherm.com/datasheetspdf/SL1010002.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_SL12%20Series.jpg,570-1438-ND,SL10 10002,Ametherm,ICL 10 OHM 25% 2A 10MM,1124,0,"0.66000","0","1","-","SL10","Active","10 Ohms","±25%","2A","340 mOhms","0.394"" (10.00mm)","0.201"" (5.10mm)","-"
https://www.ametherm.com/datasheetspdf/SL1215102.pdf,-,570-1421-ND,SL12 15102,Ametherm,INRUSH CURRENT LIMITERS 12MM 150,15972,0,"0.81000","0","1","-","SL12","Active","150 Ohms","±25%","2A","960 mOhms","-","-","UR"
https://www.ametherm.com/datasheetspdf/SL1560004.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_SL15_60002.jpg,570-1441-ND,SL15 60004-B,Ametherm,ICL 60 OHM 20% 4A 16MM,46648,0,"0.89000","0","1","Bulk","SL15","Active","60 Ohms","±20%","4A","730 mOhms","0.630"" (16.00mm)","0.307"" (7.80mm)","UR"
https://www.ametherm.com/datasheetspdf/SL155R006.pdf,-,570-1432-ND,SL15 5R006,Ametherm,ICL 5 OHM 20% 6A 15.5MM,3947,0,"0.89000","0","1","-","SL15","Active","5 Ohms","±20%","6A","120 mOhms","0.610"" (15.50mm)","0.307"" (7.80mm)","UR"
https://www.ametherm.com/datasheetspdf/SL152R506.pdf,//media.digikey.com/photos/Ametherm%20Photos/SL15-2R506.jpg,570-1428-ND,SL15 2R506,Ametherm,ICL 2.5 OHM 20% 6A 15MM,2064,0,"0.89000","0","1","-","SL15","Active","2.5 Ohms","±20%","6A","60 mOhms","0.591"" (15.00mm)","0.307"" (7.80mm)","UR"
https://www.ametherm.com/datasheetspdf/SL2230005.pdf,//media.digikey.com/Photos/Ametherm%20Photos/MFG_SL22.jpg,570-1442-2-ND,SL22 30005-T,Ametherm,ICL 30 OHM 20% 5A 22MM,1500,0,"0.91200","0","500","Tape & Reel (TR)","SL22","Active","30 Ohms","±20%","5A","390 mOhms","0.866"" (22.00mm)","0.307"" (7.80mm)","UR"
