Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Fuse Type","Current Rating (Amps)","Voltage Rating - AC","Voltage Rating - DC","Response Time","Package / Case","Mounting Type","Breaking Capacity @ Rated Voltage","Melting I²t","Approvals","Operating Temperature","Color","Size / Dimension"
http://datasheets.avx.com/AccuGuard2.pdf,//media.digikey.com/Renders/AVX%20Renders/F0402E.jpg,478-2868-1-ND,F0603E3R00FSTR,AVX Corporation,FUSE BOARD MOUNT 3A 32VDC 0603,15596,0,"0.35000","0","1","Cut Tape (CT)","Accu-Guard® II","Active","Board Mount (Cartridge Style Excluded)","3A","-","32V","Fast Blow","0603 (1608 Metric)","Surface Mount","50A","0.25","cUL, UL","-55°C ~ 125°C","-","0.063"" L x 0.032"" W x 0.025"" H (1.60mm x 0.81mm x 0.63mm)"
http://datasheets.avx.com/AccuGuard2.pdf,//media.digikey.com/Renders/AVX%20Renders/F0402E.jpg,478-2868-6-ND,F0603E3R00FSTR,AVX Corporation,FUSE BOARD MOUNT 3A 32VDC 0603,15596,0,"Digi-Reel","0","1","Digi-Reel®","Accu-Guard® II","Active","Board Mount (Cartridge Style Excluded)","3A","-","32V","Fast Blow","0603 (1608 Metric)","Surface Mount","50A","0.25","cUL, UL","-55°C ~ 125°C","-","0.063"" L x 0.032"" W x 0.025"" H (1.60mm x 0.81mm x 0.63mm)"
http://datasheets.avx.com/AccuGuard2.pdf,//media.digikey.com/Renders/AVX%20Renders/F0402E.jpg,478-2858-2-ND,F0603E0R25FSTR,AVX Corporation,FUSE BOARD MNT 250MA 32VDC 0603,54000,0,"0.15125","0","3000","Tape & Reel (TR)","Accu-Guard® II","Active","Board Mount (Cartridge Style Excluded)","250mA","-","32V","Fast Blow","0603 (1608 Metric)","Surface Mount","50A","0.00005","cUL, UL","-55°C ~ 125°C","-","0.063"" L x 0.032"" W x 0.025"" H (1.60mm x 0.81mm x 0.63mm)"
http://datasheets.avx.com/AccuGuard2.pdf,//media.digikey.com/Renders/AVX%20Renders/F0402E.jpg,478-2858-1-ND,F0603E0R25FSTR,AVX Corporation,FUSE BOARD MNT 250MA 32VDC 0603,55671,0,"0.41000","0","1","Cut Tape (CT)","Accu-Guard® II","Active","Board Mount (Cartridge Style Excluded)","250mA","-","32V","Fast Blow","0603 (1608 Metric)","Surface Mount","50A","0.00005","cUL, UL","-55°C ~ 125°C","-","0.063"" L x 0.032"" W x 0.025"" H (1.60mm x 0.81mm x 0.63mm)"
http://datasheets.avx.com/AccuGuard2.pdf,//media.digikey.com/Renders/AVX%20Renders/F0402E.jpg,478-2858-6-ND,F0603E0R25FSTR,AVX Corporation,FUSE BOARD MNT 250MA 32VDC 0603,55671,0,"Digi-Reel","0","1","Digi-Reel®","Accu-Guard® II","Active","Board Mount (Cartridge Style Excluded)","250mA","-","32V","Fast Blow","0603 (1608 Metric)","Surface Mount","50A","0.00005","cUL, UL","-55°C ~ 125°C","-","0.063"" L x 0.032"" W x 0.025"" H (1.60mm x 0.81mm x 0.63mm)"
https://belfuse.com/resources/StewartConnector/SSQ.pdf,"//media.digikey.com/photos/Bel%20Photos/SST,SSQ.jpg",507-1056-2-ND,SSQ 8,Bel Fuse Inc.,FUSE BRD MNT 8A 125VAC 86VDC SMD,53000,0,"0.15908","0","1000","Tape & Reel (TR)","SSQ","Not For New Designs","Board Mount (Cartridge Style Excluded)","8A","125V","86V","Fast Blow","2-SMD, Square End Block","Surface Mount","50A AC, 10kA DC","26","CE, cULus","-55°C ~ 125°C","-","0.240"" L x 0.100"" W x 0.100"" H (6.10mm x 2.54mm x 2.54mm)"
https://belfuse.com/resources/StewartConnector/SSQ.pdf,"//media.digikey.com/photos/Bel%20Photos/SST,SSQ.jpg",507-1056-1-ND,SSQ 8,Bel Fuse Inc.,FUSE BRD MNT 8A 125VAC 86VDC SMD,53878,0,"0.39000","0","1","Cut Tape (CT)","SSQ","Not For New Designs","Board Mount (Cartridge Style Excluded)","8A","125V","86V","Fast Blow","2-SMD, Square End Block","Surface Mount","50A AC, 10kA DC","26","CE, cULus","-55°C ~ 125°C","-","0.240"" L x 0.100"" W x 0.100"" H (6.10mm x 2.54mm x 2.54mm)"
https://belfuse.com/resources/StewartConnector/SSQ.pdf,"//media.digikey.com/photos/Bel%20Photos/SST,SSQ.jpg",507-1056-6-ND,SSQ 8,Bel Fuse Inc.,FUSE BRD MNT 8A 125VAC 86VDC SMD,53878,0,"Digi-Reel","0","1","Digi-Reel®","SSQ","Not For New Designs","Board Mount (Cartridge Style Excluded)","8A","125V","86V","Fast Blow","2-SMD, Square End Block","Surface Mount","50A AC, 10kA DC","26","CE, cULus","-55°C ~ 125°C","-","0.240"" L x 0.100"" W x 0.100"" H (6.10mm x 2.54mm x 2.54mm)"
https://belfuse.com/resources/datasheets/circuitprotection/ds-cp-rst-series.pdf,//media.digikey.com/Photos/Bel%20Photos/MFG_RST_LONG-SERIES.jpg,507-1722-3-ND,RST 500 AMMO,Bel Fuse Inc.,FUSE BRD MNT 500MA 250VAC RADIAL,46000,0,"0.15908","0","1000","Tape & Box (TB)","RST","Active","Board Mount (Cartridge Style Excluded)","500mA","250V","-","Slow Blow","Radial, Box","Through Hole","100A","1.7","CCC, CE, cURus, SEMKO, VDE","-55°C ~ 125°C","-","0.329"" L x 0.157"" W x 0.303"" H (8.35mm x 4.00mm x 7.70mm)"
https://belfuse.com/resources/datasheets/circuitprotection/ds-cp-rst-series.pdf,//media.digikey.com/Photos/Bel%20Photos/MFG_RST_LONG-SERIES.jpg,507-1722-1-ND,RST 500 AMMO,Bel Fuse Inc.,FUSE BRD MNT 500MA 250VAC RADIAL,46779,0,"0.39000","0","1","Cut Tape (CT)","RST","Active","Board Mount (Cartridge Style Excluded)","500mA","250V","-","Slow Blow","Radial, Box","Through Hole","100A","1.7","CCC, CE, cURus, SEMKO, VDE","-55°C ~ 125°C","-","0.329"" L x 0.157"" W x 0.303"" H (8.35mm x 4.00mm x 7.70mm)"
https://belfuse.com/resources/StewartConnector/SSQ.pdf,"//media.digikey.com/photos/Bel%20Photos/SST,SSQ.jpg",507-1051-2-ND,SSQ 3.5,Bel Fuse Inc.,FUSE BRD MNT 3.5A 125VAC/VDC SMD,31000,0,"0.15908","0","1000","Tape & Reel (TR)","SSQ","Not For New Designs","Board Mount (Cartridge Style Excluded)","3.5A","125V","125V","Fast Blow","2-SMD, Square End Block","Surface Mount","50A AC, 300A DC","3.9","CE, CSA, cULus","-55°C ~ 125°C","-","0.240"" L x 0.100"" W x 0.100"" H (6.10mm x 2.54mm x 2.54mm)"
https://belfuse.com/resources/StewartConnector/SSQ.pdf,"//media.digikey.com/photos/Bel%20Photos/SST,SSQ.jpg",507-1051-1-ND,SSQ 3.5,Bel Fuse Inc.,FUSE BRD MNT 3.5A 125VAC/VDC SMD,32008,0,"0.39000","0","1","Cut Tape (CT)","SSQ","Not For New Designs","Board Mount (Cartridge Style Excluded)","3.5A","125V","125V","Fast Blow","2-SMD, Square End Block","Surface Mount","50A AC, 300A DC","3.9","CE, CSA, cULus","-55°C ~ 125°C","-","0.240"" L x 0.100"" W x 0.100"" H (6.10mm x 2.54mm x 2.54mm)"
https://belfuse.com/resources/StewartConnector/SSQ.pdf,"//media.digikey.com/photos/Bel%20Photos/SST,SSQ.jpg",507-1051-6-ND,SSQ 3.5,Bel Fuse Inc.,FUSE BRD MNT 3.5A 125VAC/VDC SMD,32008,0,"Digi-Reel","0","1","Digi-Reel®","SSQ","Not For New Designs","Board Mount (Cartridge Style Excluded)","3.5A","125V","125V","Fast Blow","2-SMD, Square End Block","Surface Mount","50A AC, 300A DC","3.9","CE, CSA, cULus","-55°C ~ 125°C","-","0.240"" L x 0.100"" W x 0.100"" H (6.10mm x 2.54mm x 2.54mm)"
https://belfuse.com/resources/StewartConnector/SSQ.pdf,"//media.digikey.com/photos/Bel%20Photos/SST,SSQ.jpg",507-1050-2-ND,SSQ 3,Bel Fuse Inc.,FUSE BRD MNT 3A 125VAC/VDC 2SMD,25000,0,"0.15908","0","1000","Tape & Reel (TR)","SSQ","Not For New Designs","Board Mount (Cartridge Style Excluded)","3A","125V","125V","Fast Blow","2-SMD, Square End Block","Surface Mount","50A AC, 300A DC","3","CE, CSA, cULus","-55°C ~ 125°C","-","0.240"" L x 0.100"" W x 0.100"" H (6.10mm x 2.54mm x 2.54mm)"
https://belfuse.com/resources/StewartConnector/SSQ.pdf,"//media.digikey.com/photos/Bel%20Photos/SST,SSQ.jpg",507-1050-1-ND,SSQ 3,Bel Fuse Inc.,FUSE BRD MNT 3A 125VAC/VDC 2SMD,26007,0,"0.39000","0","1","Cut Tape (CT)","SSQ","Not For New Designs","Board Mount (Cartridge Style Excluded)","3A","125V","125V","Fast Blow","2-SMD, Square End Block","Surface Mount","50A AC, 300A DC","3","CE, CSA, cULus","-55°C ~ 125°C","-","0.240"" L x 0.100"" W x 0.100"" H (6.10mm x 2.54mm x 2.54mm)"
https://belfuse.com/resources/StewartConnector/SSQ.pdf,"//media.digikey.com/photos/Bel%20Photos/SST,SSQ.jpg",507-1050-6-ND,SSQ 3,Bel Fuse Inc.,FUSE BRD MNT 3A 125VAC/VDC 2SMD,26007,0,"Digi-Reel","0","1","Digi-Reel®","SSQ","Not For New Designs","Board Mount (Cartridge Style Excluded)","3A","125V","125V","Fast Blow","2-SMD, Square End Block","Surface Mount","50A AC, 300A DC","3","CE, CSA, cULus","-55°C ~ 125°C","-","0.240"" L x 0.100"" W x 0.100"" H (6.10mm x 2.54mm x 2.54mm)"
https://belfuse.com/resources/StewartConnector/SSQ.pdf,"//media.digikey.com/photos/Bel%20Photos/SST,SSQ.jpg",507-1053-2-ND,SSQ 5,Bel Fuse Inc.,FUSE BRD MNT 5A 125VAC/VDC 2SMD,12000,0,"0.15908","0","1000","Tape & Reel (TR)","SSQ","Not For New Designs","Board Mount (Cartridge Style Excluded)","5A","125V","125V","Fast Blow","2-SMD, Square End Block","Surface Mount","50A AC, 300A DC","8.8","CE, CSA, cULus","-55°C ~ 125°C","-","0.240"" L x 0.100"" W x 0.100"" H (6.10mm x 2.54mm x 2.54mm)"
https://belfuse.com/resources/StewartConnector/SSQ.pdf,"//media.digikey.com/photos/Bel%20Photos/SST,SSQ.jpg",507-1053-1-ND,SSQ 5,Bel Fuse Inc.,FUSE BRD MNT 5A 125VAC/VDC 2SMD,13199,0,"0.39000","0","1","Cut Tape (CT)","SSQ","Not For New Designs","Board Mount (Cartridge Style Excluded)","5A","125V","125V","Fast Blow","2-SMD, Square End Block","Surface Mount","50A AC, 300A DC","8.8","CE, CSA, cULus","-55°C ~ 125°C","-","0.240"" L x 0.100"" W x 0.100"" H (6.10mm x 2.54mm x 2.54mm)"
https://belfuse.com/resources/StewartConnector/SSQ.pdf,"//media.digikey.com/photos/Bel%20Photos/SST,SSQ.jpg",507-1053-6-ND,SSQ 5,Bel Fuse Inc.,FUSE BRD MNT 5A 125VAC/VDC 2SMD,13199,0,"Digi-Reel","0","1","Digi-Reel®","SSQ","Not For New Designs","Board Mount (Cartridge Style Excluded)","5A","125V","125V","Fast Blow","2-SMD, Square End Block","Surface Mount","50A AC, 300A DC","8.8","CE, CSA, cULus","-55°C ~ 125°C","-","0.240"" L x 0.100"" W x 0.100"" H (6.10mm x 2.54mm x 2.54mm)"
https://belfuse.com/resources/datasheets/circuitprotection/ds-cp-rst-series.pdf,//media.digikey.com/Photos/Bel%20Photos/MFG_RST_LONG-SERIES.jpg,507-1721-3-ND,RST 4 AMMO,Bel Fuse Inc.,FUSE BOARD MOUNT 4A 250VAC RAD,7000,0,"0.15908","0","1000","Tape & Box (TB)","RST","Active","Board Mount (Cartridge Style Excluded)","4A","250V","-","Slow Blow","Radial, Box","Through Hole","100A","110","CCC, CE, cURus, PSE, SEMKO, VDE","-55°C ~ 125°C","-","0.329"" L x 0.157"" W x 0.303"" H (8.35mm x 4.00mm x 7.70mm)"
https://belfuse.com/resources/datasheets/circuitprotection/ds-cp-rst-series.pdf,//media.digikey.com/Photos/Bel%20Photos/MFG_RST_LONG-SERIES.jpg,507-1721-1-ND,RST 4 AMMO,Bel Fuse Inc.,FUSE BOARD MOUNT 4A 250VAC RAD,7151,0,"0.39000","0","1","Cut Tape (CT)","RST","Active","Board Mount (Cartridge Style Excluded)","4A","250V","-","Slow Blow","Radial, Box","Through Hole","100A","110","CCC, CE, cURus, PSE, SEMKO, VDE","-55°C ~ 125°C","-","0.329"" L x 0.157"" W x 0.303"" H (8.35mm x 4.00mm x 7.70mm)"
https://belfuse.com/resources/StewartConnector/SSQ.pdf,"//media.digikey.com/photos/Bel%20Photos/SST,SSQ.jpg",507-1057-2-ND,SSQ 10,Bel Fuse Inc.,FUSE BOARD MNT 10A 125VAC 86VDC,9000,0,"0.18113","0","1000","Tape & Reel (TR)","SSQ","Not For New Designs","Board Mount (Cartridge Style Excluded)","10A","125V","86V","Fast Blow","2-SMD, Square End Block","Surface Mount","50A AC, 10kA DC","46","CE, cULus","-55°C ~ 125°C","-","0.240"" L x 0.100"" W x 0.100"" H (6.10mm x 2.54mm x 2.54mm)"
https://belfuse.com/resources/StewartConnector/SSQ.pdf,"//media.digikey.com/photos/Bel%20Photos/SST,SSQ.jpg",507-1057-1-ND,SSQ 10,Bel Fuse Inc.,FUSE BOARD MNT 10A 125VAC 86VDC,9269,0,"0.44000","0","1","Cut Tape (CT)","SSQ","Not For New Designs","Board Mount (Cartridge Style Excluded)","10A","125V","86V","Fast Blow","2-SMD, Square End Block","Surface Mount","50A AC, 10kA DC","46","CE, cULus","-55°C ~ 125°C","-","0.240"" L x 0.100"" W x 0.100"" H (6.10mm x 2.54mm x 2.54mm)"
https://belfuse.com/resources/StewartConnector/SSQ.pdf,"//media.digikey.com/photos/Bel%20Photos/SST,SSQ.jpg",507-1057-6-ND,SSQ 10,Bel Fuse Inc.,FUSE BOARD MNT 10A 125VAC 86VDC,9269,0,"Digi-Reel","0","1","Digi-Reel®","SSQ","Not For New Designs","Board Mount (Cartridge Style Excluded)","10A","125V","86V","Fast Blow","2-SMD, Square End Block","Surface Mount","50A AC, 10kA DC","46","CE, cULus","-55°C ~ 125°C","-","0.240"" L x 0.100"" W x 0.100"" H (6.10mm x 2.54mm x 2.54mm)"
https://belfuse.com/resources/StewartConnector/SSQ.pdf,"//media.digikey.com/photos/Bel%20Photos/SST,SSQ.jpg",507-1059-2-ND,SSQ 15,Bel Fuse Inc.,FUSE BOARD MOUNT 15A 86VDC 2SMD,10000,0,"0.18113","0","1000","Tape & Reel (TR)","SSQ","Not For New Designs","Board Mount (Cartridge Style Excluded)","15A","-","86V","Fast Blow","2-SMD, Square End Block","Surface Mount","10kA","121","CE, cURus","-55°C ~ 125°C","-","0.240"" L x 0.100"" W x 0.100"" H (6.10mm x 2.54mm x 2.54mm)"
https://belfuse.com/resources/StewartConnector/SSQ.pdf,"//media.digikey.com/photos/Bel%20Photos/SST,SSQ.jpg",507-1059-1-ND,SSQ 15,Bel Fuse Inc.,FUSE BOARD MOUNT 15A 86VDC 2SMD,10450,0,"0.44000","0","1","Cut Tape (CT)","SSQ","Not For New Designs","Board Mount (Cartridge Style Excluded)","15A","-","86V","Fast Blow","2-SMD, Square End Block","Surface Mount","10kA","121","CE, cURus","-55°C ~ 125°C","-","0.240"" L x 0.100"" W x 0.100"" H (6.10mm x 2.54mm x 2.54mm)"
https://belfuse.com/resources/StewartConnector/SSQ.pdf,"//media.digikey.com/photos/Bel%20Photos/SST,SSQ.jpg",507-1059-6-ND,SSQ 15,Bel Fuse Inc.,FUSE BOARD MOUNT 15A 86VDC 2SMD,10450,0,"Digi-Reel","0","1","Digi-Reel®","SSQ","Not For New Designs","Board Mount (Cartridge Style Excluded)","15A","-","86V","Fast Blow","2-SMD, Square End Block","Surface Mount","10kA","121","CE, cURus","-55°C ~ 125°C","-","0.240"" L x 0.100"" W x 0.100"" H (6.10mm x 2.54mm x 2.54mm)"
https://belfuse.com/resources/StewartConnector/SSQ.pdf,"//media.digikey.com/photos/Bel%20Photos/SST,SSQ.jpg",507-1058-2-ND,SSQ 12,Bel Fuse Inc.,FUSE BOARD MNT 12A 125VAC 86VDC,22000,0,"0.19139","0","1000","Tape & Reel (TR)","SSQ","Not For New Designs","Board Mount (Cartridge Style Excluded)","12A","125V","86V","Fast Blow","2-SMD, Square End Block","Surface Mount","50A AC, 10kA DC","70","CE, cULus","-55°C ~ 125°C","-","0.240"" L x 0.100"" W x 0.100"" H (6.10mm x 2.54mm x 2.54mm)"
https://belfuse.com/resources/StewartConnector/SSQ.pdf,"//media.digikey.com/photos/Bel%20Photos/SST,SSQ.jpg",507-1058-1-ND,SSQ 12,Bel Fuse Inc.,FUSE BOARD MNT 12A 125VAC 86VDC,22374,0,"0.46000","0","1","Cut Tape (CT)","SSQ","Not For New Designs","Board Mount (Cartridge Style Excluded)","12A","125V","86V","Fast Blow","2-SMD, Square End Block","Surface Mount","50A AC, 10kA DC","70","CE, cULus","-55°C ~ 125°C","-","0.240"" L x 0.100"" W x 0.100"" H (6.10mm x 2.54mm x 2.54mm)"
https://belfuse.com/resources/StewartConnector/SSQ.pdf,"//media.digikey.com/photos/Bel%20Photos/SST,SSQ.jpg",507-1058-6-ND,SSQ 12,Bel Fuse Inc.,FUSE BOARD MNT 12A 125VAC 86VDC,22374,0,"Digi-Reel","0","1","Digi-Reel®","SSQ","Not For New Designs","Board Mount (Cartridge Style Excluded)","12A","125V","86V","Fast Blow","2-SMD, Square End Block","Surface Mount","50A AC, 10kA DC","70","CE, cULus","-55°C ~ 125°C","-","0.240"" L x 0.100"" W x 0.100"" H (6.10mm x 2.54mm x 2.54mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/bus-elx-ds-4416-SS-5H-series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/SS-5H-Series-APH.JPG,283-4168-3-ND,SS-5H-3.15A-APH,Eaton - Electronics Division,FUSE BRD MNT 3.15A 300VAC RADIAL,66000,0,"0.21450","0","1000","Tape & Box (TB)","SS-5H","Active","Board Mount (Cartridge Style Excluded)","3.15A","300V","-","Slow Blow","Radial, Box","Through Hole","100A","67","CQC, cURus, KC, PSE, TUV, VDE","-40°C ~ 125°C","-","0.335"" L x 0.169"" W x 0.329"" H (8.50mm x 4.30mm x 8.35mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/bus-elx-ds-4416-SS-5H-series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/SS-5H-Series-APH.JPG,283-4168-1-ND,SS-5H-3.15A-APH,Eaton - Electronics Division,FUSE BRD MNT 3.15A 300VAC RADIAL,67371,0,"0.53000","0","1","Cut Tape (CT)","SS-5H","Active","Board Mount (Cartridge Style Excluded)","3.15A","300V","-","Slow Blow","Radial, Box","Through Hole","100A","67","CQC, cURus, KC, PSE, TUV, VDE","-40°C ~ 125°C","-","0.335"" L x 0.169"" W x 0.329"" H (8.50mm x 4.30mm x 8.35mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/bus-elx-ds-4416-SS-5H-series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/SS-5H-1A-APH.JPG,283-4157-3-ND,SS-5H-1A-APH,Eaton - Electronics Division,FUSE BOARD MNT 1A 300VAC RADIAL,13000,0,"0.21450","0","1000","Tape & Box (TB)","SS-5H","Active","Board Mount (Cartridge Style Excluded)","1A","300V","-","Slow Blow","Radial, Box","Through Hole","100A","7.4","CQC, cURus, KC, PSE, TUV, VDE","-40°C ~ 125°C","-","0.335"" L x 0.170"" W x 0.337"" H (8.50mm x 4.30mm x 8.55mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/bus-elx-ds-4416-SS-5H-series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/SS-5H-1A-APH.JPG,283-4157-1-ND,SS-5H-1A-APH,Eaton - Electronics Division,FUSE BOARD MNT 1A 300VAC RADIAL,14297,0,"0.53000","0","1","Cut Tape (CT)","SS-5H","Active","Board Mount (Cartridge Style Excluded)","1A","300V","-","Slow Blow","Radial, Box","Through Hole","100A","7.4","CQC, cURus, KC, PSE, TUV, VDE","-40°C ~ 125°C","-","0.335"" L x 0.170"" W x 0.337"" H (8.50mm x 4.30mm x 8.55mm)"
http://www.vishay.com/docs/28747/mfuserie.pdf,//media.digikey.com/Renders/Vishay%20Beyschlag%20Renders/MFU%200805%20(2012%20metric).jpg,MFU08051.00TR-ND,MFU0805FF01000P100,Vishay Beyschlag,FUSE BOARD MOUNT 1A 32VDC 0805,64000,0,"0.22005","0","1000","Tape & Reel (TR)","MFU","Active","Board Mount (Cartridge Style Excluded)","1A","-","32V","Fast Blow","0805 (2012 Metric)","Surface Mount","50A","0.0028","UL","-55°C ~ 125°C","-","0.079"" L x 0.049"" W x 0.018"" H (2.00mm x 1.25mm x 0.45mm)"
http://www.vishay.com/docs/28747/mfuserie.pdf,//media.digikey.com/Renders/Vishay%20Beyschlag%20Renders/MFU%200805%20(2012%20metric).jpg,MFU08051.00CT-ND,MFU0805FF01000P100,Vishay Beyschlag,FUSE BOARD MOUNT 1A 32VDC 0805,64632,0,"0.54000","0","1","Cut Tape (CT)","MFU","Active","Board Mount (Cartridge Style Excluded)","1A","-","32V","Fast Blow","0805 (2012 Metric)","Surface Mount","50A","0.0028","UL","-55°C ~ 125°C","-","0.079"" L x 0.049"" W x 0.018"" H (2.00mm x 1.25mm x 0.45mm)"
http://www.vishay.com/docs/28747/mfuserie.pdf,//media.digikey.com/Renders/Vishay%20Beyschlag%20Renders/MFU%200805%20(2012%20metric).jpg,MFU08051.00DKR-ND,MFU0805FF01000P100,Vishay Beyschlag,FUSE BOARD MOUNT 1A 32VDC 0805,64632,0,"Digi-Reel","0","1","Digi-Reel®","MFU","Active","Board Mount (Cartridge Style Excluded)","1A","-","32V","Fast Blow","0805 (2012 Metric)","Surface Mount","50A","0.0028","UL","-55°C ~ 125°C","-","0.079"" L x 0.049"" W x 0.018"" H (2.00mm x 1.25mm x 0.45mm)"
http://www.vishay.com/docs/28747/mfuserie.pdf,//media.digikey.com/Renders/Vishay%20Beyschlag%20Renders/MFU%200805%20(2012%20metric).jpg,MFU08052.00TR-ND,MFU0805FF02000P100,Vishay Beyschlag,FUSE BOARD MOUNT 2A 32VDC 0805,19000,0,"0.22005","0","1000","Tape & Reel (TR)","MFU","Active","Board Mount (Cartridge Style Excluded)","2A","-","32V","Fast Blow","0805 (2012 Metric)","Surface Mount","50A","0.0101","UL","-55°C ~ 125°C","-","0.079"" L x 0.049"" W x 0.018"" H (2.00mm x 1.25mm x 0.45mm)"
http://www.vishay.com/docs/28747/mfuserie.pdf,//media.digikey.com/Renders/Vishay%20Beyschlag%20Renders/MFU%200805%20(2012%20metric).jpg,MFU08052.00CT-ND,MFU0805FF02000P100,Vishay Beyschlag,FUSE BOARD MOUNT 2A 32VDC 0805,19904,0,"0.54000","0","1","Cut Tape (CT)","MFU","Active","Board Mount (Cartridge Style Excluded)","2A","-","32V","Fast Blow","0805 (2012 Metric)","Surface Mount","50A","0.0101","UL","-55°C ~ 125°C","-","0.079"" L x 0.049"" W x 0.018"" H (2.00mm x 1.25mm x 0.45mm)"
http://www.vishay.com/docs/28747/mfuserie.pdf,//media.digikey.com/Renders/Vishay%20Beyschlag%20Renders/MFU%200805%20(2012%20metric).jpg,MFU08052.00DKR-ND,MFU0805FF02000P100,Vishay Beyschlag,FUSE BOARD MOUNT 2A 32VDC 0805,19904,0,"Digi-Reel","0","1","Digi-Reel®","MFU","Active","Board Mount (Cartridge Style Excluded)","2A","-","32V","Fast Blow","0805 (2012 Metric)","Surface Mount","50A","0.0101","UL","-55°C ~ 125°C","-","0.079"" L x 0.049"" W x 0.018"" H (2.00mm x 1.25mm x 0.45mm)"
http://www.vishay.com/docs/28747/mfuserie.pdf,//media.digikey.com/Renders/Vishay%20Beyschlag%20Renders/MFU%200805%20(2012%20metric).jpg,MFU08055.00TR-ND,MFU0805FF05000P100,Vishay Beyschlag,FUSE BOARD MOUNT 5A 32VDC 0805,11000,0,"0.22005","0","1000","Tape & Reel (TR)","MFU","Active","Board Mount (Cartridge Style Excluded)","5A","-","32V","Fast Blow","0805 (2012 Metric)","Surface Mount","50A","0.2275","UL","-55°C ~ 125°C","-","0.079"" L x 0.049"" W x 0.018"" H (2.00mm x 1.25mm x 0.45mm)"
http://www.vishay.com/docs/28747/mfuserie.pdf,//media.digikey.com/Renders/Vishay%20Beyschlag%20Renders/MFU%200805%20(2012%20metric).jpg,MFU08055.00CT-ND,MFU0805FF05000P100,Vishay Beyschlag,FUSE BOARD MOUNT 5A 32VDC 0805,11558,0,"0.54000","0","1","Cut Tape (CT)","MFU","Active","Board Mount (Cartridge Style Excluded)","5A","-","32V","Fast Blow","0805 (2012 Metric)","Surface Mount","50A","0.2275","UL","-55°C ~ 125°C","-","0.079"" L x 0.049"" W x 0.018"" H (2.00mm x 1.25mm x 0.45mm)"
http://www.vishay.com/docs/28747/mfuserie.pdf,//media.digikey.com/Renders/Vishay%20Beyschlag%20Renders/MFU%200805%20(2012%20metric).jpg,MFU08055.00DKR-ND,MFU0805FF05000P100,Vishay Beyschlag,FUSE BOARD MOUNT 5A 32VDC 0805,11558,0,"Digi-Reel","0","1","Digi-Reel®","MFU","Active","Board Mount (Cartridge Style Excluded)","5A","-","32V","Fast Blow","0805 (2012 Metric)","Surface Mount","50A","0.2275","UL","-55°C ~ 125°C","-","0.079"" L x 0.049"" W x 0.018"" H (2.00mm x 1.25mm x 0.45mm)"
https://www.bourns.com/docs/product-datasheets/sf0603s.pdf,//media.digikey.com/Renders/Bourns%20Renders/SF-0603.jpg,SF-0603S125-2TR-ND,SF-0603S125-2,Bourns Inc.,FUSE BOARD MNT 1.25A 32VDC 0603,55000,0,"0.24300","0","5000","Tape & Reel (TR)","SinglFuse™ SF-0603S","Active","Board Mount (Cartridge Style Excluded)","1.25A","-","32V","Slow Blow","0603 (1608 Metric)","Surface Mount","50A","0.057","UL","-20°C ~ 105°C","-","0.063"" L x 0.032"" W x 0.018"" H (1.60mm x 0.80mm x 0.45mm)"
https://www.bourns.com/docs/product-datasheets/sf0603s.pdf,//media.digikey.com/Renders/Bourns%20Renders/SF-0603.jpg,SF-0603S125-2CT-ND,SF-0603S125-2,Bourns Inc.,FUSE BOARD MNT 1.25A 32VDC 0603,56533,0,"0.66000","0","1","Cut Tape (CT)","SinglFuse™ SF-0603S","Active","Board Mount (Cartridge Style Excluded)","1.25A","-","32V","Slow Blow","0603 (1608 Metric)","Surface Mount","50A","0.057","UL","-20°C ~ 105°C","-","0.063"" L x 0.032"" W x 0.018"" H (1.60mm x 0.80mm x 0.45mm)"
