Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Fuseholder Type","Fuse Type","For Use With/Related Products","Fuse Size","Number of Circuits","Voltage","Current Rating (Amps)","Mounting Type","Orientation","Termination Style","Contact Material","Contact Finish"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_OMH_125.pdf,//media.digikey.com/Photos/Schurter%20Photos/0031.7701.11.JPG,486-1991-ND,0031.7701.11,Schurter Inc.,FUSE HLDR CARTRIDGE 125V 5A SMD,11186,1000,"1.39000","0","1","OMH 125","Active","Holder","Cartridge","OMF 63, OMF 125","0.291"" L x 0.122"" W x 0.102"" H (7.4mm x 3.1mm x 2.6mm)","1","125V","5A","Surface Mount","-","SMD (SMT) Tab","Copper Alloy","Tin"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_CSO.pdf,//media.digikey.com/Photos/Schurter%20Photos/0751.050x.jpg,486-3045-ND,0751.0506,Schurter Inc.,FUSE HOLDER SOLDER TYPE,7295,0,"1.39000","0","1","CSO","Active","Clip","Cartridge","Fuses","0.406"" Dia x 1.496"" L (10.3mm x 38mm)","-","1500V","32A","PCB","Horizontal","Solder","Copper Alloy","Silver"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_OGN-SMD.pdf,//media.digikey.com/photos/Schurter%20Photos/0031_8225.JPG,486-1723-2-ND,0031.8225,Schurter Inc.,FUSE BLOK CARTRIDGE 500V 10A SMD,5600,37200,"1.41500","0","400","OGN-SMD","Active","Block","Cartridge","5mm x 20mm","5mm x 20mm","1","500V","10A","Surface Mount","-","SMD (SMT) Tab","Copper Alloy","Tin"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_OGN-SMD.pdf,//media.digikey.com/photos/Schurter%20Photos/0031_8225.JPG,486-1723-1-ND,0031.8225,Schurter Inc.,FUSE BLOK CARTRIDGE 500V 10A SMD,6251,37200,"2.11000","0","1","OGN-SMD","Active","Block","Cartridge","5mm x 20mm","5mm x 20mm","1","500V","10A","Surface Mount","-","SMD (SMT) Tab","Copper Alloy","Tin"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_OGN-SMD.pdf,//media.digikey.com/photos/Schurter%20Photos/0031_8225.JPG,486-1723-6-ND,0031.8225,Schurter Inc.,FUSEHOLDER BLACK FOR SMD 5X20MM,6251,37200,"Digi-Reel","0","1","OGN-SMD","Active","Block","Cartridge","5mm x 20mm","5mm x 20mm","1","500V","10A","Surface Mount","-","SMD (SMT) Tab","Copper Alloy","Tin"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/868-062-000_Dwg.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/868-062-000.JPG,F5224-ND,868-062-000,Littelfuse Inc.,FUSE HOLDER BLADE 32V PANEL MNT,3374,0,"1.47000","0","1","868","Active","Holder","Blade","ATC, ATO","0.75"" L x 0.2"" W x 0.74"" H (19.1mm x 5.1mm x 18.8mm)","1","32V","-","Panel Mount","-","-","-","-"
https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-pc-tron-subminiature-radial-leaded-fuses-data-sheet.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/BK^PCS.jpg,283-2356-ND,BK/PCS,Eaton - Electronics Division,FUSE HOLDER RADIAL PCB,4965,9200,"1.54000","0","1","PC-Tron®","Active","Holder","Radial","PC-Tron","Radial 0.2"" (5.08mm) pitch","1","-","-","PCB","Vertical","PC Pin","-","-"
http://www.keyelco.com/product-pdf.cfm?p=322,//media.digikey.com/photos/Keystone%20Elect%20Photos/4245.JPG,36-4245-ND,4245,Keystone Electronics,FUSE BLOCK CARTRIDGE 15A PCB,1547,4085,"1.54000","0","1","-","Active","Block","Cartridge","1/4"" Dia","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","-","15A","PCB","Horizontal","PC Pin","Brass","Tin"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_OGN-SMD.pdf,//media.digikey.com/Photos/Schurter%20Photos/MFG_0031.8265.jpg,486-3644-2-ND,0031.8265,Schurter Inc.,FUSE BLOK CARTRIDGE 500V 10A SMD,11200,800,"1.56700","0","400","OGN-SMD","Active","Block","Cartridge","5mm x 20mm","5mm x 20mm","-","500V","10A","Surface Mount","Horizontal","SMD (SMT) Tab","Copper Alloy","Tin"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_OGN-SMD.pdf,//media.digikey.com/Photos/Schurter%20Photos/MFG_0031.8265.jpg,486-3644-1-ND,0031.8265,Schurter Inc.,FUSE BLOK CARTRIDGE 500V 10A SMD,11523,800,"2.34000","0","1","OGN-SMD","Active","Block","Cartridge","5mm x 20mm","5mm x 20mm","1","500V","10A","Surface Mount","Horizontal","SMD (SMT) Tab","Copper Alloy","Tin"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_OGN-SMD.pdf,//media.digikey.com/Photos/Schurter%20Photos/MFG_0031.8265.jpg,486-3644-6-ND,0031.8265,Schurter Inc.,FUSE BLOK CARTRIDGE 500V 10A SMD,11523,800,"Digi-Reel","0","1","OGN-SMD","Active","Block","Cartridge","5mm x 20mm","5mm x 20mm","-","500V","10A","Surface Mount","Horizontal","SMD (SMT) Tab","Copper Alloy","Tin"
https://katalog.we-online.de/em/datasheet/696309001002.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/696309001002.JPG,732-11383-ND,696309001002,Wurth Electronics Inc.,SHOCKSAFE FUSEHOLDERS - PCB - TU,1589,0,"1.57000","0","1","-","Active","Holder","Cartridge","-","5mm x 20mm","1","250V","20A","PCB","Vertical","PC Pin","-","Tin Nickel"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/153%20inline%20fuseholder.pdf,"//media.digikey.com/photos/Littelfuse%20Photos/01530002Z,01530003Z.jpg",F068-ND,01530002H,Littelfuse Inc.,FUSE HOLDER BLADE 20A IN LINE,16171,0,"1.60000","0","1","153","Active","Holder","Blade","MINI ATC, MINI ATO","0.43"" L x 0.15"" W x 0.64"" H (10.92mm x 3.81mm x 16.25mm)","1","-","20A","Free Hanging In Line","-","Crimp","Copper Alloy","Tin"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_2110_HTC-45_HTC-50M_HTC60M_HTC-65M.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/BK^HTC-15M.JPG,283-2923-ND,BK/HTC-15M,Eaton - Electronics Division,FUSE BLOCK CART 250V 6.3A PCB,1774,0,"1.60000","0","1","HTC","Active","Block","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","6.3A","PCB","Horizontal","PC Pin","Brass","Tin"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_2131_1AXXXX_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/BK^1A3400-10.JPG,283-2830-ND,BK/1A3400-10,Eaton - Electronics Division,FUSE CLIP CARTRIDGE 30A PCB,8719,157000,"1.63000","0","1","1AXXXX","Active","Clip","Cartridge","13/32"" Dia","13/32"" Dia (10.3mm)","1","-","30A","PCB","Horizontal","PC Pin","Beryllium Copper","Silver"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_2101_S_8000_Series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/BK%5ES-8201-1-R.jpg,283-3061-ND,BK/S-8201-1-R,Eaton - Electronics Division,FUSE BLOCK CART 300V CHASS MNT,1371,0,"1.86000","0","1","S-8000","Active","Block","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","300V","30A","Chassis Mount","-","Quick Connect - 0.250"" (6.3mm)","Spring Bronze","Tin-Lead"
http://www.memoryprotectiondevices.com/datasheets/BF310-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/MFG_BF310-open.jpg,BF310-ND,BF310,MPD (Memory Protection Devices),INLINE FUSE HOLDER 10A/18AWG,1717,300,"1.87000","0","1","-","Active","Holder","Cartridge","JMC, JTG","1/4"" Dia x 1.181"" L (6.35mm x 30.00mm)","1","600V","10A","Free Hanging In Line","-","Wire Leads","-","-"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_OGD.pdf,//media.digikey.com/photos/Schurter%20Photos/0031_8231.JPG,486-1261-ND,0031.8231,Schurter Inc.,FUSE BLOK CARTRIDGE 600V 16A PCB,6405,4300,"1.88000","0","1","OGD","Active","Block","Cartridge","5mm x 20mm, 3AG","5mm x 20mm, 1/4"" Dia x 1-1/4"" L (6.35mm x 31.8mm)","1","600V","16A","PCB","Horizontal","PC Pin","Copper Alloy","Tin"
http://www.keyelco.com/product-pdf.cfm?p=291,//media.digikey.com/photos/Keystone%20Elect%20Photos/3560.JPG,36-3560-ND,3560,Keystone Electronics,FUSE HOLDER BLADE 20A PCB,3165,13496,"1.89000","0","1","-","Active","Holder","Blade","ATC, ATO","0.75"" L x 0.2"" W x 0.48"" H (19.1mm x 5.1mm x 12.2mm)","1","-","20A","PCB","Vertical","PC Pin","Brass","Tin"
http://www1.cooperbussmann.com/pdf/4eb44fb3-cba2-4f9d-b571-83e9611ee8c8.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/CooperBussmann-BK^HHB-R.jpg,283-2848-ND,BK/HHB-R,Eaton - Electronics Division,FUSE HOLDER CART 32V 30A IN LINE,1440,0,"2.05000","0","1","HHB","Active","Holder","Cartridge","1/4"" Dia","1/4"" x 7/8"" ~ 1 1/4"" (6.35mm x 22.2mm ~ 31.8mm)","1","32V","30A","Free Hanging In Line","-","Crimp","Copper","Tin"
http://www.keyelco.com/product-pdf.cfm?p=1132,//media.digikey.com/Photos/Keystone%20Elect%20Photos/4525.JPG,36-4525-ND,4525,Keystone Electronics,FUSE HOLDER CARTRIDGE PCB,1266,4784,"2.14000","0","1","-","Active","Holder","Cartridge","1/4"" Dia","5mm x 20mm","1","-","-","PCB","Horizontal","PC Pin","Brass","Tin"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_blocks/littelfuse_fuse_block_354_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/03540802ZXGY.JPG,F3130-ND,03540802ZXGY,Littelfuse Inc.,FUSE BLOCK CART 600V 20A CHASSIS,1093,0,"2.27000","0","1","OMNI-BLOK® 354","Active","Block","Cartridge","3AB, 3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","2","600V","20A","Chassis Mount","-","Quick Connect - 0.250"" (6.3mm)","Phosphorus Bronze","Tin"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_2101_S_8000_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/BK^S-8202-1-R.JPG,283-2938-ND,BK/S-8202-1-R,Eaton - Electronics Division,FUSE BLOCK CART 300V CHASS MNT,1337,0,"2.34000","0","1","S-8000","Active","Block","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","300V","30A","Chassis Mount","-","Quick Connect - 0.250"" (6.3mm)","Spring Bronze","Tin-Lead"
https://www.littelfuse.com/data/en/data_sheets/fkh_inlineholder.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/178.6152.0001.JPG,F5194-ND,178.6152.0001,Littelfuse Inc.,FUSE HOLDER BLADE 80V CHASS MNT,5839,0,"2.37000","0","1","FKH","Active","Holder","Blade","ATC, ATO","0.75"" L x 0.2"" W x 0.74"" H (19.1mm x 5.1mm x 18.8mm)","1","80V","-","Chassis Mount","-","Crimp","Copper Alloy","Tin"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_holders/littelfuse_fuse_holder_830_831_834_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/83400000005.JPG,F4550-ND,83400000005,Littelfuse Inc.,FUSE HOLDER CART 250V 6.3A PCB,1148,0,"2.60000","0","1","834","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","6.3A","PCB","Vertical","PC Pin","Copper Alloy","Tin"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FAU.pdf,//media.digikey.com/Photos/Schurter%20Photos/0031.3577.JPG,486-1726-ND,0031.3577,Schurter Inc.,FUSE HLDR CARTRIDGE 250V 16A PCB,4910,4600,"2.62000","0","1","FAU","Active","Holder","Cartridge","5mm x 20mm, 3AG","5mm x 20mm, 1/4"" Dia x 1-1/4"" L (6.35mm x 31.8mm)","1","250V","16A","PCB","Horizontal","PC Pin","Copper Alloy","Tin"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_holders/littelfuse_fuse_holder_810_811_813_814_datasheet.pdf.pdf,//media.digikey.com/photos/Wickmann%20Photos/81100000005.JPG,WK6229-ND,81100000005,Littelfuse Inc.,FUSE HOLDER CART 250V 6.3A PCB,6641,0,"2.82000","0","1","811","Active","Holder","Cartridge","5mm x 20mm, 3AG","5mm x 20mm, 1/4"" Dia x 1-1/4"" L (6.35mm x 31.8mm)","1","250V","6.3A","PCB","Vertical","PC Pin","Copper Alloy","Tin"
https://www.littelfuse.com/~/media/commercial-vehicle/datasheets/automotive-fuse-holders/ato/littelfuse-fuse-holder-ato155-ato04450715-mini153-il.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/01550320ZXU.jpg,F1888-ND,01550320ZXU,Littelfuse Inc.,FUSE HLDR BLADE 32V 20A PNL MNT,2608,0,"3.00000","0","1","155","Active","Holder","Blade","ATC, ATO","0.75"" L x 0.2"" W x 0.74"" H (19.1mm x 5.1mm x 18.8mm)","1","32V","20A","Panel Mount","-","Crimp","Brass","Tin"
https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-htb-panel-mount-fuse-holders-data-sheet.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/BK^HTB-24M-R.JPG,283-2712-ND,BK/HTB-24M-R,Eaton - Electronics Division,FUSE HLDR CART 250V 16A PNL MNT,658,0,"3.10000","0","1","HTB","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","16A","Panel Mount","-","Quick Connect - 0.187"" (4.7mm)","-","-"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FAC.pdf,//media.digikey.com/photos/Schurter%20Photos/0031_3804.jpg,486-1754-ND,0031.3804,Schurter Inc.,FUSE HLDR CARTRIDGE 400V 16A PCB,9312,9200,"3.13000","0","1","FAC","Active","Holder","Cartridge","5mm x 20mm, 3AG","5mm x 20mm, 1/4"" Dia x 1-1/4"" L (6.35mm x 31.8mm)","1","400V","16A","PCB","Vertical","PC Pin","Copper Alloy","Tin"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_clips/littelfuse_fuse_clip_105_106_125_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/01250003H.JPG,F3306-ND,01250003H,Littelfuse Inc.,FUSE CLIP CARTRIDGE 250V 30A PCB,6914,0,"3.15000","0","1","125","Active","Clip","Cartridge","13/32"" Dia","13/32"" Dia (10.3mm)","1","250V","30A","PCB","Horizontal","PC Pin","Beryllium Copper","Tin"
-,//media.digikey.com/Photos/Littelfuse%20Photos/01500260LXN.jpg,F1887-ND,01500260LXN,Littelfuse Inc.,FUSE HOLDER BLADE IN LINE,287,0,"3.20000","0","1","150","Active","Holder","Blade","ATC, ATO","0.75"" L x 0.2"" W x 0.74"" H (19.1mm x 5.1mm x 18.8mm)","1","-","-","Free Hanging In Line","-","Wire Leads","-","-"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_blocks/littelfuse_fuse_block_354_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/03540803ZXGY.JPG,F4928-ND,03540803ZXGY,Littelfuse Inc.,FUSE BLOCK CART 600V 20A CHASSIS,205,0,"3.22000","0","1","OMNI-BLOK® 354","Active","Block","Cartridge","3AB, 3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","3","600V","20A","Chassis Mount","-","Quick Connect - 0.250"" (6.3mm)","Phosphorus Bronze","Tin"
https://www.littelfuse.com/data/en/data_sheets/littelfuse_ato-pcb-fuse-holders-178.4265.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/178.4265.0002.JPG,F5187-ND,178.4265.0002,Littelfuse Inc.,FUSE BLOCK BLADE 58V PCB,764,0,"3.26000","0","1","FLR","Active","Block","Blade","ATC, ATO","0.75"" L x 0.2"" W x 0.74"" H (19.1mm x 5.1mm x 18.8mm)","1","58V","-","PCB","Vertical","PC Pin","Copper Alloy","Tin"
https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-htb-panel-mount-fuse-holders-data-sheet.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/BK^HTB-44I.jpg,283-2715-ND,BK/HTB-44I-R,Eaton - Electronics Division,FUSE HLDR CART 250V 20A PNL MNT,385,0,"3.41000","0","1","HTB","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","250V","20A","Panel Mount","-","Quick Connect - 0.187"" (4.7mm)","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-a/Bus_Ele_DS_2138_HHT.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/BK%5EHHT.jpg,283-3038-ND,BK/HHT,Eaton - Electronics Division,FUSE HOLDER CART 32V 10A IN LINE,1857,0,"3.45000","0","1","HHT","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","32V","10A","Free Hanging In Line","-","Wire Leads","Brass","-"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_holders/littelfuse_fuse_holder_345_hv_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/03450101HX010.JPG,F1899-ND,03450101HX010,Littelfuse Inc.,FUSE HLDR CARTRIDGE 600V 16A PCB,504,0,"3.47000","0","1","345","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","600V","16A","PCB","Horizontal","PC Pin","Brass","Tin"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_holders/littelfuse_fuse_holder_155_00_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/01500079Z.jpg,F1467-ND,01500079Z,Littelfuse Inc.,FUSE HOLDER CART 32V 20A IN LINE,548,0,"3.53000","0","1","150","Active","Holder","Cartridge","3AB, 3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","32V","20A","Free Hanging In Line","-","Wire Leads","Brass","Tin"
https://www.littelfuse.com/data/en/data_sheets/littelfuse_ato-pcb-fuse-holders-178.6764.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/178.6164.0002.jpg,F5196-ND,178.6164.0002,Littelfuse Inc.,FUSE HOLDER BLADE 80V PCB,369,0,"3.53000","0","1","FLR","Active","Holder","Blade","ATC, ATO","0.75"" L x 0.2"" W x 0.74"" H (19.1mm x 5.1mm x 18.8mm)","1","80V","-","PCB","Vertical","PC Pin","Copper Alloy","Tin"
http://www.memoryprotectiondevices.com/datasheets/BF353-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/MFG_BF353.jpg,BF353-ND,BF353,MPD (Memory Protection Devices),INLINE FUSE HOLDER 30A/16AWG WAT,1785,0,"3.55000","0","1","-","Active","Holder","Blade","ATC®, ATO®, ATP","0.760"" L x 0.207"" W x 0.492"" H (19.30mm x 5.25mm x 12.50mm)","1","600V","30A","Free Hanging In Line","-","Wire Leads","-","-"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_5010_HLS_HLT_PCT.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/BK^HLS.JPG,283-2358-ND,BK/HLS,Eaton - Bussmann Electrical Division,FUSE BLOCK BLADE 125V 15A PCB,259,0,"3.57000","0","1","HLS","Active","Block","Indicating Fuse","GMT Indicating","0.688"" L x 0.127"" W x 0.81"" H (17.48mm x 3.23mm x 20.57mm)","1","125VAC, 60VDC","15A","PCB","Vertical","PC Pin","Copper","Tin"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/bus-elx-ds-4426-h15.pdf,//media.digikey.com/Photos/Eaton-Electronics/BK1-H15-V-1.jpg,283-5090-ND,BK1-H15-V-1,Eaton - Electronics Division,PCB FUSE HOLDERS FOR 5 X 20MM FU,2106,0,"3.63000","0","1","H15","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","10A","PCB","Vertical","PC Pin","Copper","Tin"
https://www.littelfuse.com/data/en/data_sheets/littelfuse_ato-pcb-fuse-holders-178.6764.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/178.6164.0002.jpg,F5195-ND,178.6164.0001,Littelfuse Inc.,FUSE HOLDER BLADE 80V PCB,542,0,"3.63000","0","1","FLR","Active","Holder","Blade","ATC, ATO","0.75"" L x 0.2"" W x 0.74"" H (19.1mm x 5.1mm x 18.8mm)","1","80V","-","PCB","Vertical","PC Pin","Copper Alloy","Tin"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_holders/littelfuse_fuse_holder_342_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/03420014H.jpg,F006-ND,03420014H,Littelfuse Inc.,FUSE HLDR CART 250V 20A PNL MNT,2329,0,"3.68000","0","1","342","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","250V","20A","Panel Mount","-","Solder Lug","Brass","Tin"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_holders/littelfuse_fuse_holder_342_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/03420012H.jpg,F005-ND,03420012H,Littelfuse Inc.,FUSE HLDR CART 250V 20A PNL MNT,924,0,"3.68000","0","1","342","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","250V","20A","Panel Mount","-","Solder Lug","Brass","Tin"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_holders/littelfuse_fuse_holder_155_00_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/01500145Z.jpg,F049-ND,01500145Z,Littelfuse Inc.,FUSE HLDR CART 32V 20A IN LN 6PC,196,0,"3.68000","0","1","150","Active","Holder","Cartridge","SFE","-","1","32V","20A","Free Hanging In Line","-","Wire Leads","Brass","Tin"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/FHA_FHAC_Series.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0FHA0001ZXJ.JPG,F3347-ND,0FHA0001ZXJ,Littelfuse Inc.,FUSE HLDR BLADE 32V 20A IN LINE,258,0,"3.74000","0","1","FHA","Active","Holder","Blade","ATC, ATO","0.75"" L x 0.2"" W x 0.74"" H (19.1mm x 5.1mm x 18.8mm)","1","32V","20A","Free Hanging In Line","-","Wire Leads","-","-"
http://www.memoryprotectiondevices.com/datasheets/BF302-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/MFG_BF302.jpg,BF302-ND,BF302,MPD (Memory Protection Devices),INLINE FUSE HOLDER 30A/12AWG,3381,2300,"3.76000","0","1","-","Active","Holder","Cartridge","AGC, JMC","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","600V","30A","Free Hanging In Line","-","Wire Leads","-","-"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_blocks/littelfuse_fuse_block_354_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/03540902ZXGY.JPG,F1905-ND,03540902ZXGY,Littelfuse Inc.,FUSE BLOCK CART 600V 30A CHASSIS,912,0,"3.77000","0","1","OMNI-BLOK® 354","Active","Block","Cartridge","3AB, 3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","2","600V","30A","Chassis Mount","-","Quick Connect - 0.250"" (6.3mm)","Spring Brass","Tin"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_holders/littelfuse_fuse_holder_342_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/03420004HXL.jpg,F004-ND,03420004HXL,Littelfuse Inc.,FUSE HLDR CART 250V 20A PNL MNT,2115,0,"3.96000","0","1","342","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","250V","20A","Panel Mount","-","Solder Lug","Brass","Tin"
https://www.eaton.com/content/dam/eaton/products/electronic-components/resources/data-sheet/eaton-htb-panel-mount-fuse-holders-data-sheet.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/BK%5EHTB-52I-R.jpg,283-3371-ND,BK/HTB-52I-R,Eaton - Electronics Division,FUSE HLDR CART 250V 20A PNL MNT,557,0,"3.96000","0","1","HTB","Active","Holder","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","250V","20A","Panel Mount","-","Quick Connect - 0.187"" (4.7mm)","-","-"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_blocks/littelfuse_fuse_block_658_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/65800001109.JPG,F6818TR-ND,65800003109,Littelfuse Inc.,FUSE BLOK CARTRIDGE 250V 10A SMD,800,0,"4.00000","0","400","658","Active","Block","Cartridge","5mm x 20mm","5mm x 20mm","1","250V","10A","Surface Mount","Horizontal","SMD (SMT) Tab","Copper Alloy","Tin"
