Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Voltage - Max","Current - Max","Current - Hold (Ih) (Max)","Current - Trip (It)","Time to Trip","Resistance - Initial (Ri) (Min)","Resistance - Post Trip (R1) (Max)","Resistance - 25°C (Typ)","Operating Temperature","Ratings","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing"
https://www.littelfuse.com/~/media/electronics/product_specifications/resettable_ptcs/littelfuse_ptc_minismdc075f_24_2_product_specification.pdf.pdf,//media.digikey.com/photos/Tyco%20Raychem%20Photos/MINISMDF%20125-260%20SERIES.jpg,MINISMDC075F24-2TR-ND,MINISMDC075F/24-2,Littelfuse Inc.,PTC RESET FUSE 24V 750MA 1812,22500,0,"0.25955","0","1500","Tape & Reel (TR)","PolySwitch®, miniSMD","Active","Polymeric","24V","40A","750mA","1.5A","300ms","90 mOhms","290 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1812 (4532 Metric), Concave","0.181"" L x 0.128"" W (4.60mm x 3.24mm)","-","0.057"" (1.46mm)","-"
https://www.littelfuse.com/~/media/electronics/product_specifications/resettable_ptcs/littelfuse_ptc_minismdc075f_24_2_product_specification.pdf.pdf,//media.digikey.com/photos/Tyco%20Raychem%20Photos/MINISMDF%20125-260%20SERIES.jpg,MINISMDC075F24-2CT-ND,MINISMDC075F/24-2,Littelfuse Inc.,PTC RESET FUSE 24V 750MA 1812,23974,0,"0.66000","0","1","Cut Tape (CT)","PolySwitch®, miniSMD","Active","Polymeric","24V","40A","750mA","1.5A","300ms","90 mOhms","290 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1812 (4532 Metric), Concave","0.181"" L x 0.128"" W (4.60mm x 3.24mm)","-","0.057"" (1.46mm)","-"
https://www.littelfuse.com/~/media/electronics/product_specifications/resettable_ptcs/littelfuse_ptc_minismdc075f_24_2_product_specification.pdf.pdf,//media.digikey.com/photos/Tyco%20Raychem%20Photos/MINISMDF%20125-260%20SERIES.jpg,MINISMDC075F24-2DKR-ND,MINISMDC075F/24-2,Littelfuse Inc.,PTC RESET FUSE 24V 750MA 1812,23974,0,"Digi-Reel","0","1","Digi-Reel®","PolySwitch®, miniSMD","Active","Polymeric","24V","40A","750mA","1.5A","300ms","90 mOhms","290 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1812 (4532 Metric), Concave","0.181"" L x 0.128"" W (4.60mm x 3.24mm)","-","0.057"" (1.46mm)","-"
https://www.bourns.com/docs/Product-Datasheets/mfmsmf.pdf,//media.digikey.com/Photos/Bourns%20Photos/MF-MSMF260-2.jpg,MF-MSMF110/24X-2TR-ND,MF-MSMF110/24X-2,Bourns Inc.,PTC RESET FUSE 24V 1.1A 1812,16500,0,"0.25981","0","1500","Tape & Reel (TR)","Multifuse®, MF-MSMF","Active","Polymeric","24V","20A","1.1A","2.2A","500ms","60 mOhms","180 mOhms","-","-40°C ~ 85°C","AEC-Q200","Surface Mount","1812 (4532 Metric), Concave","0.181"" L x 0.128"" W (4.60mm x 3.24mm)","-","0.033"" (0.85mm)","-"
https://www.bourns.com/docs/Product-Datasheets/mfmsmf.pdf,//media.digikey.com/Photos/Bourns%20Photos/MF-MSMF260-2.jpg,MF-MSMF110/24X-2CT-ND,MF-MSMF110/24X-2,Bourns Inc.,PTC RESET FUSE 24V 1.1A 1812,18152,0,"0.66000","0","1","Cut Tape (CT)","Multifuse®, MF-MSMF","Active","Polymeric","24V","20A","1.1A","2.2A","500ms","60 mOhms","180 mOhms","-","-40°C ~ 85°C","AEC-Q200","Surface Mount","1812 (4532 Metric), Concave","0.181"" L x 0.128"" W (4.60mm x 3.24mm)","-","0.033"" (0.85mm)","-"
https://www.bourns.com/docs/Product-Datasheets/mfmsmf.pdf,//media.digikey.com/Photos/Bourns%20Photos/MF-MSMF260-2.jpg,MF-MSMF110/24X-2DKR-ND,MF-MSMF110/24X-2,Bourns Inc.,PTC RESET FUSE 24V 1.1A 1812,18152,0,"Digi-Reel","0","1","Digi-Reel®","Multifuse®, MF-MSMF","Active","Polymeric","24V","20A","1.1A","2.2A","500ms","60 mOhms","180 mOhms","-","-40°C ~ 85°C","AEC-Q200","Surface Mount","1812 (4532 Metric), Concave","0.181"" L x 0.128"" W (4.60mm x 3.24mm)","-","0.033"" (0.85mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_2920l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_2920L%20Series.jpg,F2868TR-ND,2920L100PR,Littelfuse Inc.,PTC RESET FUSE 33V 1.1A 2920,32000,0,"0.26180","0","2000","Tape & Reel (TR)","POLY-FUSE®, 2920L","Active","Polymeric","33V","40A","1.1A","2.2A","500ms","120 mOhms","410 mOhms","-","-40°C ~ 85°C","-","Surface Mount","2920 (7351 Metric), Concave","0.289"" L x 0.202"" W (7.35mm x 5.12mm)","-","0.049"" (1.25mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_2920l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_2920L%20Series.jpg,F2868CT-ND,2920L100PR,Littelfuse Inc.,PTC RESET FUSE 33V 1.1A 2920,32768,0,"0.69000","0","1","Cut Tape (CT)","POLY-FUSE®, 2920L","Active","Polymeric","33V","40A","1.1A","2.2A","500ms","120 mOhms","410 mOhms","-","-40°C ~ 85°C","-","Surface Mount","2920 (7351 Metric), Concave","0.289"" L x 0.202"" W (7.35mm x 5.12mm)","-","0.049"" (1.25mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_2920l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_2920L%20Series.jpg,F2868DKR-ND,2920L100PR,Littelfuse Inc.,PTC RESET FUSE 33V 1.1A 2920,32768,0,"Digi-Reel","0","1","Digi-Reel®","POLY-FUSE®, 2920L","Active","Polymeric","33V","40A","1.1A","2.2A","500ms","120 mOhms","410 mOhms","-","-40°C ~ 85°C","-","Surface Mount","2920 (7351 Metric), Concave","0.289"" L x 0.202"" W (7.35mm x 5.12mm)","-","0.049"" (1.25mm)","-"
https://www.littelfuse.com/~/media/electronics/product_specifications/resettable_ptcs/littelfuse_ptc_minismdc150f_24_2_product_specification.pdf.pdf,//media.digikey.com/photos/Tyco%20Raychem%20Photos/MINISMDF%20125-260%20SERIES.jpg,MINISMDC150F24-2TR-ND,MINISMDC150F/24-2,Littelfuse Inc.,PTC RESET FUSE 24V 1.5A 1812,46000,0,"0.27000","0","1000","Tape & Reel (TR)","PolySwitch®, miniSMD","Active","Polymeric","24V","20A","1.5A","3A","1.5s","40 mOhms","120 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1812 (4532 Metric), Concave","0.181"" L x 0.128"" W (4.60mm x 3.24mm)","-","0.076"" (1.94mm)","-"
https://www.littelfuse.com/~/media/electronics/product_specifications/resettable_ptcs/littelfuse_ptc_minismdc150f_24_2_product_specification.pdf.pdf,//media.digikey.com/photos/Tyco%20Raychem%20Photos/MINISMDF%20125-260%20SERIES.jpg,MINISMDC150F24-2CT-ND,MINISMDC150F/24-2,Littelfuse Inc.,PTC RESET FUSE 24V 1.5A 1812,46753,0,"0.66000","0","1","Cut Tape (CT)","PolySwitch®, miniSMD","Active","Polymeric","24V","20A","1.5A","3A","1.5s","40 mOhms","120 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1812 (4532 Metric), Concave","0.181"" L x 0.128"" W (4.60mm x 3.24mm)","-","0.076"" (1.94mm)","-"
https://www.littelfuse.com/~/media/electronics/product_specifications/resettable_ptcs/littelfuse_ptc_minismdc150f_24_2_product_specification.pdf.pdf,//media.digikey.com/photos/Tyco%20Raychem%20Photos/MINISMDF%20125-260%20SERIES.jpg,MINISMDC150F24-2DKR-ND,MINISMDC150F/24-2,Littelfuse Inc.,PTC RESET FUSE 24V 1.5A 1812,46753,0,"Digi-Reel","0","1","Digi-Reel®","PolySwitch®, miniSMD","Active","Polymeric","24V","20A","1.5A","3A","1.5s","40 mOhms","120 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1812 (4532 Metric), Concave","0.181"" L x 0.128"" W (4.60mm x 3.24mm)","-","0.076"" (1.94mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_1812l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_1812L%20Series.jpg,F3487TR-ND,1812L150/24MR,Littelfuse Inc.,PTC RESET FUSE 24V 1.5A 1812,21000,0,"0.27000","0","1000","Tape & Reel (TR)","POLY-FUSE®, 1812L","Active","Polymeric","24V","20A","1.5A","3A","1.5s","40 mOhms","120 mOhms","-","-40°C ~ 85°C","AEC-Q200","Surface Mount","1812 (4532 Metric), Concave","0.179"" L x 0.128"" W (4.55mm x 3.24mm)","-","0.071"" (1.80mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_1812l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_1812L%20Series.jpg,F3487CT-ND,1812L150/24MR,Littelfuse Inc.,PTC RESET FUSE 24V 1.5A 1812,21218,0,"0.66000","0","1","Cut Tape (CT)","POLY-FUSE®, 1812L","Active","Polymeric","24V","20A","1.5A","3A","1.5s","40 mOhms","120 mOhms","-","-40°C ~ 85°C","AEC-Q200","Surface Mount","1812 (4532 Metric), Concave","0.179"" L x 0.128"" W (4.55mm x 3.24mm)","-","0.071"" (1.80mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_1812l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_1812L%20Series.jpg,F3487DKR-ND,1812L150/24MR,Littelfuse Inc.,PTC RESET FUSE 24V 1.5A 1812,21218,0,"Digi-Reel","0","1","Digi-Reel®","POLY-FUSE®, 1812L","Active","Polymeric","24V","20A","1.5A","3A","1.5s","40 mOhms","120 mOhms","-","-40°C ~ 85°C","AEC-Q200","Surface Mount","1812 (4532 Metric), Concave","0.179"" L x 0.128"" W (4.55mm x 3.24mm)","-","0.071"" (1.80mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_2920l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_2920L%20Series.jpg,F2870TR-ND,2920L150DR,Littelfuse Inc.,PTC RESET FUSE 33V 1.5A 2920,22500,0,"0.27115","0","1500","Tape & Reel (TR)","POLY-FUSE®, 2920L","Active","Polymeric","33V","40A","1.5A","3A","2s","80 mOhms","230 mOhms","-","-40°C ~ 85°C","-","Surface Mount","2920 (7351 Metric), Concave","0.289"" L x 0.202"" W (7.35mm x 5.12mm)","-","0.049"" (1.25mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_2920l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_2920L%20Series.jpg,F2870CT-ND,2920L150DR,Littelfuse Inc.,PTC RESET FUSE 33V 1.5A 2920,22922,0,"0.69000","0","1","Cut Tape (CT)","POLY-FUSE®, 2920L","Active","Polymeric","33V","40A","1.5A","3A","2s","80 mOhms","230 mOhms","-","-40°C ~ 85°C","-","Surface Mount","2920 (7351 Metric), Concave","0.289"" L x 0.202"" W (7.35mm x 5.12mm)","-","0.049"" (1.25mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_2920l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_2920L%20Series.jpg,F2870DKR-ND,2920L150DR,Littelfuse Inc.,PTC RESET FUSE 33V 1.5A 2920,22922,0,"Digi-Reel","0","1","Digi-Reel®","POLY-FUSE®, 2920L","Active","Polymeric","33V","40A","1.5A","3A","2s","80 mOhms","230 mOhms","-","-40°C ~ 85°C","-","Surface Mount","2920 (7351 Metric), Concave","0.289"" L x 0.202"" W (7.35mm x 5.12mm)","-","0.049"" (1.25mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_2016l_datasheet.pdf.pdf,"//media.digikey.com/Photos/Littelfuse%20Photos/MFG_2016L,%202016%20Concave%20Pkg.jpg",F4069TR-ND,2016L030DR,Littelfuse Inc.,PTC RESET FUSE 60V 300MA 2016,22500,0,"0.27115","0","1500","Tape & Reel (TR)","POLY-FUSE®, 2016L","Active","Polymeric","60V","20A","300mA","600mA","3s","500 mOhms","2.3 Ohms","-","-40°C ~ 85°C","-","Surface Mount","2016 (5041 Metric), Concave","0.200"" L x 0.160"" W (5.08mm x 4.07mm)","-","0.049"" (1.25mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_2016l_datasheet.pdf.pdf,"//media.digikey.com/Photos/Littelfuse%20Photos/MFG_2016L,%202016%20Concave%20Pkg.jpg",F4069CT-ND,2016L030DR,Littelfuse Inc.,PTC RESET FUSE 60V 300MA 2016,23208,0,"0.69000","0","1","Cut Tape (CT)","POLY-FUSE®, 2016L","Active","Polymeric","60V","20A","300mA","600mA","3s","500 mOhms","2.3 Ohms","-","-40°C ~ 85°C","-","Surface Mount","2016 (5041 Metric), Concave","0.200"" L x 0.160"" W (5.08mm x 4.07mm)","-","0.049"" (1.25mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_2016l_datasheet.pdf.pdf,"//media.digikey.com/Photos/Littelfuse%20Photos/MFG_2016L,%202016%20Concave%20Pkg.jpg",F4069DKR-ND,2016L030DR,Littelfuse Inc.,PTC RESET FUSE 60V 300MA 2016,23208,0,"Digi-Reel","0","1","Digi-Reel®","POLY-FUSE®, 2016L","Active","Polymeric","60V","20A","300mA","600mA","3s","500 mOhms","2.3 Ohms","-","-40°C ~ 85°C","-","Surface Mount","2016 (5041 Metric), Concave","0.200"" L x 0.160"" W (5.08mm x 4.07mm)","-","0.049"" (1.25mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_2920l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_2920L%20Series.jpg,F2867TR-ND,2920L075DR,Littelfuse Inc.,PTC RESET FUSE 30V 750MA 2920,12000,0,"0.27115","0","1500","Tape & Reel (TR)","POLY-FUSE®, 2920L","Active","Polymeric","30V","40A","750mA","1.5A","300ms","350 mOhms","1 Ohms","-","-40°C ~ 85°C","-","Surface Mount","2920 (7351 Metric), Concave","0.289"" L x 0.202"" W (7.35mm x 5.12mm)","-","0.049"" (1.25mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_2920l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_2920L%20Series.jpg,F2867CT-ND,2920L075DR,Littelfuse Inc.,PTC RESET FUSE 30V 750MA 2920,12729,0,"0.69000","0","1","Cut Tape (CT)","POLY-FUSE®, 2920L","Active","Polymeric","30V","40A","750mA","1.5A","300ms","350 mOhms","1 Ohms","-","-40°C ~ 85°C","-","Surface Mount","2920 (7351 Metric), Concave","0.289"" L x 0.202"" W (7.35mm x 5.12mm)","-","0.049"" (1.25mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_2920l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_2920L%20Series.jpg,F2867DKR-ND,2920L075DR,Littelfuse Inc.,PTC RESET FUSE 30V 750MA 2920,12729,0,"Digi-Reel","0","1","Digi-Reel®","POLY-FUSE®, 2920L","Active","Polymeric","30V","40A","750mA","1.5A","300ms","350 mOhms","1 Ohms","-","-40°C ~ 85°C","-","Surface Mount","2920 (7351 Metric), Concave","0.289"" L x 0.202"" W (7.35mm x 5.12mm)","-","0.049"" (1.25mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_2920l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_2920L%20Series.jpg,F2866TR-ND,2920L050DR,Littelfuse Inc.,PTC RESET FUSE 60V 500MA 2920,9000,0,"0.27115","0","1500","Tape & Reel (TR)","POLY-FUSE®, 2920L","Active","Polymeric","60V","10A","500mA","1A","4s","350 mOhms","1.4 Ohms","-","-40°C ~ 85°C","-","Surface Mount","2920 (7351 Metric), Concave","0.289"" L x 0.202"" W (7.35mm x 5.12mm)","-","0.049"" (1.25mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_2920l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_2920L%20Series.jpg,F2866CT-ND,2920L050DR,Littelfuse Inc.,PTC RESET FUSE 60V 500MA 2920,11681,0,"0.69000","0","1","Cut Tape (CT)","POLY-FUSE®, 2920L","Active","Polymeric","60V","10A","500mA","1A","4s","350 mOhms","1.4 Ohms","-","-40°C ~ 85°C","-","Surface Mount","2920 (7351 Metric), Concave","0.289"" L x 0.202"" W (7.35mm x 5.12mm)","-","0.049"" (1.25mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_2920l_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_2920L%20Series.jpg,F2866DKR-ND,2920L050DR,Littelfuse Inc.,PTC RESET FUSE 60V 500MA 2920,11681,0,"Digi-Reel","0","1","Digi-Reel®","POLY-FUSE®, 2920L","Active","Polymeric","60V","10A","500mA","1A","4s","350 mOhms","1.4 Ohms","-","-40°C ~ 85°C","-","Surface Mount","2920 (7351 Metric), Concave","0.289"" L x 0.202"" W (7.35mm x 5.12mm)","-","0.049"" (1.25mm)","-"
https://www.littelfuse.com/~/media/electronics/product_specifications/resettable_ptcs/littelfuse_ptc_smd185f_2_product_specification.pdf.pdf,//media.digikey.com/photos/Tyco%20Raychem%20Photos/SMD%20SERIES.jpg,SMD185F-2TR-ND,SMD185F-2,Littelfuse Inc.,PTC RESET FUSE 33V 1.85A 2SMD,30000,0,"0.27260","0","1500","Tape & Reel (TR)","PolySwitch®, SMD","Active","Polymeric","33V","40A","1.85A","3.6A","5s","65 mOhms","165 mOhms","-","-40°C ~ 85°C","-","Surface Mount","2-SMD","0.343"" L x 0.250"" W (8.70mm x 6.36mm)","-","0.118"" (3.00mm)","-"
https://www.littelfuse.com/~/media/electronics/product_specifications/resettable_ptcs/littelfuse_ptc_smd185f_2_product_specification.pdf.pdf,//media.digikey.com/photos/Tyco%20Raychem%20Photos/SMD%20SERIES.jpg,SMD185F-2CT-ND,SMD185F-2,Littelfuse Inc.,PTC RESET FUSE 33V 1.85A 2SMD,31111,0,"0.69000","0","1","Cut Tape (CT)","PolySwitch®, SMD","Active","Polymeric","33V","40A","1.85A","3.6A","5s","65 mOhms","165 mOhms","-","-40°C ~ 85°C","-","Surface Mount","2-SMD","0.343"" L x 0.250"" W (8.70mm x 6.36mm)","-","0.118"" (3.00mm)","-"
https://www.littelfuse.com/~/media/electronics/product_specifications/resettable_ptcs/littelfuse_ptc_smd185f_2_product_specification.pdf.pdf,//media.digikey.com/photos/Tyco%20Raychem%20Photos/SMD%20SERIES.jpg,SMD185F-2DKR-ND,SMD185F-2,Littelfuse Inc.,PTC RESET FUSE 33V 1.85A 2SMD,31111,0,"Digi-Reel","0","1","Digi-Reel®","PolySwitch®, SMD","Active","Polymeric","33V","40A","1.85A","3.6A","5s","65 mOhms","165 mOhms","-","-40°C ~ 85°C","-","Surface Mount","2-SMD","0.343"" L x 0.250"" W (8.70mm x 6.36mm)","-","0.118"" (3.00mm)","-"
https://www.bourns.com/docs/Product-Datasheets/mflsmf.pdf,//media.digikey.com/Photos/Bourns%20Photos/MF-LSMF-SERIES.jpg,MF-LSMF260X-2TR-ND,MF-LSMF260X-2,Bourns Inc.,PTC RESET FUSE 24V 2.6A 2920,27000,0,"0.27500","0","3000","Tape & Reel (TR)","Multifuse®, MF-LSMF","Active","Polymeric","24V","20A","2.6A","5.2A","5s","20 mOhms","75 mOhms","-","-40°C ~ 85°C","-","Surface Mount","2920 (7351 Metric), Concave","0.289"" L x 0.202"" W (7.36mm x 5.12mm)","-","0.063"" (1.60mm)","-"
https://www.bourns.com/docs/Product-Datasheets/mflsmf.pdf,//media.digikey.com/Photos/Bourns%20Photos/MF-LSMF-SERIES.jpg,MF-LSMF260X-2CT-ND,MF-LSMF260X-2,Bourns Inc.,PTC RESET FUSE 24V 2.6A 2920,34365,0,"0.74000","0","1","Cut Tape (CT)","Multifuse®, MF-LSMF","Active","Polymeric","24V","20A","2.6A","5.2A","5s","20 mOhms","75 mOhms","-","-40°C ~ 85°C","-","Surface Mount","2920 (7351 Metric), Concave","0.289"" L x 0.202"" W (7.36mm x 5.12mm)","-","0.063"" (1.60mm)","-"
https://www.bourns.com/docs/Product-Datasheets/mflsmf.pdf,//media.digikey.com/Photos/Bourns%20Photos/MF-LSMF-SERIES.jpg,MF-LSMF260X-2DKR-ND,MF-LSMF260X-2,Bourns Inc.,PTC RESET FUSE 24V 2.6A 2920,34365,0,"Digi-Reel","0","1","Digi-Reel®","Multifuse®, MF-LSMF","Active","Polymeric","24V","20A","2.6A","5.2A","5s","20 mOhms","75 mOhms","-","-40°C ~ 85°C","-","Surface Mount","2920 (7351 Metric), Concave","0.289"" L x 0.202"" W (7.36mm x 5.12mm)","-","0.063"" (1.60mm)","-"
https://www.littelfuse.com/~/media/electronics/product_specifications/resettable_ptcs/littelfuse_ptc_nanosmdch010f_02_product_specification.pdf.pdf,//media.digikey.com/Photos/TE%20Connectivity/NANOSMDC020F-2.jpg,NANOSMDCH010F-02TR-ND,NANOSMDCH010F-02,Littelfuse Inc.,PTC RESET FUSE 30V 100MA 1206,4000,0,"0.27500","0","4000","Tape & Reel (TR)","PolySwitch®, nanoSMD","Active","Polymeric","30V","10A","100mA","350mA","100ms","1.1 Ohms","10 Ohms","-","-40°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave","0.126"" L x 0.063"" W (3.20mm x 1.59mm)","-","0.028"" (0.70mm)","-"
https://www.littelfuse.com/~/media/electronics/product_specifications/resettable_ptcs/littelfuse_ptc_nanosmdch010f_02_product_specification.pdf.pdf,//media.digikey.com/Photos/TE%20Connectivity/NANOSMDC020F-2.jpg,NANOSMDCH010F-02CT-ND,NANOSMDCH010F-02,Littelfuse Inc.,PTC RESET FUSE 30V 100MA 1206,7781,0,"0.74000","0","1","Cut Tape (CT)","PolySwitch®, nanoSMD","Active","Polymeric","30V","10A","100mA","350mA","100ms","1.1 Ohms","10 Ohms","-","-40°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave","0.126"" L x 0.063"" W (3.20mm x 1.59mm)","-","0.028"" (0.70mm)","-"
https://www.littelfuse.com/~/media/electronics/product_specifications/resettable_ptcs/littelfuse_ptc_nanosmdch010f_02_product_specification.pdf.pdf,//media.digikey.com/Photos/TE%20Connectivity/NANOSMDC020F-2.jpg,NANOSMDCH010F-02DKR-ND,NANOSMDCH010F-02,Littelfuse Inc.,PTC RESET FUSE 30V 100MA 1206,7781,0,"Digi-Reel","0","1","Digi-Reel®","PolySwitch®, nanoSMD","Active","Polymeric","30V","10A","100mA","350mA","100ms","1.1 Ohms","10 Ohms","-","-40°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave","0.126"" L x 0.063"" W (3.20mm x 1.59mm)","-","0.028"" (0.70mm)","-"
https://www.littelfuse.com/~/media/electronics/product_specifications/resettable_ptcs/littelfuse_ptc_minismdc260f_16_2_product_specification.pdf.pdf,//media.digikey.com/Photos/TE%20Connectivity/MINISMDC260F%5E16-2.jpg,MINISMDC260F/16-2TR-ND,MINISMDC260F/16-2,Littelfuse Inc.,PTC RESET FUSE 16V 2.6A 1812,46500,0,"0.27985","0","1500","Tape & Reel (TR)","PolySwitch®, miniSMD","Active","Polymeric","16V","100A","2.6A","5A","5s","15 mOhms","50 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1812 (4532 Metric), Concave","0.181"" L x 0.128"" W (4.60mm x 3.24mm)","-","0.060"" (1.52mm)","-"
https://www.littelfuse.com/~/media/electronics/product_specifications/resettable_ptcs/littelfuse_ptc_minismdc260f_16_2_product_specification.pdf.pdf,//media.digikey.com/Photos/TE%20Connectivity/MINISMDC260F%5E16-2.jpg,MINISMDC260F/16-2CT-ND,MINISMDC260F/16-2,Littelfuse Inc.,PTC RESET FUSE 16V 2.6A 1812,47259,0,"0.71000","0","1","Cut Tape (CT)","PolySwitch®, miniSMD","Active","Polymeric","16V","100A","2.6A","5A","5s","15 mOhms","50 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1812 (4532 Metric), Concave","0.181"" L x 0.128"" W (4.60mm x 3.24mm)","-","0.060"" (1.52mm)","-"
https://www.littelfuse.com/~/media/electronics/product_specifications/resettable_ptcs/littelfuse_ptc_minismdc260f_16_2_product_specification.pdf.pdf,//media.digikey.com/Photos/TE%20Connectivity/MINISMDC260F%5E16-2.jpg,MINISMDC260F/16-2DKR-ND,MINISMDC260F/16-2,Littelfuse Inc.,PTC RESET FUSE 16V 2.6A 1812,47259,0,"Digi-Reel","0","1","Digi-Reel®","PolySwitch®, miniSMD","Active","Polymeric","16V","100A","2.6A","5A","5s","15 mOhms","50 mOhms","-","-40°C ~ 85°C","-","Surface Mount","1812 (4532 Metric), Concave","0.181"" L x 0.128"" W (4.60mm x 3.24mm)","-","0.060"" (1.52mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_2016l_datasheet.pdf.pdf,"//media.digikey.com/Photos/Littelfuse%20Photos/MFG_2016L,%202016%20Concave%20Pkg.jpg",F4070TR-ND,2016L050MR,Littelfuse Inc.,PTC RESET FUSE 60V 550MA 2016,25000,0,"0.28050","0","1000","Tape & Reel (TR)","POLY-FUSE®, 2016L","Active","Polymeric","60V","20A","550mA","1.1A","5s","200 mOhms","1 Ohms","-","-40°C ~ 85°C","-","Surface Mount","2016 (5041 Metric), Concave","0.200"" L x 0.160"" W (5.08mm x 4.07mm)","-","0.079"" (2.00mm)","-"
https://www.littelfuse.com/~/media/electronics/datasheets/resettable_ptcs/littelfuse_ptc_2016l_datasheet.pdf.pdf,"//media.digikey.com/Photos/Littelfuse%20Photos/MFG_2016L,%202016%20Concave%20Pkg.jpg",F4070CT-ND,2016L050MR,Littelfuse Inc.,PTC RESET FUSE 60V 550MA 2016,25651,0,"0.69000","0","1","Cut Tape (CT)","POLY-FUSE®, 2016L","Active","Polymeric","60V","20A","550mA","1.1A","5s","200 mOhms","1 Ohms","-","-40°C ~ 85°C","-","Surface Mount","2016 (5041 Metric), Concave","0.200"" L x 0.160"" W (5.08mm x 4.07mm)","-","0.079"" (2.00mm)","-"
