Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Voltage - Clamping","Voltage","Technology","Number of Circuits","Applications","Mounting Type","Package / Case","Supplier Device Package"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,-,LSP10GI240S-ND,LSP10GI240S,Littelfuse Inc.,LSP THERMALLY PROTECTED VARISTOR,0,0,"17.05700","0","60","-","LSP","Active","-","240V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,-,LSP10GI240SX3316-ND,LSP10GI240SX3316,Littelfuse Inc.,LSP THERMALLY PROTECTED VARISTOR,0,0,"17.05700","0","60","-","LSP","Active","-","240V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,-,LSP10GI240SX3333-ND,LSP10GI240SX3333,Littelfuse Inc.,LSP THERMALLY PROTECTED VARISTOR,0,0,"17.05700","0","60","-","LSP","Active","-","240V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,-,LSP10GI277SX3316-ND,LSP10GI277SX3316,Littelfuse Inc.,LSP THERMALLY PROTECTED VARISTOR,0,0,"17.05700","0","60","Bulk","LSP","Active","-","277V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,-,LSP10GI277SX3333-ND,LSP10GI277SX3333,Littelfuse Inc.,LSP THERMALLY PROTECTED VARISTOR,0,0,"17.05700","0","60","Bulk","LSP","Active","-","277V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,-,LSP10GI347S-ND,LSP10GI347S,Littelfuse Inc.,LSP THERMALLY PROTECTED VARISTOR,0,0,"17.05700","0","60","-","LSP","Active","-","347V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05gi_datasheet.pdf.pdf,-,LSP10GI480S-ND,LSP10GI480S,Littelfuse Inc.,LSP THERMALLY PROTECTED VARISTOR,0,0,"17.05700","0","60","-","LSP","Active","-","480V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp10_datasheet.pdf.pdf,-,LSP10240SX3316-ND,LSP10240SX3316,Littelfuse Inc.,SURGE PROTECTOR 10KA 240V SERS,0,0,"17.36038","0","80","Bulk","LSP","Active","-","240V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp10_datasheet.pdf.pdf,-,LSP10240SX3333-ND,LSP10240SX3333,Littelfuse Inc.,SURGE PROTECTOR 10KA 240V SERS,0,0,"17.36038","0","80","Bulk","LSP","Active","-","240V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp10_datasheet.pdf.pdf,-,LSP10277SX3316-ND,LSP10277SX3316,Littelfuse Inc.,SURGE PROTECTOR 10KA 277V SERS,0,0,"17.36038","0","80","Bulk","LSP","Active","-","277V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp10_datasheet.pdf.pdf,-,LSP10277SX3333-ND,LSP10277SX3333,Littelfuse Inc.,SURGE PROTECTOR 10KA 277V SERS,0,0,"17.36038","0","80","Bulk","LSP","Active","-","277V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp10gihp_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_LSP10GIHP277SX3333.jpg,F7563-ND,LSP10GIHP277SX3333,Littelfuse Inc.,SURGE PROTECTOR 10KA 277V SERS,0,0,"19.06183","0","60","Bulk","LSP","Active","-","277V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp10gihp_datasheet.pdf.pdf,-,F7564-ND,LSP10GIHP277SX3316,Littelfuse Inc.,SURGE PROTECTOR 10KA 277V SERS,0,0,"19.06183","0","60","Bulk","LSP","Active","-","277V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_lsp05_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_LSP05_PM.jpg,F6366-ND,LSP05277PM,Littelfuse Inc.,SURGE PROTECTOR 5KA MNTR 277V,0,0,"Obsolete","0","80","Tray","LSP","Obsolete","-","277V","Surge Protector","1","LED Drivers, AC/DC SMPS","Screw","Module, Wire Leads","Module"
https://www.littelfuse.com/data/en/data_sheets/littelfuse_pled_5ht_sot89.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_PLED5HT.jpg,F3574TR-ND,PLED5HT,Littelfuse Inc.,LED PROTECTOR 5V BI-DIR SOT-89,0,0,"Obsolete","0","1000","Tape & Reel (TR)","PLED®","Obsolete","5.2V","3.5V","LED Shunt","1","LED Protection","Surface Mount","TO-243AA","SOT-89-3"
https://www.littelfuse.com/data/en/data_sheets/littelfuse_pled_5ht_sot89.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_PLED5HT.jpg,F3574CT-ND,PLED5HT,Littelfuse Inc.,LED PROTECTOR 5V BI-DIR SOT-89,0,0,"Obsolete","0","1","Cut Tape (CT)","PLED®","Obsolete","5.2V","3.5V","LED Shunt","1","LED Protection","Surface Mount","TO-243AA","SOT-89-3"
https://www.littelfuse.com/data/en/data_sheets/littelfuse_pled_5ht_sot89.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_PLED5HT.jpg,F3574DKR-ND,PLED5HT,Littelfuse Inc.,LED PROTECTOR 5V BI-DIR SOT-89,0,0,"Digi-Reel","0","1","Digi-Reel®","PLED®","Obsolete","5.2V","3.5V","LED Shunt","1","LED Protection","Surface Mount","TO-243AA","SOT-89-3"
https://www.littelfuse.com/~/media/electronics/datasheets/led_protectors/littelfuse_led_protector_pled5_qfn_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_PLED5Q12.jpg,F3575TR-ND,PLED5Q12,Littelfuse Inc.,LED PROTECTOR 5V BI-DIR 2X2 QFN,0,0,"Obsolete","0","3000","Tape & Reel (TR)","PLED®","Obsolete","5.2V","3.5V","LED Shunt","1","LED Protection","Surface Mount","2-VDFN","2-QFN (2x2)"
https://www.littelfuse.com/~/media/electronics/datasheets/led_protectors/littelfuse_led_protector_pled5_qfn_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_PLED5Q12.jpg,F3575CT-ND,PLED5Q12,Littelfuse Inc.,LED PROTECTOR 5V BI-DIR 2X2 QFN,0,0,"Obsolete","0","1","Cut Tape (CT)","PLED®","Obsolete","5.2V","3.5V","LED Shunt","1","LED Protection","Surface Mount","2-VDFN","2-QFN (2x2)"
https://www.littelfuse.com/~/media/electronics/datasheets/led_protectors/littelfuse_led_protector_pled5_qfn_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_PLED5Q12.jpg,F3575DKR-ND,PLED5Q12,Littelfuse Inc.,LED PROTECTOR 5V BI-DIR 2X2 QFN,0,0,"Digi-Reel","0","1","Digi-Reel®","PLED®","Obsolete","5.2V","3.5V","LED Shunt","1","LED Protection","Surface Mount","2-VDFN","2-QFN (2x2)"
https://www.littelfuse.com/~/media/electronics/datasheets/led_protectors/littelfuse_led_protector_pled6m_datasheet.pdf.pdf,//media.digikey.com/photos/On%20Semi%20Photos/POWERMITE.jpg,F5814TR-ND,PLED6M,Littelfuse Inc.,LED PROTECTOR 6V BI-DIR PM-1,0,0,"Discontinued at Digi-Key","0","3000","Tape & Reel (TR)","PLED®","Discontinued at Digi-Key","-","5.5V","LED Shunt","1","LED Protection","Surface Mount","DO-216AA","Powermite"
https://www.littelfuse.com/~/media/electronics/datasheets/led_protectors/littelfuse_led_protector_pled6m_datasheet.pdf.pdf,//media.digikey.com/photos/On%20Semi%20Photos/POWERMITE.jpg,F5814CT-ND,PLED6M,Littelfuse Inc.,LED PROTECTOR 6V BI-DIR PM-1,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","PLED®","Discontinued at Digi-Key","-","5.5V","LED Shunt","1","LED Protection","Surface Mount","DO-216AA","Powermite"
https://www.littelfuse.com/~/media/electronics/datasheets/led_protectors/littelfuse_led_protector_pled6m_datasheet.pdf.pdf,//media.digikey.com/photos/On%20Semi%20Photos/POWERMITE.jpg,F5814DKR-ND,PLED6M,Littelfuse Inc.,LED PROTECTOR 6V BI-DIR PM-1,0,0,"Digi-Reel","0","1","Digi-Reel®","PLED®","Discontinued at Digi-Key","-","5.5V","LED Shunt","1","LED Protection","Surface Mount","DO-216AA","Powermite"
-,-,BSP3-480-20K-ND,BSP3-480-20K,Thomas Research Products,LGHT PRTCT SURGE PROTECTOR 480V,0,0,"Obsolete","0","4","Bulk","BSP3","Obsolete","1.475kV","480V","Surge Protector","1","LED Drivers, AC/DC SMPS","Free Hanging","Module, Wire Leads","-"
https://hubbellcdn.com/specsheet/EOL3-20K.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/EOL3-277-20KA-L.jpg,1121-1296-ND,EOL3-277-20KA-L,Thomas Research Products,SURGE PROTECTOR W/EOL LED,0,0,"Obsolete","0","500","Bulk","-","Obsolete","1.6kV","100 ~ 277V","Surge Protector","1","LED Drivers, AC/DC SMPS","Free Hanging","Module, Wire Leads","-"
https://www.phihong.com/admin/uploads/PDA-SURGE.pdf,-,993-1319-ND,PDA-SURGE,Phihong USA,SURGE PROTECTOR FOR LED DRIVER,0,0,"Obsolete","0","10","Bulk","-","Obsolete","845V","90 ~ 305V","Surge Protector","1","LED Drivers, AC/DC SMPS","Chassis Mount","Module","Module"
https://www.phihong.com/admin/uploads/PDA-SURGE.pdf,-,PDA-SURGE-P-ND,PDA-SURGE-P,Phihong USA,SURGE PROTECTOR FOR LED DRIVER,0,0,"Obsolete","0","1","Bulk","-","Obsolete","845V","90 ~ 305V","Surge Protector","1","LED Drivers, AC/DC SMPS","Chassis Mount","Module, Wire Leads","Module"
http://www.onsemi.com/pub/Collateral/NUD4700-D.PDF,//media.digikey.com/photos/On%20Semi%20Photos/POWERMITE.jpg,NUD4700WSNT1G-ND,NUD4700WSNT1G,ON Semiconductor,IC LED SHUNT POWERMITE,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","-","5.5V","LED Shunt","1","LED Protection","Surface Mount","DO-216AA","Powermite"
//media.digikey.com/pdf/Data%20Sheets/ERP%20Power/SPD_Series.pdf,//media.digikey.com/Photos/ERP-Power/MFG_SPD-Series.jpg,1800-1082-ND,SPD-277S-10KA,"ERP Power, LLC",LIGHTING SURGE PRTCT 120-277VAC,0,0,"Obsolete","0","40","Bulk","SPD","Obsolete","-","120 ~ 277VAC","Surge Protector","1","LED Drivers, AC/DC SMPS","Free Hanging","Module, Wire Leads","-"
