Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Gender","Number of Positions or Pins (Grid)","Pitch","Height","Contact Finish","Contact Finish Thickness","Color","Material Flammability Rating","Dielectric Material","Voltage Rating","Current Rating (Amps)"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/90518.pdf,-,90518-202-ND,90518-202,Amphenol ICC (FCI),90518-202-HIGH BODY JUMPER,0,0,"0.11396","0","10000","-","-","Active","-","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.360"" (9.14mm)","Gold","30.0µin (0.76µm)","Black","-","-","-","-"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/90518.pdf,-,90518-202LF-ND,90518-202LF,Amphenol ICC (FCI),90518-202LF HIGH BODY JUMPER,0,0,"0.11424","0","10000","Bulk","-","Active","-","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.360"" (9.14mm)","Gold","30.0µin (0.76µm)","Black","UL94 V-0","Polyester, Glass Filled","-","-"
https://cdn.harwin.com/pdfs/M7765-M7771.pdf,-,M7771-05-ND,M7771-05,Harwin Inc.,JUMPER SKT CLOSED TOP BLUE,0,0,"0.11475","0","20000","Bulk","M77","Active","Closed Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.248"" (6.30mm)","Gold","5.11µin (0.130µm)","Blue","UL94 V-0","Polyester, Glass Filled","250V","3A"
https://cdn.harwin.com/pdfs/M7965-M7971.pdf,-,M7971-46-ND,M7971-46,Harwin Inc.,JUMPER SKT W HANDLE BLUE,0,0,"0.11520","0","3000","Bulk","M79","Active","Closed Top, Grip","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.406"" (10.31mm)","Tin","118.1µin (3.00µm)","Blue","UL94 V-0","Polyester, Glass Filled","250V","3A"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/63429.pdf,-,63429-332LF-ND,63429-332LF,Amphenol ICC (FCI),CONN SHUNT,0,0,"0.11948","0","20000","Bulk","Mini-Jump™","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.236"" (6.00mm)","Tin","100.0µin (2.54µm)","Blue","UL94 V-0","Polyester, Glass Filled","-","3A"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/63429.pdf,-,63429-432LF-ND,63429-432LF,Amphenol ICC (FCI),CONN SHUNT,0,0,"0.12218","0","20000","Bulk","Mini-Jump™","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.236"" (6.00mm)","Gold","Flash","Blue","UL94 V-0","Liquid Crystal Polymer (LCP), Glass Filled","-","3A"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/63429.pdf,-,63429-402LF-ND,63429-402LF,Amphenol ICC (FCI),CONN SHUNT,0,0,"0.12420","0","20000","Bulk","Mini-Jump™","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.236"" (6.00mm)","Gold","Flash","White","UL94 V-0","Liquid Crystal Polymer (LCP), Glass Filled","-","3A"
https://cdn.harwin.com/pdfs/M7765-M7771.pdf,-,M7771-46-ND,M7771-46,Harwin Inc.,JUMPER SKT CLOSED TOP BLUE,0,0,"0.12480","0","4000","Bulk","M77","Active","Closed Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.248"" (6.30mm)","Tin","118.1µin (3.00µm)","Blue","UL94 V-0","Polyester, Glass Filled","250V","3A"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/71363.pdf,-,71363-302-ND,71363-302,Amphenol ICC (FCI),71363-302-HIGH BODY JUMPER,0,0,"0.12838","0","10000","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-"
https://cdn.harwin.com/pdfs/M7680-M7683.pdf,//media.digikey.com/Photos/Harwin/MFG_M7682-46.jpg,M7682-46-ND,M7682-46,Harwin Inc.,14MM JUMPER SKT W/HNDL BLACK,0,0,"0.13280","0","3000","Bulk","M76","Active","Closed Top, Grip","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.551"" (14.00mm)","Tin","118.1µin (3.00µm)","Black","UL94 V-0","Polyester","250V","3A"
https://cdn.harwin.com/pdfs/M7684-M7687.pdf,-,M7687-46-ND,M7687-46,Harwin Inc.,10MM JUMPER SKT W/HNDL BLUE,0,0,"0.13280","0","4000","Bulk","M76","Active","Closed Top, Grip","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.394"" (10.00mm)","Tin","118.1µin (3.00µm)","Blue","UL94 V-0","Polyester","250V","3A"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/68786.pdf,-,68786-103LF-ND,68786-103LF,Amphenol ICC (FCI),HEADER BERGSTIK,0,0,"0.13327","0","30000","Bulk","Mini-Jump™","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.200"" (5.08mm)","Gold or Gold, GXT™","15.0µin (0.38µm)","Blue","UL94 V-0","Polyester","-","3A"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/65474.pdf,//media.digikey.com/photos/FCI%20Photos/65474-002LF.jpg,65474-002-ND,65474-002,Amphenol ICC (FCI),MINI JUMP 2POS .100"",0,0,"0.13352","0","15000","Bulk","Mini-Jump™","Active","Closed Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.385"" (9.78mm)","Gold or Gold, GXT™","-","Blue","UL94 V-0","Polyester","-","3A"
https://cdn.harwin.com/pdfs/M7684-M7687.pdf,-,M7684-05-ND,M7684-05,Harwin Inc.,CONN SHUNT 2POS W/HANDLE 2.54MM,0,0,"0.13440","0","8000","Bulk","M76","Active","Closed Top, Grip","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.394"" (10.00mm)","Gold","5.11µin (0.130µm)","Gray","UL94 V-0","Polyester","250V","3A"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=880584&DocType=Customer+Drawing&DocLang=English,-,1-880584-4-ND,1-880584-4,TE Connectivity AMP Connectors,SHUNT CONN. ASS'Y,0,0,"0.13570","0","14000","Bulk","-","Active","Closed Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.551"" (14.00mm)","Tin","-","Black","UL94 V-0","Thermoplastic, Glass Filled","-","3A"
https://cdn.harwin.com/pdfs/M7965-M7971.pdf,-,M7965-05-ND,M7965-05,Harwin Inc.,2.54MM PITCH CLOSED TOP JUMPER,0,0,"0.13860","0","8000","Bulk","M79","Active","Closed Top, Grip","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.406"" (10.31mm)","Gold","5.11µin (0.130µm)","Gray","UL94 V-0","Polyester, Glass Filled","250V","3A"
https://cdn.harwin.com/pdfs/M7765-M7771.pdf,-,M7766-46-ND,M7766-46,Harwin Inc.,JUMPER SKT CLOSED TOP RED,0,0,"0.13950","0","6000","Bulk","M77","Active","Closed Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.248"" (6.30mm)","Tin","118.1µin (3.00µm)","Red","UL94 V-0","Polyester, Glass Filled","250V","3A"
https://cdn.harwin.com/pdfs/M7684-M7687.pdf,//media.digikey.com/Photos/Harwin/M7684-46.JPG,952-1840-ND,M7684-46,Harwin Inc.,CONN SHUNT 2POS W/HANDLE 2.54MM,0,0,"0.14100","0","5000","Bulk","M76","Active","Closed Top, Grip","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.394"" (10.00mm)","Tin","118.1µin (3.00µm)","Gray","UL94 V-0","Polyester","250V","3A"
https://cdn.harwin.com/pdfs/M7680-M7683.pdf,-,M7680-05-ND,M7680-05,Harwin Inc.,CONN SHUNT 2POS W/HANDLE 2.54MM,0,0,"0.14140","0","8000","Bulk","M76","Active","Closed Top, Grip","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.551"" (14.00mm)","Gold","5.11µin (0.130µm)","Gray","UL94 V-0","Polyester","250V","3A"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=382811&DocType=Customer+Drawing&DocLang=English,-,1-382811-8-ND,1-382811-8,TE Connectivity AMP Connectors,CONN SHUNT 2POS 3AMP .100 5GOLD,0,0,"0.14502","0","84000","Bulk","AMPMODU","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.250"" (6.35mm)","Gold","5.11µin (0.130µm)","Black","UL94 V-0","Polyester, Glass Filled","-","-"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/69145.pdf,-,69145-304LF-ND,69145-304LF,Amphenol ICC (FCI),JUMPER,0,0,"0.14630","0","10000","Bulk","Mini-Jump™","Active","Open Top","Female Sockets","4 (2 x 2)","0.100"" (2.54mm)","0.200"" (5.08mm)","Tin","100.0µin (2.54µm)","Black","UL94 V-0","Polyester","-","3A"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=881545&DocType=Customer+Drawing&DocLang=English,-,881545-3-ND,881545-3,TE Connectivity AMP Connectors,SHUNT LP W/HANDLE 2 POS 50AU,0,0,"0.15642","0","14000","Bulk","AMPMODU","Active","Open Top, Grip","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.429"" (10.90mm)","Gold","50.0µin (1.27µm)","Black","UL94 V-0","Thermoplastic, Glass Filled","-","3A"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1740617&DocType=Customer+Drawing&DocLang=English,-,9-1740617-9-ND,9-1740617-9,TE Connectivity AMP Connectors,AMP MODU II SOLDER STRAP 25POS,0,0,"0.16154","0","18000","Bulk","AMPMODU Mod II","Active","Insulated","Male Pins","2 (1 x 2)","0.100"" (2.54mm)","0.110"" (2.79mm)","Tin","118.1µin (3.00µm)","Green","-","Polybutylene Terephthalate (PBT), Glass Filled","-","-"
"http://www.precidip.com/AppHost/9696,1/Scripts/Modules/Catalog/Default.aspx?c=100&i=1730&p=354&pdf=1&dsku=999-19-220-00",-,999-19-220-00-ND,999-19-220-00,Preci-Dip,JUMPER MALE 2.54MM,0,0,"0.16160","0","4000","Bulk","999","Active","Closed Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.197"" (5.00mm)","Gold","Flash","Black","UL94 V-0","Polybutylene Terephthalate (PBT), Glass Filled","-","3A"
-,-,999-19-320-00-ND,999-19-320-00,Preci-Dip,JUMPER MALE 2.54MM,0,0,"0.16160","0","3000","Bulk","999","Active","Closed Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.197"" (5.00mm)","Gold","Flash","Black","UL94 V-0","Polybutylene Terephthalate (PBT), Glass Filled","-","3A"
https://cdn.harwin.com/pdfs/M7765-M7771.pdf,-,M7765-46-ND,M7765-46,Harwin Inc.,CONN SHUNT 2POS 2.54MM TIN,0,0,"0.16605","0","15000","Bulk","M77","Active","Closed Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.248"" (6.30mm)","Tin","118.1µin (3.00µm)","Gray","UL94 V-0","Polyester, Glass Filled","250V","3A"
https://www.molex.com/pdm_docs/sd/900590013_sd.pdf,-,0900590013-ND,0900590013,Molex,2.54MM C-GRID MICRO SHNT STRIP,0,0,"0.16781","0","20000","Bulk","C-Grid 90059","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","-","Tin","-","Black","UL94 V-0","Polyester, Glass Filled","-","1.5A"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=880584&DocType=Customer+Drawing&DocLang=English,-,1-880584-2-ND,1-880584-2,TE Connectivity AMP Connectors,SHUNT CONN. ASS'Y,0,0,"0.16963","0","14000","Bulk","-","Active","Closed Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.551"" (14.00mm)","Gold","30.0µin (0.76µm)","Black","UL94 V-0","Thermoplastic, Glass Filled","-","3A"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=880584&DocType=Customer+Drawing&DocLang=English,-,1-880584-1-ND,1-880584-1,TE Connectivity AMP Connectors,SHUNT CONN ASSY,0,0,"0.16963","0","14000","Bulk","-","Active","Closed Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.551"" (14.00mm)","Gold","15.0µin (0.38µm)","Black","UL94 V-0","Thermoplastic, Glass Filled","-","3A"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=880584&DocType=Customer+Drawing&DocLang=English,-,2-880584-1-ND,2-880584-1,TE Connectivity AMP Connectors,SHUNT CONN. ASSY,0,0,"0.17380","0","14000","Bulk","-","Active","Closed Top, Grip","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.551"" (14.00mm)","Gold","15.0µin (0.38µm)","Green","UL94 V-0","Thermoplastic, Glass Filled","-","3A"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/71363.pdf,"//media.digikey.com/photos/FCI%20Photos/71363-102LF,%2071363-202LF.jpg",71363-102-ND,71363-102,Amphenol ICC (FCI),71363-102-HIGH BODY JUMPER,0,0,"0.17915","0","10000","Bulk","Mini-Jump™","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.360"" (9.14mm)","Gold","15.0µin (0.38µm)","Black","UL94 V-0","Polyester Thermoplastic, Glass Filled","-","2.5A"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=880584&DocType=Customer+Drawing&DocLang=English,-,880584-5-ND,880584-5,TE Connectivity AMP Connectors,CONN SHUNT NOVO 2POS NATURAL,0,0,"0.17988","0","14000","Bulk","-","Active","Closed Top, Grip","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.551"" (14.00mm)","Gold","15.0µin (0.38µm)","Natural","UL94 V-0","Thermoplastic, Glass Filled","-","3A"
http://www.on-shore.com/wp-content/uploads/EDJ2XX.pdf,-,EDJ2G0-ND,EDJ2G0,On Shore Technology Inc.,SHUNT .100"" BLACK,9,0,"0.18000","0","1","Bulk","EDJ","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.235"" (5.97mm)","Gold","-","Black","UL94 V-0","Polybutylene Terephthalate (PBT), Glass Filled","250V","3A"
https://cdn.harwin.com/pdfs/M7765-M7771.pdf,//media.digikey.com/Photos/Harwin/M7765-05.JPG,952-2166-ND,M7765-05,Harwin Inc.,CONN SHUNT 2POS 2.54MM GOLD,0,0,"0.18090","0","8000","Bulk","M77","Active","Closed Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.248"" (6.30mm)","Gold","5.11µin (0.130µm)","Gray","UL94 V-0","Polyester, Glass Filled","250V","3A"
http://suddendocs.samtec.com/catalog_english/btmm.pdf,-,BTMM-101-01-T-S-ND,BTMM-101-01-T-S,Samtec Inc.,.020 SQ. RA POST ASSEMBLY,0,0,"0.19000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,JMP100IMP-G-ND,JMP100IMP-G,Chip Quik Inc.,0.1"" 2 PIN JUMPER GOLD,0,0,"0.19000","0","1","Bulk","-","Active","Closed Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","-","Gold","-","Black","-","-","-","-"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/69145.pdf,-,69145-304-ND,69145-304,Amphenol ICC (FCI),JUMPER LOW PRO DR MULTI,0,0,"0.19319","0","10000","Bulk","Mini-Jump™","Active","Open Top","Female Sockets","4 (2 x 2)","0.100"" (2.54mm)","0.200"" (5.08mm)","Tin","100.0µin (2.54µm)","Black","UL94 V-0","Polyester","-","3A"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/63429.pdf,-,63429-242LF-ND,63429-242LF,Amphenol ICC (FCI),CONN SHUNT,0,0,"0.19346","0","10000","Bulk","Mini-Jump™","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.236"" (6.00mm)","Gold","30.0µin (0.76µm)","Black","UL94 V-0","Polyester, Glass Filled","-","3A"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/71363.pdf,"//media.digikey.com/photos/FCI%20Photos/71363-102LF,%2071363-202LF.jpg",71363-202-ND,71363-202,Amphenol ICC (FCI),HIGH BODY JUMPER,0,0,"0.19616","0","10000","Bulk","Mini-Jump™","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.360"" (9.14mm)","Gold","30.0µin (0.76µm)","Black","UL94 V-0","Polyester Thermoplastic, Glass Filled","-","2.5A"
"http://www.precidip.com/AppHost/9696,1/Scripts/Modules/Catalog/Default.aspx?c=100&i=1745&p=353&pdf=1&dsku=999-11-230-10",-,999-11-230-10-ND,999-11-230-10,Preci-Dip,JUMPER MALE 2.54MM,0,0,"0.20226","0","2500","Bulk","999","Active","Insulated","Male Pins","2 (1 x 2)","0.300"" (7.62mm)","0.157"" (4.00mm)","Gold","10.0µin (0.25µm)","Black","UL94 V-0","Polybutylene Terephthalate (PBT), Glass Filled","-","3A"
"http://www.precidip.com/AppHost/9696,1/Scripts/Modules/Catalog/Default.aspx?c=100&i=1746&p=353&pdf=1&dsku=999-11-230-11",-,999-11-230-11-ND,999-11-230-11,Preci-Dip,JUMPER MALE 2.54MM,0,0,"0.20226","0","2500","Bulk","999","Active","Insulated","Male Pins","2 (1 x 2)","0.300"" (7.62mm)","0.157"" (4.00mm)","Gold","10.0µin (0.25µm)","Red","UL94 V-0","Polybutylene Terephthalate (PBT), Glass Filled","-","3A"
"http://www.precidip.com/AppHost/9696,1/Scripts/Modules/Catalog/Default.aspx?c=100&i=1739&p=353&pdf=1&dsku=999-11-210-10",-,999-11-210-10-ND,999-11-210-10,Preci-Dip,JUMPER MALE 2.54MM,0,0,"0.20232","0","2500","Bulk","999","Active","Insulated","Male Pins","2 (1 x 2)","0.100"" (2.54mm)","0.157"" (4.00mm)","Gold","10.0µin (0.25µm)","Black","UL94 V-0","Polybutylene Terephthalate (PBT), Glass Filled","-","3A"
"http://www.precidip.com/AppHost/9696,1/Scripts/Modules/Catalog/Default.aspx?c=100&i=1740&p=353&pdf=1&dsku=999-11-210-11",-,999-11-210-11-ND,999-11-210-11,Preci-Dip,JUMPER MALE 2.54MM,0,0,"0.20232","0","2500","Bulk","999","Active","Insulated","Male Pins","2 (1 x 2)","0.100"" (2.54mm)","0.157"" (4.00mm)","Gold","10.0µin (0.25µm)","Red","UL94 V-0","Polybutylene Terephthalate (PBT), Glass Filled","-","3A"
"http://www.precidip.com/AppHost/9696,1/Scripts/Modules/Catalog/Default.aspx?c=100&i=1742&p=353&pdf=1&dsku=999-11-220-10",-,999-11-220-10-ND,999-11-220-10,Preci-Dip,JUMPER MALE 2.54MM,0,0,"0.20232","0","2500","Bulk","999","Active","Insulated","Male Pins","2 (1 x 2)","0.200"" (5.08mm)","0.157"" (4.00mm)","Gold","10.0µin (0.25µm)","Black","UL94 V-0","Polybutylene Terephthalate (PBT), Glass Filled","-","3A"
"http://www.precidip.com/AppHost/9696,1/Scripts/Modules/Catalog/Default.aspx?c=100&i=1743&p=353&pdf=1&dsku=999-11-220-11",-,999-11-220-11-ND,999-11-220-11,Preci-Dip,JUMPER MALE 2.54MM,0,0,"0.20232","0","2500","Bulk","999","Active","Insulated","Male Pins","2 (1 x 2)","0.200"" (5.08mm)","0.157"" (4.00mm)","Gold","10.0µin (0.25µm)","Red","UL94 V-0","Polybutylene Terephthalate (PBT), Glass Filled","-","3A"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=880584&DocType=Customer+Drawing&DocLang=English,-,880584-2-ND,880584-2,TE Connectivity AMP Connectors,SHUNT CLOSED TOP 2POS .100 GOLD,0,0,"0.20755","0","14000","Bulk","-","Active","Closed Top, Grip","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.551"" (14.00mm)","Gold","30.0µin (0.76µm)","Black","UL94 V-0","Thermoplastic","-","3A"
https://www.norcomp.net/rohspdfs/Head-Recep/4167-03-00RPY.pdf,-,41670300RP1-ND,41670300RP1,NorComp Inc.,CONN HEADER RA GOLD,0,0,"0.21000","0","1000","Tray","4167","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.236"" (6.00mm)","Gold","-","Black","-","Polyamide (PA), Nylon","-","3A"
http://suddendocs.samtec.com/prints/snt-100-xx-x-x-mkt.pdf,-,SNT-100-OR-T-ND,SNT-100-OR-T,Samtec Inc.,SHUNT & JUMPERS,0,0,"0.21000","0","1","Bulk","*","Active","-","-","-","-","-","-","-","-","UL94 V-0","Polybutylene Terephthalate (PBT)","-","4.3A per Contact"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/76113.pdf,-,76113-101-ND,76113-101,Amphenol ICC (FCI),CONN CONTACT,0,0,"0.21627","0","10000","Bulk","-","Active","Non-Insulated","Non-Gendered","2 (1 x 2)","0.125"" (3.18mm)","-","Gold","Flash","-","-","-","-","20A"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/65771.pdf,-,65771-002LF-ND,65771-002LF,Amphenol ICC (FCI),MINI JUMP 2POS 200CC SLD,0,0,"0.22065","0","20000","Bulk","Mini-Jump™","Active","Closed Top","Female Sockets","2 (1 x 2)","0.200"" (5.08mm)","0.376"" (9.55mm)","Tin","-","White","UL94 V-0","Polybutylene Terephthalate (PBT)","-","2.5A"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/69145.pdf,-,69145-306LF-ND,69145-306LF,Amphenol ICC (FCI),JUMPER,0,0,"0.22397","0","10000","Bulk","Mini-Jump™","Active","Open Top","Female Sockets","6 (2 x 3)","0.100"" (2.54mm)","0.200"" (5.08mm)","Tin","100.0µin (2.54µm)","Black","UL94 V-0","Polyester","-","3A"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/69145.pdf,-,69145-206LF-ND,69145-206LF,Amphenol ICC (FCI),CONN SHUNT .100"" 6POS GOLD,0,0,"0.23315","0","10000","Bulk","Mini-Jump™","Active","Open Top","Female Sockets","6 (2 x 3)","0.100"" (2.54mm)","0.200"" (5.08mm)","Gold or Gold, GXT™","30.0µin (0.76µm)","Black","UL94 V-0","Polyester","-","3A"
http://suddendocs.samtec.com/prints/snt-100-xx-x-x-mkt.pdf,-,SNT-100-RD-T-ND,SNT-100-RD-T,Samtec Inc.,CONN SHUNT 2POS,0,0,"0.24000","0","1","Bulk","SNT","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.240"" (6.10mm)","Tin","-","Red","UL94 V-0","Polybutylene Terephthalate (PBT)","-","4.3A per Contact"
https://drawings-pdf.s3.amazonaws.com/11500.pdf,-,NPB02DVFN-RC-ND,NPB02DVFN-RC,Sullins Connector Solutions,CONN JUMPER SHORTING 1.27MM GOLD,0,0,"0.24354","0","1000","Bulk","-","Active","Closed Top, Grip","Female Sockets","4 (2 x 2)","0.050"" (1.27mm)","0.217"" (5.50mm)","Gold","Flash","-","UL94 V-0","Polyamide (PA66), Nylon 6/6","-","1A per Contact"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=880584&DocType=Customer+Drawing&DocLang=English,-,880584-7-ND,880584-7,TE Connectivity AMP Connectors,AMP SHUNT CONNECTOR ASSY,0,0,"0.24565","0","14000","Bulk","-","Active","Closed Top, Grip","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","0.551"" (14.00mm)","Gold","50.0µin (1.27µm)","Natural","UL94 V-0","Thermoplastic, Glass Filled","-","3A"
http://suddendocs.samtec.com/catalog_english/btmm.pdf,-,BTMM-101-01-T-D-ND,BTMM-101-01-T-D,Samtec Inc.,.020 SQ. RA POST ASSEMBLY,0,0,"0.26000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,BTSW-102-01-T-S-ND,BTSW-102-01-T-S,Samtec Inc.,.100"" LOW PROFILE JUMPER,0,0,"0.26000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-"
http://suddendocs.samtec.com/catalog_english/btmm.pdf,-,BTMM-102-01-T-S-ND,BTMM-102-01-T-S,Samtec Inc.,.020 SQ. RA POST ASSEMBLY,0,0,"0.28000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/69145.pdf,-,69145-306-ND,69145-306,Amphenol ICC (FCI),JUMPER LOW PRO DR MULTI,0,0,"0.28877","0","10000","Bulk","Mini-Jump™","Active","Open Top","Female Sockets","6 (2 x 3)","0.100"" (2.54mm)","0.200"" (5.08mm)","Tin","100.0µin (2.54µm)","Black","UL94 V-0","Polyester","-","3A"
-,-,JMP100IMP-G-OT-ND,JMP100IMP-G-OT,Chip Quik Inc.,0.1"" 2 PIN JUMPER GOLD - OPEN TO,0,0,"0.29000","0","1","Bulk","-","Active","Open Top","Female Sockets","2 (1 x 2)","0.100"" (2.54mm)","-","Gold","-","White","-","-","-","-"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/69145.pdf,-,69145-106-ND,69145-106,Amphenol ICC (FCI),JUMPER LOW PRO DR MULTI,0,0,"0.30753","0","10000","Bulk","Mini-Jump™","Active","Open Top","Female Sockets","6 (2 x 3)","0.100"" (2.54mm)","0.200"" (5.08mm)","Gold or Gold, GXT™","15.0µin (0.38µm)","Black","UL94 V-0","Polyester","-","3A"
https://www.hirose.com/product/document?clcode=CL0541-0068-0-05&productname=DF1-12S-2.5R26(05)&series=DF1&documenttype=Catalog&lang=en&documentid=D49650_en,-,DF1-SP(05)-ND,DF1-SP(05),Hirose Electric Co Ltd,SHORT PIN ACCY JUMPR,0,0,"0.30820","0","100","Bulk","DF1","Last Time Buy","-","-","2 (1 x 2)","0.098"" (2.50mm)","-","Tin","-","-","-","-","-","-"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/69145.pdf,-,69145-106LF-ND,69145-106LF,Amphenol ICC (FCI),JUMPER LOW PRO DR MULTI,0,0,"0.30909","0","15000","Bulk","Mini-Jump™","Active","Open Top","Female Sockets","6 (2 x 3)","0.100"" (2.54mm)","0.200"" (5.08mm)","Gold or Gold, GXT™","15.0µin (0.38µm)","Black","UL94 V-0","Polyester","-","3A"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/69145.pdf,-,69145-204-ND,69145-204,Amphenol ICC (FCI),JUMPER LOW PRO DR MULTI,0,0,"0.31523","0","10000","Bulk","Mini-Jump™","Active","Open Top","Female Sockets","4 (2 x 2)","0.100"" (2.54mm)","0.200"" (5.08mm)","Gold or Gold, GXT™","30.0µin (0.76µm)","Black","UL94 V-0","Polyester","-","3A"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/69145.pdf,-,69145-206-ND,69145-206,Amphenol ICC (FCI),JUMPER LOW PRO DR MULTI,0,0,"0.32940","0","10000","Bulk","Mini-Jump™","Active","Open Top","Female Sockets","6 (2 x 3)","0.100"" (2.54mm)","0.200"" (5.08mm)","Gold or Gold, GXT™","30.0µin (0.76µm)","Black","UL94 V-0","Polyester","-","2.5A"
https://www.hirose.com/product/document?clcode=CL0543-0544-8-52&productname=DF11-26DP-2DS(52)&series=DF11&documenttype=Catalog&lang=en&documentid=D31688_en,//media.digikey.com/photos/Hirose%20Elect%20Photos/DF11-4DP-SP1(05).jpg,H10275-ND,DF11-4DP-SP1(05),Hirose Electric Co Ltd,CONN SHORTING JUMPER 4POS 2MM,0,0,"0.33120","0","100","Bulk","-","Active","Insulated","Male Pins","4 (2 x 2)","-","-","-","-","-","UL94 V-0","Polyamide (PA), Nylon","250V","2A"
