Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Connector Style","Connector Type","Number of Positions","Number of Rows","Mounting Type","Termination","Flange Feature","Type","Features","Contact Finish","Contact Finish Thickness"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5552221&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5552221-1.jpg,A31838-ND,5552221-1,TE Connectivity AMP Connectors,CONN PLUG 24POS VERT SOLDER,446,0,"14.36000","0","1","CHAMP .085","Active","Center Strip Contacts","Plug","24","2","Through Hole","Solder","Board Side","-","-","Gold","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=553596&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/553596-1.JPG,A24213-ND,553596-1,TE Connectivity AMP Connectors,CONN PLUG 14POS STR IDC,368,0,"14.49000","0","1","CHAMP .085","Active","Center Strip Contacts","Plug","14","2","Free Hanging (In-Line)","IDC","Housing/Shell (4-40)","-","-","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5555119&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5555119-1.jpg,A33638-ND,5555119-1,TE Connectivity AMP Connectors,CONN RCPT 36POS R/A SOLDER,189,0,"15.41000","0","1","CHAMP .085","Active","Outer Shroud Contacts","Receptacle","36","2","Panel Mount, Through Hole, Right Angle","Solder","Housing/Shell (4-40)","-","Bail Lock, Board Lock, Shielded","Gold","30.0µin (0.76µm)"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/553811.pdf,//media.digikey.com/photos/Tyco%20Amp%20Photos/5553811-1.jpg,A15016-ND,553811-1,TE Connectivity AMP Connectors,CONN RCPT 24POS R/A SOLDER,269,0,"15.95000","0","1","CHAMP .085","Active","Outer Shroud Contacts","Receptacle","24","2","Panel Mount, Through Hole, Right Angle","Solder","Housing/Shell (6-32)","-","Shielded","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=554089&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/554089-1.JPG,A1566-ND,554089-1,TE Connectivity AMP Connectors,CONN RCPT 36POS PNL MNT IDC,353,0,"16.00000","0","1","CHAMP .085","Active","Outer Shroud Contacts","Receptacle","36","2","Panel Mount","IDC","Housing/Shell (Unthreaded)","-","-","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5175472&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5-5175472-8.JPG,A33463-ND,5-5175472-8,TE Connectivity AMP Connectors,CONN BTB HD PLUG 68POS R/A SLDR,199,0,"16.15000","0","1","CHAMP .050 I","Active","Center Strip Contacts","Plug","68","2","Through Hole, Right Angle","Solder","-","Board to Board, High Density","Board Lock","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5557932&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/Tyco%20Amp%20Photos/5557932-1.jpg,5557932-1-ND,5557932-1,TE Connectivity AMP Connectors,CONN SCSI RCPT 50POS R/A SOLDER,317,0,"16.26000","0","1","CHAMP .085","Active","Outer Shroud Contacts","Receptacle","50","2","Panel Mount, Through Hole, Right Angle","Solder","Board Side (4-40)","SCSI","Bail Lock, Board Lock, Shielded","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5554346&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5554346-2.jpg,A33599-ND,5554346-2,TE Connectivity AMP Connectors,CONN RCPT 36POS PNL MNT IDC,553,0,"16.35000","0","1","CHAMP .085","Active","Outer Shroud Contacts","Receptacle","36","2","Panel Mount","IDC","Board Side (4-40)","-","Bail Lock, Shielded","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5554145&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/5554145-4.JPG,A33645-ND,5554145-4,TE Connectivity AMP Connectors,CONN RCPT 36POS PCB SOLDER,565,0,"17.72000","0","1","CHAMP .085","Active","Outer Shroud Contacts","Receptacle","36","2","Panel Mount, Through Hole","Solder","Board Side (4-40)","-","Bail Lock, Shielded","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5554217&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5554217-4.jpg,A33647-ND,5554217-4,TE Connectivity AMP Connectors,CONN RCPT 50POS PCB SOLDER,511,0,"18.11000","0","1","CHAMP .085","Active","Outer Shroud Contacts","Receptacle","50","2","Panel Mount, Through Hole","Solder","Board Side (4-40)","-","Shielded","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5553811&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/5553811-2.JPG,A97700-ND,5553811-2,TE Connectivity AMP Connectors,CONN RCPT 24POS R/A SOLDER,540,0,"18.33000","0","1","CHAMP .085","Active","Outer Shroud Contacts","Receptacle","24","2","Panel Mount, Through Hole, Right Angle","Solder","Housing/Shell (6-32)","-","Shielded","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5552243&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5552243-1.jpg,A31839-ND,5552243-1,TE Connectivity AMP Connectors,CONN PLUG 64POS VERT SOLDER,241,0,"19.06000","0","1","CHAMP .085","Active","Center Strip Contacts","Plug","64","2","Through Hole","Solder","Board Side","-","-","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5555149&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/5555149-3.JPG,A97693-ND,5555149-3,TE Connectivity AMP Connectors,CONN RCPT 50POS R/A SOLDER,223,0,"19.62000","0","1","CHAMP .085","Active","Outer Shroud Contacts","Receptacle","50","2","Through Hole, Right Angle","Solder","Housing/Shell (4-40)","-","Bail Lock, Board Lock, Shielded","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5175473&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/6-5175473-0.JPG,A33458-ND,6-5175473-0,TE Connectivity AMP Connectors,CONN BTB PLUG 100POS VERT SOLDER,749,0,"19.81000","0","1","CHAMP .050 I","Active","Center Strip Contacts","Plug","100","2","Through Hole","Solder","-","Board to Board","Board Lock","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5556622&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/5556622-1.JPG,5556622-1-ND,5556622-1,TE Connectivity AMP Connectors,CONN RCPT 64POS VERT PRESS-FIT,216,0,"20.42000","0","1","CHAMP .085","Active","Outer Shroud Contacts","Receptacle","64","2","Through Hole","Press-Fit","Housing/Shell (4-40)","-","Shielded","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5555233&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/555233-1.jpg,A33632-ND,5555233-1,TE Connectivity AMP Connectors,CONN RCPT 36POS R/A SOLDER,237,0,"20.94000","0","1","CHAMP .085","Active","Outer Shroud Contacts","Receptacle","36","2","Panel Mount, Through Hole, Right Angle","Solder","Housing/Shell (4-40)","-","Bail Lock, Shielded","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=554953&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/554953-1.JPG,A15011-ND,554953-1,TE Connectivity AMP Connectors,CONN PLUG 50POS STR IDC,679,0,"22.72000","0","1","CHAMP .085","Active","Center Strip Contacts","Plug","50","2","Free Hanging (In-Line)","IDC","-","-","Bail Lock, Shielded","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=554953&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/554953-2.JPG,A24316-ND,554953-2,TE Connectivity AMP Connectors,CONN PLUG 50POS STR IDC,147,0,"25.59000","0","1","CHAMP .085","Active","Center Strip Contacts","Plug","50","2","Free Hanging (In-Line)","IDC","-","-","Bail Lock, Shielded","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=554950&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/554950-2.JPG,A24314-ND,554950-2,TE Connectivity AMP Connectors,CONN PLUG 36POS STR IDC,126,0,"74.61000","0","1","CHAMP .085","Active","Center Strip Contacts","Plug","36","2","Free Hanging (In-Line)","IDC","-","-","Bail Lock, Shielded","Gold","30.0µin (0.76µm)"
https://www.hirose.com/product/document?clcode=CL0572-2768-1-71&productname=FX2-100P-0.635SH(71)&series=FX2&documenttype=Catalog&lang=en&documentid=D49368_en,//media.digikey.com/Photos/Hirose%20Elect%20Photos/FX2CA-20P-1.27DSAL(71).jpg,H123425-ND,FX2CA-20P-1.27DSAL(71),Hirose Electric Co Ltd,CONN HDR 20POS 1.27MM,366,0,"3.28000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
https://www.hirose.com/product/document?clcode=CL0572-2768-1-71&productname=FX2-100P-0.635SH(71)&series=FX2&documenttype=Catalog&lang=en&documentid=D49368_en,//media.digikey.com/Photos/Hirose%20Elect%20Photos/FX2CA-20S-1.27DSAL(71).jpg,H123426-ND,FX2CA-20S-1.27DSAL(71),Hirose Electric Co Ltd,CONN RECEPT 20POS 1.27MM,339,0,"3.40000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
https://www.molex.com/pdm_docs/sd/716612030_sd.pdf,//media.digikey.com/Photos/Molex/71661-2030.JPG,WM24336-ND,71661-2030,Molex,CONN BTB PLUG 30POS R/A SOLDER,521,0,"4.02000","0","1","EBBI 71661","Active","Center Strip Contacts","Plug","30","2","Through Hole, Right Angle","Solder","-","Board to Board","Board Guide","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2129260&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2129260-1.JPG,A108268TR-ND,2129260-1,TE Connectivity AMP Connectors,CONN RCPT 40POS R/A SOLDER,1800,0,"4.12870","0","600","CHAMP .024","Active","Outer Shroud Contacts","Receptacle","40","2","Surface Mount, Right Angle; Through Hole","Solder","Board Side (M2)","-","Board Guide, Shielded","Gold","15.0µin (0.38µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2129260&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2129260-1.JPG,A108268CT-ND,2129260-1,TE Connectivity AMP Connectors,CONN RECPT 0.6MM ASSY,1800,0,"6.65000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2129260&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2129260-1.JPG,A108268DKR-ND,2129260-1,TE Connectivity AMP Connectors,CONN RECPT 0.6MM ASSY,1800,0,"Digi-Reel","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=FX2-40P-1.27DSL(71),//media.digikey.com/Photos/Hirose%20Elect%20Photos/FX2-40P-1.27DSL(71).jpg,H123329-ND,FX2-40P-1.27DSL(71),Hirose Electric Co Ltd,CONN BTB PLUG 40POS R/A SOLDER,587,0,"4.25000","0","1","FX2","Active","Center Strip Contacts","Plug","40","2","Through Hole, Right Angle","Solder","-","Board to Board","Board Lock","Gold","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2129261&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2129261-1.JPG,A108270TR-ND,2129261-1,TE Connectivity AMP Connectors,CONN PLUG 40POS SMD T/H SOLDER,600,0,"4.26557","0","300","CHAMP .024","Active","Center Strip Contacts","Plug","40","2","Surface Mount, Through Hole","Solder","Housing/Shell (Unthreaded)","-","Cap, Shielded","Gold","15.0µin (0.38µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2129261&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2129261-1.JPG,A108270CT-ND,2129261-1,TE Connectivity AMP Connectors,CONN RECPT 0.6MM ASSY,810,0,"6.62000","0","1","CHAMP","Active","-","-","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2129261&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2129261-1.JPG,A108270DKR-ND,2129261-1,TE Connectivity AMP Connectors,CONN RECPT 0.6MM ASSY,810,0,"Digi-Reel","0","1","CHAMP","Active","-","-","-","-","-","-","-","-","-","-","-"
https://www.molex.com/pdm_docs/sd/716612040_sd.pdf,-,WM24337-ND,0716612040,Molex,CONN BTB PLUG 40POS R/A SOLDER,1626,432,"4.36000","0","1","EBBI 71661","Active","Center Strip Contacts","Plug","40","2","Through Hole, Right Angle","Solder","-","Board to Board","Board Guide","Gold","30.0µin (0.76µm)"
https://www.molex.com/pdm_docs/sd/015921030_sd.pdf,-,WM24111-ND,15-92-1030,Molex,CONN RCPT 30POS VERT SOLDER,1040,0,"4.45000","0","1","EBBI 71660","Last Time Buy","Outer Shroud Contacts","Receptacle","30","2","Through Hole","Solder","-","-","Board Guide, Board Lock","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1734037&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1734037-6.JPG,A114931-ND,1734037-6,TE Connectivity AMP Connectors,CONN BTB RCPT 60POS R/A SOLDER,900,0,"4.45000","0","1","CHAMP .050 I","Active","Outer Shroud Contacts","Receptacle","60","2","Through Hole, Right Angle","Solder","-","Board to Board","Board Lock","Gold","Flash"
https://www.hirose.com/product/document?clcode=CL0230-0044-4-00&productname=DX-100-CV1&series=DX&documenttype=Catalog&lang=en&documentid=D49664_en,-,H126099-ND,DX30M-14-CV,Hirose Electric Co Ltd,IDC CONN 14POS PLUG,521,0,"4.70000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1734100&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1734100-6.JPG,A114936-ND,1734100-6,TE Connectivity AMP Connectors,CONN BTB PLUG 60POS VERT SOLDER,864,0,"4.75000","0","1","CHAMP .050 I","Active","Center Strip Contacts","Plug","60","2","Through Hole","Solder","-","Board to Board","Board Lock","Gold","Flash"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1734101&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1734101-6.JPG,A114937-ND,1734101-6,TE Connectivity AMP Connectors,CONN BTB RCPT 60POS VERT SOLDER,864,0,"4.89000","0","1","CHAMP .050 I","Active","Outer Shroud Contacts","Receptacle","60","2","Through Hole","Solder","-","Board to Board","Board Guide, Board Lock","Gold","Flash"
https://www.hirose.com/product/document?clcode=CL0572-2768-1-71&productname=FX2-100P-0.635SH(71)&series=FX2&documenttype=Catalog&lang=en&documentid=D49368_en,//media.digikey.com/Photos/Hirose%20Elect%20Photos/FX2CA-52S-1.27DSAL(71).jpg,H123445-ND,FX2CA-52S-1.27DSAL(71),Hirose Electric Co Ltd,CONN RECEPT 52POS 1.27MM,451,0,"4.93000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1734100&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/1734100-8.JPG,A31884-ND,1734100-8,TE Connectivity AMP Connectors,CONN BTB PLUG 80POS VERT SOLDER,932,0,"5.02000","0","1","CHAMP .050 I","Active","Center Strip Contacts","Plug","80","2","Through Hole","Solder","-","Board to Board","Board Lock","Gold","Flash"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1734101&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1734101-7.JPG,A114938-ND,1734101-7,TE Connectivity AMP Connectors,CONN BTB RCPT 68POS VERT SOLDER,1715,0,"5.12000","0","1","CHAMP .050 I","Active","Outer Shroud Contacts","Receptacle","68","2","Through Hole","Solder","-","Board to Board","Board Guide, Board Lock","Gold","Flash"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1734101&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/1734101-8.JPG,A31782-ND,1734101-8,TE Connectivity AMP Connectors,CONN BTB RCPT 80POS VERT SOLDER,852,0,"5.18000","0","1","CHAMP .050 I","Active","Outer Shroud Contacts","Receptacle","80","2","Through Hole","Solder","-","Board to Board","Board Guide, Board Lock","Gold","Flash"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1734037&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1734037-7.JPG,A142261-ND,1734037-7,TE Connectivity AMP Connectors,CONN BTB RCPT 68POS R/A SOLDER,896,0,"5.41000","0","1","CHAMP .050 I","Active","Outer Shroud Contacts","Receptacle","68","2","Through Hole, Right Angle","Solder","-","Board to Board","Board Lock","Gold","Flash"
https://www.hirose.com/product/document?clcode=CL0572-2768-1-71&productname=FX2-100P-0.635SH(71)&series=FX2&documenttype=Catalog&lang=en&documentid=D49368_en,-,H126116-ND,FX2-20P-0.635SH(95),Hirose Electric Co Ltd,CONN HDR 20POS 1.27MM,459,0,"5.45000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/22348O/3mtm-mdr-050-bm-thru-hole-ra-receptacle-shielded-ts0621.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_102xx%20Series.jpg,3M156906-ND,10236-55G3PL,3M,CONN RCPT 36POS R/A SOLDER,135,0,"5.58000","0","1","102, Mini D Ribbon (MDR)","Active","Outer Shroud Contacts","Receptacle","36","2","Panel Mount, Through Hole, Right Angle","Solder","Housing/Shell (M2.6)","-","Board Lock, Shielded","Gold","8.00µin (0.203µm)"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=FX2-60S-1.27DSL(71),//media.digikey.com/Photos/Hirose%20Elect%20Photos/FX2-60S-1.27DSL(71).jpg,H126118-ND,FX2-60S-1.27DSL(71),Hirose Electric Co Ltd,CONN SOCKET RA 60POS 1.27MM,380,0,"5.75000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=229974&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/229974-4.jpg,A113179-ND,229974-4,TE Connectivity AMP Connectors,CONN PLUG 50POS STR IDC,500,0,"5.92000","0","1","CHAMP .085","Active","Center Strip Contacts","Plug","50","2","Free Hanging (In-Line)","IDC","Housing/Shell (4-40)","-","-","Gold","30.0µin (0.76µm)"
http://multimedia.3m.com/mws/media/22260O/3mtmmini-d-ribbonmdr-050-bm-thru-hole-vert-shield-ts0427.pdf,//media.digikey.com/photos/3M%20Photos/10236-6212PL.jpg,3M157261-ND,10236-6212PL,3M,CONN RCPT 36POS PCB SOLDER,337,0,"6.22000","0","1","102, Mini D Ribbon (MDR)","Active","Outer Shroud Contacts","Receptacle","36","2","Panel Mount, Through Hole","Solder","Housing/Shell (M2.5); Latchblocks","-","Shielded","Gold","8.00µin (0.203µm)"
https://www.molex.com/pdm_docs/sd/015921030_sd.pdf,-,WM24831-ND,15-92-1050,Molex,CONN RCPT 50POS VERT SOLDER,472,0,"6.27000","0","1","EBBI 71660","Active","Outer Shroud Contacts","Receptacle","50","2","Through Hole","Solder","-","-","Board Guide, Board Lock","Gold","30.0µin (0.76µm)"
https://www.molex.com/pdm_docs/sd/015921030_sd.pdf,-,WM24832-ND,15-92-1060,Molex,CONN RCPT 60POS VERT SOLDER,766,0,"6.46000","0","1","EBBI 71660","Last Time Buy","Outer Shroud Contacts","Receptacle","60","2","Through Hole","Solder","-","-","Board Guide, Board Lock","Gold","30.0µin (0.76µm)"
http://multimedia.3m.com/mws/media/22410O/3mtm-mdr-050-straddlemount-plug-shielded-ts0698.pdf,//media.digikey.com/Photos/3M%20Photos/10150-900APL.jpg,3M158274-ND,10150-900APL,3M,CONN PLUG 50POS EDGE MNT SOLDER,873,0,"7.01000","0","1","101, Mini D Ribbon (MDR)","Active","Center Strip Contacts","Plug","50","2","Board Edge, Straddle Mount","Solder","-","-","Shielded","Gold","8.00µin (0.203µm)"
