Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Terminal Type","Number of Positions","Pitch","Number of Rows","Row Spacing","Board Size","Material - Board","Features","Material Flammability Rating"
http://www.keyelco.com/product-pdf.cfm?p=3644,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_151xy.jpg,36-15126-ND,15126,Keystone Electronics,TURRET BOARD 10POS 0.375"" SINGLE,0,0,"6.90050","0","100","-","Active","Turret Board","Turret, Single End, Double Turret","10","0.375"" (9.53mm)","2","2.500"" (63.50mm)","2.625"" L x 3.000"" W x 0.093"" H (66.70mm x 76.20mm x 2.36mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3699,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_607-x%20Series.jpg,36-607-7-ND,607-7,Keystone Electronics,TURRET BOARD 7POS 0.375"" FORK,0,0,"6.97450","0","100","-","Active","Turret Board","Turret, Fork End, Hollow","7","0.375"" (9.53mm)","1","-","3.375"" L x 0.500"" W x 0.093"" H (85.70mm x 12.70mm x 2.36mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3454,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_150xy%20SERIES.jpg,36-15053-ND,15053,Keystone Electronics,TURRET BOARD 25POS 0.218"" FORK,0,0,"7.08550","0","100","-","Active","Turret Board, Scored","Turret, Fork End","25","0.218"" (5.54mm)","1","-","7.812"" L x 0.312"" W x 0.062"" H (198.40mm x 7.90mm x 1.57mm)","PBE","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3805,//media.digikey.com/Photos/Keystone%20Elect%20Photos/4164.jpg,36-4164-ND,4164,Keystone Electronics,BINDPOST STRIP 8POS 0.5"" SCREW,0,0,"7.20003","0","1000","-","Active","Binding Post Strip","Screw Terminal","8","0.500"" (12.70mm)","1","-","5.000"" L x 0.875"" W x 0.093"" H (127.00mm x 22.20mm x 2.36mm)","Fiberglass","Heavy Duty","-"
-,-,C5237-2-ND,C5237-2,Eaton - Bussmann Electrical Division,TERM STRIP 2P 0.625"" THREAD STUD,0,0,"7.37200","0","50","-","Active","Terminal Strip","Threaded Stud","2","0.625"" (15.88mm)","1","-","2.620"" L x 0.750"" W x 0.350"" H (66.55mm x 19.05mm x 8.89mm)","Thermoplastic","Flange","-"
http://www.keyelco.com/product-pdf.cfm?p=3689,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_604-x%20SERIES.jpg,36-604-7-ND,604-7,Keystone Electronics,TURRET BOARD 7POS 0.375"" DUAL,0,0,"7.62200","0","100","-","Active","Turret Board","Turret, Dual End, Double Turret","7","0.375"" (9.53mm)","1","-","3.375"" L x 0.500"" W x 0.093"" H (85.70mm x 12.70mm x 2.36mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3795,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_4154.jpg,36-4154-ND,4154,Keystone Electronics,BINDPOST STRIP 8POS 0.5"" SCREW,0,0,"7.63001","0","1000","-","Active","Binding Post Strip","Screw Terminal","8","0.500"" (12.70mm)","1","-","5.000"" L x 0.875"" W x 0.093"" H (127.00mm x 22.20mm x 2.36mm)","Glass Epoxy","Heavy Duty","-"
-,-,C4559-3-ND,C4559-3,Eaton - Bussmann Electrical Division,TERM STRIP 3P 0.75"" THREAD STUD,0,0,"7.74020","0","50","-","Active","Terminal Strip","Threaded Stud","3","0.750"" (19.05mm)","1","-","3.750"" L x 0.750"" W x 0.840"" H (95.25mm x 19.05mm x 21.34mm)","Thermoplastic","Flange","-"
http://www.keyelco.com/product-pdf.cfm?p=3806,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_4165.jpg,36-4165-ND,4165,Keystone Electronics,BINDPOST STRIP 9POS 0.5"" SCREW,0,0,"8.10000","0","1000","-","Active","Binding Post Strip","Screw Terminal","9","0.500"" (12.70mm)","1","-","5.500"" L x 0.875"" W x 0.093"" H (139.70mm x 22.20mm x 2.36mm)","Fiberglass","Heavy Duty","-"
http://www.keyelco.com/product-pdf.cfm?p=3511,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_152xy%20SERIES.jpg,36-15253-ND,15253,Keystone Electronics,TURRET BOARD 25POS 0.218"" FORK,0,0,"8.10300","0","100","-","Active","Turret Board, Scored","Turret, Fork End","25","0.218"" (5.54mm)","1","-","7.812"" L x 0.312"" W x 0.062"" H (198.40mm x 7.90mm x 1.57mm)","Glass Epoxy","Miniature Strip","-"
-,-,C4559-4-ND,C4559-4,Eaton - Bussmann Electrical Division,TERM STRIP 4P 0.75"" THREAD STUD,0,0,"8.34240","0","50","-","Active","Terminal Strip","Threaded Stud","4","0.750"" (19.05mm)","1","-","4.500"" L x 0.750"" W x 0.840"" H (114.30mm x 19.05mm x 21.34mm)","Thermoplastic","Flange","-"
http://www.keyelco.com/product-pdf.cfm?p=3664,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_153xy.jpg,36-15316-ND,15316,Keystone Electronics,TURRET BOARD 10POS 0.375"" SINGLE,0,0,"8.39900","0","100","-","Active","Turret Board","Turret, Single End, Double Turret","10","0.375"" (9.53mm)","2","1.500"" (38.10mm)","2.625"" L x 2.000"" W x 0.093"" H (66.70mm x 50.80mm x 2.36mm)","Glass Epoxy","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3619,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_1510x%20SERIES.jpg,36-15103-ND,15103,Keystone Electronics,TURRET BOARD 19POS 0.375"" SINGLE,0,0,"8.47300","0","100","-","Active","Turret Board","Turret, Single End, Double Turret","19","0.375"" (9.53mm)","1","-","7.875"" L x 0.500"" W x 0.093"" H (200.03mm x 12.70mm x 2.36mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3546,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_154xy.jpg,36-15403-ND,15403,Keystone Electronics,TURRET BOARD 19POS 0.218"" SINGLE,0,0,"8.49150","0","100","-","Active","Turret Board","Turret, Single End, Single Turret, Hollow","19","0.218"" (5.54mm)","1","-","4.625"" L x 0.312"" W x 0.062"" H (117.50mm x 7.90mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
-,-,C5237-3-ND,C5237-3,Eaton - Bussmann Electrical Division,TERM STRIP 3P 0.625"" THREAD STUD,0,0,"8.53100","0","50","-","Active","Terminal Strip","Threaded Stud","3","0.625"" (15.88mm)","1","-","3.250"" L x 0.750"" W x 0.350"" H (82.55mm x 19.05mm x 8.89mm)","Thermoplastic","Flange","-"
http://www.keyelco.com/product-pdf.cfm?p=3689,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_604-x%20SERIES.jpg,36-604-8-ND,604-8,Keystone Electronics,TURRET BOARD 8POS 0.375"" DUAL,0,0,"8.56550","0","100","-","Active","Turret Board","Turret, Dual End, Double Turret","8","0.375"" (9.53mm)","1","-","3.750"" L x 0.500"" W x 0.093"" H (95.30mm x 12.70mm x 2.36mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3796,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_4155.jpg,36-4155-ND,4155,Keystone Electronics,BINDPOST STRIP 9POS 0.5"" SCREW,0,0,"8.58005","0","1000","-","Active","Binding Post Strip","Screw Terminal","9","0.500"" (12.70mm)","1","-","5.500"" L x 0.875"" W x 0.093"" H (139.70mm x 22.20mm x 2.36mm)","Glass Epoxy","Heavy Duty","-"
http://www.keyelco.com/product-pdf.cfm?p=3561,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_1543x.jpg,36-15433-ND,15433,Keystone Electronics,TURRET BOARD 19POS 0.25"" SINGLE,0,0,"8.60250","0","100","-","Active","Turret Board","Turret, Single End, Double Turret","19","","1","-","5.437"" L x 0.312"" W x 0.062"" H (138.10mm x 7.90mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3591,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_1553x%20SERIES.jpg,36-15533-ND,15533,Keystone Electronics,TURRET BOARD 19POS 0.25"" SINGLE,0,0,"8.75000","0","100","-","Active","Turret Board","Turret, Single End, Double Turret","19","","1","-","5.437"" L x 0.312"" W x 0.062"" H (138.10mm x 7.90mm x 1.57mm)","Glass Epoxy","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3576,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_155xy.jpg,36-15503-ND,15503,Keystone Electronics,TURRET BOARD 19POS 0.218"" SINGLE,0,0,"8.79000","0","100","-","Active","Turret Board","Turret, Single End, Single Turret, Hollow","19","0.218"" (5.54mm)","1","-","4.625"" L x 0.312"" W x 0.062"" H (117.50mm x 7.90mm x 1.57mm)","Glass Epoxy","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3669,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_153xy.jpg,36-15321-ND,15321,Keystone Electronics,TURRET BOARD 10POS 0.375"" SINGLE,0,0,"8.80600","0","100","-","Active","Turret Board","Turret, Single End, Double Turret","10","0.375"" (9.53mm)","2","2.000"" (50.80mm)","2.625"" L x 2.500"" W x 0.093"" H (66.70mm x 63.50mm x 2.36mm)","Glass Epoxy","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3548,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_154xy.jpg,36-15405-ND,15405,Keystone Electronics,TURRET BOARD 33POS 0.218"" SINGLE,0,0,"8.80600","0","100","-","Active","Turret Board","Turret, Single End, Single Turret, Hollow","33","0.218"" (5.54mm)","1","-","7.687"" L x 0.312"" W x 0.062"" H (195.20mm x 7.90mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3674,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_153xy.jpg,36-15326-ND,15326,Keystone Electronics,TURRET BOARD 10POS 0.375"" SINGLE,0,0,"8.87000","0","100","-","Active","Turret Board","Turret, Single End, Double Turret","10","0.375"" (9.53mm)","2","2.500"" (63.50mm)","2.625"" L x 3.000"" W x 0.093"" H (66.70mm x 76.20mm x 2.36mm)","Glass Epoxy","Standard Strip","-"
-,-,C4559-2-ND,C4559-2,Eaton - Bussmann Electrical Division,TERM STRIP 2P 0.75"" THREAD STUD,0,0,"8.92000","0","1","-","Active","Terminal Strip","Threaded Stud","2","0.750"" (19.05mm)","1","-","3.000"" L x 0.750"" W x 0.840"" H (76.20mm x 19.05mm x 21.34mm)","Thermoplastic","Flange","-"
http://www.keyelco.com/product-pdf.cfm?p=3689,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_604-x%20SERIES.jpg,36-604-9-ND,604-9,Keystone Electronics,TURRET BOARD 9POS 0.375"" DUAL,0,0,"8.93000","0","100","-","Active","Turret Board","Turret, Dual End, Double Turret","9","0.375"" (9.53mm)","1","-","4.125"" L x 0.500"" W x 0.093"" H (104.80mm x 12.70mm x 2.36mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3807,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_4166.jpg,36-4166-ND,4166,Keystone Electronics,BINDPOST STRIP 10POS 0.5"" SCREW,0,0,"8.98004","0","1000","-","Active","Binding Post Strip","Screw Terminal","10","0.500"" (12.70mm)","1","-","6.000"" L x 0.875"" W x 0.093"" H (152.40mm x 22.20mm x 2.36mm)","Fiberglass","Heavy Duty","-"
-,-,C5237-4-ND,C5237-4,Eaton - Bussmann Electrical Division,TERM STRIP 4P 0.625"" THREAD STUD,0,0,"9.23400","0","50","-","Active","Terminal Strip","Threaded Stud","4","0.625"" (15.88mm)","1","-","3.870"" L x 0.750"" W x 0.350"" H (98.30mm x 19.05mm x 8.89mm)","Thermoplastic","Flange","-"
http://www.keyelco.com/product-pdf.cfm?p=3565,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_154xx.jpg,36-15437-ND,15437,Keystone Electronics,TURRET BOARD 24POS 0.25"" SINGLE,0,0,"9.26000","0","100","-","Active","Turret Board","Turret, Single End, Double Turret","24","","2","0.562"" (14.30mm)","3.687"" L x 0.875"" W x 0.062"" H (93.60mm x 22.20mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3649,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_1530x.jpg,36-15303-ND,15303,Keystone Electronics,TURRET BOARD 19POS 0.375"" SINGLE,0,0,"9.28000","0","100","-","Active","Turret Board","Turret, Single End, Double Turret","19","0.375"" (9.53mm)","1","-","7.875"" L x 0.500"" W x 0.093"" H (200.03mm x 12.70mm x 2.36mm)","Glass Epoxy","Standard Strip","-"
-,-,C4559-5-ND,C4559-5,Eaton - Bussmann Electrical Division,TERM STRIP 5P 0.75"" THREAD STUD,0,0,"9.40100","0","50","-","Active","Terminal Strip","Threaded Stud","5","0.750"" (19.05mm)","1","-","5.250"" L x 0.750"" W x 0.840"" H (133.35mm x 19.05mm x 21.34mm)","Thermoplastic","Flange","-"
http://www.keyelco.com/product-pdf.cfm?p=3797,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_4156.jpg,36-4156-ND,4156,Keystone Electronics,BINDPOST STRIP 10POS 0.5"" SCREW,0,0,"9.44000","0","1000","-","Active","Binding Post Strip","Screw Terminal","10","0.500"" (12.70mm)","1","-","6.000"" L x 0.875"" W x 0.093"" H (152.40mm x 22.20mm x 2.36mm)","Glass Epoxy","Heavy Duty","-"
http://www.keyelco.com/product-pdf.cfm?p=3550,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_154xy.jpg,36-15407-ND,15407,Keystone Electronics,TURRET BOARD 24POS 0.218"" SINGLE,0,0,"9.47000","0","100","-","Active","Turret Board","Turret, Single End, Single Turret, Hollow","24","0.218"" (5.54mm)","2","0.500"" (12.70mm)","3.093"" L x 0.750"" W x 0.062"" H (78.60mm x 19.10mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
-,-,C6083-8-ND,C6083-8,Eaton - Bussmann Electrical Division,TERM STRIP 8P 0.75"" THREAD STUD,0,0,"9.78020","0","50","-","Active","Terminal Strip","Threaded Stud","8","0.750"" (19.05mm)","1","-","7.500"" L x 0.750"" W x 0.250"" H (190.50mm x 19.05mm x 6.35mm)","Thermoplastic","Flange","-"
http://www.keyelco.com/product-pdf.cfm?p=3555,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_154xy.jpg,36-15412-ND,15412,Keystone Electronics,TURRET BOARD 24POS 0.218"" SINGLE,0,0,"9.80010","0","100","-","Active","Turret Board","Turret, Single End, Single Turret, Hollow","24","0.218"" (5.54mm)","2","0.750"" (19.05mm)","3.093"" L x 1.000"" W x 0.062"" H (78.60mm x 25.40mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
-,-,JB1032-120-06-ND,JB1032-120-06,Eaton - Bussmann Electrical Division,TERM STRIP 6P 0.625"" THREAD STUD,0,0,"9.82760","0","50","-","Active","Terminal Strip","Threaded Stud","6","0.625"" (15.88mm)","1","-","5.120"" L x 0.750"" W x 0.660"" H (130.05mm x 19.05mm x 16.76mm)","Thermoplastic","Flange","-"
http://www.keyelco.com/product-pdf.cfm?p=3689,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_604-x%20SERIES.jpg,36-604-10-ND,604-10,Keystone Electronics,TURRET BOARD 10POS 0.375"" DUAL,0,0,"9.85000","0","100","-","Active","Turret Board","Turret, Dual End, Double Turret","10","0.375"" (9.53mm)","1","-","4.500"" L x 0.500"" W x 0.093"" H (114.30mm x 12.70mm x 2.36mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3532,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_152xy%20SERIES.jpg,36-15287-ND,15287,Keystone Electronics,TURRET BOARD 25POS 0.25"" DUAL,0,0,"9.96200","0","100","-","Active","Turret Board, Scored","Turret, Dual End, Double Turret","25","","1","-","9.687"" L x 0.312"" W x 0.062"" H (246.00mm x 7.90mm x 1.57mm)","Glass Epoxy","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3580,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_155xy.jpg,36-15507-ND,15507,Keystone Electronics,TURRET BOARD 24POS 0.218"" SINGLE,0,0,"10.13000","0","100","-","Active","Turret Board","Turret, Single End, Single Turret, Hollow","24","0.218"" (5.54mm)","2","0.500"" (12.70mm)","3.093"" L x 0.750"" W x 0.062"" H (78.60mm x 19.10mm x 1.57mm)","Glass Epoxy","Miniature Strip","-"
-,-,C5237-6A-ND,C5237-6A,Eaton - Bussmann Electrical Division,TERM STRIP 6P 0.625"" THREAD STUD,0,0,"10.19100","0","50","-","Active","Terminal Strip","Threaded Stud","6","0.625"" (15.88mm)","1","-","5.120"" L x 0.750"" W x 0.350"" H (130.05mm x 19.05mm x 8.89mm)","Thermoplastic","Flange","-"
http://www.keyelco.com/product-pdf.cfm?p=5213,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_MS272491%20SERIES.jpg,36-MS27249-1B1-ND,MS272491B1,Keystone Electronics,TURRET BOARD 5POS 0.375"" SINGLE,0,0,"10.24000","0","100","-","Active","Turret Board","Turret, Single End, Double Turret","5","0.375"" (9.53mm)","1","-","2.625"" L x 0.500"" W x 0.125"" H (66.70mm x 12.70mm x 3.18mm)","Glass Epoxy","-","-"
http://www.keyelco.com/product-pdf.cfm?p=3585,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_155xy.jpg,36-15512-ND,15512,Keystone Electronics,TURRET BOARD 24POS 0.218"" SINGLE,0,0,"10.34000","0","100","-","Active","Turret Board","Turret, Single End, Single Turret, Hollow","24","0.218"" (5.54mm)","2","0.750"" (19.05mm)","3.093"" L x 1.000"" W x 0.062"" H (78.60mm x 25.40mm x 1.57mm)","Glass Epoxy","Miniature Strip","-"
-,-,C5237-5-ND,C5237-5,Eaton - Bussmann Electrical Division,TERM STRIP 5P 0.625"" THREAD STUD,0,0,"10.42200","0","50","-","Active","Terminal Strip","Threaded Stud","5","0.625"" (15.88mm)","1","-","4.500"" L x 0.750"" W x 0.350"" H (114.30mm x 19.05mm x 8.89mm)","Thermoplastic","Flange","-"
-,-,C4559-6-ND,C4559-6,Eaton - Bussmann Electrical Division,TERM STRIP 6P 0.75"" THREAD STUD,0,0,"10.50700","0","50","-","Active","Terminal Strip","Threaded Stud","6","0.750"" (19.05mm)","1","-","6.000"" L x 0.750"" W x 0.840"" H (152.40mm x 19.05mm x 21.34mm)","Thermoplastic","Flange","-"
http://www.keyelco.com/product-pdf.cfm?p=3624,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_151xy.jpg,36-15107-ND,15107,Keystone Electronics,TURRET BOARD 24POS 0.375"" SINGLE,0,0,"10.55000","0","100","-","Active","Turret Board","Turret, Single End, Double Turret","24","0.375"" (9.53mm)","2","0.750"" (19.05mm)","5.250"" L x 1.188"" W x 0.093"" H (133.35mm x 30.20mm x 2.36mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3430,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_150xy%20SERIES.jpg,36-15021-ND,15021,Keystone Electronics,TURRET BOARD 25POS 0.218"" SINGLE,0,0,"10.59000","0","100","-","Active","Turret Board, Scored","Turret, Single End, Double Turret","25","0.218"" (5.54mm)","1","-","7.812"" L x 0.312"" W x 0.062"" H (198.40mm x 7.90mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3432,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_150xy%20SERIES.jpg,36-15023-ND,15023,Keystone Electronics,TURRET BOARD 25POS 0.218"" SINGLE,0,0,"10.69010","0","100","-","Active","Turret Board, Scored","Turret, Single End, Single Turret, Hollow","25","0.218"" (5.54mm)","1","-","7.812"" L x 0.312"" W x 0.062"" H (198.40mm x 7.90mm x 1.57mm)","PBE","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3570,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_154xx.jpg,36-15442-ND,15442,Keystone Electronics,TURRET BOARD 24POS 0.25"" SINGLE,0,0,"10.75000","0","100","-","Active","Turret Board","Turret, Single End, Double Turret","24","","2","0.812"" (20.60mm)","3.687"" L x 1.125"" W x 0.062"" H (93.60mm x 28.60mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3595,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_155xx.jpg,36-15537-ND,15537,Keystone Electronics,TURRET BOARD 24POS 0.25"" SINGLE,0,0,"10.75000","0","100","-","Active","Turret Board","Turret, Single End, Double Turret","24","","2","0.562"" (14.30mm)","3.687"" L x 0.875"" W x 0.062"" H (93.60mm x 22.20mm x 1.57mm)","Glass Epoxy","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3600,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_155xx.jpg,36-15542-ND,15542,Keystone Electronics,TURRET BOARD 24POS 0.25"" SINGLE,0,0,"10.75000","0","100","-","Active","Turret Board","Turret, Single End, Double Turret","24","","2","0.812"" (20.60mm)","3.687"" L x 1.125"" W x 0.062"" H (93.60mm x 28.60mm x 1.57mm)","Glass Epoxy","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3547,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_154xy.jpg,36-15404-ND,15404,Keystone Electronics,TURRET BOARD 26POS 0.218"" SINGLE,0,0,"10.83000","0","100","-","Active","Turret Board","Turret, Single End, Single Turret, Hollow","26","0.218"" (5.54mm)","1","-","6.156"" L x 0.312"" W x 0.062"" H (156.40mm x 7.90mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3629,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_151xy.jpg,36-15112-ND,15112,Keystone Electronics,TURRET BOARD 24POS 0.375"" SINGLE,0,0,"10.85000","0","100","-","Active","Turret Board","Turret, Single End, Double Turret","24","0.375"" (9.53mm)","2","1.000"" (25.40mm)","5.250"" L x 1.500"" W x 0.093"" H (133.35mm x 38.10mm x 2.36mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3619,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_1510x%20SERIES.jpg,36-15104-ND,15104,Keystone Electronics,TURRET BOARD 26POS 0.375"" SINGLE,0,0,"10.90000","0","100","-","Active","Turret Board","Turret, Single End, Double Turret","26","0.375"" (9.53mm)","1","-","10.500"" L x 0.500"" W x 0.093"" H (266.70mm x 12.70mm x 2.36mm)","XP Phenolic","Standard Strip","-"
-,-,C5237-8A-ND,C5237-8A,Eaton - Bussmann Electrical Division,TERM STRIP 8P 0.625"" THREAD STUD,0,0,"11.01920","0","50","-","Active","Terminal Strip","Threaded Stud","8","0.625"" (15.88mm)","1","-","6.370"" L x 0.750"" W x 0.350"" H (161.80mm x 19.05mm x 8.89mm)","Thermoplastic","Flange","-"
http://www.keyelco.com/product-pdf.cfm?p=3489,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_152xy%20SERIES.jpg,36-15223-ND,15223,Keystone Electronics,TURRET BOARD 25POS 0.218"" SINGLE,0,0,"11.03000","0","100","-","Active","Turret Board, Scored","Turret, Single End, Single Turret, Hollow","25","0.218"" (5.54mm)","1","-","7.812"" L x 0.312"" W x 0.062"" H (198.40mm x 7.90mm x 1.57mm)","Glass Epoxy","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3567,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_154xx.jpg,36-15439-ND,15439,Keystone Electronics,TURRET BOARD 52POS 0.25"" SINGLE,0,0,"11.11800","0","100","-","Active","Turret Board","Turret, Single End, Double Turret","52","","2","0.562"" (14.30mm)","7.187"" L x 0.875"" W x 0.062"" H (182.50mm x 22.20mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3465,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_150xy%20SERIES.jpg,36-15069-ND,15069,Keystone Electronics,TURRET BOARD 50POS 0.25"" DUAL,0,0,"11.29500","0","100","-","Active","Turret Board, Scored","Turret, Dual End","50","","2","0.812"" (20.60mm)","9.687"" L x 1.125"" W x 0.062"" H (246.00mm x 28.60mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
