Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Contact Size","Module Capacity","Size / Dimension"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773867-9_deutsch-ctj&DocType=DS&DocLang=English,-,CTJ-3D-06-ND,CTJ-3D-06,TE Connectivity Deutsch Connectors,RAIL ASSY,0,0,"29.52304","0","46","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773867-9_deutsch-ctj&DocType=DS&DocLang=English,-,CTJ-3D-03-4021-ND,CTJ-3D-03-4021,TE Connectivity Deutsch Connectors,RAIL ASSY,0,0,"29.53609","0","46","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773867-9_deutsch-ctj&DocType=DS&DocLang=English,-,CTJ-3D-03-4021[V003]-ND,CTJ-3D-03-4021 [V003],TE Connectivity Deutsch Connectors,RAIL ASSY,0,0,"29.53609","0","46","*","Active","-","-","-","-"
http://www.amphenolpcd.com/sites/default/files/downloads/GroundBlocks_9_1%282%29.pdf,-,BDX016017-2-ND,BDX016017-2,Amphenol PCD,CONN GRND BLOCK SZ16,0,0,"29.79600","0","100","-","Active","Ground Block","16","-","-"
http://www.amphenolpcd.com/sites/default/files/downloads/GroundBlocks_9_1%282%29.pdf,-,BDX016021-2-ND,BDX016021-2,Amphenol PCD,CONN GRND BLOCK SZ20,0,0,"29.79600","0","100","-","Active","Ground Block","20","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773867-9_deutsch-ctj&DocType=DS&DocLang=English,-,CTJ-3D-06[V003]-ND,CTJ-3D-06 [V003],TE Connectivity Deutsch Connectors,RAIL ASSY,0,0,"29.80911","0","45","*","Active","-","-","-","-"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJM116603_C.pdf,-,TJM116703-ND,TJM116703,Amphenol PCD,CONN FEEDBACK MOD SZ16 0.850"" L,0,0,"29.87400","0","25","TJM","Active","Feedback Module Block","16","8","0.850"" L x 0.390"" W x 1.032"" H (21.59mm x 9.91mm x 26.21mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJM116605_C.pdf,-,TJM116705-ND,TJM116705,Amphenol PCD,CONN FEEDBACK MOD SZ16 0.850"" L,0,0,"29.87400","0","25","TJM","Active","Feedback Module Block","16","8","0.850"" L x 0.390"" W x 1.032"" H (21.59mm x 9.91mm x 26.21mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJM116606_C.pdf,-,TJM116706-ND,TJM116706,Amphenol PCD,CONN FEEDBACK MOD SZ16 0.850"" L,0,0,"29.87400","0","25","TJM","Active","Feedback Module Block","16","8","0.850"" L x 0.390"" W x 1.032"" H (21.59mm x 9.91mm x 26.21mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJM116607_C.pdf,-,TJM116707-ND,TJM116707,Amphenol PCD,CONN FEEDBACK MOD SZ16 0.850"" L,0,0,"29.87400","0","25","TJM","Active","Feedback Module Block","16","8","0.850"" L x 0.390"" W x 1.032"" H (21.59mm x 9.91mm x 26.21mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=DCR-1x-xx&DocType=Customer+Drawing&DocLang=English,-,DCR-1A-10-4021[V003]-ND,DCR-1A-10-4021 [V003],TE Connectivity Deutsch Connectors,COMPOSIT RAIL,0,0,"30.01500","0","50","*","Active","-","-","-","-"
