Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Size","Cable Diameter","Legend","Color","Material"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1013795,//media.digikey.com/Photos/Phoenix%20Photos/1013795.JPG,277-12698-ND,1013795,Phoenix Contact,CONDUCTOR MARKER CARRIER CLOSED,990,0,"0.28000","0","1","1000 per Pkg","CLIPLINE PATG","Active","Wire Marker Carrier, Slip-On","0.39"" W x 0.16"" L (10.0mm x 4.0mm)","0.024"" ~ 0.047"" (0.60mm ~ 1.20mm)","Blank","Transparent","Poly-Vinyl Chloride (PVC)"
"//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PATG,PATO,PAB-KTL.pdf",//media.digikey.com/Photos/Phoenix%20Photos/1013041.JPG,277-5620-ND,1013041,Phoenix Contact,CONDUCT MARKER CARRIER CLOSED,151,7500,"0.30000","0","1","500 per Pkg","CLIPLINE PATG","Active","Wire Marker Carrier, Slip-On","0.59"" W x 0.16"" L (15.0mm x 4.0mm)","0.157"" ~ 0.276"" (4.00mm ~ 7.00mm)","Blank","Transparent","Poly-Vinyl Chloride (PVC)"
"//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PATG,PATO,PAB-KTL.pdf",//media.digikey.com/Photos/Phoenix%20Photos/1013054.JPG,277-12263-ND,1013054,Phoenix Contact,CONDUCT MARKER CARRIER CLOSED,904,0,"0.33000","0","1","500 per Pkg","CLIPLINE PATG","Active","Wire Marker Carrier, Slip-On","0.59"" W x 0.16"" L (15.0mm x 4.0mm)","0.236"" ~ 0.394"" (6.00mm ~ 10.00mm)","Blank","Transparent","Poly-Vinyl Chloride (PVC)"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=0808011,//media.digikey.com/Photos/Phoenix%20Photos/0808011.JPG,277-12583-ND,0808011,Phoenix Contact,CONDUCT MARKER CARRIER CLOSED,190,0,"0.44000","0","1","200 per Pkg","CLIPLINE PATG","Active","Wire Marker Carrier, Slip-On","0.91"" W x 0.16"" L (23.0mm x 4.0mm)","0.236"" ~ 0.394"" (6.00mm ~ 10.00mm)","Blank","Transparent","Poly-Vinyl Chloride (PVC)"
"//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PATG,PATO,PAB-KTL.pdf",//media.digikey.com/Photos/Phoenix%20Photos/1013122.JPG,277-8221-ND,1013122,Phoenix Contact,CONDUCTOR MARKER CARRIER OPEN,292,0,"0.76000","0","1","1000 per Pkg","CLIPLINE PATO","Active","Wire Marker Carrier, Clip-On","0.59"" W x 0.16"" L (15.0mm x 4.0mm)","0.110"" ~ 0.173"" (2.80mm ~ 4.40mm)","Blank","Transparent","Poly-Vinyl Chloride (PVC)"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1013148,//media.digikey.com/Photos/Phoenix%20Photos/1013148.JPG,277-12696-ND,1013148,Phoenix Contact,CONDUCTOR MARKER CARRIER OPEN,430,0,"1.05000","0","1","500 per Pkg","CLIPLINE PATO","Active","Wire Marker Carrier, Clip-On","0.59"" W x 0.16"" L (15.0mm x 4.0mm)","0.264"" ~ 0.394"" (6.70mm ~ 10.00mm)","Blank","Transparent","Poly-Vinyl Chloride (PVC)"
"//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PATG,PATO,PAB-KTL.pdf",//media.digikey.com/Photos/Phoenix%20Photos/1013957.JPG,277-5599-ND,1013957,Phoenix Contact,CABLE MARKER CARRIER,44,9800,"1.26000","0","1","200 per Pkg","CLIPLINE","Active","Wire Marker Carrier, Cable Tie","0.91"" W x 0.16"" L (23.0mm x 4.0mm)","0.394"" (10.00mm)","Blank","Transparent","Poly-Vinyl Chloride (PVC)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-134&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/CC0110-000.JPG,A105303-ND,HLX125YW2NEL60S,TE Connectivity Raychem Cable Protection,CBL MARKR NEL 12.5MM X 80MM YL,410,0,"1.29000","0","1","200 per Pkg","HLX-NEL","Active","Wire Marker, Cable Tie","0.49"" W x 3.15"" L (12.5mm x 80.0mm)","-","Blank","Yellow","Polyolefin (PO), Irradiated, Halogen Free"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1004377.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1004377.JPG,277-8216-ND,1004377,Phoenix Contact,CONDUCTOR MARKER,100,1400,"1.32000","0","1","100 per Pkg","CLIPLINE","Active","Wire Marker Carrier, Cable Tie","0.94"" W x 0.16"" L (24.0mm x 4.0mm)","0.039"" ~ 0.472"" (1.00mm ~ 12.00mm)","Blank","White","Polyamide (PA), Nylon"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1005305.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1005305.JPG,277-5608-ND,1005305,Phoenix Contact,CABLE MARKER HOLDER,30,2700,"4.31000","0","1","50 per Pkg","CLIPLINE","Active","Wire Marker Carrier, Cable Tie","1.57"" W x 0.67"" L (40.0mm x 17.0mm)","0.354"" (9.00mm)","Blank","Transparent","Polyethylene (PE)"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1750485,//media.digikey.com/Photos/Phoenix%20Photos/1750485.JPG,277-13890-ND,1750485,Phoenix Contact,CABLE MARKERS 4.8-11MM,100,0,"5.31000","0","1","-","-","Active","Wire Marker Carrier, Clip-On","0.79"" W x 0.31"" L (20.0mm x 8.0mm)","0.189"" ~ 0.433"" (4.80mm ~ 11.00mm)","Blank","Gray","Polyamide (PA), Nylon"
http://www.panduit.com/heiler/PartDrawings/C-WAMP150-GB0239GM--ENG.pdf,-,298-19960-ND,MP150-M,Panduit Corp,MARKER PLATE,1000,0,"0.65000","0","1","-","*","Active","-","-","-","-","-","-"
http://www.panduit.com/heiler/PartDrawings/N10843BA%20DC01A.pdf,-,298-18478-ND,MMP172W38-C,Panduit Corp,MARKER PLATE STL 4HL 1.7""X.4"",500,0,"0.75000","0","1","100 per Pkg","-","Active","Wire Marker, Cable Tie","0.37"" W x 1.72"" L (9.5mm x 43.7mm)","-","Blank","Silver","Stainless Steel 304"
https://www.panduit.com/content/dam/panduit/en/products/assets/m/mm/mmp/mmp3/mmp350w38cq316/media/D-IDTR001--WW-ENG-MetalMarkingPlates.pdf,-,298-18809-ND,MMP350W38-CQ,Panduit Corp,MARKER PLATE STEEL 0.38 X 3.50"",750,0,"0.80000","0","1","125 per Pkg","Pan-Steel®","Active","Wire Marker, Cable Tie","0.38"" W x 3.50"" L (9.7mm x 88.9mm)","-","Blank","Silver","Stainless Steel 304"
https://www.panduit.com/content/dam/panduit/en/products/assets/m/mm/mmp/mmp3/mmp337w53mal4/media/D-SSCB35--SA-ENG-Perm-ID.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_MT350W38-M316.jpg,298-16832-ND,MT350W38-M316,Panduit Corp,"MARKER TAG, ONE HOLE, 316 STAINL",1000,0,"0.81000","0","1","Bulk","Pan-Steel®","Active","Wire Marker, Cable Tie","0.38"" W x 3.50"" L (9.7mm x 88.9mm)","-","Blank","Silver","Stainless Steel 316"
http://www.panduit.com/heiler/PartDrawings/C-WAMP150-GB0239GM--ENG.pdf,-,298-19963-ND,MP350-M,Panduit Corp,MARKER PLATE,1000,0,"0.83000","0","1","-","*","Active","-","-","-","-","-","-"
http://www.panduit.com/heiler/PartDrawings/N10843BA%20DC01A.pdf,-,298-19959-ND,MMP172W38-C316,Panduit Corp,MARKER PLATE STL 4HL 1.7""X.4"",500,0,"0.89000","0","1","100 per Pkg","-","Active","Wire Marker, Cable Tie","0.37"" W x 1.72"" L (9.5mm x 43.7mm)","-","Blank","Silver","Stainless Steel 316"
https://www.panduit.com/content/dam/panduit/en/products/assets/m/mm/mmp/mmp3/mmp350w38cq316/media/D-IDTR001--WW-ENG-MetalMarkingPlates.pdf,-,298-18808-ND,MMP350W38-CQ316,Panduit Corp,MARKER PLATE SS 3.5""X 0.38"" 4HL,750,0,"0.96000","0","1","125 per Pkg","-","Active","Wire Marker, Cable Tie","0.38"" W x 3.50"" L (9.7mm x 88.9mm)","-","Blank","Silver","Stainless Steel 316"
-,-,298-19062-ND,MT350W38-CQ316,Panduit Corp,"MARKER PLATE, 316 SS, 1 HOLE, 3.",500,0,"0.97000","0","1","Bulk","-","Active","Wire Marker, Cable Tie","0.38"" W x 3.50"" L (9.7mm x 88.9mm)","-","Blank","Silver","Stainless Steel 316"
http://www.panduit.com/heiler/PartDrawings/C-SSMMP350H-C-N41046BS--ENG.PDF,-,298-18481-ND,MMP350H-C,Panduit Corp,MARKER PLATE STEEL 0.75 X 3.50"",480,0,"1.02000","0","1","100 per Pkg","-","Active","Wire Marker, Cable Tie","0.37"" W x 3.50"" L (9.5mm x 88.9mm)","-","Blank","Silver","Stainless Steel 304"
http://www.panduit.com/heiler/PartDrawings/C-SSMMP350-C-N41044BS--ENG.PDF,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_MMP350-Series.jpg,298-18479-ND,MMP350-C,Panduit Corp,MARKER PLATE STEEL 0.75 X 3.50"",590,0,"1.07000","0","1","100 per Pkg","-","Active","Wire Marker, Cable Tie","0.75"" W x 3.50"" L (19.1mm x 88.9mm)","-","Blank","Silver","Stainless Steel 304"
http://www.panduit.com/heiler/PartDrawings/C-WAMP250W175-GB0239GN--ENG.pdf,-,298-19961-ND,MP250W175-M,Panduit Corp,MARKER PLATE,1000,0,"1.10000","0","1","1000 per Pkg","MP","Active","Wire Marker, Cable Tie","1.75"" W x 2.50"" L (44.5mm x 63.5mm)","-","Blank","White","Polyamide (PA66), Nylon 6/6"
http://www.panduit.com/heiler/PartDrawings/C-SSMMP350H-C-N41046BS--ENG.PDF,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_MMP350H.jpg,298-18482-ND,MMP350H-C316,Panduit Corp,MARKER PLATE STEEL 4HL 3.5""X.8"",795,0,"1.22000","0","1","100 per Pkg","-","Active","Wire Marker, Cable Tie","0.37"" W x 3.50"" L (9.5mm x 88.9mm)","-","Blank","Silver","Stainless Steel 316"
http://www.panduit.com/heiler/PartDrawings/C-WAMP150-GB0239GM--ENG.pdf,-,298-19962-ND,MP350-C0,Panduit Corp,MARKER PLATE,300,0,"1.38000","0","1","100 per Pkg","MP","Active","Wire Marker, Cable Tie","0.75"" W x 3.50"" L (19.1mm x 88.9mm)","-","Blank","White","Nylon"
http://www.panduit.com/heiler/PartDrawings/S4110002.pdf,-,298-18486-ND,MTB150D-Q,Panduit Corp,TAG MKR BRASS CIRCLE 1.5"",250,0,"1.42000","0","1","25 per Pkg","Pan-Steel®","Active","Wire Marker, Cable Tie","1.50"" Dia (38.1mm)","-","Blank","Gold","Brass"
https://www.panduit.com/content/dam/panduit/en/products/assets/m/mt/mt3/mt35/mt350w17qm/media/C-IDMT350W17-Q--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MT350W17-Q-M.JPG,298-16831-ND,MT350W17-Q-M,Panduit Corp,"MARKER TAG, ONE HOLE, 304 STAINL",1000,0,"1.95000","0","1","Bulk","Pan-Steel®","Active","Wire Marker, Cable Tie","1.73"" W x 3.50"" L (44.0mm x 89.0mm)","-","Blank","Silver","Stainless Steel 304"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00925.pdf,//media.digikey.com/photos/HellermannTyton%20Photos/MFG_596-00925.jpg,1436-2160-ND,596-00925,HellermannTyton,"VOLTAGE MARKER, 8.5"" X 2.25"", 12",200,0,"2.13000","0","1","1 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","8.50"" W x 2.25"" L (215.9mm x 57.2mm)","-","120 Volts","Orange, Black","Vinyl"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00926.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_596-00926.jpg,1436-2161-ND,596-00926,HellermannTyton,"VOLTAGE MARKER, 4.25"" X 1.12"", 1",200,0,"2.13000","0","1","4 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","4.25"" W x 1.13"" L (108.0mm x 28.6mm)","-","120 Volts","Orange, Black","Vinyl"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00927.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_596-00927.jpg,1436-2162-ND,596-00927,HellermannTyton,"VOLTAGE MARKER, 2.25"" X .5"", 120",200,0,"2.13000","0","1","17 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","2.25"" W x 0.50"" L (57.1mm x 12.7mm)","-","120 Volts","Orange, Black","Vinyl"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00928.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_596-00928.jpg,1436-2163-ND,596-00928,HellermannTyton,"VOLTAGE MARKER, 8.5"" X 2.25"", 12",200,0,"2.13000","0","1","1 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","8.50"" W x 2.25"" L (215.9mm x 57.2mm)","-","120/208 Volts","Orange, Black","Vinyl"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00929.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_596-00929.jpg,1436-2164-ND,596-00929,HellermannTyton,"VOLTAGE MARKER, 4.25"" X 1.12"", 1",200,0,"2.13000","0","1","4 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","4.25"" W x 1.13"" L (108.0mm x 28.6mm)","-","120/208 Volts","Orange, Black","Vinyl"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00930.pdf,//media.digikey.com/photos/HellermannTyton%20Photos/MFG_596-00930.jpg,1436-2165-ND,596-00930,HellermannTyton,"VOLTAGE MARKER, 2.25"" X .5"", 120",200,0,"2.13000","0","1","17 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","2.25"" W x 0.50"" L (57.1mm x 12.7mm)","-","120/208 Volts","Orange, Black","Vinyl"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00931.pdf,//media.digikey.com/photos/HellermannTyton%20Photos/MFG_596-00931.jpg,1436-2166-ND,596-00931,HellermannTyton,"VOLTAGE MARKER, 8.5"" X 2.25"", 20",200,0,"2.13000","0","1","1 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","8.50"" W x 2.25"" L (215.9mm x 57.2mm)","-","208 Volts","Orange, Black","Vinyl"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00932.pdf,//media.digikey.com/photos/HellermannTyton%20Photos/MFG_596-00932.jpg,1436-2167-ND,596-00932,HellermannTyton,"VOLTAGE MARKER, 4.25"" X 1.12"", 2",200,0,"2.13000","0","1","4 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","4.25"" W x 1.13"" L (108.0mm x 28.6mm)","-","208 Volts","Orange, Black","Vinyl"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00933.pdf,//media.digikey.com/photos/HellermannTyton%20Photos/MFG_596-00933.jpg,1436-2168-ND,596-00933,HellermannTyton,"VOLTAGE MARKER, 2.25"" X .5"", 208",200,0,"2.13000","0","1","17 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","2.25"" W x 0.50"" L (57.1mm x 12.7mm)","-","208 Volts","Orange, Black","Vinyl"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00934.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_596-00934.jpg,1436-2169-ND,596-00934,HellermannTyton,"VOLTAGE MARKER, 8.5"" X 2.25"", 24",200,0,"2.13000","0","1","1 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","8.50"" W x 2.25"" L (215.9mm x 57.2mm)","-","240 Volts","Orange, Black","Vinyl"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00935.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_596-00935.jpg,1436-2170-ND,596-00935,HellermannTyton,"VOLTAGE MARKER, 4.25 X 1.12"", 24",200,0,"2.13000","0","1","4 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","4.25"" W x 1.13"" L (108.0mm x 28.6mm)","-","240 Volts","Orange, Black","Vinyl"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00936.pdf,//media.digikey.com/photos/HellermannTyton%20Photos/MFG_596-00936.jpg,1436-2171-ND,596-00936,HellermannTyton,"VOLTAGE MARKER, 2.25"" X .5"", 240",200,0,"2.13000","0","1","17 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","2.25"" W x 0.50"" L (57.1mm x 12.7mm)","-","240 Volts","Orange, Black","Vinyl"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00937.pdf,-,1436-2172-ND,596-00937,HellermannTyton,"VOLTAGE MARKER, 2.25"" X .5"", 277",200,0,"2.13000","0","1","17 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","2.25"" W x 0.50"" L (57.1mm x 12.7mm)","-","277 Volts","Orange, Black","Vinyl"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00938.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_596-00938.jpg,1436-2173-ND,596-00938,HellermannTyton,"VOLTAGE MARKER, 8.5"" X 2.25"", 27",200,0,"2.13000","0","1","1 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","8.50"" W x 2.25"" L (215.9mm x 57.2mm)","-","277/480 Volts","Orange, Black","Vinyl"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00939.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_596-00939.jpg,1436-2174-ND,596-00939,HellermannTyton,"VOLTAGE MARKER, 4.25"" X 1.125"",",200,0,"2.13000","0","1","4 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","4.25"" W x 1.13"" L (108.0mm x 28.6mm)","-","277/480 Volts","Orange, Black","Vinyl"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00940.pdf,//media.digikey.com/photos/HellermannTyton%20Photos/MFG_596-00940.jpg,1436-2175-ND,596-00940,HellermannTyton,"VOLTAGE MARKER, 2.25"" X .5"", 277",200,0,"2.13000","0","1","17 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","2.25"" W x 0.50"" L (57.1mm x 12.7mm)","-","277/480 Volts","Orange, Black","Vinyl"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00941.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_596-00941.jpg,1436-2176-ND,596-00941,HellermannTyton,"VOLTAGE MARKER, 8.5"" X 2.25"", 48",200,0,"2.13000","0","1","1 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","8.50"" W x 2.25"" L (215.9mm x 57.2mm)","-","480 Volts","Orange, Black","Vinyl"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00942.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_596-00942.jpg,1436-2177-ND,596-00942,HellermannTyton,"VOLTAGE MARKER, 4.25"" X 1.12"", 4",200,0,"2.13000","0","1","4 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","4.25"" W x 1.13"" L (108.0mm x 28.6mm)","-","480 Volts","Orange, Black","Vinyl"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00943.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_596-00943.jpg,1436-2178-ND,596-00943,HellermannTyton,"VOLTAGE MARKER, 2.25"" X .5"", 480",200,0,"2.13000","0","1","17 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","2.25"" W x 0.50"" L (57.1mm x 12.7mm)","-","480 Volts","Orange, Black","Vinyl"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00944.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_596-00944.jpg,1436-2179-ND,596-00944,HellermannTyton,"VOLTAGE MARKER, 4.25"" X 1.12"", S",200,0,"2.13000","0","1","4 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","4.25"" W x 1.13"" L (108.0mm x 28.6mm)","-","Single Phase","Orange, Black","Vinyl"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00945.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_596-00945.jpg,1436-2180-ND,596-00945,HellermannTyton,"VOLTAGE MARKER, 4.25"" X 1.12"", T",200,0,"2.13000","0","1","4 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","4.25"" W x 1.13"" L (108.0mm x 28.6mm)","-","Three Phase","Orange, Black","Vinyl"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00946.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_596-00946.jpg,1436-2181-ND,596-00946,HellermannTyton,"VOLTAGE MARKER, 8.5"" X 2.25"", 11",200,0,"2.13000","0","1","1 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","8.50"" W x 2.25"" L (215.9mm x 57.2mm)","-","110 Volts","Orange, Black","Vinyl"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00947.pdf,-,1436-2182-ND,596-00947,HellermannTyton,"VOLTAGE MARKER, 2.25"" X .5"", 110",200,0,"2.13000","0","1","17 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","2.25"" W x 0.50"" L (57.1mm x 12.7mm)","-","110 Volts","Orange, Black","Vinyl"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00948.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_596-00948.jpg,1436-2183-ND,596-00948,HellermannTyton,"VOLTAGE MARKER, 8.5"" X 2.25"", 44",200,0,"2.13000","0","1","1 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","8.50"" W x 2.25"" L (215.9mm x 57.2mm)","-","440 Volts","Orange, Black","Vinyl"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00949.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_596-00949.jpg,1436-2184-ND,596-00949,HellermannTyton,"VOLTAGE MARKER, 2.25"" X .5"", 440",200,0,"2.13000","0","1","17 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","2.25"" W x 0.50"" L (57.1mm x 12.7mm)","-","440 Volts","Orange, Black","Vinyl"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00950.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_596-00950.jpg,1436-2185-ND,596-00950,HellermannTyton,"VOLTAGE MARKER, 8.5"" X 2.25"", 46",200,0,"2.13000","0","1","1 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","8.50"" W x 2.25"" L (215.9mm x 57.2mm)","-","460 Volts","Orange, Black","Vinyl"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00951.pdf,//media.digikey.com/photos/HellermannTyton%20Photos/MFG_596-00951.jpg,1436-2186-ND,596-00951,HellermannTyton,"VOLTAGE MARKER, 2.25"" X .5"", 460",200,0,"2.13000","0","1","17 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","2.25"" W x 0.50"" L (57.1mm x 12.7mm)","-","460 Volts","Orange, Black","Vinyl"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00953.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_596-00953.jpg,1436-2188-ND,596-00953,HellermannTyton,"VOLTAGE MARKER, 2.25"" X .5"", 600",200,0,"2.13000","0","1","17 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","2.25"" W x 0.50"" L (57.1mm x 12.7mm)","-","600 Volts","Orange, Black","Vinyl"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00954.pdf,//media.digikey.com/photos/HellermannTyton%20Photos/MFG_596-00954.jpg,1436-2189-ND,596-00954,HellermannTyton,"VOLTAGE MARKER, 8.5"" X 2.25"", 41",200,0,"2.13000","0","1","1 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","8.50"" W x 2.25"" L (215.9mm x 57.2mm)","-","4160 Volts","Orange, Black","Vinyl"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00955.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_596-00955.jpg,1436-2190-ND,596-00955,HellermannTyton,"VOLTAGE MARKER, 2.25"" X .5"", 230",200,0,"2.13000","0","1","17 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","2.25"" W x 0.50"" L (57.1mm x 12.7mm)","-","230 Volts","Orange, Black","Vinyl"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00957.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_596-00957.jpg,1436-2192-ND,596-00957,HellermannTyton,"VOLTAGE MARKER, 4.25"" X 1.12"", 2",200,0,"2.13000","0","1","4 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","4.25"" W x 1.13"" L (108.0mm x 28.6mm)","-","220 Volts","Orange, Black","Vinyl"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00958.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_596-00958.jpg,1436-2193-ND,596-00958,HellermannTyton,"VOLTAGE MARKER, 4.25"" X 1.12"", 1",200,0,"2.13000","0","1","4 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","4.25"" W x 1.13"" L (108.0mm x 28.6mm)","-","120/240 Volts","Orange, Black","Vinyl"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00952.pdf,//media.digikey.com/photos/HellermannTyton%20Photos/MFG_596-00952.jpg,1436-2187-ND,596-00952,HellermannTyton,"VOLTAGE MARKER, 8.5"" X 2.25"", 60",199,0,"2.13000","0","1","1 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","8.50"" W x 2.25"" L (215.9mm x 57.2mm)","-","600 Volts","Orange, Black","Vinyl"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/596-00956.pdf,//media.digikey.com/photos/HellermannTyton%20Photos/MFG_596-00956.jpg,1436-2191-ND,596-00956,HellermannTyton,"VOLTAGE MARKER, 8.5"" X 2.25"", HI",199,0,"2.13000","0","1","1 per Card; 50 Cards per Pkg","-","Active","Wire Marker, Adhesive","8.50"" W x 2.25"" L (215.9mm x 57.2mm)","-","High Voltage","Orange, Black","Vinyl"
http://www.panduit.com/heiler/PartDrawings/C-IDPCM-0-C10796-R2--ENG.pdf,-,298-15271-ND,PCM-11,Panduit Corp,CARD MARKER WIRE SOLID,100,0,"2.72000","0","1","-","PAN-CODE™","Active","-","-","-","-","-","-"
http://www1.panduit.com/heiler/PartDrawings/C-IDPCM-0-9--ENG.pdf,-,298-20036-ND,PCM-1-18,Panduit Corp,CARD MARKER WIRE SOLID,100,0,"2.72000","0","1","-","PAN-CODE™","Active","-","-","-","-","-","-"
http://www.panduit.com/heiler/PartDrawings/C-IDPCM-0-C10796-R2--ENG.pdf,-,298-20038-ND,PCM-43,Panduit Corp,CARD MARKER WIRE SOLID,100,0,"2.72000","0","1","-","PAN-CODE™","Active","-","-","-","-","-","-"
