Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Label Type","Label Size","Color","Material","For Use With/Related Products"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RW-2512&DocType=SS&DocLang=EN,-,HT-SCE-1-2.0-9-ND,HT-SCE-1-2.0-9,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABL 1X1.97"" WHT,589,0,"11.67000","0","1","250 per Pkg","HT-SCE","Active","Heat Shrinkable","1.00"" x 1.97"" (25.4mm x 50.0mm)","White","Fluoropolymer, Flame Retardant, Fluid Resistant","T312M Thermal Transfer Printer"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/553-50016.pdf,//media.digikey.com/photos/HellermannTyton%20Photos/553-500xx-.25.JPG,1436-1644-ND,553-50016,HellermannTyton,LABEL HEAT SHRINKABLE WHT 250/BX,39,0,"160.87000","0","1","250 per Pkg","ShrinkTrak™","Active","Heat Shrinkable","1.90"" x 0.42"" (48.3mm x 10.7mm); Cable O.D. 0.25"" (6.4mm)","White","Polyolefin","Thermal Transfer Printer"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/553-50019.pdf,//media.digikey.com/photos/HellermannTyton%20Photos/553-500xx-.25.JPG,1436-1651-ND,553-50019,HellermannTyton,LABEL HEAT SHRINKABLE WHT 500/BX,34,0,"164.39000","0","1","500 per Pkg","ShrinkTrak™","Active","Heat Shrinkable","0.95"" x 0.42"" (24.1mm x 10.7mm); Cable O.D. 0.25"" (6.4mm)","White","Polyolefin","Thermal Transfer Printer"
http://www.panduit.com/heiler/PartDrawings/C10196.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/S100X150VATY.JPG,298-10680-ND,S100X150VATY,Panduit Corp,LABEL SELF LAMINATNG 1""X1.5"" WHT,20000,0,"0.06757","0","5000","5000 per Roll","-","Active","Self Laminating","1.00"" x 1.50"" (25.4mm x 38.1mm)","White","Vinyl","TDP43MY Thermal Transfer Desktop Printer"
http://www.panduit.com/heiler/PartDrawings/C-IDS100X075VA1Y--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/S100X150VA1Y.JPG,298-10679-ND,S100X150VA1Y,Panduit Corp,LABEL SELF LAMINATNG 1""X1.5"" WHT,15000,0,"0.09475","0","2500","2500 per Roll","-","Active","Self Laminating","1.00"" x 1.50"" (25.4mm x 38.1mm)","White","Vinyl","TDP43MY Thermal Transfer Desktop Printer"
//media.digikey.com/pdf/Data%20Sheets/Panduit%20PDFs/LJSL_PLL.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/LJSL7-Y3-1.JPG,298-1175-ND,LJSL7-Y3-1,Panduit Corp,LABEL SELF LAMINATNG 2""X1.5"" WHT,2965,0,"0.42341","0","1000","24 per Sheet","PAN-CODE™","Active","Self Laminating","2"" x 1.5"" x 0.5"" (50.8mm x 38.1mm x 12.7mm)","White","Polyester","Laser Printers and 8-6 AWG THHN Cable"
//media.digikey.com/pdf/Data%20Sheets/Panduit%20PDFs/LJSL_PLL.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/LJSL8-Y3-1.JPG,298-1169-ND,LJSL8-Y3-1,Panduit Corp,LABEL SELF LAMINATNG 2X3.17"" WHT,7919,0,"0.45083","0","1000","9 per Sheet","PAN-CODE™","Active","Self Laminating","2"" x 3.17"" x 1"" (50.8mm x 80.5mm x 25.4mm)","White","Polyester","Laser Printers and 4 - 4/0 AWG THHN Cable"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MCD160002&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/TMS-SCE-1K-3%5E16-2.0-4.JPG,TMS-SCE-3/32-2.0-4TB-ND,TMS-SCE-3/32-2.0-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,2750,0,"0.60020","0","250","Tape & Box (TB)","TMS-SCE","Active","Heat Shrinkable","0.09"" x 1.97"" (2.4mm x 50.0mm)","Yellow","Polyolefin (PO), Flame Retardant, Irradiated","T200, T208M, T212M, T312M, T312Mi, T408M, T612M-DS, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MCD160002&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/TMS-SCE-1K-3%5E16-2.0-4.JPG,TMS-SCE-3/32-2.0-4CT-ND,TMS-SCE-3/32-2.0-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,2778,0,"1.22000","0","1","Cut Tape (CT)","TMS-SCE","Active","Heat Shrinkable","0.09"" x 1.97"" (2.4mm x 50.0mm)","Yellow","Polyolefin (PO), Flame Retardant, Irradiated","T200, T208M, T212M, T312M, T312Mi, T408M, T612M-DS, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-017&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/D-SCE-xxx-50-S1-4.jpg,D-SCE-5K-3.2-50-S1-4TB-ND,D-SCE-5K-3.2-50-S1-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,5000,0,"0.63350","0","5000","Tape & Box (TB)","D-SCE","Active","Heat Shrinkable","0.125"" x 1.90"" (3.2mm x 48.3mm)","Yellow","Polyolefin (PO), Irradiated","LQ590 Dot Matrix or T200, T208M, T312Mi, T6112DS, TE3112, TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-017&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/D-SCE-xxx-50-S1-4.jpg,D-SCE-5K-3.2-50-S1-4CT-ND,D-SCE-5K-3.2-50-S1-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,9990,0,"1.44000","0","1","Cut Tape (CT)","D-SCE","Active","Heat Shrinkable","0.125"" x 1.90"" (3.2mm x 48.3mm)","Yellow","Polyolefin (PO), Irradiated","LQ590 Dot Matrix or T200, T208M, T312Mi, T6112DS, TE3112, TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MCD160002&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/TMS-SCE-1K-3%5E16-2.0-4.JPG,TMS-SCE-1/8-2.0-4TB-ND,TMS-SCE-1/8-2.0-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,2500,0,"0.63556","0","250","Tape & Box (TB)","TMS-SCE","Active","Heat Shrinkable","0.125"" x 1.97"" (3.2mm x 50.0mm)","Yellow","Polyolefin (PO), Flame Retardant, Irradiated","T200, T208M, T212M, T312M, T312Mi, T408M, T612M-DS, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MCD160002&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/TMS-SCE-1K-3%5E16-2.0-4.JPG,TMS-SCE-1/8-2.0-4CT-ND,TMS-SCE-1/8-2.0-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,2627,0,"1.29000","0","1","Cut Tape (CT)","TMS-SCE","Active","Heat Shrinkable","0.125"" x 1.97"" (3.2mm x 50.0mm)","Yellow","Polyolefin (PO), Flame Retardant, Irradiated","T200, T208M, T212M, T312M, T312Mi, T408M, T612M-DS, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MCD160002&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/TMS-SCE-1K-3%5E16-2.0-4.JPG,TMS-SCE-3/16-2.0-4TB-ND,TMS-SCE-3/16-2.0-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,1750,0,"0.77044","0","250","Tape & Box (TB)","TMS-SCE","Active","Heat Shrinkable","0.19"" x 1.97"" (4.8mm x 50.0mm)","Yellow","Polyolefin (PO), Flame Retardant, Irradiated","T200, T208M, T212M, T312M, T312Mi, T408M, T612M-DS, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MCD160002&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/TMS-SCE-1K-3%5E16-2.0-4.JPG,TMS-SCE-3/16-2.0-4CT-ND,TMS-SCE-3/16-2.0-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,1972,0,"1.56000","0","1","Cut Tape (CT)","TMS-SCE","Active","Heat Shrinkable","0.19"" x 1.97"" (4.8mm x 50.0mm)","Yellow","Polyolefin (PO), Flame Retardant, Irradiated","T200, T208M, T212M, T312M, T312Mi, T408M, T612M-DS, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RW-2510&DocType=SS&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/RPS-1K-22-18%5E2.0-9.JPG,RPS-22-18/2.0-9-ND,RPS-22-18/2.0-9,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE WHITE,1501,0,"0.81000","0","1","-","RPS","Active","Heat Shrinkable","0.13"" x 1.97"" (3.3mm x 50.0mm)","White","Polyolefin (PO), Irradiated","T200, T208M, T212M, T312M, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MCD160002&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/TMS-SCE-1K-3%5E16-2.0-4.JPG,TMS-SCE-1/4-2.0-4TB-ND,TMS-SCE-1/4-2.0-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,1500,0,"0.96484","0","250","Tape & Box (TB)","TMS-SCE","Active","Heat Shrinkable","0.25"" x 1.97"" (6.4mm x 50.0mm)","Yellow","Polyolefin (PO), Flame Retardant, Irradiated","T200, T208M, T212M, T312M, T312Mi, T408M, T612M-DS, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MCD160002&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/TMS-SCE-1K-3%5E16-2.0-4.JPG,TMS-SCE-1/4-2.0-4CT-ND,TMS-SCE-1/4-2.0-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,1830,0,"1.96000","0","1","Cut Tape (CT)","TMS-SCE","Active","Heat Shrinkable","0.25"" x 1.97"" (6.4mm x 50.0mm)","Yellow","Polyolefin (PO), Flame Retardant, Irradiated","T200, T208M, T212M, T312M, T312Mi, T408M, T612M-DS, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RW-2510&DocType=SS&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/RPS-1K-16-10%5E2.0-9.JPG,RPS-1K-16-10/2.0-9-ND,RPS-1K-16-10/2.0-9,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE WHITE,2062,0,"1.03000","0","1","1000 per Pkg","RPS","Active","Heat Shrinkable","0.25"" x 1.97"" (6.4mm x 50.0mm)","White","Polyolefin (PO), Irradiated","T200, T208M, T212M, T312M, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MCD160002&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/TMS-SCE-1K-3%5E16-2.0-4.JPG,TMS-SCE-1K-3/16-2.0-4-ND,TMS-SCE-1K-3/16-2.0-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW 1K,2015,0,"1.35000","0","1","Tape & Box (TB)","TMS-SCE","Active","Heat Shrinkable","0.19"" x 1.97"" (4.8mm x 50.0mm)","Yellow","Polyolefin (PO), Flame Retardant, Irradiated","T200, T208M, T212M, T312M, T312Mi, T408M, T612M-DS, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MCD160002&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/TMS-SCE-1K-3%5E16-2.0-4.JPG,TMS-SCE-1/2-2.0-4TB-ND,TMS-SCE-1/2-2.0-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,2750,0,"1.55308","0","250","Tape & Box (TB)","TMS-SCE","Active","Heat Shrinkable","0.50"" x 1.97"" (12.7mm x 50.0mm)","Yellow","Polyolefin (PO), Flame Retardant, Irradiated","T200, T208M, T212M, T312M, T312Mi, T408M, T612M-DS, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MCD160002&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/TMS-SCE-1K-3%5E16-2.0-4.JPG,TMS-SCE-1/2-2.0-4CT-ND,TMS-SCE-1/2-2.0-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,2786,0,"3.15000","0","1","Cut Tape (CT)","TMS-SCE","Active","Heat Shrinkable","0.50"" x 1.97"" (12.7mm x 50.0mm)","Yellow","Polyolefin (PO), Flame Retardant, Irradiated","T200, T208M, T212M, T312M, T312Mi, T408M, T612M-DS, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MCD160002&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/TMS-SCE-1K-3%5E16-2.0-4.JPG,TMS-SCE-3/4-2.0-4TB-ND,TMS-SCE-3/4-2.0-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,3750,0,"2.20680","0","250","Tape & Box (TB)","TMS-SCE","Active","Heat Shrinkable","0.75"" x 1.97"" (19.0mm x 50.0mm)","Yellow","Polyolefin (PO), Flame Retardant, Irradiated","T200, T208M, T212M, T312M, T312Mi, T408M, T612M-DS, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MCD160002&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/TMS-SCE-1K-3%5E16-2.0-4.JPG,TMS-SCE-3/4-2.0-4CT-ND,TMS-SCE-3/4-2.0-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,3806,0,"3.37000","0","1","Cut Tape (CT)","TMS-SCE","Active","Heat Shrinkable","0.75"" x 1.97"" (19.0mm x 50.0mm)","Yellow","Polyolefin (PO), Flame Retardant, Irradiated","T200, T208M, T212M, T312M, T312Mi, T408M, T612M-DS, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RW-2512&DocType=SS&DocLang=EN,//media.digikey.com/Photos/TE%20Connectivity/HT-SCE-1%5E8-2.jpg,HT-SCE-1/8-2.0-0-ND,HT-SCE-1/8-2.0-0,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE BLACK,1300,0,"4.25000","0","1","250 per Pkg","HT-SCE","Active","Heat Shrinkable","0.125"" x 1.97"" (3.2mm x 50.0mm)","Black","Fluoropolymer, Flame Retardant, Fluid Resistant","T312M Thermal Transfer Printer"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RW-2512&DocType=SS&DocLang=EN,//media.digikey.com/Photos/TE%20Connectivity/HT-SCE-1%5E2-2.0-9.JPG,HT-SCE-1/2-2.0-9-ND,HT-SCE-1/2-2.0-9,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE WHITE,634,0,"9.13000","0","1","250 per Pkg","HT-SCE","Active","Heat Shrinkable","0.50"" x 1.97"" (12.7mm x 50.0mm)","White","Fluoropolymer, Flame Retardant, Fluid Resistant","T312M Thermal Transfer Printer"
http://www.panduit.com/heiler/PartDrawings/C10697.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/H100X044H1C.jpg,298-10116-ND,H100X044H1C,Panduit Corp,LABEL HEAT SHRINKABL DIE-CUT WHT,40,0,"90.62000","0","1","100 per Cassette","PanTher™, P1™","Active","Heat Shrinkable, Die-Cut","1.00"" x 0.44"" (25.4mm x 11.2mm)","White","Polyolefin","Panduit LS8E and LS8EQ (Hand-Held)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0800409.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_08004xx.jpg,277-10752-ND,0800409,Phoenix Contact,LABEL HEAT SHRINKABLE YELLOW,57,0,"155.83000","0","1","500 per Roll","WMS","Active","Heat Shrinkable","0.35"" x 1.18"" (9.0mm x 30.0mm)","Yellow","Polyolefin","Thermomark Printer"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MCD160002&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/TMS-SCE-1K-3%5E16-2.0-9.JPG,TMS-SCE-1K-3/16-2.0-9TB-ND,TMS-SCE-1K-3/16-2.0-9,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE WHITE 1K,5000,0,"0.65688","0","1000","Tape & Box (TB)","TMS-SCE","Active","Heat Shrinkable","0.19"" x 1.97"" (4.8mm x 50.0mm)","White","Polyolefin (PO), Flame Retardant, Irradiated","T200, T208M, T212M, T312M, T312Mi, T408M, T612M-DS, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MCD160002&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/TMS-SCE-1K-3%5E16-2.0-9.JPG,TMS-SCE-1K-3/16-2.0-9CT-ND,TMS-SCE-1K-3/16-2.0-9,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE WHITE,5830,0,"1.49000","0","1","Cut Tape (CT)","TMS-SCE","Active","Heat Shrinkable","0.19"" x 1.97"" (4.8mm x 50.0mm)","White","Polyolefin (PO), Flame Retardant, Irradiated","T200, T208M, T212M, T312M, T312Mi, T408M, T612M-DS, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-211&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/CM9614-000.jpg,SBP190319WE2.5-ND,SBP190319WE2.5,TE Connectivity Raychem Cable Protection,LABEL SELF LAMINATING WHITE,4995,0,"0.72000","0","1","2500 per Roll","SBP","Active","Self Laminating","1.90"" x 3.19"" (48.3mm x 81.0mm)","White","Vinyl Film","T208, T212M, T308S, T312S, TE3012M, TE3112M and TE3124M Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MCD160002&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/TMS-SCE-1K-3%5E16-2.0-4.JPG,TMS-SCE-1K-3/8-2.0-4TB-ND,TMS-SCE-1K-3/8-2.0-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW 1K,3000,0,"1.13407","0","1000","Tape & Box (TB)","TMS-SCE","Active","Heat Shrinkable","0.38"" x 1.97"" (9.5mm x 50.0mm)","Yellow","Polyolefin (PO), Flame Retardant, Irradiated","T200, T208M, T212M, T312M, T312Mi, T408M, T612M-DS, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MCD160002&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/TMS-SCE-1K-3%5E16-2.0-4.JPG,TMS-SCE-1K-3/8-2.0-4CT-ND,TMS-SCE-1K-3/8-2.0-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,3730,0,"2.57000","0","1","Cut Tape (CT)","TMS-SCE","Active","Heat Shrinkable","0.38"" x 1.97"" (9.5mm x 50.0mm)","Yellow","Polyolefin (PO), Flame Retardant, Irradiated","T200, T208M, T212M, T312M, T312Mi, T408M, T612M-DS, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MCD160002&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/TMS-SCE-1K-3%5E16-2.0-4.JPG,TMS-SCE-1K-1/2-2.0-4TB-ND,TMS-SCE-1K-1/2-2.0-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW 1K,4000,0,"1.32345","0","1000","Tape & Box (TB)","TMS-SCE","Active","Heat Shrinkable","0.50"" x 1.97"" (12.7mm x 50.0mm)","Yellow","Polyolefin (PO), Flame Retardant, Irradiated","T200, T208M, T212M, T312M, T312Mi, T408M, T612M-DS, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MCD160002&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/TMS-SCE-1K-3%5E16-2.0-4.JPG,TMS-SCE-1K-1/2-2.0-4CT-ND,TMS-SCE-1K-1/2-2.0-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,4904,0,"3.00000","0","1","Cut Tape (CT)","TMS-SCE","Active","Heat Shrinkable","0.50"" x 1.97"" (12.7mm x 50.0mm)","Yellow","Polyolefin (PO), Flame Retardant, Irradiated","T200, T208M, T212M, T312M, T312Mi, T408M, T612M-DS, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-2.4-50-4.jpg,ZHD-SCE-5K-2.4-50-4-ND,ZHD-SCE-5K-2.4-50-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,1250,0,"1.34000","0","1","5000 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.09"" x 1.97"" (2.4mm x 50.0mm)","Yellow","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-2.4-50-9.jpg,ZHD-SCE-5K-2.4-50-9-ND,ZHD-SCE-5K-2.4-50-9,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE WHITE,1148,0,"1.34000","0","1","5000 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.09"" x 1.97"" (2.4mm x 50.0mm)","White","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-9White.jpg,ZHD-SCE-5K-3.2-50-9-ND,ZHD-SCE-5K-3.2-50-9,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE WHITE,3628,0,"1.43000","0","1","5000 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.125"" x 1.97"" (3.2mm x 50.0mm)","White","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-3.2-50-4.jpg,ZHD-SCE-5K-3.2-50-4-ND,ZHD-SCE-5K-3.2-50-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,1250,0,"1.43000","0","1","5000 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.125"" x 1.97"" (3.2mm x 50.0mm)","Yellow","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-2.4-50-4.jpg,ZHD-SCE-5K-2.4-50-S1-4-ND,ZHD-SCE-5K-2.4-50-S1-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,1237,0,"1.48000","0","1","5000 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.09"" x 1.97"" (2.4mm x 50.0mm)","Yellow","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-2.4-50-9.jpg,ZHD-SCE-5K-2.4-50-S1-9-ND,ZHD-SCE-5K-2.4-50-S1-9,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE WHITE,1194,0,"1.48000","0","1","5000 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.09"" x 1.97"" (2.4mm x 50.0mm)","White","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-263&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ZHD-SCE-3.2-50-4.jpg,ZHD-SCE-5K-3.2-50-S1-4-ND,ZHD-SCE-5K-3.2-50-S1-4,TE Connectivity Raychem Cable Protection,LABEL HEAT SHRINKABLE YELLOW,1250,0,"1.57000","0","1","5000 per Pkg","ZHD-SCE","Active","Heat Shrinkable","0.125"" x 1.97"" (3.2mm x 50.0mm)","Yellow","Polyolefin (PO), Diesel Resistant, Flame Retardant, Halogen Free, Irradiated","T200, T312M, T312Mi, T6112DS, TE3112 and TE3124 Thermal Transfer Printers"
