Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Cable Diameter","Thread Size","Conduit Hub Size","Panel Hole Size","Material","Includes","Color","Ingress Protection"
http://www.amphenol-industrial.com/images/datasheets/IDS-22%20Cable%20Glands.pdf,//media.digikey.com/Photos/Amphenol%20Photos/AIO-CSJPG16.jpg,AIO-CSJPG16-ND,AIO-CSJPG16,Amphenol Industrial Operations,CABLE GLAND 10-14MM PG16 BRASS,77,0,"10.19000","0","1","-","Active","Cable Gland","0.39"" ~ 0.55"" (10.0mm ~ 14.0mm)","PG16","-","-","Brass","Panel Nut, Sealing Nut","Silver","IP68 - Dust Tight, Waterproof"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/Cable_Grips.pdf,//media.digikey.com/Photos/American%20Elect%20Photos/1000.1%5E4NPT.080.jpg,288-1445-ND,1000.1/4NPT.080,American Electrical Inc.,CABLE GLAND 6.5-8MM 1/4NPT BRASS,68,0,"11.70000","0","1","Progress® NPT","Active","Cable Gland","0.26"" ~ 0.31"" (6.5mm ~ 8.0mm)","1/4"" NPT","-","-","Brass, Nickel Plated","Seal","Silver","IP68/69K - Dust Tight, Water Resistant, Waterproof"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/Cable_Grips.pdf,//media.digikey.com/photos/American%20Elect%20Photos/1000.1%5E4NPT.050.JPG,288-1443-ND,1000.1/4NPT.050,American Electrical Inc.,CABLE GLAND 3.5-5MM 1/4NPT BRASS,39,0,"11.70000","0","1","Progress® NPT","Active","Cable Gland","0.14"" ~ 0.20"" (3.5mm ~ 5.0mm)","1/4"" NPT","-","-","Brass, Nickel Plated","Seal","Silver","IP68/69K - Dust Tight, Water Resistant, Waterproof"
http://www.amphenol-sine.com/pdf/datasheet/RT0L18CG.pdf,//media.digikey.com/Photos/Amphenol%20Photos/RT0L-18CG-S1.jpg,889-1191-ND,RT0L-18CG-S1,Amphenol Sine Systems Corp,CABLE GRIP 9-14.5MM ZINC,69,0,"11.73000","0","1","ecomate® RM","Active","Cable Grip","0.35"" ~ 0.57"" (9.0mm ~ 14.5mm)","1 1/16-18","-","-","Zinc","EMC Grounding Ring, Gasket, Nut, Seal","Gray","IP67 - Dust Tight, Waterproof"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1411176,//media.digikey.com/photos/Phoenix%20Photos/MFG_1411176.jpg,277-13007-ND,1411176,Phoenix Contact,CABLE GLAND 18-25MM PG29 BRASS,26,0,"13.50000","0","1","-","Active","Cable Gland","0.71"" ~ 0.98"" (18.0mm ~ 25.0mm)","PG29","-","-","Brass, Nickel Plated","Clamping Insert, O-Ring, Seal, Strain Relief","Silver","IP68/69K - Dust Tight, Water Resistant, Waterproof"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1478884&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1478884-1.JPG,A122734-ND,1478884-1,TE Connectivity Raychem Cable Protection,CABLE GLAND 3-6.5MM M12 BRASS,65,0,"13.75000","0","1","-","Active","Cable Gland","0.12"" ~ 0.26"" (3.0mm ~ 6.5mm)","M12x1.5","-","0.472"" (12.0mm)","Brass, Nickel Plated","Cap, Seal","Silver","IP68 - Dust Tight, Waterproof"
https://b2b.harting.com/files/download/PRD/PDF_TS/0900000508_BL_1_100111792DRW001A.pdf,//media.digikey.com/Photos/Harting/09000005082.jpg,1195-3489-ND,09000005082,HARTING,CABLE GLAND 7-10.5MM PG11 METAL,35,0,"13.79000","0","1","-","Active","Cable Gland","0.28"" ~ 0.41"" (7.0mm ~ 10.5mm)","PG11","-","-","Metal","Seal","Silver","IP68 - Dust Tight, Waterproof"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/Cable_Grips.pdf,//media.digikey.com/Photos/American%20Elect%20Photos/1000.1.NPT.110.jpg,288-1451-ND,1000.1/2NPT.110,American Electrical Inc.,CABLE GLAND 8-11MM 1/2NPT BRASS,35,0,"13.79000","0","1","Progress® NPT","Active","Cable Gland","0.31"" ~ 0.43"" (8.0mm ~ 11.0mm)","1/2"" NPT","-","-","Brass, Nickel Plated","Seal","Silver","IP68/69K - Dust Tight, Water Resistant, Waterproof"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/Cable_Grips.pdf,//media.digikey.com/Photos/American%20Elect%20Photos/1183.17.jpg,288-1458-ND,1183.17,American Electrical Inc.,CABLE GLAND 6-10.5MM M16 BRASS,50,0,"15.11000","0","1","Progress® MS EMC easyCONNECT","Active","Cable Gland, Long Entry","0.24"" ~ 0.41"" (6.0mm ~ 10.5mm)","M16x1.5","-","0.630"" (16.0mm)","Brass, Nickel Plated","Contact Spring, O-Ring, Seal, Strain Relief","Silver","IP68/69K - Dust Tight, Water Resistant, Waterproof"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/AE_Full_Line_Catalog_2014.pdf,//media.digikey.com/photos/American%20Elect%20Photos/1555.36.33.jpg,288-1195-ND,1555.36.33,American Electrical Inc.,CABLE GLAND 22-33MM PG36 NYLON,51,0,"16.12000","0","1","Syntec®","Active","Cable Gland","0.87"" ~ 1.30"" (22.0mm ~ 33.0mm)","PG36","-","1.850"" (47.0mm)","Nylon","Sealing Ring","Light Gray","IP68 - Dust Tight, Waterproof"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/Cable_Grips.pdf,//media.digikey.com/photos/American%20Elect%20Photos/1183.20.JPG,288-1459-ND,1183.20,American Electrical Inc.,CABLE GLAND 8-15MM M20 BRASS,34,0,"16.63000","0","1","Progress® MS EMC easyCONNECT","Active","Cable Gland, Long Entry","0.31"" ~ 0.59"" (8.0mm ~ 15.0mm)","M20x1.5","-","0.787"" (20.0mm)","Brass, Nickel Plated","Contact Spring, O-Ring, Seal, Strain Relief","Silver","IP68/69K - Dust Tight, Water Resistant, Waterproof"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1411191,//media.digikey.com/photos/Phoenix%20Photos/MFG_1411191.jpg,277-13010-ND,1411191,Phoenix Contact,CABLE GLAND 14-21MM M32 BRASS,49,0,"18.03000","0","1","-","Active","Cable Gland","0.55"" ~ 0.83"" (14.0mm ~ 21.0mm)","M32","-","-","Brass, Nickel Plated","Clamping Insert, EMC Contact Spring, O-Ring, Seal, Strain Relief","Silver","IP68 - Dust Tight, Waterproof"
https://www.molex.com/webdocs/datasheets/pdf/en-us/1300980155_CABLE_GRIPS.pdf,//media.digikey.com/Photos/Molex/1300980155.JPG,WM4840-ND,1300980155,Molex,CABLE GRIP 19-22.1MM 1NPT NYLON,46,0,"18.96000","0","1","Woodhead, MAX-LOC, 130098","Active","Cable Grip","0.75"" ~ 0.87"" (19.0mm ~ 22.1mm)","1"" NPT","-","-","Nylon","-","Gray","-"
http://www.amphenol-industrial.com/images/datasheets/IDS-22%20Cable%20Glands.pdf,//media.digikey.com/Photos/Amphenol%20Photos/AIO-CSM50.jpg,AIO-CSM50-ND,AIO-CSM50,Amphenol Industrial Operations,CABLE GLAND 32-38MM M50 NYLON,94,0,"21.70000","0","1","-","Active","Cable Gland","1.26"" ~ 1.50"" (32.0mm ~ 38.0mm)","M50x1.5","-","-","Nylon","Panel Nut, Sealing Nut","Black","IP68 - Dust Tight, Waterproof"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1411201,//media.digikey.com/photos/Phoenix%20Photos/MFG_1411201.jpg,277-13012-ND,1411201,Phoenix Contact,CABLE GLAND 18-25MM PG29 BRASS,6,0,"25.57000","0","1","-","Active","Cable Gland","0.71"" ~ 0.98"" (18.0mm ~ 25.0mm)","PG29","-","-","Brass, Nickel Plated","Clamping Insert, EMC Contact Spring, O-Ring, Seal, Strain Relief","Silver","IP68 - Dust Tight, Waterproof"
http://www.amphenol-industrial.com/images/datasheets/IDS-22%20Cable%20Glands.pdf,//media.digikey.com/Photos/Amphenol%20Photos/AIO-CSJM36.jpg,AIO-CSJM36-ND,AIO-CSJM36,Amphenol Industrial Operations,CABLE GLAND 18-25MM M36 BRASS,35,0,"31.85000","0","1","-","Active","Cable Gland","0.71"" ~ 0.98"" (18.0mm ~ 25.0mm)","M36x2","-","-","Brass","Panel Nut, Sealing Nut","Silver","IP68 - Dust Tight, Waterproof"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CES-X-XX&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/CES-4.jpg,A101272-ND,CES-4,"TE Connectivity Aerospace, Defense and Marine",HEAT SHRINK CBL SEAL 19.1-40.6MM,11,0,"34.74000","0","1","-","Active","Cable Seal, Heat Shrinkable","0.75"" ~ 1.60"" (19.1mm ~ 40.6mm)","2-8","-","-","Nylon","O-Ring","Black","-"
http://www.budind.com/pdf/hbmpg.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/MFG_MPG-22336.jpg,377-2227-ND,MPG-22336,Bud Industries,CABLE GLAND 22-32MM PG36 BRASS,7,46,"37.00000","0","1","MPG","Active","Cable Gland","0.87"" ~ 1.26"" (22.0mm ~ 32.0mm)","PG36","-","1.850"" (47.0mm)","Brass, Nickel Plated","Gasket","Silver","IP68 - Dust Tight, Waterproof"
https://b2b.harting.com/files/download/PRD/PDF_TS/0900000509_BL_2_100111791DRW001A.pdf,//media.digikey.com/Photos/Harting/09000005095.jpg,1195-3561-ND,09000005095,HARTING,CABLE GLAND 17-21MM PG29 METAL,62,0,"47.91000","0","1","-","Active","Cable Gland","0.67"" ~ 0.83"" (17.0mm ~ 21.0mm)","PG29","-","-","Metal","Seal","Silver","IP68 - Dust Tight, Waterproof"
http://www.amphenol-industrial.com/images/datasheets/IDS-22%20Cable%20Glands.pdf,//media.digikey.com/Photos/Amphenol%20Photos/AIO-CSJM50.jpg,AIO-CSJM50-ND,AIO-CSJM50,Amphenol Industrial Operations,CABLE GLAND 32-38MM M50 BRASS,17,0,"57.38000","0","1","-","Active","Cable Gland","1.26"" ~ 1.50"" (32.0mm ~ 38.0mm)","M50x1.5","-","-","Brass","Panel Nut, Sealing Nut","Silver","IP68 - Dust Tight, Waterproof"
https://b2b.harting.com/files/download/PRD/PDF_TS/0900000509_BL_3_100085471DRW001A.pdf,//media.digikey.com/Photos/Harting/09000005098.jpg,1195-3488-ND,09000005098,HARTING,CABLE GLAND 29-34MM PG36 METAL,9,0,"71.50000","0","1","-","Active","Cable Gland","1.14"" ~ 1.34"" (29.0mm ~ 34.0mm)","PG36","-","-","Metal","Seal","Silver","IP68 - Dust Tight, Waterproof"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CES-X-XX&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/CES-5.jpg,A101273-ND,CES-5,"TE Connectivity Aerospace, Defense and Marine",HEAT SHRINK CBL SEAL 35.1-70.5MM,15,0,"132.28000","0","1","-","Active","Cable Seal, Heat Shrinkable","1.38"" ~ 2.75"" (35.1mm ~ 70.5mm)","3 3/8-8","-","-","Nylon","O-Ring","Black","-"
https://www.bopla.de/fileadmin/product_data/Alle_Allg.-Zubehoer/12051809_POZ-7.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/12151800.jpg,902-1125-ND,12151800,Bopla Enclosures,CABLE GLAND 4-6MM M12 POLY,242,0,"1.70000","0","1","BoplaCon POZ/MPOZ","Active","Cable Gland","0.16"" ~ 0.24"" (4.0mm ~ 6.0mm)","M12x1.5","-","-","Polyamide","-","Gray","IP65 - Dust Tight, Water Resistant"
https://www.bopla.de/fileadmin/product_data/Alle_Allg.-Zubehoer/12051809_POZ-7.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/12151900.JPG,902-1126-ND,12151900,Bopla Enclosures,CABLE GLAND 6-8MM M12 POLY,238,0,"1.76000","0","1","BoplaCon POZ/MPOZ","Active","Cable Gland","0.24"" ~ 0.31"" (6.0mm ~ 8.0mm)","M12x1.5","-","-","Polyamide","-","Gray","IP65 - Dust Tight, Water Resistant"
//media.digikey.com/PDF/Data%20Sheets/ROSE+BOPLA%20PDFs/RoseBopla_ShortformCatalog.pdf#page=130,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/13050100.JPG,902-1160-ND,13050100,Bopla Enclosures,CABLE GLAND 4-6MM PG7 BRASS,96,0,"2.83000","0","1","BoplaCon MSK","Active","Cable Gland","0.16"" ~ 0.24"" (4.0mm ~ 6.0mm)","PG7","-","-","Brass","-","Silver","IP65 - Dust Tight, Water Resistant"
https://www.bopla.de/fileadmin/product_data/Alle_Allg.-Zubehoer/12051809_POZ-7.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/12052309.jpg,902-1116-ND,12052309,Bopla Enclosures,CABLE GLAND 14-18MM PG21 POLY,41,0,"4.03000","0","1","BoplaCon POZ/MPOZ","Active","Cable Gland","0.55"" ~ 0.71"" (14.0mm ~ 18.0mm)","PG21","-","-","Polyamide","-","Gray","IP65 - Dust Tight, Water Resistant"
https://www.bopla.de/fileadmin/product_data/Alle_Allg.-Zubehoer/12051809_POZ-7.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/12152400.jpg,902-1131-ND,12152400,Bopla Enclosures,CABLE GLAND 14-18MM M25 POLY,40,0,"4.03000","0","1","BoplaCon POZ/MPOZ","Active","Cable Gland","0.55"" ~ 0.71"" (14.0mm ~ 18.0mm)","M25x1.5","-","-","Polyamide","-","Gray","IP65 - Dust Tight, Water Resistant"
https://www.bopla.de/fileadmin/product_data/Alle_Allg.-Zubehoer/12051809_POZ-7.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/12152500.JPG,902-1132-ND,12152500,Bopla Enclosures,CABLE GLAND 18-24MM M32 POLY,61,0,"5.85000","0","1","BoplaCon POZ/MPOZ","Active","Cable Gland","0.71"" ~ 0.94"" (18.0mm ~ 24.0mm)","M32x1.5","-","-","Polyamide","-","Gray","IP65 - Dust Tight, Water Resistant"
https://www.bopla.de/fileadmin/product_data/Alle_Allg.-Zubehoer/12051809_POZ-7.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/12052409.jpg,902-1117-ND,12052409,Bopla Enclosures,CABLE GLAND 18-24MM PG29 POLY,47,0,"5.85000","0","1","BoplaCon POZ/MPOZ","Active","Cable Gland","0.71"" ~ 0.94"" (18.0mm ~ 24.0mm)","PG29","-","-","Polyamide","-","Gray","IP65 - Dust Tight, Water Resistant"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/Cable_Grips.pdf,//media.digikey.com/Photos/American%20Elect%20Photos/1100.07.050.jpg,288-1428-ND,1100.07.050,American Electrical Inc.,CABLE GLAND 3.5-5MM PG7 BRASS,45,0,"5.90000","0","1","Progress® MS","Active","Cable Gland","0.14"" ~ 0.20"" (3.5mm ~ 5.0mm)","PG7","-","0.492"" (12.5mm)","Brass, Nickel Plated","O-Ring, Seal","Silver","IP68/69K - Dust Tight, Water Resistant, Waterproof"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/Cable_Grips.pdf,//media.digikey.com/Photos/American%20Elect%20Photos/1100.07.065.jpg,288-1429-ND,1100.07.065,American Electrical Inc.,CABLE GLAND 5-6.5MM PG7 BRASS,37,0,"5.90000","0","1","Progress® MS","Active","Cable Gland","0.20"" ~ 0.26"" (5.0mm ~ 6.5mm)","PG7","-","0.492"" (12.5mm)","Brass, Nickel Plated","O-Ring, Seal","Silver","IP68/69K - Dust Tight, Water Resistant, Waterproof"
https://www.bopla.de/fileadmin/products/Alle_Allg._Zubehoer/12002103_MBFK_12.pdf,//media.digikey.com/Photos/Rose%20&%20Bopla%20Enclosures/12002401.jpg,902-1157-ND,12002401,Bopla Enclosures,CABLE GLAND 13-18MM M25 POLY,97,0,"6.46000","0","1","BoplaFlex BFK/MBFK","Active","Cable Gland","0.51"" ~ 0.71"" (13.0mm ~ 18.0mm)","M25x1.5","-","-","Polyamide","-","Gray","IP68 - Dust Tight, Waterproof"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/Cable_Grips.pdf,//media.digikey.com/Photos/American%20Elect%20Photos/1100.09.045.jpg,288-1431-ND,1100.09.045,American Electrical Inc.,CABLE GLAND 3.5-4.5MM PG9 BRASS,57,0,"6.89000","0","1","Progress® MS","Active","Cable Gland","0.14"" ~ 0.18"" (3.5mm ~ 4.5mm)","PG9","-","0.598"" (15.2mm)","Brass, Nickel Plated","O-Ring, Seal","Silver","IP68/69K - Dust Tight, Water Resistant, Waterproof"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/Cable_Grips.pdf,//media.digikey.com/Photos/American%20Elect%20Photos/1100.09.105.jpg,288-1434-ND,1100.09.105,American Electrical Inc.,CABLE GLAND 8-10.5MM PG9 BRASS,42,0,"6.89000","0","1","Progress® MS","Active","Cable Gland","0.31"" ~ 0.41"" (8.0mm ~ 10.5mm)","PG9","-","0.598"" (15.2mm)","Brass, Nickel Plated","O-Ring, Seal","Silver","IP68/69K - Dust Tight, Water Resistant, Waterproof"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/Cable_Grips.pdf,//media.digikey.com/Photos/American%20Elect%20Photos/1100.09.060.jpg,288-1432-ND,1100.09.060,American Electrical Inc.,CABLE GLAND 4.5-6MM PG9 BRASS,29,0,"6.89000","0","1","Progress® MS","Active","Cable Gland","0.18"" ~ 0.24"" (4.5mm ~ 6.0mm)","PG9","-","0.598"" (15.2mm)","Brass, Nickel Plated","O-Ring, Seal","Silver","IP68/69K - Dust Tight, Water Resistant, Waterproof"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/Cable_Grips.pdf,//media.digikey.com/Photos/American%20Elect%20Photos/1100.13.150.jpg,288-1440-ND,1100.13.150,American Electrical Inc.,CABLE GLAND 11-15MM PG13 BRASS,38,0,"9.13000","0","1","Progress® MS","Active","Cable Gland","0.43"" ~ 0.59"" (11.0mm ~ 15.0mm)","PG13","-","-","Brass, Nickel Plated","O-Ring, Seal","Silver","IP68/69K - Dust Tight, Water Resistant, Waterproof"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/Cable_Grips.pdf,//media.digikey.com/Photos/American%20Elect%20Photos/1000.1.NPT.150.jpg,288-1452-ND,1000.1/2NPT.150,American Electrical Inc.,CABLE GLAND 11-15MM 1/2NPT BRASS,42,0,"13.79000","0","1","Progress® NPT","Active","Cable Gland","0.43"" ~ 0.59"" (11.0mm ~ 15.0mm)","1/2"" NPT","-","-","Brass, Nickel Plated","Seal","Silver","IP68/69K - Dust Tight, Water Resistant, Waterproof"
http://www.amphenol-industrial.com/images/datasheets/IDS-22%20Cable%20Glands.pdf,//media.digikey.com/Photos/Amphenol%20Photos/AIO-CSJM27.jpg,AIO-CSJM27-ND,AIO-CSJM27,Amphenol Industrial Operations,CABLE GLAND 13-18MM M27 BRASS,32,0,"15.35000","0","1","-","Active","Cable Gland","0.51"" ~ 0.71"" (13.0mm ~ 18.0mm)","M27x2","-","-","Brass","Panel Nut, Sealing Nut","Silver","IP68 - Dust Tight, Waterproof"
https://www.amphenol-sine.com/pdf/datasheet/RT0B-16CG-S2.pdf,//media.digikey.com/Photos/Amphenol%20Photos/RT0B-16CG-S2.JPG,889-1673-ND,RT0B-16CG-S2,Amphenol Sine Systems Corp,CABLE GRIP RA 13.5-18MM ZINC,39,0,"17.85000","0","1","ecomate® RM","Active","Cable Grip - 90°","0.53"" ~ 0.71"" (13.5mm ~ 18.0mm)","15/16-20","-","-","Zinc","EMC Grounding Ring, Gasket, Nut, Seal","Gray","IP67 - Dust Tight, Waterproof"
http://www.literature.molex.com/SQLImages/kelmscott/Molex/PDF_Images/987651-6081.pdf,-,WM24704-ND,1300980089,Molex,CABLE GRIP RA 12.7-14.2MM 1/2NPT,10,0,"20.54000","0","1","Woodhead, MAX-LOC, 130098","Active","Cable Grip - 90°","0.50"" ~ 0.56"" (12.7mm ~ 14.2mm)","1/2"" NPT","-","-","Nylon","-","Gray","-"
//media.digikey.com/pdf/Data%20Sheets/Harting%20PDFs/09000005090Dwg.pdf,//media.digikey.com/Photos/Harting/09000005090.jpg,1195-3440-ND,09000005090,HARTING,CABLE GLAND 7-10.5MM PG21 METAL,9,0,"32.56000","0","1","-","Active","Cable Gland","0.28"" ~ 0.41"" (7.0mm ~ 10.5mm)","PG21","-","-","Metal","Seal","Silver","IP68 - Dust Tight, Waterproof"
https://b2b.harting.com/files/download/PRD/PDF_TS/09620005025_100090495DRW002A.pdf,//media.digikey.com/photos/Harting/09620005025.JPG,1195-4922-ND,09620005025,HARTING,CABLE GLAND 7-10.5MM PG11/PG13.5,9,0,"35.69000","0","1","-","Active","Cable Gland","0.28"" ~ 0.41"" (7.0mm ~ 10.5mm)","PG11 and PG13.5","-","-","Metal","Compression Nut","Silver","IP68 - Dust Tight, Waterproof"
https://b2b.harting.com/files/download/PRD/PDF_TS/096200050___100085583DRW002B.pdf,//media.digikey.com/Photos/Harting/09620005006.jpg,1195-4920-ND,09620005006,HARTING,CABLE GLAND 9-13MM PG16 METAL,8,0,"46.16000","0","1","-","Active","Cable Gland","0.35"" ~ 0.51"" (9.0mm ~ 13.0mm)","PG16","-","-","Metal","Compression Nut","Silver","IP68 - Dust Tight, Waterproof"
https://b2b.harting.com/files/download/PRD/PDF_TS/0900000509_BL_2_100111791DRW001A.pdf,//media.digikey.com/Photos/Harting/09000005094.jpg,1195-3562-ND,09000005094,HARTING,CABLE GLAND 14-18MM PG29 METAL,9,0,"47.14000","0","1","-","Active","Cable Gland","0.55"" ~ 0.71"" (14.0mm ~ 18.0mm)","PG29","-","-","Metal","Seal","Silver","IP68 - Dust Tight, Waterproof"
http://www.amphenol-industrial.com/images/datasheets/IDS-22%20Cable%20Glands.pdf,//media.digikey.com/Photos/Amphenol%20Photos/AIO-CSJPG36.jpg,AIO-CSJPG36-ND,AIO-CSJPG36,Amphenol Industrial Operations,CABLE GLAND 22-32MM PG36 BRASS,28,0,"49.64000","0","1","-","Active","Cable Gland","0.87"" ~ 1.26"" (22.0mm ~ 32.0mm)","PG36","-","-","Brass","Panel Nut, Sealing Nut","Silver","IP68 - Dust Tight, Waterproof"
https://b2b.harting.com/files/download/PRD/PDF_TS/096200050___100085583DRW002B.pdf,//media.digikey.com/Photos/Harting/09620005007.jpg,1195-3472-ND,09620005007,HARTING,CABLE GLAND 11.5-15.5MM PG21 MET,15,0,"62.92000","0","1","-","Active","Cable Gland","0.45"" ~ 0.61"" (11.5mm ~ 15.5mm)","PG21","-","-","Metal","Compression Nut","Silver","IP68 - Dust Tight, Waterproof"
https://b2b.harting.com/files/download/PRD/PDF_TS/096200050___100085583DRW002B.pdf,//media.digikey.com/photos/Harting/09620005010.JPG,1195-4921-ND,09620005010,HARTING,CABLE GLAND 20-25MM PG29 METAL,8,0,"74.15000","0","1","-","Active","Cable Gland","0.79"" ~ 0.98"" (20.0mm ~ 25.0mm)","PG29","-","-","Metal","Compression Nut","Silver","IP68 - Dust Tight, Waterproof"
http://www.amphenol-industrial.com/images/datasheets/IDS-22%20Cable%20Glands.pdf,//media.digikey.com/Photos/Amphenol%20Photos/AIO-CSJPG42.jpg,AIO-CSJPG42-ND,AIO-CSJPG42,Amphenol Industrial Operations,CABLE GLAND 32-38MM PG42 BRASS,19,0,"75.07000","0","1","-","Active","Cable Gland","1.26"" ~ 1.50"" (32.0mm ~ 38.0mm)","PG42","-","-","Brass","Panel Nut, Sealing Nut","Silver","IP68 - Dust Tight, Waterproof"
http://www.amphenol-industrial.com/images/datasheets/IDS-22%20Cable%20Glands.pdf,//media.digikey.com/Photos/Amphenol%20Photos/AIO-CSJPG48.jpg,AIO-CSJPG48-ND,AIO-CSJPG48,Amphenol Industrial Operations,CABLE GLAND 37-44MM PG48 BRASS,6,0,"92.08000","0","1","-","Active","Cable Gland","1.46"" ~ 1.73"" (37.0mm ~ 44.0mm)","PG48","-","-","Brass","Panel Nut, Sealing Nut","Silver","IP68 - Dust Tight, Waterproof"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1411123.pdf,-,277-18510-ND,1411123,Phoenix Contact,CABLE GLAND 3-6MM M12 POLY,200,0,"0.64100","0","10","-","Active","Cable Gland","0.12"" ~ 0.24"" (3.0mm ~ 6.0mm)","M12","-","-","Polyamide","Seal, Strain Relief","Gray","IP68 - Dust Tight, Waterproof"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1414568,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1414568.jpg,277-18063-ND,1414568,Phoenix Contact,CABLE GLAND 6-12MM M20 POLY,274,0,"0.80000","0","1","-","Active","Cable Gland","0.24"" ~ 0.47"" (6.0mm ~ 12.0mm)","M20","-","-","Polyamide","-","Light Gray","IP66/68 - Dust Tight, Water Resistant, Waterproof"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/GC1001_Series.pdf,-,1722-1472-ND,GC1001-A,"Davies Molding, LLC",LIGHT GREY M12X1.5 CBL GLAND 2.5,447,0,"0.97000","0","1","GC1001","Active","Cable Gland","0.14"" ~ 0.26"" (3.5mm ~ 6.5mm)","M12x1.5","-","0.492"" (12.5mm)","Polyamide (PA), Nylon","Locknut, O-Ring, Seal","Light Gray","IP67 - Dust Tight, Waterproof"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/GC1001_Series.pdf,-,1722-1473-ND,GC1001-B,"Davies Molding, LLC",LIGHT GREY M16X1.5 CBL GLAND 3.5,500,0,"1.11000","0","1","GC1001","Active","Cable Gland","0.22"" ~ 0.31"" (5.5mm ~ 8.0mm)","M16x1.5","-","0.650"" (16.5mm)","Polyamide (PA), Nylon","Locknut, O-Ring, Seal","Light Gray","IP67 - Dust Tight, Waterproof"
http://www.altechcorp.com/PDFS/Splits/ltsr4.pdf,-,1920-1056-ND,5308 507,Altech Corporation,CABLE FDTHRU 2.5-6.5MM PG7 POLY,352,4150,"1.16000","0","1","-","Active","Cable Feedthrough","0.10"" ~ 0.26"" (2.5mm ~ 6.5mm)","PG7","-","0.492"" (12.5mm)","Polyamide","-","Black","IP68 - Dust Tight, Waterproof"
-,-,2080-98121.1-ND,98121.1,"Conta-Clip, Inc.",M12 STRAIGHT THROUGH PA BK,500,0,"1.17000","0","1","-","Active","Cable Gland","0.12"" ~ 0.28"" (3.0mm ~ 7.0mm)","M12x1.5","-","0.470"" (11.9mm)","Polyamide","-","Black","IP68 - Dust Tight, Waterproof"
http://www.altechcorp.com/PDFS/LTSR_Straight.pdf,-,1920-2000-ND,5309 207,Altech Corporation,PG7 CORD GRIP 15-5MM CABLE DIA B,114,400,"1.22000","0","1","-","Active","Cable Feedthrough","0.06"" ~ 0.20"" (1.5mm ~ 5.1mm)","PG7","-","0.492"" (12.5mm)","Polyamide","-","Black","IP68 - Dust Tight, Waterproof"
http://www.altechcorp.com/PDFS/LTSR_Straight.pdf,//media.digikey.com/Photos/Altech-Corporation/5309-616.jpg,1920-2005-ND,5309 612,Altech Corporation,M12 CORD GRIP 15-5MM CABLE DIA L,167,350,"1.25000","0","1","-","Active","Cable Feedthrough","0.06"" ~ 0.20"" (1.5mm ~ 5.1mm)","M12x1.5","-","0.472"" (12.0mm)","Polyamide","-","Gray","IP68 - Dust Tight, Waterproof"
