Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Diameter","Length","Color","Features"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-110-40&DocType=Customer+Drawing&DocLang=English,-,CR3826-000-ND,CR3826-000,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.74200","0","2500","SolderSleeve","Active","Wire to Wire","0.026"" (0.66mm), 0.030"" (0.76mm)","0.200"" (5.08mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=S01-0X-R&DocType=Customer+Drawing&DocLang=English,-,3-1195539-2-ND,3-1195539-2,TE Connectivity Raychem Cable Protection,SHIELD TERMINATOR,0,0,"0.74200","0","2500","SolderSleeve S01","Active","Wire to Wire","0.105"" (2.67mm), 0.145"" (3.68mm)","0.650"" (16.51mm)","Transparent - Blue","Environment Resistant, Immersion Resistant"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-110-0183&DocType=Customer+Drawing&DocLang=English,-,D-110-0183-ND,D-110-0183,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.74200","0","2500","SolderSleeve D-110","Active","Wire to Wire","0.220"" (5.59mm)","0.930"" (23.62mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-110-00&DocType=Customer+Drawing&DocLang=English,-,D-110-00CS1290-ND,D-110-00CS1290,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.74200","0","2500","SolderSleeve D-110","Active","Wire to Wire","0.058"" (1.47mm)","0.406"" (10.31mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-110-00&DocType=Customer+Drawing&DocLang=English,-,D-110-00CS706-ND,D-110-00CS706,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.74200","0","2500","SolderSleeve D-110","Active","Wire to Wire","0.058"" (1.47mm)","0.406"" (10.31mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-704-0049&DocType=Customer+Drawing&DocLang=English,-,D-704-0049-ND,D-704-0049,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.74480","0","5000","SolderSleeve D-704","Active","Wire to Connector","0.060"" (1.52mm)","0.520"" (13.21mm)","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CWT-150X&DocType=Customer+Drawing&DocLang=English,-,CWT-1504-180-8271-ND,CWT-1504-180-8271,TE Connectivity Raychem Cable Protection,ONE STEP WIRE TERMINATORS,0,0,"0.75371","0","5000","SolderSleeve CWT, One-Step","Active","Wire to Wire/Pin","0.150"" (3.81mm)","-","Clear","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CWT-XX-W122-9&DocType=Customer+Drawing&DocLang=English,-,CWT-3-W122-9-ND,CWT-3-W122-9,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE TERMINATOR AWG 22,0,0,"0.75810","0","5000","SolderSleeve CWT, One-Step","Active","Wire to Wire","0.098"" (2.49mm), 0.118"" (3.00mm)","0.965"" (24.51mm)","Clear","Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-110-0062&DocType=Customer+Drawing&DocLang=English,-,D-110-0062-ND,D-110-0062,TE Connectivity Raychem Cable Protection,SOLDER PAK WIRE TERMINATORS,0,0,"0.78400","0","2500","SolderSleeve D-110","Active","Wire to Wire/Pin","0.040"" (1.02mm), 0.060"" (1.52mm)","0.630"" (16.00mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-22&DocType=Customer+Drawing&DocLang=English,-,D-141-22-ND,D-141-22,TE Connectivity Raychem Cable Protection,TERMINATOR SOLDER PAK WIRE,0,0,"0.78400","0","3000","SolderSleeve D-141","Active","Wire to Connector","0.036"" (0.91mm), 0.065"" (1.65mm)","0.240"" (6.10mm)","Transparent - Blue","2 Part"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-142-53/-54/-55&DocType=Customer+Drawing&DocLang=English,-,3-1194907-6-ND,3-1194907-6,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE LOW TEMP,0,0,"0.78400","0","2500","SolderSleeve D-142","Active","Wire to Wire","0.180"" (4.57mm), 0.200"" (5.08mm)","0.620"" (15.75mm)","Natural","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=S01-0X-R&DocType=Customer+Drawing&DocLang=English,-,3-1197876-0-ND,3-1197876-0,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.78400","0","2500","SolderSleeve S01","Active","Wire to Wire","0.105"" (2.67mm), 0.145"" (3.68mm)","0.650"" (16.51mm)","Transparent - Blue","Environment Resistant, Immersion Resistant"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-0111/-0114&DocType=Customer+Drawing&DocLang=English,-,D-141-0111CS2725-ND,D-141-0111CS2725,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.79750","0","1500","SolderSleeve D-141","Active","Wire to Wire","0.035"" (0.89mm), 0.075"" (1.91mm)","0.240"" (6.10mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-0111/-0114&DocType=Customer+Drawing&DocLang=English,-,D-141-0111CS555-ND,D-141-0111CS555,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.79750","0","1500","SolderSleeve D-141","Active","Wire to Wire","0.035"" (0.89mm), 0.075"" (1.91mm)","0.240"" (6.10mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-142-50/-51/-52&DocType=Customer+Drawing&DocLang=English,-,8-1196660-7-ND,8-1196660-7,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.79800","0","2500","SolderSleeve D-142","Active","Wire to Wire","0.110"" (2.79mm), 0.125"" (3.18mm)","0.620"" (15.75mm)","Natural","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-110-0124&DocType=Customer+Drawing&DocLang=English,-,D-110-0124-ND,D-110-0124,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.79800","0","2500","SolderSleeve D-110","Active","Wire to Wire","0.068"" (1.73mm), 0.076"" (1.93mm)","0.450"" (11.43mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-110-0073&DocType=Customer+Drawing&DocLang=English,-,D-110-0073-ND,D-110-0073,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.79800","0","2500","SolderSleeve D-110","Active","Wire to Wire","0.068"" (1.73mm)","0.500"" (12.70mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-704-0079&DocType=Customer+Drawing&DocLang=English,-,D-704-0079-ND,D-704-0079,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.79800","0","5000","SolderSleeve D-704","Active","Wire to Connector","0.068"" (1.73mm)","0.400"" (10.16mm)","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=B-155-150X&DocType=Customer+Drawing&DocLang=English,-,B-155-1502-ND,B-155-1502,TE Connectivity Raychem Cable Protection,ONE STEP WIRE TERMINATORS,0,0,"0.81200","0","2000","SolderSleeve B-155","Active","Wire to Wire/Pin","0.090"" (2.29mm)","0.630"" (16.00mm)","Transparent - Clear","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=ST18-X-00&DocType=Customer+Drawing&DocLang=English,-,5-1195683-4-ND,5-1195683-4,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.81200","0","2500","SolderSleeve ST18","Active","Wire to Wire","0.105"" (2.67mm), 0.145"" (3.68mm)","0.650"" (16.51mm)","Transparent - Blue","Environment Resistant"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=B-155-XX-S&DocType=Customer+Drawing&DocLang=English,-,B-155-07-S-ND,B-155-07-S,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE SHIELD TERMINATOR,0,0,"0.81200","0","2500","SolderSleeve B-155","Active","Wire to Wire","0.267"" (6.78mm), 0.287"" (7.29mm)","0.827"" (21.00mm)","Clear","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=S02-XX-R&DocType=Customer+Drawing&DocLang=English,-,S02-06-RCS453-ND,S02-06-RCS453,TE Connectivity Raychem Cable Protection,SHIELD TERMINATOR,0,0,"0.82460","0","7000","SolderSleeve S02","Active","Wire to Wire","0.075"" (1.91mm), 0.105"" (2.67mm)","0.650"" (16.51mm)","Transparent - Blue","Environment Resistant, Immersion Resistant, Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-110-35&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/625159N004.JPG,A104789-ND,D-110-35CS1290,"TE Connectivity Aerospace, Defense and Marine",D-110-35CS1290,0,0,"0.82600","0","2500","SolderSleeve D-110","Active","Wire to Wire","0.070"" (1.78mm), 0.075"" (1.91mm)","1.050"" (26.67mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=ST18-X-00&DocType=Customer+Drawing&DocLang=English,-,ST18-3-00CS2856-ND,ST18-3-00CS2856,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.82600","0","4200","SolderSleeve ST18","Active","Wire to Wire","0.170"" (4.32mm), 0.200"" (5.08mm)","0.650"" (16.51mm)","Transparent - Blue","Environment Resistant"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-110-35&DocType=Customer+Drawing&DocLang=English,-,CU1869-000-ND,CU1869-000,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.84000","0","2500","SolderSleeve","Active","Wire to Wire","0.070"" (1.78mm), 0.075"" (1.91mm)","1.050"" (26.67mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-110-35&DocType=Customer+Drawing&DocLang=English,-,CR6405-000-ND,CR6405-000,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.84000","0","2500","SolderSleeve","Active","Wire to Wire","0.070"" (1.78mm), 0.075"" (1.91mm)","1.050"" (26.67mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-210-0213&DocType=Customer+Drawing&DocLang=English,-,CF3418-000-ND,CF3418-000,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.84000","0","1000","SolderSleeve","Active","Wire to Wire","0.035"" (0.89mm)","0.165"" (4.19mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-110-35&DocType=Customer+Drawing&DocLang=English,-,3-1194948-0-ND,3-1194948-0,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.84000","0","2500","SolderSleeve D-110","Active","Wire to Wire","0.070"" (1.78mm), 0.075"" (1.91mm)","1.050"" (26.67mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-110-0074&DocType=Customer+Drawing&DocLang=English,-,D-110-0074-ND,D-110-0074,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.84000","0","2500","SolderSleeve D-110","Active","Wire to Wire","0.095"" (2.41mm)","0.500"" (12.70mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CWT-38XX&DocType=Customer+Drawing&DocLang=English,-,CWT-3803-180-8300-ND,CWT-3803-180-8300,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE SHIELD TERMINATOR,0,0,"0.84100","0","2000","SolderSleeve CWT, One-Step","Active","Wire to Wire","0.105"" (2.67mm)","-","Clear","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=S01-0X-R&DocType=Customer+Drawing&DocLang=English,-,5-1192682-7-ND,5-1192682-7,TE Connectivity Raychem Cable Protection,SHIELD TERMINATOR,0,0,"0.85400","0","2500","SolderSleeve S01","Active","Wire to Wire","0.075"" (1.91mm), 0.105"" (2.67mm)","0.650"" (16.51mm)","Transparent - Blue","Environment Resistant, Immersion Resistant"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-0111/-0114&DocType=Customer+Drawing&DocLang=English,-,CM7095-000-ND,CM7095-000,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.85550","0","1500","SolderSleeve","Active","Wire to Wire/Pin","0.042"" (1.07mm), 0.083"" (2.11mm)","0.240"" (6.10mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-0111/-0114&DocType=Customer+Drawing&DocLang=English,-,D-141-0113CS2725-ND,D-141-0113CS2725,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.85550","0","2000","SolderSleeve D-141","Active","Wire to Wire","0.050"" (1.27mm), 0.092"" (2.34mm)","0.240"" (6.10mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-0111/-0114&DocType=Customer+Drawing&DocLang=English,-,D-141-0113CS370-ND,D-141-0113CS370,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.85550","0","2000","SolderSleeve D-141","Active","Wire to Wire","0.050"" (1.27mm), 0.092"" (2.34mm)","0.240"" (6.10mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-0111/-0114&DocType=Customer+Drawing&DocLang=English,-,D-141-0113CS838-ND,D-141-0113CS838,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.85550","0","2000","SolderSleeve D-141","Active","Wire to Wire","0.050"" (1.27mm), 0.092"" (2.34mm)","0.240"" (6.10mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-0111/-0114&DocType=Customer+Drawing&DocLang=English,-,CZ5794-000-ND,CZ5794-000,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.85550","0","2000","SolderSleeve","Active","Wire to Wire/Pin","0.050"" (1.27mm), 0.092"" (2.34mm)","0.240"" (6.10mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=S02-07/08/-10-R-XX&DocType=Customer+Drawing&DocLang=English,-,S02-08-R-9CS816-ND,S02-08-R-9CS816,TE Connectivity Raychem Cable Protection,SHIELD TERMINATOR,0,0,"0.85800","0","10000","SolderSleeve S02","Active","Wire to Wire","0.170"" (4.32mm), 0.200"" (5.08mm)","0.650"" (16.51mm)","Transparent - Blue","Environment Resistant, Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=ST18-X-55-GA-CL&DocType=Customer+Drawing&DocLang=English,-,ST18-3-55-20-90-ND,ST18-3-55-20-90,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.86450","0","6000","SolderSleeve ST18","Active","Wire to Wire","0.170"" (4.32mm), 0.200"" (5.08mm)","0.650"" (16.51mm)","Transparent - Blue","Environment Resistant, Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=ST18-X-55-GA-CL&DocType=Customer+Drawing&DocLang=English,-,ST18-3-55-24-90-ND,ST18-3-55-24-90,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.86450","0","7200","SolderSleeve ST18","Active","Wire to Wire","0.170"" (4.32mm), 0.200"" (5.08mm)","0.650"" (16.51mm)","Transparent - Blue","Environment Resistant, Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CWT-38XX&DocType=Customer+Drawing&DocLang=English,-,1-1196757-0-ND,1-1196757-0,"TE Connectivity Aerospace, Defense and Marine",SOLDERSLEEVE SHIELD TERMINATOR,0,0,"0.86800","0","2500","SolderSleeve CWT, One-Step","Active","Wire to Wire","0.340"" (8.64mm)","1.655"" (42.04mm)","Clear","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-0111/-0114&DocType=Customer+Drawing&DocLang=English,-,D-141-0113-ND,D-141-0113,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.87000","0","2000","SolderSleeve D-141","Active","Wire to Wire","0.050"" (1.27mm), 0.092"" (2.34mm)","0.240"" (6.10mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=C-110-0059&DocType=Customer+Drawing&DocLang=English,-,C-110-0062-ND,C-110-0062,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.88200","0","2500","-","Active","-","-","-","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-110-41&DocType=Customer+Drawing&DocLang=English,-,7-1190175-1-ND,7-1190175-1,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.88200","0","2500","SolderSleeve D-110","Active","Wire to Wire","0.105"" (2.67mm), 0.125"" (3.18mm)","1.090"" (27.69mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-110-0056&DocType=Customer+Drawing&DocLang=English,-,D-110-0056-ND,D-110-0056,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.88200","0","2500","SolderSleeve D-110","Active","Wire to Wire","0.135"" (3.43mm), 0.145"" (3.68mm)","0.530"" (13.46mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-25&DocType=Customer+Drawing&DocLang=English,-,D-141-25-ND,D-141-25,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.89900","0","2000","SolderSleeve D-141","Active","Wire to Wire/Pin","0.050"" (1.27mm), 0.125"" (3.18mm)","0.480"" (12.19mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-0111/-0114&DocType=Customer+Drawing&DocLang=English,-,D-141-0114-ND,D-141-0114,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.89900","0","2000","SolderSleeve D-141","Active","Wire to Wire","0.059"" (1.50mm), 0.103"" (2.62mm)","0.240"" (6.10mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-0111/-0114&DocType=Customer+Drawing&DocLang=English,-,D-141-0114CS2725-ND,D-141-0114CS2725,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.89900","0","2000","SolderSleeve D-141","Active","Wire to Wire","0.059"" (1.50mm), 0.103"" (2.62mm)","0.240"" (6.10mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-0111/-0114&DocType=Customer+Drawing&DocLang=English,-,D-141-0114CS370-ND,D-141-0114CS370,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.89900","0","2000","SolderSleeve D-141","Active","Wire to Wire","0.059"" (1.50mm), 0.103"" (2.62mm)","0.240"" (6.10mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-0111/-0114&DocType=Customer+Drawing&DocLang=English,-,D-141-0114CS838-ND,D-141-0114CS838,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.89900","0","2000","SolderSleeve D-141","Active","Wire to Wire","0.059"" (1.50mm), 0.103"" (2.62mm)","0.240"" (6.10mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-704-0036&DocType=Customer+Drawing&DocLang=English,-,D-704-0036-ND,D-704-0036,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.90440","0","5000","SolderSleeve D-704","Active","Wire to Connector","0.100"" (2.54mm)","0.520"" (13.21mm)","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=S01-0X-R&DocType=Customer+Drawing&DocLang=English,-,4-1197924-9-ND,4-1197924-9,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE COAX,0,0,"0.91000","0","2500","SolderSleeve S01","Active","Wire to Wire","0.075"" (1.91mm), 0.105"" (2.67mm)","0.650"" (16.51mm)","Transparent - Blue","Environment Resistant, Immersion Resistant"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-713-03&DocType=Customer+Drawing&DocLang=English,-,626043-000-ND,626043-000,TE Connectivity Raychem Cable Protection,TERMINATOR SOLDER PAK WIRE,0,0,"0.93100","0","5000","SolderSleeve D-713","Active","Wire to Connector","0.024"" (0.61mm)","0.375"" (9.53mm)","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-31&DocType=Customer+Drawing&DocLang=English,-,D-141-31-ND,D-141-31,"TE Connectivity Aerospace, Defense and Marine",SOLDER PAK WIRE TERMINATORS,0,0,"0.94250","0","2000","SolderSleeve D-141","Active","Wire to Wire/Pin","0.030"" (0.76mm), 0.080"" (2.03mm)","0.500"" (12.70mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CTA-0025&DocType=Customer+Drawing&DocLang=English,-,CTA-0025CS072-ND,CTA-0025CS072,TE Connectivity AMP Connectors,TERMINATION DEVICES,0,0,"0.94500","0","1600","SolderSleeve","Active","Wire to Wire","0.065"" (1.65mm), 0.070"" (1.78mm)","0.550"" (13.97mm)","Transparent - Blue","Immersion Resistant"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-31&DocType=Customer+Drawing&DocLang=English,-,D-141-31CS1398-ND,D-141-31CS1398,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.95700","0","2000","SolderSleeve D-141","Active","Wire to Connector","0.030"" (0.76mm), 0.080"" (2.03mm)","0.500"" (12.70mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-141-31&DocType=Customer+Drawing&DocLang=English,-,CU3211-000-ND,CU3211-000,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.95700","0","2000","SolderSleeve","Active","Wire to Connector","0.030"" (0.76mm), 0.080"" (2.03mm)","0.500"" (12.70mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SO175-X-00&DocType=Customer+Drawing&DocLang=English,-,SO175-2-00-ND,SO175-2-00,TE Connectivity Raychem Cable Protection,SOLDER SLEEVE .105"" DIA IMM RES,0,0,"0.95760","0","5000","SolderSleeve SO175","Active","Wire to Wire","0.105"" (2.67mm), 0.145"" (3.68mm)","0.650"" (16.51mm)","Transparent - Blue","Immersion Resistant"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-128-0057&DocType=Customer+Drawing&DocLang=English,-,D-128-0057-ND,D-128-0057,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.96600","0","2500","SolderSleeve D-128","Active","Wire to Connector","0.080"" (2.03mm)","0.420"" (10.67mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CWT-150X&DocType=Customer+Drawing&DocLang=English,-,CWT-1502-180-8243-ND,CWT-1502-180-8243,TE Connectivity Raychem Cable Protection,ONE STEP WIRE TERMINATORS,0,0,"0.97150","0","1999","SolderSleeve CWT, One-Step","Active","Wire to Wire/Pin","0.090"" (2.29mm)","0.630"" (16.00mm)","Clear","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-107-08&DocType=Customer+Drawing&DocLang=English,-,D-107-08-ND,D-107-08,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.97500","0","1400","SolderSleeve D-107","Active","Wire to Wire","0.225"" (5.72mm), 0.235"" (5.97mm)","0.820"" (20.83mm)","Transparent - Blue","Environment Resistant"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CWT-200X&DocType=Customer+Drawing&DocLang=English,-,CWT-2001-ND,CWT-2001,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.98000","0","2500","SolderSleeve CWT, One-Step","Active","Wire to Wire/Pin","-","0.866"" (22.00mm)","Clear","2 Part"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=S02-07/08/-10-R-XX&DocType=Customer+Drawing&DocLang=English,-,9-1193449-1-ND,9-1193449-1,TE Connectivity Raychem Cable Protection,SHIELD TERMINATOR,0,0,"0.98420","0","5000","SolderSleeve S02","Active","Wire to Wire","0.105"" (2.67mm), 0.145"" (3.68mm)","0.650"" (16.51mm)","Transparent - Blue","Environment Resistant, Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=S02-17/-18/-20-R-XX&DocType=Customer+Drawing&DocLang=English,-,S02-17-R-95CS928-ND,S02-17-R-95CS928,TE Connectivity Raychem Cable Protection,SHIELD TERMINATOR,0,0,"0.98420","0","5600","SolderSleeve S02","Active","Wire to Wire","0.105"" (2.67mm), 0.145"" (3.68mm)","0.650"" (16.51mm)","Transparent - Blue","Environment Resistant, Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-100-00&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/620001N005.JPG,A104774-ND,D-100-00CS1290,"TE Connectivity Aerospace, Defense and Marine",D-100-00CS1290,0,0,"0.98600","0","2000","SolderSleeve D-100","Active","Wire to Wire","0.110"" (2.79mm), 0.125"" (3.18mm)","0.680"" (17.27mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-101-08&DocType=Customer+Drawing&DocLang=English,-,2-1194898-2-ND,2-1194898-2,TE Connectivity Raychem Cable Protection,SOLDERSLEEVE,0,0,"0.98600","0","1800","SolderSleeve D-101","Active","Wire to Wire","0.179"" (4.55mm), 0.197"" (5.00mm)","0.679"" (17.25mm)","Transparent - Blue","Environment Resistant"
