Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Shrinkage Ratio","Length","Inner Diameter - Supplied","Inner Diameter - Recovered","Recovered Wall Thickness","Material","Features","Color","Operating Temperature","Shrink Temperature"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT2211_4?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/F2213%5E16_YEL.jpg,F2211/4YL103-ND,F2211/4 YL103,Alpha Wire,HEATSHRINK 1/4"" X 4' YELLOW,452,0,"2.56000","0","1","FIT®-221","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.250"" (6.35mm)","0.125"" (3.18mm)","0.025"" (0.64mm)","Polyolefin (PO), Irradiated","Flame Resistant, Fluid Resistant","Yellow","-55°C ~ 135°C","90°C"
http://multimedia.3m.com/mws/media/23031O/3mtm-heat-shrink-tubing-fp-301.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_FP-301-1%5E4-BLUE.jpg,3M161323-ND,FP301-1/4-48""-BLUE-200 PCS,3M,HEATSHRINK 1/4""X4' BLU 1=1PC 48"",239,0,"2.58000","0","1","FP-301","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.250"" (6.35mm)","0.125"" (3.18mm)","0.025"" (0.64mm)","Polyolefin (PO)","Flame Retardant, Solvent Resistant, Split Resistant","Blue","-55°C ~ 135°C","100°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT221V1_4?device=pdf,-,F221V1/4YL103-ND,F221V1/4 YL103,Alpha Wire,HEATSHRINK 1/4"" X 4' YELLOW,145,0,"2.66000","0","1","FIT®-221V","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.250"" (6.35mm)","0.125"" (3.18mm)","0.025"" (0.64mm)","Polyolefin (PO), Irradiated","Flame Retardant, Fluid Resistant, Heat Resistant","Yellow","-55°C ~ 135°C","90°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT221V1_4?device=pdf,-,F221V1/4RD103-ND,F221V1/4 RD103,Alpha Wire,HEATSHRINK 1/4"" X 4' RED,143,0,"2.66000","0","1","FIT®-221V","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.250"" (6.35mm)","0.125"" (3.18mm)","0.025"" (0.64mm)","Polyolefin (PO), Irradiated","Flame Retardant, Fluid Resistant, Heat Resistant","Red","-55°C ~ 135°C","90°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT221V1_4?device=pdf,-,F221V1/4GR103-ND,F221V1/4 GR103,Alpha Wire,HEATSHRINK 1/4"" X 4' GREEN,142,0,"2.66000","0","1","FIT®-221V","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.250"" (6.35mm)","0.125"" (3.18mm)","0.025"" (0.64mm)","Polyolefin (PO), Irradiated","Flame Retardant, Fluid Resistant, Heat Resistant","Green","-55°C ~ 135°C","90°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT221V1_4?device=pdf,-,F221V1/4BL103-ND,F221V1/4 BL103,Alpha Wire,HEATSHRINK 1/4"" X 4' BLUE,123,0,"2.66000","0","1","FIT®-221V","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.250"" (6.35mm)","0.125"" (3.18mm)","0.025"" (0.64mm)","Polyolefin (PO), Irradiated","Flame Retardant, Fluid Resistant, Heat Resistant","Blue","-55°C ~ 135°C","90°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT221V1_4?device=pdf,-,F221V1/4WH103-ND,F221V1/4 WH103,Alpha Wire,HEATSHRINK 1/4"" X 4' WHITE,123,0,"2.66000","0","1","FIT®-221V","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.250"" (6.35mm)","0.125"" (3.18mm)","0.025"" (0.64mm)","Polyolefin (PO), Irradiated","Flame Retardant, Fluid Resistant, Heat Resistant","White","-55°C ~ 135°C","90°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT2211IN?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/F22111%5E2-CL.jpg,F2211INCL069-ND,F2211IN CL069,Alpha Wire,HEATSHRINK 1"" X 0.5' CLEAR,178,8,"2.77000","0","1","FIT®-221","Active","Tubing, Flexible","2 to 1","0.500' (152.40mm, 6.00"")","1.000"" (25.40mm)","0.500"" (12.70mm)","0.035"" (0.89mm)","Polyolefin (PO), Irradiated","Fluid Resistant","Clear","-55°C ~ 135°C","90°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT2211IN?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/F2213%5E4_YEL.jpg,F2211INYL069-ND,F2211IN YL069,Alpha Wire,HEATSHRINK 1"" X 0.5' YELLOW,157,0,"2.77000","0","1","FIT®-221","Active","Tubing, Flexible","2 to 1","0.500' (152.40mm, 6.00"")","1.000"" (25.40mm)","0.500"" (12.70mm)","0.035"" (0.89mm)","Polyolefin (PO), Irradiated","Flame Resistant, Fluid Resistant","Yellow","-55°C ~ 135°C","90°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT2211IN?device=pdf,-,F2211INRD069-ND,F2211IN RD069,Alpha Wire,HEATSHRINK 1"" X 0.5' RED,119,0,"2.77000","0","1","FIT®-221","Active","Tubing, Flexible","2 to 1","0.500' (152.40mm, 6.00"")","1.000"" (25.40mm)","0.500"" (12.70mm)","0.035"" (0.89mm)","Polyolefin (PO), Irradiated","Flame Resistant, Fluid Resistant","Red","-55°C ~ 135°C","90°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT2211IN?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/F2213%5E4-BL.jpg,F2211INBL069-ND,F2211IN BL069,Alpha Wire,HEATSHRINK 1"" X 0.5' BLUE,117,0,"2.77000","0","1","FIT®-221","Active","Tubing, Flexible","2 to 1","0.500' (152.40mm, 6.00"")","1.000"" (25.40mm)","0.500"" (12.70mm)","0.035"" (0.89mm)","Polyolefin (PO), Irradiated","Flame Resistant, Fluid Resistant","Blue","-55°C ~ 135°C","90°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT2211IN?device=pdf,-,F2211INWH069-ND,F2211IN WH069,Alpha Wire,HEATSHRINK 1"" X 0.5' WHITE,117,0,"2.77000","0","1","FIT®-221","Active","Tubing, Flexible","2 to 1","0.500' (152.40mm, 6.00"")","1.000"" (25.40mm)","0.500"" (12.70mm)","0.035"" (0.89mm)","Polyolefin (PO), Irradiated","Flame Resistant, Fluid Resistant","White","-55°C ~ 135°C","90°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT2211IN?device=pdf,-,F2211INGR069-ND,F2211IN GR069,Alpha Wire,HEATSHRINK 1"" X 0.5' GREEN,114,0,"2.77000","0","1","FIT®-221","Active","Tubing, Flexible","2 to 1","0.500' (152.40mm, 6.00"")","1.000"" (25.40mm)","0.500"" (12.70mm)","0.035"" (0.89mm)","Polyolefin (PO), Irradiated","Flame Resistant, Fluid Resistant","Green","-55°C ~ 135°C","90°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT2213_8?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/F2211%5E8%20WH103.jpg,F2213/8WH103-ND,F2213/8 WH103,Alpha Wire,HEATSHRINK 3/8"" X 4' WHITE,997,0,"2.84000","0","1","FIT®-221","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.375"" (9.53mm)","0.187"" (4.75mm)","0.025"" (0.64mm)","Polyolefin (PO), Irradiated","Flame Resistant, Fluid Resistant","White","-55°C ~ 135°C","90°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT2213_8?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/F2213%5E16_YEL.jpg,F2213/8YL103-ND,F2213/8 YL103,Alpha Wire,HEATSHRINK 3/8"" X 4' YELLOW,455,15,"2.84000","0","1","FIT®-221","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.375"" (9.53mm)","0.187"" (4.75mm)","0.025"" (0.64mm)","Polyolefin (PO), Irradiated","Flame Resistant, Fluid Resistant","Yellow","-55°C ~ 135°C","90°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT2213_8?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/F2213%5E16-BLxxx.jpg,F2213/8BL103-ND,F2213/8 BL103,Alpha Wire,HEATSHRINK 3/8"" X 4' BLUE,438,0,"2.84000","0","1","FIT®-221","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.375"" (9.53mm)","0.187"" (4.75mm)","0.025"" (0.64mm)","Polyolefin (PO), Irradiated","Flame Resistant, Fluid Resistant","Blue","-55°C ~ 135°C","90°C"
http://www.panduit.com/heiler/PartDrawings/C-HSHSTT05-GB0239KH--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/HST-Black-Series.jpg,298-13459-ND,HSTT09-48-Q,Panduit Corp,HEATSHRINK 0.093"" X 4' BLACK,376,0,"2.89000","0","1","HSTT","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.093"" (2.36mm)","0.046"" (1.17mm)","0.020"" (0.51mm)","Polyolefin (PO), Irradiated","Flame Retardant, UV Resistant","Black","-55°C ~ 135°C","90°C"
http://www.panduit.com/heiler/PartDrawings/C-HSHSTT05-GB0239KH--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/HST-Clear-Series.jpg,298-13461-ND,HSTT09-48-QC,Panduit Corp,HEATSHRINK 0.093"" X 4' CLEAR,266,0,"2.89000","0","1","HSTT","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.093"" (2.36mm)","0.046"" (1.17mm)","0.020"" (0.51mm)","Polyolefin (PO), Irradiated","-","Clear","-55°C ~ 135°C","90°C"
http://www.panduit.com/heiler/PartDrawings/C-HSHSTT05-GB0239KH--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/HST-Green-Series.jpg,298-13460-ND,HSTT09-48-Q5,Panduit Corp,HEATSHRINK 0.093"" X 4' GREEN,225,0,"2.89000","0","1","HSTT","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.093"" (2.36mm)","0.046"" (1.17mm)","0.020"" (0.51mm)","Polyolefin (PO), Irradiated","Flame Retardant","Green","-55°C ~ 135°C","90°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT221V3_8?device=pdf,-,F221V3/8BL103-ND,F221V3/8 BL103,Alpha Wire,HEATSHRINK 3/8"" X 4' BLUE,125,0,"2.96000","0","1","FIT®-221V","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.375"" (9.53mm)","0.187"" (4.75mm)","0.025"" (0.64mm)","Polyolefin (PO), Irradiated","Flame Retardant, Fluid Resistant, Heat Resistant","Blue","-55°C ~ 135°C","90°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT221V3_8?device=pdf,-,F221V3/8YL103-ND,F221V3/8 YL103,Alpha Wire,HEATSHRINK 3/8"" X 4' YELLOW,125,0,"2.96000","0","1","FIT®-221V","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.375"" (9.53mm)","0.187"" (4.75mm)","0.025"" (0.64mm)","Polyolefin (PO), Irradiated","Flame Retardant, Fluid Resistant, Heat Resistant","Yellow","-55°C ~ 135°C","90°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT221V3_8?device=pdf,-,F221V3/8GR103-ND,F221V3/8 GR103,Alpha Wire,HEATSHRINK 3/8"" X 4' GREEN,124,0,"2.96000","0","1","FIT®-221V","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.375"" (9.53mm)","0.187"" (4.75mm)","0.025"" (0.64mm)","Polyolefin (PO), Irradiated","Flame Retardant, Fluid Resistant, Heat Resistant","Green","-55°C ~ 135°C","90°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT221V3_8?device=pdf,-,F221V3/8RD103-ND,F221V3/8 RD103,Alpha Wire,HEATSHRINK 3/8"" X 4' RED,121,0,"2.96000","0","1","FIT®-221V","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.375"" (9.53mm)","0.187"" (4.75mm)","0.025"" (0.64mm)","Polyolefin (PO), Irradiated","Flame Retardant, Fluid Resistant, Heat Resistant","Red","-55°C ~ 135°C","90°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT3001_4?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/FIT-300-Black.jpg,F3001/4BK068-ND,F3001/4 BK068,Alpha Wire,HEATSHRINK 1/4"" X 0.5' BLACK,160,0,"3.01000","0","1","FIT®-300","Active","Tubing, Semi Rigid","2.5 to 1","0.500' (152.40mm, 6.00"")","0.250"" (6.35mm)","0.080"" (2.03mm)","0.047"" (1.19mm)","Polyolefin (PO), Irradiated","Abrasion Resistant, Chemical Resistant, Fluid Resistant","Black","-55°C ~ 125°C","140°C"
http://www.panduit.com/heiler/PartDrawings/C-HSHSTT05-GB0239KH--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/HST-Black-Series.jpg,298-13462-ND,HSTT12-48-Q,Panduit Corp,HEATSHRINK 1/8"" X 4' BLACK,716,0,"3.03000","0","1","HSTT","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.125"" (3.18mm)","0.062"" (1.57mm)","0.020"" (0.51mm)","Polyolefin (PO), Irradiated","Flame Retardant, UV Resistant","Black","-55°C ~ 135°C","90°C"
http://www.panduit.com/heiler/PartDrawings/C-HSHSTT05-GB0239KH--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/HST-Clear-Series.jpg,298-13502-ND,HSTT12-48-QC,Panduit Corp,HEATSHRINK 1/8"" X 4' CLEAR,396,0,"3.03000","0","1","HSTT","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.125"" (3.18mm)","0.062"" (1.57mm)","0.020"" (0.51mm)","Polyolefin (PO), Irradiated","-","Clear","-55°C ~ 135°C","90°C"
http://www.panduit.com/heiler/PartDrawings/C-HSHSTT05-GB0239KH--ENG.pdf,-,298-19776-ND,HSTT12-48-Q6,Panduit Corp,HEATSHRINK 1/8"" X 4' BLUE,199,0,"3.03000","0","1","HSTT","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.125"" (3.18mm)","0.062"" (1.57mm)","0.020"" (0.51mm)","Polyolefin (PO), Irradiated","Flame Retardant","Blue","-55°C ~ 135°C","90°C"
http://www.panduit.com/heiler/PartDrawings/C-HSHSTT05-GB0239KH--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/HST-Black-Series.jpg,298-13495-ND,HSTTV12-48-Q,Panduit Corp,HEATSHRINK 1/8"" X 4' BLACK,144,0,"3.03000","0","1","HSTTV","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.125"" (3.18mm)","0.062"" (1.57mm)","0.020"" (0.51mm)","Polyolefin (PO), Irradiated","Flame Retardant, UV Resistant","Black","-55°C ~ 135°C","90°C"
http://www.panduit.com/heiler/PartDrawings/C-HSHSTT05-GB0239KH--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/HST-Green-Series.jpg,298-13466-ND,HSTT12-48-Q5,Panduit Corp,HEATSHRINK 1/8"" X 4' GREEN,120,0,"3.03000","0","1","HSTT","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.125"" (3.18mm)","0.062"" (1.57mm)","0.020"" (0.51mm)","Polyolefin (PO), Irradiated","Flame Retardant","Green","-55°C ~ 135°C","90°C"
http://www.panduit.com/heiler/PartDrawings/C-HSHSTT05-GB0239KH--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/HST-RED-SERIES.jpg,298-13464-ND,HSTT12-48-Q2,Panduit Corp,HEATSHRINK 1/8"" X 4' RED,114,0,"3.03000","0","1","HSTT","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.125"" (3.18mm)","0.062"" (1.57mm)","0.020"" (0.51mm)","Polyolefin (PO), Irradiated","Flame Retardant","Red","-55°C ~ 135°C","90°C"
http://www.panduit.com/heiler/PartDrawings/C-HSHSTT05-GB0239KH--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/HST-White-Series.jpg,298-13463-ND,HSTT12-48-Q10,Panduit Corp,HEATSHRINK 1/8"" X 4' WHITE,110,0,"3.03000","0","1","HSTT","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.125"" (3.18mm)","0.062"" (1.57mm)","0.020"" (0.51mm)","Polyolefin (PO), Irradiated","Flame Retardant","White","-55°C ~ 135°C","90°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=NT-MIL&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Raychem%20Photos/NT038K.jpg,A132335-DS-ND,NT-MIL-3/8-0-SP,"TE Connectivity Aerospace, Defense and Marine",HEATSHRINK 3/8"" BLACK,114,0,"3.09000","0","1","Military, AMS-DTL-23053/1, NT-MIL","Active","Tubing, Flexible","1.75 to 1","Digi-Spool™, Continuous Spool","0.375"" (9.53mm)","0.211"" (5.36mm)","0.040"" (1.02mm)","Polyolefin (PO)","Flame Retardant","Black","-70°C ~ 121°C","135°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT221V3_4?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/F221B3%5E4-BK.jpg,F221V3/4BK207-ND,F221V3/4 BK207,Alpha Wire,HEATSHRINK 3/4"" X 4' BLACK,152,0,"3.29000","0","1","FIT®-221V","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.750"" (19.05mm)","0.375"" (9.53mm)","0.030"" (0.76mm)","Polyolefin (PO), Irradiated","Flame Retardant, Fluid Resistant, Heat Resistant, UV Resistant","Black","-55°C ~ 135°C","90°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT221V1_2?device=pdf,//media.digikey.com/photos/Alpha%20Wire%20Photos/A038B%20SERIES.jpg,F221V1/2BK105-ND,F221V1/2 BK105,Alpha Wire,HEATSHRINK 1/2"" X 4' BLACK,693,356,"3.33000","0","1","FIT®-221V","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.500"" (12.70mm)","0.250"" (6.35mm)","0.025"" (0.64mm)","Polyolefin (PO), Irradiated","Flame Retardant, Fluid Resistant, Heat Resistant, UV Resistant","Black","-55°C ~ 135°C","90°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT221V1_2?device=pdf,-,F221V1/2GR105-ND,F221V1/2 GR105,Alpha Wire,HEATSHRINK 1/2"" X 4' GREEN,139,0,"3.33000","0","1","FIT®-221V","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.500"" (12.70mm)","0.250"" (6.35mm)","0.025"" (0.64mm)","Polyolefin (PO), Irradiated","Flame Retardant, Fluid Resistant, Heat Resistant","Green","-55°C ~ 135°C","90°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT221V1_2?device=pdf,-,F221V1/2BL105-ND,F221V1/2 BL105,Alpha Wire,HEATSHRINK 1/2"" X 4' BLUE,125,0,"3.33000","0","1","FIT®-221V","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.500"" (12.70mm)","0.250"" (6.35mm)","0.025"" (0.64mm)","Polyolefin (PO), Irradiated","Flame Retardant, Fluid Resistant, Heat Resistant","Blue","-55°C ~ 135°C","90°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=NT-MIL&DocType=DS&DocLang=English,-,A132334-DS-ND,NT-MIL-3/16-0-SP,"TE Connectivity Aerospace, Defense and Marine",HEATSHRINK 3/16"" BLACK,975,0,"3.60000","0","1","NT-MIL","Active","Tubing, Flexible","1.75 to 1","Digi-Spool™, Continuous Spool","0.187"" (4.75mm)","0.102"" (2.59mm)","0.033"" (0.84mm)","Polyolefin (PO)","Flame Retardant","Black","-70°C ~ 121°C","135°C"
http://www.panduit.com/heiler/PartDrawings/C-HSHSTT05-GB0239KH--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/HST-Black-Series.jpg,298-13467-ND,HSTT19-48-Q,Panduit Corp,HEATSHRINK 3/16"" X 4' BLACK,535,0,"3.68000","0","1","HSTT","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.187"" (4.75mm)","0.093"" (2.36mm)","0.020"" (0.51mm)","Polyolefin (PO), Irradiated","Flame Retardant, UV Resistant","Black","-55°C ~ 135°C","90°C"
http://www.panduit.com/heiler/PartDrawings/C-HSHSTT05-GB0239KH--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/HST-White-Series.jpg,298-13468-ND,HSTT19-48-Q10,Panduit Corp,HEATSHRINK 3/16"" X 4' WHITE,186,0,"3.68000","0","1","HSTT","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.187"" (4.75mm)","0.093"" (2.36mm)","0.020"" (0.51mm)","Polyolefin (PO), Irradiated","Flame Retardant","White","-55°C ~ 135°C","90°C"
http://www.panduit.com/heiler/PartDrawings/C-HSHSTT05-GB0239KH--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/HST-BlueSeries.jpg,298-13474-ND,HSTT19-48-Q6,Panduit Corp,HEATSHRINK 3/16"" X 4' BLUE,181,0,"3.68000","0","1","HSTT","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.187"" (4.75mm)","0.093"" (2.36mm)","0.020"" (0.51mm)","Polyolefin (PO), Irradiated","Flame Retardant","Blue","-55°C ~ 135°C","90°C"
http://www.panduit.com/heiler/PartDrawings/C-HSHSTT05-GB0239KH--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/HST-Green-Series.jpg,298-13473-ND,HSTT19-48-Q5,Panduit Corp,HEATSHRINK 3/16"" X 4' GREEN,178,0,"3.68000","0","1","HSTT","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.187"" (4.75mm)","0.093"" (2.36mm)","0.020"" (0.51mm)","Polyolefin (PO), Irradiated","Flame Retardant","Green","-55°C ~ 135°C","90°C"
http://www.panduit.com/heiler/PartDrawings/C-HSHSTT05-GB0239KH--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/HST-Clear-Series.jpg,298-13475-ND,HSTT19-48-QC,Panduit Corp,HEATSHRINK 3/16"" X 4' CLEAR,162,0,"3.68000","0","1","HSTT","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.187"" (4.75mm)","0.093"" (2.36mm)","0.020"" (0.51mm)","Polyolefin (PO), Irradiated","-","Clear","-55°C ~ 135°C","90°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT3003_8?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/FIT-300-Black.jpg,F3003/8BK069-ND,F3003/8 BK069,Alpha Wire,HEATSHRINK 3/8"" X 0.5' BLACK,124,11,"3.76000","0","1","FIT®-300","Active","Tubing, Semi Rigid","2.5 to 1","0.500' (152.40mm, 6.00"")","0.375"" (9.53mm)","0.135"" (3.43mm)","0.050"" (1.27mm)","Polyolefin (PO), Irradiated","Abrasion Resistant, Chemical Resistant, Fluid Resistant","Black","-55°C ~ 125°C","140°C"
http://multimedia.3m.com/mws/media/888004O/3m-heat-shrink-2013-electrical-products-catalog.pdf#page=40,-,3M161190-ND,EPS300-1/2-6""-BLACK-10-10 PC PKS,3M,HEATSHRINK TUBING 1/2-6"" 1=1PC,336,0,"3.92000","0","1","EPS-300","Active","Tubing, Flexible","3 to 1","0.500' (152.40mm, 6.00"")","0.500"" (12.70mm)","0.160"" (4.06mm)","0.070"" (1.78mm)","Polyolefin (PO), Irradiated","Adhesive Lined, Corrosion Resistant, Flame Retardant, Fluid Resistant, Self Extinguishing, Water Resistant","Black","-55°C ~ 110°C","121°C"
http://multimedia.3m.com/mws/media/888004O/3m-heat-shrink-2013-electrical-products-catalog.pdf#page=39,//media.digikey.com/Photos/3M%20Photos/MFG_EPS200-1%5E4-48%5E-BLACK-200%5EPCS.jpg,3M161176-ND,EPS200-1/8-48""-BLACK-250 PCS,3M,HEATSHRINK TUBING 1/8-48"" 1=1PC,140,0,"4.03000","0","1","EPS-200","Active","Tubing, Flexible","2 to 1","-","0.125"" (3.18mm)","0.063"" (1.60mm)","0.027"" (0.69mm)","Polyolefin (PO)","-","Black","-55°C ~ 110°C","121°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=NT-MIL&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Raychem%20Photos/NT034K.jpg,A132309-DS-ND,NT-MIL-3/4-0-SP,"TE Connectivity Aerospace, Defense and Marine",HEATSHRINK 3/4"" BLACK,285,0,"4.23000","0","1","NT-MIL","Active","Tubing, Flexible","1.75 to 1","Digi-Spool™, Continuous Spool","0.750"" (19.05mm)","0.428"" (10.87mm)","0.057"" (1.45mm)","Polyolefin (PO)","Flame Retardant","Black","-70°C ~ 121°C","135°C"
http://multimedia.3m.com/mws/media/888004O/3m-heat-shrink-2013-electrical-products-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_FP301-yellow.jpg,3M161423-ND,FP301-3/4-48""-YELLOW-50 PCS,3M,HEATSHRINK 1/4""X4' YLW 1=1PC 48"",146,0,"4.34000","0","1","FP-301","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.750"" (19.05mm)","0.375"" (9.53mm)","0.030"" (0.76mm)","Polyolefin (PO)","Flame Retardant, Solvent Resistant, Split Resistant","Yellow","-55°C ~ 135°C","100°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT3503_8?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/F3501%5E8_CLR.jpg,F3503/8CL069-ND,F3503/8 CL069,Alpha Wire,HEATSHRINK 3/8"" X 0.5' CLEAR,101,62,"4.39000","0","1","FIT®-350","Active","Tubing, Flexible","2 to 1","0.500' (152.40mm, 6.00"")","0.375"" (9.53mm)","0.187"" (4.75mm)","0.012"" (0.30mm)","Polyvinylidene Fluoride (PVDF), Irradiated","Abrasion Resistant, Chemical Resistant, Flame Retardant, Fluid Resistant, Heat Resistant","Clear","-55°C ~ 175°C","170°C"
