Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Mounting Type","Size / Dimension","For Use With/Related Products","Material","Color"
http://www.panduit.com/heiler/CatalogCutSheets/D-CTCC1--WW-ENG-PanTyMetalDetecNylonPoly.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_TM_Poly.jpg,298-14160-ND,TM3S10-C186,Panduit Corp,CBL TIE MNT PP METAL DETECT #10,396,0,"1.11000","0","1","PAN-TY®","Active","Dual Opening","Screw, #10 (M5)","0.86"" L x 0.61"" W x 0.37"" H (21.8mm x 15.5mm x 9.4mm)","S, LH Ties","Polypropylene, Metal Detectable","Blue"
"//media.digikey.com/pdf/Data%20Sheets/Panduit%20PDFs/SGABM20-A(AT,AV)_Dwg.pdf",//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_SGABM20-AV-C300.jpg,298-15856-ND,SGABM20-AT-C0,Panduit Corp,CABLE TIE HLDR ADH 2=2 HOLDERS,268,0,"1.11000","0","2","Super-Grip®","Active","Quad Opening - Paired Strip","Adhesive","0.75"" L x 0.75"" W x 0.20"" H (19.1mm x 19.1mm x 5.0mm)","Super-Grip® SGM, SGI Ties","Nylon, Weather Resistant","Black"
http://www.panduit.com/heiler/PartDrawings/MTP_SERIES_R5.pdf.pdf,-,298-19967-ND,MTP1S-E10-C,Panduit Corp,TIE PLATE SINGLE BNDL 1.75"" L,300,0,"1.17000","0","1","MTP","Active","Single Opening","Screw, #10","1.75"" L x 0.50"" W x 0.12"" H (44.4mm x 12.7mm x 3.0mm)","M, I, S Ties","Nylon","Natural"
http://www.panduit.com/heiler/PartDrawings/CPM_1.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_CPM122S-C.jpg,298-14326-ND,CPM122S-C,Panduit Corp,CONTROL PANEL MNT,900,0,"1.20000","0","1","-","Active","Single Opening","-","2.82"" L x 1.22"" W x 0.17"" H (71.7mm x 31.0mm x 4.3mm)","M, I, S Ties","Steel, Zinc Plated","Silver"
http://www.panduit.com/heiler/PartDrawings/MCEH.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_MCEH-S25-C0.jpg,298-19954-ND,MCEH-S25-C0,Panduit Corp,MNTNG CLIP EH,300,0,"1.27000","0","1","-","Active","Single Opening","Screw","0.67"" L x 0.12"" W x 1.38"" H (17.0mm x 3.2mm x 35.1mm)","PLT and PRT Ties","Nylon","Black"
http://www.panduit.com/heiler/PartDrawings/GB3150FD%20A%20RV%2000B.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_SGABM30-A-C.jpg,298-15861-ND,SGABM30-A-C,Panduit Corp,CABLE TIE HLDR ADH 2=2 HOLDERS,950,0,"1.28000","0","2","Super-Grip®","Active","Quad Opening - Paired Strip","Adhesive, Screw, #8","1.12"" L x 1.12"" W x 0.30"" H (28.4mm x 28.4mm x 7.6mm)","Super-Grip® SGM, SGI, SGS Ties","Nylon","White"
http://www.panduit.com/heiler/CatalogCutSheets/TM1S4-C%20Product%20Page_7.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_TMEH-S10-C109.jpg,298-15915-ND,TMEH-S10-C109,Panduit Corp,CABLE TIE MNT PP #10 SCREW,800,0,"1.28000","0","1","-","Active","Dual Opening","Screw, #10 (M5)","1.65"" L x 0.72"" W x 0.61"" H (42.0mm x 18.3mm x 15.5mm)","I, S, H, EH Ties","Polypropylene","Green"
http://www.panduit.com/heiler/PartDrawings/C-WAABM100AT--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_ABM100-AT-C.JPG,298-12075-ND,ABM100-AT-C,Panduit Corp,CABLE TIE HLDR ADH 2=2 HOLDERS,697,0,"1.31000","0","2","-","Active","Quad Opening - Paired Strip","Adhesive, Screw, #6 (M3)","1.00"" L x 1.00"" W x 0.20"" H (25.4mm x 25.4mm x 5.1mm)","M, I, S Ties","Nylon, Heat Stabilized for Temperatures up to 180°F","White"
http://www.panduit.com/heiler/SelectionGuides/ABM%20Guide%20SA102N90-WA.PDF,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_TM3S10-C69.jpg,298-15902-ND,TM3S10-C69,Panduit Corp,CABLE TIE MOUNT #10 SCREW FR,465,0,"1.31000","0","1","-","Active","Dual Opening","Screw, #10 (M5)","0.86"" L x 0.61"" W x 0.37"" H (21.8mm x 15.5mm x 9.4mm)","S, LH Ties","Nylon, Flame Retardant","Ivory"
http://www.panduit.com/heiler/PartDrawings/C-WATMEH-GB0239EL-R2--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_TMEH-SX-XXX.jpg,298-15917-ND,TMEH-S8-C0,Panduit Corp,CABLE TIE MOUNT #8 SCREW,948,0,"1.32000","0","1","-","Active","Dual Opening","Screw, #8 (M4)","1.62"" L x 0.72"" W x 0.61"" H (41.1mm x 18.3mm x 15.5mm)","I, S, H, EH Ties","Nylon, Weather Resistant","Black"
http://www.essentracomponents.com.sg/images-line/pdfs/FTH-11.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_FTH-11-8-01.jpg,RPC3990-ND,FTH-11-8-01,Essentra Components,LACING ANCHOR .170""DIA,933,0,"1.35000","0","1","FTH","Active","Single Opening","Screw, #8 (M4)","1.29"" L x 0.75"" W x 0.18"" H (32.8mm x 19.1mm x 4.5mm)","WIT-18 through -60 and QTE-18 through -50 Ties","Nylon, Flame Retardant","Natural"
http://www.panduit.com/heiler/PartDrawings/C-WAABM3H-A-GB0239GW-R2--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/ABM3H-AT-L.JPG,298-12094-ND,ABM3H-A-T,Panduit Corp,CABLE TIE HLDR ADH 2=2 HOLDERS,940,0,"1.39500","0","2","-","Active","Quad Opening - Paired Strip","Adhesive, Screw, #6 (M3)","1.50"" L x 1.50"" W x 0.25"" H (38.1mm x 38.1mm x 6.4mm)","M, I, S, LH, H Ties","Nylon","White"
http://www.panduit.com/heiler/CatalogCutSheets/PPF2S-S25-V%20Product%20Page_5.pdf,-,298-20337-ND,RAFCBI1-S6-C20,Panduit Corp,RIGHT ANGLE FC MNT,800,0,"1.40000","0","1","-","Active","Multiple Opening","Screw, #6 (M3)","0.75"" L x 1.00"" W x 1.75"" H (19.1mm x 25.4mm x 44.4mm)","I Ties","Nylon","Black"
http://www.panduit.com/heiler/PartDrawings/MTP_SERIES_R5.pdf.pdf,-,298-19969-ND,MTP2S-E10-C,Panduit Corp,MULTIPLE TIE PLATE 2 BDL 3.00""L,270,0,"1.42000","0","1","MTP","Active","Multiple Opening","Screw, #10","3.00"" L x 0.50"" W x 0.12"" H (76.2mm x 12.7mm x 3.0mm)","M, I, S Ties","Nylon","Natural"
http://www.panduit.com/heiler/PartDrawings/C-WAABM100-A-GB0033BA-R6B--ENG.pdf,-,298-19587-ND,ABM100-A-C15,Panduit Corp,TIE HOLDER ADH 1X1"" 2=2 HOLDERS,200,0,"1.43000","0","1","-","Active","Quad Opening - Paired Strip","Adhesive, Screw, #6 (M3)","1.00"" L x 1.00"" W x 0.20"" H (25.4mm x 25.4mm x 5.1mm)","M, I, S Ties","Nylon","Ivory"
http://www.panduit.com/heiler/PartDrawings/C-WAABM2S-A-GB0239CF-R00B--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/Panduit-ABM2S-A-C15.jpg,298-14191-ND,ABM2S-A-C15,Panduit Corp,TIE HOLDER ADH 1X1"",800,0,"1.44000","0","1","-","Active","Quad Opening - Paired Strip","Adhesive, Screw, #6 (M3)","1.00"" L x 1.00"" W x 0.17"" H (25.4mm x 25.4mm x 4.2mm)","M, I, S Ties","ABS","Ivory"
http://www.panduit.com/heiler/PartDrawings/ABM3H-AT_R1.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/ABM3H-AT-L.JPG,298-14194-ND,ABM3H-AT-T0,Panduit Corp,TIE HOLDER ADH 1.5X1.5"",570,0,"1.48000","0","2","-","Active","Quad Opening - Paired Strip","Adhesive, Screw, #6 (M3)","1.50"" L x 1.50"" W x 0.25"" H (38.1mm x 38.1mm x 6.4mm)","M, I, S, LH, H Ties","Nylon, Heat Stabilized for Temperatures up to 180°F, Weather Resistant","Black"
http://www.essentracomponents.com.sg/images-line/pdfs/FTH-10.pdf,//media.digikey.com/photos/Richco%20Photos/FTH-10-01A-RT.jpg,RPC3075-ND,FTH-10-01-M,Essentra Components,"TIE HOLD FLT WIT-50,60,70,120 2""",939,0,"1.49000","0","1","FTH","Active","Quad Opening","Screw, #8 (M4)","2.00"" L x 2.00"" W x 0.30"" H (50.8mm x 50.8mm x 7.6mm)","WIT-18 through -120 and QTE-18 through -120 Ties","Nylon, Flame Retardant","Natural"
http://www.panduit.com/heiler/PartDrawings/C-WAABM112-GB0239F0-R5--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/ABM2S-AT-C0.jpg,298-12081-ND,ABM112-AT-C0,Panduit Corp,CABLE TIE HLDR ADH 2=2 HOLDERS,822,0,"1.50000","0","2","-","Active","Quad Opening - Paired Strip","Adhesive, Screw, #6 (M3)","1.12"" L x 1.12"" W x 0.16"" H (28.4mm x 28.4mm x 4.2mm)","M, I, S Ties","Nylon, Heat Stabilized for Temperatures up to 180°F, Weather Resistant","Black"
http://www.panduit.com/heiler/PartDrawings/C-SSMTM1H-C-N41042BS--ENG.PDF,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_MTM1H-C.jpg,298-13223-ND,MTM1H25-C,Panduit Corp,TIE MOUNTING STL 1HOLE .25"" SCR,579,0,"1.51000","0","1","-","Active","Single Opening","Screw, #14","0.90"" L x 0.40"" W x 0.17"" H (22.9mm x 10.2mm x 4.4mm)","Pan-Steel® MLT and MLTFC (Standard, Light-Heavy, Heavy), MLTC (Heavy) Ties","Stainless Steel 304","Silver"
http://www.panduit.com/heiler/PartDrawings/C-SSMTM1H-C-N41042BS--ENG.PDF,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_MTM1H10-C.jpg,298-13222-ND,MTM1H10-C,Panduit Corp,TIE MOUNTING 1 HOLE #8 SCREW,394,0,"1.51000","0","1","-","Active","Single Opening","Screw, #10","0.90"" L x 0.40"" W x 0.17"" H (22.9mm x 10.2mm x 4.4mm)","Pan-Steel® MLT and MLTFC (Standard, Light-Heavy, Heavy), MLTC (Heavy) Ties","Stainless Steel 304","Silver"
http://www.panduit.com/heiler/PartDrawings/C-WAABM2S-A-GB0239CF-R00B--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/ABM2S-AT-C0.jpg,298-12088-ND,ABM2S-A-C0,Panduit Corp,CABLE TIE HLDR ADH 2=2 HOLDERS,340,0,"1.59500","0","2","-","Active","Quad Opening - Paired Strip","Adhesive, Screw, #6 (M3)","1.00"" L x 1.00"" W x 0.17"" H (25.4mm x 25.4mm x 4.2mm)","M, I, S Ties","ABS, Weather Resistant","Black"
http://www.panduit.com/heiler/PartDrawings/GB3617AA%20A%20RV%2005B.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_ABDCM30-A-C.jpg,298-14188-ND,ABDCM30-A-C,Panduit Corp,CABLE TIE HLDR ADH 2=2 HOLDERS,500,0,"1.60000","0","2","-","Active","Single Opening, Swivel - Paired Strip","Adhesive","1.12"" L x 1.12"" W x 0.66"" H (28.4mm x 28.4mm x 16.8mm)","M, I, S Ties","Nylon","White"
http://www.panduit.com/heiler/CatalogCutSheets/PPF2S-S25-V%20Product%20Page_5.pdf,-,298-20338-ND,RAFCBI2-S6-C20,Panduit Corp,RIGHT ANGLE FC MNT,586,0,"1.64000","0","1","-","Active","Multiple Opening","Screw, #6 (M3)","0.75"" L x 2.00"" W x 2.78"" H (19.1mm x 50.8mm x 70.6mm)","I Ties","Nylon","Black"
http://www.panduit.com/heiler/PartDrawings/MTP_SERIES_R5.pdf.pdf,-,298-19972-ND,MTP3S-E10-C,Panduit Corp,MULTI TIE PLATE 3 BDL 4.25""L,300,0,"1.64000","0","1","MTP","Active","Multiple Opening","Screw, #10","4.25"" L x 0.50"" W x 0.12"" H (107.9mm x 12.7mm x 3.0mm)","M, I, S Ties","Nylon","Natural"
http://www.panduit.com/heiler/CatalogCutSheets/RAMS-S3-M%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_RAMH-S10-D.jpg,298-15743-ND,RAMH-S10-D,Panduit Corp,RIGHT ANGLE MNT,880,0,"1.65000","0","1","-","Active","Single Opening","Screw, #10","1.00"" L x 0.75"" W x 1.00"" H (25.4mm x 19.0mm x 25.4mm)","M, I, S, LH, H Ties","Nylon","Natural"
http://www.panduit.com/heiler/CatalogCutSheets/RAMS-S3-M%20Product%20Page.pdf,-,298-20340-ND,RAMH-S6-D,Panduit Corp,RIGHT ANGLE MNT,500,0,"1.65000","0","1","-","Active","Single Opening","Screw, #6","1.00"" L x 0.75"" W x 1.00"" H (25.4mm x 19.0mm x 25.4mm)","M, I, S, LH, H Ties","Nylon","Natural"
-,//media.digikey.com/Photos/3M%20Photos/MFG_CTB1X1NTA-C.jpg,3M161111-ND,CTB1X1NTA-C,3M,CABLE TIE HLDR QUAD ADH NAT,514,0,"1.66000","0","1","-","Active","Quad Opening - Paired Strip","Adhesive","0.99"" L x 0.99"" W x 0.22"" H (25.1mm x 25.1mm x 5.6mm)","Cable Ties","Nylon 6.6","Natural"
http://www.panduit.com/heiler/CatalogCutSheets/RAMS-S3-M%20Product%20Page.pdf,-,298-19930-ND,LHMS-S6-D,Panduit Corp,LIGHTENING HOLE MOUN,1000,0,"1.69000","0","1","-","Active","Single Opening","Rivet or Screw, 9/64"" or #6 (M3)","0.75"" L x 0.70"" W x 1.08"" H (19.1mm x 17.8mm x 27.4mm)","M, I, S Ties","Nylon","Natural"
http://www.panduit.com/heiler/CatalogCutSheets/RAMS-S3-M%20Product%20Page.pdf,-,298-19928-ND,LHMS-S5-D,Panduit Corp,LIGHTENING HOLE MOUN,465,0,"1.74000","0","1","-","Active","Single Opening","Rivet or Screw, 1/8"" or #5 (M3)","0.75"" L x 0.70"" W x 1.08"" H (19.1mm x 17.8mm x 27.4mm)","M, I, S Ties","Nylon","Natural"
http://www.panduit.com/heiler/CatalogCutSheets/RAMS-S3-M%20Product%20Page.pdf,-,298-19927-ND,LHMS-S10-D,Panduit Corp,LIGHTENING HOLE MOUN,450,0,"1.74000","0","1","-","Active","Single Opening","Rivet or Screw, 3/16"" or #10 (M5)","0.75"" L x 0.70"" W x 1.08"" H (19.1mm x 17.8mm x 27.4mm)","M, I, S Ties","Nylon","Natural"
http://www.panduit.com/heiler/PartDrawings/C-WAABM2S-A-GB0239CF-R00B--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_ABM2S-A.jpg,298-12091-ND,ABM2S-A-X,Panduit Corp,CABLE TIE HLDR ADH 2=2 HOLDERS,174,0,"1.75500","0","2","-","Active","Quad Opening - Paired Strip","Adhesive, Screw, #6 (M3)","1.00"" L x 1.00"" W x 0.17"" H (25.4mm x 25.4mm x 4.2mm)","M, I, S Ties","ABS","White"
http://www.panduit.com/heiler/CatalogCutSheets/PPF2S-S25-V%20Product%20Page_5.pdf,-,298-20339-ND,RAFCBI3-S6-C20,Panduit Corp,RIGHT ANGLE FC MNT,200,0,"1.76000","0","1","-","Active","Multiple Opening","Screw, #6 (M3)","0.75"" L x 3.00"" W x 3.81"" H (19.1mm x 76.2mm x 96.8mm)","I Ties","Nylon","Black"
http://www.panduit.com/heiler/CatalogCutSheets/ABM1M-A-C%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_ABM100-S6-C69.jpg,298-12079-ND,ABM100-S6-C69,Panduit Corp,CABLE TIE HLDR SCREW 2=2 HLDRS,200,0,"1.77500","0","2","-","Active","Quad Opening - Paired Strip","Screw, #6 (M3)","1.00"" L x 1.00"" W x 0.20"" H (25.4mm x 25.4mm x 5.1mm)","M, I, S Ties","Nylon, Flame Retardant","Natural"
http://www.panduit.com/heiler/PartDrawings/C-WAABM112-GB0239F0-R5--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_ABM112-AT-L0.jpg,298-19589-ND,ABM112-AT-L0,Panduit Corp,TIE HOLDER ADH 1.12X1.12""2=2 HLD,450,0,"1.78000","0","1","-","Active","Quad Opening - Paired Strip","Adhesive, Screw, #6 (M3)","1.12"" L x 1.12"" W x 0.16"" H (28.4mm x 28.4mm x 4.2mm)","M, I, S Ties","Nylon, Heat Stabilized for Temperatures up to 180°F, Weather Resistant","Black"
http://www.panduit.com/heiler/CatalogCutSheets/ABMT-A-C%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_ABMT-S6-C.JPG,298-12103-ND,ABMT-S6-C,Panduit Corp,#6 SCRW MT FOR TAK-TY,450,0,"1.80000","0","1","TAK-TY®","Active","Dual Opening","Screw, #6 (M3)","1.12"" L x 1.12"" W x 0.34"" H (28.4mm x 28.4mm x 8.6mm)","HTL/HLS Tak-Ty® Hook and Loop Ties","Nylon","Natural"
http://www.panduit.com/heiler/PartDrawings/C-WAABM4H-A-GB0239DQ-R3--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/ABM4H-A-T.JPG,298-12096-ND,ABM4H-A-T,Panduit Corp,CABLE TIE HLDR ADH 2=2 HOLDERS,525,0,"1.82500","0","2","-","Active","Quad Opening - Paired Strip","Adhesive, Screw, #6 (M3)","2.00"" L x 2.00"" W x 0.25"" H (50.8mm x 50.8mm x 6.4mm)","M, I, S, LH, H Ties","Nylon","White"
http://www.panduit.com/heiler/PartDrawings/C-WATM2S8-C76-SS-27262-R4--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_TM3S.jpg,298-14162-ND,TM3S8-C76,Panduit Corp,TIE MOUNT #8 M4 SCREW AQUA B,646,0,"1.85000","0","1","-","Active","Dual Opening","Screw, #8 (M4)","0.86"" L x 0.61"" W x 0.37"" H (21.8mm x 15.5mm x 9.4mm)","S, LH Ties","Ethylenterafluorineethylene (ETFE)","Blue"
http://www.panduit.com/heiler/PartDrawings/SGABM40_01.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_SGABM40-A-L.jpg,298-15863-ND,SGABM40-A-L,Panduit Corp,ADH MNT WITH RUBBER ADHES 1.5 X,495,0,"1.85000","0","1","Super-Grip®","Active","Quad Opening","Adhesive, Screw, #8","1.50"" L x 1.50"" W x 0.36"" H (38.1mm x 38.1mm x 9.1mm)","Super-Grip® SGM, SGI, SGS, SGLH, SGH Ties","Nylon","White"
http://www.panduit.com/heiler/CatalogCutSheets/ABMT-A-C%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/ABMT-A-Q.JPG,298-12190-ND,ABMT-A-C,Panduit Corp,ADH. MNT FOR 3/4"" TAK-TY,289,0,"1.87000","0","1","TAK-TY®","Active","Dual Opening","Adhesive, Screw, #6 (M3)","1.12"" L x 1.12"" W x 0.34"" H (28.4mm x 28.4mm x 8.6mm)","HTL/HLS Tak-Ty® Hook and Loop Ties","Nylon","Natural"
http://www.panduit.com/heiler/CatalogCutSheets/TM1S4-C%20Product%20Page_7.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_TMEH-SX-XXX.jpg,298-15918-ND,TMEH-S8-Q0,Panduit Corp,CABLE TIE MOUNT #8 SCREW WR,419,0,"1.92000","0","1","-","Active","Dual Opening","Screw, #8 (M4)","1.62"" L x 0.72"" W x 0.61"" H (41.1mm x 18.3mm x 15.5mm)","I, S, H, EH Ties","Nylon, Weather Resistant","Black"
http://www.panduit.com/heiler/PartDrawings/S4107601.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_MTMBH-Q.jpg,298-13225-ND,MTMBH-Q,Panduit Corp,TIE MOUNT STL BULKHEAD .625""SCR,290,0,"1.92000","0","1","-","Active","Single Opening","Cable Tie","1.92"" L x 0.21"" W x 0.54"" H (48.5mm x 5.3mm x 13.7mm)","Pan-Steel® MLT, MLTC, MLTFC Ties","Stainless Steel 304","Silver"
http://www.panduit.com/heiler/PartDrawings/PPF2S-S25-V%20Product%20Page_4.pdf,"//media.digikey.com/photos/Panduit%20Corp%20Photos/PP1S-S1(0,2)-(C,X).jpg",298-15564-ND,PP1S-S10-X,Panduit Corp,POST STANDOFF 2"" HGT #10 SCRW,260,0,"1.92000","0","1","Pan-Post™","Active","Multiple Opening","Screw, #10 (M5)","1.06"" L x 0.72"" W x 1.97"" H (26.9mm x 18.3mm x 50mm)","M, I, S Ties","Nylon","Natural"
http://www.panduit.com/heiler/PartDrawings/PPF2S-S25-V%20Product%20Page_4.pdf,"//media.digikey.com/photos/Panduit%20Corp%20Photos/PP1S-S1(0,2)-(C,X).jpg",298-15565-ND,PP1S-S12-X,Panduit Corp,POST STANDOFF 2"" HGT #12 SCRW,220,0,"1.92000","0","1","Pan-Post™","Active","Multiple Opening","Screw, #12 (M5)","1.06"" L x 0.72"" W x 1.97"" H (26.9mm x 18.3mm x 50mm)","M, I, S Ties","Nylon","Natural"
http://www.panduit.com/heiler/PartDrawings/ABM3H-AT_R1.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/ABM3H-AT-L.JPG,298-12095-ND,ABM3H-AT-L,Panduit Corp,CABLE TIE HLDR ADH 2=2 HOLDERS,242,0,"1.93500","0","2","-","Active","Quad Opening - Paired Strip","Adhesive, Screw, #6 (M3)","1.50"" L x 1.50"" W x 0.25"" H (38.1mm x 38.1mm x 6.4mm)","M, I, S, LH, H Ties","Nylon, Heat Stabilized for Temperatures up to 180°F","White"
http://www.panduit.com/heiler/PartDrawings/C-WAABM4H-A-GB0239DQ-R3--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/ABM4H-A-T.JPG,298-12097-ND,ABM4H-AT-T,Panduit Corp,CABLE TIE HLDR ADH 2=2 HOLDERS,795,0,"1.94500","0","2","-","Active","Quad Opening - Paired Strip","Adhesive, Screw, #6 (M3)","2.00"" L x 2.00"" W x 0.25"" H (50.8mm x 50.8mm x 6.4mm)","M, I, S, LH, H Ties","Nylon, Heat Stabilized for Temperatures up to 180°F","White"
http://www.panduit.com/heiler/PartDrawings/C-WAABM4H-A-GB0239DQ-R3--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/ABM4H-AT-T0.jpg,298-12098-ND,ABM4H-AT-T0,Panduit Corp,CABLE TIE HLDR ADH 2=2 HOLDERS,660,0,"1.96000","0","2","-","Active","Quad Opening - Paired Strip","Adhesive, Screw, #6 (M3)","2.00"" L x 2.00"" W x 0.25"" H (50.8mm x 50.8mm x 6.4mm)","M, I, S, LH, H Ties","Nylon, Heat Stabilized for Temperatures up to 180°F, Weather Resistant","Black"
http://www.panduit.com/heiler/PartDrawings/GB3617AA%20A%20RV%2005B.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/ABDCM30-A-E.jpg,298-10090-ND,ABDCM30-A-E,Panduit Corp,CABLE TIE HLDR ADH 2=2 HOLDERS,200,0,"1.98000","0","2","-","Active","Single Opening, Swivel - Paired Strip","Adhesive","1.12"" L x 1.12"" W x 0.66"" H (28.4mm x 28.4mm x 16.8mm)","M, I, S Ties","Nylon","White"
http://www.panduit.com/heiler/PartDrawings/FCH2_A_R6.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/FCH2-S6-C14.jpg,298-1318-ND,FCH2-S6-C14,Panduit Corp,CABLE MNT #6 STACK TO .25"",180,0,"2.00000","0","1","-","Active","Single Opening","Screw, #6, Adhesive","2.48"" L x 1.03"" W (63.0mm x 26.2mm)","-","Nylon","Gray"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/MT09-0354-010CST.pdf,-,1436-2297-ND,151-00973,HellermannTyton,H-MOUNT FOR 0.375"" STANDARD BOLT,900,0,"2.04000","0","1","-","Active","Triple Opening","Screw","1.97"" L x 1.02"" W x 1.10"" H (50.0mm x 25.9mm x 27.9mm)","Cable Ties up to 0.500"" (12.7mm) Width","Nylon, Impact Resistant, Heat Stabilized, UV Resistant","Black"
http://www.essentracomponents.com.sg/images-line/pdfs/FTH-10.pdf,//media.digikey.com/photos/Richco%20Photos/FTH-10-01A-RT.jpg,RP304-ND,FTH-10A-RT-M,Essentra Components,ADHESIVE TIE HOLDER 120 LBS,1000,0,"2.13000","0","1","FTH","Active","Quad Opening","Screw, #6 (M3.5) or #8 (M4), Adhesive","2.00"" L x 2.00"" W x 0.30"" H (50.8mm x 50.8mm x 7.6mm)","WIT-18 through -120 and QTE-18 through -120 Ties","Nylon, Flame Retardant","Natural"
http://www.essentracomponents.com.sg/images-line/pdfs/FTH-RKW.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_FTH-RKW-1A.jpg,RPC4009-ND,FTH-RKW-1,Essentra Components,"CBL TIE HOLDER, SCREW MOUNT, BLA",295,0,"2.74000","0","1","FTH","Active","Dual Opening","Screw, 1/4"" (M6)","2.50"" L x 1.00"" W x 0.210"" H (63.5mm x 25.4mm x 5.3mm)","RKW Hook and Loop Ties up to 0.500"" (12.7mm) Width","Polyethylene","Black"
http://www.essentracomponents.com.sg/images-line/pdfs/FTH-RKW.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_FTH-RKW-1A.jpg,RPC4010-ND,FTH-RKW-2,Essentra Components,"CBL TIE HOLDER, SCREW MNT, BLACK",256,0,"3.25000","0","1","FTH","Active","Dual Opening","Screw, 1/4"" (M6)","3.25"" L x 1.50"" W x 0.210"" H (82.6mm x 38.1mm x 5.3mm)","RKW Hook and Loop Ties up to 0.500"" (12.7mm) Width","Polyethylene","Black"
http://www.essentracomponents.com.sg/images-line/pdfs/FTH-RKW.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_FTH-RKW-1A.jpg,RPC4011-ND,FTH-RKW-2A,Essentra Components,"CBL TIE HOLDER, ADHESIVE MNT, BL",170,0,"4.66000","0","1","FTH","Active","Dual Opening","Adhesive","3.25"" L x 1.50"" W x 0.210"" H (82.6mm x 38.1mm x 5.3mm)","RKW Hook and Loop Ties up to 0.500"" (12.7mm) Width","Polyethylene","Black"
http://www.panduit.com/heiler/PartDrawings/MTP_SERIES_R5.pdf.pdf,-,298-19966-ND,MTP1H-E6-C,Panduit Corp,TIE PLATE SINGLE BNDL 2.09"" L,100,0,"5.49000","0","1","MTP","Active","Single Opening","Screw, #6","2.09"" L x 0.62"" W x 0.20"" H (53.1mm x 15.7mm x 5.1mm)","M, I, S, HS, LH, H Ties","Nylon","Natural"
http://www.panduit.com/heiler/PartDrawings/MTP_SERIES_R5.pdf.pdf,-,298-19968-ND,MTP2H-E6-C,Panduit Corp,MULTI TIE PLATE 2 BDL 3.59""L,100,0,"5.51000","0","1","MTP","Active","Multiple Opening","Screw, #6","3.59"" L x 0.62"" W x 0.20"" H (91.2mm x 15.7mm x 5.1mm)","M, I, S, HS, LH, H Ties","Nylon","Natural"
http://www.panduit.com/heiler/PartDrawings/MTP_SERIES_R5.pdf.pdf,-,298-19970-ND,MTP3H-E10-C,Panduit Corp,MULTI TIE PLATE 3 BDL 5.09""L,100,0,"5.56000","0","1","MTP","Active","Multiple Opening","Screw, #10","5.09"" L x 0.62"" W x 0.20"" H (129.3mm x 15.7mm x 5.1mm)","M, I, S, HS, LH, H Ties","Nylon","Natural"
