Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","RF Type","Frequency","Number of Mixers","Gain","Noise Figure","Secondary Attributes","Current - Supply","Voltage - Supply","Package / Case","Supplier Device Package"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc400.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,1127-1367-1-ND,HMC400MS8ETR,Analog Devices Inc.,IC MMIC MIXER HI IP3 8-MSOP,586,0,"7.46000","0","1","Cut Tape (CT)","-","Obsolete","General Purpose","1.7GHz ~ 2.2GHz","1","-","9dB","Up/Down Converter","-","-","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc400.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,1127-1367-6-ND,HMC400MS8ETR,Analog Devices Inc.,IC MMIC MIXER HI IP3 8-MSOP,586,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","General Purpose","1.7GHz ~ 2.2GHz","1","-","9dB","Up/Down Converter","-","-","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SKY73032-11.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/SKY65135-21.jpg,863-1084-2-ND,SKY73062-11,Skyworks Solutions Inc.,IC MIXR 700MHZ-1GHZ UP/DWN 20MCM,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","CDMA, EDGE, GSM, UMTS, WCDMA","700MHz ~ 1GHz","1","-","7.5dB","Up/Down Converter","70mA","4.75V ~ 5.25V","20-TQFN Exposed Pad","20-MCM (5x5)"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SKY73032-11.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/SKY65135-21.jpg,863-1084-1-ND,SKY73062-11,Skyworks Solutions Inc.,IC MIXR 700MHZ-1GHZ UP/DWN 20MCM,2485,0,"7.85000","0","1","Cut Tape (CT)","-","Obsolete","CDMA, EDGE, GSM, UMTS, WCDMA","700MHz ~ 1GHz","1","-","7.5dB","Up/Down Converter","70mA","4.75V ~ 5.25V","20-TQFN Exposed Pad","20-MCM (5x5)"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SKY73032-11.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/SKY65135-21.jpg,863-1084-6-ND,SKY73062-11,Skyworks Solutions Inc.,IC MIXR 700MHZ-1GHZ UP/DWN 20MCM,2485,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","CDMA, EDGE, GSM, UMTS, WCDMA","700MHz ~ 1GHz","1","-","7.5dB","Up/Down Converter","70mA","4.75V ~ 5.25V","20-TQFN Exposed Pad","20-MCM (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc402.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,1127-1368-ND,HMC402MS8E,Analog Devices Inc.,IC MMIC MIXER HI IP3 8-MSOP,121,0,"8.92000","0","1","Strip","-","Obsolete","General Purpose","1.8GHz ~ 2.2GHz","1","-","8.5dB","Up/Down Converter","-","-","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8342.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-16-27;CP;16.jpg,AD8342ACPZ-REEL7TR-ND,AD8342ACPZ-REEL7,Analog Devices Inc.,IC MXR 0HZ-2.4GHZ UP/DWN 16LFCSP,0,0,"4.89497","0","1500","Tape & Reel (TR)","AD8342","Active","Cellular, ISM","0Hz ~ 2.4GHz","1","3.7dB","12.2dB","Up/Down Converter","58mA","4.75V ~ 5.25V","16-WFQFN Exposed Pad, CSP","16-LFCSP-WQ (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8342.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-16-27;CP;16.jpg,AD8342ACPZ-REEL7CT-ND,AD8342ACPZ-REEL7,Analog Devices Inc.,IC MXR 0HZ-2.4GHZ UP/DWN 16LFCSP,968,0,"8.96000","0","1","Cut Tape (CT)","AD8342","Active","Cellular, ISM","0Hz ~ 2.4GHz","1","3.7dB","12.2dB","Up/Down Converter","58mA","4.75V ~ 5.25V","16-WFQFN Exposed Pad, CSP","16-LFCSP-WQ (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8342.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-16-27;CP;16.jpg,AD8342ACPZ-REEL7DKR-ND,AD8342ACPZ-REEL7,Analog Devices Inc.,IC MXR 0HZ-2.4GHZ UP/DWN 16LFCSP,968,0,"Digi-Reel","0","1","Digi-Reel®","AD8342","Active","Cellular, ISM","0Hz ~ 2.4GHz","1","3.7dB","12.2dB","Up/Down Converter","58mA","4.75V ~ 5.25V","16-WFQFN Exposed Pad, CSP","16-LFCSP-WQ (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8344.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-16-3;CP;16.jpg,AD8344ACPZ-REEL7TR-ND,AD8344ACPZ-REEL7,Analog Devices Inc.,IC MXR 400MHZ-1.2GHZ DWN 16LFCSP,0,1500,"5.38583","0","1500","Tape & Reel (TR)","AD8344","Active","Cellular, ISM","400MHz ~ 1.2GHz","1","9.25dB","10.5dB","Down Converter","95mA","4.75V ~ 5.25V","16-VFQFN Exposed Pad, CSP","16-LFCSP (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8344.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-16-3;CP;16.jpg,AD8344ACPZ-REEL7CT-ND,AD8344ACPZ-REEL7,Analog Devices Inc.,IC MXR 400MHZ-1.2GHZ DWN 16LFCSP,1497,1500,"9.86000","0","1","Cut Tape (CT)","AD8344","Active","Cellular, ISM","400MHz ~ 1.2GHz","1","9.25dB","10.5dB","Down Converter","95mA","4.75V ~ 5.25V","16-VFQFN Exposed Pad, CSP","16-LFCSP (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8344.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-16-3;CP;16.jpg,AD8344ACPZ-REEL7DKR-ND,AD8344ACPZ-REEL7,Analog Devices Inc.,IC MXR 400MHZ-1.2GHZ DWN 16LFCSP,1497,1500,"Digi-Reel","0","1","Digi-Reel®","AD8344","Active","Cellular, ISM","400MHz ~ 1.2GHz","1","9.25dB","10.5dB","Down Converter","95mA","4.75V ~ 5.25V","16-VFQFN Exposed Pad, CSP","16-LFCSP (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5801.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-24-3;CP;24.jpg,ADL5801ACPZ-R7TR-ND,ADL5801ACPZ-R7,Analog Devices Inc.,IC MXR 10MHZ-6GHZ UP/DWN 24LFCSP,0,0,"6.91799","0","1500","Tape & Reel (TR)","-","Active","Cellular","10MHz ~ 6GHz","1","1.8dB","9.75dB","Up/Down Converter","130mA","4.75V ~ 5.25V","24-VFQFN Exposed Pad, CSP","24-LFCSP-VQ (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5801.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-24-3;CP;24.jpg,ADL5801ACPZ-R7CT-ND,ADL5801ACPZ-R7,Analog Devices Inc.,IC MXR 10MHZ-6GHZ UP/DWN 24LFCSP,396,0,"11.25000","0","1","Cut Tape (CT)","-","Active","Cellular","10MHz ~ 6GHz","1","1.8dB","9.75dB","Up/Down Converter","130mA","4.75V ~ 5.25V","24-VFQFN Exposed Pad, CSP","24-LFCSP-VQ (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5801.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-24-3;CP;24.jpg,ADL5801ACPZ-R7DKR-ND,ADL5801ACPZ-R7,Analog Devices Inc.,IC MXR 10MHZ-6GHZ UP/DWN 24LFCSP,396,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Cellular","10MHz ~ 6GHz","1","1.8dB","9.75dB","Up/Down Converter","130mA","4.75V ~ 5.25V","24-VFQFN Exposed Pad, CSP","24-LFCSP-VQ (4x4)"
http://cdn.macom.com/datasheets/MAMX-011021.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/6%20DFN.jpg,1465-1744-2-ND,MAMX-011021-TR1000,M/A-Com Technology Solutions,IC PASSIVE MIXER ENGINE 6TDFN,0,63000,"6.65000","0","1000","Tape & Reel (TR)","-","Active","WLAN","5GHz ~ 35GHz","1","-","-","-","-","2V","6-WFDFN Exposed Pad","6-TDFN (1.5x1.2)"
http://cdn.macom.com/datasheets/MAMX-011021.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/6%20DFN.jpg,1465-1744-1-ND,MAMX-011021-TR1000,M/A-Com Technology Solutions,IC PASSIVE MIXER ENGINE 6TDFN,777,63076,"11.33000","0","1","Cut Tape (CT)","-","Active","WLAN","5GHz ~ 35GHz","1","-","-","-","-","2V","6-WFDFN Exposed Pad","6-TDFN (1.5x1.2)"
http://cdn.macom.com/datasheets/MAMX-011021.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/6%20DFN.jpg,1465-1744-6-ND,MAMX-011021-TR1000,M/A-Com Technology Solutions,IC PASSIVE MIXER ENGINE 6TDFN,777,63076,"Digi-Reel","0","1","Digi-Reel®","-","Active","WLAN","5GHz ~ 35GHz","1","-","-","-","-","2V","6-WFDFN Exposed Pad","6-TDFN (1.5x1.2)"
http://www.linear.com/docs/59141,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1534;-UC;-10.jpg,LTC5562IUC#TRMPBFTR-ND,LTC5562IUC#TRMPBF,Linear Technology/Analog Devices,"LF-7GHZ LOW-POWER, WIDEBAND ACTI",0,1000,"5.92800","0","500","Tape & Reel (TR)","-","Active","-","0Hz ~ 7GHz","1","-","14.6dB","-","40mA","3.3V","10-WFQFN Exposed Pad","10-QFN (2x2)"
http://www.linear.com/docs/59141,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1534;-UC;-10.jpg,LTC5562IUC#TRMPBFCT-ND,LTC5562IUC#TRMPBF,Linear Technology/Analog Devices,"LF-7GHZ LOW-POWER, WIDEBAND ACTI",451,1000,"11.98000","0","1","Cut Tape (CT)","-","Active","-","0Hz ~ 7GHz","1","-","14.6dB","-","40mA","3.3V","10-WFQFN Exposed Pad","10-QFN (2x2)"
http://www.linear.com/docs/59141,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1534;-UC;-10.jpg,LTC5562IUC#TRMPBFDKR-ND,LTC5562IUC#TRMPBF,Linear Technology/Analog Devices,"LF-7GHZ LOW-POWER, WIDEBAND ACTI",451,1000,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","0Hz ~ 7GHz","1","-","14.6dB","-","40mA","3.3V","10-WFQFN Exposed Pad","10-QFN (2x2)"
http://www.linear.com/docs/43381,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1692;UF;16.jpg,LTC5510IUF#TRPBFTR-ND,LTC5510IUF#TRPBF,Linear Technology/Analog Devices,HIGH LIINEARITY MIXER 16QFN,0,2500,"6.12300","0","2500","Tape & Reel (TR)","-","Active","General Purpose","1MHz ~ 6GHz","1","1.5dB","11.6dB","Up/Down Converter","105mA","3.1V ~ 5.3V","16-WQFN Exposed Pad","16-QFN (5x5)"
http://www.linear.com/docs/43381,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1692;UF;16.jpg,LTC5510IUF#TRPBFCT-ND,LTC5510IUF#TRPBF,Linear Technology/Analog Devices,IC MIXER DOWN CONVERTER 16QFN,1701,2500,"12.37000","0","1","Cut Tape (CT)","-","Active","General Purpose","1MHz ~ 6GHz","1","1.5dB","11.6dB","Up/Down Converter","105mA","3.1V ~ 5.3V","16-WQFN Exposed Pad","16-QFN (5x5)"
http://www.linear.com/docs/43381,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1692;UF;16.jpg,LTC5510IUF#TRPBFDKR-ND,LTC5510IUF#TRPBF,Linear Technology/Analog Devices,IC MIXER DOWN CONVERTER 16QFN,1701,2500,"Digi-Reel","0","1","Digi-Reel®","-","Active","General Purpose","1MHz ~ 6GHz","1","1.5dB","11.6dB","Up/Down Converter","105mA","3.1V ~ 5.3V","16-WQFN Exposed Pad","16-QFN (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC219B.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/DGN-8-MSOP%20Exp%20Pad%20Pkg.jpg,1127-3575-2-ND,HMC219BMS8GETR,Analog Devices Inc.,IC MMIC MIXER 2.5-7GHZ 8MINISOEP,0,0,"8.30018","0","500","Tape & Reel (TR)","-","Active","-","2.5GHz ~ 7GHz","1","-","8dB","-","-","-","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width) Exposed Pad","8-MiniSO-EP"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC219B.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/DGN-8-MSOP%20Exp%20Pad%20Pkg.jpg,1127-3575-1-ND,HMC219BMS8GETR,Analog Devices Inc.,IC MMIC MIXER 2.5-7GHZ 8MINISOEP,156,0,"12.82000","0","1","Cut Tape (CT)","-","Active","-","2.5GHz ~ 7GHz","1","-","8dB","-","-","-","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width) Exposed Pad","8-MiniSO-EP"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC219B.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/DGN-8-MSOP%20Exp%20Pad%20Pkg.jpg,1127-3575-6-ND,HMC219BMS8GETR,Analog Devices Inc.,IC MMIC MIXER 2.5-7GHZ 8MINISOEP,156,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","2.5GHz ~ 7GHz","1","-","8dB","-","-","-","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width) Exposed Pad","8-MiniSO-EP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5367.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-20-9;CP;20.jpg,ADL5367ACPZ-R7TR-ND,ADL5367ACPZ-R7,Analog Devices Inc.,IC MXR 500MHZ-1.7GHZ DWN 20LFCSP,0,0,"8.04637","0","1500","Tape & Reel (TR)","-","Active","Cellular","500MHz ~ 1.7GHz","1","-7.7dB","8.3dB","Down Converter","97mA","3.3V ~ 5V","20-WQFN Exposed Pad, CSP","20-LFCSP-WQ (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5367.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-20-9;CP;20.jpg,ADL5367ACPZ-R7CT-ND,ADL5367ACPZ-R7,Analog Devices Inc.,IC MXR 500MHZ-1.7GHZ DWN 20LFCSP,260,0,"13.09000","0","1","Cut Tape (CT)","-","Active","Cellular","500MHz ~ 1.7GHz","1","-7.7dB","8.3dB","Down Converter","97mA","3.3V ~ 5V","20-WQFN Exposed Pad, CSP","20-LFCSP-WQ (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5367.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-20-9;CP;20.jpg,ADL5367ACPZ-R7DKR-ND,ADL5367ACPZ-R7,Analog Devices Inc.,IC MXR 500MHZ-1.7GHZ DWN 20LFCSP,260,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Cellular","500MHz ~ 1.7GHz","1","-7.7dB","8.3dB","Down Converter","97mA","3.3V ~ 5V","20-WQFN Exposed Pad, CSP","20-LFCSP-WQ (5x5)"
https://www.idt.com/document/dst/f1162-datasheet,"//media.digikey.com/Renders/IDT,%20Integrated%20Device%20Technology%20Renders/800;NBG36;NBG;36.jpg",800-3285-ND,F1162NBGI,"IDT, Integrated Device Technology Inc",IC RF-IF DOWNCONV MIXER 36VFQFPN,229,0,"13.11000","0","1","Tray","Zero-Distortion™","Active","General Purpose","2.3GHz ~ 2.7GHz","2","8.9dB","9.9dB","Down Converter","330mA","4.75V ~ 5.25V","36-WFQFN Exposed Pad","36-VFQFPN (6x6)"
https://www.idt.com/document/dst/f1152nbgi-datasheet,"//media.digikey.com/Renders/IDT,%20Integrated%20Device%20Technology%20Renders/800;NBG36;NBG;36.jpg",800-3284-ND,F1152NBGI,"IDT, Integrated Device Technology Inc",IC RF-IF DOWNCONV MIXER 36VFQFPN,245,0,"13.40000","0","1","Tray","Zero-Distortion™","Active","General Purpose","1.4GHz ~ 2.2GHz","2","8.5dB","10dB","Down Converter","327mA","4.75V ~ 5.25V","36-WFQFN Exposed Pad","36-VFQFPN (6x6)"
https://www.idt.com/document/dst/f1102-datasheet,"//media.digikey.com/Renders/IDT,%20Integrated%20Device%20Technology%20Renders/800;NBG36;NBG;36.jpg",800-3282-ND,F1102NBGI,"IDT, Integrated Device Technology Inc",IC RF TO IF MIXER DUAL 36VFQFPN,367,0,"13.44000","0","1","Tray","Zero-Distortion™","Active","General Purpose","400MHz ~ 1GHz","2","9dB","9.5dB","Down Converter","330mA","4.75V ~ 5.25V","36-WFQFN Exposed Pad","36-VFQFPN (6x6)"
http://www.psemi.com/pdf/datasheets/pe4152ds.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-WFQFN%20Pkg.jpg,1046-1148-2-ND,PE4152A-Z,pSemi,HIGH-LINEARITY MOSFET QUAD MIXER,0,0,"7.40002","0","3000","Tape & Reel (TR)","UltraCMOS®","Active","CATV","136MHz ~ 941MHz","1","-","-","-","9.5mA","3V","20-VFQFN Exposed Pad","20-QFN (4x4)"
http://www.psemi.com/pdf/datasheets/pe4152ds.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-WFQFN%20Pkg.jpg,1046-1148-1-ND,PE4152A-Z,pSemi,HIGH-LINEARITY MOSFET QUAD MIXER,1103,0,"15.88000","0","1","Cut Tape (CT)","UltraCMOS®","Active","CATV","136MHz ~ 941MHz","1","-","-","-","9.5mA","3V","20-VFQFN Exposed Pad","20-QFN (4x4)"
http://www.psemi.com/pdf/datasheets/pe4152ds.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-WFQFN%20Pkg.jpg,1046-1148-6-ND,PE4152A-Z,pSemi,HIGH-LINEARITY MOSFET QUAD MIXER,1103,0,"Digi-Reel","0","1","Digi-Reel®","UltraCMOS®","Active","CATV","136MHz ~ 941MHz","1","-","-","-","9.5mA","3V","20-VFQFN Exposed Pad","20-QFN (4x4)"
https://datasheets.maximintegrated.com/en/ds/MAX19998.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0139;TP;20.jpg,MAX19998ETP+-ND,MAX19998ETP+,Maxim Integrated,IC MIXER 2.3-4GHZ DWNCONV 20TQFN,120,0,"16.41000","0","1","Tube","-","Obsolete","LTE, MMDS, WCS, WiMAX","2.3GHz ~ 4GHz","1","8.7dB","9.7dB","Down Converter","230mA","3V ~ 5.25V","20-WQFN Exposed Pad","20-TQFN-EP (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5802.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-24-7;CP;24.jpg,ADL5802ACPZ-R7TR-ND,ADL5802ACPZ-R7,Analog Devices Inc.,IC MIXER 100MHZ-6GHZ 24LFCSP,0,0,"10.14191","0","1500","Tape & Reel (TR)","-","Active","Cellular","100MHz ~ 6GHz","2","7.6dB","11dB","-","220mA","4.75V ~ 5.25V","24-WFQFN Exposed Pad, CSP","24-LFCSP-WQ (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5802.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-24-7;CP;24.jpg,ADL5802ACPZ-R7CT-ND,ADL5802ACPZ-R7,Analog Devices Inc.,IC MIXER 100MHZ-6GHZ 24LFCSP,497,0,"16.49000","0","1","Cut Tape (CT)","-","Active","Cellular","100MHz ~ 6GHz","2","7.6dB","11dB","-","220mA","4.75V ~ 5.25V","24-WFQFN Exposed Pad, CSP","24-LFCSP-WQ (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5802.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-24-7;CP;24.jpg,ADL5802ACPZ-R7DKR-ND,ADL5802ACPZ-R7,Analog Devices Inc.,IC MIXER 100MHZ-6GHZ 24LFCSP,497,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Cellular","100MHz ~ 6GHz","2","7.6dB","11dB","-","220mA","4.75V ~ 5.25V","24-WFQFN Exposed Pad, CSP","24-LFCSP-WQ (4x4)"
https://datasheets.maximintegrated.com/en/ds/MAX9996.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0139;TP;20.jpg,MAX9996ETP+TTR-ND,MAX9996ETP+T,Maxim Integrated,IC MIXER 1.7-2.2GHZ DWN 20TQFN,0,0,"Active","0","2500","Tape & Reel (TR)","MAX9996","Active","Cellular, DCS, EDGE, PCS, UMTS, WLL","1.7GHz ~ 2.2GHz","1","8.3dB","9.7dB","Down Converter","240mA","4.75V ~ 5.25V","20-WQFN Exposed Pad","20-TQFN (5x5)"
https://datasheets.maximintegrated.com/en/ds/MAX9996.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0139;TP;20.jpg,MAX9996ETP+TCT-ND,MAX9996ETP+T,Maxim Integrated,IC MIXER 1.7-2.2GHZ DWN 20TQFN,4983,0,"16.60000","0","1","Cut Tape (CT)","MAX9996","Active","Cellular, DCS, EDGE, PCS, UMTS, WLL","1.7GHz ~ 2.2GHz","1","8.3dB","9.7dB","Down Converter","240mA","4.75V ~ 5.25V","20-WQFN Exposed Pad","20-TQFN (5x5)"
https://datasheets.maximintegrated.com/en/ds/MAX9996.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0139;TP;20.jpg,MAX9996ETP+TDKR-ND,MAX9996ETP+T,Maxim Integrated,IC MIXER 1.7-2.2GHZ DWN 20TQFN,4983,0,"Digi-Reel","0","1","Digi-Reel®","MAX9996","Active","Cellular, DCS, EDGE, PCS, UMTS, WLL","1.7GHz ~ 2.2GHz","1","8.3dB","9.7dB","Down Converter","240mA","4.75V ~ 5.25V","20-WQFN Exposed Pad","20-TQFN (5x5)"
https://datasheets.maximintegrated.com/en/ds/MAX19995.pdf,//media.digikey.com/renders/Maxim%20Renders/36-TQFN_21-0141I.jpg,MAX19995ETX+-ND,MAX19995ETX+,Maxim Integrated,IC MIXER 1.7-2.2GHZ DWN 36TQFN,103,11300,"18.40000","0","1","Tube","-","Active","CDMA, DCS, EDGE, GSM, UMTS, WCDMA","1.7GHz ~ 2.2GHz","1","9dB","9dB","Down Converter","212mA, 370mA","3V ~ 3.6V, 4.75V ~ 5.25V","36-WFQFN Exposed Pad","36-TQFN (6x6)"
http://www.linear.com/docs/46873,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1985-var-A;-UDB;-12.jpg,LTC5549IUDB#TRMPBFTR-ND,LTC5549IUDB#TRMPBF,Linear Technology/Analog Devices,IC MIXER 2GHZ-14GHZ 12QFN,0,0,"11.79100","0","500","Tape & Reel (TR)","-","Active","Radar","2GHz ~ 14GHz","2","-","10.4dB","-","115mA","3V ~ 3.6V","12-VFQFN Exposed Pad","12-QFN (2x3)"
http://www.linear.com/docs/46873,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1985-var-A;-UDB;-12.jpg,LTC5549IUDB#TRMPBFCT-ND,LTC5549IUDB#TRMPBF,Linear Technology/Analog Devices,IC MIXER 2GHZ-14GHZ 12QFN,442,0,"19.06000","0","1","Cut Tape (CT)","-","Active","Radar","2GHz ~ 14GHz","2","-","10.4dB","-","115mA","3V ~ 3.6V","12-VFQFN Exposed Pad","12-QFN (2x3)"
http://www.linear.com/docs/46873,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1985-var-A;-UDB;-12.jpg,LTC5549IUDB#TRMPBFDKR-ND,LTC5549IUDB#TRMPBF,Linear Technology/Analog Devices,IC MIXER 2GHZ-14GHZ 12QFN,442,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Radar","2GHz ~ 14GHz","2","-","10.4dB","-","115mA","3V ~ 3.6V","12-VFQFN Exposed Pad","12-QFN (2x3)"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/ADL5356.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-36-1;CP;36.jpg,ADL5356ACPZ-R7TR-ND,ADL5356ACPZ-R7,Analog Devices Inc.,IC MIXER 1.2-2.5GHZ 36LFCSP,0,750,"13.60773","0","750","Tape & Reel (TR)","-","Active","Cellular","1.2GHz ~ 2.5GHz","2","8.2dB","9.9dB","-","350mA","4.75V ~ 5.25V","36-VFQFN Exposed Pad, CSP","36-LFCSP-VQ (6x6)"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/ADL5356.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-36-1;CP;36.jpg,ADL5356ACPZ-R7CT-ND,ADL5356ACPZ-R7,Analog Devices Inc.,IC MIXER 1.2-2.5GHZ 36LFCSP,685,750,"20.25000","0","1","Cut Tape (CT)","-","Active","Cellular","1.2GHz ~ 2.5GHz","2","8.2dB","9.9dB","-","350mA","4.75V ~ 5.25V","36-VFQFN Exposed Pad, CSP","36-LFCSP-VQ (6x6)"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/ADL5356.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-36-1;CP;36.jpg,ADL5356ACPZ-R7DKR-ND,ADL5356ACPZ-R7,Analog Devices Inc.,IC MIXER 1.2-2.5GHZ 36LFCSP,685,750,"Digi-Reel","0","1","Digi-Reel®","-","Active","Cellular","1.2GHz ~ 2.5GHz","2","8.2dB","9.9dB","-","350mA","4.75V ~ 5.25V","36-VFQFN Exposed Pad, CSP","36-LFCSP-VQ (6x6)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADRF6655.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-40-1;CP;40.jpg,ADRF6655ACPZ-R7TR-ND,ADRF6655ACPZ-R7,Analog Devices Inc.,IC MIXER 100MHZ-2.5GHZ 40LFCSP,0,0,"13.60773","0","750","Tape & Reel (TR)","-","Active","General Purpose","100MHz ~ 2.5GHz","1","6dB","12dB","Up/Down Converter","310mA","4.75V ~ 5.25V","40-VFQFN Exposed Pad, CSP","40-LFCSP-VQ (6x6)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADRF6655.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-40-1;CP;40.jpg,ADRF6655ACPZ-R7CT-ND,ADRF6655ACPZ-R7,Analog Devices Inc.,IC MIXER 100MHZ-2.5GHZ 40LFCSP,349,0,"20.25000","0","1","Cut Tape (CT)","-","Active","General Purpose","100MHz ~ 2.5GHz","1","6dB","12dB","Up/Down Converter","310mA","4.75V ~ 5.25V","40-VFQFN Exposed Pad, CSP","40-LFCSP-VQ (6x6)"
