Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","RF Family/Standard","Frequency Group","Frequency (Center/Band)","Frequency Range","Antenna Type","Number of Bands","VSWR","Return Loss","Gain","Power - Max","Features","Termination","Ingress Protection","Mounting Type","Height (Max)","Applications"
https://cdn.taoglas.com/datasheets/PCS.06.A.pdf,//media.digikey.com/Photos/Taoglas/PCS.06.A.JPG,931-1296-1-ND,PCS.06.A,Taoglas Limited,RF ANT 700MHZ/850MHZ CHIP SLD,4054,0,"15.29000","0","1","Cut Tape (CT)","Havok","Active","Cellular","Wide Band","700MHz, 850MHz, 900MHz, 1.8GHz, 1.9GHz, 2.1GHz, 2.6GHz","698MHz ~ 960MHz, 1.71GHz ~ 2.69GHz","Chip","7","-","-7dB, -6dB","-0.21dBi, 0.77dBi, 0.61dBi, 3.05dBi, 2.92dBi, 3.17dBi, 3.72dBi","5W","-","Solder","-","Surface Mount","0.118"" (3.00mm)","CDMA, DCS, EDGE, GPRS, GSM, HSDPA, PCS, UMTS, WCDMA"
https://cdn.taoglas.com/datasheets/TG.22.0111.pdf,//media.digikey.com/Photos/Taoglas/MFG_TG_22_0111.jpg,931-1040-ND,TG.22.0111,Taoglas Limited,RF ANT 850MHZ/900MHZ WHIP STR,14777,0,"8.34000","0","1","Bulk","-","Active","Cellular","Wide Band","850MHz, 900MHz, 1.8GHz, 1.9GHz, 2.1GHz","824MHz ~ 960MHz, 1.71GHz ~ 2.17GHz","Whip, Straight","5","3.5","-5dB","1.42dBi, 1.91dBi, 2.51dBi, 3.23dBi, 2.89dBi","20W","-","SMA Male","-","Connector Mount","1.898"" (48.20mm)","CDMA, DCS, EDGE, GPRS, GSM, HSPA, PCS, UMTS, WCDMA"
https://cdn.taoglas.com/datasheets/TG.09.0113.pdf,//media.digikey.com/Photos/Taoglas/MFG_TG_09_0113.jpg,931-1038-ND,TG.09.0113,Taoglas Limited,RF ANT 892MHZ/1.9GHZ WHIP TILT,5591,0,"8.34000","0","1","Bulk","-","Active","Cellular","UHF (300MHz ~ 1GHz), UHF (1GHz ~ 2GHz)","892MHz, 1.9GHz","824MHz ~ 960MHz, 1.71GHz ~ 2.17GHz","Whip, Tilt","2","-","-","2dBi, -0.1dBi","10W","-","SMA Male","-","Connector Mount","2.835"" (72.00mm)","CDMA, GSM, UMTS"
https://cdn.taoglas.com/datasheets/TG.22.0112.pdf,//media.digikey.com/Photos/Taoglas/MFG_TG_22_0112.jpg,931-1041-ND,TG.22.0112,Taoglas Limited,RF ANT 850MHZ/900MHZ WHIP RA,766,0,"8.34000","0","1","Bulk","-","Active","Cellular","Wide Band","850MHz, 900MHz, 1.8GHz, 1.9GHz, 2.1GHz","800MHz ~ 2.2GHz","Whip, Right Angle","5","2.3","-","0dBi","20W","-","SMA Male","-","Connector Mount","1.764"" (44.80mm)","CDMS, DCS, EDGE, GPRS, GSM, HSPA, PCS, UMTS"
https://cdn.taoglas.com/datasheets/PA.25A.pdf,//media.digikey.com/Photos/Taoglas/MFG_PA_25A.jpg,931-1060-2-ND,PA.25A,Taoglas Limited,RF ANT 850MHZ/900MHZ CHIP SLD,6300,0,"8.34304","0","450","Tape & Reel (TR)","Anam","Active","Cellular","Wide Band","850MHz, 900MHz, 1.7GHz, 1.8GHz, 1.9GHz, 2.1GHz","824MHz ~ 960MHz, 1.7GHz ~ 2.17GHz","Chip","6","3","-6.4dB, -12.7dB, -10.8dB, -13.5dB","1.49dBi, 1.76dBi, 2.4dBi, 2.53dBi, 2.46dBi, 4.62dBi","-","-","Solder","-","Surface Mount","0.236"" (6.00mm)","CDMA, DCS, EDGE, GPRS, GSM, HSDPA, PCS, UMTS, WCDMA"
https://cdn.taoglas.com/datasheets/PA.25A.pdf,//media.digikey.com/Photos/Taoglas/MFG_PA_25A.jpg,931-1060-1-ND,PA.25A,Taoglas Limited,RF ANT 850MHZ/900MHZ CHIP SLD,6946,0,"11.68000","0","1","Cut Tape (CT)","Anam","Active","Cellular","Wide Band","850MHz, 900MHz, 1.7GHz, 1.8GHz, 1.9GHz, 2.1GHz","824MHz ~ 960MHz, 1.7GHz ~ 2.17GHz","Chip","6","3","-6.4dB, -12.7dB, -10.8dB, -13.5dB","1.49dBi, 1.76dBi, 2.4dBi, 2.53dBi, 2.46dBi, 4.62dBi","-","-","Solder","-","Surface Mount","0.236"" (6.00mm)","CDMA, DCS, EDGE, GPRS, GSM, HSDPA, PCS, UMTS, WCDMA"
https://cdn.taoglas.com/datasheets/PA.25A.pdf,//media.digikey.com/Photos/Taoglas/MFG_PA_25A.jpg,931-1060-6-ND,PA.25A,Taoglas Limited,RF ANT 850MHZ/900MHZ CHIP SLD,6946,0,"Digi-Reel","0","1","Digi-Reel®","Anam","Active","Cellular","Wide Band","850MHz, 900MHz, 1.7GHz, 1.8GHz, 1.9GHz, 2.1GHz","824MHz ~ 960MHz, 1.7GHz ~ 2.17GHz","Chip","6","3","-6.4dB, -12.7dB, -10.8dB, -13.5dB","1.49dBi, 1.76dBi, 2.4dBi, 2.53dBi, 2.46dBi, 4.62dBi","-","-","Solder","-","Surface Mount","0.236"" (6.00mm)","CDMA, DCS, EDGE, GPRS, GSM, HSDPA, PCS, UMTS, WCDMA"
https://linxtechnologies.com/wp/wp-content/uploads/ant-433-cw-qw.pdf,//media.digikey.com/photos/Linx%20Tech%20Photos/ANT-433-CW-QW.jpg,ANT-433-CW-QW-ND,ANT-433-CW-QW,Linx Technologies Inc.,RF ANT 433MHZ WHIP STR RP-SMA ML,293,0,"8.91000","0","1","Bulk","CW","Active","General ISM","UHF (300MHz ~ 1GHz)","433MHz","400MHz ~ 470MHz","Whip, Straight","1","1.9","-","3.3dBi","-","-","RP-SMA Male","-","Connector Mount","7.008"" (178.00mm)","Alarms, ISM, Remote Control, Security Systems"
https://cdn.taoglas.com/datasheets/GW.11.A153.pdf,//media.digikey.com/Photos/Taoglas/MFG_GW_11_A153.jpg,931-1061-ND,GW.11.A153,Taoglas Limited,RF ANT 2.4GHZ WHIP TILT RP-SMA,3548,0,"9.18000","0","1","Bulk","-","Active","802.15.4, Bluetooth, WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.483GHz","Whip, Tilt","1","-","-","2.3dBi","1W","-","RP-SMA Male","IP65","Connector Mount","3.323"" (84.40mm)","Bluetooth, WLAN, Zigbee™"
https://linxtechnologies.com/wp/wp-content/uploads/ant-2.4-cw-rct-cc.pdf,//media.digikey.com/photos/Linx%20Tech%20Photos/ANT-2.4-CW-RCT-RP.jpg,ANT-2.4-CW-RCT-RP-ND,ANT-2.4-CW-RCT-RP,Linx Technologies Inc.,RF ANT 2.4GHZ WHIP TILT RP-SMA,1250,0,"9.27000","0","1","Bulk","RCT","Active","802.15.4, Bluetooth, WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Whip, Tilt","1","1.9","-","2.2dBi","-","-","RP-SMA Male","-","Connector Mount","4.449"" (113.00mm)","Bluetooth, Thread, Wi-Fi, Zigbee™"
https://linxtechnologies.com/wp/wp-content/uploads/ant-2.4-cw-rct-cc.pdf,//media.digikey.com/photos/Linx%20Tech%20Photos/MFG_ANT-2.4-CW-RCT-SS.jpg,ANT-2.4-CW-RCT-SS-ND,ANT-2.4-CW-RCT-SS,Linx Technologies Inc.,RF ANT 2.4GHZ WHIP TILT SMA MALE,345,0,"9.27000","0","1","Bulk","RCT","Active","802.15.4, Bluetooth, WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Whip, Tilt","1","1.9","-","2.2dBi","-","-","SMA Male","-","Connector Mount","4.449"" (113.00mm)","Bluetooth, Thread, Wi-Fi, Zigbee™"
https://linxtechnologies.com/wp/wp-content/uploads/ant-916-cw-hw.pdf,//media.digikey.com/photos/Linx%20Tech%20Photos/ANT-916-CW-HW.jpg,ANT-916-CW-HW-SMA-ND,ANT-916-CW-HW-SMA,Linx Technologies Inc.,RF ANT 916MHZ WHIP STR SMA MALE,1906,0,"9.28000","0","1","Bulk","HW","Active","General ISM","UHF (300MHz ~ 1GHz)","916MHz","900MHz ~ 930MHz","Whip, Straight","1","1.9","-","1.2dBi","-","-","SMA Male","-","Connector Mount","4.724"" (120.00mm)","ISM, LoRa, Sensor Networks, SigFox"
https://linxtechnologies.com/wp/wp-content/uploads/ant-916-cw-hw.pdf,//media.digikey.com/photos/Linx%20Tech%20Photos/ANT-916-CW-HW.jpg,ANT-916-CW-HW-ND,ANT-916-CW-HW,Linx Technologies Inc.,RF ANT 916MHZ WHIP STR RP-SMA ML,982,0,"9.28000","0","1","Bulk","HW","Active","General ISM","UHF (300MHz ~ 1GHz)","916MHz","900MHz ~ 930MHz","Whip, Straight","1","1.9","-","1.2dBi","-","-","RP-SMA Male","-","Connector Mount","4.724"" (120.00mm)","ISM, LoRa, Sensor Networks, SigFox"
https://linxtechnologies.com/wp/wp-content/uploads/ant-868-cw-hw.pdf,//media.digikey.com/photos/Linx%20Tech%20Photos/ANT-868-CW-HW.jpg,ANT-868-CW-HW-ND,ANT-868-CW-HW,Linx Technologies Inc.,RF ANT 868MHZ WHIP STR RP-SMA ML,133,0,"9.28000","0","1","Bulk","HW","Active","General ISM","UHF (300MHz ~ 1GHz)","868MHz","855MHz ~ 880MHz","Whip, Straight","1","1.9","-","0dBi","-","-","RP-SMA Male","-","Connector Mount","5.335"" (135.50mm)","ISM, LoRa, Sensor Networks, SigFox"
http://productfinder.pulseeng.com/products/datasheets/L148.pdf,//media.digikey.com/photos/Pulse%20Photos/W1043.jpg,553-1313-ND,W1043,PulseLarsen Antennas,RF ANT 2.4/5.4GHZ WHIP TILT 4.5"",2719,0,"9.38000","0","1","Bulk","-","Active","802.15.4, Bluetooth, WiFi","UHF (2GHz ~ 3GHz), SHF (f > 4GHz)","2.4GHz, 5.4GHz","2.4GHz ~ 2.5GHz, 4.9GHz ~ 5.825GHz","Whip, Tilt","2","2","-","2dBi, 4dBi","-","-","RP-SMA Male","-","Connector Mount","6.201"" (157.50mm)","Bluetooth, WLAN, Zigbee™"
https://linxtechnologies.com/wp/wp-content/uploads/ant-lte-ws-sma.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/MFG_ANT-LTE-WS-SMA.jpg,ANT-LTE-WS-SMA-ND,ANT-LTE-WS-SMA,Linx Technologies Inc.,LTE BLADE SWIVEL DIPOLE SMA,524,0,"9.42000","0","1","-","-","Active","Cellular","Wide Band","700MHz, 800MHz, 850MHz, 900MHz,1.8GHz, 1.9GHz, 2.1GHz, 2.3GHz, 2.5GHz, 2.6GHz","698MHz ~ 960MHz, 1.71GHz ~ 2.17GHz, 2.3GHz ~ 2.4GHz, 2.5GHz ~ 2.7GHz","Blade, Tilt","4","2, 2, 2, 2.5","-","4dBi, 5.8dBi, 3.1dBi, 4dBi","15W","-","SMA Male","-","Connector Mount","5.366"" (136.30mm)","CAT-M1, Cellular, LTE, NB-IOT, 2G, 3G, 4G, IOT"
https://linxtechnologies.com/wp/wp-content/uploads/ant-418-cw-qw.pdf,//media.digikey.com/photos/Linx%20Tech%20Photos/ANT-418-CW-QW.jpg,ANT-418-CW-QW-ND,ANT-418-CW-QW,Linx Technologies Inc.,RF ANT 418MHZ WHIP STR RP-SMA ML,366,0,"9.73000","0","1","Bulk","CW","Active","General ISM","UHF (300MHz ~ 1GHz)","418MHz","380MHz ~ 450MHz","Whip, Straight","1","1.9","-","2.9dBi","-","-","RP-SMA Male","-","Connector Mount","7.008"" (178.00mm)","Alarms, ISM, Remote Control, Security Systems"
https://cdn.taoglas.com/datasheets/MFX3.07.0150C.pdf,//media.digikey.com/Photos/Taoglas/MFG_MFX3.07.0150C.jpg,931-1508-ND,MFX3.07.0150C,Taoglas Limited,CAT M1 WIDE BAND FLEX ANTENNA 69,553,0,"9.91000","0","1","-","-","Active","Cellular","Wide Band","707.5MHz, 737.5MHz, 1.733GHz, 1.88GHz, 1.96GHz, 2.133GHz","698MHz ~ 3GHz","Flat Patch","6","-","-","0.21dBi, 0.36dBi, 3.07dBi, 3.1dBi, 3.68dBi, 4.51dBi","5W","Cable - 150mm","U.FL (UMCC), IPEX MHF1","-","Surface Mount","0.008"" (0.20mm)","LTE"
https://cdn.taoglas.com/datasheets/FXUB63.07.0150C.pdf,//media.digikey.com/Photos/Taoglas/MFG_FXUB63.07.0150C.jpg,931-1329-ND,FXUB63.07.0150C,Taoglas Limited,RF ANT 850MHZ/1.575GHZ FLT PATCH,11423,0,"9.92000","0","1","Bulk","-","Active","Cellular, Navigation, WiFi","Wide Band","850MHz, 1.575GHz, 1.8GHz, 2.1GHz, 2.4GHz, 2.6GHz","698MHz ~ 3GHz","Flat Patch","6","2, 2, 1.8, 1.7, 1.7, 2.3","-10dB, -10dB, -11dB, -12dB, -12dB, -8dB","1dBi, 2.5dBi, 3.5dBi, 5dBi, 5dBi, 4.5dBi","5W","Cable - 150mm","U.FL (UMCC), IPEX MHF1","-","Adhesive","0.008"" (0.20mm)","GPS, LTE, Wi-Fi"
https://cdn.taoglas.com/datasheets/FXUB68.07.0180C.pdf,//media.digikey.com/Photos/Taoglas/MFG_FXUB6x.07.0180C.JPG,931-1456-ND,FXUB68.07.0180C,Taoglas Limited,RF ANT 829MHZ/2.2GHZ FLAT PATCH,344,0,"9.92000","0","1","Bulk","-","Active","Cellular, WiFi","Wide Band","829MHz, 2.2GHz","700MHz ~ 960MHz, 1.71GHz ~ 2.7GHz","Flat Patch","2","2","-17dB","2dB","5W","-","U.FL (UMCC), IPEX MHF1","-","Adhesive","0.008"" (0.20mm)","GSM, LTE, WLAN"
-,//media.digikey.com/Photos/Digi%20Int'l%20Photos/76000926.jpg,602-1450-ND,76000926,Digi International,RF ANT 700/850MHZ BLADE SMA MALE,755,0,"10.00000","0","1","Bulk","-","Active","Cellular","Wide Band","700MHz, 850MHz, 900MHz, 2.1GHz, 2.6GHz","698MHz ~ 960MHz, 1.71GHz ~ 2.17GHz, 2.5GHz ~ 2.7GHz","Blade","3","3, 5","-","3dBi","3W","-","SMA Male","-","Connector Mount","7.717"" (196.00mm)","LTE"
https://cdn.taoglas.com/datasheets/GW.26.0151.pdf,//media.digikey.com/Photos/Taoglas/MFG_GW_26_0151.jpg,931-1063-ND,GW.26.0151,Taoglas Limited,RF ANT 2.4GHZ WHIP STR RP-SMA ML,1251,0,"10.01000","0","1","Bulk","-","Active","Bluetooth, WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Whip, Straight","1","-","-","1.8dBi","1W","-","RP-SMA Male","IP65","Connector Mount","1.193"" (30.30mm)","Bluetooth, WLAN"
https://cdn.taoglas.com/datasheets/GW.26.0111.pdf,//media.digikey.com/Photos/Taoglas/MFG_GW_26_0111.jpg,931-1113-ND,GW.26.0111,Taoglas Limited,RF ANT 2.4GHZ WHIP STR SMA MALE,1009,0,"10.01000","0","1","Bulk","-","Active","Bluetooth, WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Whip, Straight","1","-","-","0dBi","1W","-","SMA Male","-","Connector Mount","1.181"" (30.00mm)","Bluetooth, WLAN"
https://cdn.taoglas.com/datasheets/GW.26.0152.pdf,//media.digikey.com/Photos/Taoglas/MFG_GW_26_0152.jpg,931-1064-ND,GW.26.0152,Taoglas Limited,RF ANT 2.4GHZ WHIP RA RP-SMA MAL,831,0,"10.01000","0","1","Bulk","-","Active","Bluetooth, WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Whip, Right Angle","1","-","-","0dBi","1W","-","RP-SMA Male","IP65","Connector Mount","1.114"" (28.30mm)","Bluetooth, WLAN"
https://linxtechnologies.com/wp/wp-content/uploads/ant-2.4-cw-hwr.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/ANT-2.4-CW-HWR-RPS.jpg,ANT-2.4-CW-HWR-RPS-ND,ANT-2.4-CW-HWR-RPS,Linx Technologies Inc.,RF ANT 2.4GHZ WHIP TILT RP-SMA,397,0,"10.24000","0","1","Bulk","HWR","Active","802.15.4, Bluetooth, WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.3GHz ~ 2.6GHz","Whip, Tilt","1","2","-","3.2dBi","-","-","RP-SMA Male","-","Connector Mount","5.591"" (142.00mm)","Bluetooth, Thread, Wi-Fi, Zigbee™"
https://linxtechnologies.com/wp/wp-content/uploads/ant-2.4-cw-hwr.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/ANT-2.4-CW-HWR-SMA.jpg,ANT-2.4-CW-HWR-SMA-ND,ANT-2.4-CW-HWR-SMA,Linx Technologies Inc.,RF ANT 2.4GHZ WHIP TILT SMA MALE,210,0,"10.24000","0","1","Bulk","HWR","Active","802.15.4, Bluetooth, WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.3GHz ~ 2.6GHz","Whip, Tilt","1","2","-","3.2dBi","-","-","SMA Male","-","Connector Mount","5.591"" (142.00mm)","Bluetooth, Thread, Wi-Fi, Zigbee™"
https://linxtechnologies.com/wp/wp-content/uploads/ant-db1-raf-fff.pdf,//media.digikey.com/photos/Linx%20Tech%20Photos/ANT-DB1-RAF-RPS.JPG,ANT-DB1-RAF-RPS-ND,ANT-DB1-RAF-RPS,Linx Technologies Inc.,RF ANT 2.45GHZ/5.3GHZ WHIP TILT,11388,0,"10.27000","0","1","Tray","RAF","Active","802.15.4, Bluetooth, WiFi","UHF (2GHz ~ 3GHz), SHF (f > 4GHz)","2.45GHz, 5.3GHz","2.4GHz ~ 2.483GHz, 5.15GHz ~ 5.825GHz","Whip, Tilt","2","1.9","-","2.5dBi, 4.6dBi","-","-","RP-SMA Male","-","Connector Mount","4.130"" (104.90mm)","Bluetooth, Thread, Wi-Fi, Zigbee™"
https://linxtechnologies.com/wp/wp-content/uploads/ant-db1-raf-fff.pdf,//media.digikey.com/photos/Linx%20Tech%20Photos/ANT-DB1-RAF-SMA.JPG,ANT-DB1-RAF-SMA-ND,ANT-DB1-RAF-SMA,Linx Technologies Inc.,RF ANT 2.45GHZ/5.3GHZ WHIP TILT,905,0,"10.27000","0","1","Bulk","RAF","Active","802.15.4, Bluetooth, WiFi","UHF (2GHz ~ 3GHz), SHF (f > 4GHz)","2.45GHz, 5.3GHz","2.4GHz ~ 2.483GHz, 5.15GHz ~ 5.825GHz","Whip, Tilt","2","1.9","-","2.5dBi, 4.6dBi","-","-","SMA Male","-","Connector Mount","4.130"" (104.90mm)","Bluetooth, Thread, Wi-Fi, Zigbee™"
//media.digikey.com/pdf/Data%20Sheets/Linx%20Technologies%20PDFs/ANT-916-OC-LG-zzz.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/ANT-916-OC-LG-RPS.JPG,ANT-916-OC-LG-RPS-ND,ANT-916-OC-LG-RPS,Linx Technologies Inc.,RF ANT 916MHZ WHIP TILT RP-SMA,644,0,"10.29000","0","1","Bulk","OC","Active","General ISM","UHF (300MHz ~ 1GHz)","916MHz","895MHz ~ 935MHz","Whip, Tilt","1","2","-","2.2dBi","-","-","RP-SMA Male","-","Connector Mount","7.618"" (193.50mm)","ISM, LoRa, Sensor Networks, SigFox"
//media.digikey.com/pdf/Data%20Sheets/Linx%20Technologies%20PDFs/ANT-916-OC-LG-zzz.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/ANT-916-OC-LG-SMA.JPG,ANT-916-OC-LG-SMA-ND,ANT-916-OC-LG-SMA,Linx Technologies Inc.,RF ANT 916MHZ WHIP TILT SMA MALE,148,0,"10.29000","0","1","Bulk","OC","Active","General ISM","UHF (300MHz ~ 1GHz)","916MHz","895MHz ~ 935MHz","Whip, Tilt","1","2","-","2.2dBi","-","-","SMA Male","-","Connector Mount","7.618"" (193.50mm)","ISM, LoRa, Sensor Networks, SigFox"
http://www.siretta.co.uk/download.php?id=1118&cmd=view,//media.digikey.com/photos/Siretta%20Ltd/DELTA1A%5EX%5ESMAM%5ES%5ES%5E11.JPG,DELTA1A/X/SMAM/S/S/11-ND,DELTA1A/X/SMAM/S/S/11,Siretta Ltd,RF ANT 850MHZ/868MHZ WHIP STR,628,0,"10.50000","0","1","Bulk","DELTA 1A","Active","Cellular","UHF (300MHz ~ 1GHz), UHF (1GHz ~ 2GHz)","850MHz, 868MHz, 900MHz, 915MHz, 1.8GHz, 1.9GHz, 2.1GHz","-","Whip, Straight","7","2","-","3.5dBi","-","-","SMA Male","-","Connector Mount","2.205"" (56.00mm)","GPRS, GSM, UMTS"
https://abracon.com/patchantenna/APAMSJ-137.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/APAMSJ-137.jpg,535-13006-ND,APAMSJ-137,Abracon LLC,RF ANT 5GHZ WHIP STR SMA MALE,432,0,"10.51000","0","1","Bulk","-","Active","WiFi","SHF (f > 4GHz)","5GHz","4.9GHz ~ 5.9GHz","Whip, Straight","1","3","-","5dBi","-","-","SMA Male","-","Connector Mount","1.732"" (44.00mm)","WLAN"
https://linxtechnologies.com/wp/wp-content/uploads/ant-db1-vdp-fff.pdf,//media.digikey.com/photos/Linx%20Tech%20Photos/ANT-DB1-VDP%20Series.jpg,ANT-DB1-VDP-RPS-ND,ANT-DB1-VDP-RPS,Linx Technologies Inc.,RF ANT 892MHZ/1.85GHZ FLAT BAR,2430,0,"10.63000","0","1","Bulk","VDP","Active","-","Wide Band","892MHz, 1.85GHz, 2.45GHz","824MHz ~ 960MHz, 1.71GHz ~ 1.99GHz, 2.4GHz ~ 2.48GHz","Flat Bar","3","1.5, 1.9, 1.9","-","-1.8dBi, -1.7dBi, -1.3dBi","-","Cable - 3m","RP-SMA Male","-","Adhesive","0.177"" (4.50mm)","-"
http://www.lsr.com/downloads/products/330-0094.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_001-0009.jpg,001-0009-ND,001-0009,Laird - Wireless & Thermal Systems,RF ANT 2.4GHZ/5.5GHZ WHIP TILT,312,0,"10.64000","0","1","Bulk","-","Active","-","UHF (2GHz ~ 3GHz), SHF (f > 4GHz)","2.4GHz, 5.5GHz","2.4GHz ~ 2.5GHz, 5.15GHz ~ 5.85GHz","Whip, Tilt","2","2","-","2dBi","-","-","RP-SMA Male","-","Connector Mount","5.394"" (137.00mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Laird%20Technologies/0600-00040_S181.pdf,//media.digikey.com/photos/Laird%20Tech%20Photos/0600-00040.JPG,0600-00040-ND,0600-00040,Laird - Wireless & Thermal Systems,RF ANT 2.4GHZ WHIP TILT U.FL PAN,325,0,"10.65000","0","1","Bulk","-","Active","-","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Whip, Tilt","1","-","-","2dBi","-","-","U.FL (UMCC), IPEX MHF1","-","Panel Mount","-","-"
//media.digikey.com/pdf/Data%20Sheets/Laird%20Technologies/0600-00039_S151.pdf,//media.digikey.com/photos/Laird%20Tech%20Photos/0600-00039.JPG,0600-00039-ND,0600-00039,Laird - Wireless & Thermal Systems,RF ANT 2.4GHZ WHIP/TILT PANEL MT,175,0,"10.65000","0","1","Bulk","-","Active","-","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Whip, Tilt","1","2","-","5dBi","-","Cable - 127mm","U.FL (UMCC), IPEX MHF1","-","Panel Mount","7.000"" (177.80mm)","-"
https://cdn.taoglas.com/datasheets/GW.05.0153.pdf,//media.digikey.com/Photos/Taoglas/MFG_GW.05.0153.jpg,931-1347-ND,GW.05.0153,Taoglas Limited,RF ANT 2.4GHZ/5.5GHZ WHIP TILT,1259,0,"10.78000","0","1","Bulk","-","Active","802.15.4, Bluetooth, WiFi","UHF (2GHz ~ 3GHz), SHF (f > 4GHz)","2.4GHz, 5.5GHz","2.4GHz ~ 2.5GHz, 5.15GHz ~ 5.85GHz","Whip, Tilt","2","-","-10dB","5.8dBi","10W","-","RP-SMA Male","-","Connector Mount","2.453"" (62.30mm)","Bluetooth, WLAN, Zigbee™"
https://www.siretta.co.uk/download.php?id=631&cmd=view,//media.digikey.com/Photos/Siretta%20Ltd/DELTA2A%5EX%5ESMAM%5ES%5ERA%5E11.JPG,DELTA2A/X/SMAM/S/RA/11-ND,DELTA2A/X/SMAM/S/RA/11,Siretta Ltd,RF ANT 850MHZ/868MHZ WHIP RA,3094,0,"10.82000","0","1","Bulk","DELTA 2A","Active","Cellular","UHF (300MHz ~ 1GHz), UHF (1GHz ~ 2GHz)","850MHz, 868MHz, 900MHz, 915MHz, 1.8GHz, 1.9GHz, 2.1GHz","-","Whip, Right Angle","7","2","-","3.5dBi","-","-","SMA Male","-","Connector Mount","2.106"" (53.50mm)","GPRS, GSM, UMTS"
https://cdn.taoglas.com/datasheets/PA.700.J.pdf,//media.digikey.com/Photos/Taoglas/PA.700.J.jpg,931-1281-2-ND,PA.700.J,Taoglas Limited,RF ANT 800MHZ/900MHZ CHIP SLD,1350,0,"10.84598","0","450","Tape & Reel (TR)","Viking","Active","Cellular","Wide Band","800MHz, 900MHz, 1.5GHz, 1.7GHz, 2.1GHz, 2.5GHz","698MHz ~ 800MHz, 824MHz ~ 960MHz, 1.41GHz ~ 1.52GHz, 1.71GHz ~ 2.17GHz, 2.4GHz ~ 2.7GHz","Chip","6","3.5","-5dB, -14dB, -7dB, -7dB, -7.5dB","-3.6dBi, -0.5dBi, -1dBi, 0.5dBi, 2.7dBi","5W","-","Solder","-","Surface Mount","0.197"" (5.00mm)","CDMA, DCS, EDGE, GPRS, GSM, HSDPA, LTE, PCS, UMTS, WCDMA"
https://cdn.taoglas.com/datasheets/PA.700.J.pdf,//media.digikey.com/Photos/Taoglas/PA.700.J.jpg,931-1281-1-ND,PA.700.J,Taoglas Limited,RF ANT 800MHZ/900MHZ CHIP SLD,1773,0,"14.18000","0","1","Cut Tape (CT)","Viking","Active","Cellular","Wide Band","800MHz, 900MHz, 1.5GHz, 1.7GHz, 2.1GHz, 2.5GHz","698MHz ~ 800MHz, 824MHz ~ 960MHz, 1.41GHz ~ 1.52GHz, 1.71GHz ~ 2.17GHz, 2.4GHz ~ 2.7GHz","Chip","6","3.5","-5dB, -14dB, -7dB, -7dB, -7.5dB","-3.6dBi, -0.5dBi, -1dBi, 0.5dBi, 2.7dBi","5W","-","Solder","-","Surface Mount","0.197"" (5.00mm)","CDMA, DCS, EDGE, GPRS, GSM, HSDPA, LTE, PCS, UMTS, WCDMA"
https://cdn.taoglas.com/datasheets/PA.700.J.pdf,//media.digikey.com/Photos/Taoglas/PA.700.J.jpg,931-1281-6-ND,PA.700.J,Taoglas Limited,RF ANT 800MHZ/900MHZ CHIP SLD,1773,0,"Digi-Reel","0","1","Digi-Reel®","Viking","Active","Cellular","Wide Band","800MHz, 900MHz, 1.5GHz, 1.7GHz, 2.1GHz, 2.5GHz","698MHz ~ 800MHz, 824MHz ~ 960MHz, 1.41GHz ~ 1.52GHz, 1.71GHz ~ 2.17GHz, 2.4GHz ~ 2.7GHz","Chip","6","3.5","-5dB, -14dB, -7dB, -7dB, -7.5dB","-3.6dBi, -0.5dBi, -1dBi, 0.5dBi, 2.7dBi","5W","-","Solder","-","Surface Mount","0.197"" (5.00mm)","CDMA, DCS, EDGE, GPRS, GSM, HSDPA, LTE, PCS, UMTS, WCDMA"
