Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency","RF Type","Input Range","Accuracy","Voltage - Supply","Current - Supply","Package / Case","Supplier Device Package"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5904.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-16-22;;CP;16.jpg,ADL5904ACPZN-R7DKR-ND,ADL5904ACPZN-R7,Analog Devices Inc.,IC RF DETECT 0HZ-6GHZ 16LFCSP,4240,1500,"Digi-Reel","0","1","Digi-Reel®","-","Active","0Hz ~ 6GHz","-","-30dBm ~ 15dBm","±1dB","3.3V","3.5mA","16-WFQFN Exposed Pad, CSP","16-LFCSP-WQ (3x3)"
http://www.linear.com/docs/8877,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1702;DDB;8.jpg,LT5537EDDB#TRMPBFTR-ND,LT5537EDDB#TRMPBF,Linear Technology/Analog Devices,IC RF DETECT 10MHZ-1GHZ 8DFN,8000,0,"3.77000","0","500","Tape & Reel (TR)","-","Active","10MHz ~ 1GHz","General Purpose","-76dBm ~ 14dBm","±1dB","2.7V ~ 5.25V","15mA","8-WFDFN Exposed Pad","8-DFN (3x2)"
http://www.linear.com/docs/8877,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1702;DDB;8.jpg,LT5537EDDB#TRMPBFCT-ND,LT5537EDDB#TRMPBF,Linear Technology/Analog Devices,IC RF DETECT 10MHZ-1GHZ 8DFN,8299,198,"7.62000","0","1","Cut Tape (CT)","-","Active","10MHz ~ 1GHz","General Purpose","-76dBm ~ 14dBm","±1dB","2.7V ~ 5.25V","15mA","8-WFDFN Exposed Pad","8-DFN (3x2)"
http://www.linear.com/docs/8877,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1702;DDB;8.jpg,LT5537EDDB#TRMPBFDKR-ND,LT5537EDDB#TRMPBF,Linear Technology/Analog Devices,IC RF DETECT 10MHZ-1GHZ 8DFN,8299,198,"Digi-Reel","0","1","Digi-Reel®","-","Active","10MHz ~ 1GHz","General Purpose","-76dBm ~ 14dBm","±1dB","2.7V ~ 5.25V","15mA","8-WFDFN Exposed Pad","8-DFN (3x2)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8361.pdf,//media.digikey.com/renders/Analog%20Devices%20Renders/SOT-23-6%20PKG.jpg,AD8361ARTZ-RL7TR-ND,AD8361ARTZ-RL7,Analog Devices Inc.,IC RF DETECT 100MHZ-2.5GHZ SOT23,3000,3000,"4.98940","0","3000","Tape & Reel (TR)","-","Active","100MHz ~ 2.5GHz","Cellular, CDMA, W-CDMA","0 ~ 700mV","±0.25dB","2.7V ~ 5.5V","1.1mA","SOT-23-6","SOT-23-6"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8361.pdf,//media.digikey.com/renders/Analog%20Devices%20Renders/SOT-23-6%20PKG.jpg,AD8361ARTZ-RL7CT-ND,AD8361ARTZ-RL7,Analog Devices Inc.,IC RF DETECT 100MHZ-2.5GHZ SOT23,4560,3000,"9.49000","0","1","Cut Tape (CT)","-","Active","100MHz ~ 2.5GHz","Cellular, CDMA, W-CDMA","0 ~ 700mV","±0.25dB","2.7V ~ 5.5V","1.1mA","SOT-23-6","SOT-23-6"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8361.pdf,//media.digikey.com/renders/Analog%20Devices%20Renders/SOT-23-6%20PKG.jpg,AD8361ARTZ-RL7DKR-ND,AD8361ARTZ-RL7,Analog Devices Inc.,IC RF DETECT 100MHZ-2.5GHZ SOT23,4560,3000,"Digi-Reel","0","1","Digi-Reel®","-","Active","100MHz ~ 2.5GHz","Cellular, CDMA, W-CDMA","0 ~ 700mV","±0.25dB","2.7V ~ 5.5V","1.1mA","SOT-23-6","SOT-23-6"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8361.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/RM-8.jpg,AD8361ARMZ-REEL7TR-ND,AD8361ARMZ-REEL7,Analog Devices Inc.,IC RF DETECT 100MHZ-2.5GHZ 8MSOP,2000,1000,"5.18130","0","1000","Tape & Reel (TR)","-","Active","100MHz ~ 2.5GHz","Cellular, CDMA, W-CDMA","0 ~ 700mV","±0.25dB","2.7V ~ 5.5V","1.1mA","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8361.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/RM-8.jpg,AD8361ARMZ-REEL7CT-ND,AD8361ARMZ-REEL7,Analog Devices Inc.,IC RF DETECT 100MHZ-2.5GHZ 8MSOP,2371,1000,"9.49000","0","1","Cut Tape (CT)","-","Active","100MHz ~ 2.5GHz","Cellular, CDMA, W-CDMA","0 ~ 700mV","±0.25dB","2.7V ~ 5.5V","1.1mA","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8361.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/RM-8.jpg,AD8361ARMZ-REEL7DKR-ND,AD8361ARMZ-REEL7,Analog Devices Inc.,IC RF DETECT 100MHZ-2.5GHZ 8MSOP,2371,1000,"Digi-Reel","0","1","Digi-Reel®","-","Active","100MHz ~ 2.5GHz","Cellular, CDMA, W-CDMA","0 ~ 700mV","±0.25dB","2.7V ~ 5.5V","1.1mA","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
http://www.linear.com/docs/26333,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1698;DD;8.jpg,LT5538IDD#TRPBFTR-ND,LT5538IDD#TRPBF,Linear Technology/Analog Devices,IC RF DETECT 40MHZ-3.8GHZ 8DFN,2500,0,"5.61600","0","2500","Tape & Reel (TR)","LT5538","Active","40MHz ~ 3.8GHz","General Purpose","-75dBm ~ 10dBm","±1dB","3V ~ 5.25V","29mA","8-WFDFN Exposed Pad","8-DFN (3x3)"
http://www.linear.com/docs/26333,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1698;DD;8.jpg,LT5538IDD#TRPBFCT-ND,LT5538IDD#TRPBF,Linear Technology/Analog Devices,IC RF DETECT 40MHZ-3.8GHZ 8DFN,3616,0,"11.35000","0","1","Cut Tape (CT)","LT5538","Active","40MHz ~ 3.8GHz","General Purpose","-75dBm ~ 10dBm","±1dB","3V ~ 5.25V","29mA","8-WFDFN Exposed Pad","8-DFN (3x3)"
http://www.linear.com/docs/26333,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1698;DD;8.jpg,LT5538IDD#TRPBFDKR-ND,LT5538IDD#TRPBF,Linear Technology/Analog Devices,IC RF DETECT 40MHZ-3.8GHZ 8DFN,3616,0,"Digi-Reel","0","1","Digi-Reel®","LT5538","Active","40MHz ~ 3.8GHz","General Purpose","-75dBm ~ 10dBm","±1dB","3V ~ 5.25V","29mA","8-WFDFN Exposed Pad","8-DFN (3x3)"
http://www.linear.com/docs/1224,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1638;SC;6.jpg,LT5534ESC6#TRMPBFTR-ND,LT5534ESC6#TRMPBF,Linear Technology/Analog Devices,IC RF DETECT 50MHZ-3GHZ SC70-6,10000,0,"5.65500","0","500","Tape & Reel (TR)","-","Active","50MHz ~ 3GHz","Broadcast Television","-63dBm ~ -3dBm","±1dB","2.7V ~ 5.25V","9mA","6-VSSOP, SC-88, SOT-363","SC-70-6"
http://www.linear.com/docs/1224,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1638;SC;6.jpg,LT5534ESC6#TRMPBFCT-ND,LT5534ESC6#TRMPBF,Linear Technology/Analog Devices,IC RF DETECT 50MHZ-3GHZ SC70-6,12319,0,"11.43000","0","1","Cut Tape (CT)","-","Active","50MHz ~ 3GHz","Broadcast Television","-63dBm ~ -3dBm","±1dB","2.7V ~ 5.25V","9mA","6-VSSOP, SC-88, SOT-363","SC-70-6"
http://www.linear.com/docs/1224,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1638;SC;6.jpg,LT5534ESC6#TRMPBFDKR-ND,LT5534ESC6#TRMPBF,Linear Technology/Analog Devices,IC RF DETECT 50MHZ-3GHZ SC70-6,12319,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","50MHz ~ 3GHz","Broadcast Television","-63dBm ~ -3dBm","±1dB","2.7V ~ 5.25V","9mA","6-VSSOP, SC-88, SOT-363","SC-70-6"
http://www.linear.com/docs/29700,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1725;DD;12.jpg,LTC5587IDD#TRPBFTR-ND,LTC5587IDD#TRPBF,Linear Technology/Analog Devices,IC RF DETECT 10MHZ-6GHZ 12DFN,2500,0,"6.46100","0","2500","Tape & Reel (TR)","-","Active","10MHz ~ 6GHz","CDMA, GSM, EDGE, W-CDMA","-34dBm ~ 6dBm","±1dB","2.7V ~ 3.6V","3mA","12-WFDFN Exposed Pad","12-DFN (3x3)"
http://www.linear.com/docs/29700,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1725;DD;12.jpg,LTC5587IDD#TRPBFCT-ND,LTC5587IDD#TRPBF,Linear Technology/Analog Devices,IC RF DETECT 10MHZ-6GHZ 12DFN,2533,0,"13.05000","0","1","Cut Tape (CT)","-","Active","10MHz ~ 6GHz","CDMA, GSM, EDGE, W-CDMA","-34dBm ~ 6dBm","±1dB","2.7V ~ 3.6V","3mA","12-WFDFN Exposed Pad","12-DFN (3x3)"
http://www.linear.com/docs/29700,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1725;DD;12.jpg,LTC5587IDD#TRPBFDKR-ND,LTC5587IDD#TRPBF,Linear Technology/Analog Devices,IC RF DETECT 10MHZ-6GHZ 12DFN,2533,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","10MHz ~ 6GHz","CDMA, GSM, EDGE, W-CDMA","-34dBm ~ 6dBm","±1dB","2.7V ~ 3.6V","3mA","12-WFDFN Exposed Pad","12-DFN (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5513.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-16-3;CP;16.jpg,ADL5513ACPZ-R7TR-ND,ADL5513ACPZ-R7,Analog Devices Inc.,IC RF DETECT 1MHZ-4GHZ 16LFCSP,1500,0,"7.46875","0","1500","Tape & Reel (TR)","-","Active","1MHz ~ 4GHz","WiMax, WLAN","-58dBm ~ 6dBm","±0.5dB","2.7V ~ 5.5V","31mA","16-VFQFN Exposed Pad, CSP","16-LFCSP-VQ (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5513.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-16-3;CP;16.jpg,ADL5513ACPZ-R7CT-ND,ADL5513ACPZ-R7,Analog Devices Inc.,IC RF DETECT 1MHZ-4GHZ 16LFCSP,3759,0,"12.15000","0","1","Cut Tape (CT)","-","Active","1MHz ~ 4GHz","WiMax, WLAN","-58dBm ~ 6dBm","±0.5dB","2.7V ~ 5.5V","31mA","16-VFQFN Exposed Pad, CSP","16-LFCSP-VQ (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5513.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-16-3;CP;16.jpg,ADL5513ACPZ-R7DKR-ND,ADL5513ACPZ-R7,Analog Devices Inc.,IC RF DETECT 1MHZ-4GHZ 16LFCSP,3759,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","1MHz ~ 4GHz","WiMax, WLAN","-58dBm ~ 6dBm","±0.5dB","2.7V ~ 5.5V","31mA","16-VFQFN Exposed Pad, CSP","16-LFCSP-VQ (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5902.pdf,//media.digikey.com/photos/Analog%20Devices%20Photos/505;CP-16-10;CP;16.jpg,ADL5902ACPZ-R7TR-ND,ADL5902ACPZ-R7,Analog Devices Inc.,IC RF DETECT 50MHZ-9GHZ 16LFCSP,1500,7500,"8.50309","0","1500","Tape & Reel (TR)","TruPwr™","Active","50MHz ~ 9GHz","CDMA, GSM, TD-SCDMA, W-CDMA, WiMAX","-62dBm ~ 3dBm","±0.3dB","4.5V ~ 5.5V","90mA","16-VQFN Exposed Pad, CSP","16-LFCSP-WQ (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5902.pdf,//media.digikey.com/photos/Analog%20Devices%20Photos/505;CP-16-10;CP;16.jpg,ADL5902ACPZ-R7CT-ND,ADL5902ACPZ-R7,Analog Devices Inc.,IC RF DETECT 50MHZ-9GHZ 16LFCSP,4297,7500,"13.83000","0","1","Cut Tape (CT)","TruPwr™","Active","50MHz ~ 9GHz","CDMA, GSM, TD-SCDMA, W-CDMA, WiMAX","-62dBm ~ 3dBm","±0.3dB","4.5V ~ 5.5V","90mA","16-VQFN Exposed Pad, CSP","16-LFCSP-WQ (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5902.pdf,//media.digikey.com/photos/Analog%20Devices%20Photos/505;CP-16-10;CP;16.jpg,ADL5902ACPZ-R7DKR-ND,ADL5902ACPZ-R7,Analog Devices Inc.,IC RF DETECT 50MHZ-9GHZ 16LFCSP,4297,7500,"Digi-Reel","0","1","Digi-Reel®","TruPwr™","Active","50MHz ~ 9GHz","CDMA, GSM, TD-SCDMA, W-CDMA, WiMAX","-62dBm ~ 3dBm","±0.3dB","4.5V ~ 5.5V","90mA","16-VQFN Exposed Pad, CSP","16-LFCSP-WQ (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8362.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;RU-16;RU;16.jpg,AD8362ARUZ-REEL7TR-ND,AD8362ARUZ-REEL7,Analog Devices Inc.,IC RF DETECT 50HZ-3.8GHZ 16TSSOP,2000,0,"8.86578","0","1000","Tape & Reel (TR)","-","Active","50Hz ~ 3.8GHz","Cellular, GSM, CDMA, TDMA, TETRA","-52dBm ~ 8dBm","±0.5dB","4.5V ~ 5.5V","20mA","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8362.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;RU-16;RU;16.jpg,AD8362ARUZ-REEL7CT-ND,AD8362ARUZ-REEL7,Analog Devices Inc.,IC RF DETECT 50HZ-3.8GHZ 16TSSOP,2706,0,"14.42000","0","1","Cut Tape (CT)","-","Active","50Hz ~ 3.8GHz","Cellular, GSM, CDMA, TDMA, TETRA","-52dBm ~ 8dBm","±0.5dB","4.5V ~ 5.5V","20mA","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8362.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;RU-16;RU;16.jpg,AD8362ARUZ-REEL7DKR-ND,AD8362ARUZ-REEL7,Analog Devices Inc.,IC RF DETECT 50HZ-3.8GHZ 16TSSOP,2706,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","50Hz ~ 3.8GHz","Cellular, GSM, CDMA, TDMA, TETRA","-52dBm ~ 8dBm","±0.5dB","4.5V ~ 5.5V","20mA","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8361.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/RM-8.jpg,AD8361ARMZ-ND,AD8361ARMZ,Analog Devices Inc.,IC RF DETECT 100MHZ-2.5GHZ 8MSOP,1227,0,"9.21000","0","1","Tube","-","Active","100MHz ~ 2.5GHz","Cellular, CDMA, W-CDMA","0 ~ 700mV","±0.25dB","2.7V ~ 5.5V","1.1mA","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5511.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-16-22;;CP;16.jpg,ADL5511ACPZ-R7TR-ND,ADL5511ACPZ-R7,Analog Devices Inc.,IC RF DETECT 0HZ-6GHZ 16LFCSP,1500,6000,"9.84639","0","1500","Tape & Reel (TR)","TruPwr™","Active","0Hz ~ 6GHz","CDMA, CDMA2000, LTE, WiMAX","-28dBm ~ 17dBm","-","4.75V ~ 5.25V","21.5mA","16-WFQFN Exposed Pad, CSP","16-LFCSP-WQ (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5511.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-16-22;;CP;16.jpg,ADL5511ACPZ-R7CT-ND,ADL5511ACPZ-R7,Analog Devices Inc.,IC RF DETECT 0HZ-6GHZ 16LFCSP,2036,6000,"16.01000","0","1","Cut Tape (CT)","TruPwr™","Active","0Hz ~ 6GHz","CDMA, CDMA2000, LTE, WiMAX","-28dBm ~ 17dBm","-","4.75V ~ 5.25V","21.5mA","16-WFQFN Exposed Pad, CSP","16-LFCSP-WQ (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5511.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-16-22;;CP;16.jpg,ADL5511ACPZ-R7DKR-ND,ADL5511ACPZ-R7,Analog Devices Inc.,IC RF DETECT 0HZ-6GHZ 16LFCSP,2036,6000,"Digi-Reel","0","1","Digi-Reel®","TruPwr™","Active","0Hz ~ 6GHz","CDMA, CDMA2000, LTE, WiMAX","-28dBm ~ 17dBm","-","4.75V ~ 5.25V","21.5mA","16-WFQFN Exposed Pad, CSP","16-LFCSP-WQ (3x3)"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/AD8314.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/RM-8.jpg,AD8314ARMZ-ND,AD8314ARMZ,Analog Devices Inc.,IC RF DETECT 100MHZ-2.7GHZ 8MSOP,1299,20650,"10.13000","0","1","Tube","-","Active","100MHz ~ 2.7GHz","Cellular, GSM, TDMA, CDMA","-45dBm ~ 0dBm","-","2.7V ~ 5.5V","5.7mA","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
http://www.linear.com/docs/26333,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1698;DD;8.jpg,LT5538IDD#PBF-ND,LT5538IDD#PBF,Linear Technology/Analog Devices,IC RF DETECT 40MHZ-3.8GHZ 8DFN,1919,0,"10.91000","0","1","Tube","-","Active","40MHz ~ 3.8GHz","General Purpose","-75dBm ~ 10dBm","±1dB","3V ~ 5.25V","36mA","8-WFDFN Exposed Pad","8-DFN (3x3)"
http://www.linear.com/docs/29700,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1725;DD;12.jpg,LTC5587IDD#PBF-ND,LTC5587IDD#PBF,Linear Technology/Analog Devices,IC RF DETECT 10MHZ-6GHZ 12DFN,2634,0,"12.52000","0","1","Tube","-","Active","10MHz ~ 6GHz","CDMA, GSM, EDGE, W-CDMA","-34dBm ~ 6dBm","±1dB","2.7V ~ 3.6V","3mA","12-WFDFN Exposed Pad","12-DFN (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc602.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-3560-2-ND,HMC602LP4ETR,Analog Devices Inc.,IC RF DETECT 1MHZ-8GHZ 24QFN,1500,500,"13.81478","0","500","Tape & Reel (TR)","-","Active","1MHz ~ 8GHz","WiMAX / WiBro","-","±1dB","4.5V ~ 5.5V","113mA","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc602.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-3560-1-ND,HMC602LP4ETR,Analog Devices Inc.,IC RF DETECT 1MHZ-8GHZ 24QFN,1600,500,"19.82000","0","1","Cut Tape (CT)","-","Active","1MHz ~ 8GHz","WiMAX / WiBro","-","±1dB","4.5V ~ 5.5V","113mA","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc602.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-3560-6-ND,HMC602LP4ETR,Analog Devices Inc.,IC RF DETECT 1MHZ-8GHZ 24QFN,1600,500,"Digi-Reel","0","1","Digi-Reel®","-","Active","1MHz ~ 8GHz","WiMAX / WiBro","-","±1dB","4.5V ~ 5.5V","113mA","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8362.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;RU-16;RU;16.jpg,AD8362ARUZ-ND,AD8362ARUZ,Analog Devices Inc.,IC RF DETECT 50HZ-3.8GHZ 16TSSOP,1674,0,"14.00000","0","1","Tube","-","Active","50Hz ~ 3.8GHz","Cellular, GSM, CDMA, TDMA, TETRA","-52dBm ~ 8dBm","±0.5dB","4.5V ~ 5.5V","20mA","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8313.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/RM-8.jpg,AD8313ARMZ-REEL7TR-ND,AD8313ARMZ-REEL7,Analog Devices Inc.,IC RF DETECT 100MHZ-2.5GHZ 8MSOP,1000,1000,"14.16727","0","1000","Tape & Reel (TR)","-","Active","100MHz ~ 2.5GHz","RADAR, 802.11/WiFi, 8.2.16/WiMax, Wireless LAN","-65dBm ~ 0dBm","±1dB","2.7V ~ 5.5V","13.7mA","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8313.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/RM-8.jpg,AD8313ARMZ-REEL7CT-ND,AD8313ARMZ-REEL7,Analog Devices Inc.,IC RF DETECT 100MHZ-2.5GHZ 8MSOP,1626,1000,"21.89000","0","1","Cut Tape (CT)","-","Active","100MHz ~ 2.5GHz","RADAR, 802.11/WiFi, 8.2.16/WiMax, Wireless LAN","-65dBm ~ 0dBm","±1dB","2.7V ~ 5.5V","13.7mA","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8313.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/RM-8.jpg,AD8313ARMZ-REEL7DKR-ND,AD8313ARMZ-REEL7,Analog Devices Inc.,IC RF DETECT 100MHZ-2.5GHZ 8MSOP,1626,1000,"Digi-Reel","0","1","Digi-Reel®","-","Active","100MHz ~ 2.5GHz","RADAR, 802.11/WiFi, 8.2.16/WiMax, Wireless LAN","-65dBm ~ 0dBm","±1dB","2.7V ~ 5.5V","13.7mA","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
http://www.analog.com/media/en/technical-documentation/data-sheets/LTC5582.pdf,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1699;DD;10.jpg,LTC5582IDD#PBF-ND,LTC5582IDD#PBF,Linear Technology/Analog Devices,IC RF DETECT 40MHZ-10GHZ 10DFN,2378,0,"15.02000","0","1","Tube","-","Active","40MHz ~ 10GHz","CDMA, LTE, W-CDMA, WiMAX","-57dBm ~ 2dBm","±0.5dB","3.1V ~ 3.5V","41.6mA","10-WFDFN Exposed Pad","10-DFN (3x3)"
http://www.linear.com/docs/29742,//media.digikey.com/Renders/Linear%20Tech%20Renders/24-QFN_05-08-1697.jpg,LTC5583IUF#PBF-ND,LTC5583IUF#PBF,Linear Technology/Analog Devices,IC RF DETECT 40MHZ-6GHZ 24QFN,690,0,"18.42000","0","1","Tube","-","Active","40MHz ~ 6GHz","CDMA, LTE, W-CDMA, WiMAX","-59dBm ~ 4dBm","±0.5dB","3.1V ~ 3.5V","90.1mA","24-WFQFN Exposed Pad","24-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8313.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/RM-8.jpg,AD8313ARMZ-ND,AD8313ARMZ,Analog Devices Inc.,IC RF DETECT 100MHZ-2.5GHZ 8MSOP,2825,300,"21.25000","0","1","Tube","-","Active","100MHz ~ 2.5GHz","RADAR, 802.11/WiFi, 8.2.16/WiMax, Wireless LAN","-65dBm ~ 0dBm","±1dB","2.7V ~ 5.5V","13.7mA","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc611.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-3113-ND,HMC611LP4E,Analog Devices Inc.,IC RF DETECT 1MHZ-10GHZ 24QFN,274,0,"22.79000","0","1","Strip","-","Active","1MHz ~ 10GHz","WiMAX / WiBro","-","±1dB","4.5V ~ 5.5V","106mA","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8302.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/14-TSSOP.jpg,AD8302ARUZ-ND,AD8302ARUZ,Analog Devices Inc.,IC RF DETECT 2.7GHZ 14TSSOP,368,0,"26.02000","0","1","Tube","-","Active","2.7GHz","General Purpose","-60dBm ~ 0dBm","±0.5dB","2.7V ~ 5.5V","23mA","14-TSSOP (0.173"", 4.40mm Width)","14-TSSOP"
http://www.crystek.com/microwave/spec-sheets/rfdetector/CPDETLS-4000.pdf,//media.digikey.com/Photos/Crystek%20Photos/CPDETLS-4000.JPG,744-1445-ND,CPDETLS-4000,Crystek Corporation,IC RF DETECT 10MHZ-4GHZ,132,0,"33.76000","0","1","Bulk","-","Active","10MHz ~ 4GHz","General Purpose","-10dBm ~ 30dBm","-","-","-","Inline, SMA Connection, F and M","-"
http://www.analog.com/media/en/technical-documentation/data-sheets/5596f.pdf,//media.digikey.com/Renders/Linear%20Tech%20Renders/8-DFN.jpg,LTC5596IDC#TRMPBFTR-ND,LTC5596IDC#TRMPBF,Linear Technology/Analog Devices,IC RF DETECT 100MHZ-40GHZ 8DFN,2500,0,"46.70900","0","500","Tape & Reel (TR)","-","Active","100MHz ~ 40GHz","Cellular, WLAN","-40.8dBm ~ 6.3dBm","±1dB","3.3V","30mA","8-WFDFN Exposed Pad","8-DFN (2x2) Flip Chip"
http://www.analog.com/media/en/technical-documentation/data-sheets/5596f.pdf,//media.digikey.com/Renders/Linear%20Tech%20Renders/8-DFN.jpg,LTC5596IDC#TRMPBFCT-ND,LTC5596IDC#TRMPBF,Linear Technology/Analog Devices,IC RF DETECT 100MHZ-40GHZ 8DFN,2533,0,"67.95000","0","1","Cut Tape (CT)","-","Active","100MHz ~ 40GHz","Cellular, WLAN","-40.8dBm ~ 6.3dBm","±1dB","3.3V","30mA","8-WFDFN Exposed Pad","8-DFN (2x2) Flip Chip"
http://www.analog.com/media/en/technical-documentation/data-sheets/5596f.pdf,//media.digikey.com/Renders/Linear%20Tech%20Renders/8-DFN.jpg,LTC5596IDC#TRMPBFDKR-ND,LTC5596IDC#TRMPBF,Linear Technology/Analog Devices,IC RF DETECT 100MHZ-40GHZ 8DFN,2533,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","100MHz ~ 40GHz","Cellular, WLAN","-40.8dBm ~ 6.3dBm","±1dB","3.3V","30mA","8-WFDFN Exposed Pad","8-DFN (2x2) Flip Chip"
