Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Function","LO Frequency","RF Frequency","P1dB","Gain","Noise Figure","Current - Supply","Voltage - Supply","Package / Case","Supplier Device Package"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SKY73012.pdf,//media.digikey.com/photos/Skyworks%20Solutions%20Photos/SKY73012-11.JPG,863-1082-1-ND,SKY73012-11,Skyworks Solutions Inc.,RF DEMOD IC 400MZ-3.9GHZ 32RFLGA,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","Demodulator","400MHz ~ 3.9GHz","400MHz ~ 3.9GHz","12.5dBm","-0.5dB","19dB","75mA","2.7V ~ 3.6V","32-TFLGA Exposed Pad","32-RFLGA™ (5x5)"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SKY73012.pdf,//media.digikey.com/photos/Skyworks%20Solutions%20Photos/SKY73012-11.JPG,863-1082-6-ND,SKY73012-11,Skyworks Solutions Inc.,RF DEMOD IC 400MZ-3.9GHZ 32RFLGA,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","Demodulator","400MHz ~ 3.9GHz","400MHz ~ 3.9GHz","12.5dBm","-0.5dB","19dB","75mA","2.7V ~ 3.6V","32-TFLGA Exposed Pad","32-RFLGA™ (5x5)"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/TDA7478_Rev2004.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/RU-16.jpg,E-TDA7478D-ND,E-TDA7478D,STMicroelectronics,RF DEMODULATOR IC 16TSSOP,0,0,"Obsolete","0","1225","Tube","-","Obsolete","Demodulator, Filter","-","-","-","20dB","-","7.5mA","4.5V ~ 5.5V","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/TDA7478_Rev2004.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/RU-16.jpg,E-TDA7478DTR-ND,E-TDA7478DTR,STMicroelectronics,RF DEMODULATOR IC 16TSSOP,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","Demodulator, Filter","-","-","-","20dB","-","7.5mA","4.5V ~ 5.5V","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
http://www.onsemi.com/pub/Collateral/LC72725KM-D.PDF,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,LC72725KM-TLM-E-ND,LC72725KM-TLM-E,ON Semiconductor,RF DEMODULATOR IC 16MFP,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","Demodulator","-","-","-","31dB","-","-","2.7V ~ 6.5V","16-SOIC (0.173"", 4.40mm Width)","16-MFP"
http://www.onsemi.com/pub/Collateral/LC72725KVS-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/16-SSOP.jpg,LC72725KVS-TLM-H-ND,LC72725KVS-TLM-H,ON Semiconductor,RF DEMODULATOR IC 16SSOP,0,0,"Obsolete","0","2000","Tape & Reel (TR)","-","Obsolete","Demodulator","-","-","-","31dB","-","-","3V ~ 5.5V","16-SSOP (0.173"", 4.40mm Width)","16-SSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc597.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-1186-2-ND,HMC597LP4ETR,Analog Devices Inc.,RF DEMOD IC 100MHZ-4GHZ 24QFN,0,0,"Obsolete","0","500","Tape & Reel (TR)","-","Obsolete","Demodulator","100MHz ~ 4GHz","100MHz ~ 4GHz","12dBm","-","15dB","200mA","4.5V ~ 5.5V","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc597.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-1186-1-ND,HMC597LP4ETR,Analog Devices Inc.,RF DEMOD IC 100MHZ-4GHZ 24QFN,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","Demodulator","100MHz ~ 4GHz","100MHz ~ 4GHz","12dBm","-","15dB","200mA","4.5V ~ 5.5V","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc597.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-1186-6-ND,HMC597LP4ETR,Analog Devices Inc.,RF DEMOD IC 100MHZ-4GHZ 24QFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","Demodulator","100MHz ~ 4GHz","100MHz ~ 4GHz","12dBm","-","15dB","200mA","4.5V ~ 5.5V","24-VFQFN Exposed Pad","24-QFN (4x4)"
-,//media.digikey.com/Renders/Maxim%20Renders/175;21-0140;TI;28.jpg,MAX2308ETI-ND,MAX2308ETI,Maxim Integrated,RF DEMOD IC 70MHZ-300MHZ 28TQFN,0,0,"Discontinued at Digi-Key","0","1","Tube","-","Discontinued at Digi-Key","Demodulator","-","70MHz ~ 300MHz","-9dBm","-","6.36dB","41.5mA","2.7V","28-WFQFN Exposed Pad","28-TQFN (5x5)"
https://datasheets.maximintegrated.com/en/ds/MAX2306-MAX2309.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0140;TI;28.jpg,MAX2308ETI-T-ND,MAX2308ETI-T,Maxim Integrated,RF DEMOD IC 70MHZ-300MHZ 28TQFN,0,0,"Discontinued at Digi-Key","0","2500","Tape & Reel (TR)","-","Discontinued at Digi-Key","Demodulator","-","70MHz ~ 300MHz","-9dBm","-","6.36dB","41.5mA","2.7V","28-WFQFN Exposed Pad","28-TQFN (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc1090.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/16-VFQFN%20Exposed%20Pad.jpg,1127-1674-ND,HMC1090LP3E,Analog Devices Inc.,RF DEMOD IC 700MHZ-3.5GHZ 16QFN,0,0,"Obsolete","0","32","Strip","-","Obsolete","Downconverter","-","700MHz ~ 3.5GHz","-","8.4dB","10.5dB","91mA","3.3V","16-VFQFN Exposed Pad","16-QFN (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc567.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,1127-1771-2-ND,HMC567LC5TR,Analog Devices Inc.,RF DEMOD IC 7GHZ-9GHZ 32SMT,0,0,"Obsolete","0","100","Tape & Reel (TR)","-","Obsolete","-","3.5GHz ~ 12.5GHz","7GHz ~ 9GHz","-4dBm","-","2.5dB","160mA","5V","32-TFQFN Exposed Pad","32-SMT (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc567.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,1127-1771-1-ND,HMC567LC5TR,Analog Devices Inc.,RF DEMOD IC 7GHZ-9GHZ 32SMT,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","-","3.5GHz ~ 12.5GHz","7GHz ~ 9GHz","-4dBm","-","2.5dB","160mA","5V","32-TFQFN Exposed Pad","32-SMT (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc567.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,1127-1771-6-ND,HMC567LC5TR,Analog Devices Inc.,RF DEMOD IC 7GHZ-9GHZ 32SMT,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","-","3.5GHz ~ 12.5GHz","7GHz ~ 9GHz","-4dBm","-","2.5dB","160mA","5V","32-TFQFN Exposed Pad","32-SMT (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc869.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,1127-1792-2-ND,HMC869LC5TR,Analog Devices Inc.,RF DEMOD IC 12GHZ-16GHZ 32SMT,0,0,"Obsolete","0","100","Tape & Reel (TR)","-","Obsolete","Downconverter","8.5GHz ~ 19.5GHz","12GHz ~ 16GHz","-","-","2.8dB","100mA","3V, 5V","32-TFCQFN Exposed Pad","32-CSMT (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc869.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,1127-1792-1-ND,HMC869LC5TR,Analog Devices Inc.,RF DEMOD IC 12GHZ-16GHZ 32SMT,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","Downconverter","8.5GHz ~ 19.5GHz","12GHz ~ 16GHz","-","-","2.8dB","100mA","3V, 5V","32-TFCQFN Exposed Pad","32-CSMT (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc869.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,1127-1792-6-ND,HMC869LC5TR,Analog Devices Inc.,RF DEMOD IC 12GHZ-16GHZ 32SMT,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","Downconverter","8.5GHz ~ 19.5GHz","12GHz ~ 16GHz","-","-","2.8dB","100mA","3V, 5V","32-TFCQFN Exposed Pad","32-CSMT (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc908.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,1127-1793-2-ND,HMC908LC5TR,Analog Devices Inc.,RF DEMOD IC 9GHZ-12GHZ 32SMT,0,0,"Obsolete","0","100","Tape & Reel (TR)","-","Obsolete","Downconverter","5.5GHz ~ 15.5GHz","9GHz ~ 12GHz","-","-","2.2dB","100mA","5V","32-TFCQFN Exposed Pad","32-CSMT (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc908.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,1127-1793-1-ND,HMC908LC5TR,Analog Devices Inc.,RF DEMOD IC 9GHZ-12GHZ 32SMT,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","Downconverter","5.5GHz ~ 15.5GHz","9GHz ~ 12GHz","-","-","2.2dB","100mA","5V","32-TFCQFN Exposed Pad","32-CSMT (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc908.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,1127-1793-6-ND,HMC908LC5TR,Analog Devices Inc.,RF DEMOD IC 9GHZ-12GHZ 32SMT,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","Downconverter","5.5GHz ~ 15.5GHz","9GHz ~ 12GHz","-","-","2.2dB","100mA","5V","32-TFCQFN Exposed Pad","32-CSMT (5x5)"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/LC72720YVS.pdf,//media.digikey.com/Renders/On%20Semi%20Renders/30-SSOP.jpg,LC72720YVS-MPB-E-ND,LC72720YVS-MPB-E,ON Semiconductor,RF DEMODULATOR IC 30SSOP,0,0,"Obsolete","0","48","Tube","-","Obsolete","-","-","-","-","31dB","-","6mA","3V ~ 3.6V","30-LSSOP (0.220"", 5.60mm Width)","30-SSOP"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/LC72720YVS.pdf,//media.digikey.com/Renders/On%20Semi%20Renders/30-SSOP.jpg,LC72720YVS-TLM-E-ND,LC72720YVS-TLM-E,ON Semiconductor,RF DEMODULATOR IC 30SSOP,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","-","-","-","-","31dB","-","6mA","3V ~ 3.6V","30-LSSOP (0.220"", 5.60mm Width)","30-SSOP"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/LC72720YV.pdf,//media.digikey.com/Renders/On%20Semi%20Renders/30-SSOP.jpg,LC72720YV-TLM-E-ND,LC72720YV-TLM-E,ON Semiconductor,RF DEMODULATOR IC 30SSOP,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","-","-","-","-","31dB","-","6mA","3V ~ 3.6V","30-LSSOP (0.220"", 5.60mm Width)","30-SSOP"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/LC72722PM.pdf,//media.digikey.com/Renders/On%20Semi%20Renders/24-SOIC.jpg,LC72722PM-MPB-E-ND,LC72722PM-MPB-E,ON Semiconductor,RF DEMODULATOR IC 24MFP,0,0,"Obsolete","0","50","Tube","-","Obsolete","-","-","-","-","31dB","-","9mA","4.5V ~ 5.5V","24-SOIC (0.311"", 7.90mm Width)","24-MFP"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/LC72722PMS.pdf,//media.digikey.com/Renders/On%20Semi%20Renders/24-SOIC.jpg,LC72722PMS-MPB-E-ND,LC72722PMS-MPB-E,ON Semiconductor,RF DEMODULATOR IC 24MFP,0,0,"Obsolete","0","50","Tube","-","Obsolete","-","-","-","-","31dB","-","9mA","4.5V ~ 5.5V","24-SOIC (0.311"", 7.90mm Width)","24-MFP"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/LC72722PMS.pdf,//media.digikey.com/Renders/On%20Semi%20Renders/24-SOIC.jpg,LC72722PMS-TLM-E-ND,LC72722PMS-TLM-E,ON Semiconductor,RF DEMODULATOR IC 24MFP,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","-","-","-","-","31dB","-","9mA","4.5V ~ 5.5V","24-SOIC (0.311"", 7.90mm Width)","24-MFP"
//media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/LC72722PM.pdf,//media.digikey.com/Renders/On%20Semi%20Renders/24-SOIC.jpg,LC72722PM-TLM-E-ND,LC72722PM-TLM-E,ON Semiconductor,RF DEMODULATOR IC 24MFP,0,0,"Active","0","0","Tape & Reel (TR)","-","Active","-","-","-","-","31dB","-","9mA","4.5V ~ 5.5V","24-SOIC (0.311"", 7.90mm Width)","24-MFP"
http://www.onsemi.com/pub/Collateral/LC72725KM-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/16-SSOP.jpg,LC72725KV-MPB-E-ND,LC72725KV-MPB-E,ON Semiconductor,RF DEMODULATOR IC 16SSOP,0,0,"Obsolete","0","180","Tube","-","Obsolete","-","-","-","-","31dB","-","8mA","2.7V ~ 5.5V","16-LSSOP (0.173"", 4.40mm Width)","16-SSOP"
http://www.onsemi.com/pub/Collateral/LC72725KVS-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/16-SSOP.jpg,LC72725KVS-H-ND,LC72725KVS-H,ON Semiconductor,RF DEMODULATOR IC 16SSOP,0,0,"Obsolete","0","180","Tube","-","Obsolete","-","-","-","-","31dB","-","3.5mA","3V ~ 5.5V","16-LSSOP (0.173"", 4.40mm Width)","16-SSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8347.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/Pkg%20MTC28.jpg,AD8347ARU-REEL7TR-ND,AD8347ARU-REEL7,Analog Devices Inc.,RF DEMOD IC 800MZ-2.7GHZ 28TSSOP,0,0,"Obsolete","0","1000","Tape & Reel (TR)","AD8347","Obsolete","Demodulator","800MHz ~ 2.7GHz","800MHz ~ 2.7GHz","-30dBm","39.5dB","11dB","80mA","2.7V ~ 5.5V","28-TSSOP (0.173"", 4.40mm Width)","28-TSSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8348.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/Pkg%20MTC28.jpg,AD8348ARU-REEL7TR-ND,AD8348ARU-REEL7,Analog Devices Inc.,RF DEMOD IC 50MHZ-1GHZ 28TSSOP,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","Demodulator","100MHz ~ 2GHz","50MHz ~ 1GHz","-22dBm","25.5dB","10.75dB","58mA","2.7V ~ 5.5V","28-TSSOP (0.173"", 4.40mm Width)","28-TSSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc567.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,HMC567LC5-ND,HMC567LC5,Analog Devices Inc.,RF DEMOD IC 7GHZ-9GHZ 32SMT,0,0,"Obsolete","0","1","Strip","-","Obsolete","-","3.5GHz ~ 12.5GHz","7GHz ~ 9GHz","-4dBm","-","2.5dB","160mA","5V","32-TFQFN Exposed Pad","32-SMT (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc908.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,HMC908LC5-ND,HMC908LC5,Analog Devices Inc.,RF DEMOD IC 9GHZ-12GHZ 32SMT,0,0,"Obsolete","0","1","Strip","-","Obsolete","Downconverter","5.5GHz ~ 15.5GHz","9GHz ~ 12GHz","-","-","2.2dB","100mA","5V","32-TFCQFN Exposed Pad","32-CSMT (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc869.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,HMC869LC5-ND,HMC869LC5,Analog Devices Inc.,RF DEMOD IC 12GHZ-16GHZ 32SMT,0,0,"Obsolete","0","1","Strip","-","Obsolete","Downconverter","8.5GHz ~ 19.5GHz","12GHz ~ 16GHz","-","-","2.8dB","100mA","3V, 5V","32-TFCQFN Exposed Pad","32-CSMT (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc597.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,HMC597LP4-ND,HMC597LP4,Analog Devices Inc.,RF DEMOD IC 100MHZ-4GHZ 24QFN,0,0,"Obsolete","0","296","Strip","-","Obsolete","Demodulator","100MHz ~ 4GHz","100MHz ~ 4GHz","12dBm","-","15dB","200mA","4.5V ~ 5.5V","24-VFQFN Exposed Pad","24-QFN (4x4)"
-,//media.digikey.com/Renders/On%20Semi%20Renders/16%20SOIC.jpg,LC72723MA-AH-ND,LC72723MA-AH,ON Semiconductor,RF DEMODULATOR IC MFP16,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","-","-","-","-","-","-","-","-","-","-"
-,//media.digikey.com/Renders/On%20Semi%20Renders/64-SQFP.jpg,LC72711LWHS-E-ND,LC72711LWHS-E,ON Semiconductor,RF DEMODULATOR IC 64SQFP,0,0,"Obsolete","0","800","Tray","-","Obsolete","-","-","-","-","-","-","-","-","-","-"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc567.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,HMC567LC5TR-R5-ND,HMC567LC5TR-R5,Analog Devices Inc.,RF DEMOD IC 7GHZ-9GHZ 32SMT,0,0,"Obsolete","0","500","Tape & Reel (TR)","-","Obsolete","Downconverter","3.5GHz ~ 12.5GHz","7GHz ~ 9GHz","-4dBm","-","2.5dB","160mA","5V","32-TFQFN Exposed Pad","32-SMT (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc908.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,HMC908LC5TR-R5-ND,HMC908LC5TR-R5,Analog Devices Inc.,RF DEMOD IC 9GHZ-12GHZ 32SMT,0,0,"Obsolete","0","500","Tape & Reel (TR)","-","Obsolete","Downconverter","5.5GHz ~ 15.5GHz","9GHz ~ 12GHz","-","-","2.2dB","100mA","5V","32-TFCQFN Exposed Pad","32-CSMT (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc597.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,HMC597LP4TR-ND,HMC597LP4TR,Analog Devices Inc.,RF DEMOD IC 100MHZ-4GHZ 24QFN,0,0,"Obsolete","0","500","Tape & Reel (TR)","-","Obsolete","Demodulator","100MHz ~ 4GHz","100MHz ~ 4GHz","12dBm","-","15dB","200mA","4.5V ~ 5.5V","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc869.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,HMC869LC5TR-R5-ND,HMC869LC5TR-R5,Analog Devices Inc.,RF DEMOD IC 12GHZ-16GHZ 32SMT,0,0,"Obsolete","0","500","Tape & Reel (TR)","-","Obsolete","-","8.5GHz ~ 19.5GHz","12GHz ~ 16GHz","-","-","2.8dB","100mA","3V, 5V","32-TFCQFN Exposed Pad","32-CSMT (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc597.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,HMC597LP4E-ND,HMC597LP4E,Analog Devices Inc.,RF DEMOD IC 100MHZ-4GHZ 24QFN,0,0,"Obsolete","0","1","Strip","-","Obsolete","Demodulator","100MHz ~ 4GHz","100MHz ~ 4GHz","12dBm","-","15dB","200mA","4.5V ~ 5.5V","24-VFQFN Exposed Pad","24-QFN (4x4)"
-,-,SI2180-A50-GM-ND,SI2180-A50-GM,Silicon Labs,IC DEMODULATORULATOR 48QFN,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-","-","-","-"
-,-,SI2180-A50-GMR-ND,SI2180-A50-GMR,Silicon Labs,IC DEMODULATORULATOR 48QFN,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-","-","-","-"
-,-,SI21802-A50-GM-ND,SI21802-A50-GM,Silicon Labs,IC DEMODULATORULATOR 68QFN,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-","-","-","-"
-,-,SI21802-A50-GMR-ND,SI21802-A50-GMR,Silicon Labs,IC DEMODULATORULATOR 68QFN,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-","-","-","-"
-,-,SI2181-A50-GM-ND,SI2181-A50-GM,Silicon Labs,IC DEMODULATORULATOR 48QFN,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-","-","-","-"
-,-,SI2181-A50-GMR-ND,SI2181-A50-GMR,Silicon Labs,IC DEMODULATORULATOR 48QFN,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-","-","-","-"
-,-,SI21812-A50-GM-ND,SI21812-A50-GM,Silicon Labs,IC DEMODULATORULATOR 68QFN,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-","-","-","-"
-,-,SI21812-A50-GMR-ND,SI21812-A50-GMR,Silicon Labs,IC DEMODULATORULATOR 68QFN,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-","-","-","-"
-,-,SI2182-A50-GM-ND,SI2182-A50-GM,Silicon Labs,IC DEMODULATORULATOR 48QFN,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-","-","-","-"
-,-,SI2182-A50-GMR-ND,SI2182-A50-GMR,Silicon Labs,IC DEMODULATORULATOR 48QFN,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-","-","-","-"
-,-,SI21822-A50-GM-ND,SI21822-A50-GM,Silicon Labs,IC DEMODULATORULATOR 68QFN,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-","-","-","-"
-,-,SI21822-A50-GMR-ND,SI21822-A50-GMR,Silicon Labs,IC DEMODULATORULATOR 68QFN,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-","-","-","-"
-,-,SI2183-A50-GM-ND,SI2183-A50-GM,Silicon Labs,IC DEMODULATORULATOR 48QFN,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-","-","-","-"
-,-,SI2183-A50-GMR-ND,SI2183-A50-GMR,Silicon Labs,IC DEMODULATORULATOR 48QFN,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-","-","-","-"
-,-,SI21832-A50-GM-ND,SI21832-A50-GM,Silicon Labs,IC DEMODULATORULATOR 68QFN,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-","-","-","-"
-,-,SI21832-A50-GMR-ND,SI21832-A50-GMR,Silicon Labs,IC DEMODULATORULATOR 68QFN,0,0,"Obsolete","0","0","-","-","Obsolete","-","-","-","-","-","-","-","-","-","-"
-,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1693;UH;32.jpg,LTC5586IUH-ND,LTC5586IUH,Linear Technology/Analog Devices,RF DEMOD IC 300MHZ-6GHZ 32QFN,0,0,"Obsolete","0","0","-","-","Obsolete","Demodulator, Amplifier","300MHz ~ 6GHz","300MHz ~ 6GHz","12.5dBm","9.2dB","31dB","440mA","5V","32-WFQFN Exposed Pad","32-QFN (5x5)"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/TDA1593.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SOIC%200.295.jpg,568-3580-5-ND,"TDA1593T/V3,112",NXP USA Inc.,RF DEMODULATOR IC 20SO,0,0,"Obsolete","0","1520","Tube","-","Obsolete","Demodulator, Amplifier","-","-","-","-","-","20mA","7.5V ~ 12V","20-SOIC (0.295"", 7.50mm Width)","20-SO"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/TDA1597_3.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/18-DIP.jpg,568-3582-5-ND,"TDA1597/V1,112",NXP USA Inc.,RF DEMODULATOR IC 18DIP,0,0,"Obsolete","0","1000","Tube","-","Obsolete","Demodulator, Amplifier","-","-","-","-","-","26mA","7.5V ~ 12V","18-DIP (0.300"", 7.62mm)","18-DIP"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/TDA1597_3.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SOIC%200.295.jpg,568-3583-5-ND,"TDA1597T/V1,112",NXP USA Inc.,RF DEMODULATOR IC 20SO,0,0,"Obsolete","0","1520","Tube","-","Obsolete","Demodulator, Amplifier","-","-","-","-","-","26mA","7.5V ~ 12V","20-SOIC (0.295"", 7.50mm Width)","20-SO"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/TDA1599.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-SOIC%200.295.jpg,568-3584-5-ND,"TDA1599T/V3,512",NXP USA Inc.,RF DEMODULATOR IC 20SO,0,0,"Obsolete","0","1520","Tube","-","Obsolete","Demodulator, Amplifier","-","-","-","-","-","26mA","7.5V ~ 12V","20-SOIC (0.295"", 7.50mm Width)","20-SO"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/SAA6579.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/DIP16_SOT38-1%20Pkg.jpg,"SAA6579/V1,112-ND","SAA6579/V1,112",NXP USA Inc.,RF DEMODULATOR IC 16DIP,0,0,"Obsolete","0","1000","Tube","-","Obsolete","Demodulator, Filter","-","-","-","23dB","-","6mA","3.6V ~ 5.5V","16-DIP (0.300"", 7.62mm)","16-DIP"
