Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Function","Modulation or Protocol","Frequency","Applications","Interface","Sensitivity","Power - Output","Data Rate (Max)","Features"
https://linxtechnologies.com/wp/wp-content/uploads/otx-fff-hh-kf-ht.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/MFG_OTX-4xx-HH-KF2-HT.jpg,OTX-418-HH-KF2-HT-ND,OTX-418-HH-KF2-HT,Linx Technologies Inc.,XMITTER KEYFOB 418MHZ 2 BUTTON,0,0,"26.66000","0","1","-","Active","Transmitter","ASK, OOK","418MHz","General Remote Control, Home Automation, RKE","Handheld, 2 Button","-","-","-","2 Buttons, 750 ft. Operating Distance"
http://ww1.microchip.com/downloads/en/DeviceDoc/70664B.pdf,//media.digikey.com/Photos/Microchip%20Tech%20Photos/AC182015-1.jpg,AC182015-1-ND,AC182015-1,Microchip Technology,ADAPTER USB WIRELESS,4,0,"49.95000","0","1","Zena™","Active","Adapter","ISM","2.4GHz","General Purpose","USB","-","-","-","-"
http://ww1.microchip.com/downloads/en/DeviceDoc/70664B.pdf,//media.digikey.com/Photos/Microchip%20Tech%20Photos/AC182015-2.jpg,AC182015-2-ND,AC182015-2,Microchip Technology,WIRELESS ADAPTER ZENA 868MHZ,4,0,"49.95000","0","1","Zena™","Active","Adapter","ISM","868MHz","General Purpose","USB","-","-","-","-"
http://ww1.microchip.com/downloads/en/DeviceDoc/70664B.pdf,//media.digikey.com/Photos/Microchip%20Tech%20Photos/AC182015-3.jpg,AC182015-3-ND,AC182015-3,Microchip Technology,WIRELESS ADAPTER ZENA 915MHZ,0,0,"49.95000","0","1","Zena™","Active","Adapter","ISM","915MHz","General Purpose","USB","-","-","-","-"
https://www.rfsolutions.co.uk/downloads/1455816818DS-HORNET.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/HORNET-S2M.jpg,HORNET-S2M-ND,HORNET-S2M,RF Solutions,"2 CH REMOTE CONTROL SYS 230VAC,",3,0,"88.32000","0","1","-","Active","Transmitter and Receiver, Set","FM","433.92MHz","General Purpose","Handheld, 2 Button","-","10mW","-","2 Channels"
https://www.rfsolutions.co.uk/downloads/1523520821DS-MAINSLINK-7.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/MAINSLINK.jpg,MAINSLINK-ND,MAINSLINK,RF Solutions,MAINSLINK WIRELESS CABLE REPL,1,0,"133.64000","0","1","-","Active","Transmitter and Receiver, Set","ISM","869.5MHz","General Purpose","Screw Terminals","-","-","-","Wall Mount"
https://www.rfsolutions.co.uk/downloads/1528364192DS-725.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/MFG_725-TRX8-1K.jpg,725TRX8-1K-ND,725TRX8-1K,RF Solutions,LORA DIN RAIL TRANSCEIVER 868MHZ,1,0,"206.26000","0","1","-","Active","Transceiver","-","915MHz","General Purpose","-","-","13dBm","-","-"
http://www.multitech.com/documents/publications/data-sheets/86002164.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTC-LAT1-B02.JPG,881-1288-ND,MTC-LAT1-B02,Multi-Tech Systems Inc.,"LTE CAT 3 MODEM, RS-232 INTERFAC",1,0,"276.62000","0","1","MultiConnect® Cell","Active","Transceiver, Modem","GPS, LTE","700MHz, 850MHz, 1.575GHz, 1.7GHz, 1.9GHz","General Purpose","RS-232, USB","-","-","100Mbps","-"
http://advdownload.advantech.com/productfile/PIS/BB-WSD2CTJ/Product%20-%20Datasheet/Wzzard_Industrial_R3_0316ds20160416004341.pdf,//media.digikey.com/photos/B&B%20Electronics/WSD2CD2.jpg,1165-1265-ND,BB-WSD2CTJ,"B&B SmartWorx, Inc.",WIRELESS MESH 802.15.4E TEMPERAT,1,0,"499.00000","0","1","Wzzard™","Active","Transceiver","802.15.4","2.4GHz ~ 2.48GHz","-","M-12","-95dBm","8dBm","250kbps","-"
http://sensing.honeywell.com/index.php?ci_id=156488,//media.digikey.com/Photos/Honeywell%20Photos/MFG_WMPR1A02B1A2.jpg,480-6444-ND,WMPR1A02B1A2,Honeywell Sensing and Productivity Solutions,LIMITLESS ETHERNET/IP OUTPUT REC,1,0,"840.37000","0","1","WMPR","Active","Receiver","802.15.4","2.4GHz","General Purpose","RJ-45","-","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2884208,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2884208.jpg,277-2990-ND,2884208,Phoenix Contact,WIRELESS MUX SET 2 MODULES,1,23,"1450.00000","0","1","-","Active","Transceiver, Bluetooth","Bluetooth v1.2","2.402GHz ~ 2.48GHz","Bluetooth v1.2","-","-","16dBm","-","-"
https://linxtechnologies.com/wp/wp-content/uploads/otx-fff-hh-kf-ds.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/OTX-418-HH-KF1-MS.JPG,OTX-433-HH-KF1-DS-ND,OTX-433-HH-KF1-DS,Linx Technologies Inc.,XMITTER KEYFOB 433MHZ 1 BUTTON,3,0,"25.02000","0","1","-","Active","Transmitter","ASK, OOK","433.92MHz","General Remote Control, Home Automation, RKE","-","-","-","-","1 Button, 750 ft. Operating Distance"
https://linxtechnologies.com/wp/wp-content/uploads/otx-fff-hh-kf-ds.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/OTX-433-HH-KF2-MS.JPG,OTX-433-HH-KF2-DS-ND,OTX-433-HH-KF2-DS,Linx Technologies Inc.,XMITTER KEYFOB 433MHZ 2 BUTTON,3,0,"25.02000","0","1","-","Active","Transmitter","ASK, OOK","433.92MHz","General Remote Control, Home Automation, RKE","-","-","-","-","2 Buttons, 750 ft. Operating Distance"
https://linxtechnologies.com/wp/wp-content/uploads/otx-fff-hh-kf-ds.pdf,//media.digikey.com/photos/Linx%20Tech%20Photos/XMITTER%20KEYFOB%205%20BUTTON%20OTX.jpg,OTX-418-HH-KF5-DS-ND,OTX-418-HH-KF5-DS,Linx Technologies Inc.,XMITTER KEYFOB 418MHZ 5 BUTTON,2,0,"25.02000","0","1","-","Active","Transmitter","ASK, OOK","418MHz","General Remote Control, Home Automation, RKE","-","-","-","-","5 Buttons, 750 ft. Operating Distance"
https://linxtechnologies.com/wp/wp-content/uploads/otx-fff-hh-kf-ht.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/MFG_OTX-4xx-HH-KF3-HT.jpg,OTX-433-HH-KF3-HT-ND,OTX-433-HH-KF3-HT,Linx Technologies Inc.,XMITTER KEYFOB 433MHZ 3 BUTTON,1,0,"26.66000","0","1","-","Active","Transmitter","ASK, OOK","433MHz","General Remote Control, Home Automation, RKE","Handheld, 3 Button","-","-","-","3 Buttons, 750 ft. Operating Distance"
http://advdownload.advantech.com/productfile/PIS/BB-WSD2CTJ/Product%20-%20Datasheet/Wzzard_Industrial_R3_0316ds20160416004341.pdf,//media.digikey.com/photos/B&B%20Electronics/WSDxxx2.jpg,1165-1268-ND,WSD1MA2,"B&B SmartWorx, Inc.",WIRELESS MESH 802.15.4E ANALOG S,1,0,"449.00000","0","1","-","Active","Transceiver","802.15.4","2.4GHz ~ 2.48GHz","-","M-12","-95dBm","8dBm","250kbps","-"
http://advdownload.advantech.com/productfile/PIS/BB-WSD2CTJ/Product%20-%20Datasheet/Wzzard_Industrial_R3_0316ds20160416004341.pdf,//media.digikey.com/photos/B&B%20Electronics/WSDxxx2.jpg,1165-1276-ND,WSD1MD2,"B&B SmartWorx, Inc.",WIRELESS MESH 802.15.4E DIGITAL,1,0,"449.00000","0","1","-","Active","Transceiver","802.15.4","2.4GHz ~ 2.48GHz","-","M-12","-95dBm","8dBm","250kbps","-"
http://advdownload.advantech.com/productfile/PIS/BB-WSD2CTJ/Product%20-%20Datasheet/Wzzard_Industrial_R3_0316ds20160416004341.pdf,//media.digikey.com/photos/B&B%20Electronics/WSD2CD2.jpg,1165-1269-ND,BB-WSD2CA2,"B&B SmartWorx, Inc.",WIRELESS MESH 802.15.4E ANALOG S,1,0,"499.00000","0","1","Wzzard™","Active","Transceiver","802.15.4","2.4GHz ~ 2.48GHz","-","M-12","-95dBm","8dBm","250kbps","-"
http://advdownload.advantech.com/productfile/PIS/BB-WSD2CTJ/Product%20-%20Datasheet/Wzzard_Industrial_R3_0316ds20160416004341.pdf,//media.digikey.com/photos/B&B%20Electronics/WSD2MD2.jpg,1165-1275-ND,BB-WSD2MD2,"B&B SmartWorx, Inc.",WIRELESS MESH 802.15.4E DIGITAL,1,2,"499.00000","0","1","-","Active","Transceiver","802.15.4","2.4GHz ~ 2.48GHz","-","M-12","-95dBm","8dBm","250kbps","-"
http://advdownload.advantech.com/productfile/PIS/BB-WSD2CTJ/Product%20-%20Datasheet/Wzzard_Industrial_R3_0316ds20160416004341.pdf,//media.digikey.com/photos/B&B%20Electronics/WSD2CD2.jpg,1165-1277-ND,BB-WSD2CD2,"B&B SmartWorx, Inc.",WIRELESS MESH 802.15.4E DIGITAL,1,0,"499.00000","0","1","Wzzard™","Active","Transceiver","802.15.4","2.4GHz ~ 2.48GHz","-","M-12","-95dBm","8dBm","250kbps","-"
http://advdownload.advantech.com/productfile/PIS/BB-ZZ9D-NA-LR/Product%20-%20Datasheet/ZlinxStandardWirelessIO_1818ds20180511024653.pdf,//media.digikey.com/Photos/B&B%20Electronics/ZZ9D-NB-LR.jpg,1165-1093-ND,BB-ZZ9D-NB-LR-A,"B&B SmartWorx, Inc.",ZLINX WIRELESS I/O,1,12,"632.42000","0","1","Zlinx™","Active","Digital I/O","FSK","900MHz","Wireless","-","-110dBm","1W","115.2kbps","RSSI Equipped"
-,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2313355.jpg,277-3000-ND,2313355,Phoenix Contact,GSM MODEM W/GPRS/EDGE DIN RAIL,1,0,"756.83000","0","1","-","Active","Transceiver, GPRS, Modem","GPRS, GSM, EDGE","850MHz, 900MHz, 1.8GHz, 1.9GHz","Industrial","RJ-45 Ethernet","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2700452.pdf,//media.digikey.com/Photos/Phoenix%20Photos/27004.jpg,277-9249-ND,2700452,Phoenix Contact,WIRELESS ACCESS CLIENT 802.11,1,0,"1366.97000","0","1","-","Active","Access Point","802.11 a/b/g/n","2.4GHz, 5GHz","WLAN","RJ-45 Ethernet","-","20dBm","54Mbps","-"
//media.digikey.com/pdf/Data%20Sheets/Makeblock%20PDFs/P5010002_Web.pdf,//media.digikey.com/Photos/Makeblock/MFG_P5010002.JPG,1890-1083-ND,P5010002,"Makeblock Co., LTD.",BLUETOOTH DONGLE BT4.0 ROBOT,4,0,"14.99000","0","1","-","Active","Transceiver, Bluetooth","Bluetooth v4.0","2.4GHz ~ 2.48GHz","ISM","USB 2.0","-90dBm","4dBm","-","15m Range"
//media.digikey.com/pdf/Data%20Sheets/RF%20Solutions%20PDFs/FOBBER_FM_Key_Fob_9-9-18.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/FOBBER--8TL1.jpg,FOBBER-8TL1-ND,FOBBER-8TL1,RF Solutions,ON-OFF LATCHING KEYFOB 868MHZ,5,0,"21.31000","0","1","-","Active","Transmitter","FM","868MHz","General Purpose","-","-","13dBm","-","-"
https://www.rfsolutions.co.uk/downloads/1487773624DS-FOBLOQ.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/MFG_FOBLOQF-4T1.jpg,FOBLOQF-4T1-ND,FOBLOQF-4T1,RF Solutions,KEYFOB TRANSMITTER FM 1CH,5,0,"23.74000","0","1","KEELOQ®","Active","Remote Control System","KEELOQ","433.92MHz","General Purpose","Digital","-","-","-","150m Range"
https://www.rfsolutions.co.uk/downloads/1487773624DS-FOBLOQ.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/MFG_FOBLOQF-4T4.jpg,FOBLOQF-4T4-ND,FOBLOQF-4T4,RF Solutions,KEYFOB TRANSMITTER FM 4CH,3,0,"23.74000","0","1","KEELOQ®","Active","Remote Control System","KEELOQ","433.92MHz","General Purpose","Digital","-","-","-","150m Range"
https://www.rfsolutions.co.uk/downloads/1487773624DS-FOBLOQ.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/MFG_FOBLOQF-4T2.jpg,FOBLOQF-4T2-ND,FOBLOQF-4T2,RF Solutions,KEYFOB TRANSMITTER FM 2CH,3,0,"23.98000","0","1","KEELOQ®","Active","Remote Control System","KEELOQ","433.92MHz","General Purpose","Digital","-","-","-","150m Range"
https://www.rfsolutions.co.uk/downloads/1487773624DS-FOBLOQ.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/MFG_FOBLOQF-4T3.jpg,FOBLOQF-4T3-ND,FOBLOQF-4T3,RF Solutions,KEYFOB TRANSMITTER FM 3CH,4,0,"24.20000","0","1","KEELOQ®","Active","Remote Control System","KEELOQ","433.92MHz","General Purpose","Digital","-","-","-","150m Range"
-,-,1096-1031-ND,CSB04PA10-USB,MMB Networks,"ZIGBEE 3.0, THREAD, BLUETOOTH US",0,0,"44.03000","0","1","RapidConnect™","Active","-","Bluetooth v5.0, Thread, Zigbee®","2.4GHz ~ 2.4835GHz","Bluetooth","USB","-103dBm","19.2dBm","921kbps","-"
https://www.sierrawireless.com/-/media/iot/pdf/datasheets/sierrawireless_airprime_hl_series_datasheet.pdf,-,1645-1106-2-ND,HL7650_1104146,Sierra Wireless,"AIRPRIME HL SERIES IOT MODULE, 4",0,0,"49.44688","0","500","HL","Active","Modem","LTE, HSPA+","-","General Purpose","UART, USB","-","-","10Mbps","-"
https://www.sierrawireless.com/-/media/iot/pdf/datasheets/sierrawireless_airprime_hl_series_datasheet.pdf,-,1645-1106-1-ND,HL7650_1104146,Sierra Wireless,"AIRPRIME HL SERIES IOT MODULE, 4",0,0,"72.18000","0","1","HL","Active","Modem","LTE, HSPA+","-","General Purpose","UART, USB","-","-","10Mbps","-"
https://www.sierrawireless.com/-/media/iot/pdf/datasheets/sierrawireless_airprime_hl_series_datasheet.pdf,-,1645-1106-6-ND,HL7650_1104146,Sierra Wireless,"AIRPRIME HL SERIES IOT MODULE, 4",0,0,"Digi-Reel","0","1","HL","Active","Modem","LTE, HSPA+","-","General Purpose","UART, USB","-","-","10Mbps","-"
https://industrial.omron.us/en/media/A2W_Datasheet_A268-E1-01_tcm849-116840.pdf,-,Z10687-ND,A2W-AT2.5-WC1,Omron Automation and Safety,ANTENNA W/MAGN BASE 8' CBL A2W,4,0,"60.44000","0","1","-","Active","Magnetic Base Antenna","-","-","-","-","-","-","-","IP65"
https://www.rfsolutions.co.uk/downloads/1519381288DS-HORNETPRO-1.pdf,-,HORNETPRO-8S1-ND,HORNETPRO-8S1,RF Solutions,1 CH REMOTE CONTROL SYS 12-30VDC,2,0,"89.72000","0","1","HORNETPRO","Active","Remote Control System","-","868MHz","General Purpose","Handheld, 1 Channel","-","-","-","IP68"
https://www.rfsolutions.co.uk/downloads/1519381288DS-HORNETPRO-1.pdf,-,HORNETPRO-8S2-ND,HORNETPRO-8S2,RF Solutions,2 CH REMOTE CONTROL SYS 12-30VDC,1,0,"100.94000","0","1","HORNETPRO","Active","Remote Control System","-","868MHz","General Purpose","Handheld, 2 Channel","-","-","-","IP68"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en558105,//media.digikey.com/Photos/Microchip%20Tech%20Photos/RN-270F.jpg,RN-270F-ND,RN-270F,Microchip Technology,ADAPTER DB9F RS232 TO BLUETOOTH,1,0,"101.97000","0","1","-","Active","Transceiver, Bluetooth","Bluetooth 2.1 +EDR, Class 1","2.4GHz","Bluetooth","RS-232 (DB9)","-70dBm","15dBm","234kBaud","100m Range"
https://www.rfsolutions.co.uk/downloads/1519381288DS-HORNETPRO-1.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/MFG_HORNETPRO-8S4.jpg,HORNETPRO-8S4-ND,HORNETPRO-8S4,RF Solutions,4 CH REMOTE CONTROL SYS 12-30VDC,1,0,"107.95000","0","1","HORNETPRO","Active","Remote Control System","-","868MHz","General Purpose","Handheld, 4 Channel","-","-","-","IP68"
https://connectivity-staging.s3.us-east-2.amazonaws.com/2019-02/CS-PB-IG60-LINUX_v1_0.pdf,-,455-00006-ND,455-00006,Laird - Wireless & Thermal Systems,IG60 GATEWAY STARTER KIT LINUX,0,0,"299.00000","0","1","Sentrius™ IG60","Active","Gateway","802.11ac, Bluetooth v5.0, LTE","-","General Purpose","Ethernet, RS-232, RS-422/485, USB","-","-","-","-"
http://advdownload.advantech.com/productfile/PIS/BB-WSD2C21150/Product%20-%20Datasheet/BB-WSDx_WzzardMeshWirelessSensor-IndApps_0318ds20180321231634.pdf,-,1165-1414-ND,BB-WSD2C21150,"B&B SmartWorx, Inc.",WZZARD MESH INDUSTRIAL COOLERHVA,0,0,"399.00000","0","1","Wzzard™","Active","Sensor","802.15.4, DSSS","2.4GHz","Wireless Mesh Networks","Digital","-95dBm","8dBm","250kbps","IP67"
https://connectivity-staging.s3.us-east-2.amazonaws.com/2019-02/CS-PB-IG60-GREENGRASS_v1_0_1.pdf,-,455-00008-ND,455-00008,Laird - Wireless & Thermal Systems,IG60 GATEWAY KIT AWS IOT GG,0,0,"399.00000","0","1","Sentrius™ IG60","Active","Gateway","802.11ac, Bluetooth v5.0, LTE","-","General Purpose","Ethernet, RS-232, RS-422/485, USB","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/FL_EPA_2_UM.pdf,-,277-17490-ND,1005869,Phoenix Contact,BLUETOOTH ETHERNET PORT ADAPTER,1,4,"400.00000","0","1","-","Active","Ethernet","Bluetooth v2.1+EDR","-","General Purpose","Ethernet","-","10dBm","100Mbps","Built-In Antenna"
https://www.digi.com/pdf/ds-digiex15,-,602-2300-ND,ASB-EX15-XX06-OUS,Digi International,RF IC'S + MODULES CELLULAR,0,0,"523.75000","0","1","EX15","Active","Ethernet","HSPA+, LTE","-","General Purpose","Ethernet, RJ-45, RS-232","-","-","1Gbps","Environmental"
https://www.digi.com/pdf/ds-digiex15,-,602-2301-ND,ASB-EX15-XX06-GLB,Digi International,RF IC'S + MODULES CELLULAR,0,0,"523.75000","0","1","EX15","Active","Ethernet","HSPA+, LTE","-","General Purpose","Ethernet, RJ-45, RS-232","-","-","1Gbps","Environmental"
https://www.digi.com/pdf/ds-digiex15,-,602-2302-ND,ASB-EX15-WX06-OUS,Digi International,RF IC'S + MODULES CELLULAR,0,0,"573.75000","0","1","EX15","Active","Ethernet","802.11 a/b/g/n/ac, HSPA+, LTE","2.4GHz, 5GHz","General Purpose","Ethernet, RJ-45, RS-232","-","-","1Gbps","Environmental"
https://www.digi.com/pdf/ds-digiex15,-,602-2303-ND,ASB-EX15-WX06-GLB,Digi International,RF IC'S + MODULES CELLULAR,0,0,"573.75000","0","1","EX15","Active","Ethernet","802.11 a/b/g/n/ac, HSPA+, LTE","2.4GHz, 5GHz","General Purpose","Ethernet, RJ-45, RS-232","-","-","1Gbps","Environmental"
https://industrial.omron.us/en/media/A2W_Datasheet_A268-E1-01_tcm849-116840.pdf,//media.digikey.com/Photos/Omron%20Auto/MFG_A2W-RCx-WC1-JP.jpg,Z11334-ND,A2W-RCN-WC1 US,Omron Automation and Safety,RECEIVER UNIT 8OUT NPN 24VDC,0,0,"841.51000","0","1","-","Active","Switch","-","922.5MHz","General Purpose","-","-","-","100kbps","IP65"
//media.digikey.com/pdf/Data%20Sheets/Honeywell%20PDFs/n580_DS.pdf,//media.digikey.com/Photos/Honeywell%20Photos/MFG_N580.jpg,342-1116-ND,N580-A11,Honeywell Aerospace,HGUIDE N580 INERTIAL GNSS NAVIGA,1,0,"18000.00000","0","1","-","Active","-","GNSS, GPS","-","General Purpose","CMOS, RS 422","-","-","-","IP68"
//media.digikey.com/pdf/Data%20Sheets/Garmin%20Canada/ANTUSB-m_Stick_Rev1.8-%20final_DS.pdf,//media.digikey.com/Photos/Dynastream%20Innovations/ANTUSB-M.JPG,ANTUSB-M-BULK-ND,ANTUSB-M - BULK,Garmin Canada Inc.,MINIATURE ANT TO USB2.0 STICK,0,0,"13.09718","0","1000","-","Active","-","ISM","2.4GHz ~ 2.48GHz","-","USB","-","4dBm","60kbps","-"
https://www.rfsolutions.co.uk/downloads/1487773624DS-FOBLOQ.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/FOBLOQA-4T1.jpg,FOBLOQA-4T1-ND,FOBLOQA-4T1,RF Solutions,FM 1 CH KEELOQ KEYFOB TRANSMITTE,8,0,"13.27000","0","1","KEELOQ®","Active","Remote Control System","KEELOQ","433.92MHz","General Purpose","Digital","-","-","-","100m Range"
https://www.rfsolutions.co.uk/downloads/1487773624DS-FOBLOQ.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/MFG_FOBLOQA-4T2.jpg,FOBLOQA-4T2-ND,FOBLOQA-4T2,RF Solutions,FM 2 CH KEELOQ KEYFOB TRANSMITTE,0,0,"13.40556","0","9","KEELOQ®","Active","Remote Control System","KEELOQ","433.92MHz","General Purpose","Digital","-","-","-","100m Range"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/Micro_USB_WiFi_Dongle_for_Raspberry_Pi_Zero.pdf,-,PIS-0409-ND,PIS-0409,Pi Supply,MICRO USB WIFI DONGLE FOR THE RA,0,0,"13.89508","0","63","-","Active","-","802.11 b/g/n","2.4MHz","General Purpose","USB","-","15dBm","150Mbps","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/WiPi_Wireless_WiFi_Adapter_for_RaspberryPi_Web.pdf,-,PIS-0107-ND,PIS-0107,Pi Supply,WIPI WIRELESS WIFI ADAPTER FOR R,0,0,"15.73250","0","56","-","Active","Adapter","802.11 b/g/n","2.4GHz","WLAN","USB","-","20dBm","150Mbps","-"
//media.digikey.com/pdf/Data%20Sheets/RF%20Solutions%20PDFs/FOBBER_FM_Key_Fob_9-9-18.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/MFG_FOBBER-4T1.jpg,FOBBER-4T1-ND,FOBBER-4T1,RF Solutions,1 CH TRANSMITTER,0,0,"19.62333","0","6","-","Active","Transmitter","FM","433MHz","General Purpose","-","-","10mW","-","100m Range, IP68"
//media.digikey.com/pdf/Data%20Sheets/RF%20Solutions%20PDFs/FOBBER_FM_Key_Fob_9-9-18.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/MFG_FOBBER-4T2.jpg,FOBBER-4T2-ND,FOBBER-4T2,RF Solutions,2 CH TRANSMITTER,0,0,"19.62333","0","6","-","Active","Transmitter","FM","433MHz","General Purpose","-","-","10mW","-","100m Range, IP68"
//media.digikey.com/pdf/Data%20Sheets/RF%20Solutions%20PDFs/FOBBER_FM_Key_Fob_9-9-18.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/MFG_FOBBER-4T4.jpg,FOBBER-4T4-ND,FOBBER-4T4,RF Solutions,4 CH TRANSMITTER,0,0,"19.62333","0","6","-","Active","Transmitter","FM","433MHz","General Purpose","-","-","10mW","-","100m Range, IP68"
//media.digikey.com/pdf/Data%20Sheets/RF%20Solutions%20PDFs/FOBBER_FM_Key_Fob_9-9-18.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/FOBBER-4T8.jpg,FOBBER-4T8-ND,FOBBER-4T8,RF Solutions,8 CH TRANSMITTER,0,0,"19.62333","0","6","-","Active","Transmitter","FM","433MHz","General Purpose","-","-","10mW","-","100m Range, IP68"
https://www.rfsolutions.co.uk/downloads/1456416032DS118.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/110C1-433A.JPG,110C1-433A-ND,110C1-433A,RF Solutions,"AM 433MHZ POCKET KEYFOB 1 SW, 10",0,0,"19.90000","0","6","-","Active","Transmitter","AM, FM","433MHz","General Purpose","-","-","-","-","-"
https://linxtechnologies.com/wp/wp-content/uploads/otx-fff-hh-kf-ms.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/OTX-433-HH-KF2-MS.JPG,OTX-418-HH-KF2-MS-ND,OTX-418-HH-KF2-MS,Linx Technologies Inc.,XMITTER KEYFOB 418MHZ 2 BUTTON,0,0,"21.75000","0","25","-","Active","Transmitter","ASK, OOK","418MHz","General Remote Control, Home Automation, RKE","Handheld, 2 Button","-","-","-","2 Buttons, 750 ft. Operating Distance"
https://linxtechnologies.com/wp/wp-content/uploads/otx-fff-hh-kf-ms.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/OTX-418-HH-KF1-MS.JPG,OTX-433-HH-KF1-MS-ND,OTX-433-HH-KF1-MS,Linx Technologies Inc.,XMITTER KEYFOB 433MHZ 1 BUTTON,0,0,"21.75000","0","25","-","Active","Transmitter","ASK, OOK","433MHz","General Remote Control, Home Automation, RKE","Handheld, 1 Button","-","-","-","1 Button, 750 ft. Operating Distance"
https://linxtechnologies.com/wp/wp-content/uploads/otx-fff-hh-kf-ms.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/MFG_otx-xxx-hh-kf3-ms.jpg,OTX-418-HH-KF3-MS-ND,OTX-418-HH-KF3-MS,Linx Technologies Inc.,XMITTER KEYFOB 418MHZ 3 BUTTON,0,0,"21.75000","0","25","-","Active","Transmitter","ASK, OOK","418MHz","General Remote Control, Home Automation, RKE","Handheld, 3 Button","-","-","-","3 Buttons, 750 ft. Operating Distance"
https://linxtechnologies.com/wp/wp-content/uploads/otx-fff-hh-kf-ms.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/MFG_otx-xxx-hh-kf3-ms.jpg,OTX-433-HH-KF3-MS-ND,OTX-433-HH-KF3-MS,Linx Technologies Inc.,XMITTER KEYFOB 433MHZ 3 BUTTON,0,0,"21.75000","0","25","-","Active","Transmitter","ASK, OOK","433MHz","General Remote Control, Home Automation, RKE","Handheld, 3 Button","-","-","-","3 Buttons, 750 ft. Operating Distance"
https://linxtechnologies.com/wp/wp-content/uploads/otx-fff-hh-kf-ms.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/OTX-315-HH-KF4-MS.JPG,OTX-418-HH-KF4-MS-ND,OTX-418-HH-KF4-MS,Linx Technologies Inc.,XMITTER KEYFOB 418MHZ 4 BUTTON,0,0,"21.75000","0","25","-","Active","Transmitter","ASK, OOK","418MHz","General Remote Control, Home Automation, RKE","Handheld, 4 Button","-","-","-","4 Buttons, 750 ft. Operating Distance"
https://linxtechnologies.com/wp/wp-content/uploads/otx-fff-hh-kf-ms.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/OTX-315-HH-KF4-MS.JPG,OTX-433-HH-KF4-MS-ND,OTX-433-HH-KF4-MS,Linx Technologies Inc.,XMITTER KEYFOB 433MHZ 4 BUTTON,0,0,"21.75000","0","25","-","Active","Transmitter","ASK, OOK","433MHz","General Remote Control, Home Automation, RKE","Handheld, 4 Button","-","-","-","4 Buttons, 750 ft. Operating Distance"
https://linxtechnologies.com/wp/wp-content/uploads/otx-fff-hh-kf-ds.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/OTX-418-HH-KF1-MS.JPG,OTX-418-HH-KF1-DS-ND,OTX-418-HH-KF1-DS,Linx Technologies Inc.,XMITTER KEYFOB 418MHZ 1 BUTTON,0,0,"23.14000","0","25","-","Active","Transmitter","ASK, OOK","418MHz","General Remote Control, Home Automation, RKE","-","-","-","-","1 Button, 750 ft. Operating Distance"
