Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency","Applications","Modulation or Protocol","Data Rate (Max)","Power - Output","Current - Transmitting","Data Interface","Antenna Connector","Memory Size","Features","Voltage - Supply","Operating Temperature","Package / Case"
https://datasheets.maximintegrated.com/en/ds/MAX7057.pdf,//media.digikey.com/Renders/Maxim%20Renders/16%20SOIC.jpg,MAX7057ASE+-ND,MAX7057ASE+,Maxim Integrated,RF TX IC ASK 300-450MHZ 16SOIC,190,0,"3.19000","0","1","Tube","-","Active","300MHz ~ 450MHz","Home Automation, Security","ASK, FSK","100kbps","17dBm","12.4mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.1V ~ 3.6V","-40°C ~ 125°C","16-SOIC (0.154"", 3.90mm Width)"
https://datasheets.maximintegrated.com/en/ds/MAX7058.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0139;TG;24.jpg,MAX7058ATG+-ND,MAX7058ATG+,Maxim Integrated,RF TX IC ASK 315-390MHZ 24WFQFN,195,0,"3.33000","0","1","Tube","-","Active","315MHz ~ 390MHz","Automotive RKE, Remote Controls, Wireless Sensors","ASK, OOK","50kbps","10dBm","12.9mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.1V ~ 3.6V","-40°C ~ 125°C","24-WFQFN Exposed Pad"
https://datasheets.maximintegrated.com/en/ds/MAX2900-MAX2904.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0140;TI;28.jpg,MAX2902ETI+-ND,MAX2902ETI+,Maxim Integrated,RF TX IC ASK 902-928MHZ 28WFQFN,3974,660,"7.27000","0","1","Tube","-","Active","902MHz ~ 928MHz","ISM","ASK, BPSK","-","20dBm","200mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.7V ~ 4.5V","-40°C ~ 85°C","28-WFQFN Exposed Pad"
https://datasheets.maximintegrated.com/en/ds/MAX2900-MAX2904.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0140;TI;28.jpg,MAX2900ETI+-ND,MAX2900ETI+,Maxim Integrated,RF TX IC ASK 902-928MHZ 28WFQFN,322,0,"7.27000","0","1","Tube","-","Active","902MHz ~ 928MHz","Meter Reading","ASK, OOK","-","20dBm (100mW)","40mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.7V ~ 4.5V","-40°C ~ 85°C","28-WFQFN Exposed Pad"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en589624,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-MSOP.jpg,ATA8404C-6DQY-66TR-ND,ATA8404C-6DQY-66,Microchip Technology,RF TX IC ASK 313-317MHZ 10TFSOP,5000,0,"0.74675","0","5000","Tape & Reel (TR)","-","Active","313MHz ~ 317MHz","Home Automation, Remote Sensing, RKE","ASK, FSK","40kbps","6dBm","8.4mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.9V ~ 3.6V","-40°C ~ 85°C","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en589624,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-MSOP.jpg,ATA8404C-6DQY-66CT-ND,ATA8404C-6DQY-66,Microchip Technology,RF TX IC ASK 313-317MHZ 10TFSOP,5000,0,"0.94000","0","1","Cut Tape (CT)","-","Active","313MHz ~ 317MHz","Home Automation, Remote Sensing, RKE","ASK, FSK","40kbps","6dBm","8.4mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.9V ~ 3.6V","-40°C ~ 85°C","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en589624,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-MSOP.jpg,ATA8404C-6DQY-66DKR-ND,ATA8404C-6DQY-66,Microchip Technology,RF TX IC ASK 313-317MHZ 10TFSOP,5000,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","313MHz ~ 317MHz","Home Automation, Remote Sensing, RKE","ASK, FSK","40kbps","6dBm","8.4mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.9V ~ 3.6V","-40°C ~ 85°C","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/b9/c2/c9/93/45/36/4e/a1/DM00092692.pdf/files/DM00092692.pdf/jcr:content/translations/en.DM00092692.pdf,//media.digikey.com/Renders/STMicro%20Renders/20%20VQFN.jpg,497-14087-2-ND,STS1TXQTR,STMicroelectronics,RF TX IC ASK 169/315MHZ 20VQFN,4500,0,"1.09215","0","4500","Tape & Reel (TR)","-","Active","169MHz, 315MHz, 433MHz, 868MHz, 915MHz","Home/Building Automation, Industrial Control and Monitoring","ASK, FSK, GFSK, MSK, OOK","500kbps","16dBm","21mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.8V ~ 3.6V","-40°C ~ 85°C","20-VQFN Exposed Pad"
http://www.st.com/content/ccc/resource/technical/document/datasheet/b9/c2/c9/93/45/36/4e/a1/DM00092692.pdf/files/DM00092692.pdf/jcr:content/translations/en.DM00092692.pdf,//media.digikey.com/Renders/STMicro%20Renders/20%20VQFN.jpg,497-14087-1-ND,STS1TXQTR,STMicroelectronics,RF TX IC ASK 169/315MHZ 20VQFN,4500,0,"2.63000","0","1","Cut Tape (CT)","-","Active","169MHz, 315MHz, 433MHz, 868MHz, 915MHz","Home/Building Automation, Industrial Control and Monitoring","ASK, FSK, GFSK, MSK, OOK","500kbps","16dBm","21mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.8V ~ 3.6V","-40°C ~ 85°C","20-VQFN Exposed Pad"
http://www.st.com/content/ccc/resource/technical/document/datasheet/b9/c2/c9/93/45/36/4e/a1/DM00092692.pdf/files/DM00092692.pdf/jcr:content/translations/en.DM00092692.pdf,//media.digikey.com/Renders/STMicro%20Renders/20%20VQFN.jpg,497-14087-6-ND,STS1TXQTR,STMicroelectronics,RF TX IC ASK 169/315MHZ 20VQFN,4500,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","169MHz, 315MHz, 433MHz, 868MHz, 915MHz","Home/Building Automation, Industrial Control and Monitoring","ASK, FSK, GFSK, MSK, OOK","500kbps","16dBm","21mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.8V ~ 3.6V","-40°C ~ 85°C","20-VQFN Exposed Pad"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en557536,//media.digikey.com/Renders/Microchip%20Tech%20Renders/14-TSSOP.jpg,PIC12F529T39AT-I/STTR-ND,PIC12F529T39AT-I/ST,Microchip Technology,RF TX IC FSK 310/433MHZ 14TSSOP,2500,0,"1.15360","0","2500","Tape & Reel (TR)","PIC®","Active","310MHz, 433MHz, 868MHz, 915MHz","General Purpose","FSK, OOK","100kbps","10dBm","17.5mA","PCB, Surface Mount","PCB, Surface Mount","64kB Flash, 201b SRAM","-","2V ~ 3.7V","-40°C ~ 85°C","14-TSSOP (0.173"", 4.40mm Width)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en557536,//media.digikey.com/Renders/Microchip%20Tech%20Renders/14-TSSOP.jpg,PIC12F529T39AT-I/STCT-ND,PIC12F529T39AT-I/ST,Microchip Technology,RF TX IC FSK 310/433MHZ 14TSSOP,2500,0,"1.40000","0","1","Cut Tape (CT)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","14-TSSOP (0.173"", 4.40mm Width)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en557536,//media.digikey.com/Renders/Microchip%20Tech%20Renders/14-TSSOP.jpg,PIC12F529T39AT-I/STDKR-ND,PIC12F529T39AT-I/ST,Microchip Technology,RF TX IC FSK 310/433MHZ 14TSSOP,2500,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","14-TSSOP (0.173"", 4.40mm Width)"
https://www.silabs.com/documents/public/data-sheets/Si4063-60.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/336;20QFN-.90-4x4;M;20.jpg,336-4756-ND,SI4060-B1B-FM,Silicon Labs,RF TX IC 142MHZ-1.05GHZ 20VFQFN,909,0,"1.84000","0","1","Tray","EZRadioPRO®","Active","142MHz ~ 1.05GHz","General Purpose","-","1Mbps","13dBm","18mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.8V ~ 3.6V","-40°C ~ 85°C","20-VFQFN Exposed Pad"
https://www.silabs.com/Support%20Documents/TechnicalDocs/Si4010.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14-SOIC.jpg,336-4317-2-ND,SI4010-C2-GSR,Silicon Labs,RF TX IC FSK 27-960MHZ 14SOIC,2500,0,"1.88860","0","2500","Tape & Reel (TR)","EZRadio®","Active","27MHz ~ 960MHz","Garage Openers, RKE, Security Alarms","FSK, OOK","100kBaud","10dBm","19.8mA","PCB, Surface Mount","PCB, Surface Mount","4kB RAM","8051 MCU Core, Crystal-less Operation","1.8V ~ 3.6V","-40°C ~ 85°C","14-SOIC (0.154"", 3.90mm Width)"
https://www.silabs.com/Support%20Documents/TechnicalDocs/Si4010.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14-SOIC.jpg,336-4317-1-ND,SI4010-C2-GSR,Silicon Labs,RF TX IC FSK 27-960MHZ 14SOIC,3099,0,"4.26000","0","1","Cut Tape (CT)","EZRadio®","Active","27MHz ~ 960MHz","Garage Openers, RKE, Security Alarms","FSK, OOK","100kBaud","10dBm","19.8mA","PCB, Surface Mount","PCB, Surface Mount","4kB RAM","8051 MCU Core, Crystal-less Operation","1.8V ~ 3.6V","-40°C ~ 85°C","14-SOIC (0.154"", 3.90mm Width)"
https://www.silabs.com/Support%20Documents/TechnicalDocs/Si4010.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14-SOIC.jpg,336-4317-6-ND,SI4010-C2-GSR,Silicon Labs,RF TX IC FSK 27-960MHZ 14SOIC,3099,0,"Digi-Reel","0","1","Digi-Reel®","EZRadio®","Active","27MHz ~ 960MHz","Garage Openers, RKE, Security Alarms","FSK, OOK","100kBaud","10dBm","19.8mA","PCB, Surface Mount","PCB, Surface Mount","4kB RAM","8051 MCU Core, Crystal-less Operation","1.8V ~ 3.6V","-40°C ~ 85°C","14-SOIC (0.154"", 3.90mm Width)"
https://www.silabs.com/documents/public/data-sheets/Si4063-60.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/336;20QFN-.90-4x4;M;20.jpg,336-4667-ND,SI4063-B1B-FM,Silicon Labs,RF TX IC 142MHZ-1.05GHZ 20VFQFN,477,0,"2.21000","0","1","Tube","EZRadioPRO®","Active","142MHz ~ 1.05GHz","General Purpose","-","1Mbps","20dBm","85mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.8V ~ 3.6V","-40°C ~ 85°C","20-VFQFN Exposed Pad"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en589624,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-MSOP.jpg,1611-ATA8404C-6DQY-66CT-ND,ATA8404C-6DQY-66,Microchip Technology,RF TX IC ASK 313-317MHZ 10TFSOP,4999,0,"0.46000","0","1","Cut Tape (CT)","-","Not For New Designs","313MHz ~ 317MHz","Home Automation, Remote Sensing, RKE","ASK, FSK","40kbps","6dBm","8.4mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.9V ~ 3.6V","-40°C ~ 85°C","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en589748,-,1611-ATA5756C-6DQY-66CT-ND,ATA5756C-6DQY-66,Microchip Technology,RF TX IC ASK/FSK 315MHZ 10TFSOP,4997,0,"0.46000","0","1","Cut Tape (CT)","-","Active","315MHz","TPM (Tire Pressure Monitor)","ASK, FSK","40kbps","6dBm","8.8mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2V ~ 3.6V","-40°C ~ 125°C","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en589624,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-MSOP.jpg,1611-ATA8405C-6DQY-66CT-ND,ATA8405C-6DQY-66,Microchip Technology,RF TX IC ASK/FSK 433MHZ 10TFSOP,4768,0,"0.46000","0","1","Cut Tape (CT)","-","Not For New Designs","433MHz","RKE, Remote Control Systems","ASK, FSK","40kbps","6dBm","8.5mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.9V ~ 3.6V","-40°C ~ 85°C","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en589748,//media.digikey.com/Photos/Atmel%20Photos/ATA5757C-6DQY-66.jpg,1611-ATA5757C-6DQY-66CT-ND,ATA5757C-6DQY-66,Microchip Technology,RF TX IC ASK/FSK 433MHZ 10TFSOP,1031,0,"0.46000","0","1","Cut Tape (CT)","-","Active","433MHz","TPM (Tire Pressure Monitor)","ASK, FSK","40kbps","6dBm","8.8mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2V ~ 3.6V","-40°C ~ 125°C","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590005,//media.digikey.com/Renders/Atmel%20Renders/24-QFN-6_543-5122_01-4.jpg,1611-ATA5771C-PXQW-1CT-ND,ATA5771C-PXQW-1,Microchip Technology,RF TRANSMITTER 868MHZ 24VFQFN,5975,0,"0.64000","0","1","Cut Tape (CT)","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","24-VFQFN Exposed Pad"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590005,//media.digikey.com/Renders/Atmel%20Renders/24-QFN-6_543-5122_01-4.jpg,1611-ATA5773C-PXQW-1CT-ND,ATA5773C-PXQW-1,Microchip Technology,RF XMITTER UHF 310-350MHZ 24VQFN,5970,0,"0.64000","0","1","Cut Tape (CT)","-","Active","310MHz ~ 350MHz","General Purpose","UHF","-","10.5dBm","14mA","SPI","PCB, Surface Mount","4kB Flash, 256B EEPROM, 256B SRAM","-","2V ~ 3.6V","-40°C ~ 85°C","24-VQFN Exposed Pad"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en576533,"//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;C04-028;CH,OT;6.jpg",MICRF114T-I/OTTR-ND,MICRF114T-I/OT,Microchip Technology,RF XMITTER 285-445MHZ SOT23-6,0,0,"0.61800","0","3000","Tape & Reel (TR)","-","Active","285MHz ~ 445MHz","-","-","115.2kbps","13dBm","11mA","-","-","-","-","1.8V ~ 3.6V","-40°C ~ 85°C","SOT-23-6"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en576533,"//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;C04-028;CH,OT;6.jpg",MICRF114T-I/OTCT-ND,MICRF114T-I/OT,Microchip Technology,RF XMITTER 285-445MHZ SOT23-6,2378,0,"0.70000","0","1","Cut Tape (CT)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","SOT-23-6"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en576533,"//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;C04-028;CH,OT;6.jpg",MICRF114T-I/OTDKR-ND,MICRF114T-I/OT,Microchip Technology,RF XMITTER 285-445MHZ SOT23-6,2378,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","SOT-23-6"
https://www.nxp.com/docs/en/brochure/75017268.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/16-HVQFN_SOT758-3.jpg,568-15301-2-ND,PCF7900VHN/C0L/UZ,NXP USA Inc.,IC TRANSMITTER UHF 16HVQFN,6000,0,"0.88160","0","6000","Tape & Reel (TR)","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","16-VFQFN Exposed Pad"
https://www.nxp.com/docs/en/brochure/75017268.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/16-HVQFN_SOT758-3.jpg,568-15301-1-ND,PCF7900VHN/C0L/UZ,NXP USA Inc.,IC TRANSMITTER UHF 16HVQFN,6000,0,"2.21000","0","1","Cut Tape (CT)","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","16-VFQFN Exposed Pad"
https://www.nxp.com/docs/en/brochure/75017268.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/16-HVQFN_SOT758-3.jpg,568-15301-6-ND,PCF7900VHN/C0L/UZ,NXP USA Inc.,IC TRANSMITTER UHF 16HVQFN,6000,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","16-VFQFN Exposed Pad"
https://www.nxp.com/docs/en/brochure/75017268.pdf,//media.digikey.com/renders/NXP%20Semi%20Renders/16-DHVQFN_SOT763-1%20Pkg.jpg,568-15302-2-ND,PCF7900NHN/C0K/UZ,NXP USA Inc.,IC TRANSMITTER UHF 16HVQFN,6000,0,"0.88160","0","6000","Tape & Reel (TR)","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.nxp.com/docs/en/brochure/75017268.pdf,//media.digikey.com/renders/NXP%20Semi%20Renders/16-DHVQFN_SOT763-1%20Pkg.jpg,568-15302-1-ND,PCF7900NHN/C0K/UZ,NXP USA Inc.,IC TRANSMITTER UHF 16HVQFN,6000,0,"2.21000","0","1","Cut Tape (CT)","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.nxp.com/docs/en/brochure/75017268.pdf,//media.digikey.com/renders/NXP%20Semi%20Renders/16-DHVQFN_SOT763-1%20Pkg.jpg,568-15302-6-ND,PCF7900NHN/C0K/UZ,NXP USA Inc.,IC TRANSMITTER UHF 16HVQFN,6000,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590000,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,ATA8401C-6AQY-66TR-ND,ATA8401C-6AQY-66,Microchip Technology,RF TX IC UHF 300-350MHZ 8TSSOP,0,0,"0.70813","0","5000","Tape & Reel (TR)","-","Active","300MHz ~ 350MHz","Alarm, ISM, Telemetry","UHF, ASK, FSK","50kBaud","8dBm","9mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2V ~ 4V","-40°C ~ 85°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590000,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,ATA8401C-6AQY-66CT-ND,ATA8401C-6AQY-66,Microchip Technology,RF TX IC UHF 300-350MHZ 8TSSOP,4986,0,"0.89000","0","1","Cut Tape (CT)","-","Active","300MHz ~ 350MHz","Alarm, ISM, Telemetry","UHF, ASK, FSK","50kBaud","8dBm","9mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2V ~ 4V","-40°C ~ 85°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590000,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,ATA8401C-6AQY-66DKR-ND,ATA8401C-6AQY-66,Microchip Technology,RF TX IC UHF 300-350MHZ 8TSSOP,4986,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","300MHz ~ 350MHz","Alarm, ISM, Telemetry","UHF, ASK, FSK","50kBaud","8dBm","9mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2V ~ 4V","-40°C ~ 85°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590002,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,ATA8402C-6AQY-66TR-ND,ATA8402C-6AQY-66,Microchip Technology,RF TX IC ASK 429-439MHZ 8TSSOP,0,0,"0.70813","0","5000","Tape & Reel (TR)","-","Active","429MHz ~ 439MHz","RKE, Remote Control Systems","ASK, FSK","50kBaud","7.5dBm","9mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2V ~ 4V","-40°C ~ 85°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590002,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,ATA8402C-6AQY-66CT-ND,ATA8402C-6AQY-66,Microchip Technology,RF TX IC ASK 429-439MHZ 8TSSOP,4780,0,"0.89000","0","1","Cut Tape (CT)","-","Active","429MHz ~ 439MHz","RKE, Remote Control Systems","ASK, FSK","50kBaud","7.5dBm","9mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2V ~ 4V","-40°C ~ 85°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590002,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,ATA8402C-6AQY-66DKR-ND,ATA8402C-6AQY-66,Microchip Technology,RF TX IC ASK 429-439MHZ 8TSSOP,4780,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","429MHz ~ 439MHz","RKE, Remote Control Systems","ASK, FSK","50kBaud","7.5dBm","9mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2V ~ 4V","-40°C ~ 85°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590003,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,ATA8403C-6AQY-66TR-ND,ATA8403C-6AQY-66,Microchip Technology,RF TX IC ASK 868-928MHZ 8TSSOP,0,0,"0.70813","0","5000","Tape & Reel (TR)","-","Active","868MHz ~ 928MHz","RKE, Remote Control Systems","ASK, FSK","50kBaud","5.5dBm","8.5mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2V ~ 4V","-40°C ~ 85°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590003,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,ATA8403C-6AQY-66CT-ND,ATA8403C-6AQY-66,Microchip Technology,RF TX IC ASK 868-928MHZ 8TSSOP,4185,0,"0.89000","0","1","Cut Tape (CT)","-","Active","868MHz ~ 928MHz","RKE, Remote Control Systems","ASK, FSK","50kBaud","5.5dBm","8.5mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2V ~ 4V","-40°C ~ 85°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590003,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,ATA8403C-6AQY-66DKR-ND,ATA8403C-6AQY-66,Microchip Technology,RF TX IC ASK 868-928MHZ 8TSSOP,4185,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","868MHz ~ 928MHz","RKE, Remote Control Systems","ASK, FSK","50kBaud","5.5dBm","8.5mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2V ~ 4V","-40°C ~ 85°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en589649,//media.digikey.com/Renders/Atmel%20Renders/313;32M1-A;M;32.jpg,1611-ATA6286C-PNQW-1TR-ND,ATA6286C-PNQW-1,Microchip Technology,RF XMITTER UHF 433MHZ 32VFQFN,0,0,"Obsolete","0","6000","Tape & Reel (TR)","-","Obsolete","433MHz","General Purpose","UHF","20kBaud","6dBm","8.4mA","SPI","PCB, Surface Mount","8kB Flash","-","2V ~ 3.6V","-40°C ~ 85°C","32-VFQFN Exposed Pad"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en589649,//media.digikey.com/Renders/Atmel%20Renders/313;32M1-A;M;32.jpg,1611-ATA6286C-PNQW-1CT-ND,ATA6286C-PNQW-1,Microchip Technology,RF XMITTER UHF 433MHZ 32VFQFN,1479,0,"0.90000","0","1","Cut Tape (CT)","-","Obsolete","433MHz","General Purpose","UHF","20kBaud","6dBm","8.4mA","SPI","PCB, Surface Mount","8kB Flash","-","2V ~ 3.6V","-40°C ~ 85°C","32-VFQFN Exposed Pad"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en589649,//media.digikey.com/Renders/Atmel%20Renders/313;32M1-A;M;32.jpg,1611-ATA6286C-PNQW-1DKR-ND,ATA6286C-PNQW-1,Microchip Technology,RF XMITTER UHF 433MHZ 32VFQFN,1479,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","433MHz","General Purpose","UHF","20kBaud","6dBm","8.4mA","SPI","PCB, Surface Mount","8kB Flash","-","2V ~ 3.6V","-40°C ~ 85°C","32-VFQFN Exposed Pad"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590392,//media.digikey.com/Renders/Atmel%20Renders/24-QFN-6_543-5122_01-4.jpg,1611-ATA8741C-PXQW-1CT-ND,ATA8741C-PXQW-1,Microchip Technology,RF XMITTER UHF 310-350MHZ 24VQFN,5985,0,"0.98000","0","1","Cut Tape (CT)","-","Active","310MHz ~ 350MHz","General Purpose","UHF","32kbps","8dBm","9.8mA","SPI","PCB, Surface Mount","4kB Flash, 256B EEPROM, 256B SRAM","-","2V ~ 4V","-40°C ~ 85°C","24-VQFN Exposed Pad"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590394,//media.digikey.com/Renders/Atmel%20Renders/24-QFN-6_543-5122_01-4.jpg,1611-ATA8743C-PXQW-1CT-ND,ATA8743C-PXQW-1,Microchip Technology,RF XMITTER UHF 868-928MHZ 24VQFN,5961,0,"0.98000","0","1","Cut Tape (CT)","-","Active","868MHz ~ 928MHz","General Purpose","UHF","32kbps","5.5dBm","9.8mA","SPI","PCB, Surface Mount","4kB Flash, 256B EEPROM, 256B SRAM","-","2V ~ 4V","-40°C ~ 85°C","24-VQFN Exposed Pad"
http://ww1.microchip.com/downloads/en/DeviceDoc/micrf405.pdf,//media.digikey.com/Renders/Micrel%20Renders/576;QFN24;;24.jpg,576-1965-2-ND,MICRF405YML-TR,Microchip Technology,RF TX IC ASK 290-980MHZ 24VFQFN,0,0,"1.30810","0","5000","Tape & Reel (TR)","-","Active","290MHz ~ 980MHz","ISM","ASK, FSK","200kbps","10dBm","18mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.2V ~ 3.6V","-40°C ~ 125°C","24-VFQFN Exposed Pad, 24-MLF®"
http://ww1.microchip.com/downloads/en/DeviceDoc/micrf405.pdf,//media.digikey.com/Renders/Micrel%20Renders/576;QFN24;;24.jpg,576-1965-1-ND,MICRF405YML-TR,Microchip Technology,RF TX IC ASK 290-980MHZ 24VFQFN,3978,0,"1.58000","0","1","Cut Tape (CT)","-","Active","290MHz ~ 980MHz","ISM","ASK, FSK","200kbps","10dBm","18mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.2V ~ 3.6V","-40°C ~ 125°C","24-VFQFN Exposed Pad, 24-MLF®"
